step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
13525,13525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9737352772e-01,2.0262647228e-01,1.3786542208e+00,1.3730198764e+00,3.3884571563e-01,3.1513892089e-01,4,9.9999994580e-01,6.8571912714e-02,1.3405455957e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,5.0523821238e-16,6.7266698860e-16,0.0000000000e+00,1,1
13550,13550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9736329006e-01,2.0263670994e-01,1.3786541636e+00,1.3730166042e+00,3.3885897435e-01,3.1513917110e-01,4,9.9999994613e-01,6.8582671260e-02,1.3405403868e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,3.8857805862e-16,4.9613091413e-16,6.3018948864e-16,0.0000000000e+00,1,1
13575,13575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9735226118e-01,2.0264773882e-01,1.3786541040e+00,1.3730133416e+00,3.3887219393e-01,3.1513943167e-01,4,9.9999994780e-01,6.8592817360e-02,1.3405492146e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,7.2164496601e-16,4.7878367937e-16,8.6602844560e-16,0.0000000000e+00,1,1
13600,13600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9734083027e-01,2.0265916973e-01,1.3786539100e+00,1.3730102871e+00,3.3888456981e-01,3.1514028064e-01,4,9.9999995002e-01,6.8601886539e-02,1.3405728319e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,4.7357950894e-16,8.1731989482e-16,0.0000000000e+00,1,1
13625,13625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9732965455e-01,2.0267034545e-01,1.3786534682e+00,1.3730077095e+00,3.3889501259e-01,3.1514221333e-01,4,9.9999995198e-01,6.8609563198e-02,1.3406078225e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.8857805862e-16,4.6664061504e-16,6.0724490220e-16,0.0000000000e+00,1,1
13650,13650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9731973986e-01,2.0268026014e-01,1.3786526729e+00,1.3730058562e+00,3.3890252100e-01,3.1514569271e-01,4,9.9999995315e-01,6.8615999300e-02,1.3406426084e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,4.4061976290e-16,6.2558852432e-16,0.0000000000e+00,1,1
13675,13675,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9731197647e-01,2.0268802353e-01,1.3786514673e+00,1.3730048011e+00,3.3890679581e-01,3.1515096658e-01,4,9.9999995304e-01,6.8621671295e-02,1.3406635223e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.8857805862e-16,4.7791631763e-16,6.1595203896e-16,0.0000000000e+00,1,1
13700,13700,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730665586e-01,2.0269334414e-01,1.3786499017e+00,1.3730044156e+00,3.3890835759e-01,3.1515781533e-01,4,9.9999995196e-01,6.8626931625e-02,1.3406641252e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,4.8919202023e-16,6.6069967380e-16,0.0000000000e+00,1,1
13725,13725,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730352119e-01,2.0269647881e-01,1.3786481278e+00,1.3730044847e+00,3.3890807730e-01,3.1516557502e-01,4,9.9999995101e-01,6.8631824340e-02,1.3406465447e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.9960036108e-16,5.0653925499e-16,7.1146506424e-16,0.0000000000e+00,1,1
13750,13750,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730218839e-01,2.0269781161e-01,1.3786463248e+00,1.3730048127e+00,3.3890674853e-01,3.1517346201e-01,4,9.9999995106e-01,6.8636346764e-02,1.3406146484e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,4.8398784980e-16,5.5792601349e-16,0.0000000000e+00,1,1
13775,13775,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730233461e-01,2.0269766539e-01,1.3786446341e+00,1.3730052094e+00,3.3890514169e-01,3.1518085724e-01,4,9.9999995217e-01,6.8640719181e-02,1.3405694621e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.8857805862e-16,4.7704895589e-16,6.1527929752e-16,0.0000000000e+00,1,1
13800,13800,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730346468e-01,2.0269653532e-01,1.3786431589e+00,1.3730054359e+00,3.3890422379e-01,3.1518731005e-01,4,9.9999995412e-01,6.8645250769e-02,1.3405128455e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.3306690739e-16,4.6837533851e-16,5.7472517130e-16,0.0000000000e+00,1,1
13825,13825,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730470535e-01,2.0269529465e-01,1.3786419868e+00,1.3730052453e+00,3.3890499601e-01,3.1519243694e-01,4,9.9999995671e-01,6.8649998207e-02,1.3404529644e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,2.2204460493e-16,4.5276282723e-16,5.0427966873e-16,0.0000000000e+00,1,1
13850,13850,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730503967e-01,2.0269496033e-01,1.3786411680e+00,1.3730045061e+00,3.3890799060e-01,3.1519601815e-01,4,9.9999995923e-01,6.8654723136e-02,1.3404023720e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,2.2204460493e-16,4.5536491244e-16,5.0661722243e-16,0.0000000000e+00,1,1
13875,13875,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730377203e-01,2.0269622797e-01,1.3786406571e+00,1.3730032679e+00,3.3891300716e-01,3.1519825282e-01,4,9.9999996082e-01,6.8659232262e-02,1.3403699571e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.4408920985e-16,4.6490589156e-16,6.4292512341e-16,0.0000000000e+00,1,1
13900,13900,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9730070122e-01,2.0269929878e-01,1.3786402982e+00,1.3730016923e+00,3.3891939016e-01,3.1519982258e-01,4,9.9999996127e-01,6.8663643371e-02,1.3403565541e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.1102230246e-16,4.3021142204e-16,4.4430599737e-16,0.0000000000e+00,1,1
13925,13925,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9729588316e-01,2.0270411684e-01,1.3786398921e+00,1.3729999446e+00,3.3892646992e-01,3.1520159880e-01,4,9.9999996086e-01,6.8668230983e-02,1.3403588586e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.2204460493e-16,4.4842601854e-16,5.0038954893e-16,0.0000000000e+00,1,1
13950,13950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9728938745e-01,2.0271061255e-01,1.3786392813e+00,1.3729981681e+00,3.3893366662e-01,3.1520427049e-01,4,9.9999995994e-01,6.8673095104e-02,1.3403751744e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4408920985e-16,4.3021142204e-16,6.1830178227e-16,0.0000000000e+00,1,1
13975,13975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9728138004e-01,2.0271861996e-01,1.3786383727e+00,1.3729965252e+00,3.3894032192e-01,3.1520824456e-01,4,9.9999995914e-01,6.8678121719e-02,1.3404049824e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.1102230246e-16,4.1980308119e-16,4.3423562569e-16,0.0000000000e+00,1,1
14000,14000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9727235010e-01,2.0272764990e-01,1.3786371098e+00,1.3729951925e+00,3.3894572035e-01,3.1521376786e-01,4,9.9999995941e-01,6.8683258392e-02,1.3404439151e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,6.6613381478e-16,4.1112946381e-16,7.8279096520e-16,0.0000000000e+00,1,1
14025,14025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9726308199e-01,2.0273691801e-01,1.3786354727e+00,1.3729942745e+00,3.3894943898e-01,3.1522092803e-01,4,9.9999996111e-01,6.8688668740e-02,1.3404824927e-01,0.0000000000e+00,1.0000000000e+00,7.7715611724e-16,1.1102230246e-16,4.0072112295e-16,4.1581651004e-16,0.0000000000e+00,1,1
14050,14050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9725432560e-01,2.0274567440e-01,1.3786335277e+00,1.3729937327e+00,3.3895163350e-01,3.1522943446e-01,4,9.9999996359e-01,6.8694513536e-02,1.3405116087e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,3.6429192996e-16,5.7438996904e-16,0.0000000000e+00,1,1
14075,14075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9724652233e-01,2.0275347767e-01,1.3786314562e+00,1.3729934182e+00,3.3895290744e-01,3.1523849398e-01,4,9.9999996587e-01,6.8700653044e-02,1.3405282462e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.6653345369e-16,3.8510861167e-16,4.1957363356e-16,0.0000000000e+00,1,1
14100,14100,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9723984899e-01,2.0276015101e-01,1.3786294992e+00,1.3729931634e+00,3.3895393978e-01,3.1524705202e-01,4,9.9999996714e-01,6.8706685428e-02,1.3405346558e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,1.6653345369e-16,3.8510861167e-16,4.1957363356e-16,0.0000000000e+00,1,1
14125,14125,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9723441606e-01,2.0276558394e-01,1.3786278614e+00,1.3729928284e+00,3.3895529671e-01,3.1525421440e-01,4,9.9999996691e-01,6.8712268074e-02,1.3405331587e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4408920985e-16,3.5561831258e-16,5.6892847577e-16,0.0000000000e+00,1,1
14150,14150,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9723029926e-01,2.0276970074e-01,1.3786266642e+00,1.3729922818e+00,3.3895751058e-01,3.1525944994e-01,4,9.9999996532e-01,6.8717291261e-02,1.3405240948e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.9960036108e-16,3.8684333514e-16,6.3186097105e-16,0.0000000000e+00,1,1
14175,14175,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9722737720e-01,2.0277262280e-01,1.3786259674e+00,1.3729913936e+00,3.3896110838e-01,3.1526249692e-01,4,9.9999996344e-01,6.8721713529e-02,1.3405090927e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4408920985e-16,3.9031278209e-16,5.9123539658e-16,0.0000000000e+00,1,1
14200,14200,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9722524860e-01,2.0277475140e-01,1.3786257874e+00,1.3729900906e+00,3.3896638650e-01,3.1526328411e-01,4,9.9999996260e-01,6.8725361155e-02,1.3404939024e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,4.4408920985e-16,4.0072112295e-16,5.9815770887e-16,0.0000000000e+00,1,1
14225,14225,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9722339613e-01,2.0277660387e-01,1.3786260626e+00,1.3729884182e+00,3.3897316027e-01,3.1526208072e-01,4,9.9999996345e-01,6.8728032431e-02,1.3404857144e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.8857805862e-16,4.4061976290e-16,5.8748504925e-16,0.0000000000e+00,1,1
14250,14250,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9722142981e-01,2.0277857019e-01,1.3786266146e+00,1.3729865280e+00,3.3898081629e-01,3.1525966682e-01,4,9.9999996571e-01,6.8729790307e-02,1.3404877989e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,4.1199682554e-16,4.9676813710e-16,0.0000000000e+00,1,1
14275,14275,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9721915241e-01,2.0278084759e-01,1.3786271806e+00,1.3729846004e+00,3.3898862368e-01,3.1525719157e-01,4,9.9999996840e-01,6.8731039841e-02,1.3404980775e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.2204460493e-16,4.3541559247e-16,4.8876430388e-16,0.0000000000e+00,1,1
14300,14300,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9721643761e-01,2.0278356239e-01,1.3786275090e+00,1.3729827885e+00,3.3899596217e-01,3.1525575541e-01,4,9.9999997024e-01,6.8732276377e-02,1.3405128602e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,4.6143644461e-16,5.3848007409e-16,0.0000000000e+00,1,1
14325,14325,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9721313575e-01,2.0278686425e-01,1.3786274295e+00,1.3729812198e+00,3.3900231559e-01,3.1525610330e-01,4,9.9999997042e-01,6.8733834432e-02,1.3405302982e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.2204460493e-16,4.3368086899e-16,4.8721956314e-16,0.0000000000e+00,1,1
14350,14350,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9720913534e-01,2.0279086466e-01,1.3786268471e+00,1.3729800032e+00,3.3900724299e-01,3.1525865010e-01,4,9.9999996931e-01,6.8735934543e-02,1.3405493012e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,2.2204460493e-16,4.2587461335e-16,4.8028428339e-16,0.0000000000e+00,1,1
14375,14375,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9720446909e-01,2.0279553091e-01,1.3786257126e+00,1.3729791916e+00,3.3901053004e-01,3.1526361122e-01,4,9.9999996807e-01,6.8738878757e-02,1.3405665215e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,3.3306690739e-16,4.0939474033e-16,5.2776663234e-16,0.0000000000e+00,1,1
14400,14400,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9719929652e-01,2.0280070348e-01,1.3786240398e+00,1.3729787336e+00,3.3901238479e-01,3.1527092617e-01,4,9.9999996778e-01,6.8743036923e-02,1.3405766656e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.2204460493e-16,4.0072112295e-16,4.5812795697e-16,0.0000000000e+00,1,1
14425,14425,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9719377071e-01,2.0280622929e-01,1.3786219521e+00,1.3729784819e+00,3.3901340417e-01,3.1528005504e-01,4,9.9999996889e-01,6.8748586916e-02,1.3405764237e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,3.8857805862e-16,3.8294020732e-16,5.4556036332e-16,0.0000000000e+00,1,1
14450,14450,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9718794596e-01,2.0281205404e-01,1.3786196754e+00,1.3729782587e+00,3.3901430808e-01,3.1529001037e-01,4,9.9999997108e-01,6.8755346829e-02,1.3405670721e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,4.0939474033e-16,4.9461222305e-16,0.0000000000e+00,1,1
14475,14475,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9718181584e-01,2.0281818416e-01,1.3786174534e+00,1.3729779122e+00,3.3901571155e-01,3.1529972583e-01,4,9.9999997333e-01,6.8762924197e-02,1.3405525996e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,3.3306690739e-16,4.1980308119e-16,5.3588076264e-16,0.0000000000e+00,1,1
14500,14500,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9717540517e-01,2.0282459483e-01,1.3786154635e+00,1.3729773241e+00,3.3901809327e-01,3.1530842666e-01,4,9.9999997449e-01,6.8770977817e-02,1.3405361701e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,4.4408920985e-16,6.2803698347e-16,0.0000000000e+00,1,1
14525,14525,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9716879821e-01,2.0283120179e-01,1.3786138043e+00,1.3729764056e+00,3.3902181316e-01,3.1531568092e-01,4,9.9999997418e-01,6.8779259849e-02,1.3405194194e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4408920985e-16,4.3541559247e-16,6.2193405155e-16,0.0000000000e+00,1,1
14550,14550,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9716209581e-01,2.0283790419e-01,1.3786125311e+00,1.3729751264e+00,3.3902699353e-01,3.1532124746e-01,4,9.9999997291e-01,6.8787448173e-02,1.3405045601e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4408920985e-16,4.5449755071e-16,6.3543941482e-16,0.0000000000e+00,1,1
14575,14575,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9715538698e-01,2.0284461302e-01,1.3786116580e+00,1.3729735565e+00,3.3903335120e-01,3.1532506473e-01,4,9.9999997160e-01,6.8795086088e-02,1.3404952693e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,6.1062266354e-16,4.3888503942e-16,7.5198411889e-16,0.0000000000e+00,1,1
14600,14600,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9714878388e-01,2.0285121612e-01,1.3786111164e+00,1.3729718590e+00,3.3904022550e-01,3.1532743241e-01,4,9.9999997112e-01,6.8801780504e-02,1.3404943562e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,6.1062266354e-16,4.3888503942e-16,7.5198411889e-16,0.0000000000e+00,1,1
14625,14625,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9714247573e-01,2.0285752427e-01,1.3786107418e+00,1.3729702268e+00,3.3904683515e-01,3.1532907036e-01,4,9.9999997191e-01,6.8807422915e-02,1.3405010136e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,4.1633363423e-16,5.0037075531e-16,0.0000000000e+00,1,1
14650,14650,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9713673081e-01,2.0286326919e-01,1.3786103365e+00,1.3729688230e+00,3.3905251968e-01,3.1533084225e-01,4,9.9999997366e-01,6.8812150560e-02,1.3405111863e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,5.5511151231e-16,4.7011006199e-16,7.2742852672e-16,0.0000000000e+00,1,1
14675,14675,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9713183103e-01,2.0286816897e-01,1.3786097593e+00,1.3729677692e+00,3.3905678701e-01,3.1533336582e-01,4,9.9999997544e-01,6.8816119570e-02,1.3405204940e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.9960036108e-16,4.7357950894e-16,6.8838802436e-16,0.0000000000e+00,1,1
14700,14700,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712798429e-01,2.0287201571e-01,1.3786089548e+00,1.3729671507e+00,3.3905929131e-01,3.1533688297e-01,4,9.9999997648e-01,6.8819405036e-02,1.3405261067e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,6.1062266354e-16,4.9613091413e-16,7.8676929350e-16,0.0000000000e+00,1,1
14725,14725,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712526788e-01,2.0287473212e-01,1.3786079185e+00,1.3729669899e+00,3.3905994262e-01,3.1534141354e-01,4,9.9999997667e-01,6.8822133258e-02,1.3405259886e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,8.8817841970e-16,4.8398784980e-16,1.0114866010e-15,0.0000000000e+00,1,1
14750,14750,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712362011e-01,2.0287637989e-01,1.3786066711e+00,1.3729672018e+00,3.3905908469e-01,3.1534686688e-01,4,9.9999997628e-01,6.8824603993e-02,1.3405177590e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,6.6613381478e-16,4.7791631763e-16,8.1984039047e-16,0.0000000000e+00,1,1
14775,14775,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712285687e-01,2.0287714313e-01,1.3786052849e+00,1.3729675967e+00,3.3905748557e-01,3.1535292683e-01,4,9.9999997571e-01,6.8827177908e-02,1.3404996522e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.7755575616e-16,5.2215176627e-16,5.9133718367e-16,0.0000000000e+00,1,1
14800,14800,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712267975e-01,2.0287732025e-01,1.3786039101e+00,1.3729679449e+00,3.3905607541e-01,3.1535893668e-01,4,9.9999997537e-01,6.8830052209e-02,1.3404726804e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,5.5511151231e-16,5.1000870194e-16,7.5382867228e-16,0.0000000000e+00,1,1
14825,14825,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712267125e-01,2.0287732875e-01,1.3786027337e+00,1.3729680444e+00,3.3905567246e-01,3.1536407938e-01,4,9.9999997556e-01,6.8833216018e-02,1.3404411273e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,7.7715611724e-16,5.1087606368e-16,9.3003547405e-16,0.0000000000e+00,1,1
14850,14850,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712231416e-01,2.0287768584e-01,1.3786018917e+00,1.3729677380e+00,3.3905691312e-01,3.1536776034e-01,4,9.9999997624e-01,6.8836625758e-02,1.3404106008e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,6.1062266354e-16,4.9613091413e-16,7.8676929350e-16,0.0000000000e+00,1,1
14875,14875,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9712107438e-01,2.0287892562e-01,1.3786014216e+00,1.3729669048e+00,3.3906028714e-01,3.1536981508e-01,4,9.9999997715e-01,6.8840338687e-02,1.3403858694e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,4.9266146718e-16,6.6327260425e-16,0.0000000000e+00,1,1
14900,14900,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9711853000e-01,2.0288147000e-01,1.3786012899e+00,1.3729654831e+00,3.3906604408e-01,3.1537039084e-01,4,9.9999997811e-01,6.8844422057e-02,1.3403704794e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,5.1347814889e-16,8.4106722001e-16,0.0000000000e+00,1,1
14925,14925,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9711446983e-01,2.0288553017e-01,1.3786014334e+00,1.3729635222e+00,3.3907398402e-01,3.1536976362e-01,4,9.9999997904e-01,6.8848790904e-02,1.3403673927e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,7.7715611724e-16,5.0827397846e-16,9.2860867309e-16,0.0000000000e+00,1,1
14950,14950,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9710890381e-01,2.0289109619e-01,1.3786017535e+00,1.3729611955e+00,3.3908340521e-01,3.1536836454e-01,4,9.9999997976e-01,6.8853230318e-02,1.3403786587e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,4.9266146718e-16,6.6327260425e-16,0.0000000000e+00,1,1
14975,14975,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9710201840e-01,2.0289798160e-01,1.3786020876e+00,1.3729587397e+00,3.3909334875e-01,3.1536690408e-01,4,9.9999998016e-01,6.8857586442e-02,1.3404039515e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,6.6613381478e-16,5.1174342541e-16,8.4000928128e-16,0.0000000000e+00,1,1
15000,15000,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9709415740e-01,2.0290584260e-01,1.3786022308e+00,1.3729563755e+00,3.3910292089e-01,3.1536627774e-01,4,9.9999998029e-01,6.8861865179e-02,1.3404397742e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,3.3306690739e-16,4.8658993501e-16,5.8966374287e-16,0.0000000000e+00,1,1
15025,15025,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9708583951e-01,2.0291416049e-01,1.3786020159e+00,1.3729542806e+00,3.3911140242e-01,3.1536721725e-01,4,9.9999998025e-01,6.8866111492e-02,1.3404804900e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4408920985e-16,5.0306980803e-16,6.7103983344e-16,0.0000000000e+00,1,1
15050,15050,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9707772703e-01,2.0292227297e-01,1.3786013760e+00,1.3729526061e+00,3.3911818217e-01,3.1537001445e-01,4,9.9999998009e-01,6.8870255640e-02,1.3405201733e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,3.8857805862e-16,5.1347814889e-16,6.4393533606e-16,0.0000000000e+00,1,1
15075,15075,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9707048373e-01,2.0292951627e-01,1.3786003346e+00,1.3729514659e+00,3.3912279824e-01,3.1537456677e-01,4,9.9999998005e-01,6.8874151659e-02,1.3405536461e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,6.1062266354e-16,4.7531423242e-16,7.7381112474e-16,0.0000000000e+00,1,1
15100,15100,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9706459423e-01,2.0293540577e-01,1.3785989574e+00,1.3729508806e+00,3.3912516786e-01,3.1538058680e-01,4,9.9999998039e-01,6.8877748403e-02,1.3405765737e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.9960036108e-16,4.5102810375e-16,6.7307270868e-16,0.0000000000e+00,1,1
15125,15125,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9706028055e-01,2.0293971945e-01,1.3785973387e+00,1.3729507410e+00,3.3912573301e-01,3.1538766256e-01,4,9.9999998115e-01,6.8881142738e-02,1.3405857671e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,3.3306690739e-16,4.4061976290e-16,5.5233987748e-16,0.0000000000e+00,1,1
15150,15150,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9705754329e-01,2.0294245671e-01,1.3785956250e+00,1.3729508526e+00,3.3912528122e-01,3.1539515350e-01,4,9.9999998197e-01,6.8884439818e-02,1.3405801689e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.4408920985e-16,4.4582393333e-16,6.2926481376e-16,0.0000000000e+00,1,1
15175,15175,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9705621398e-01,2.0294378602e-01,1.3785940109e+00,1.3729510215e+00,3.3912459757e-01,3.1540220865e-01,4,9.9999998245e-01,6.8887625675e-02,1.3405616034e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.8857805862e-16,4.4061976290e-16,5.8748504925e-16,0.0000000000e+00,1,1
15200,15200,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9705592949e-01,2.0294407051e-01,1.3785926741e+00,1.3729510949e+00,3.3912430020e-01,3.1540805140e-01,4,9.9999998246e-01,6.8890635359e-02,1.3405343515e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,3.3306690739e-16,4.4061976290e-16,5.5233987748e-16,0.0000000000e+00,1,1
15225,15225,40,B,1,0,1.0000000000e-15,0.0000000000e+00,7.9705609844e-01,2.0294390156e-01,1.3785917031e+00,1.3729509408e+00,3.3912492404e-01,3.1541229529e-01,4,9.9999998211e-01,6.8893513523e-02,1.3405038804e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.2204460493e-16,4.1373154902e-16,4.6955042459e-16,0.0000000000e+00,1,1
