step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
675,675,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,-8.8817841970e-16,1.4142135624e+00,1.4142135624e+00,1.4901161194e-08,0.0000000000e+00,3,1.0000000000e+00,8.9718498302e-20,-8.8826813820e-16,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.0547118734e-15,4.7271214720e-16,1.1558001168e-15,0.0000000000e+00,0,0
700,700,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,-2.2204460493e-16,1.4142135624e+00,1.4142135624e+00,9.8801145813e-09,0.0000000000e+00,2,1.0000000000e+00,2.1839258466e-19,-1.1124069505e-16,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,9.9920072216e-16,5.0827397846e-16,1.1210461723e-15,0.0000000000e+00,0,0
725,725,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.4142135624e+00,1.4142135624e+00,1.0518220564e-08,0.0000000000e+00,2,1.0000000000e+00,5.3173344098e-19,1.1049056902e-16,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,4.7531423242e-16,1.2076915103e-15,0.0000000000e+00,0,0
750,750,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,-8.8817841970e-16,1.4142135624e+00,1.4142135624e+00,2.0740572837e-08,1.5085919569e-08,4,1.0000000000e+00,1.2949164750e-18,-8.8947333618e-16,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2212453271e-15,5.2909066017e-16,1.3309309057e-15,0.0000000000e+00,0,0
775,775,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.5543122345e-15,1.4142135624e+00,1.4142135624e+00,1.6639076047e-08,0.0000000000e+00,3,1.0000000000e+00,3.1540898123e-18,1.5511581447e-15,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4368957093e-16,5.2909066017e-16,1.0818904441e-15,0.0000000000e+00,0,0
800,800,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.3322676296e-15,1.4142135624e+00,1.4142135624e+00,3.6458380651e-08,1.1096204971e-08,3,1.0000000000e+00,7.6839530873e-18,1.3245836765e-15,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1102230246e-15,5.3082538365e-16,1.2305977216e-15,0.0000000000e+00,0,0
825,825,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.8865798640e-15,1.4142135624e+00,1.4142135624e+00,6.2279037016e-08,1.4715368694e-08,4,1.0000000000e+00,1.8722681235e-17,2.8678571828e-15,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1102230246e-15,5.0827397846e-16,1.2210395577e-15,0.0000000000e+00,0,0
850,850,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,9.7699626167e-15,1.4142135624e+00,1.4142135624e+00,9.3782709820e-08,2.6863450374e-08,4,1.0000000000e+00,4.5626686791e-17,9.7243359299e-15,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3322676296e-15,5.1174342541e-16,1.4271714579e-15,0.0000000000e+00,0,0
875,875,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.9317880628e-14,1.4142135624e+00,1.4142135624e+00,1.4922592625e-07,4.8725110185e-08,4,1.0000000000e+00,1.1120720061e-16,1.9206673428e-14,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4368957093e-16,5.1000870194e-16,1.0726876910e-15,0.0000000000e+00,0,0
900,900,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.9515946898e-14,1.4142135624e+00,1.4142135624e+00,2.3276714538e-07,6.9191856333e-08,4,1.0000000000e+00,2.7108542407e-16,4.9244861474e-14,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.3322676296e-15,5.1000870194e-16,1.4265503541e-15,0.0000000000e+00,0,0
925,925,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.2012613126e-13,1.4142135624e+00,1.4142135624e+00,3.6277653519e-07,1.0536712864e-07,4,1.0000000000e+00,6.6089966969e-16,1.1946523159e-13,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2212453271e-15,5.0518400227e-16,1.3216092558e-15,0.0000000000e+00,0,0
950,950,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,2.9232172238e-13,1.4142135624e+00,1.4142135624e+00,5.6683661589e-07,1.6742410449e-07,4,1.0000000000e+00,1.6114561325e-15,2.9071026625e-13,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.4432899320e-15,5.0306980803e-16,1.5284518506e-15,0.0000000000e+00,0,0
975,975,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,7.1609385088e-13,1.4142135624e+00,1.4142135624e+00,8.8484838262e-07,2.6295125206e-07,4,1.0000000000e+00,3.9296446772e-15,7.1216420621e-13,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.0547118734e-15,5.1694759584e-16,1.1745858643e-15,0.0000000000e+00,0,0
1000,1000,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,1.7452705947e-12,1.4142135624e+00,1.4142135624e+00,1.3817031712e-06,4.1383303317e-07,4,1.0000000000e+00,9.5838318505e-15,1.7356867629e-12,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1657341759e-15,5.2562121322e-16,1.2787547961e-15,0.0000000000e+00,0,0
1025,1025,40,A,0,0,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,4.2649217491e-12,1.4142135624e+00,1.4142135624e+00,2.1573004229e-06,6.5157446593e-07,4,1.0000000000e+00,2.3376357115e-14,4.2415453920e-12,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.2212453271e-15,5.4123372450e-16,1.3358046614e-15,0.0000000000e+00,0,0
1050,1050,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999999e-01,1.0411782547e-11,1.4142135624e+00,1.4142135624e+00,3.3682763272e-06,1.0261266801e-06,4,1.0000000000e+00,5.7025462560e-14,1.0354757085e-11,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.2212453271e-15,5.5164206536e-16,1.3400556396e-15,0.0000000000e+00,0,0
1075,1075,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999997e-01,2.5419000238e-11,1.4142135624e+00,1.4142135624e+00,5.2590194988e-06,1.6164154387e-06,4,1.0000000000e+00,1.3912994447e-13,2.5279870294e-11,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.5543122345e-15,5.7072402360e-16,1.6557815174e-15,0.0000000000e+00,0,0
1100,1100,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999994e-01,6.2065463879e-11,1.4142135624e+00,1.4142135623e+00,8.2112964523e-06,2.5463253535e-06,4,9.9999999999e-01,3.3950178325e-13,6.1725962096e-11,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3877787808e-15,5.5944832100e-16,1.4962995583e-15,0.0000000000e+00,0,0
1125,1125,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999985e-01,1.5153966970e-10,1.4142135624e+00,1.4142135623e+00,1.2821029648e-05,4.0113650536e-06,4,9.9999999997e-01,8.2860908332e-13,1.5071106062e-10,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2212453271e-15,5.3082538365e-16,1.3316214691e-15,0.0000000000e+00,0,0
1150,1150,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999963e-01,3.7003455855e-10,1.4142135624e+00,1.4142135622e+00,2.0019390132e-05,6.3192432837e-06,4,9.9999999994e-01,2.0228810951e-12,3.6801167745e-10,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2767564783e-15,5.1174342541e-16,1.3754957064e-15,0.0000000000e+00,0,0
1175,1175,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999910e-01,9.0363971861e-10,1.4142135623e+00,1.4142135620e+00,3.1260906991e-05,9.9553699132e-06,4,9.9999999984e-01,4.9402272248e-12,8.9869949138e-10,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.2212453271e-15,4.7834999850e-16,1.3115863944e-15,0.0000000000e+00,0,0
1200,1200,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999779e-01,2.2069837069e-09,1.4142135623e+00,1.4142135615e+00,4.8818824129e-05,1.5684282754e-05,4,9.9999999962e-01,1.2071109058e-11,2.1949125978e-09,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,4.7184478547e-16,1.2063302475e-15,0.0000000000e+00,0,0
1225,1225,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999999461e-01,5.3911053399e-09,1.4142135622e+00,1.4142135603e+00,7.6247875090e-05,2.4711255959e-05,4,9.9999999907e-01,2.9517372981e-11,5.3615879669e-09,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.4988010832e-15,4.6837533851e-16,1.5702802759e-15,0.0000000000e+00,0,0
1250,1250,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999998683e-01,1.3172388624e-08,1.4142135618e+00,1.4142135574e+00,1.1911137573e-04,3.8936671910e-05,4,9.9999999772e-01,7.2261290443e-11,1.3100127334e-08,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.2212453271e-15,5.0610557412e-16,1.3219618002e-15,0.0000000000e+00,0,0
1275,1275,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999996780e-01,3.2196812993e-08,1.4142135610e+00,1.4142135501e+00,1.8612782483e-04,6.1358497333e-05,4,9.9999999442e-01,1.7721200134e-10,3.2019600992e-08,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1657341759e-15,5.1521287237e-16,1.2745118566e-15,0.0000000000e+00,0,0
1300,1300,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999992126e-01,7.8741841825e-08,1.4142135591e+00,1.4142135324e+00,2.9098866479e-04,9.6709838029e-05,4,9.9999998633e-01,4.3576285380e-10,7.8306078971e-08,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3322676296e-15,5.2041704279e-16,1.4303044904e-15,0.0000000000e+00,0,0
1325,1325,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999980726e-01,1.9273963092e-07,1.4142135542e+00,1.4142134891e+00,4.5526388466e-04,1.5247224963e-04,4,9.9999996646e-01,1.0760190008e-09,1.9166361192e-07,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1102230246e-15,5.1347814889e-16,1.2232150154e-15,0.0000000000e+00,0,0
1350,1350,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999952760e-01,4.7239780110e-07,1.4142135419e+00,1.4142133826e+00,7.1310406492e-04,2.4049410764e-04,4,9.9999991748e-01,2.6743087177e-09,4.6972349238e-07,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,1.3322676296e-15,5.0827397846e-16,1.4259310902e-15,0.0000000000e+00,0,0
1375,1375,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999883983e-01,1.1601695957e-06,1.4142135114e+00,1.4142131197e+00,1.1189885340e-03,3.7959419481e-04,4,9.9999979612e-01,6.7144758189e-09,1.1534551199e-06,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3322676296e-15,5.3429483060e-16,1.4354121369e-15,0.0000000000e+00,0,0
1400,1400,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999714190e-01,2.8580968625e-06,1.4142134352e+00,1.4142124662e+00,1.7608255217e-03,5.9979600646e-04,4,9.9999949311e-01,1.7128622200e-08,2.8409682403e-06,0.0000000000e+00,1.0000000000e+00,1.1102230246e-16,1.4432899320e-15,5.1000870194e-16,1.5307497195e-15,0.0000000000e+00,0,0
1425,1425,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9999292593e-01,7.0740722876e-06,1.4142132437e+00,1.4142108243e+00,2.7828822432e-03,9.4931990103e-04,4,9.9999872767e-01,4.4800528310e-08,7.0292717593e-06,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.1657341759e-15,5.4210108624e-16,1.2856164889e-15,0.0000000000e+00,0,0
1450,1450,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9998236812e-01,1.7631883411e-05,1.4142127601e+00,1.4142066312e+00,4.4276699749e-03,1.5063559078e-03,4,9.9999676096e-01,1.2186020511e-07,1.7510023205e-05,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,1.2212453271e-15,5.4817261841e-16,1.3386311548e-15,0.0000000000e+00,0,0
1475,1475,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9995561157e-01,4.4388427039e-05,1.4142115272e+00,1.4141956603e+00,7.1157842734e-03,2.3992511018e-03,4,9.9999159006e-01,3.5225834486e-07,4.4036168694e-05,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4368957093e-16,5.2735593670e-16,1.0810431491e-15,0.0000000000e+00,0,0
1500,1500,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9988681288e-01,1.1318712368e-04,1.4142083468e+00,1.4141659897e+00,1.1599721964e-02,3.8408231754e-03,4,9.9997765194e-01,1.1155779097e-06,1.1207154577e-04,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.1657341759e-15,5.1608023410e-16,1.2748627286e-15,0.0000000000e+00,0,0
1525,1525,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9970832344e-01,2.9167655660e-04,1.4142000692e+00,1.4140830476e+00,1.9212869485e-02,6.1777307050e-03,4,9.9994007051e-01,3.9984716329e-06,2.8767808496e-04,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2212453271e-15,4.5796699766e-16,1.3042905811e-15,0.0000000000e+00,0,0
1550,1550,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9926048012e-01,7.3951988323e-04,1.4141790059e+00,1.4138569595e+00,3.1756860025e-02,9.8863183788e-03,4,9.9985223092e-01,1.6129215456e-05,7.2339066777e-04,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3322676296e-15,4.8919202023e-16,1.4192413006e-15,0.0000000000e+00,0,0
1575,1575,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9832487031e-01,1.6751296886e-03,1.4141315151e+00,1.4133915306e+00,4.8211837263e-02,1.5233448340e-02,4,9.9974762936e-01,6.2441126295e-05,1.6126885624e-03,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.2212453271e-15,4.2804301770e-16,1.2940869267e-15,0.0000000000e+00,0,0
1600,1600,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9697617540e-01,3.0238246000e-03,1.4140304680e+00,1.4128764170e+00,6.1483576646e-02,2.2755999007e-02,4,9.9972915525e-01,1.7039341505e-04,2.8534311849e-03,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.3877787808e-15,4.1112946381e-16,1.4473967598e-15,0.0000000000e+00,0,0
1625,1625,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9541568134e-01,4.5843186590e-03,1.4137775410e+00,1.4125005456e+00,6.9585980504e-02,3.5115019262e-02,4,9.9971914335e-01,3.1198235003e-04,4.2723363090e-03,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.2767564783e-15,3.9551695252e-16,1.3366154139e-15,0.0000000000e+00,0,0
1650,1650,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9379150085e-01,6.2084991486e-03,1.4133450278e+00,1.4123803096e+00,7.1985144439e-02,4.9556356989e-02,4,9.9979179616e-01,4.6297078019e-04,5.7455283684e-03,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,1.6098233857e-15,3.7123082386e-16,1.6520725340e-15,0.0000000000e+00,0,0
1675,1675,40,A,0,0,0.0000000000e+00,0.0000000000e+00,9.9243869303e-01,7.5613069707e-03,1.4129565760e+00,1.4124686502e+00,7.0230422079e-02,5.9613037981e-02,4,9.9988735694e-01,6.0278836317e-04,6.9585186075e-03,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.3322676296e-15,3.8337388819e-16,1.3863306153e-15,0.0000000000e+00,0,0
