step,within_A_plus,within_A_minus,within_B_plus,within_B_minus,complement_error_A,complement_error_B,A_B_center_distance,Aplus_a2n,Aplus_b2n,Aplus_abn,Bplus_a2n,Bplus_b2n,Bplus_abn
21,0.6431898968367765,0.08524799380280221,5.967448757360216e-16,4.85722573273506e-16,0.3149281953894709,0.9795104695289247,0.46278512366807206,0.331839713653926,0.6681602863460739,0.015119471403212634,0.010244765235537787,0.9897552347644623,0.10069662368126601
22,0.6475695973449163,0.08971840150504123,4.996003610813204e-16,3.7470027081099033e-16,0.3169932704978242,0.9851963420201014,0.4642697643098843,0.3311866276624074,0.6688133723375925,0.009077935780050598,0.00740182898994932,0.9925981710100507,0.08571488737408961
23,0.6514461670779643,0.09413257468524672,3.885780586188048e-16,4.85722573273506e-16,0.3188363302002638,0.989967662565704,0.46558179702177926,0.3307392522561302,0.6692607477438698,0.003005684183825704,0.005016168717148081,0.9949838312828518,0.0706470577487073
24,0.6548167158320244,0.0984783832907092,3.7470027081099033e-16,8.326672684688674e-16,0.32045831186984564,0.9938188927224898,0.46671848761592,0.33049891155476735,0.6695010884452327,-0.0030908441269516113,0.003090553638755153,0.9969094463612448,0.055506775414908865
25,0.6576787679853758,0.10274383970961265,2.706168622523819e-16,7.147060721024445e-16,0.3218604733651868,0.9967452701051818,0.46767746512597674,0.33046674894009703,0.669533251059903,-0.00920515839746477,0.0016273649474091586,0.9983726350525909,0.04030777382512091
26,0.6600302650855725,0.10691712280093853,2.706168622523819e-16,3.8510861166685117e-16,0.3230443870597468,0.9987428146708797,0.4684567197753742,0.3306437252073465,0.6693562747926536,-0.015330720707585281,0.0006285926645602824,0.9993714073354398,0.02506386913112865
27,0.6618695681315326,0.11098660124123544,5.0306980803327406e-17,3.8337388819087437e-16,0.3240119331488781,0.9998083345503468,0.4690546011695244,0.33103061679059287,0.668969383209407,-0.02146095036432744,9.583272482658818e-05,0.9999041672751734,0.009788949939367374
28,0.6631954595485094,0.11494085613288531,4.9439619065339e-17,4.9439619065339e-16,0.32476529226073236,0.9999394314206276,0.4694698167153849,0.3316280140639409,0.6683719859360591,-0.02758922835587764,3.0284289686175306e-05,0.9999697157103138,-0.0055030330316992926
29,0.6640071448539897,0.11876870282222517,6.245004513516506e-17,3.8163916471489756e-16,0.32530693739880334,0.9991345054134392,0.46970143026958583,0.3324363197202754,0.6675636802797246,-0.03370890186729794,0.0004327472932804388,0.9995672527067196,-0.020798077388561598
30,0.6643042540127309,0.12245921187977239,1.5959455978986625e-16,3.885780586188048e-16,0.32563962524542295,0.9973927595537845,0.46974886101465146,0.3334557472294733,0.6665442527705268,-0.03981328885796646,0.0013036202231077611,0.9986963797768923,-0.03608213959040768
31,0.6640868424792948,0.12600172919874608,1.5959455978986625e-16,3.8163916471489756e-16,0.32576638685694204,0.9947142037232154,0.46961188256139175,0.3346863193780398,0.6653136806219603,-0.04589568270079283,0.002642898138392261,0.9973571018616078,-0.05134114556398545
32,0.6633553919265986,0.12938589517215116,5.551115123125783e-17,1.6653345369377348e-16,0.32569051778255986,0.9910996581421593,0.46929062227428575,0.3361278668922197,0.6638721331077803,-0.051949356883209986,0.004450170928920246,0.9955498290710797,-0.06656100140189929
33,0.6621108106591526,0.13260166291278946,1.6653345369377348e-16,1.1102230246251565e-16,0.32541556763987556,0.9865507563657089,0.46878556081555744,0.33778002714672195,0.6622199728532782,-0.057967569769904886,0.006724621817145441,0.9932753781828546,-0.08172760414059507
34,0.6603544337098062,0.13563931548469693,2.636779683484747e-16,1.1102230246251565e-16,0.3249453291811806,0.9810699477872444,0.46809753190255116,0.33964224296128087,0.660357757038719,-0.06394356942720167,0.009465026106377575,0.9905349738936224,-0.09682685261425761
35,0.6580880226189794,0.13848948211867212,3.7470027081099033e-16,3.885780586188048e-16,0.32428382688531754,0.9746604996442402,0.4672277222719129,0.3417137614873696,0.6582862385126306,-0.0698705985089753,0.012669750177879753,0.9873302498221203,-0.1118446583807643
36,0.6553137648954946,0.14114315338867883,2.7755575615628914e-16,3.885780586188048e-16,0.3234353051105844,0.9673264985205655,0.466177671842878,0.3439936331874646,0.6560063668125354,-0.07574189920390724,0.016336750739716993,0.983663249260283,-0.12676695671579935
37,0.652034273158284,0.14359169533003036,1.1102230246251565e-16,3.608224830031759e-16,0.32240421584467893,0.9590728513395683,0.4649492740705932,0.3464807109093578,0.6535192890906422,-0.08155071824384516,0.0204635743302156,0.9795364256697845,-0.14157971767116695
38,0.6482525839583754,0.1458268624843061,1.1102230246251565e-16,3.885780586188048e-16,0.3211952060880605,0.9499052858421789,0.4635447764788038,0.3491736490580981,0.6508263509419019,-0.08729031197296429,0.025047357078910197,0.9749526429210897,-0.15626895719326908
39,0.6439721562807191,0.14784080985993645,1.1102230246251565e-16,3.608224830031759e-16,0.3198131049073418,0.9398303505442424,0.461966781359302,0.3520709028682382,0.6479290971317618,-0.09295395147735909,0.03008482472787845,0.9699151752721216,-0.17082074829765642
40,0.6391968697255432,0.14962610380129518,1.1102230246251565e-16,3.0531133177191805e-16,0.31826291019544234,0.9288554141672329,0.4602182466232175,0.3551707277791552,0.6448292722208447,-0.09853492777462525,0.03557229291638313,0.9644277070836169,-0.1852212322954746
41,0.6339310223690723,0.15117573176291707,1.3877787807814457e-16,1.1102230246251565e-16,0.3165497751752268,0.9169886645364631,0.45830248678642743,0.3584711789163044,0.6415288210836957,-0.10402655706290209,0.04150566773176802,0.958494332268232,-0.19945663006756154
42,0.6281793283035702,0.15248311098914183,1.1102230246251565e-16,5.551115123125783e-17,0.31467899468322535,0.9042391069408475,0.45622317406798296,0.36197011068136115,0.6380298893186388,-0.10942218602877975,0.04788044652957578,0.9521195534704241,-0.213513253381855
43,0.6219469148568142,0.15354209610302127,2.498001805406602e-16,1.1102230246251565e-16,0.31265599126979393,0.8906165619482255,0.4539843395763772,0.3656651764542942,0.6343348235457057,-0.11471519721336325,0.054691719025886786,0.9453082809741133,-0.22737751624969485
44,0.61523931949122,0.15434698561171983,1.1102230246251565e-16,1.3877787807814457e-16,0.31048630115174014,0.8761316626701962,0.45159037455364454,0.3695538284105117,0.6304461715894883,-0.11989901443570762,0.06193416866490142,0.9380658313350987,-0.24103594631649644
45,0.6080624863829793,0.15489252733889022,5.551115123125783e-17,2.220446049250313e-16,0.3081755600529942,0.8607958514703615,0.4490460316415131,0.37363331745630873,0.6263666825436912,-0.12496710827272355,0.06960207426481874,0.9303979257351813,-0.25447519628217874
46,0.6004227626816904,0.15517392279756645,1.1102230246251565e-16,1.1102230246251565e-16,0.3057294889683886,0.8446213761098081,0.4463564261270346,0.37790069328594095,0.6220993067140591,-0.12991300159455055,0.07768931194509535,0.9223106880549047,-0.2676820553466239
47,0.5923268944510842,0.1551868305200381,2.220446049250313e-16,5.551115123125783e-17,0.30315387988499387,0.827621285323614,0.44352703711716934,0.3823528045637352,0.6176471954362648,-0.13473027515427063,0.08618935733819238,0.9138106426618076,-0.28064346067532336
48,0.583782022291573,0.1549273683638915,1.6653345369377348e-16,1.1102230246251565e-16,0.30045458149478166,0.8098094238220853,0.4405637085825097,0.38698629923474376,0.6130137007652562,-0.13941257323072434,0.09509528808895673,0.9049047119110432,-0.2933465088802576
49,0.5747956766454592,0.15439211481594206,2.220446049250313e-16,1.6653345369377348e-16,0.2976374849316308,0.7912004267103965,0.4374726501996193,0.3917976249675313,0.6082023750324687,-0.14395360932304715,0.10439978664480115,0.8956002133551988,-0.3057784675109108
50,0.5653757727857697,0.1535781093181519,3.3306690738754696e-16,3.885780586188048e-16,0.29470850956488814,0.7718097133202215,0.4342604379091198,0.39678302973277413,0.6032169702672259,-0.1483471718954156,0.11409514333988853,0.8859048566601115,-0.3179267865502038
51,0.5555306054897797,0.152482851641782,3.3306690738754696e-16,2.220446049250313e-16,0.2916735888808279,0.7516534804469078,0.43093401409260873,0.40193856252143617,0.5980614374785639,-0.1525871301703466,0.12417325977654539,0.8758267402234546,-0.32977910990996984
52,0.5452688433984152,0.1511043003380313,2.7755575615628914e-16,2.220446049250313e-16,0.28853865648244936,0.7307486949856832,0.4275006872555634,0.40726007420636595,0.592739925793634,-0.15666743996873372,0.13462565250715777,0.8653743474928423,-0.3413232869204499
53,0.5345995230628233,0.14955265585641686,3.3306690738754696e-16,1.1102230246251565e-16,0.28530963223710415,0.7091130859603328,0.4239681310855004,0.41274321855124535,0.5872567814487547,-0.16058214959465458,0.145443457019833,0.8545565429801669,-0.35254738380812445
54,0.5235320426795154,0.15661308164164614,1.3877787807814457e-16,1.3877787807814457e-16,0.28199240860046004,0.7268793903120435,0.42034438273475405,0.4183834533708844,0.5816165466291157,-0.16432540576279966,0.15661743203112583,0.8433825679688742,-0.36343969515602104
55,0.5120761555155913,0.16367080413035173,1.1102230246251565e-16,2.220446049250313e-16,0.2785928371443177,0.7479775106809284,0.4166378401552999,0.42417604184695185,0.5758239581530481,-0.16789145956621535,0.16813796408915502,0.8318620359108451,-0.3739887553404635
56,0.5002419630256534,0.17071471143490285,1.3877787807814457e-16,1.1102230246251565e-16,0.275116715314751,0.7683666998760589,0.4128572582891362,0.43011605400327513,0.5698839459967249,-0.171274672481844,0.17999507249044727,0.8200049275095528,-0.38418334993802883
57,0.48803990766214084,0.17773374181196236,1.3877787807814457e-16,2.220446049250313e-16,0.2715697734460222,0.7880250541925669,0.4090117438920336,0.4361983683449317,0.5638016316550682,-0.17446952241117394,0.19217841451385992,0.80782158548614,-0.3940125270962827
58,0.4754807653808975,0.18471690131406793,1.1102230246251565e-16,1.6653345369377348e-16,0.26795766205465954,0.806931217723308,0.4051107487412335,0.44241767366539847,0.5575823263346015,-0.1774706097530904,0.20467729097494827,0.7953227090250518,-0.4034656088616533
59,0.464519077903513,0.19165328091808542,1.1102230246251565e-16,2.220446049250313e-16,0.26428593943704526,0.8250644049151454,0.4011640609494231,0.44876847102609063,0.5512315289739094,-0.18027266350581675,0.2174806521041352,0.7825193478958647,-0.41253220245757216
60,0.4766633282223527,0.19853207310752488,3.3306690738754696e-16,1.1102230246251565e-16,0.26056005959279893,0.842404423011572,0.39718179407864457,0.45524507591266467,0.5447549240873354,-0.1828705473946101,0.23057710375204632,0.7694228962479537,-0.4212022115057854
61,0.4884131623236838,0.2053425878882058,2.498001805406602e-16,1.1102230246251565e-16,0.2567853604952073,0.8589316943669838,0.393174373719642,0.4618416205725125,0.5381583794274876,-0.18525926602165046,0.2439549139253676,0.7560450860746323,-0.4294658471834915
62,0.4997593365487646,0.21207426821916184,1.6653345369377348e-16,1.1102230246251565e-16,0.2529670527288961,0.874627278617391,0.3891525211756925,0.46855205653789445,0.5314479434621054,-0.1874339710343136,0.257602019656548,0.742397980343452,-0.43731363930869505
63,0.5106929600762683,0.2187167048430866,3.3306690738754696e-16,1.6653345369377348e-16,0.24911020851393503,0.889472894691829,0.3851272338666767,0.4753701573392064,0.5246298426607936,-0.18938996730778088,0.27150603421067115,0.7284939657893288,-0.4447364473459141
64,0.5212055043728121,0.22525965050293884,2.7755575615628914e-16,3.3306690738754696e-16,0.24521975113453168,0.9034509426481603,0.38110976205091934,0.48228952141288134,0.5177104785871187,-0.19112271913767462,0.2856542546327593,0.7143457453672406,-0.45172547132407975
65,0.531288812440089,0.23169303353357695,2.220446049250313e-16,2.220446049250313e-16,0.24130044478949444,0.9165445253163719,0.37711158145133383,0.4893035752084442,0.5106964247915559,-0.19262785643814176,0.3000336696387443,0.6999663303612558,-0.45827226265818566
66,0.5409351078507982,0.2380069708194973,1.1102230246251565e-16,3.885780586188048e-16,0.23735688488065732,0.928737469731866,0.37314436137127366,0.49640557649924116,0.5035944235007589,-0.19390118094053432,0.3146309678532764,0.6853690321467236,-0.46436873486593283
67,0.5501370035655062,0.24419178011185577,2.7755575615628914e-16,5.551115123125783e-16,0.23339348875451144,0.9400143483406062,0.3692199278970869,0.5035886179013532,0.4964113820986468,-0.1949386723875505,0.32943254639748343,0.6705674536025166,-0.4700071741703028
68,0.5588875105225088,0.25023799169999805,5.551115123125783e-16,4.440892098500626e-16,0.22941448691134808,0.950360499957311,0.36535022181190707,0.5108456306051833,0.48915436939481677,-0.19573649471740162,0.34442451982968963,0.6555754801703104,-0.47518024997865527
69,0.5671800459926744,0.2561363594346527,5.551115123125783e-16,1.1102230246251565e-16,0.2254239146953239,0.9597620504572206,0.3615472508919308,0.518169388324181,0.48183061167581903,-0.1962910022322737,0.35959272944203313,0.6404072705579669,-0.4798810252286101
70,0.5750084416911634,0.2618778711018412,4.996003610813204e-16,2.7755575615628914e-16,0.22142560447795323,0.9682059331812348,0.3578230363256115,0.525552511465117,0.47444748853488306,-0.19659874574503614,0.37492275291579313,0.625077247084207,-0.48410296659061725
71,0.5823669516378401,0.2674537581482902,3.3306690738754696e-16,2.220446049250313e-16,0.22483711569407458,0.9756799090335013,0.3541895530907413,0.5329874715242626,0.46701252847573743,-0.196656478697831,0.3903999143381045,0.6096000856618955,-0.4878399545167505
72,0.5892502597580755,0.27285550476086057,6.661338147750939e-16,2.220446049250313e-16,0.2287042112450036,0.9821725862497717,0.35065866424656944,0.5404665957137644,0.45953340428623557,-0.19646116324584847,0.40600929458260826,0.5939907054173917,-0.4910862931248856
73,0.5956534872155479,0.27807485630406253,8.881784197001252e-16,1.1102230246251565e-16,0.2324874942915113,0.9876734398140672,0.3472420492491999,0.5479820718224054,0.4520179281775945,-0.19600997629926012,0.4217357420564013,0.5782642579435988,-0.4938367199070335
74,0.6015721994685299,0.28310382712124976,7.771561172376096e-16,5.551115123125783e-16,0.2361908471964293,0.9921728305003952,0.34395112657833304,0.5555259533148471,0.44447404668515283,-0.19530031551593297,0.4375638838154662,0.5624361161845337,-0.49608641525019753
75,0.6070024130410313,0.2879347077064779,7.771561172376096e-16,4.440892098500626e-16,0.239818274258745,0.9956620235154363,0.34079697116986873,0.5630901646733224,0.4369098353266776,-0.19432980523720275,0.45347813705055695,0.546521862949443,-0.4978310117577181
76,0.6119406020000395,0.29256007125533295,7.216449660063518e-16,5.551115123125783e-16,0.24337388989007877,0.9981332067172876,0.3377902273776405,0.5706665069856093,0.42933349301439067,-0.19309630235862416,0.469462720945275,0.5305372790547249,-0.4990666033586437
77,0.6163837041299713,0.2969727796042577,8.881784197001252e-16,4.996003610813204e-16,0.2468619066086125,0.9995795083844834,0.3349410184316433,0.5782466637829566,0.42175333621704353,-0.19159790212725614,0.48550166890781393,0.5144983310921861,-0.4997897541922417
78,0.6203291267953075,0.3011659885690198,1.1657341758564144e-15,4.440892098500626e-16,0.2502866228728613,0.9999950145086445,0.3322588536098634,0.5858222071314532,0.4141777928685468,-0.18983294385666846,0.501578841177559,0.4984211588224411,-0.49999750725432224
79,0.6237747524822427,0.3051331526940314,9.992007221626409e-16,3.3306690738754696e-16,0.2536524107776956,0.9993747855832201,0.3297525345839527,0.5933846039801286,0.40661539601987146,-0.1878000165504887,0.5176779378074259,0.48232206219257423,-0.49968739279161006
80,0.6267189440100214,0.30886802942515595,1.2212453270876722e-15,1.6653345369377348e-16,0.2569637036350527,0.9977148728598817,0.327430062621023,0.6009252227688524,0.39907477723114765,-0.1854979644249298,0.5337825120224589,0.46621748797754115,-0.49885743642994085
81,0.6291605494024946,0.3123646827195235,1.1102230246251565e-15,2.220446049250313e-16,0.2602249834617821,0.9950123340432215,0.3252985485088415,0.608435340298855,0.3915646597011449,-0.18292589232036316,0.549875983954857,0.450124016045143,-0.49750616702161077
82,0.6310989064102595,0.31561748610664603,8.881784197001252e-16,3.3306690738754696e-16,0.26344076839709846,0.9912652483934895,0.32336412720344104,0.6159061488684104,0.3840938511315896,-0.18008317099161464,0.5659416547551575,0.43405834524484255,-0.49563262419674475
83,0.6325338466735853,0.3186211252158376,8.881784197001252e-16,6.106226635438361e-16,0.2666156000720976,0.9864727312061765,0.3216318792613719,0.6233287636759371,0.3766712363240629,-0.17696944226629494,0.5819627210788951,0.4180372789211049,-0.4932363656030882
84,0.6334656995161696,0.32137059978554405,9.992007221626409e-16,4.440892098500626e-16,0.2697540309538314,0.9806349476363314,0.3201057611009732,0.6306942304924394,0.36930576950756056,-0.17358462406008002,0.5979222899475521,0.4020777100524479,-0.4903174738181657
85,0.6338952953595951,0.32386122517077653,1.2212453270876722e-15,2.220446049250313e-16,0.27286061168640713,0.9737531258345806,0.31878854602964535,0.6379935336048681,0.3620064663951319,-0.16992891523749187,0.6138033939821033,0.3861966060178967,-0.48687656291729026
86,0.6338239687481915,0.32608863336525973,1.4988010832439613e-15,5.551115123125783e-16,0.27593987845160894,0.9658295693608939,0.3176817777743122,0.6452176040315926,0.3547823959684074,-0.16600280030635003,0.6295890070069124,0.37041099299308744,-0.4829147846804469
87,0.633253560973846,0.32804877355535617,1.8318679906315083e-15,3.3306690738754696e-16,0.2789963403715209,0.9568676688412401,0.3167857379636974,0.6523573280107667,0.34764267198923315,-0.1618070539336958,0.6452620600211312,0.3547379399788688,-0.47843383442062
88,0.6321864222901247,0.3297379122231483,2.1094237467877974e-15,6.661338147750939e-16,0.2820344669756311,0.9468719128313914,0.3160994286441459,0.6594035557619384,0.34059644423806157,-0.15734274527063197,0.6608054575341133,0.3391945424658869,-0.4734359564156957
89,0.6306254137049205,0.3311526328163111,2.0539125955565396e-15,4.440892098500626e-16,0.28505867575490274,0.9358478978512468,0.31562057048243003,0.6663471105207649,0.33365288947923516,-0.15261124207316157,0.6762020942606832,0.3237979057393168,-0.4679239489256233
90,0.6285739083406678,0.3322898350026624,2.220446049250313e-15,4.996003610813204e-16,0.28807331982526624,0.9238023375522139,0.31534561684158174,0.673178797846211,0.3268212021537889,-0.14761421460577118,0.6914348721713638,0.30856512782863615,-0.4619011687761069
91,0.6260357923510191,0.3331467335273868,2.3314683517128287e-15,6.106226635438361e-16,0.2910826757229889,0.9107430709793624,0.315269783435098,0.6798894151990503,0.3201105848009498,-0.14235363931416978,0.7064867178919024,0.2935132821080976,-0.4553715354896811
92,0.6230154653827229,0.333720856691059,2.4424906541753444e-15,4.440892098500626e-16,0.2940909313543433,0.8966790698892789,0.315387092798065,0.6864697617899292,0.3135302382100707,-0.13683180225327612,0.7213406004456131,0.27865939955438696,-0.4483395349446393
93,0.6195178405713108,0.33401004446661603,2.4424906541753444e-15,6.661338147750939e-16,0.2971021741219683,0.8816204450838199,0.31569043238688405,0.6929106486946434,0.3070893513053566,-0.13105130225625256,0.7359795493311907,0.2640204506688093,-0.44081022254190994
94,0.6155483440590624,0.33401244627343896,2.4424906541753444e-15,3.3306690738754696e-16,0.30012037925026525,0.8655784517192595,0.3161716247550588,0.699202909233629,0.30079709076637096,-0.1250150538300964,0.7503866729277389,0.24961332707226114,-0.43278922585962964
95,0.6111129140236087,0.333726518426648,2.3314683517128287e-15,6.661338147750939e-16,0.30314939833212223,0.8485654935497001,0.3168215079683324,0.7053374096120031,0.29466259038799686,-0.11872628976304357,0.7645451772177838,0.2354548227822163,-0.4242827467748499
96,0.6062179992054225,0.33315102127962615,2.220446049250313e-15,4.440892098500626e-16,0.3061929481191748,0.8305951260630368,0.31763002422926284,0.7113050598157624,0.28869494018423764,-0.11218856342880484,0.7784383848180456,0.22156161518195427,-0.4152975630315182
97,0.6008705569223703,0.3322850160776414,2.3314683517128287e-15,4.440892098500626e-16,0.30925459957772705,0.8116820584672589,0.3185863145830465,0.7170968247590016,0.2829031752409985,-0.10540575077244192,0.7920497543066738,0.20795024569332626,-0.4058410292336293
98,0.5950780505594166,0.3311278615402859,2.220446049250313e-15,4.440892098500626e-16,0.3123377672323349,0.7918421544844585,0.319678817570226,0.7227037356762298,0.2772962643237702,-0.09838205196251835,0.8053628998345295,0.19463710016547056,-0.39592107724222914
99,0.588848446521542,0.32967921019021157,2.3314683517128287e-15,4.440892098500626e-16,0.3154456988189173,0.7710924319095642,0.3208953697692811,0.7281169017530299,0.27188309824697,-0.09112199269400821,0.8183616110069627,0.18163838899303736,-0.385546215954782
100,0.5821902106379009,0.32793900444543583,2.1094237467877974e-15,4.440892098500626e-16,0.31858146526908776,0.749451060890586,0.3222233063199097,0.7333275219874477,0.26667247801255217,-0.08363042512633934,0.8310298730212939,0.1689701269787061,-0.3747255304452927
101,0.5751123040052563,0.32590747249217905,1.887379141862766e-15,6.661338147750939e-16,0.3217479510472047,0.72693736088701,0.3236495597202224,0.7383268972736007,0.26167310272639926,-0.07591252844087402,0.8433518870439733,0.1566481129560267,-0.3634686804435048
102,0.567624178258758,0.32358512395492434,2.0539125955565396e-15,5.551115123125783e-16,0.32494784486139816,0.7106241816201486,0.32516075543099965,0.7431064426980606,0.25689355730193936,-0.0679738090021,0.8553120908100746,0.14468790918992536,-0.35178589813148176
103,0.5597357702582014,0.320972745380033,2.1649348980190553e-15,6.661338147750939e-16,0.32818363076955454,0.7337903588528659,0.32674330308082583,0.747657700038593,0.2523422999614071,-0.05982010010682629,0.8668951794264332,0.13310482057356665,-0.33968798523592986
104,0.5514574961779964,0.3180713955489113,2.4980018054066022e-15,5.551115123125783e-16,0.3314575797009316,0.7561722527166774,0.32838348233203224,0.751972350453832,0.24802764954616793,-0.05145756130573228,0.8780861263583389,0.12191387364166095,-0.3271863093947332
105,0.5428002449892202,0.314882400636327,2.7755575615628914e-15,4.440892098500626e-16,0.33477174141370397,0.777740409156521,0.330067522725926,0.756042227351438,0.243957772648562,-0.04289267728174464,0.8888702045782607,0.11112979542173934,-0.31429279977635777
106,0.5337753713223097,0.3114073492290721,2.9976021664879227e-15,4.440892098500626e-16,0.3381279369083277,0.7984660157071957,0.3317816770665981,0.7598593294211994,0.24014067057880065,-0.03413225626988581,0.8992330078535979,0.10076699214640214,-0.3010199419310439
107,0.5243946876991646,0.3076480872197471,2.9976021664879227e-15,6.106226635438361e-16,0.3415277513161476,0.8183209442978846,0.3335122881183597,0.7634158338184607,0.2365841661815394,-0.025183428003463793,0.9091604721489424,0.09083952785105757,-0.28738077185304955
108,0.5146704561237146,0.3036067125899816,3.0531133177191805e-15,9.43689570931383e-16,0.34497252728213945,0.8372777942335594,0.3352458485780802,0.7667041094821059,0.23329589051789412,-0.016053641171774824,0.9186388971167798,0.08136110288322008,-0.27338886923363603
109,0.5046153790203213,0.29928557009693135,2.942091015256665e-15,8.326672684688674e-16,0.34846335886009744,0.8553099352979798,0.33696905443834996,0.7697167305701905,0.23028326942980934,-0.0067506603748398635,0.9276549676489901,0.07234503235100992,-0.2590583498850042
