step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude
0,0,-1.9914643464782091,0.0,0.2676516895156553
0,1,1.1501283071115853,5.654319433712919e-16,0.2676516895156552
0,2,2.7209246339064803,-0.5,0.28613169175965053
0,3,2.7209246339064803,-0.5,0.28613169175965064
0,4,2.720924633906482,-0.49999999999999944,0.4291975376394763
0,5,1.1501283071115853,5.654319433712919e-16,0.2676516895156553
0,6,1.1501283071115866,8.481479150569378e-16,0.2676516895156554
0,7,-1.991464346478208,3.5339496460705744e-16,0.2676516895156553
0,8,-1.991464346478209,7.067899292141149e-17,0.2676516895156554
0,9,2.7209246339064816,-0.4999999999999997,0.28613169175965053
1,0,-1.9762819748717126,0.0,0.2676504087604057
1,1,1.1653106787180818,5.654319433712919e-16,0.26765040876040597
1,2,2.7334277584815183,0.499147169182358,0.28612689924250134
1,3,2.7334277584815183,0.499147169182358,0.28612689924250134
1,4,2.7396789892054874,-0.4988630022773866,0.4292119144885862
1,5,1.1653106787180818,5.654319433712919e-16,0.26765040876040597
1,6,1.1653106787180834,8.481479150569378e-16,0.26765040876040613
1,7,-1.976281974871711,4.947529504498804e-16,0.2676504087604059
1,8,-1.9762819748717124,7.067899292141149e-17,0.2676504087604059
1,9,2.73342775848152,0.49914716918235863,0.2861268992425007
2,0,-1.9610993126679914,0.0,0.2676465670871281
2,1,1.1804933409218032,5.654319433712919e-16,0.26764656708712853
2,2,2.7459307783646456,0.4982942125402766,0.28611252151718497
2,3,2.745930778364646,0.4982942125402766,0.28611252151718497
2,4,2.758432088388541,-0.49772649688886916,0.4292550391772993
2,5,1.1804933409218026,2.8271597168564594e-16,0.26764656708712803
2,6,1.1804933409218041,8.481479150569378e-16,0.26764656708712836
2,7,-1.9610993126679899,4.947529504498804e-16,0.26764656708712814
2,8,-1.961099312667991,1.4135798584282297e-16,0.267646567087128
2,9,2.7459307783646474,0.49829421254027717,0.28611252151718364
3,0,-1.9459160692741797,0.0,0.2676401653722712
3,1,1.1956765843156156,5.654319433712919e-16,0.2676401653722716
3,2,2.758433274740272,0.49744090426203036,0.2860885581025984
3,3,2.7584332747402733,0.4974409042620309,0.28608855810259837
3,4,2.777183095318792,-0.4965908424836543,0.42932689742475466
3,5,1.1956765843156143,2.8271597168564594e-16,0.26764016537227087
3,6,1.1956765843156165,1.1308638867425838e-15,0.2676401653722712
3,7,-1.9459160692741782,4.947529504498804e-16,0.26764016537227087
3,8,-1.9459160692741793,1.4135798584282297e-16,0.26764016537227076
3,9,2.758433274740274,0.4974409042620312,0.286088558102597
4,0,-1.9307319540777834,0.0,0.2676312044764166
4,1,1.210860699512012,5.654319433712919e-16,0.26763120447641714
4,2,2.770934828678163,0.4965870184931547,0.2860550077702438
4,3,2.770934828678164,0.49658701849315495,0.2860550077702437
4,4,2.79593117571206,-0.4954563971274752,0.4294274685423963
4,5,1.2108606995120104,2.8271597168564594e-16,0.26763120447641625
4,6,1.2108606995120128,1.1308638867425838e-15,0.26763120447641664
4,7,-1.930731954077782,4.240739575284689e-16,0.26763120447641625
4,8,-1.9307319540777834,0.0,0.2676312044764162
4,9,2.7709348286781648,0.49658701849315523,0.286055007770242
5,0,-1.9155466764199474,0.0,0.26761968524521207
5,1,1.226045977169848,5.654319433712919e-16,0.2676196852452125
5,2,2.783435020974273,0.49573232927726985,0.286011868546758
5,3,2.783435020974274,0.4957323292772701,0.28601186854675786
5,4,2.814675497822595,-0.4943235180928134,0.4295567254434692
5,5,1.2260459771698466,2.8271597168564594e-16,0.26761968524521157
5,6,1.2260459771698489,1.1308638867425838e-15,0.2676196852452118
5,7,-1.915546676419946,4.240739575284689e-16,0.2676196852452114
5,8,-1.9155466764199476,-7.067899292141149e-17,0.2676196852452114
5,9,2.783435020974275,0.49573232927727046,0.28601186854675653
6,0,-1.9003599455688496,0.0,0.26760560851071613
6,1,1.2412327080209458,5.654319433712919e-16,0.26760560851071624
6,2,2.795933431991413,0.4948766104968972,0.28595913771761455
6,3,2.7959334319914135,0.4948766104968972,0.28595913771761444
6,4,2.8334152331241866,-0.4931925616505663,0.42971463465428866
6,5,1.2412327080209444,2.8271597168564594e-16,0.26760560851071546
6,6,1.2412327080209462,8.481479150569378e-16,0.26760560851071596
6,7,-1.900359945568848,4.947529504498804e-16,0.2676056085107154
6,8,-1.9003599455688494,7.067899292141149e-17,0.2676056085107155
6,9,2.7959334319914144,0.4948766104968975,0.2859591377176128
7,0,-1.8851714706932676,0.0,0.2675889750931502
7,1,1.2564211828965273,5.654319433712919e-16,0.2675889750931498
7,2,2.8084296414996492,0.49401963581424085,0.28589681183199167
7,3,2.8084296414996506,0.4940196358142412,0.28589681183199167
7,4,2.8521495569853594,-0.4920638828635379,0.42990115632725484
7,5,1.256421182896526,0.0,0.26758897509314916
7,6,1.2564211828965282,8.481479150569378e-16,0.2675889750931498
7,7,-1.8851714706932667,2.8271597168564594e-16,0.26758897509314933
7,8,-1.8851714706932678,-7.067899292141149e-17,0.26758897509314933
7,9,2.808429641499651,0.49401963581424146,0.2858968118319902
8,0,-1.869980960836361,0.0,0.26756978580306023
8,1,1.2716116927534333,2.8271597168564594e-16,0.26756978580305935
8,2,2.8209232285163703,0.49316117861193487,0.28582488670881506
8,3,2.820923228516371,0.49316117861193487,0.285824886708815
8,4,2.8708776493374244,-0.49093783538213825,0.43011624425557704
8,5,1.2716116927534327,0.0,0.2675697858030589
8,6,1.2716116927534347,8.481479150569378e-16,0.2675697858030595
8,7,-1.86998096083636,2.8271597168564594e-16,0.2675697858030592
8,8,-1.8699809608363613,-1.4135798584282297e-16,0.2675697858030591
8,9,2.8209232285163717,0.49316117861193515,0.2858248867088137
9,0,-1.8547881248897027,0.0,0.2675480414438881
9,1,1.286804528700091,2.8271597168564594e-16,0.2675480414438872
9,2,2.8334137711459153,0.4923010119337294,0.28574335744397555
9,3,2.833413771145916,0.4923010119337294,0.28574335744397555
9,4,2.889598695334175,-0.4898147712426609,0.4303598458896788
9,5,1.2868045287000909,0.0,0.26754804144388683
9,6,1.286804528700093,8.481479150569378e-16,0.2675480414438875
9,7,-1.854788124889702,2.1203697876423444e-16,0.26754804144388705
9,8,-1.8547881248897033,-2.1203697876423444e-16,0.267548041443887
9,9,2.833413771145916,0.4923010119337294,0.2857433574439741
10,0,-1.8395926715676107,0.0,0.2675237428149519
10,1,1.3019999820221837,5.654319433712919e-16,0.2675237428149515
10,2,2.845900846418709,0.49143890842511445,0.2856522184187256
10,3,2.8459008464187106,0.491438908425115,0.2856522184187256
10,4,2.908311886002043,-0.4886950406685025,0.4306319023552248
10,5,1.3019999820221828,0.0,0.26752374281495095
10,6,1.301999982022185,8.481479150569378e-16,0.2675237428149516
10,7,-1.8395926715676096,3.5339496460705744e-16,0.2675237428149512
10,8,-1.839592671567611,-7.067899292141149e-17,0.2675237428149511
10,9,2.8459008464187106,0.491438908425115,0.285652218418724
11,0,-1.8243943093818145,0.0,0.26749689071483257
11,1,1.3171983442079795,2.8271597168564594e-16,0.26749689071483235
11,2,2.858384030129796,0.49057464027386116,0.28555146330926034
11,3,2.858384030129797,0.49057464027386144,0.28555146330926046
11,4,2.9270164188795684,-0.4875789918746773,0.4309323484727306
11,5,1.3171983442079793,2.8271597168564594e-16,0.2674968907148318
11,6,1.3171983442079813,8.481479150569378e-16,0.2674968907148324
11,7,-1.8243943093818131,4.240739575284689e-16,0.2674968907148319
11,8,-1.8243943093818147,-7.067899292141149e-17,0.26749689071483185
11,9,2.8583840301297965,0.49057464027386116,0.28555146330925874
12,0,-1.8091927466165036,0.0,0.26746748594517494
12,1,1.3323999069732901,2.8271597168564594e-16,0.2674674859451748
12,2,2.8708628966766967,0.4897079791504659,0.2854410850974917
12,3,2.870862896676697,0.48970797915046616,0.28544108509749183
12,4,2.9457114986450685,-0.4864669708759657,0.43126111277870555
12,5,1.3323999069732901,2.8271597168564594e-16,0.2674674859451741
12,6,1.3323999069732917,5.654319433712919e-16,0.2674674859451746
12,7,-1.8091927466165025,3.5339496460705744e-16,0.2674674859451742
12,8,-1.809192746616504,-1.4135798584282297e-16,0.26746748594517417
12,9,2.8708628966766967,0.4897079791504659,0.28544108509749
13,0,-1.7939876913037982,0.0,0.26743552931489095
13,1,1.3476049622859956,2.8271597168564594e-16,0.2674355293148903
13,2,2.883337018896511,0.48883869614849235,0.2853210760830147
13,3,2.883337018896512,0.48883869614849235,0.2853210760830148
13,4,2.964396337731427,-0.4853593212990301,0.43161811754825424
13,5,1.3476049622859954,0.0,0.2674355293148899
13,6,1.347604962285997,5.654319433712919e-16,0.26743552931489056
13,7,-1.7939876913037973,2.8271597168564594e-16,0.26743552931489
13,8,-1.7939876913037989,-2.1203697876423444e-16,0.26743552931489
13,9,2.8833370188965115,0.48883869614849235,0.2853210760830132
14,0,-1.7787788511996832,0.0,0.2674010216447768
14,1,1.3628138023901102,0.0,0.2674010216447769
14,2,2.895805967902177,0.4879665617247887,0.2851914278962814
14,3,2.8958059679021777,0.48796656172478925,0.28519142789628155
14,4,2.98307015692698,-0.4842563841988052,0.43200327881908723
14,5,1.3628138023901104,0.0,0.2674010216447762
14,6,1.3628138023901122,5.654319433712919e-16,0.2674010216447768
14,7,-1.7787788511996823,2.8271597168564594e-16,0.2674010216447763
14,8,-1.778778851199684,-2.8271597168564594e-16,0.26740102164477636
14,9,2.8958059679021773,0.48796656172478897,0.2851914278962801
15,0,-1.7635659337604526,0.0,0.2673639637725371
15,1,1.3780267198293408,0.0,0.2673639637725373
15,2,2.9082693129177946,0.48709134563957457,0.28505213151298203
15,3,2.9082693129177946,0.48709134563957457,0.28505213151298225
15,4,3.0017321859615076,-0.4831584978794712,0.4324165064168617
15,5,1.378026719829341,0.0,0.2673639637725365
15,6,1.3780267198293426,5.654319433712919e-16,0.2673639637725373
15,7,-1.7635659337604521,1.4135798584282297e-16,0.2673639637725367
15,8,-1.763565933760454,-4.240739575284689e-16,0.26736396377253685
15,9,2.908269312917795,0.48709134563957457,0.28505213151298125
16,0,-1.7483486461197069,0.0,0.26732435655821934
16,1,1.3932440074700867,0.0,0.26732435655821934
16,2,2.9207266211129457,0.48621281689637763,0.28490317726965475
16,3,2.9207266211129466,0.4862128168963779,0.28490317726965486
16,4,3.0203816640763934,-0.4820659977202864,0.43285770398179885
16,5,1.3932440074700867,0.0,0.26732435655821846
16,6,1.393244007470088,5.654319433712919e-16,0.2673243565582192
16,7,-1.7483486461197066,7.067899292141149e-17,0.2673243565582187
16,8,-1.7483486461197084,-4.947529504498804e-16,0.2673243565582188
16,9,2.9207266211129466,0.4862128168963779,0.28490317726965386
17,0,-1.7331266950659456,0.0,0.2672822008900546
17,1,1.4084659585238481,2.8271597168564594e-16,0.2672822008900542
17,2,2.933177457435914,0.485330743681817,0.28474455488051625
17,3,2.9331774574359155,0.4853307436818173,0.2847445548805164
17,4,3.0390178405780675,-0.4809792160065554,0.4333267689964772
17,5,1.4084659585238477,0.0,0.2672822008900535
17,6,1.4084659585238493,5.654319433712919e-16,0.2672822008900543
17,7,-1.7331266950659454,7.067899292141149e-17,0.26728220089005356
17,8,-1.7331266950659467,-3.5339496460705744e-16,0.2672822008900538
17,9,2.9331774574359155,0.4853307436818173,0.2847445548805153
18,0,-1.7178997870208017,0.0,0.2672374976907114
18,1,1.4236928665689916,0.0,0.2672374976907109
18,2,2.9456213844457215,0.4844448933052071,0.2845762534555397
18,3,2.945621384445722,0.4844448933052074,0.2845762534555398
18,4,3.0576399753739065,-0.47989848176597355,0.43382359281474475
18,5,1.4236928665689919,0.0,0.2672374976907102
18,6,1.4236928665689932,5.654319433712919e-16,0.267237497690711
18,7,-1.7178997870208015,7.067899292141149e-17,0.2672374976907102
18,8,-1.717899787020803,-4.240739575284689e-16,0.26723749769071053
18,9,2.945621384445722,0.4844448933052074,0.28457625345553833
19,0,-1.7026676280179642,0.0,0.26719024792395724
19,1,1.4389250255718298,2.8271597168564594e-16,0.26719024792395696
19,2,2.958057962142895,0.48355503213798373,0.28439826151978226
19,3,2.9580579621428957,0.483555032137984,0.2843982615197823
19,4,3.076247339489802,-0.47882412061058904,0.4343480606916628
19,5,1.4389250255718293,0.0,0.2671902479239559
19,6,1.4389250255718307,5.654319433712919e-16,0.26719024792395674
19,7,-1.7026676280179638,1.4135798584282297e-16,0.26719024792395585
19,8,-1.7026676280179653,-3.5339496460705744e-16,0.2671902479239562
19,9,2.9580579621428957,0.483555032137984,0.28439826151978126
20,0,-1.6874299236828307,0.0,0.26714045260172875
20,1,1.4541627299069628,0.0,0.26714045260172814
20,2,2.970486747798892,0.48266092555292833,0.28421056703397757
20,3,2.970486747798892,0.48266092555292833,0.28421056703397746
20,4,3.0948392155686855,-0.47775645458459515,0.4349000518143929
20,5,1.4541627299069628,0.0,0.26714045260172764
