step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
1394,0.8596491228070196,1.1125946386858006e-14,3.697214029044216e-05,1.7141367347262015e-05,0.4,
1395,0.8596491228070187,1.033405866596845e-14,1.8977303328199246e-05,1.3341573189884492e-05,0.4,
1396,0.8596491228070196,1.0572367398224668e-14,3.2293280506745514e-05,1.925325967166991e-05,0.4,
1397,0.8596491228070196,1.0792574925411257e-14,2.0266906440413734e-05,3.2610742997096764e-06,0.4,
1398,0.8596491228070192,1.0776634358077003e-14,0.00010025985006917315,7.782137813494572e-06,0.4,
1399,0.8596491228070183,1.0852342611039533e-14,1.3870816073596748e-05,4.779808047639111e-06,0.4,
1400,0.8596491228070188,1.0130701249760032e-14,1.1960735850302662e-05,9.818132236882882e-06,0.4,
1401,0.8596491228070202,1.0770071600192647e-14,4.3267333998842084e-05,1.7625746422778032e-05,0.4,
1402,0.8596491228070215,1.103193729355222e-14,3.410081375210261e-05,1.4965825165857982e-05,0.4,
1403,0.8596491228070209,1.163996108371878e-14,1.9684473211822873e-05,1.789669472207489e-05,0.4,
1404,0.8596491228070215,1.1346753960990514e-14,1.2560783840653844e-05,6.094356785446564e-06,0.4,
1405,0.8596491228070194,1.157174748272726e-14,3.823036981828731e-05,2.546203323128271e-06,0.4,
1406,0.8596491228070193,1.1773622019391415e-14,4.309524571077805e-05,2.3689920774228046e-05,0.4,
1407,0.8596491228070191,1.273387299312232e-14,1.566153562815309e-05,1.0525320168985886e-05,0.4,
1408,0.8596491228070191,1.3177089340366403e-14,0.00012798235466315866,5.8628706446739454e-05,0.4,
1409,0.859649122807019,1.2032508025866058e-14,1.2866572439929058e-05,9.444923085188961e-06,0.4,
1410,0.8596491228070184,1.1895283450413783e-14,0.00011524107732127642,1.1833907715419478e-06,0.4,
1411,0.8596491228070176,1.2623545207221124e-14,2.550733891432122e-05,6.513250658812808e-06,0.4,
1412,0.859649122807017,1.2031083470463393e-14,2.822455992501638e-05,1.3017232285972291e-05,0.4,
1413,0.8596491228070176,1.1597658255066861e-14,3.2220466898658096e-05,5.440692244340628e-06,0.4,
1414,0.8596491228070163,1.1889215459512525e-14,3.4602813270445676e-05,1.4184341569023484e-05,0.4,
1415,0.8596491228070143,1.180051473693572e-14,1.927685379171651e-05,6.51100482174094e-06,0.4,
1416,0.859649122807014,1.1344341289762851e-14,0.00010956289489094662,6.772872090388127e-07,0.4,
1417,0.8596491228070153,1.158934182554147e-14,3.794146545721411e-05,2.5197206401761374e-05,0.4,
1418,0.859649122807016,1.1609130121553943e-14,2.5195929794885608e-05,2.2756922376854227e-05,0.4,
1419,0.8596491228070166,1.1296108084751917e-14,6.000602728283011e-05,3.4728937147177064e-06,0.4,
1420,0.8596491228070167,1.056366649767418e-14,3.1800790703084836e-05,1.6002698458417175e-05,0.4,
1421,0.859649122807018,1.0757377494726913e-14,1.507980940300413e-05,5.365257043088434e-07,0.4,
1422,0.859649122807018,1.1188006910238332e-14,1.3210782618899852e-05,7.16416071833148e-06,0.4,
1423,0.8596491228070184,1.245544857087478e-14,1.3360975930853947e-05,1.0640800263805872e-05,0.4,
1424,0.8596491228070186,1.2397929350493485e-14,1.727448328792125e-05,4.669815364233276e-06,0.4,
1425,0.859649122807017,1.2104846603883734e-14,5.196786727343361e-05,3.550237390148592e-05,0.4,
1426,0.8596491228070182,1.1443412127127551e-14,1.1410275436399275e-05,4.269389723976502e-06,0.4,
1427,0.8596491228070178,1.1479460614227308e-14,8.448343937333957e-05,3.724535475702062e-06,0.4,
1428,0.8596491228070176,1.1901807443899853e-14,5.951205992338338e-06,3.4017261165142365e-06,0.4,
1429,0.8596491228070178,1.1445461286126432e-14,3.8764649293643316e-05,5.465242674029813e-06,0.4,
1430,0.8596491228070189,1.1592123918336693e-14,1.522047811630678e-05,6.43496708790936e-06,0.4,
1431,0.8596491228070193,1.1275591753785692e-14,1.1567525441222304e-05,6.831970187914926e-07,0.4,
1432,0.8596491228070209,1.1311172400743167e-14,1.9113405250487103e-05,9.154470979877427e-06,0.4,
1433,0.8596491228070199,1.176769645457623e-14,0.00014959915522538836,2.443757247583278e-05,0.4,
1434,0.8596491228070187,1.2076242361493156e-14,0.00012192622000711806,1.4408717170510954e-06,0.4,
1435,0.8596491228070196,1.2392238085589883e-14,1.1476353984268828e-05,2.1147434179913382e-06,0.4,
1436,0.8596491228070187,1.2109071037316186e-14,5.9131969894599123e-05,1.7900394465586444e-06,0.4,
1437,0.8596491228070163,1.302382574079365e-14,1.6828844316307823e-05,6.836051292924417e-06,0.4,
1438,0.8596491228070151,1.2975452384216454e-14,1.997264968228718e-05,1.1576114584355146e-05,0.4,
1439,0.859649122807014,1.262020661559986e-14,1.391614138897268e-05,1.5661103762165673e-06,0.4,
1440,0.8596491228070141,1.2981869632346963e-14,3.204654241233812e-05,6.876921984089179e-07,0.4,
1441,0.8596491228070136,1.2909867676665323e-14,0.00011261295169251451,2.243355660236368e-06,0.4,
1442,0.8596491228070127,1.3091884907976096e-14,4.2618558877882684e-05,1.685319391464546e-05,0.4,
1443,0.8596491228070124,1.3005657036751463e-14,2.515280067005854e-05,8.874384030521654e-06,0.4,
1444,0.8596491228070124,1.3306522944177483e-14,6.489625970701463e-05,2.5520533787015687e-05,0.4,
1445,0.8596491228070122,1.3494746457772992e-14,1.339114808719677e-05,6.136335608197818e-06,0.4,
1446,0.8596491228070114,1.3895143030296608e-14,2.1795684602643473e-05,6.694444356802887e-06,0.4,
1447,0.859649122807013,1.4832397309978878e-14,2.614793207628141e-05,1.1251588808269819e-05,0.4,
1448,0.859649122807012,1.4587951950495615e-14,2.8949540866018975e-05,2.2865922655324056e-06,0.4,
1449,0.8596491228070127,1.4905614576389428e-14,1.3216715594017991e-05,2.5979246224827612e-06,0.4,
1450,0.8596491228070118,1.4779471128717735e-14,3.913973200492249e-05,8.772416184021914e-06,0.4,
1451,0.859649122807012,1.4782018631120724e-14,6.896313556317701e-05,9.914104127373147e-06,0.4,
1452,0.8596491228070118,1.4694949562166708e-14,5.369296248386446e-05,1.4676586525042001e-05,0.4,
1453,0.8596491228070113,1.4612123498833492e-14,9.763036652510326e-06,6.567093927545287e-06,0.4,
1454,0.8596491228070109,1.4549564800139664e-14,6.0413076603874766e-05,7.361172671638272e-06,0.4,
1455,0.8596491228070096,1.464199884638269e-14,1.898989618753788e-05,1.082281462688739e-05,0.4,
1456,0.859649122807008,1.4672239779572566e-14,1.008271431146568e-05,2.026335081950492e-06,0.4,
1457,0.8596491228070089,1.4334628406780433e-14,2.8622129865596424e-05,1.0249246197358008e-05,0.4,
1458,0.8596491228070091,1.426133405102543e-14,3.94195350848503e-05,3.904586976793967e-05,0.4,
1459,0.859649122807009,1.4135020524618735e-14,3.7297661416069855e-05,1.858796164710963e-05,0.4,
1460,0.859649122807009,1.4077717361021868e-14,2.7771722153679956e-05,1.410498621323697e-05,0.4,
1461,0.8596491228070091,1.4058090643067226e-14,2.4291952422539342e-05,3.6074075407399597e-06,0.4,
1462,0.8596491228070091,1.4040539994960952e-14,2.84186370531625e-05,1.5931704490712573e-05,0.4,
1463,0.8596491228070086,1.4111777888527524e-14,2.587289137906401e-05,2.4323627875189047e-05,0.4,
1464,0.8596491228070072,1.3983873790225713e-14,3.137873279523973e-05,2.5882995625281513e-05,0.4,
1465,0.8596491228070073,1.3942691129225141e-14,1.730048229964254e-05,1.6736402197736755e-05,0.4,
1466,0.8596491228070069,1.4030827587134847e-14,1.3564678022820811e-05,1.6630387374982902e-06,0.4,
1467,0.8596491228070062,1.3994150317815376e-14,1.1208428219000588e-05,7.982895323055406e-06,0.4,
1468,0.8596491228070072,1.4132110183587638e-14,0.0005740109540622587,0.00029146135525637273,0.4,
1469,0.859649122807008,1.419145841219282e-14,0.001342055055476715,0.0006696603548609348,0.4,
1470,0.8596491228070073,1.4267876219626045e-14,0.0006479485787266869,0.0003233086938464469,0.4,
1471,0.8596491228070082,1.4219885452919996e-14,0.0012685566722414584,0.0006393344869551898,0.4,
1472,0.8596491228070087,1.4298743247956055e-14,7.877037770165352e-06,5.2489797045529585e-06,0.4,
1473,0.8596491228070087,1.4495677573349303e-14,8.2383715876988e-06,1.8148116936456127e-06,0.4,
1474,0.8596491228070071,1.471286596268082e-14,1.6097129321681475e-05,3.118632872556315e-06,0.4,
1475,0.8596491228070057,1.540673793519014e-14,2.6460641309566935e-05,1.931435628044209e-05,0.4,
1476,0.8596491228070053,1.5198680201678972e-14,1.4419436758894566e-05,1.3087941473588494e-05,0.4,
1477,0.8596491228070043,1.554088507435945e-14,3.272874225279665e-05,2.980298614591037e-05,0.4,
1478,0.8596491228070058,1.547451698485108e-14,2.243392714900566e-05,2.5632219702309555e-07,0.4,
1479,0.8596491228070049,1.5442961345494374e-14,2.7978940884243464e-05,1.0984623338150534e-05,0.4,
1480,0.8596491228070053,1.5324670947152365e-14,2.417938266985331e-05,4.722788555400204e-06,0.4,
1481,0.8596491228070041,1.467255974954488e-14,1.848584465904274e-05,6.009024995978773e-06,0.4,
1482,0.859649122807004,1.5052864841241454e-14,1.7689557858135974e-05,6.740174352870554e-06,0.4,
1483,0.8596491228070056,1.5244702090500766e-14,1.2546581933892131e-05,1.1913492932502656e-05,0.4,
1484,0.8596491228070047,1.4904075726026853e-14,5.059371789256639e-05,1.4208715132468797e-05,0.4,
1485,0.8596491228070051,1.544118642998225e-14,4.797225243124981e-05,1.792864598199051e-05,0.4,
1486,0.8596491228070061,1.59054715587808e-14,2.371062562378512e-05,1.526571767246354e-05,0.4,
1487,0.8596491228070053,1.622606010953691e-14,4.289344148362961e-05,7.893283361037895e-06,0.4,
1488,0.8596491228070053,1.572253386222872e-14,6.88605999793479e-05,1.2445525815307779e-05,0.4,
1489,0.8596491228070079,1.6027236705289534e-14,2.714947698101433e-05,8.584860583027432e-06,0.4,
1490,0.8596491228070073,1.593679569018092e-14,2.6040329260276773e-05,1.004340429688888e-05,0.4,
1491,0.8596491228070076,1.595136526598339e-14,1.30517092738619e-05,1.6103571643943937e-06,0.4,
1492,0.8596491228070071,1.562289956298531e-14,5.735039827514665e-05,3.950729964896649e-06,0.4,
1493,0.8596491228070058,1.5850495515801025e-14,4.3676154213578844e-05,1.3831072951775436e-05,0.4,
1494,0.859649122807006,1.621880481063685e-14,2.526179720007543e-05,1.7914217682046818e-06,0.4,
1495,0.8596491228070064,1.5386568437039314e-14,7.782775078273713e-05,1.0186061212724695e-05,0.4,
1496,0.8596491228070042,1.5028619060248888e-14,1.1649301986715876e-05,9.779573002466346e-06,0.4,
1497,0.8596491228070062,1.506169927696838e-14,3.730661209622177e-06,3.4012079916934113e-06,0.4,
1498,0.8596491228070058,1.5632111290497758e-14,1.3555378622361058e-05,1.4776911028135942e-07,0.4,
1499,0.8596491228070073,1.542371737630686e-14,5.493569318493208e-05,1.7958744961799056e-05,0.4,
1500,0.8596491228070076,1.5398828198655767e-14,1.937705748961127e-05,3.264610306197291e-06,0.4,
1501,0.8596491228070087,1.517053337721729e-14,0.00011578396120204282,1.4955325766063954e-05,0.4,
1502,0.859649122807006,1.365027100121743e-14,0.00012417851296669946,2.2370409969441063e-06,0.4,
1503,0.8596491228070073,1.437762922608446e-14,6.403635623480897e-05,9.226103190984603e-06,0.4,
1504,0.8596491228070069,1.3534651798280738e-14,2.2548012015177754e-05,2.7430059151845043e-07,0.4,
1505,0.8596491228070097,1.458300941014177e-14,1.629706734290748e-05,3.0613384198185933e-06,0.4,
1506,0.8596491228070096,1.4043669189750879e-14,8.02857111473626e-05,7.392150176421808e-07,0.4,
1507,0.8596491228070106,1.485400861040395e-14,1.482565146626591e-05,1.3289626020318579e-05,0.4,
1508,0.8596491228070113,1.4085925289055834e-14,3.1389141114404606e-05,2.1007577181153536e-06,0.4,
1509,0.8596491228070122,1.3192419168191041e-14,5.681598995849191e-05,2.2741535496972887e-06,0.4,
1510,0.8596491228070132,1.3781071101055308e-14,3.941956678638059e-05,1.817900537776085e-05,0.4,
1511,0.8596491228070148,1.4299773296966435e-14,1.3332175109112554e-05,2.317582822541908e-06,0.4,
1512,0.859649122807014,1.4105154971017661e-14,7.647668994398282e-05,3.0955530953558075e-06,0.4,
1513,0.8596491228070132,1.486934012150165e-14,1.0239234296050004e-05,2.313616401405927e-06,0.4,
1514,0.8596491228070132,1.5173665197116126e-14,2.2051420690727408e-05,1.546416370901138e-06,0.4,
1515,0.8596491228070129,1.5259785775201022e-14,1.996980903173906e-05,8.291746493305219e-06,0.4,
1516,0.8596491228070138,1.4881009276387298e-14,0.0001435882588444043,1.1872848250993329e-05,0.4,
1517,0.8596491228070136,1.554997777732737e-14,5.805223895227751e-05,8.9789623374803e-06,0.4,
1518,0.8596491228070124,1.4461085097863562e-14,2.2476533902138218e-05,1.2375790261420772e-05,0.4,
1519,0.8596491228070144,1.3470266474611978e-14,4.7647452264099055e-05,1.0644579923335673e-05,0.4,
1520,0.859649122807015,1.273724040593294e-14,0.00021783404530373307,8.445570437054517e-06,0.4,
1521,0.8596491228070138,1.3129727749683302e-14,3.8013586163898605e-05,1.6927853353887468e-05,0.4,
1522,0.8596491228070126,1.2296766465750689e-14,8.068890567591858e-06,2.0289860286348826e-07,0.4,
1523,0.8596491228070138,1.3432518426037434e-14,0.00016010154524143116,3.686252382839594e-05,0.4,
1524,0.8596491228070156,1.3716288473357827e-14,1.1358349711346194e-05,5.453505768304723e-06,0.4,
1525,0.8596491228070172,1.4056174605564579e-14,1.5741199864735544e-05,4.110588447403529e-07,0.4,
1526,0.8596491228070171,1.4903631378889275e-14,1.794540838184755e-05,1.3483749268239364e-06,0.4,
1527,0.8596491228070163,1.467440841797393e-14,2.507448458223538e-05,1.2181349129947172e-06,0.4,
1528,0.8596491228070156,1.4074880445705872e-14,5.846013870505762e-05,1.2395609396087526e-05,0.4,
1529,0.8596491228070131,1.496483030790769e-14,6.698887096967532e-05,4.4216255826179385e-06,0.4,
1530,0.8596491228070123,1.510731381467785e-14,2.275421540319511e-05,3.6531356356617195e-07,0.4,
1531,0.8596491228070098,1.5618531105123525e-14,1.1219311960908307e-05,4.425871418300975e-06,0.4,
1532,0.8596491228070093,1.511318224057379e-14,5.36835557468085e-05,1.684197986812075e-05,0.4,
1533,0.8596491228070104,1.5153798241897635e-14,1.7450881752090197e-05,4.6438813376403765e-06,0.4,
1534,0.8596491228070111,1.549603383831024e-14,2.575456901227069e-05,1.1900160940492288e-05,0.4,
1535,0.859649122807012,1.4741470914971822e-14,8.72296058496147e-06,7.839190688863074e-06,0.4,
1536,0.8596491228070102,1.6199819984879213e-14,2.160114540508684e-05,5.520027271943562e-07,0.4,
1537,0.8596491228070102,1.5946857665113622e-14,3.3343930169460467e-06,1.1041188904825638e-06,0.4,
1538,0.8596491228070124,1.6644509175156452e-14,5.980232614222203e-06,7.014555402085065e-07,0.4,
1539,0.8596491228070136,1.634853226285549e-14,4.273992572279006e-05,3.8524933570593944e-05,0.4,
1540,0.8596491228070139,1.6186501121280915e-14,2.4032886447034052e-05,8.390671598634825e-07,0.4,
1541,0.8596491228070124,1.6319147076407003e-14,3.813553556242244e-05,1.88590112896736e-05,0.4,
1542,0.8596491228070138,1.6053213126348485e-14,5.710663899072266e-05,3.783997080442081e-05,0.4,
1543,0.8596491228070153,1.584417723073253e-14,2.1977692239827373e-05,1.70602029513911e-05,0.4,
1544,0.8596491228070159,1.561983131296811e-14,3.214186310729339e-05,1.7386597325141917e-05,0.4,
1545,0.8596491228070144,1.5938199172558484e-14,4.2902488930129934e-05,2.7865624435852165e-05,0.4,
1546,0.8596491228070124,1.587309280392561e-14,1.6531827137206134e-05,6.88830072048674e-06,0.4,
1547,0.8596491228070122,1.570597587654193e-14,2.4011356832276398e-05,1.1467925999375517e-06,0.4,
1548,0.8596491228070114,1.5544621845624613e-14,5.36534269916511e-05,5.3263393691715955e-06,0.4,
1549,0.85964912280701,1.5492269773113125e-14,3.406574661896089e-05,1.1806913558232157e-05,0.4,
1550,0.8596491228070118,1.5799649390725608e-14,0.00020142842513842796,2.0510480249869012e-05,0.4,
1551,0.8596491228070118,1.553640770295394e-14,8.500727286131493e-05,2.0983478902059094e-05,0.4,
1552,0.8596491228070114,1.589921518203945e-14,4.9617704945326135e-05,1.6165644359245057e-05,0.4,
1553,0.8596491228070099,1.5600827741511306e-14,0.00016783024915989486,3.515923098412754e-05,0.4,
1554,0.8596491228070098,1.5713360039238734e-14,0.00017483809511009696,7.149151296514944e-06,0.4,
1555,0.8596491228070089,1.5662040202078606e-14,8.951868558632059e-05,6.844606155409494e-06,0.4,
1556,0.8596491228070082,1.5511104783159796e-14,3.8677097615458234e-05,5.138846018160059e-07,0.4,
1557,0.8596491228070089,1.5564553993901262e-14,1.5167307717944833e-05,2.794946614204097e-06,0.4,
1558,0.859649122807009,1.5675043934392857e-14,3.325296559342217e-05,7.2132439267180715e-06,0.4,
1559,0.8596491228070094,1.586357871266797e-14,2.752977625908315e-05,1.064285034502177e-05,0.4,
1560,0.8596491228070093,1.5931018835991174e-14,4.9992950228505695e-05,7.779714886191336e-06,0.4,
1561,0.8596491228070093,1.5790244894785214e-14,0.00016184676302119505,1.3782814950458189e-06,0.4,
1562,0.8596491228070087,1.570282779988051e-14,7.79757647217938e-06,4.249845981518785e-06,0.4,
1563,0.8596491228070069,1.57795417851398e-14,1.6219727589139588e-05,6.008587089545436e-07,0.4,
1564,0.8596491228070067,1.554843401678709e-14,6.368693075425869e-05,1.0917177583613658e-05,0.4,
1565,0.8596491228070062,1.5680169709672546e-14,0.00014322715626258198,2.7800671385247444e-05,0.4,
1566,0.8596491228070064,1.5798763210656973e-14,0.00020524361377693978,5.214041710388528e-06,0.4,
1567,0.8596491228070032,1.6041710702808173e-14,9.28609313124995e-05,1.2634568088365494e-05,0.4,
1568,0.8596491228070038,1.6131768401708487e-14,3.59025703488558e-05,1.324358040905027e-05,0.4,
1569,0.8596491228070039,1.598565708196135e-14,0.0002761390118515561,2.144061207076664e-06,0.4,
1570,0.8596491228070027,1.6214934816241875e-14,9.500486446034628e-05,3.0339492065212248e-05,0.4,
1571,0.8596491228070013,1.5830259898854796e-14,1.0555350901886307e-05,3.917307270562276e-06,0.4,
1572,0.8596491228070027,1.605162030233448e-14,6.85438716208353e-05,2.7768550104334544e-06,0.4,
1573,0.859649122807001,1.6102283893169425e-14,2.3234865815180417e-05,9.525233314156e-06,0.4,
1574,0.8596491228070027,1.612734096361155e-14,1.5360727341373615e-05,9.842244936275613e-07,0.4,
1575,0.859649122807004,1.621376925495396e-14,0.00011535517923622063,3.85924971912921e-06,0.4,
1576,0.8596491228070038,1.6498437136225755e-14,2.0954655021721003e-05,1.710151034001184e-05,0.4,
1577,0.8596491228070062,1.5653167923692793e-14,9.613375107003774e-05,1.789753750813805e-05,0.4,
1578,0.8596491228070058,1.5887199719466716e-14,1.3015324029003184e-05,5.292503747034161e-06,0.4,
1579,0.8596491228070056,1.6144530254088424e-14,1.4535063805248827e-05,3.6798127872605946e-06,0.4,
1580,0.859649122807006,1.6177084211819157e-14,3.0380130334572986e-05,5.894263959749235e-06,0.4,
1581,0.8596491228070064,1.6258276328261752e-14,3.0132596505916265e-05,6.12831243856915e-06,0.4,
1582,0.8596491228070069,1.670706457863769e-14,6.539564671270703e-05,1.4368939823372617e-05,0.4,
1583,0.8596491228070084,1.6169638725425174e-14,6.603950405803527e-05,3.26670576055732e-05,0.4,
1584,0.8596491228070096,1.684641926002659e-14,1.8019924627021844e-05,1.260333290692417e-05,0.4,
1585,0.8596491228070097,1.6686536848443265e-14,2.302433813605731e-05,2.2788350472757735e-05,0.4,
1586,0.8596491228070111,1.7065314841698573e-14,1.752201327831493e-05,2.8809599168511113e-06,0.4,
1587,0.8596491228070124,1.7661420508145567e-14,3.288380479088415e-05,2.6317628749827904e-05,0.4,
1588,0.8596491228070141,1.833299636976255e-14,1.722135293374949e-05,4.973924717821543e-06,0.4,
1589,0.859649122807014,1.856208050495409e-14,1.527807169177109e-05,1.0545132172690153e-05,0.4,
1590,0.8596491228070131,1.7992795654986103e-14,2.433238101184898e-05,8.113945893839514e-06,0.4,
1591,0.8596491228070121,1.8412576625184442e-14,1.1748303477554511e-05,5.56657655609305e-06,0.4,
1592,0.8596491228070128,1.906666572965659e-14,3.7030804889204294e-05,9.860145429918532e-06,0.4,
1593,0.8596491228070129,1.9529129010068177e-14,3.146435025563887e-05,3.2734040847359758e-06,0.4,
1594,0.8596491228070146,1.935498207507172e-14,2.2846644273932792e-05,3.8121598943119395e-06,0.4,
1595,0.8596491228070144,1.9519067782417432e-14,2.3057150078775734e-05,7.61673225729842e-06,0.4,
1596,0.8596491228070151,1.9399078163703775e-14,4.561777643125042e-05,1.6895454216181438e-05,0.4,
1597,0.8596491228070147,1.9540785300945777e-14,2.4311454639047714e-05,1.607031463496389e-05,0.4,
1598,0.859649122807016,1.9882571807124636e-14,1.6177795794825034e-05,1.0921653135487208e-05,0.4,
1599,0.8596491228070169,2.0215425757012007e-14,2.1794561908317078e-05,1.244687874718542e-05,0.4,
1600,0.8596491228070167,2.0930914953006958e-14,1.963991951609012e-05,1.777160657545629e-05,0.4,
1601,0.8596491228070169,2.1119500293622177e-14,2.0288763594555892e-05,1.1772242828944623e-05,0.4,
1602,0.8596491228070161,2.0942194379391516e-14,0.00045599118511502335,4.536261245746687e-06,0.4,
1603,0.8596491228070157,2.1121358396769076e-14,2.476557476666086e-05,1.5519425684284993e-06,0.4,
1604,0.859649122807014,2.1011243290911616e-14,1.700467832477237e-05,5.489093128641098e-06,0.4,
1605,0.8596491228070133,2.1333592296124057e-14,3.125668495762568e-05,1.6418798451378613e-07,0.4,
1606,0.8596491228070134,2.1874559345755253e-14,2.660817579785979e-05,5.074039337249481e-06,0.4,
1607,0.8596491228070138,2.19676503938194e-14,1.963241444033481e-05,8.441437792106044e-07,0.4,
1608,0.8596491228070144,2.1971791005216036e-14,1.158610045459696e-05,5.217528976753094e-06,0.4,
1609,0.8596491228070151,2.092675854297399e-14,3.818158916601977e-05,7.093910239924783e-06,0.4,
1610,0.8596491228070156,2.0823308481163157e-14,2.9921236868069023e-05,6.73856935778927e-07,0.4,
1611,0.859649122807014,2.1475519331812557e-14,2.1652559319629283e-05,1.1756871217183384e-05,0.4,
1612,0.859649122807017,2.2048878596498017e-14,4.606410095370217e-05,9.79792019850656e-06,0.4,
1613,0.859649122807016,2.2278283510188183e-14,2.0938025301731056e-05,8.648633335828215e-06,0.4,
1614,0.8596491228070158,2.2676617618977675e-14,0.0001289483622277654,1.5047224049213881e-05,0.4,
1615,0.8596491228070166,2.3462836374522704e-14,2.1650910812853752e-05,7.992884579144377e-06,0.4,
1616,0.8596491228070156,2.4032185901173595e-14,2.063966966892039e-05,1.5204576089389299e-05,0.4,
1617,0.8596491228070176,2.3905845515082556e-14,2.7179280196548694e-05,6.923203642816844e-06,0.4,
1618,0.859649122807018,2.4228717407696375e-14,2.0479678846996308e-05,5.430084614538311e-06,0.4,
1619,0.8596491228070177,2.361555582224653e-14,1.5575991711314074e-05,7.422283107183514e-06,0.4,
1620,0.8596491228070171,2.2733797347407e-14,3.556785351543912e-05,1.6811814303963057e-05,0.4,
1621,0.8596491228070176,2.3380619625201565e-14,6.215968166467523e-06,3.27569996805277e-06,0.4,
1622,0.859649122807019,2.3288593398860912e-14,1.5419923835968685e-05,5.935932356260221e-06,0.4,
1623,0.8596491228070178,2.3359809024691956e-14,2.8494033906922844e-05,1.1868935839487449e-05,0.4,
1624,0.8596491228070184,2.345414692372663e-14,5.850878728513864e-05,8.253707824090739e-06,0.4,
1625,0.85964912280702,2.3453958322551363e-14,2.3774769722373357e-05,1.2271917149753175e-05,0.4,
1626,0.8596491228070223,2.324656197404942e-14,6.0925122936345e-05,2.0842811711607734e-05,0.4,
1627,0.8596491228070233,2.2400381096224864e-14,2.1696704281759516e-05,6.880449964719038e-06,0.4,
1628,0.859649122807023,2.247152155959646e-14,4.878964281998521e-05,1.969472396673444e-05,0.4,
1629,0.8596491228070238,2.1853976369678386e-14,2.281557558825309e-05,2.198776558408333e-05,0.4,
1630,0.8596491228070224,2.166945435386807e-14,1.2532011068322468e-05,5.236476801340206e-06,0.4,
1631,0.8596491228070238,2.1709171068690777e-14,2.598480036775097e-05,1.595429910232482e-05,0.4,
1632,0.859649122807024,2.2067069448187015e-14,2.7252151450163353e-05,2.0969882630561543e-05,0.4,
1633,0.859649122807025,2.178811229105142e-14,1.368598347617489e-05,3.8456869520114845e-06,0.4,
1634,0.8596491228070233,2.1829270633835357e-14,8.130909095306615e-05,7.743344555555254e-06,0.4,
1635,0.859649122807023,2.1838307233147317e-14,2.3278235072116127e-05,2.404088154217554e-06,0.4,
1636,0.8596491228070232,2.198659682269554e-14,1.1714302659282527e-05,2.4831766211041995e-06,0.4,
1637,0.8596491228070223,2.222247086750431e-14,3.922748719475955e-05,2.3095068860834456e-05,0.4,
1638,0.8596491228070211,2.2273422734200075e-14,2.7804775375506185e-05,2.1293161879251676e-05,0.4,
1639,0.8596491228070214,2.2619590437653884e-14,0.0001128728274989027,1.665788778459909e-05,0.4,
1640,0.8596491228070233,2.2569566953376113e-14,3.177883683680438e-05,7.429690088878171e-06,0.4,
1641,0.8596491228070238,2.2429166447600047e-14,3.045681903779407e-05,2.9404824389289708e-06,0.4,
1642,0.8596491228070247,2.2629759599012734e-14,9.269119547017368e-06,4.265394271951717e-06,0.4,
1643,0.8596491228070249,2.241857369723036e-14,1.3306458646555885e-05,5.506406474745096e-06,0.4,
1644,0.8596491228070272,2.227435066566324e-14,3.969543138249154e-06,6.692251326712029e-08,0.4,
1645,0.8596491228070263,2.2375035354558796e-14,1.7720482142102867e-05,1.1011683049788612e-05,0.4,
1646,0.8596491228070253,2.241924339102097e-14,2.4092327350178078e-05,1.3777250683078002e-06,0.4,
1647,0.859649122807024,2.248585822408532e-14,6.323198592095292e-05,1.1357277474033367e-06,0.4,
1648,0.8596491228070222,2.232677575964671e-14,3.310392333200074e-06,2.9912751893235168e-06,0.4,
1649,0.8596491228070247,2.2423073156957656e-14,0.0007358123954419593,7.730317947212892e-06,0.4,
1650,0.8596491228070228,2.2481460738190963e-14,0.0014864154637330214,0.00024418876671661316,0.4,
1651,0.8596491228070237,2.2456099060720452e-14,0.0007363876317838525,9.551772591140373e-07,0.4,
1652,0.8596491228070248,2.256813672596282e-14,0.0002443543655440972,1.943383723263664e-05,0.4,
1653,0.8596491228070235,2.2980191897397053e-14,2.2837969749368858e-05,7.091625006283575e-06,0.4,
1654,0.8596491228070241,2.3136847432808024e-14,2.396927651082681e-05,1.3734702598199727e-05,0.4,
1655,0.8596491228070229,2.336829547927046e-14,5.1234432005553554e-05,1.671577563696139e-05,0.4,
1656,0.8596491228070247,2.3790916969778247e-14,1.4311312196771397e-05,6.745782807404677e-06,0.4,
1657,0.8596491228070253,2.4295493839770004e-14,1.0730298616645761e-05,5.833831956930657e-06,0.4,
1658,0.8596491228070264,2.4463508039327862e-14,6.274736295958094e-05,8.524373603900626e-06,0.4,
1659,0.8596491228070291,2.409591199395252e-14,3.2940503837675106e-05,1.2641431443694007e-05,0.4,
1660,0.8596491228070278,2.3800214022739647e-14,3.8822127967741427e-05,4.548728116123002e-06,0.4,
1661,0.8596491228070284,2.3399579312467404e-14,3.967691527939632e-05,1.2347535429113599e-06,0.4,
1662,0.8596491228070278,2.3813185775933087e-14,4.746439342201425e-05,3.246471773077353e-07,0.4,
1663,0.8596491228070271,2.3179161359465245e-14,2.2922253514690016e-05,1.6081505857357126e-05,0.4,
1664,0.8596491228070282,2.3806634716374728e-14,2.359063390283689e-05,1.637589152503338e-05,0.4,
