t,H,Q2_re,Q2_im,generator_norm
0,np.float64(357.11754388729),np.float64(157.78390130712347),np.float64(11.286893008045505),np.float64(17.616709275014884)
1,np.float64(357.117543887289),np.float64(157.78390130712273),np.float64(11.286893008046217),np.float64(16.4226282294416)
2,np.float64(357.1175438872891),np.float64(157.78390130712262),np.float64(11.286893008045867),np.float64(17.78100383948547)
3,np.float64(357.11754388728957),np.float64(157.7839013071229),np.float64(11.286893008046022),np.float64(18.18332483504419)
4,np.float64(357.1175438872904),np.float64(157.7839013071229),np.float64(11.286893008046729),np.float64(17.4857444042858)
5,np.float64(357.1175438872897),np.float64(157.7839013071226),np.float64(11.286893008046565),np.float64(17.12600928106171)
6,np.float64(357.1175438872897),np.float64(157.78390130712282),np.float64(11.28689300804583),np.float64(17.912999408225488)
7,np.float64(357.1175438872899),np.float64(157.7839013071228),np.float64(11.286893008045617),np.float64(18.387306084117544)
8,np.float64(357.1175438872894),np.float64(157.78390130712268),np.float64(11.286893008045443),np.float64(17.231595237614986)
9,np.float64(357.11754388728787),np.float64(157.7839013071224),np.float64(11.286893008045624),np.float64(17.47123773876672)
10,np.float64(357.11754388728707),np.float64(157.783901307122),np.float64(11.28689300804527),np.float64(17.945908638943774)
11,np.float64(357.11754388728707),np.float64(157.7839013071221),np.float64(11.28689300804593),np.float64(17.261506549580606)
12,np.float64(357.11754388728576),np.float64(157.78390130712165),np.float64(11.286893008046068),np.float64(18.25022635022982)
13,np.float64(357.117543887285),np.float64(157.78390130712125),np.float64(11.28689300804615),np.float64(17.625491618825446)
14,np.float64(357.11754388728525),np.float64(157.78390130712148),np.float64(11.286893008046022),np.float64(17.641931056468966)
15,np.float64(357.1175438872857),np.float64(157.7839013071216),np.float64(11.286893008045304),np.float64(17.958892541091085)
16,np.float64(357.11754388728656),np.float64(157.783901307122),np.float64(11.286893008044146),np.float64(17.78285226113021)
17,np.float64(357.1175438872863),np.float64(157.78390130712177),np.float64(11.28689300804416),np.float64(18.226892004714227)
18,np.float64(357.11754388728644),np.float64(157.78390130712165),np.float64(11.286893008044322),np.float64(17.747255735902193)
19,np.float64(357.1175438872866),np.float64(157.78390130712165),np.float64(11.286893008044157),np.float64(17.62017720688103)
20,np.float64(357.11754388728707),np.float64(157.7839013071223),np.float64(11.286893008043602),np.float64(18.02476366336042)
21,np.float64(357.1175438872857),np.float64(157.78390130712162),np.float64(11.286893008044107),np.float64(17.857480262314834)
22,np.float64(357.1175438872863),np.float64(157.78390130712168),np.float64(11.286893008044192),np.float64(17.798471608128164)
23,np.float64(357.11754388728593),np.float64(157.78390130712165),np.float64(11.286893008044025),np.float64(17.75610046382436)
24,np.float64(357.1175438872855),np.float64(157.78390130712154),np.float64(11.286893008043858),np.float64(17.866549249573506)
25,np.float64(357.1175438872849),np.float64(157.78390130712137),np.float64(11.286893008043593),np.float64(18.037601586770034)
26,np.float64(357.11754388728514),np.float64(157.78390130712154),np.float64(11.286893008044256),np.float64(17.81509517052988)
27,np.float64(357.11754388728605),np.float64(157.78390130712165),np.float64(11.286893008044501),np.float64(17.45667302195562)
28,np.float64(357.1175438872852),np.float64(157.78390130712114),np.float64(11.286893008044265),np.float64(17.96465578185472)
29,np.float64(357.1175438872855),np.float64(157.78390130712125),np.float64(11.286893008044233),np.float64(17.893579905755463)
30,np.float64(357.1175438872859),np.float64(157.78390130712114),np.float64(11.286893008043858),np.float64(17.881987284777253)
31,np.float64(357.1175438872852),np.float64(157.78390130712086),np.float64(11.286893008043428),np.float64(17.832925284326265)
32,np.float64(357.1175438872867),np.float64(157.7839013071215),np.float64(11.286893008043517),np.float64(17.539442596479542)
33,np.float64(357.1175438872874),np.float64(157.78390130712214),np.float64(11.286893008043412),np.float64(17.93041329496218)
34,np.float64(357.1175438872877),np.float64(157.78390130712208),np.float64(11.286893008043137),np.float64(17.6544764127466)
35,np.float64(357.11754388728787),np.float64(157.78390130712194),np.float64(11.286893008042904),np.float64(17.33041743191143)
36,np.float64(357.11754388728616),np.float64(157.7839013071216),np.float64(11.28689300804264),np.float64(17.54659223446908)
37,np.float64(357.11754388728696),np.float64(157.78390130712188),np.float64(11.28689300804221),np.float64(17.61353690891983)
38,np.float64(357.11754388728866),np.float64(157.78390130712268),np.float64(11.286893008042345),np.float64(17.041798760303312)
39,np.float64(357.11754388728855),np.float64(157.78390130712262),np.float64(11.286893008042313),np.float64(17.588173858160882)
40,np.float64(357.1175438872888),np.float64(157.78390130712285),np.float64(11.286893008042483),np.float64(17.368214740614263)
41,np.float64(357.11754388728866),np.float64(157.7839013071229),np.float64(11.286893008042712),np.float64(17.521234430902066)
42,np.float64(357.11754388728923),np.float64(157.78390130712287),np.float64(11.286893008043),np.float64(17.274789601316982)
43,np.float64(357.1175438872905),np.float64(157.78390130712322),np.float64(11.286893008043062),np.float64(16.68424731030274)
44,np.float64(357.1175438872908),np.float64(157.78390130712341),np.float64(11.286893008043156),np.float64(17.884755975649213)
45,np.float64(357.1175438872914),np.float64(157.78390130712359),np.float64(11.286893008043197),np.float64(17.0958996940611)
46,np.float64(357.11754388729145),np.float64(157.78390130712344),np.float64(11.286893008043544),np.float64(17.285611580889125)
47,np.float64(357.1175438872912),np.float64(157.78390130712322),np.float64(11.286893008042895),np.float64(17.32273364504254)
48,np.float64(357.11754388729133),np.float64(157.78390130712324),np.float64(11.286893008042615),np.float64(17.18076832901762)
49,np.float64(357.1175438872915),np.float64(157.78390130712307),np.float64(11.28689300804209),np.float64(17.344448462233554)
50,np.float64(357.11754388729065),np.float64(157.78390130712305),np.float64(11.286893008042922),np.float64(17.32197881233042)
51,np.float64(357.1175438872906),np.float64(157.78390130712305),np.float64(11.286893008043329),np.float64(17.51545959690029)
52,np.float64(357.1175438872903),np.float64(157.78390130712316),np.float64(11.286893008043155),np.float64(17.39417264139999)
53,np.float64(357.11754388728866),np.float64(157.78390130712265),np.float64(11.286893008043368),np.float64(17.84040669418963)
54,np.float64(357.1175438872897),np.float64(157.78390130712302),np.float64(11.286893008042716),np.float64(17.924587852123494)
55,np.float64(357.1175438872913),np.float64(157.78390130712387),np.float64(11.286893008042973),np.float64(17.605813877176644)
56,np.float64(357.1175438872914),np.float64(157.78390130712407),np.float64(11.28689300804188),np.float64(17.820013650997478)
57,np.float64(357.11754388729275),np.float64(157.78390130712464),np.float64(11.286893008042169),np.float64(17.780609904922393)
58,np.float64(357.1175438872932),np.float64(157.7839013071247),np.float64(11.286893008042284),np.float64(17.254211748053145)
59,np.float64(357.11754388729366),np.float64(157.78390130712503),np.float64(11.286893008041282),np.float64(17.77465627479286)
60,np.float64(357.1175438872933),np.float64(157.78390130712458),np.float64(11.286893008041396),np.float64(17.48244578071598)
61,np.float64(357.1175438872925),np.float64(157.7839013071242),np.float64(11.286893008042304),np.float64(17.569744237963913)
62,np.float64(357.11754388729196),np.float64(157.78390130712432),np.float64(11.28689300804132),np.float64(17.962730196995384)
63,np.float64(357.117543887291),np.float64(157.7839013071241),np.float64(11.286893008042853),np.float64(17.31932797221509)
64,np.float64(357.11754388729025),np.float64(157.78390130712373),np.float64(11.286893008043387),np.float64(17.96095544434656)
65,np.float64(357.11754388728883),np.float64(157.78390130712341),np.float64(11.28689300804287),np.float64(17.581818228875395)
66,np.float64(357.11754388728866),np.float64(157.7839013071231),np.float64(11.286893008042618),np.float64(17.47800855245061)
67,np.float64(357.1175438872897),np.float64(157.7839013071236),np.float64(11.286893008042444),np.float64(17.80953249932934)
68,np.float64(357.11754388728946),np.float64(157.78390130712387),np.float64(11.286893008041535),np.float64(17.020731058394446)
69,np.float64(357.1175438872898),np.float64(157.78390130712387),np.float64(11.286893008041723),np.float64(17.899099659991236)
70,np.float64(357.11754388728866),np.float64(157.78390130712336),np.float64(11.286893008041393),np.float64(17.372976985950388)
71,np.float64(357.1175438872881),np.float64(157.78390130712324),np.float64(11.286893008042066),np.float64(17.05900026128773)
72,np.float64(357.11754388728815),np.float64(157.78390130712347),np.float64(11.286893008042515),np.float64(17.742561677297708)
73,np.float64(357.1175438872877),np.float64(157.78390130712333),np.float64(11.286893008042462),np.float64(17.11711150686752)
74,np.float64(357.1175438872876),np.float64(157.7839013071234),np.float64(11.286893008042032),np.float64(17.32124081659603)
75,np.float64(357.1175438872883),np.float64(157.783901307124),np.float64(11.286893008042565),np.float64(17.25018617910262)
76,np.float64(357.1175438872894),np.float64(157.7839013071243),np.float64(11.286893008042522),np.float64(16.508924340921403)
77,np.float64(357.11754388728934),np.float64(157.7839013071245),np.float64(11.286893008041648),np.float64(17.305917376133984)
78,np.float64(357.1175438872889),np.float64(157.78390130712438),np.float64(11.286893008042494),np.float64(17.251598916384026)
79,np.float64(357.11754388728934),np.float64(157.78390130712475),np.float64(11.286893008043116),np.float64(16.951832949618602)
80,np.float64(357.1175438872888),np.float64(157.78390130712435),np.float64(11.28689300804238),np.float64(17.28433379788865)
81,np.float64(357.11754388728866),np.float64(157.78390130712432),np.float64(11.286893008042703),np.float64(17.05678959438454)
82,np.float64(357.11754388728997),np.float64(157.78390130712478),np.float64(11.286893008042696),np.float64(17.275034499218613)
