run_id,L,ma,mb,series,chi,analytic_fixed,t,dominant_weight,opposite_weight,pair_weight,null_weight,dominant_eigenvalue_H,cycles_per_step,principal_cycles_per_step,plane_overlap_previous,single_ellipse_dominant_weight,nonzero_rank
L12_ma1_mb2_den12,12,1,2,main,0.3074782912974047,False,2560,0.9472369930412381,0.02489239794534181,0.9721293909865799,0.007922894376668488,-10.759113696023647,0.8965928080019706,-0.10340719199802928,0.10387069829145733,0.9757775479099524,24
L12_ma1_mb2_den12,12,1,2,main,0.3074782912974047,False,3072,0.9503784121914957,0.02399500877750082,0.9743734209689965,0.00935347053440072,-10.817199515296652,0.9014332929413876,-0.09856670705861248,0.044051648495778445,0.9757775479099524,24
L12_ma1_mb2_den12,12,1,2,main,0.3074782912974047,False,3584,0.9553447578629297,0.024039331736322143,0.9793840895992518,0.006043388210561718,-10.67460815260412,0.8895506793836767,-0.11044932061632329,0.08814084958370108,0.9757775479099524,24
L12_ma1_mb2_den12,12,1,2,main,0.3074782912974047,False,4096,0.9576939769201247,0.024239238404888012,0.9819332153250128,0.003686411352073038,-10.743151089783161,0.8952625908152635,-0.1047374091847364,0.03571064795478931,0.9757775479099524,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,0,0.7911974584191873,0.009910178354888086,0.8011076367740754,0.19055249985300216,-10.921064906143696,0.9100887421786413,-0.08991125782135878,,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,512,0.9831241163387797,0.011759600069259284,0.994883716408039,0.0015467935060929916,-10.810937060691641,0.9009114217243034,-0.09908857827569673,0.0969718478551712,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,1024,0.9821612005861099,0.011868297812977295,0.9940294983990872,0.00180358315950091,-10.847029560103667,0.903919130008639,-0.0960808699913609,0.10441711092496365,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,1536,0.9837078016672414,0.011894161254902648,0.995601962922144,0.002207301137260642,-10.875939708697803,0.9063283090581503,-0.09367169094184957,0.31050161163886053,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,2048,0.9791486834217008,0.011744872927864622,0.9908935563495654,0.001840765195892713,-10.811519420642911,0.9009599517202426,-0.09904004827975754,0.09963601192653755,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,2560,0.9823501632799474,0.011810097303668604,0.994160260583616,0.002122875378636868,-10.862211639022643,0.9051843032518869,-0.09481569674811308,0.14276607394217009,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,3072,0.982083709975686,0.012018138387528009,0.9941018483632139,0.0026034522638779256,-10.850605318420552,0.9042171098683793,-0.09578289013162067,0.11233892773637154,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,3584,0.9833144911713796,0.01209230670708763,0.9954067978784672,0.002191295322991116,-10.859263694499067,0.9049386412082555,-0.0950613587917446,0.19616555382987436,0.9880750055662401,24
L12_ma2_mb3_den12,12,2,3,main,0.2170971113719823,False,4096,0.9816392056615372,0.011837240412402205,0.9934764460739394,0.0025308127997935026,-10.859464430210316,0.9049553691841931,-0.09504463081580683,0.19983866518190174,0.9880750055662401,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,0,0.8049788595013001,0.06883370178958421,0.8738125612908844,0.12106238705707739,-10.851833439084785,0.9043194532570654,-0.09568054674293469,,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,512,0.86902151254007,0.03580169154666507,0.904823204086735,0.01438145437339633,-10.56633943812087,0.8805282865100725,-0.11947171348992747,0.01313866592768651,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,1024,0.903775875545037,0.03771453112194483,0.9414904066669818,0.012821206703990007,-10.47782875672962,0.873152396394135,-0.126847603605865,0.06905274110960265,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,1536,0.8989031047338644,0.03750516089484157,0.9364082656287059,0.019785512260569904,-10.72051100572057,0.8933759171433809,-0.10662408285661895,0.017164890969759393,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,2048,0.9003215282334189,0.04376463336949286,0.9440861616029118,0.011356772173230945,-10.605009447897677,0.8837507873248064,-0.11624921267519372,0.026037532010931445,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,2560,0.9019469248081522,0.03923646361795068,0.9411833884261028,0.018130318770143705,-10.624016369306142,0.8853346974421785,-0.11466530255782148,0.014882795394776405,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,3072,0.9017800468007436,0.03588442778777689,0.9376644745885205,0.011334774942376002,-10.481548703095948,0.8734623919246624,-0.12653760807533754,0.07015313662783314,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,3584,0.8513058268257373,0.03302725282684953,0.8843330796525868,0.014802484622186252,-10.683495063003424,0.8902912552502853,-0.1097087447497147,0.029922239932257386,0.9591619386422239,24
L12_ma3_mb6_den12,12,3,6,main,0.3958298326418289,False,4096,0.9131323610189471,0.04023356041583074,0.9533659214347778,0.01425819470687928,-10.615317763145361,0.8846098135954468,-0.11539018640455323,0.030200958984389438,0.9591619386422239,24
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,0,0.7897602534659277,0.027402130255193963,0.8171623837211217,0.1768928763794081,-14.89200362028355,0.9307502262677219,-0.06924977373227814,,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,512,0.9857442515982057,0.012272194261495084,0.9980164458597007,0.0014074549860662033,-14.802570925349153,0.9251606828343221,-0.07483931716567804,0.0408725569582969,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,1024,0.9856691791537876,0.01225319255182859,0.9979223717056162,0.0017743008125251647,-14.856614675479893,0.9285384172174933,-0.0714615827825067,0.5240437903431429,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,1536,0.9858718601443291,0.012301619605515356,0.9981734797498445,0.0014234153329142352,-14.816596006426268,0.9260372504016418,-0.07396274959835836,0.22979293041505836,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,2048,0.9852607226802252,0.01230953133214439,0.9975702540123697,0.001299209497502729,-14.824200446598033,0.926512527912377,-0.07348747208762285,0.462164245613663,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,2560,0.9855466813325334,0.012301272895710194,0.9978479542282436,0.0014272860146185007,-14.798683012372672,0.924917688273292,-0.0750823117267081,0.21576284655140412,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,3072,0.9858027588164363,0.012258095367154349,0.9980608541835907,0.001666087408461303,-14.832903766947007,0.927056485434188,-0.07294351456581216,0.37240759564873815,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,3584,0.9852934991119671,0.012290486390584087,0.9975839855025511,0.001824982440398193,-14.851807214123642,0.9282379508827276,-0.07176204911727235,0.42961343301185834,0.9877462601487443,32
L16_ma1_mb3_den16,16,1,3,main,0.2200325949573237,False,4096,0.9852219987509245,0.012323569404318623,0.9975455681552432,0.001598192647252139,-14.814938239575463,0.9259336399734664,-0.07406636002653366,0.32407223410752567,0.9877462601487443,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,0,0.7663351572169798,0.009285416085230157,0.7756205733022099,0.21708541848123253,-14.93675918948532,0.9335474493428325,-0.06645255065716738,,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,512,0.9927821548968045,0.006385847661298103,0.9991680025581027,0.0006493002482180765,-14.906161145518059,0.9316350715948787,-0.06836492840512132,0.042449006725718955,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,1024,0.9927271287201375,0.006399636212785905,0.9991267649329234,0.00072413892279799,-14.89704611723107,0.9310653823269419,-0.06893461767305809,0.6067879272009399,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,1536,0.9924787783469358,0.006379060775074968,0.9988578391220108,0.0010164080764458738,-14.928609443242634,0.9330380902026646,-0.0669619097973353,0.7305449000434214,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,2048,0.9923501241433096,0.006377690489373364,0.9987278146326829,0.0010229134511544613,-14.913343663699806,0.9320839789812378,-0.06791602101876215,0.6280652471513636,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,2560,0.9926348259913206,0.006395197771715392,0.999030023763036,0.0005614660999228027,-14.87737154093146,0.9298357213082162,-0.07016427869178377,0.6153477405773327,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,3072,0.9925797329169134,0.006430484993501124,0.9990102179104144,0.0005869538357046178,-14.889623014195237,0.9306014383872023,-0.06939856161279767,0.48637648089618074,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,3584,0.9925521105681406,0.006390545007927233,0.9989426555760679,0.0008274511212893465,-14.913925805922958,0.9321203628701848,-0.06787963712981515,0.4883547093647089,0.9936110722278197,32
L16_ma1_mb5_den16,16,1,5,main,0.15935004705493053,False,4096,0.992629391457388,0.006394364551041619,0.9990237560084296,0.0007810208882307323,-14.918456749655821,0.9324035468534888,-0.06759645314651119,0.464508797231101,0.9936110722278197,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,0,0.799368619872336,0.007324835712754324,0.8066934555850903,0.19274157063878594,-14.966629547095755,0.9354143466934847,-0.06458565330651522,,0.9950589102129614,30
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,512,0.9943005025254182,0.004943932371539297,0.9992444348969576,0.0006562519677402179,-14.935900372637382,0.9334937732898364,-0.06650622671016349,0.06639347455556877,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,1024,0.9943074571105518,0.004931585762626663,0.9992390428731784,0.0006764133488639246,-14.938214566677535,0.933638410417346,-0.06636158958265392,0.6850275122787374,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,1536,0.9942297088067245,0.004955985326524596,0.9991856941332491,0.0006383250564018228,-14.937081588991086,0.9335675993119429,-0.06643240068805722,0.7534126494662386,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,2048,0.9943259247902964,0.0049499115828702004,0.9992758363731665,0.0005933225579791701,-14.93702338154482,0.9335639613465513,-0.06643603865344883,0.7388549397110036,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,2560,0.9942858157477037,0.004945076232539135,0.9992308919802428,0.0006087391270273024,-14.924449456522511,0.932778091032657,-0.06722190896734315,0.6501721476284557,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,3072,0.994386867571686,0.004935484453427486,0.9993223520251135,0.0004901298810804366,-14.921378727142491,0.9325861704464057,-0.06741382955359443,0.8227042248634604,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,3584,0.9942348641810173,0.004944621389765693,0.999179485570783,0.0006396860828257189,-14.938067908947255,0.9336292443092035,-0.06637075569079665,0.7226840522753667,0.9950589102129614,32
L16_ma3_mb5_den16,16,3,5,main,0.1402380179374333,False,4096,0.9943590445454287,0.004940933131562205,0.9992999776769909,0.00047855538216490245,-14.920002706785775,0.9325001691741109,-0.06749983082588917,0.738183621061984,0.9950589102129614,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,0,0.8005931806645201,0.002053848907407485,0.8026470295719276,0.19481654913109048,-14.93675918948532,0.9335474493428325,-0.06645255065716738,,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,512,0.9931123956693011,0.005995471890708992,0.9991078675600101,0.0007121101105478367,-14.909317161738926,0.9318323226086829,-0.06816767739131713,0.12791700106789616,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,1024,0.9931804368416004,0.005990523125386062,0.9991709599669865,0.0007094532982533375,-14.92009119661891,0.9325056997886819,-0.06749430021131797,0.7305945740425378,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,1536,0.9930522034344225,0.005976338969438726,0.9990285424038612,0.0008323113153839712,-14.913765978316938,0.9321103736448086,-0.06788962635519136,0.7244490394901754,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,2048,0.9930853865374878,0.0059850409407679606,0.9990704274782558,0.0007597626429453053,-14.91030610995783,0.9318941318723644,-0.06810586812763564,0.6800106069318462,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,2560,0.9930644900652501,0.0059842486124149635,0.9990487386776651,0.0008071444137227601,-14.933091882847796,0.9333182426779872,-0.06668175732201265,0.691400059377897,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,3072,0.9931374735080499,0.005982003932946308,0.9991194774409963,0.0007271450950226965,-14.919578438596382,0.9324736524122739,-0.06752634758772613,0.6761151701423581,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,3584,0.9930864168728786,0.0059843282469254,0.999070745119804,0.0006436239149786305,-14.921586954342063,0.9325991846463789,-0.06740081535362119,0.7503135154271989,0.9940192551114387,32
L16_ma2_mb4_den16,16,2,4,main,0.15420733548232043,False,4096,0.993044737671701,0.005978004192735972,0.999022741864437,0.0006646344322542852,-14.90293415294341,0.9314333845589631,-0.06856661544103693,0.7491155568914489,0.9940192551114387,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,0,0.7605341820889323,0.034364344473471684,0.794898526562404,0.20492773079173154,-14.966629547095755,0.9354143466934847,-0.06458565330651522,,0.9958110774161919,30
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,512,0.9950927437711422,0.00419863142204309,0.9992913751931853,0.0005275579129236929,-14.935225956434858,0.9334516222771786,-0.06654837772282152,0.1589215180609297,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,1024,0.995232655245529,0.004187881534698892,0.9994205367802278,0.0004864980540491004,-14.948266919386112,0.934266682461632,-0.06573331753836786,0.6640062926184386,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,1536,0.9951649597743875,0.004189718207040657,0.9993546779814281,0.0005281009024830086,-14.945020968671129,0.9340638105419455,-0.06593618945805435,0.7552985983910454,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,2048,0.995223117836685,0.004198462666391539,0.9994215805030766,0.00048511814907425954,-14.945001862266645,0.9340626163916653,-0.06593738360833479,0.7969666930012757,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,2560,0.9950915217670886,0.004178356224298173,0.9992698779913868,0.0006045265269999378,-14.945997604001738,0.9341248502501086,-0.06587514974989128,0.7978314831727255,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,3072,0.9951609656073859,0.004192363830977866,0.9993533294383637,0.00043284601617366025,-14.935516333705506,0.9334697708565941,-0.06653022914340578,0.8425226009882516,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,3584,0.9952025296233558,0.004197638317076162,0.999400167940432,0.0005010877784480394,-14.938858440047346,0.9336786525029591,-0.06632134749704077,0.8124091885007014,0.9958110774161919,32
L16_ma2_mb6_den16,16,2,6,main,0.12917237338370718,False,4096,0.9951520828609267,0.004189385514231797,0.9993414683751585,0.0005624674587366707,-14.94114944819606,0.9338218405122537,-0.06617815948774641,0.7970406757847588,0.9958110774161919,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,0,0.8005931806645201,0.002053848907407494,0.8026470295719276,0.19481654913109048,-14.93675918948531,0.9335474493428318,-0.06645255065716826,,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,512,0.9930272389293091,0.005970528627761414,0.9989977675570705,0.0009467984982352018,-14.933300340869183,0.9333312713043239,-0.0666687286956762,0.05530319673913907,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,1024,0.9931415367501483,0.005971264203524949,0.9991128009536732,0.0007705721911888119,-14.913673143679286,0.9321045714799554,-0.0678954285200446,0.6530278409513289,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,1536,0.9930770915093956,0.005989412586356411,0.999066504095752,0.000812106388193734,-14.932472265863245,0.9332795166164528,-0.06672048338354708,0.611482827882124,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,2048,0.993080753488914,0.005988814320731861,0.9990695678096458,0.0006959725823731944,-14.906238388853204,0.9316398993033252,-0.06836010069667475,0.6145498729568678,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,2560,0.9931560950933338,0.005974353956256615,0.9991304490495904,0.000676714314354343,-14.916128672642024,0.9322580420401265,-0.06774195795987348,0.6448857268185242,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,3072,0.9929961214637101,0.00598631100451523,0.9989824324682253,0.00069943432636832,-14.913633805904443,0.9321021128690277,-0.06789788713097233,0.5656533326777696,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,3584,0.9929607367862978,0.00600907063749521,0.998969807423793,0.0008193778646696792,-14.927506328666217,0.9329691455416386,-0.06703085445836132,0.5550293196931678,0.9940192551114387,32
L16_ma4_mb6_den16,16,4,6,main,0.15420733548232052,False,4096,0.993068551097933,0.006005085610376238,0.9990736367083093,0.0005620012411688968,-14.918188852787853,0.9323868032992408,-0.06761319670075916,0.6297902300410084,0.9940192551114387,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,0,0.7900492041565865,0.010129713752184992,0.8001789179087715,0.19058740497133142,-14.82514250289899,0.9265714064311869,-0.07342859356881304,,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,512,0.9753352280255354,0.02007289516368394,0.9954081231892193,0.003005140417015162,-14.709592011250805,0.9193495007031753,-0.08065049929682466,0.04123132985763037,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,1024,0.9730047595945058,0.020235980236086134,0.9932407398305919,0.0028245630747727457,-14.704816185330724,0.9190510115831703,-0.08094898841682974,0.11434532904460395,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,1536,0.9738298795777987,0.020067348339717208,0.9938972279175159,0.002735971484393529,-14.705035731704719,0.9190647332315449,-0.08093526676845508,0.10780668042854213,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,2048,0.9699893321203006,0.020269838390383342,0.9902591705106839,0.002587893495830995,-14.686398358189198,0.9178998973868249,-0.08210010261317513,0.14727973972219013,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,2560,0.9719652625181129,0.020149927956037116,0.99211519047415,0.0027627000703136506,-14.735317186609816,0.9209573241631135,-0.07904267583688651,0.11884520020564839,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,3072,0.9751192774412684,0.020216235837939786,0.9953355132792081,0.002942997337711084,-14.755723091948695,0.9222326932467935,-0.07776730675320653,0.04984329201343261,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,3584,0.9742955097237559,0.02029950468783452,0.9945950144115904,0.002628361519103173,-14.694135726625326,0.9183834829140829,-0.0816165170859171,0.05018482280104743,0.9798120518187384,32
L16_ma1_mb2_den16,16,1,2,main,0.2812855839142297,False,4096,0.9744193435988646,0.020239413466150172,0.9946587570650148,0.002775188305587317,-14.70318548098382,0.9189490925614887,-0.08105090743851129,0.08708230690558638,0.9798120518187384,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,0,0.795336669269856,0.00592625955281511,0.8012629288226711,0.19375342956443986,-14.921999828273458,0.9326249892670911,-0.06737501073290897,,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,512,0.9905658289689985,0.008252447529655727,0.9988182764986542,0.001006278098820479,-14.903704203287887,0.931481512705493,-0.06851848729450705,0.03102977141703252,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,1024,0.9903944472671623,0.00823346452958154,0.9986279117967438,0.001217640972588696,-14.894717271592786,0.9309198294745491,-0.0690801705254509,0.7098159193576707,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,1536,0.9903830453400413,0.00823258586835592,0.9986156312083972,0.0011629471855348905,-14.887401121359215,0.9304625700849509,-0.06953742991504908,0.45048443661290316,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,2048,0.9905458648492946,0.008250938619485459,0.9987968034687801,0.0007743996188718238,-14.858401583747192,0.9286500989841995,-0.07134990101580052,0.65108145906202,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,2560,0.9902023708563473,0.00825192032015467,0.998454291176502,0.0012287588699209095,-14.897629950889357,0.9311018719305848,-0.0688981280694152,0.46811786843152314,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,3072,0.9906237273955449,0.008237938878761095,0.9988616662743061,0.0008415328732729321,-14.873169942260368,0.929573121391273,-0.07042687860872698,0.4817966948611373,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,3584,0.9904803011241439,0.008230502552158254,0.9987108036763022,0.0010603324678206683,-14.894562899915268,0.9309101812447043,-0.06908981875529574,0.43682676729267295,0.9917636168199305,32
L16_ma2_mb3_den16,16,2,3,main,0.1807600085437098,False,4096,0.9904417887722595,0.008247459351796396,0.9986892481240559,0.0011339950004184418,-14.891158797689648,0.930697424855603,-0.06930257514439697,0.49685440674966025,0.9917636168199305,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,0,0.8084381553237635,0.0028495359981343493,0.8112876913218978,0.18559518960573063,-14.944235747966227,0.9340147342478892,-0.06598526575211094,,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,512,0.9944030359744328,0.004847837700817923,0.9992508736752507,0.0006040463778902438,-14.931748649000342,0.9332342905625214,-0.06676570943747873,0.08349978012103539,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,1024,0.9944959368877284,0.004852399952563017,0.9993483368402915,0.000450256458885967,-14.92034912730754,0.9325218204567213,-0.06747817954327884,0.7600424044641043,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,1536,0.9944549790830637,0.004844271872524461,0.9992992509555881,0.0005835396722684294,-14.936632390139676,0.9335395243837298,-0.06646047561627011,0.6803605781165775,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,2048,0.9944516284768948,0.004850869455801905,0.9993024979326968,0.0006205478116988461,-14.939690211844509,0.9337306382402818,-0.06626936175971831,0.7710525627603978,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,2560,0.9943831603151327,0.004852482390277487,0.9992356427054102,0.0006791628862286014,-14.941056375925845,0.9338160234953653,-0.06618397650463459,0.7320823342498514,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,3072,0.9945284232178844,0.004834712722677077,0.9993631359405615,0.0005516288381386403,-14.931167698207743,0.9331979811379839,-0.06680201886201598,0.7911655817501165,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,3584,0.9945093476130512,0.004842679351750189,0.9993520269648014,0.0005110048727303695,-14.92418167998427,0.9327613549990169,-0.06723864500098298,0.6685211982552981,0.9951574205257621,32
L16_ma3_mb6_den16,16,3,6,main,0.13883989193705995,False,4096,0.9945251365109902,0.004835410945444033,0.9993605474564342,0.0004948701565097302,-14.919062404299556,0.9324414002687222,-0.06755859973127776,0.642142772529808,0.9951574205257621,32
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,0,0.7920572276417198,0.024633389076268022,0.8166906167179878,0.1781611140517303,-18.877014929849942,0.9438507464924971,-0.056149253507502994,,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,512,0.9867352340687897,0.01138552424009869,0.9981207583088884,0.001649503407085473,-18.825298633680234,0.9412649316840117,-0.058735068315988403,0.05878681219030127,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,1024,0.987216101163564,0.01138643124425754,0.9986025324078215,0.0012708327163073463,-18.81721290441868,0.940860645220934,-0.059139354779065956,0.5033067333162692,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,1536,0.9867529056170592,0.011379055371118519,0.9981319609881777,0.0015059781831975316,-18.817966913224915,0.9408983456612457,-0.05910165433875436,0.4752403925851964,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,2048,0.9866770965697155,0.011394744101582017,0.9980718406712975,0.001179022760731896,-18.800782330227264,0.9400391165113632,-0.05996088348863671,0.4661216495960692,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,2560,0.9869406813375321,0.01142699145214739,0.9983676727896795,0.001451360889765052,-18.80690970356168,0.9403454851780839,-0.05965451482191608,0.4776485542263414,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,3072,0.986982359119328,0.011353451234532432,0.9983358103538604,0.0014336221352012624,-18.788455741432127,0.9394227870716063,-0.06057721292839369,0.37380571821747394,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,3584,0.9869887457306598,0.011416295212524264,0.998405040943184,0.001414786950030833,-18.81329497599024,0.9406647487995119,-0.059335251200488104,0.36021223374008793,0.988604452108595,40
L20_ma1_mb3_den20,20,1,3,main,0.2122799037088506,False,4096,0.9868393067384021,0.011412153327894964,0.9982514600662971,0.0015671737783820028,-18.837855085582326,0.9418927542791163,-0.05810724572088377,0.41113193448532187,0.988604452108595,40
L20_ma1_mb5_den20,20,1,5,main,0.15990119546486317,False,0,0.8222267219604178,0.007005796857491377,0.8292325188179092,0.16632815411095014,-18.935097587415896,0.9467548793707948,-0.05324512062920528,,0.993566512156393,40
L20_ma1_mb5_den20,20,1,5,main,0.15990119546486317,False,512,0.9926486329450652,0.006426172274703536,0.9990748052197688,0.0008704082549249037,-18.90092613909041,0.9450463069545204,-0.05495369304547948,0.03178795182457961,0.993566512156393,40
L20_ma1_mb5_den20,20,1,5,main,0.15990119546486317,False,1024,0.9926435564622511,0.006431082202831619,0.9990746386650827,0.0008788943527044957,-18.897328679027893,0.9448664339513947,-0.05513356604860542,0.737422563360239,0.993566512156393,40
L20_ma1_mb5_den20,20,1,5,main,0.15990119546486317,False,1536,0.992707298908093,0.006449958888909719,0.9991572577970027,0.000742374997048989,-18.899489497272533,0.9449744748636266,-0.05502552513637338,0.6917068385104946,0.993566512156393,40
