body_count,relation_count,relation_names,trial_index,all_relations_are_physical_waves,observer_C_or_D_used,normalization_applied,absolute_background_axis_used,raw_generator_spectral_norm,update_orthogonality_error,max_closure_target_error_abs,max_hermitian_amplitude_drift,active_relation_wave_count,min_relation_activity_variance,max_relation_activity_variance,target_period_recurrence_error,generator_label_covariance_error,update_label_covariance_error,trajectory_label_covariance_error,generator_rank,generator_nullity,rotation_plane_count,generator_singular_values,positive_generator_frequencies,independent_rotation_frequency_count,single_rotation_plane,unique_invariant_normal,one_plane_plus_one_normal,permuted_generator_rank,permuted_generator_nullity,kernel_projection_drift_max,kernel_projection_norm2_drift_max,active_plane_norm2_drift_max,kernel_projector_idempotence_error,kernel_generator_annihilation_error,kernel_projector_label_covariance_error,generator_spectrum_label_covariance_error,initial_closure_real_E,initial_closure_imag_F,initial_hermitian_amplitude_sum,stationary_relation_system
3,3,AB;BC;CA,18,True,False,False,False,1.3246091801087692,2.7203278163277705e-16,2.4653842192829605e-14,3.5083047578154947e-14,3,0.25171832784371345,0.44858016861228683,2.476631116433061e-15,4.710277376051325e-16,1.6068446818825204e-16,2.659743112987768e-14,2,1,1,1.0000000000000000e+00;1.0000000000000000e+00;1.2332714154022129e-17,1.0000000000000000e+00,1,True,True,True,2,1,2.2536782065333897e-15,1.6653345369377348e-15,3.574918139293004e-14,1.3018518929051675e-16,4.453411335343068e-17,3.775166431889533e-16,5.551115123125783e-16,1.0000000000000002,3.608224830031759e-16,1.2450000000000003,False
3,3,AB;BC;CA,19,True,False,False,False,1.4440058360990013,2.226218909163827e-16,4.2235917057059567e-14,4.5075054799781356e-14,3,0.2728789951958888,0.4032135480840376,4.5070826747102145e-15,5.026748538604307e-16,3.358740038950355e-16,8.319031769648025e-14,2,1,1,9.9999999999999978e-01;9.9999999999999978e-01;1.2882032210117468e-17,9.9999999999999967e-01,1,True,True,True,2,1,4.40300020670019e-15,3.0253577421035516e-15,4.285460875053104e-14,9.614813431917819e-17,8.755986684777779e-17,4.54378355600607e-16,6.661338147750939e-16,0.9999999999999999,0.0,1.2449999999999999,False
3,3,AB;BC;CA,20,True,False,False,False,1.3287917006565249,5.098353665742054e-16,4.913825032918279e-14,5.551115123125783e-14,3,0.26571117282940254,0.5449972688132902,5.851413342652393e-15,2.2291027918243403e-16,1.5792892419122988e-16,2.5710151647214256e-14,2,1,1,1.0000000000000002e+00;9.9999999999999989e-01;9.3915051620642521e-17,1.0000000000000000e+00,1,True,True,True,2,1,3.6316118504365176e-14,2.7144952952085077e-14,2.90878432451791e-14,3.20998849359706e-16,1.0537376647562118e-16,2.5523436361293173e-16,2.220446049250313e-16,1.0,2.7755575615628914e-17,1.2449999999999999,False
3,3,AB;BC;CA,21,True,False,False,False,1.1017443407148773,3.3325906989780606e-16,9.270962222001758e-14,1.1368683772161603e-13,3,0.23668492966528262,0.5108065090409237,6.338686227665868e-15,6.131407058289218e-16,2.531507829327914e-16,3.3841956780034825e-14,2,1,1,1.0000000000000000e+00;9.9999999999999989e-01;0.0000000000000000e+00,1.0000000000000000e+00,1,True,True,True,2,1,6.295649024983174e-15,3.1363800445660672e-15,1.1168843627729075e-13,8.326672684688674e-17,6.192492871949305e-17,4.54378355600607e-16,3.3306690738754696e-16,0.9999999999999999,-5.551115123125783e-17,1.2449999999999999,False
3,3,AB;BC;CA,22,True,False,False,False,0.8235274713484705,2.4909782075465914e-16,7.417524036752818e-14,9.325873406851315e-14,3,0.1797966371251231,0.4288427683001568,6.570462966562242e-15,1.7554167342883506e-16,2.4953501260237977e-16,9.704316583140593e-14,2,1,1,9.9999999999999989e-01;9.9999999999999989e-01;2.0154216183335445e-17,1.0000000000000000e+00,1,True,True,True,2,1,2.5288593206891044e-14,2.6367796834847468e-14,6.705747068735946e-14,1.942890293094024e-16,7.451263419733283e-17,2.2591401799415137e-16,1.1102230246251565e-16,0.9999999999999996,2.220446049250313e-16,1.2449999999999997,False
3,3,AB;BC;CA,23,True,False,False,False,1.381232187225404,4.580751482100705e-16,1.1380615339250452e-13,1.3677947663381929e-13,3,0.27993912062167836,0.5632648171418433,8.432314266792435e-15,0.0,6.992893892674703e-18,5.051915066985621e-15,2,1,1,9.9999999999999989e-01;9.9999999999999989e-01;0.0000000000000000e+00,9.9999999999999933e-01,1,True,True,True,2,1,3.136138759598981e-14,1.9623191960249642e-14,1.170175067954915e-13,2.864553240787273e-16,6.136420317501508e-17,2.5589376332604516e-16,1.1102230246251565e-16,0.9999999999999997,-8.586881206085195e-17,1.2449999999999997,False
3,3,AB;BC;CA,24,True,False,False,False,1.0558013813733325,3.149809301165181e-16,2.8024339582495055e-14,3.597122599785507e-14,3,0.29224016788234936,0.5927330832538292,3.269095480619184e-15,0.0,3.3313918410185605e-16,1.1059993086808998e-13,2,1,1,9.9999999999999989e-01;9.9999999999999989e-01;5.9236244876541839e-17,9.9999999999999978e-01,1,True,True,True,2,1,6.522231399939062e-15,3.0253577421035516e-15,3.3306690738754696e-14,2.8313750315008115e-16,7.704398202969572e-17,1.3599612493447625e-16,2.220446049250313e-16,0.9999999999999998,-2.7755575615628914e-17,1.2449999999999997,False
3,3,AB;BC;CA,25,True,False,False,False,1.146853138037544,4.968217016906337e-16,1.2145993381329227e-13,1.4854784069484595e-13,3,0.258952381602399,0.5491237139069154,9.070522535844429e-15,0.0,1.5747095081433332e-16,5.687427139227383e-14,2,1,1,9.9999999999999967e-01;9.9999999999999967e-01;6.1998329900144793e-17,9.9999999999999978e-01,1,True,True,True,2,1,3.2317395677721293e-14,2.3564483697668948e-14,1.2501111257279263e-13,1.4821483875836085e-16,4.053804709243316e-17,2.2971826326221923e-16,3.3306690738754696e-16,0.9999999999999998,5.551115123125783e-17,1.2449999999999999,False
3,3,AB;BC;CA,26,True,False,False,False,1.424889932098689,2.486516493498084e-16,1.0299525296675035e-14,1.176836406102666e-14,3,0.3121735880215349,0.5920654485813228,3.4342635710216735e-15,2.254873622441467e-16,2.4961941477377773e-16,2.588963803894469e-14,2,1,1,9.9999999999999978e-01;9.9999999999999978e-01;1.0425714147023588e-17,9.9999999999999922e-01,1,True,True,True,2,1,4.269808558114555e-15,1.3079815008865125e-15,1.021405182655144e-14,1.4833660915169986e-16,6.335341374506029e-17,2.0218274671598237e-16,1.1102230246251565e-16,1.0000000000000002,1.1449174941446927e-16,1.2449999999999999,False
3,3,AB;BC;CA,27,True,False,False,False,1.3386229875706372,3.147038671054357e-16,3.993814191899153e-15,3.552713678800501e-15,3,0.29175848125810416,0.5963794052627486,2.5242700372593204e-15,0.0,1.1102569054260746e-16,2.6183973150627893e-14,2,1,1,1.0000000000000000e+00;1.0000000000000000e+00;4.7571181422686125e-17,1.0000000000000000e+00,1,True,True,True,2,1,1.0315028750632459e-14,3.913536161803677e-15,5.329070518200751e-15,2.0158651201548846e-16,1.532663345004679e-16,2.4932388217063392e-16,0.0,0.9999999999999999,-1.3877787807814457e-16,1.2449999999999999,False
3,3,AB;BC;CA,28,True,False,False,False,1.005351722897315,2.4854205344912383e-16,1.7775035551712324e-14,2.1760371282653068e-14,3,0.27194648948632266,0.6055972826231693,1.8679419905999104e-15,0.0,6.938893903907228e-18,4.224048458147836e-15,2,1,1,1.0000000000000000e+00;9.9999999999999978e-01;1.3133481541966637e-17,9.9999999999999978e-01,1,True,True,True,2,1,2.4282098194870583e-15,1.3314002678121994e-16,2.1760371282653068e-14,1.0013427371767394e-16,5.487848193433119e-17,1.97758476261356e-16,3.3306690738754696e-16,0.9999999999999999,-1.3877787807814457e-17,1.2449999999999997,False
3,3,AB;BC;CA,29,True,False,False,False,1.3680239131984344,1.9909250061402217e-17,2.492656221428256e-14,3.175237850427948e-14,3,0.23138521868524936,0.434652158879042,2.113027067993434e-15,2.3551386880256624e-16,2.1942709178604383e-17,1.053889970424815e-14,2,1,1,1.0000000000000000e+00;9.9999999999999989e-01;2.4260335778567830e-17,1.0000000000000000e+00,1,True,True,True,2,1,4.932677586746275e-15,5.2735593669694936e-15,2.708944180085382e-14,2.0816681711721685e-16,1.390580538516758e-16,2.3263411494723067e-16,2.220446049250313e-16,1.0,-9.020562075079397e-17,1.2450000000000003,False
3,3,AB;BC;CA,30,True,False,False,False,0.9219982673538201,1.933487177578907e-16,7.528591292865405e-14,9.370282327836321e-14,3,0.2309996659430091,0.5139723222121431,5.7483532634869165e-15,1.1102230246251565e-16,1.11724811264373e-16,3.743904512158227e-14,2,1,1,9.9999999999999989e-01;9.9999999999999978e-01;-0.0000000000000000e+00,1.0000000000000000e+00,1,True,True,True,2,1,3.560959293140675e-15,6.331740687315346e-16,9.325873406851315e-14,1.642041997679149e-16,6.584844162810616e-17,3.1031676915590914e-16,2.220446049250313e-16,1.0000000000000002,-1.3877787807814457e-17,1.245,False
3,3,AB;BC;CA,31,True,False,False,False,0.8551105004277088,1.1138707688490132e-16,2.7178169079903244e-14,2.864375403532904e-14,3,0.2424726728268793,0.5784228263793458,2.4656029423770386e-15,2.3551386880256624e-16,1.1301027804460024e-16,4.7494074279706045e-14,2,1,1,9.9999999999999989e-01;9.9999999999999989e-01;2.6345061759852187e-17,1.0000000000000000e+00,1,True,True,True,2,1,2.3267584473504326e-15,3.2526065174565133e-16,2.842170943040401e-14,8.777083671441753e-17,1.0659549894066755e-16,3.983674527587667e-16,2.220446049250313e-16,1.0,0.0,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,0,True,False,False,False,2.4152472861136016,8.743266067507484e-16,2.5960823975003785e-14,2.864375403532904e-14,6,0.1712365191104525,0.2516959992563749,0.9327489187394588,3.021408270392384e-16,2.9501360264003127e-16,2.6542347920425903e-14,6,0,3,9.9999999999999989e-01;9.9999999999999978e-01;2.6710305301300064e-01;2.6710305301300064e-01;1.7768264678558726e-01;1.7768264678558718e-01,1.7768264678558715e-01;2.6710305301300058e-01;9.9999999999999967e-01,3,False,False,False,6,0,0.0,0.0,2.864375403532904e-14,0.0,0.0,0.0,6.661338147750939e-16,1.0,2.42861286636753e-16,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,1,True,False,False,False,2.3373309210345594,6.759028097276276e-16,1.8381056607011994e-14,2.4424906541753444e-14,6,0.17040338255161652,0.24263713100697865,1.0808092541811567,3.428965195286192e-16,3.691127324295255e-16,2.1203023130625965e-14,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;3.7191290988820247e-01;3.7191290988820241e-01;1.9392025759344766e-01;1.9392025759344755e-01,1.9392025759344758e-01;3.7191290988820230e-01;1.0000000000000004e+00,3,False,False,False,6,0,0.0,0.0,2.4646951146678475e-14,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999999,2.7755575615628914e-17,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,2,True,False,False,False,1.811972998445955,5.6641006238876e-16,7.694050852298867e-14,9.414691248821327e-14,6,0.09257585981291548,0.3894145220459237,0.4515326300815985,1.679907503892676e-16,4.848738068857041e-16,3.2980568747348634e-14,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;3.5733190057000536e-01;3.5733190057000497e-01;1.9547692831971542e-01;1.9547692831971522e-01,1.9547692831971525e-01;3.5733190057000491e-01;1.0000000000000002e+00,3,False,False,False,6,0,0.0,0.0,9.370282327836321e-14,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999998,-1.942890293094024e-16,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,3,True,False,False,False,2.3988677102941365,6.664931581524651e-16,6.375667779097625e-14,7.838174553853605e-14,6,0.14827168558455978,0.29793070604400684,0.8482969351609582,5.526775634850899e-16,4.319585446779858e-16,3.3222253379013644e-14,6,0,3,1.0000000000000000e+00;1.0000000000000000e+00;2.8637299147855949e-01;2.8637299147855916e-01;9.2635729248102400e-02;9.2635729248102344e-02,9.2635729248102497e-02;2.8637299147855910e-01;9.9999999999999978e-01,3,False,False,False,6,0,0.0,0.0,7.860379014346108e-14,0.0,0.0,0.0,3.3306690738754696e-16,1.0000000000000004,-4.163336342344337e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,4,True,False,False,False,1.973502055350568,5.44200824968617e-16,1.954220315723509e-14,2.2870594307278225e-14,6,0.11047696443670554,0.306719055018321,0.31983913403032116,0.0,4.713214929289992e-16,9.147731528596424e-14,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;2.1712527620578922e-01;2.1712527620578911e-01;5.2468877640038686e-02;5.2468877640038568e-02,5.2468877640038630e-02;2.1712527620578920e-01;9.9999999999999989e-01,3,False,False,False,6,0,0.0,0.0,2.2870594307278225e-14,0.0,0.0,0.0,2.7755575615628914e-16,1.0000000000000002,1.3877787807814457e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,5,True,False,False,False,2.2318171085042042,4.1583053494918882e-16,2.0067799421043592e-14,2.5979218776228663e-14,6,0.16623380538828672,0.3458518965870639,0.8213290205135391,3.0735462217476725e-16,2.735010009895673e-16,2.5165754658386075e-14,6,0,3,1.0000000000000000e+00;1.0000000000000000e+00;2.5304427534362373e-01;2.5304427534362345e-01;1.9800882501323494e-03;1.9800882501322748e-03,1.9800882501323312e-03;2.5304427534362367e-01;9.9999999999999989e-01,3,False,False,False,6,0,0.0,0.0,2.6201263381153694e-14,0.0,0.0,0.0,2.220446049250313e-16,1.0000000000000002,5.898059818321144e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,6,True,False,False,False,2.159245192845172,5.554347080164172e-16,1.2604362780898647e-14,6.661338147750939e-15,6,0.09135534515601779,0.3610189799166991,0.399169444297285,6.225699971151285e-16,2.751633131713218e-16,2.6727564592372734e-14,6,0,3,1.0000000000000000e+00;9.9999999999999967e-01;2.0446863543694593e-01;2.0446863543694588e-01;4.1305376932191308e-02;4.1305376932191308e-02,4.1305376932191384e-02;2.0446863543694585e-01;1.0000000000000004e+00,3,False,False,False,6,0,0.0,0.0,6.8833827526759706e-15,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999996,5.551115123125783e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,7,True,False,False,False,2.164274908670589,4.580026253053047e-16,8.23788862533703e-14,1.0746958878371515e-13,6,0.06701068980976192,0.29790238413964354,0.4211239287094445,3.4444637188585677e-16,3.5405591536191526e-16,1.0728417542641886e-13,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;3.1593732189712087e-01;3.1593732189712070e-01;5.2697578426430268e-02;5.2697578426430226e-02,5.2697578426430268e-02;3.1593732189712070e-01;1.0000000000000000e+00,3,False,False,False,6,0,0.0,0.0,1.0702549957386509e-13,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999998,3.9898639947466563e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,8,True,False,False,False,1.5300257640864892,7.200346212178424e-16,1.1779356419490393e-14,1.176836406102666e-14,6,0.11451943012607702,0.3624191881161254,0.5104279691942956,2.398188544803428e-16,3.688008155769557e-16,4.2617046501355065e-14,6,0,3,1.0000000000000000e+00;9.9999999999999989e-01;1.9718854743240494e-01;1.9718854743240485e-01;5.9106202213230492e-02;5.9106202213230458e-02,5.9106202213230485e-02;1.9718854743240499e-01;9.9999999999999989e-01,3,False,False,False,6,0,0.0,0.0,1.176836406102666e-14,0.0,0.0,0.0,3.3306690738754696e-16,0.9999999999999998,-4.163336342344337e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,9,True,False,False,False,2.321046777747925,7.613583727557631e-16,1.9218001973240896e-13,2.41140440948584e-13,6,0.13029619877473667,0.26613310842818005,0.867267514913359,3.8119734299181173e-16,2.952557435525459e-16,8.235552405043176e-14,6,0,3,1.0000000000000004e+00;1.0000000000000002e+00;3.8774079027227359e-01;3.8774079027227348e-01;1.0043795628737091e-01;1.0043795628737077e-01,1.0043795628737076e-01;3.8774079027227365e-01;9.9999999999999989e-01,3,False,False,False,6,0,0.0,0.0,2.4091839634365897e-13,0.0,0.0,0.0,3.3306690738754696e-16,0.9999999999999999,0.0,1.245,False
4,6,AB;AC;AD;BC;BD;CD,10,True,False,False,False,2.340246241857593,8.164549046470851e-16,7.318830646538788e-14,8.526512829121202e-14,6,0.1436561853997992,0.2598875267720591,0.879378065962371,6.057340410857501e-16,3.7089628113524924e-16,5.215009534886243e-14,6,0,3,9.9999999999999967e-01;9.9999999999999944e-01;3.2943415002388576e-01;3.2943415002388560e-01;1.2358080787709204e-01;1.2358080787709193e-01,1.2358080787709198e-01;3.2943415002388587e-01;9.9999999999999944e-01,3,False,False,False,6,0,0.0,0.0,8.548717289613705e-14,0.0,0.0,0.0,3.3306690738754696e-16,0.9999999999999999,-2.0296264668928643e-16,1.245,False
4,6,AB;AC;AD;BC;BD;CD,11,True,False,False,False,2.3019717870176306,5.20959688939482e-16,8.32368340026177e-14,1.0480505352461478e-13,6,0.14458374058720908,0.2745409050282614,0.6395108946262302,3.3823104336622004e-16,2.7469785486812647e-16,7.131023957857135e-14,6,0,3,9.9999999999999967e-01;9.9999999999999956e-01;4.0639217528091531e-01;4.0639217528091520e-01;1.2999220915670914e-01;1.2999220915670903e-01,1.2999220915670903e-01;4.0639217528091509e-01;9.9999999999999944e-01,3,False,False,False,6,0,0.0,0.0,1.0480505352461478e-13,0.0,0.0,0.0,4.440892098500626e-16,1.0,-6.938893903907228e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,12,True,False,False,False,2.785514454939745,7.449715376908409e-16,5.2875997882933514e-14,6.350475700855895e-14,6,0.17006261372680237,0.23956673783483223,0.19355306828820212,2.782487803465936e-16,4.720647759028809e-16,9.189396736460745e-14,6,0,3,9.9999999999999978e-01;9.9999999999999933e-01;9.1612248615097966e-02;9.1612248615097883e-02;1.3645773402774832e-05;1.3645773402620867e-05,1.3645773402594665e-05;9.1612248615097938e-02;1.0000000000000000e+00,3,False,False,False,6,0,0.0,0.0,6.328271240363392e-14,0.0,0.0,0.0,5.844866149233574e-17,1.0000000000000004,-6.938893903907228e-18,1.245,False
4,6,AB;AC;AD;BC;BD;CD,13,True,False,False,False,1.7307369243261832,5.880133992015487e-16,7.616785373095297e-14,9.636735853746359e-14,6,0.14723304902149634,0.269938050184178,0.2811247239346887,3.745717507349028e-16,3.868896001266314e-16,2.885201430541146e-14,6,0,3,9.9999999999999989e-01;9.9999999999999978e-01;3.2274573369961990e-01;3.2274573369961984e-01;2.1072423291318841e-03;2.1072423291317727e-03,2.1072423291318716e-03;3.2274573369961967e-01;1.0000000000000002e+00,3,False,False,False,6,0,0.0,0.0,9.614531393253856e-14,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999998,-1.3877787807814457e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,14,True,False,False,False,2.142216225748268,5.216247654238725e-16,6.351876671499531e-14,8.304468224196171e-14,6,0.119299754219801,0.3774617868883428,0.7908802306377719,0.0,2.4889414741675474e-16,4.5605914891083405e-14,6,0,3,1.0000000000000004e+00;1.0000000000000000e+00;3.5110504662623826e-01;3.5110504662623820e-01;1.9110864400603719e-01;1.9110864400603716e-01,1.9110864400603708e-01;3.5110504662623804e-01;1.0000000000000007e+00,3,False,False,False,6,0,0.0,0.0,8.282263763703668e-14,0.0,0.0,0.0,2.220446049250313e-16,0.9999999999999996,-1.214306433183765e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,15,True,False,False,False,2.4766971833819467,5.772772258640706e-16,4.6151092084324804e-14,5.1514348342607263e-14,6,0.1533966727982994,0.29759933273592176,0.5684312939118531,3.002224531865041e-16,3.6932936031450587e-16,2.255735743938386e-14,6,0,3,1.0000000000000002e+00;1.0000000000000002e+00;2.2483056671805610e-01;2.2483056671805607e-01;8.6114983413237950e-02;8.6114983413237867e-02,8.6114983413237867e-02;2.2483056671805618e-01;1.0000000000000002e+00,3,False,False,False,6,0,0.0,0.0,5.1736392947532295e-14,0.0,0.0,0.0,4.440892098500626e-16,1.0,-4.163336342344337e-17,1.2449999999999997,False
4,6,AB;AC;AD;BC;BD;CD,16,True,False,False,False,2.0497984580930497,3.143659761480177e-16,5.02078953554612e-14,6.439293542825908e-14,6,0.1739784564941105,0.28753184220295963,0.8500681279724864,3.7920277487488407e-16,4.023107184043258e-16,7.245430471605432e-14,6,0,3,1.0000000000000004e+00;1.0000000000000002e+00;4.0330557239687059e-01;4.0330557239687032e-01;3.7967863629460380e-01;3.7967863629460380e-01,3.7967863629460374e-01;4.0330557239687059e-01;1.0000000000000002e+00,3,False,False,False,6,0,0.0,0.0,6.439293542825908e-14,0.0,0.0,0.0,1.1102230246251565e-16,1.0,6.591949208711867e-17,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,17,True,False,False,False,2.1721995881757743,5.553248894757253e-16,1.6784418677130236e-14,2.2648549702353193e-14,6,0.09688157666711443,0.28273301776497317,0.7867950835328318,3.765269154140317e-16,2.9558396934599244e-16,4.034477473052538e-14,6,0,3,1.0000000000000004e+00;1.0000000000000002e+00;4.3934538837684917e-01;4.3934538837684917e-01;2.6748134068889717e-01;2.6748134068889695e-01,2.6748134068889701e-01;4.3934538837684883e-01;1.0000000000000002e+00,3,False,False,False,6,0,0.0,0.0,2.2870594307278225e-14,0.0,0.0,0.0,4.440892098500626e-16,1.0000000000000002,-5.551115123125783e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,18,True,False,False,False,1.573749929632981,5.090440348600988e-16,5.577885357835255e-14,7.238654120556021e-14,6,0.09890635104064754,0.28826677871468204,0.8814405111586381,2.4532694666933986e-16,2.486142087297341e-16,3.108238512579205e-14,6,0,3,9.9999999999999967e-01;9.9999999999999956e-01;3.3942211172725556e-01;3.3942211172725545e-01;3.3377188269976002e-02;3.3377188269975988e-02,3.3377188269976016e-02;3.3942211172725539e-01;1.0000000000000004e+00,3,False,False,False,6,0,0.0,0.0,7.216449660063518e-14,0.0,0.0,0.0,4.440892098500626e-16,1.0,0.0,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,19,True,False,False,False,1.5789542557416656,6.184094005131108e-16,1.1433004057180293e-13,1.5054624213917123e-13,6,0.08614318061755596,0.30396658138863025,0.8868901924346013,2.466969522362136e-16,2.2317684326486014e-16,3.835341023458228e-14,6,0,3,1.0000000000000000e+00;9.9999999999999989e-01;4.4060806662836005e-01;4.4060806662835994e-01;2.3357676697455843e-01;2.3357676697455829e-01,2.3357676697455859e-01;4.4060806662836011e-01;1.0000000000000007e+00,3,False,False,False,6,0,0.0,0.0,1.5054624213917123e-13,0.0,0.0,0.0,2.220446049250313e-16,1.0000000000000002,9.71445146547012e-17,1.2450000000000003,False
4,6,AB;AC;AD;BC;BD;CD,20,True,False,False,False,2.0135277923041075,5.983517768126349e-16,8.70447111254577e-14,1.1057821325266559e-13,6,0.06540493365596285,0.36585039243983947,0.33591242515185854,0.0,2.9432729361876647e-16,2.133332574995341e-14,6,0,3,9.9999999999999989e-01;9.9999999999999967e-01;2.0831634487042197e-01;2.0831634487042192e-01;2.5071472313461421e-02;2.5071472313461296e-02,2.5071472313461345e-02;2.0831634487042180e-01;1.0000000000000000e+00,3,False,False,False,6,0,0.0,0.0,1.1035616864774056e-13,0.0,0.0,0.0,4.440892098500626e-16,1.0,-2.7755575615628914e-17,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,21,True,False,False,False,1.603284885404565,6.183474741657374e-16,8.459903545414691e-14,1.0524914273446484e-13,6,0.06495609700770896,0.3796473923706582,0.6428290041410555,0.0,3.3339994815272734e-16,3.7695137705824786e-14,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;3.7005742595704094e-01;3.7005742595704078e-01;1.7835873656762538e-01;1.7835873656762538e-01,1.7835873656762535e-01;3.7005742595704100e-01;9.9999999999999989e-01,3,False,False,False,6,0,0.0,0.0,1.0547118733938987e-13,0.0,0.0,0.0,4.440892098500626e-16,1.0,-6.938893903907228e-18,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,22,True,False,False,False,2.2422827441017814,7.854184833511484e-16,6.115715493901804e-14,7.216449660063518e-14,6,0.14667178937614883,0.32259065467989445,0.9146691779038177,3.021408270392384e-16,2.7310386657692125e-16,3.1040485558457834e-14,6,0,3,1.0000000000000002e+00;1.0000000000000000e+00;2.8587839775522755e-01;2.8587839775522733e-01;5.9401066074048839e-02;5.9401066074048832e-02,5.9401066074048783e-02;2.8587839775522733e-01;1.0000000000000004e+00,3,False,False,False,6,0,0.0,0.0,7.216449660063518e-14,0.0,0.0,0.0,3.3306690738754696e-16,1.0,-1.1102230246251565e-16,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,23,True,False,False,False,1.7938464572529846,5.775342035903054e-16,2.989908109668815e-14,3.4638958368304884e-14,6,0.12103558793759044,0.2960263696113449,0.9942566847124754,2.6981503274991466e-16,3.687961909138412e-16,4.043125170848612e-14,6,0,3,1.0000000000000000e+00;9.9999999999999989e-01;4.9257819305100475e-01;4.9257819305100453e-01;2.1946737857534353e-02;2.1946737857534225e-02,2.1946737857534294e-02;4.9257819305100486e-01;1.0000000000000000e+00,3,False,False,False,6,0,0.0,0.0,3.4638958368304884e-14,0.0,0.0,0.0,3.3306690738754696e-16,1.0,-5.551115123125783e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,24,True,False,False,False,1.3517221244516462,4.165131165396437e-16,6.439341995264844e-14,7.971401316808624e-14,6,0.12343185233927965,0.38400914758879706,0.8619297105927367,4.356608727202411e-16,4.020495511097721e-16,6.541208316440816e-14,6,0,3,1.0000000000000000e+00;9.9999999999999900e-01;3.0835894644918133e-01;3.0835894644918127e-01;8.1667143645397344e-02;8.1667143645397275e-02,8.1667143645397303e-02;3.0835894644918127e-01;9.9999999999999933e-01,3,False,False,False,6,0,0.0,0.0,8.01581023779363e-14,0.0,0.0,0.0,3.608224830031759e-16,1.0,1.3877787807814457e-17,1.2449999999999999,False
4,6,AB;AC;AD;BC;BD;CD,25,True,False,False,False,2.0356844927033175,6.764009518734702e-16,1.6212344148438321e-13,1.9806378759312793e-13,6,0.1502981843813733,0.2909393382569032,1.0634066198978178,1.0703004862754796e-15,5.902600124568972e-16,1.4608516699761366e-13,6,0,3,9.9999999999999967e-01;9.9999999999999944e-01;4.8197148323810224e-01;4.8197148323810213e-01;4.5802331487155251e-01;4.5802331487155240e-01,4.5802331487155235e-01;4.8197148323810235e-01;9.9999999999999944e-01,3,False,False,False,6,0,0.0,0.0,1.9828583219805296e-13,0.0,0.0,0.0,7.771561172376096e-16,0.9999999999999999,-3.122502256758253e-17,1.245,False
4,6,AB;AC;AD;BC;BD;CD,26,True,False,False,False,2.2443928119064607,4.443693610001655e-16,2.7574382122350205e-14,3.108624468950438e-14,6,0.14127602872928138,0.2383076561579729,0.7750207933162743,0.0,2.7240063369116033e-16,3.650159161546878e-14,6,0,3,9.9999999999999989e-01;9.9999999999999989e-01;3.8479870734731220e-01;3.8479870734731209e-01;1.4025772344279513e-01;1.4025772344279505e-01,1.4025772344279502e-01;3.8479870734731192e-01;9.9999999999999956e-01,3,False,False,False,6,0,0.0,0.0,3.108624468950438e-14,0.0,0.0,0.0,4.440892098500626e-16,0.9999999999999999,-1.3877787807814457e-16,1.2449999999999997,False
