step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.0484717192415917e-32,1.2196507754441732e-32,0.9282837938040587,0.04334353853567192
25,1.0569985017283247e-29,1.2295696856838454e-29,0.9282837938040596,0.04334353853567158
50,3.1296072706800925e-29,3.6405635597704123e-29,0.9282837938040606,0.04334353853567089
75,5.385820959761372e-29,6.265138667477106e-29,0.9282837938040609,0.043343538535670446
100,4.977645686805571e-29,5.790322533630617e-29,0.9282837938040609,0.04334353853567006
125,7.375383629511162e-29,8.579527895553329e-29,0.9282837938040602,0.04334353853567012
150,1.160734986693476e-28,1.3502427396229596e-28,0.92828379380406,0.04334353853567009
200,2.148404825248721e-28,2.4991647967178843e-28,0.9282837938040581,0.04334353853566988
300,7.274344289062503e-28,8.461992336256518e-28,0.9282837938040529,0.043343538535671154
500,6.580163207317286e-27,7.654475567696002e-27,0.9282837938040303,0.04334353853567599
750,1.5032541114815085e-25,1.7486833541724578e-25,0.928283793804097,0.043343538535657575
1000,2.7913260065644675e-24,3.2470527015137894e-24,0.9282837938046249,0.04334353853552335
1500,1.4513645973021392e-21,1.6883220825760354e-21,0.9282837937913893,0.0433435385389084
2000,7.715477992777972e-19,8.975147869150234e-19,0.928283794087438,0.04334353846413288
3000,2.2451963509710866e-13,2.6117590205175897e-13,0.9282839441470448,0.0433435008534272
4000,6.587707602909487e-08,7.663251701343933e-08,0.9283646736527873,0.043323268011613444
5000,0.018530400315495275,0.021555771795576585,0.9221963619233797,0.044386991560098794
7500,0.7161594631842223,0.8330834571735235,0.5685421795379735,0.13154594413283005
10000,0.5635895405165947,0.65560415937648,0.4512441583630551,0.1466959840436512
15000,0.7935678281492689,0.9231299225410625,0.5336310243900706,0.14536588282736465
20000,0.8215851429362658,0.9557214928034112,0.3566345199372068,0.19342863176947517
25000,0.6994691429160933,0.8136681866575524,0.32146591944671254,0.19479494552800616
30000,0.731093137637963,0.8504552825585104,0.26771580611998114,0.21502543685245035
35000,0.7400925699747354,0.8609240099707111,0.2784618509189555,0.21039022880339373
40000,0.639080682528421,0.7434203857983579,0.27897988036433835,0.21392813802957453
