step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.0547509667622527e-31,8.430766496673364e-32,0.8474576271186445,0.046378332433625796
5,1.7141214730133457e-16,7.033143246882535e-17,0.8474576271186446,0.046378332433625796
10,6.856485946651997e-16,2.813257321155149e-16,0.8474576271186433,0.046378332433625935
25,4.285303734474269e-15,1.7582858330322993e-15,0.8474576271186401,0.046378332433626095
50,1.7141214723668054e-14,7.033143244229716e-15,0.8474576271186302,0.04637833243362661
75,3.8567732977036705e-14,1.5824572237471858e-14,0.8474576271186138,0.04637833243362752
100,6.856485864336215e-14,2.8132572873804905e-14,0.847457627118595,0.04637833243362795
125,1.0713259147519023e-13,4.395714505169665e-14,0.8474576271185691,0.046378332433628905
150,1.5427093147951383e-13,6.329828877401631e-14,0.8474576271185373,0.04637833243363015
200,2.7425943402517945e-13,1.1253029127025917e-13,0.8474576271184503,0.04637833243363429
250,4.285303653644732e-13,1.7582857998674017e-13,0.8474576271183419,0.04637833243363907
300,6.170837259418455e-13,2.5319315510581974e-13,0.8474576271182115,0.046378332433644344
350,8.399195160303178e-13,3.4462401673952086e-13,0.8474576271180588,0.0463783324336503
400,1.0970377357865873e-12,4.5012116495213353e-13,0.8474576271178812,0.0463783324336576
450,1.388438384375261e-12,5.696845994008952e-13,0.8474576271176789,0.04637833243366579
500,1.7141214614605743e-12,7.033143199480343e-13,0.8474576271174522,0.04637833243367527
