step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,2.0547509667622527e-31,8.430766496673364e-32,0.8474576271186445,0.046378332433625796
25,0.004310179684173628,0.0017684925844435868,0.8454311684650593,0.046442076526802115
50,0.017483419406970284,0.007173551878933338,0.8458915741264506,0.04631392752620425
75,0.0392552760349558,0.01610667527922698,0.8474045354061371,0.04620674271687449
100,0.06850704454840219,0.028108851403772804,0.8441135472155719,0.046253453479220365
125,0.1068378310319239,0.04383620307333475,0.8459099706444326,0.04576378474996765
150,0.15320615509453317,0.06286140463486181,0.8469355566437459,0.045576272271423614
200,0.2632695221135526,0.10802106447613079,0.8455504936843301,0.044750262261129964
300,0.556237111066753,0.22822742395773077,0.8460910516812382,0.04370047975692518
500,1.3176949551943224,0.540658145964663,0.8448002509588532,0.04497604150352267
750,2.1256013958408175,0.8721470058035801,0.8458086381831572,0.04558551973316181
1000,2.1355274067373298,0.876219707628061,0.8411657639356113,0.04525169202969334
1500,0.9085384479016183,0.3727787761831799,0.8457365991516022,0.048197148925411396
2000,0.774398244365332,0.3177402458637319,0.7840829006715795,0.054933254152903344
3000,0.5675072001654671,0.23285160913269753,0.7054856877443294,0.07692010924214676
4000,2.325238930243789,0.9540594839454039,0.20563112078685608,0.13517875459271517
5000,2.403031299673016,0.9859781598574289,0.27887220695489645,0.13929302010309882
7500,2.3691338632525047,0.9720698383178004,0.20365355932055354,0.16716216580533794
10000,2.3708166437443117,0.9727602932499477,0.18664065476659406,0.18045295452350268
15000,2.361800381986019,0.9690608669552156,0.1820320572067616,0.1884625821741762
20000,2.3602034043193054,0.9684056174369472,0.18182915247029846,0.18997595115641344
25000,2.3597485741286732,0.9682189978807209,0.18181865954310214,0.19031971813002432
30000,2.3598094005998336,0.9682439553461313,0.18181820655298683,0.1903894296753152
35000,2.3598316961150605,0.9682531033284687,0.18181818289294,0.19040567231133168
40000,2.359829048648948,0.9682520170561375,0.18181818187391577,0.19040897373592156
