R,R_input_text,phi,phi_over_pi,s0,stability_gain,condition_id,phase,S_mean,S_amp,S_max_abs,S_final,S_drift,Q_max_error,Q_tail_max_error,gray_error,gray_depth
0.686604902556148,0.68660490255614803,0.0,0.0,0.01,0.0,phi0_s0.01_g0,gray_metastable,-1.7381255773701127e-05,0.01999998978830478,0.019999996359094715,-0.009561659017074564,1.9041146102948688e-05,4.440892098500626e-16,4.440892098500626e-16,3.643261357187187e-05,4.438509672592065
0.686604902556148,0.68660490255614803,3.141592653589793,1.0,0.01,0.0,phi1_s0.01_g0,gray_metastable,-1.738125577369502e-05,0.019999989788299474,0.01999999635908983,-0.009561659017071344,1.904114610294226e-05,8.881784197001252e-16,6.661338147750939e-16,3.6432613577164127e-05,4.438509672528979
