step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,7.906099671099888e-32,4.666040271244733e-32,0.8474576271186444,0.05440475431240305
25,4.2725328986623477e-29,2.5215733920292467e-29,0.8474576271186436,0.054404754312402964
50,1.741490035814616e-28,1.0277966351456316e-28,0.8474576271186438,0.05440475431240309
75,3.8665067229197195e-28,2.281943920354323e-28,0.8474576271186446,0.054404754312403325
100,8.553520928877307e-28,5.048136853241027e-28,0.8474576271186454,0.05440475431240293
125,1.7901184172559345e-27,1.056496246277546e-27,0.8474576271186455,0.05440475431240257
150,3.490264505895733e-27,2.0598924146298023e-27,0.8474576271186455,0.054404754312402465
200,9.239623024032729e-27,5.453062181704034e-27,0.8474576271186459,0.0544047543124023
300,5.132980629365342e-26,3.02939443271734e-26,0.8474576271186472,0.05440475431240176
500,3.8575508279409047e-25,2.2766583094495897e-25,0.8474576271186465,0.05440475431240198
750,4.0794840374530934e-24,2.4076393666318333e-24,0.8474576271186443,0.054404754312404956
1000,2.5013349169519194e-22,1.47624365235752e-22,0.8474576271186463,0.054404754312405414
1500,1.7146413487792773e-18,1.011951014656255e-18,0.8474576271186471,0.05440475431241076
2000,1.236824052485567e-14,7.299516926704846e-15,0.8474576271186317,0.05440475431240923
3000,6.316308786224674e-07,3.7277737934266554e-07,0.8474570252842039,0.05440485379100937
4000,1.5716172612300847,0.9275407263950254,0.44374074247086404,0.11542164067985883
5000,1.5785801312686103,0.9316500892104321,0.3412132074823178,0.13752815791796652
7500,1.5866485026663257,0.9364118993861184,0.33784687479220094,0.13736423794864672
10000,1.6478761131721025,0.9725473527975799,0.20698180589591558,0.1665445305497879
15000,1.5827580925181133,0.9341158480865079,0.19420256385836207,0.19756571457394242
20000,1.5713302011268921,0.9273713085959755,0.18658263632737965,0.20983504275482576
25000,1.571870709564224,0.927690307121059,0.18605717331710386,0.21397166713641597
30000,1.5906366620339911,0.9387656405463064,0.1865252772489699,0.21544969415383206
35000,1.605270037710659,0.9474020001990099,0.18658391947873496,0.21603313921918624
40000,1.6160436331102161,0.9537603857606285,0.1865309700540294,0.2163931850626371
