t,H,Q2_re,Q2_im,generator_norm
109,np.float64(928.3081774929612),np.float64(-62.40685057396698),np.float64(122.13959175410102),np.float64(30.836039097826976)
110,np.float64(928.3081774929619),np.float64(-62.40685057396682),np.float64(122.1395917541012),np.float64(30.839164131580134)
111,np.float64(928.3081774929638),np.float64(-62.406850573966906),np.float64(122.13959175410113),np.float64(30.849706048325153)
112,np.float64(928.308177492965),np.float64(-62.40685057396688),np.float64(122.13959175410079),np.float64(30.86207484235902)
113,np.float64(928.3081774929647),np.float64(-62.406850573967105),np.float64(122.13959175410102),np.float64(30.87182570903658)
114,np.float64(928.3081774929636),np.float64(-62.40685057396723),np.float64(122.13959175410103),np.float64(30.875710533841467)
115,np.float64(928.3081774929622),np.float64(-62.40685057396771),np.float64(122.13959175410056),np.float64(30.87181413940161)
116,np.float64(928.3081774929612),np.float64(-62.40685057396813),np.float64(122.1395917541004),np.float64(30.860250287357534)
117,np.float64(928.3081774929597),np.float64(-62.40685057396796),np.float64(122.13959175410005),np.float64(30.846158152960008)
118,np.float64(928.3081774929606),np.float64(-62.406850573968484),np.float64(122.13959175409998),np.float64(30.836730092028457)
119,np.float64(928.3081774929599),np.float64(-62.406850573968455),np.float64(122.13959175410014),np.float64(30.837100268120185)
120,np.float64(928.3081774929642),np.float64(-62.40685057396841),np.float64(122.13959175410096),np.float64(30.845505006383284)
121,np.float64(928.3081774929644),np.float64(-62.40685057396934),np.float64(122.1395917541007),np.float64(30.855291727399962)
122,np.float64(928.3081774929657),np.float64(-62.4068505739695),np.float64(122.13959175410082),np.float64(30.86119693645092)
123,np.float64(928.3081774929663),np.float64(-62.4068505739692),np.float64(122.13959175410109),np.float64(30.86216776057698)
124,np.float64(928.3081774929664),np.float64(-62.40685057397006),np.float64(122.1395917541009),np.float64(30.862054945727188)
125,np.float64(928.3081774929675),np.float64(-62.4068505739706),np.float64(122.1395917541009),np.float64(30.862421305709212)
126,np.float64(928.308177492967),np.float64(-62.406850573970985),np.float64(122.13959175410073),np.float64(30.863140651360386)
127,np.float64(928.3081774929665),np.float64(-62.40685057397084),np.float64(122.13959175410076),np.float64(30.863366327185854)
128,np.float64(928.308177492966),np.float64(-62.406850573970786),np.float64(122.13959175410056),np.float64(30.861992667524873)
129,np.float64(928.3081774929653),np.float64(-62.406850573971056),np.float64(122.13959175410045),np.float64(30.85754154076556)
130,np.float64(928.3081774929651),np.float64(-62.406850573971404),np.float64(122.13959175410024),np.float64(30.849219727010382)
131,np.float64(928.3081774929643),np.float64(-62.40685057397107),np.float64(122.13959175410022),np.float64(30.840815939134828)
132,np.float64(928.3081774929634),np.float64(-62.406850573971255),np.float64(122.13959175410005),np.float64(30.83817350899027)
133,np.float64(928.3081774929628),np.float64(-62.40685057397127),np.float64(122.13959175409971),np.float64(30.845715248935885)
134,np.float64(928.3081774929667),np.float64(-62.40685057397181),np.float64(122.13959175410028),np.float64(30.86004333283781)
135,np.float64(928.3081774929672),np.float64(-62.40685057397201),np.float64(122.13959175410068),np.float64(30.87333805367027)
136,np.float64(928.308177492969),np.float64(-62.40685057397164),np.float64(122.13959175410103),np.float64(30.878502660154695)
137,np.float64(928.3081774929673),np.float64(-62.406850573971724),np.float64(122.13959175410092),np.float64(30.873815650866415)
138,np.float64(928.3081774929692),np.float64(-62.406850573971454),np.float64(122.13959175410125),np.float64(30.863434040802833)
139,np.float64(928.3081774929681),np.float64(-62.406850573972115),np.float64(122.13959175410072),np.float64(30.852265477215848)
140,np.float64(928.3081774929692),np.float64(-62.406850573971695),np.float64(122.13959175410099),np.float64(30.845298536285636)
141,np.float64(928.3081774929694),np.float64(-62.40685057397126),np.float64(122.1395917541009),np.float64(30.844404370053635)
142,np.float64(928.3081774929689),np.float64(-62.40685057397117),np.float64(122.13959175410089),np.float64(30.84885567671821)
143,np.float64(928.3081774929678),np.float64(-62.40685057397136),np.float64(122.1395917541007),np.float64(30.854823812354965)
144,np.float64(928.3081774929691),np.float64(-62.40685057397143),np.float64(122.13959175410052),np.float64(30.857811212115504)
145,np.float64(928.3081774929694),np.float64(-62.40685057397151),np.float64(122.13959175410069),np.float64(30.857494686518883)
146,np.float64(928.3081774929722),np.float64(-62.40685057397151),np.float64(122.13959175410076),np.float64(30.856886296763506)
147,np.float64(928.3081774929697),np.float64(-62.406850573971106),np.float64(122.13959175410062),np.float64(30.86059574785883)
148,np.float64(928.3081774929717),np.float64(-62.406850573971376),np.float64(122.13959175410096),np.float64(30.86757647300089)
149,np.float64(928.3081774929747),np.float64(-62.40685057397164),np.float64(122.13959175410129),np.float64(30.873261339816626)
150,np.float64(928.3081774929751),np.float64(-62.40685057397134),np.float64(122.13959175410153),np.float64(30.87232600038119)
151,np.float64(928.3081774929774),np.float64(-62.40685057397116),np.float64(122.13959175410183),np.float64(30.86366863944547)
152,np.float64(928.3081774929769),np.float64(-62.406850573971184),np.float64(122.13959175410142),np.float64(30.8510649128989)
153,np.float64(928.3081774929767),np.float64(-62.40685057397096),np.float64(122.13959175410159),np.float64(30.840136501183633)
154,np.float64(928.3081774929761),np.float64(-62.40685057397059),np.float64(122.13959175410166),np.float64(30.83718939247028)
155,np.float64(928.308177492974),np.float64(-62.40685057397078),np.float64(122.1395917541009),np.float64(30.843769822094618)
156,np.float64(928.3081774929749),np.float64(-62.40685057397127),np.float64(122.13959175410089),np.float64(30.8569872619236)
157,np.float64(928.3081774929763),np.float64(-62.40685057397186),np.float64(122.13959175410089),np.float64(30.869773567815766)
158,np.float64(928.3081774929775),np.float64(-62.40685057397219),np.float64(122.13959175410098),np.float64(30.875419427895178)
159,np.float64(928.3081774929775),np.float64(-62.406850573972655),np.float64(122.13959175410054),np.float64(30.872148087869483)
160,np.float64(928.308177492976),np.float64(-62.40685057397289),np.float64(122.13959175410021),np.float64(30.863341214604613)
161,np.float64(928.3081774929772),np.float64(-62.40685057397291),np.float64(122.13959175410028),np.float64(30.856228229631775)
162,np.float64(928.3081774929743),np.float64(-62.40685057397286),np.float64(122.1395917540996),np.float64(30.854200676151056)
163,np.float64(928.3081774929753),np.float64(-62.40685057397248),np.float64(122.13959175409988),np.float64(30.85602342423243)
164,np.float64(928.3081774929749),np.float64(-62.40685057397193),np.float64(122.13959175409978),np.float64(30.85722238865159)
165,np.float64(928.3081774929763),np.float64(-62.40685057397182),np.float64(122.13959175409987),np.float64(30.85551538392271)
166,np.float64(928.3081774929782),np.float64(-62.4068505739721),np.float64(122.13959175410002),np.float64(30.851643142487486)
167,np.float64(928.3081774929797),np.float64(-62.406850573972385),np.float64(122.13959175410018),np.float64(30.848420092617484)
168,np.float64(928.30817749298),np.float64(-62.406850573972456),np.float64(122.13959175410025),np.float64(30.850102542870786)
169,np.float64(928.3081774929803),np.float64(-62.40685057397276),np.float64(122.13959175410008),np.float64(30.857752279829562)
170,np.float64(928.3081774929806),np.float64(-62.40685057397338),np.float64(122.13959175409961),np.float64(30.868773614912744)
171,np.float64(928.3081774929808),np.float64(-62.40685057397331),np.float64(122.13959175410035),np.float64(30.876875367832472)
172,np.float64(928.3081774929769),np.float64(-62.406850573972854),np.float64(122.1395917541),np.float64(30.87666932793869)
173,np.float64(928.3081774929806),np.float64(-62.40685057397273),np.float64(122.13959175410048),np.float64(30.867078229239883)
174,np.float64(928.308177492979),np.float64(-62.40685057397238),np.float64(122.13959175410065),np.float64(30.852515687007614)
175,np.float64(928.3081774929797),np.float64(-62.406850573972555),np.float64(122.13959175410044),np.float64(30.84176098639325)
176,np.float64(928.3081774929819),np.float64(-62.406850573972285),np.float64(122.13959175410073),np.float64(30.840598006445486)
177,np.float64(928.3081774929776),np.float64(-62.40685057397157),np.float64(122.1395917541004),np.float64(30.84818157770348)
178,np.float64(928.3081774929794),np.float64(-62.40685057397148),np.float64(122.13959175410085),np.float64(30.85813372318525)
179,np.float64(928.3081774929797),np.float64(-62.406850573970644),np.float64(122.13959175410109),np.float64(30.865178423267498)
180,np.float64(928.308177492981),np.float64(-62.406850573970374),np.float64(122.13959175410108),np.float64(30.866954827617377)
181,np.float64(928.3081774929807),np.float64(-62.406850573970175),np.float64(122.13959175410102),np.float64(30.864298626409102)
182,np.float64(928.3081774929789),np.float64(-62.406850573969606),np.float64(122.1395917541009),np.float64(30.860901421187034)
183,np.float64(928.3081774929791),np.float64(-62.40685057397018),np.float64(122.13959175410073),np.float64(30.86008210140563)
184,np.float64(928.308177492979),np.float64(-62.40685057396921),np.float64(122.13959175410123),np.float64(30.862580425079642)
185,np.float64(928.3081774929778),np.float64(-62.406850573969166),np.float64(122.1395917541012),np.float64(30.864958483200073)
186,np.float64(928.3081774929767),np.float64(-62.40685057396966),np.float64(122.1395917541008),np.float64(30.863379928406648)
187,np.float64(928.3081774929749),np.float64(-62.4068505739705),np.float64(122.13959175410005),np.float64(30.856393499781195)
188,np.float64(928.3081774929783),np.float64(-62.406850573970345),np.float64(122.13959175410002),np.float64(30.847038113360096)
189,np.float64(928.3081774929822),np.float64(-62.40685057397042),np.float64(122.13959175410034),np.float64(30.842094807325953)
190,np.float64(928.3081774929819),np.float64(-62.40685057396987),np.float64(122.13959175410055),np.float64(30.846270498319456)
191,np.float64(928.3081774929813),np.float64(-62.40685057396931),np.float64(122.13959175410059),np.float64(30.857847384423433)
192,np.float64(928.3081774929826),np.float64(-62.40685057396975),np.float64(122.13959175410041),np.float64(30.869666341391763)
193,np.float64(928.3081774929846),np.float64(-62.40685057396965),np.float64(122.13959175410085),np.float64(30.87576839106581)
194,np.float64(928.3081774929843),np.float64(-62.40685057396992),np.float64(122.13959175410073),np.float64(30.873709626812754)
195,np.float64(928.3081774929847),np.float64(-62.40685057396974),np.float64(122.13959175410045),np.float64(30.86491885801225)
196,np.float64(928.3081774929851),np.float64(-62.40685057397006),np.float64(122.13959175410035),np.float64(30.85418203717239)
197,np.float64(928.3081774929838),np.float64(-62.40685057397039),np.float64(122.13959175409997),np.float64(30.847336667122264)
198,np.float64(928.3081774929842),np.float64(-62.40685057397102),np.float64(122.13959175410002),np.float64(30.847645933306556)
199,np.float64(928.3081774929863),np.float64(-62.40685057397117),np.float64(122.13959175410025),np.float64(30.852834066530626)
200,np.float64(928.308177492986),np.float64(-62.40685057397032),np.float64(122.1395917541007),np.float64(30.858285506897754)
201,np.float64(928.3081774929869),np.float64(-62.406850573970544),np.float64(122.13959175410055),np.float64(30.8601362683856)
202,np.float64(928.3081774929863),np.float64(-62.40685057397005),np.float64(122.13959175410073),np.float64(30.858284962949412)
203,np.float64(928.3081774929831),np.float64(-62.40685057396922),np.float64(122.13959175410059),np.float64(30.856415427716573)
204,np.float64(928.3081774929849),np.float64(-62.40685057396918),np.float64(122.13959175410116),np.float64(30.85846280544531)
205,np.float64(928.3081774929868),np.float64(-62.406850573969294),np.float64(122.13959175410147),np.float64(30.864396334401274)
206,np.float64(928.308177492988),np.float64(-62.40685057396913),np.float64(122.13959175410167),np.float64(30.869736051218055)
207,np.float64(928.3081774929854),np.float64(-62.40685057396903),np.float64(122.13959175410145),np.float64(30.870406511364916)
208,np.float64(928.3081774929847),np.float64(-62.4068505739687),np.float64(122.13959175410184),np.float64(30.864952957802696)
209,np.float64(928.3081774929836),np.float64(-62.40685057396886),np.float64(122.13959175410187),np.float64(30.854998643976625)
210,np.float64(928.3081774929828),np.float64(-62.40685057396852),np.float64(122.1395917541021),np.float64(30.845034781144072)
211,np.float64(928.3081774929835),np.float64(-62.406850573968676),np.float64(122.1395917541018),np.float64(30.840965376939447)
212,np.float64(928.3081774929856),np.float64(-62.40685057396782),np.float64(122.13959175410237),np.float64(30.84588640808157)
213,np.float64(928.3081774929839),np.float64(-62.406850573966935),np.float64(122.13959175410258),np.float64(30.856794753259454)
214,np.float64(928.3081774929815),np.float64(-62.4068505739678),np.float64(122.13959175410201),np.float64(30.867449566702337)
215,np.float64(928.308177492981),np.float64(-62.40685057396753),np.float64(122.13959175410196),np.float64(30.87220904683302)
216,np.float64(928.3081774929822),np.float64(-62.406850573967226),np.float64(122.13959175410267),np.float64(30.869550671270602)
217,np.float64(928.3081774929794),np.float64(-62.406850573967006),np.float64(122.13959175410236),np.float64(30.86256615209528)
218,np.float64(928.3081774929792),np.float64(-62.406850573967674),np.float64(122.1395917541021),np.float64(30.856776233079653)
219,np.float64(928.3081774929797),np.float64(-62.40685057396772),np.float64(122.13959175410223),np.float64(30.85541132871031)
220,np.float64(928.3081774929822),np.float64(-62.40685057396804),np.float64(122.13959175410206),np.float64(30.856889612021472)
221,np.float64(928.3081774929826),np.float64(-62.40685057396841),np.float64(122.13959175410169),np.float64(30.8581614837877)
222,np.float64(928.3081774929826),np.float64(-62.40685057396924),np.float64(122.13959175410113),np.float64(30.857320976411845)
223,np.float64(928.3081774929799),np.float64(-62.40685057396964),np.float64(122.1395917541008),np.float64(30.854119309178817)
224,np.float64(928.3081774929801),np.float64(-62.406850573969805),np.float64(122.13959175410102),np.float64(30.850477774745638)
225,np.float64(928.3081774929776),np.float64(-62.406850573969095),np.float64(122.13959175410113),np.float64(30.85029761219616)
226,np.float64(928.3081774929815),np.float64(-62.40685057396939),np.float64(122.13959175410155),np.float64(30.855898249266637)
227,np.float64(928.3081774929826),np.float64(-62.40685057396972),np.float64(122.13959175410162),np.float64(30.86500732819047)
228,np.float64(928.3081774929811),np.float64(-62.40685057396904),np.float64(122.13959175410182),np.float64(30.87241306461686)
229,np.float64(928.3081774929797),np.float64(-62.406850573969216),np.float64(122.13959175410153),np.float64(30.87324608737802)
230,np.float64(928.3081774929769),np.float64(-62.4068505739687),np.float64(122.13959175410173),np.float64(30.86627249921373)
231,np.float64(928.3081774929773),np.float64(-62.40685057396874),np.float64(122.13959175410176),np.float64(30.854913442926865)
232,np.float64(928.3081774929774),np.float64(-62.4068505739685),np.float64(122.13959175410179),np.float64(30.846040450178265)
233,np.float64(928.3081774929763),np.float64(-62.406850573968384),np.float64(122.1395917541015),np.float64(30.84476543657269)
234,np.float64(928.3081774929736),np.float64(-62.4068505739681),np.float64(122.13959175410139),np.float64(30.85008157046627)
235,np.float64(928.3081774929776),np.float64(-62.406850573968754),np.float64(122.13959175410197),np.float64(30.85753160432895)
236,np.float64(928.3081774929778),np.float64(-62.40685057396912),np.float64(122.13959175410187),np.float64(30.86326741675421)
237,np.float64(928.308177492979),np.float64(-62.40685057396925),np.float64(122.13959175410187),np.float64(30.86492367720571)
238,np.float64(928.3081774929796),np.float64(-62.406850573969365),np.float64(122.13959175410209),np.float64(30.86256103722161)
239,np.float64(928.3081774929788),np.float64(-62.40685057396933),np.float64(122.1395917541019),np.float64(30.859331698166386)
240,np.float64(928.3081774929791),np.float64(-62.40685057396916),np.float64(122.13959175410203),np.float64(30.858654936463786)
241,np.float64(928.3081774929824),np.float64(-62.40685057396885),np.float64(122.13959175410245),np.float64(30.86092461860501)
242,np.float64(928.3081774929822),np.float64(-62.406850573969216),np.float64(122.13959175410237),np.float64(30.863481975618786)
243,np.float64(928.3081774929819),np.float64(-62.40685057396915),np.float64(122.13959175410255),np.float64(30.862839599796533)
244,np.float64(928.3081774929786),np.float64(-62.406850573969564),np.float64(122.13959175410243),np.float64(30.857586131403895)
245,np.float64(928.3081774929799),np.float64(-62.40685057396988),np.float64(122.1395917541028),np.float64(30.849848404461103)
246,np.float64(928.3081774929805),np.float64(-62.40685057396987),np.float64(122.13959175410307),np.float64(30.8451963593999)
247,np.float64(928.3081774929815),np.float64(-62.406850573970914),np.float64(122.13959175410267),np.float64(30.84804661361518)
248,np.float64(928.3081774929833),np.float64(-62.40685057397112),np.float64(122.13959175410257),np.float64(30.85679178557019)
