step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_phase_reader,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error
0.0,1.0,2.220446049250313e-16,1.0000000000000002,4.863521866733359,0.4863521866733359,4.024558564197518e-16,3.776228941784649,5.198794520228367e-19,0.5643896229861506,0.2079295183078005,nan,nan
1.0,1.0000000000000002,-2.220446049250313e-16,1.0,4.863521866733364,0.48635218667333635,1.804112281110888e-16,3.6633921009179047,1.8915857935294403e-18,0.5643896229861501,0.20792951830780448,0.5000000000000002,2.4037033579794548e-17
2.0,0.9999999999999996,-1.1102230246251565e-16,0.9999999999999994,4.863521866733362,0.4863521866733362,2.3714374656620844e-16,3.6956543676812754,3.211118886488221e-18,0.56438962298615,0.20792951830780923,0.5000000000000001,3.925231146709438e-17
3.0,0.9999999999999986,-1.1102230246251565e-16,0.9999999999999984,4.863521866733363,0.4863521866733363,3.140185005958477e-16,3.69410119089179,3.3446472150775217e-18,0.5643896229861498,0.20792951830781467,0.4999999999999997,5.551115123125783e-17
4.0,0.9999999999999973,1.1102230246251565e-16,0.9999999999999974,4.863521866733361,0.48635218667333613,3.5571561726084113e-16,3.7607516420779423,3.3150182865878e-18,0.5643896229861497,0.20792951830782086,0.4999999999999992,4.046035655711836e-17
5.0,0.9999999999999989,1.1102230246251565e-16,0.999999999999999,4.863521866733362,0.4863521866733362,5.881301068004697e-16,3.761780981202244,3.3152337461698303e-18,0.56438962298615,0.20792951830782805,0.4999999999999987,4.415885040048117e-17
6.0,0.999999999999998,-1.1102230246251565e-16,0.9999999999999979,4.863521866733363,0.4863521866733363,3.356589082301253e-16,3.762821175477663,3.317626143690038e-18,0.5643896229861498,0.2079295183078357,0.4999999999999995,5.742956581555481e-17
7.0,0.9999999999999976,0.0,0.9999999999999976,4.863521866733365,0.48635218667333646,3.3103688265804007e-16,3.76360061553657,3.3164916963114316e-18,0.5643896229861495,0.2079295183078442,0.49999999999999883,6.869154506741516e-17
8.0,0.9999999999999989,0.0,0.9999999999999989,4.863521866733365,0.48635218667333646,6.938893294408721e-17,3.7658511589647943,3.314699678626413e-18,0.5643896229861497,0.20792951830785358,0.4999999999999989,5.721958498152797e-17
9.0,0.9999999999999996,-2.220446049250313e-16,0.9999999999999993,4.863521866733365,0.48635218667333646,6.938894483074315e-17,3.7668994942801795,3.3218550077751032e-18,0.5643896229861499,0.20792951830786363,0.4999999999999994,2.4532694666933986e-17
10.0,1.0000000000000002,-3.3306690738754696e-16,0.9999999999999999,4.863521866733366,0.48635218667333663,1.27381163924879e-16,3.765111552085746,3.238442453072472e-18,0.56438962298615,0.2079295183078744,0.49999999999999967,5.637184056103667e-17
11.0,0.9999999999999984,0.0,0.9999999999999984,4.863521866733362,0.4863521866733362,2.4236515296029e-16,3.7659258574964993,3.2386848645603182e-18,0.5643896229861499,0.2079295183078857,0.49999999999999994,1.2975215631388336e-26
12.0,0.9999999999999978,0.0,0.9999999999999978,4.86352186673336,0.486352186673336,5.617076439678604e-16,3.766700901497798,3.2386303071302833e-18,0.5643896229861499,0.20792951830789783,0.49999999999999917,4.0756773388407365e-17
13.0,0.9999999999999976,1.1102230246251565e-16,0.9999999999999977,4.863521866733358,0.48635218667333585,1.2063302504312405e-15,3.7663922644834162,3.2065893514216616e-18,0.5643896229861503,0.20792951830791076,0.49999999999999895,6.95621950866484e-17
14.0,0.9999999999999976,2.220446049250313e-16,0.9999999999999978,4.863521866733356,0.4863521866733356,1.812473093350465e-15,3.7196015304277688,3.560315950457844e-18,0.5643896229861505,0.20792951830792436,0.49999999999999895,5.989194037114866e-17
15.0,0.9999999999999987,0.0,0.9999999999999987,4.863521866733355,0.48635218667333546,9.838803503325105e-16,3.6894072413326833,4.445460865439926e-18,0.5643896229861508,0.20792951830793877,0.499999999999999,5.637184056103667e-17
16.0,1.0000000000000007,2.220446049250313e-16,1.0000000000000009,4.863521866733358,0.48635218667333585,4.163336377832558e-16,3.683300071921724,6.808986185785381e-18,0.5643896229861509,0.20792951830795398,0.4999999999999994,1.0971354589302191e-17
17.0,1.0000000000000018,-2.220446049250313e-16,1.0000000000000016,4.86352186673336,0.486352186673336,9.714452001647737e-17,3.683944378465752,6.194735231523564e-18,0.5643896229861511,0.2079295183079698,0.5000000000000003,5.96906223549092e-17
18.0,1.0000000000000022,0.0,1.0000000000000022,4.86352186673336,0.486352186673336,5.594315120101154e-16,3.685216853299552,6.198445607131978e-18,0.5643896229861511,0.20792951830798626,0.5000000000000008,3.925231146709438e-17
19.0,1.0000000000000036,0.0,1.0000000000000036,4.863521866733363,0.4863521866733363,7.776515947218616e-16,3.6864802603506326,6.210739260793576e-18,0.5643896229861515,0.20792951830800346,0.5000000000000011,5.658496737247252e-17
20.0,1.0000000000000049,-4.440892098500626e-16,1.0000000000000044,4.863521866733365,0.48635218667333646,1.6653345369377348e-15,3.6877721438120643,6.20530013964397e-18,0.5643896229861515,0.20792951830802137,0.5000000000000017,9.614813431917819e-17
21.0,1.000000000000004,0.0,1.000000000000004,4.8635218667333655,0.4863521866733366,2.1101540301777566e-15,3.689036192684243,6.2160268778207305e-18,0.5643896229861513,0.2079295183080398,0.5000000000000023,6.798699777552591e-17
22.0,1.000000000000004,0.0,1.000000000000004,4.863521866733368,0.4863521866733368,2.7758697941878278e-15,3.6903069820079515,6.220215240938233e-18,0.564389622986151,0.2079295183080589,0.500000000000002,3.9557781533026204e-17
23.0,1.0000000000000042,0.0,1.0000000000000042,4.863521866733368,0.4863521866733368,3.331709745432041e-15,3.6915748048434374,6.22468274758607e-18,0.5643896229861509,0.20792951830807874,0.500000000000002,3.9557781533026204e-17
24.0,1.0000000000000049,0.0,1.0000000000000049,4.86352186673337,0.486352186673337,4.109325218659775e-15,3.6928383736293537,6.228874612117446e-18,0.5643896229861509,0.20792951830809933,0.500000000000002,9.813077866773595e-18
25.0,1.0000000000000049,2.220446049250313e-16,1.000000000000005,4.86352186673337,0.486352186673337,3.775676555070251e-15,3.6940972281502247,6.233043163450868e-18,0.5643896229861511,0.20792951830812048,0.5000000000000024,3.925231146709438e-17
26.0,1.0000000000000044,0.0,1.0000000000000044,4.863521866733372,0.4863521866733372,3.893801599257419e-15,3.695349279437072,6.237480866779292e-18,0.5643896229861508,0.20792951830814216,0.5000000000000024,9.627324580257784e-17
