step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,3.647073989296075,-8.881784197001252e-16,3.647073989296074,119.99999999999999,0.9999999999999999,6.085057855993565e-15,nan,0.17433382702064035,0.17433382702335795,4.635580223687185e-13,nan,nan,0.7600627387717235,0.7600627387717241
1.0,3.6470739892960675,4.440892098500626e-16,3.647073989296068,120.0,1.0,4.579669976578771e-16,15.0,0.1743338270207203,0.17433382702328673,4.3920376532001773e-13,15.000000000000002,0.0,0.7600627387717244,0.7600627387717247
2.0,3.6470739892960777,1.3322676295501878e-15,3.647073989296079,119.99999999999997,0.9999999999999998,2.401779625492033e-15,15.00000000000001,0.17433382702079642,0.17433382702321892,4.1595970073002304e-13,15.000000000000005,0.0,0.7600627387717248,0.760062738771724
3.0,3.647073989296084,0.0,3.647073989296084,119.99999999999997,0.9999999999999998,5.9746092726847654e-15,14.999999999999998,0.17433382702086825,0.1743338270231537,3.937436299988257e-13,15.000000000000004,0.0,0.7600627387717239,0.7600627387717244
4.0,3.6470739892960804,-4.440892098500626e-16,3.64707398929608,120.0,1.0,4.213000162292041e-15,15.000000000000005,0.17433382702093642,0.17433382702309144,3.7253586842694516e-13,15.000000000000004,0.0,0.7600627387717244,0.7600627387717248
5.0,3.647073989296084,0.0,3.647073989296084,120.00000000000001,1.0000000000000002,1.9984014443252818e-15,15.000000000000014,0.1743338270210009,0.17433382702303207,3.5231105645843734e-13,15.0,0.0,0.7600627387717238,0.7600627387717241
6.0,3.6470739892960795,0.0,3.6470739892960795,119.99999999999999,0.9999999999999999,1.5265566588595902e-15,15.0,0.17433382702106176,0.1743338270229751,3.330203969361661e-13,15.0,0.0,0.7600627387717241,0.7600627387717239
7.0,3.6470739892960733,0.0,3.6470739892960733,120.00000000000001,1.0000000000000002,1.7556361476676574e-15,14.999999999999996,0.1743338270211189,0.17433382702292063,3.1464960359610147e-13,14.999999999999996,0.0,0.7600627387717248,0.7600627387717236
8.0,3.6470739892960733,8.881784197001252e-16,3.647073989296074,120.0,1.0,2.9421237457062256e-15,14.99999999999999,0.17433382702117323,0.17433382702286912,2.971899883913658e-13,15.000000000000007,0.0,0.7600627387717247,0.7600627387717248
9.0,3.647073989296078,0.0,3.647073989296078,120.0,1.0,1.8261818889970782e-15,15.000000000000014,0.17433382702122474,0.17433382702281996,2.805668537738495e-13,15.0,0.0,0.7600627387717236,0.7600627387717245
