step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,3.647073989296075,-8.881784197001252e-16,3.647073989296074,119.99999999999999,0.9999999999999999,6.085057855993565e-15,nan,0.17433382702064035,0.17433382702335795,4.635580223687185e-13,nan,nan,0.023100042040062503,0.02310004204006243
1.0,3.6470739892960644,4.440892098500626e-16,3.647073989296065,120.0,1.0,7.584182468735124e-15,0.4558842486620092,0.17433382702063824,0.17433382702335823,4.639059255983637e-13,0.45588424866200933,8.891636935818082e-17,0.02310004204006239,0.023100042040062385
2.0,3.6470739892960595,4.440892098500626e-16,3.64707398929606,119.99999999999997,0.9999999999999998,9.432690619052288e-15,0.45588424866200833,0.17433382702063602,0.1743338270233589,4.643070757287894e-13,0.4558842486620082,8.714706203082357e-17,0.023100042040062493,0.023100042040062364
3.0,3.647073989296058,4.440892098500626e-16,3.6470739892960586,119.99999999999997,0.9999999999999998,1.3511036755955389e-14,0.45588424866200794,0.174333827020634,0.1743338270233596,4.647602611594899e-13,0.45588424866200755,8.663184861479728e-17,0.023100042040062215,0.023100042040062337
4.0,3.6470739892960666,-4.440892098500626e-16,3.647073989296066,119.99999999999999,0.9999999999999999,1.4034142356863317e-14,0.4558842486620074,0.17433382702063183,0.17433382702336067,4.652474719832962e-13,0.45588424866200733,9.213987058446721e-17,0.0231000420400624,0.02310004204006238
5.0,3.6470739892960635,0.0,3.6470739892960635,120.00000000000001,1.0000000000000002,1.5944847446704224e-14,0.4558842486620083,0.17433382702062908,0.17433382702336167,4.658125509079485e-13,0.45588424866200844,8.987975422961432e-17,0.023100042040062302,0.023100042040062357
6.0,3.6470739892960538,8.881784197001252e-16,3.6470739892960546,120.00000000000001,1.0000000000000002,1.967954476467511e-14,0.45588424866200783,0.17433382702062605,0.1743338270233628,4.664180094066128e-13,0.45588424866200794,9.027861751950261e-17,0.02310004204006211,0.023100042040062326
7.0,3.647073989296067,0.0,3.647073989296067,119.99999999999996,0.9999999999999997,1.915772185115061e-14,0.45588424866200716,0.17433382702062336,0.17433382702336475,4.670880846190703e-13,0.4558842486620069,8.449891690992487e-17,0.023100042040062604,0.023100042040062385
8.0,3.6470739892960617,-4.440892098500626e-16,3.6470739892960613,120.0,1.0,2.3364870397419413e-14,0.45588424866200833,0.17433382702061997,0.17433382702336633,4.678099329330539e-13,0.4558842486620085,8.429584300331679e-17,0.023100042040062278,0.023100042040062337
9.0,3.647073989296043,8.881784197001252e-16,3.647073989296044,119.99999999999999,0.9999999999999999,2.098181999750765e-14,0.4558842486620074,0.17433382702061612,0.17433382702336775,4.685686378734564e-13,0.45588424866200766,8.689245302796247e-17,0.0231000420400622,0.02310004204006224
10.0,3.6470739892960338,8.881784197001252e-16,3.6470739892960347,119.99999999999999,0.9999999999999999,2.2041649607031376e-14,0.4558842486620055,0.17433382702061237,0.17433382702336958,4.693753990709283e-13,0.4558842486620054,8.628924402096288e-17,0.02310004204006201,0.02310004204006218
11.0,3.6470739892960458,8.881784197001252e-16,3.6470739892960466,120.0,1.0,1.9805582170720156e-14,0.4558842486620043,0.17433382702060887,0.17433382702337216,4.702332468010145e-13,0.45588424866200444,8.691472403246763e-17,0.023100042040062396,0.023100042040062274
12.0,3.647073989296043,4.440892098500626e-16,3.6470739892960435,119.99999999999999,0.9999999999999999,1.7910434442221543e-14,0.45588424866200616,0.17433382702060507,0.17433382702337463,4.711829369583987e-13,0.4558842486620059,8.508481409896274e-17,0.023100042040062257,0.02310004204006224
13.0,3.6470739892960307,0.0,3.6470739892960307,119.99999999999999,0.9999999999999999,2.0089074546294254e-14,0.4558842486620055,0.17433382702060077,0.1743338270233769,4.721710691191303e-13,0.4558842486620054,8.590772197603174e-17,0.0231000420400621,0.02310004204006218
14.0,3.6470739892960307,4.440892098500626e-16,3.647073989296031,119.99999999999997,0.9999999999999998,1.8478648375680975e-14,0.4558842486620043,0.17433382702059652,0.1743338270233797,4.732024965213515e-13,0.4558842486620038,8.506981925233041e-17,0.023100042040062278,0.023100042040062167
15.0,3.647073989296045,0.0,3.647073989296045,120.0,1.0,1.6921001776262325e-14,0.455884248662004,0.17433382702059233,0.17433382702338301,4.74304275800724e-13,0.4558842486620039,8.609848891470108e-17,0.023100042040062416,0.02310004204006224
16.0,3.6470739892960307,0.0,3.6470739892960307,120.0,1.0,1.1649441959736953e-14,0.4558842486620055,0.1743338270205872,0.1743338270233859,4.75437044637368e-13,0.45588424866200566,8.50270466622947e-17,0.0231000420400623,0.023100042040062156
17.0,3.6470739892960253,4.440892098500626e-16,3.6470739892960258,119.99999999999999,0.9999999999999999,7.69044845741773e-15,0.45588424866200383,0.17433382702058248,0.17433382702338918,4.766257783132297e-13,0.45588424866200394,8.473115417357009e-17,0.023100042040061948,0.02310004204006213
18.0,3.647073989296021,0.0,3.647073989296021,120.00000000000003,1.0000000000000002,9.934208685662424e-15,0.4558842486620033,0.17433382702057712,0.17433382702339248,4.778810293138452e-13,0.4558842486620032,8.585289315710639e-17,0.023100042040062288,0.023100042040062108
19.0,3.6470739892960173,4.440892098500626e-16,3.647073989296018,120.0,1.0,1.2243481175361692e-14,0.45588424866200283,0.17433382702057176,0.174333827023396,4.791950087484324e-13,0.4558842486620027,7.88177944501703e-17,0.02310004204006211,0.023100042040062076
20.0,3.64707398929602,-8.881784197001252e-16,3.647073989296019,120.0,1.0,1.641368622389856e-14,0.4558842486620023,0.17433382702056668,0.1743338270233997,4.805645289688407e-13,0.45588424866200217,8.084298485260102e-17,0.02310004204006208,0.0231000420400621
