step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14,takagi_r15
23,0.32603049658581884,0.3181144978678926,0.30902974230203106,0.2797567645458607,0.26282907326016935,0.2425856869839768,0.236516727546896,0.22465289521295553,0.19827837451628882,0.18770641867783622,0.16274348857715032,0.13345850272583062,0.12050311581782933,0.08017285925418961,2.578910655314362e-09
24,0.3260304965858218,0.31811449786788604,0.3090297423020379,0.2797567645458662,0.26282907326017124,0.24258568698397276,0.23651672754689498,0.22465289521295354,0.1982783745162944,0.1877064186778158,0.16274348857714102,0.13345850272583765,0.12050311581783311,0.08017285925419025,1.877362955439943e-09
25,0.3260304965858246,0.3181144978678791,0.3090297423020447,0.27975676454587134,0.2628290732601729,0.2425856869839682,0.23651672754689368,0.22465289521295137,0.19827837451629965,0.18770641867779517,0.16274348857713186,0.13345850272584434,0.1205031158178366,0.08017285925419136,3.97958778762788e-09
26,0.3260304965858277,0.31811449786787255,0.30902974230205166,0.2797567645458768,0.2628290732601746,0.24258568698396335,0.23651672754689232,0.2246528952129496,0.19827837451630473,0.18770641867777446,0.162743488577123,0.13345850272585105,0.1205031158178395,0.08017285925419318,1.17695890942225e-09
27,0.32603049658583083,0.3181144978678658,0.30902974230205843,0.27975676454588183,0.26282907326017596,0.242585686983958,0.2365167275468911,0.22465289521294757,0.19827837451630956,0.18770641867775353,0.16274348857711435,0.13345850272585746,0.12050311581784207,0.08017285925419537,6.214678192375224e-10
28,0.32603049658583383,0.3181144978678588,0.3090297423020651,0.2797567645458866,0.2628290732601772,0.24258568698395225,0.23651672754688935,0.2246528952129455,0.1982783745163141,0.1877064186777324,0.16274348857710585,0.13345850272586363,0.12050311581784381,0.08017285925419851,2.357002275504635e-09
29,0.326030496585837,0.3181144978678519,0.3090297423020718,0.27975676454589127,0.2628290732601781,0.2425856869839462,0.23651672754688752,0.2246528952129436,0.19827837451631847,0.1877064186777113,0.16274348857709772,0.13345850272586965,0.1205031158178452,0.08017285925420208,1.807358493926669e-09
30,0.3260304965858407,0.31811449786784546,0.3090297423020789,0.27975676454589626,0.2628290732601795,0.24258568698394012,0.23651672754688588,0.22465289521294196,0.198278374516323,0.18770641867769033,0.1627434885770901,0.1334585027258755,0.12050311581784645,0.08017285925420639,3.382049543646845e-09
31,0.3260304965858445,0.31811449786783913,0.3090297423020861,0.27975676454590115,0.2628290732601806,0.24258568698393357,0.23651672754688421,0.2246528952129404,0.19827837451632727,0.18770641867766935,0.16274348857708246,0.13345850272588103,0.12050311581784735,0.08017285925421155,2.061667517874858e-09
32,0.32603049658584854,0.31811449786783275,0.3090297423020933,0.2797567645459059,0.2628290732601817,0.2425856869839268,0.23651672754688252,0.2246528952129389,0.19827837451633135,0.18770641867764817,0.16274348857707538,0.13345850272588675,0.12050311581784766,0.08017285925421709,2.062648812153758e-09
33,0.3260304965858527,0.31811449786782636,0.3090297423021007,0.2797567645459106,0.26282907326018273,0.24258568698391977,0.23651672754688077,0.2246528952129376,0.19827837451633526,0.18770641867762708,0.1627434885770686,0.13345850272589202,0.12050311581784756,0.08017285925422318,1.993187312985664e-09
34,0.32603049658585675,0.3181144978678201,0.3090297423021078,0.279756764545915,0.26282907326018345,0.24258568698391217,0.23651672754687875,0.22465289521293616,0.19827837451633873,0.18770641867760585,0.16274348857706195,0.13345850272589713,0.12050311581784688,0.08017285925422998,5.449946225798304e-10
35,0.3260304965858615,0.3181144978678142,0.30902974230211533,0.27975676454591997,0.26282907326018456,0.24258568698390467,0.2365167275468771,0.22465289521293513,0.19827837451634245,0.18770641867758486,0.16274348857705592,0.1334585027259023,0.12050311581784598,0.08017285925423759,1.847437524449961e-09
36,0.3260304965858661,0.3181144978678084,0.30902974230212277,0.2797567645459246,0.26282907326018545,0.2425856869838968,0.23651672754687528,0.2246528952129341,0.1982783745163459,0.1877064186775638,0.1627434885770502,0.13345850272590726,0.12050311581784467,0.08017285925424585,2.437964992628704e-09
37,0.32603049658587113,0.31811449786780255,0.30902974230213065,0.27975676454592924,0.2628290732601865,0.2425856869838888,0.23651672754687336,0.22465289521293333,0.19827837451634928,0.18770641867754287,0.16274348857704465,0.1334585027259118,0.12050311581784273,0.08017285925425474,3.313326533535942e-09
38,0.3260304965858759,0.3181144978677966,0.30902974230213814,0.27975676454593346,0.26282907326018706,0.24258568698388014,0.23651672754687125,0.22465289521293247,0.19827837451635216,0.1877064186775217,0.16274348857703938,0.1334585027259164,0.12050311581784025,0.08017285925426405,3.0729079001537543e-09
39,0.3260304965858807,0.31811449786779056,0.3090297423021456,0.2797567645459377,0.2628290732601874,0.24258568698387126,0.2365167275468689,0.22465289521293147,0.19827837451635488,0.18770641867750062,0.1627434885770342,0.1334585027259205,0.12050311581783733,0.08017285925427423,2.1647183861441017e-09
40,0.3260304965858854,0.31811449786778445,0.3090297423021527,0.2797567645459415,0.2628290732601875,0.24258568698386182,0.2365167275468663,0.2246528952129305,0.1982783745163572,0.18770641867747942,0.16274348857702944,0.13345850272592452,0.12050311581783404,0.08017285925428479,3.350129340835614e-09
41,0.32603049658589034,0.3181144978677786,0.3090297423021602,0.27975676454594545,0.2628290732601877,0.24258568698385224,0.23651672754686381,0.22465289521292986,0.19827837451635946,0.18770641867745835,0.1627434885770249,0.13345850272592852,0.12050311581783021,0.08017285925429606,2.2409204653896604e-09
42,0.3260304965858954,0.31811449786777285,0.3090297423021675,0.2797567645459492,0.2628290732601876,0.2425856869838423,0.23651672754686118,0.22465289521292922,0.19827837451636146,0.1877064186774372,0.1627434885770208,0.13345850272593227,0.12050311581782604,0.08017285925430787,3.7117689454287216e-09
43,0.3260304965859009,0.3181144978677673,0.3090297423021753,0.27975676454595305,0.26282907326018784,0.24258568698383245,0.23651672754685854,0.22465289521292892,0.1982783745163635,0.1877064186774164,0.16274348857701704,0.13345850272593587,0.12050311581782151,0.0801728592543202,4.919516358972511e-10
44,0.326030496585907,0.31811449786776247,0.30902974230218344,0.2797567645459573,0.26282907326018856,0.24258568698382277,0.23651672754685638,0.22465289521292914,0.1982783745163656,0.18770641867739588,0.16274348857701385,0.13345850272593945,0.12050311581781659,0.0801728592543332,2.081772116872082e-09
45,0.32603049658591293,0.31811449786775753,0.30902974230219127,0.2797567645459612,0.26282907326018884,0.24258568698381255,0.23651672754685385,0.2246528952129293,0.1982783745163673,0.18770641867737528,0.1627434885770108,0.13345850272594276,0.12050311581781112,0.08017285925434688,1.377567205355466e-09
46,0.3260304965859185,0.3181144978677522,0.3090297423021989,0.2797567645459647,0.2628290732601888,0.24258568698380176,0.2365167275468511,0.22465289521292922,0.19827837451636848,0.18770641867735455,0.1627434885770079,0.13345850272594584,0.12050311581780516,0.08017285925436098,2.200097225444963e-09
47,0.3260304965859241,0.31811449786774676,0.3090297423022064,0.2797567645459682,0.26282907326018834,0.24258568698379054,0.23651672754684816,0.22465289521292922,0.1982783745163695,0.18770641867733387,0.1627434885770052,0.13345850272594847,0.12050311581779875,0.08017285925437552,3.3267119275438262e-09
48,0.32603049658592986,0.3181144978677415,0.309029742302214,0.2797567645459714,0.26282907326018806,0.24258568698377916,0.23651672754684516,0.2246528952129294,0.19827837451637031,0.18770641867731333,0.16274348857700288,0.13345850272595125,0.12050311581779186,0.08017285925439072,1.7328117033077524e-09
49,0.3260304965859357,0.3181144978677365,0.3090297423022215,0.27975676454597465,0.26282907326018773,0.24258568698376767,0.23651672754684214,0.22465289521292975,0.19827837451637084,0.18770641867729285,0.162743488577001,0.1334585027259539,0.12050311581778457,0.08017285925440647,2.880025264548087e-09
50,0.32603049658594174,0.3181144978677317,0.30902974230222907,0.279756764545978,0.2628290732601873,0.24258568698375582,0.2365167275468393,0.22465289521293033,0.19827837451637115,0.1877064186772725,0.16274348857699944,0.13345850272595638,0.1205031158177769,0.08017285925442277,1.6534568982167986e-09
51,0.32603049658594774,0.31811449786772683,0.3090297423022366,0.27975676454598103,0.26282907326018673,0.24258568698374372,0.2365167275468363,0.22465289521293094,0.19827837451637134,0.18770641867725235,0.16274348857699825,0.1334585027259586,0.12050311581776878,0.08017285925443961,2.2204258956529615e-09
52,0.3260304965859541,0.3181144978677224,0.30902974230224445,0.27975676454598414,0.26282907326018634,0.24258568698373167,0.23651672754683337,0.2246528952129318,0.1982783745163714,0.18770641867723248,0.16274348857699727,0.1334585027259607,0.12050311581776016,0.0801728592544569,1.413740947716444e-09
53,0.3260304965859605,0.31811449786771795,0.3090297423022522,0.2797567645459872,0.2628290732601859,0.24258568698371932,0.23651672754683037,0.2246528952129328,0.1982783745163713,0.18770641867721263,0.16274348857699675,0.13345850272596263,0.12050311581775111,0.08017285925447483,3.438833776752451e-09
54,0.3260304965859668,0.31811449786771334,0.30902974230225966,0.2797567645459899,0.26282907326018506,0.24258568698370644,0.2365167275468272,0.22465289521293366,0.19827837451637073,0.18770641867719287,0.16274348857699644,0.13345850272596438,0.12050311581774166,0.08017285925449298,2.4991591868438446e-09
55,0.3260304965859733,0.3181144978677091,0.3090297423022675,0.27975676454599285,0.26282907326018445,0.24258568698369362,0.2365167275468243,0.22465289521293502,0.1982783745163701,0.18770641867717341,0.16274348857699644,0.1334585027259659,0.12050311581773188,0.08017285925451184,3.0060264708816343e-09
56,0.3260304965859803,0.3181144978677054,0.30902974230227553,0.27975676454599596,0.26282907326018407,0.24258568698368088,0.23651672754682151,0.22465289521293674,0.19827837451636954,0.18770641867715435,0.16274348857699705,0.1334585027259675,0.12050311581772183,0.08017285925453116,1.5376106893752429e-09
57,0.32603049658598715,0.3181144978677015,0.3090297423022834,0.2797567645459986,0.2628290732601835,0.24258568698366775,0.23651672754681852,0.2246528952129384,0.1982783745163686,0.1877064186771353,0.16274348857699783,0.13345850272596882,0.1205031158177112,0.08017285925455107,1.794992742117927e-09
58,0.3260304965859931,0.31811449786769674,0.30902974230229047,0.27975676454600074,0.2628290732601819,0.24258568698365363,0.23651672754681485,0.22465289521293955,0.1982783745163668,0.1877064186771159,0.16274348857699852,0.13345850272596968,0.12050311581769979,0.08017285925457122,2.9134602170214208e-09
59,0.32603049658600036,0.3181144978676935,0.30902974230229857,0.27975676454600357,0.2628290732601814,0.24258568698364033,0.23651672754681188,0.22465289521294185,0.19827837451636562,0.18770641867709745,0.16274348857700013,0.13345850272597093,0.12050311581768845,0.0801728592545921,3.0450135265797436e-09
60,0.3260304965860069,0.3181144978676895,0.30902974230230584,0.27975676454600573,0.2628290732601802,0.2425856869836263,0.23651672754680853,0.2246528952129436,0.19827837451636368,0.18770641867707868,0.16274348857700152,0.1334585027259715,0.12050311581767642,0.08017285925461318,2.945301770663185e-09
61,0.3260304965860139,0.318114497867686,0.3090297423023136,0.279756764546008,0.2628290732601792,0.2425856869836123,0.23651672754680517,0.2246528952129458,0.19827837451636182,0.18770641867706048,0.16274348857700355,0.1334585027259723,0.12050311581766436,0.08017285925463478,3.056993892725114e-09
62,0.32603049658602057,0.31811449786768237,0.30902974230232094,0.27975676454600984,0.2628290732601779,0.24258568698359795,0.23651672754680164,0.22465289521294793,0.1982783745163595,0.1877064186770422,0.16274348857700566,0.1334585027259727,0.12050311581765154,0.08017285925465685,2.64299769198144e-09
63,0.32603049658602756,0.31811449786767904,0.3090297423023285,0.2797567645460119,0.26282907326017685,0.24258568698358365,0.2365167275467983,0.2246528952129504,0.19827837451635705,0.18770641867702437,0.16274348857700827,0.13345850272597334,0.12050311581763841,0.08017285925467946,2.5159083333608274e-09
64,0.32603049658603495,0.3181144978676762,0.3090297423023363,0.27975676454601417,0.26282907326017585,0.24258568698356933,0.23651672754679517,0.22465289521295329,0.19827837451635466,0.18770641867700696,0.1627434885770114,0.13345850272597384,0.12050311581762507,0.08017285925470251,1.3486828303861018e-09
65,0.3260304965860417,0.3181144978676728,0.30902974230234337,0.2797567645460157,0.2628290732601742,0.24258568698355437,0.23651672754679143,0.2246528952129558,0.19827837451635147,0.1877064186769893,0.1627434885770145,0.13345850272597415,0.12050311581761115,0.08017285925472577,1.8002962166097266e-09
66,0.32603049658604855,0.31811449786766977,0.30902974230235053,0.2797567645460173,0.2628290732601727,0.2425856869835393,0.23651672754678774,0.22465289521295861,0.19827837451634814,0.18770641867697205,0.16274348857701787,0.1334585027259741,0.12050311581759651,0.08017285925474953,1.2465995574159425e-09
67,0.3260304965860555,0.31811449786766677,0.30902974230235775,0.2797567645460188,0.26282907326017124,0.2425856869835241,0.23651672754678427,0.2246528952129617,0.19827837451634472,0.18770641867695503,0.16274348857702178,0.13345850272597423,0.12050311581758186,0.08017285925477334,2.659290236631863e-09
68,0.3260304965860619,0.3181144978676634,0.3090297423023644,0.2797567645460196,0.26282907326016913,0.24258568698350835,0.23651672754678016,0.22465289521296447,0.19827837451634067,0.187706418676938,0.1627434885770255,0.13345850272597387,0.12050311581756636,0.08017285925479756,2.1172703488033664e-09
69,0.32603049658606914,0.3181144978676609,0.3090297423023718,0.27975676454602116,0.26282907326016774,0.242585686983493,0.23651672754677705,0.22465289521296797,0.1982783745163368,0.18770641867692175,0.16274348857703005,0.13345850272597357,0.12050311581755095,0.08017285925482225,2.3201319111863718e-09
70,0.32603049658607625,0.31811449786765844,0.3090297423023789,0.2797567645460224,0.2628290732601661,0.2425856869834775,0.23651672754677344,0.22465289521297155,0.19827837451633276,0.18770641867690563,0.1627434885770349,0.1334585027259733,0.12050311581753509,0.0801728592548473,3.219797507525889e-09
71,0.32603049658608274,0.3181144978676556,0.3090297423023854,0.2797567645460231,0.2628290732601639,0.24258568698346128,0.23651672754676964,0.22465289521297488,0.19827837451632802,0.1877064186768894,0.16274348857703969,0.13345850272597262,0.12050311581751871,0.08017285925487262,2.642996460404796e-09
72,0.32603049658608924,0.3181144978676527,0.3090297423023917,0.27975676454602366,0.26282907326016164,0.24258568698344488,0.23651672754676578,0.22465289521297827,0.19827837451632305,0.18770641867687343,0.16274348857704474,0.1334585027259716,0.12050311581750178,0.08017285925489807,2.3818651709137053e-09
73,0.3260304965860961,0.3181144978676504,0.3090297423023985,0.2797567645460245,0.2628290732601597,0.24258568698342872,0.23651672754676217,0.2246528952129822,0.19827837451631808,0.18770641867685808,0.16274348857705032,0.13345850272597082,0.1205031158174848,0.0801728592549241,1.6806881638942987e-09
74,0.32603049658610334,0.31811449786764856,0.3090297423024053,0.27975676454602527,0.2628290732601581,0.2425856869834128,0.23651672754675854,0.22465289521298656,0.19827837451631303,0.18770641867684318,0.16274348857705637,0.13345850272596993,0.12050311581746735,0.08017285925495048,3.4832532440350713e-09
75,0.3260304965861101,0.31811449786764656,0.3090297423024119,0.2797567645460259,0.262829073260156,0.2425856869833964,0.23651672754675487,0.2246528952129908,0.1982783745163076,0.1877064186768283,0.1627434885770625,0.13345850272596893,0.12050311581744957,0.08017285925497716,2.7572303921475365e-09
76,0.32603049658611744,0.318114497867645,0.30902974230241886,0.2797567645460266,0.26282907326015414,0.2425856869833802,0.23651672754675135,0.22465289521299545,0.19827837451630206,0.1877064186768141,0.16274348857706916,0.1334585027259679,0.12050311581743153,0.08017285925500416,1.923891875254887e-09
77,0.3260304965861247,0.3181144978676437,0.30902974230242564,0.27975676454602727,0.26282907326015226,0.24258568698336397,0.23651672754674805,0.2246528952130003,0.1982783745162964,0.18770641867680019,0.16274348857707607,0.1334585027259668,0.12050311581741306,0.08017285925503144,1.9583182121077923e-09
78,0.32603049658613215,0.31811449786764273,0.3090297423024325,0.2797567645460281,0.26282907326015054,0.24258568698334768,0.23651672754674502,0.22465289521300547,0.19827837451629063,0.18770641867678675,0.16274348857708337,0.1334585027259656,0.12050311581739466,0.08017285925505897,2.4119256267068403e-09
79,0.3260304965861391,0.3181144978676414,0.3090297423024389,0.2797567645460283,0.2628290732601483,0.24258568698333094,0.2365167275467414,0.22465289521301043,0.19827837451628424,0.18770641867677332,0.16274348857709076,0.13345850272596405,0.12050311581737559,0.08017285925508662,2.874235018068406e-09
80,0.3260304965861463,0.3181144978676405,0.3090297423024455,0.2797567645460286,0.2628290732601465,0.24258568698331445,0.23651672754673805,0.22465289521301587,0.19827837451627794,0.1877064186767604,0.1627434885770986,0.13345850272596277,0.12050311581735627,0.0801728592551145,2.954258929028793e-09
81,0.32603049658615263,0.3181144978676389,0.3090297423024511,0.27975676454602827,0.2628290732601437,0.24258568698329716,0.23651672754673408,0.2246528952130208,0.19827837451627084,0.18770641867674737,0.1627434885771063,0.1334585027259609,0.12050311581733637,0.08017285925514264,3.0080678413983697e-09
82,0.3260304965861595,0.31811449786763807,0.3090297423024573,0.2797567645460282,0.2628290732601416,0.24258568698328026,0.23651672754673067,0.2246528952130264,0.19827837451626382,0.18770641867673504,0.16274348857711463,0.13345850272595913,0.12050311581731626,0.08017285925517113,1.0823035531428603e-09
83,0.3260304965861664,0.31811449786763724,0.3090297423024634,0.27975676454602794,0.2628290732601393,0.24258568698326333,0.23651672754672706,0.2246528952130322,0.19827837451625663,0.18770641867672305,0.1627434885771231,0.13345850272595733,0.12050311581729564,0.08017285925519961,2.32929994284835e-09
84,0.3260304965861735,0.31811449786763707,0.3090297423024695,0.27975676454602777,0.2628290732601374,0.24258568698324653,0.23651672754672362,0.22465289521303827,0.19827837451624933,0.1877064186767116,0.1627434885771321,0.13345850272595566,0.12050311581727494,0.08017285925522834,2.10417337714128e-09
85,0.32603049658618055,0.3181144978676369,0.3090297423024756,0.27975676454602766,0.2628290732601352,0.24258568698322966,0.2365167275467202,0.2246528952130446,0.19827837451624186,0.18770641867670046,0.1627434885771413,0.13345850272595386,0.12050311581725398,0.08017285925525765,2.4066983437744396e-09
86,0.3260304965861877,0.3181144978676369,0.3090297423024818,0.27975676454602744,0.2628290732601331,0.24258568698321292,0.23651672754671707,0.22465289521305115,0.19827837451623423,0.18770641867668983,0.16274348857715099,0.13345850272595194,0.1205031158172328,0.08017285925528667,9.243445004385369e-10
87,0.3260304965861947,0.31811449786763696,0.30902974230248764,0.279756764546027,0.26282907326013094,0.24258568698319594,0.23651672754671357,0.2246528952130577,0.19827837451622632,0.18770641867667967,0.16274348857716073,0.13345850272594995,0.12050311581721128,0.08017285925531598,2.1578032959628126e-09
88,0.32603049658620153,0.318114497867637,0.3090297423024934,0.27975676454602644,0.2628290732601286,0.24258568698317887,0.23651672754671024,0.22465289521306447,0.1982783745162181,0.18770641867666973,0.16274348857717072,0.13345850272594775,0.12050311581718932,0.08017285925534541,1.8780980409957264e-09
89,0.32603049658620803,0.3181144978676371,0.30902974230249874,0.2797567645460256,0.2628290732601261,0.24258568698316163,0.2365167275467067,0.2246528952130713,0.19827837451620944,0.1877064186766601,0.16274348857718082,0.1334585027259454,0.12050311581716695,0.08017285925537511,2.409342508466174e-09
90,0.32603049658621464,0.3181144978676374,0.30902974230250424,0.2797567645460247,0.2628290732601236,0.24258568698314448,0.23651672754670322,0.2246528952130783,0.19827837451620062,0.18770641867665092,0.1627434885771912,0.13345850272594326,0.1205031158171445,0.08017285925540488,2.094044052487791e-09
91,0.326030496586221,0.3181144978676379,0.30902974230250946,0.2797567645460238,0.2628290732601211,0.2425856869831273,0.2365167275466998,0.22465289521308543,0.1982783745161915,0.18770641867664217,0.1627434885772019,0.13345850272594087,0.12050311581712167,0.08017285925543476,1.369670432523645e-09
92,0.32603049658622757,0.31811449786763846,0.3090297423025148,0.2797567645460228,0.2628290732601187,0.24258568698311012,0.23651672754669656,0.2246528952130929,0.19827837451618238,0.18770641867663387,0.16274348857721296,0.1334585027259384,0.12050311581709854,0.08017285925546447,2.785742086478047e-09
93,0.3260304965862343,0.31811449786763957,0.30902974230252006,0.27975676454602183,0.2628290732601164,0.24258568698309316,0.23651672754669337,0.22465289521310075,0.1982783745161731,0.18770641867662613,0.16274348857722432,0.13345850272593607,0.12050311581707525,0.08017285925549461,2.973079280423334e-09
94,0.3260304965862406,0.3181144978676405,0.30902974230252506,0.2797567645460206,0.26282907326011373,0.24258568698307598,0.23651672754669018,0.2246528952131086,0.19827837451616348,0.1877064186766186,0.1627434885772357,0.1334585027259336,0.12050311581705177,0.0801728592555248,2.3629019023911616e-09
95,0.32603049658624744,0.3181144978676421,0.30902974230253044,0.27975676454601967,0.26282907326011173,0.24258568698305932,0.23651672754668734,0.22465289521311696,0.198278374516154,0.18770641867661186,0.16274348857724769,0.13345850272593124,0.12050311581702804,0.08017285925555503,2.2645408696738585e-09
96,0.32603049658625366,0.31811449786764345,0.3090297423025352,0.2797567645460184,0.26282907326010924,0.24258568698304214,0.2365167275466843,0.2246528952131251,0.1982783745161439,0.1877064186766053,0.16274348857725968,0.13345850272592877,0.12050311581700401,0.08017285925558522,2.5034921579978645e-09
97,0.3260304965862597,0.31811449786764473,0.30902974230253993,0.27975676454601683,0.2628290732601066,0.24258568698302493,0.23651672754668115,0.22465289521313342,0.19827837451613364,0.18770641867659915,0.16274348857727178,0.13345850272592613,0.12050311581697974,0.08017285925561544,2.5741249923853443e-09
98,0.3260304965862654,0.31811449786764584,0.30902974230254404,0.279756764546015,0.26282907326010363,0.24258568698300756,0.23651672754667777,0.22465289521314172,0.1982783745161229,0.18770641867659324,0.16274348857728413,0.13345850272592352,0.12050311581695497,0.08017285925564566,2.2521810073537774e-09
