step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.8276639911090412e-31,5.440686114270304e-32,0.8474576271186443,0.039558121537796684
25,2.0282183824719345e-28,6.037706954835967e-29,0.8474576271186448,0.039558121537797516
50,4.057668598919117e-28,1.207908089771578e-28,0.8474576271186431,0.039558121537798294
75,9.148156493436096e-28,2.723271249372359e-28,0.847457627118644,0.039558121537798925
100,1.6305904739578482e-27,4.854027322790005e-28,0.8474576271186434,0.039558121537799376
125,2.5857394594082756e-27,7.697364964434428e-28,0.8474576271186425,0.03955812153780005
150,3.421495095969328e-27,1.0185286217399929e-27,0.8474576271186424,0.03955812153780027
200,5.82932849759215e-27,1.7353051089614416e-27,0.847457627118643,0.039558121537800556
300,2.0679234908746677e-26,6.155903205897701e-27,0.8474576271186434,0.03955812153780237
500,9.956185126964149e-26,2.963809454848724e-26,0.8474576271186411,0.03955812153780538
750,3.8910976111399976e-25,1.1583223636934185e-25,0.8474576271186398,0.0395581215378084
1000,1.5619193683584437e-24,4.649603570662276e-25,0.8474576271186361,0.03955812153781207
1500,1.0030056333081441e-23,2.9857998232804465e-24,0.8474576271186282,0.039558121537817244
2000,3.760194441485699e-23,1.1193544209573456e-23,0.847457627118626,0.03955812153782135
3000,1.813568651556883e-22,5.398726367526378e-23,0.8474576271186067,0.03955812153784683
4000,5.849434246760855e-22,1.7412902939167477e-22,0.8474576271185824,0.039558121537864255
5000,1.5444263350061298e-21,4.597529390645225e-22,0.8474576271185664,0.039558121537885356
7500,9.117114080463113e-21,2.7140303808996225e-21,0.8474576271185511,0.03955812153794076
10000,3.75336209965531e-20,1.1173205335659949e-20,0.8474576271185115,0.039558121537977914
15000,3.957706825713655e-19,1.1781509443516593e-19,0.8474576271184531,0.03955812153799178
20000,2.9437966286994364e-18,8.763248342549632e-19,0.8474576271184003,0.039558121538045284
25000,1.7533645623535614e-17,5.219507674235746e-18,0.847457627118348,0.03955812153810834
30000,9.2940856128808e-17,2.7667121956785788e-17,0.8474576271182567,0.03955812153815752
35000,4.67567026327828e-16,1.391878069468018e-16,0.8474576271181312,0.039558121538259716
40000,2.2940695647269913e-15,6.829106710193552e-16,0.8474576271180914,0.039558121538369385
