edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,0.0,0.2262490081060695,0.0,0.2262490081060695
1,0,2,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
2,0,3,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
3,0,4,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
4,0,5,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
5,0,6,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
6,0,7,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
7,0,8,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
8,0,9,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
9,0,10,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
10,0,11,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
11,0,12,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
12,0,13,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
13,0,14,0.0,0.2262490081060695,0.0,0.2262490081060695
14,1,2,0.0,0.2262490081060695,0.0,0.2262490081060695
15,1,3,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
16,1,4,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
17,1,5,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
18,1,6,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
19,1,7,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
20,1,8,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
21,1,9,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
22,1,10,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
23,1,11,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
24,1,12,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
25,1,13,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
26,1,14,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
27,2,3,0.0,0.2262490081060695,0.0,0.2262490081060695
28,2,4,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
29,2,5,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
30,2,6,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
31,2,7,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
32,2,8,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
33,2,9,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
34,2,10,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
35,2,11,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
36,2,12,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
37,2,13,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
38,2,14,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
39,3,4,0.0,0.2262490081060695,0.0,0.2262490081060695
40,3,5,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
41,3,6,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
42,3,7,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
43,3,8,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
44,3,9,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
45,3,10,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
46,3,11,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
47,3,12,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
48,3,13,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
49,3,14,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
50,4,5,0.0,0.2262490081060695,0.0,0.2262490081060695
51,4,6,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
52,4,7,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
53,4,8,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
54,4,9,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
55,4,10,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
56,4,11,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
57,4,12,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
58,4,13,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
59,4,14,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
60,5,6,0.0,0.2262490081060695,0.0,0.2262490081060695
61,5,7,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
62,5,8,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
63,5,9,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
64,5,10,102.85714285714286,-0.046655813845806325,0.2044124765032924,0.20966932421273168
65,5,11,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
66,5,12,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
67,5,13,154.28571428571428,-0.15000910261554112,0.0722405764097387,0.166497542767247
68,5,14,128.57142857142858,-0.07558930832348283,0.09478599458900469,0.12123583753597521
69,6,7,0.0,0.2262490081060695,0.0,0.2262490081060695
70,6,8,25.714285714285715,0.1500091026155412,0.0722405764097387,0.16649754276724707
71,6,9,51.42857142857143,0.0755893083234828,0.09478599458900472,0.12123583753597522
72,6,10,77.14285714285714,0.04665581384580635,0.2044124765032924,0.2096693242127317
