t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(222.2217525433727),np.float64(-33.89975952071518),np.float64(-75.84118615013948),np.float64(24.057903435205596),np.float64(4.440892098500626e-16)
1,np.float64(222.22175254337287),np.float64(-33.899759520715534),np.float64(-75.84118615013931),np.float64(25.840182075761028),np.float64(8.881784197001252e-16)
2,np.float64(222.22175254337236),np.float64(-33.899759520716586),np.float64(-75.84118615013887),np.float64(37.800536344874146),np.float64(1.7763568394002505e-15)
3,np.float64(222.2217525433723),np.float64(-33.89975952071565),np.float64(-75.84118615013927),np.float64(47.299009782532735),np.float64(1.7763568394002505e-15)
4,np.float64(222.22175254337213),np.float64(-33.8997595207163),np.float64(-75.84118615013895),np.float64(71.77166747280229),np.float64(3.552713678800501e-15)
5,np.float64(222.22175254337213),np.float64(-33.899759520716216),np.float64(-75.8411861501389),np.float64(85.1097663893093),np.float64(7.105427357601002e-15)
6,np.float64(222.22175254337253),np.float64(-33.899759520716415),np.float64(-75.84118615013912),np.float64(90.20543500431796),np.float64(7.105427357601002e-15)
7,np.float64(222.2217525433727),np.float64(-33.89975952071636),np.float64(-75.84118615013914),np.float64(91.36978593165134),np.float64(7.105427357601002e-15)
8,np.float64(222.2217525433727),np.float64(-33.89975952071636),np.float64(-75.84118615013915),np.float64(91.72768850654927),np.float64(3.552713678800501e-15)
9,np.float64(222.22175254337253),np.float64(-33.89975952071583),np.float64(-75.84118615013897),np.float64(91.89159501754168),np.float64(7.105427357601002e-15)
10,np.float64(222.22175254337222),np.float64(-33.899759520716266),np.float64(-75.84118615013868),np.float64(91.99875508101086),np.float64(3.552713678800501e-15)
11,np.float64(222.22175254337233),np.float64(-33.899759520716714),np.float64(-75.84118615013847),np.float64(92.0803683531014),np.float64(3.552713678800501e-15)
12,np.float64(222.22175254337213),np.float64(-33.8997595207167),np.float64(-75.8411861501384),np.float64(92.14574793335761),np.float64(7.105427357601002e-15)
13,np.float64(222.22175254337168),np.float64(-33.8997595207168),np.float64(-75.84118615013858),np.float64(92.19853938116663),np.float64(7.105427357601002e-15)
14,np.float64(222.22175254337128),np.float64(-33.89975952071655),np.float64(-75.84118615013821),np.float64(92.24054497107247),np.float64(7.105427357601002e-15)
15,np.float64(222.22175254337145),np.float64(-33.8997595207166),np.float64(-75.84118615013821),np.float64(92.27335524585342),np.float64(4.440892098500626e-16)
16,np.float64(222.22175254337168),np.float64(-33.89975952071674),np.float64(-75.84118615013824),np.float64(92.29896431336961),np.float64(3.552713678800501e-15)
17,np.float64(222.22175254337185),np.float64(-33.89975952071673),np.float64(-75.84118615013833),np.float64(92.31970236386054),np.float64(4.440892098500626e-16)
