step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,8.221808652251313e-32,9.564144758740323e-32,0.9999999999999998,3.2877753208336e-11
25,7.751912196706324e-21,9.017530514534996e-21,1.0,4.046584927963799e-11
50,2.937271205662393e-20,3.41682568821921e-20,0.9999999999999998,5.4462004340288726e-11
75,6.066553487748184e-20,7.057011200032961e-20,0.9999999999999997,6.688409612260104e-11
100,9.725460943304073e-20,1.1313291301393575e-19,1.0,7.427579976033995e-11
125,1.3736893434742123e-19,1.5979651546535423e-19,0.9999999999999998,7.61568994101366e-11
150,1.8343470928912132e-19,2.1338323325467303e-19,0.9999999999999998,7.522018793234358e-11
200,3.171542517100276e-19,3.68934537703472e-19,1.0000000000000004,9.179072792186438e-11
300,7.043792531409094e-19,8.193799475311924e-19,1.0000000000000002,2.1499476680708464e-10
500,1.4074102140245861e-18,1.6371914734570426e-18,0.9999999999999998,3.043424436341471e-10
750,4.9712639036412765e-18,5.78289882668432e-18,0.9999999999999998,5.285301199446356e-10
1000,1.4053524460252348e-17,1.6347977433353352e-17,1.0,1.0794548160752238e-09
1500,3.42399859018263e-16,3.9830187681713197e-16,0.9999999999999986,5.444187496106588e-09
2000,5.303636312713349e-15,6.169536118870088e-15,0.9999999999999826,1.924078035872231e-08
3000,4.5464984166255075e-13,5.288783872400564e-13,0.9999999999981364,2.001304610318967e-07
4000,1.2837228336896763e-10,1.4933102351082548e-10,0.9999999996124067,2.886148286461365e-06
5000,1.5152193802231172e-08,1.7626021361777842e-08,0.9999999365201004,3.693590194061346e-05
7500,0.005886911099322682,0.006848039442068517,0.9878905178825628,0.0161529745073252
10000,0.6244762638400844,0.7264315722220563,0.45896175137077744,0.160342818441858
15000,0.5823892927711201,0.6774732589375879,0.6185297325269332,0.12592725402931565
20000,0.8421090316700226,0.9795962205130329,0.42817227136890496,0.1916184357227234
25000,0.8505113875952819,0.9893703896497057,0.4009113995573451,0.21992117029482328
30000,0.8510252778682483,0.9899681803748157,0.4000822091869833,0.22484282695566238
35000,0.850945901486118,0.9898758445825865,0.40000140239696896,0.22636031684246374
40000,0.8512056628407978,0.9901780159537575,0.4000009490282249,0.22689543576658314
