step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,8.221808652251313e-32,9.564144758740323e-32,0.9999999999999998,3.2877753208336e-11
5,3.1457541447474893e-26,3.659346658175284e-26,0.9999999999999998,3.287929676318417e-11
10,1.2587707381587773e-25,1.464284328062103e-25,1.0000000000000002,3.2881111845350496e-11
25,7.861888704116207e-25,9.145462370093443e-25,1.0000000000000002,3.288649836158196e-11
50,3.1444293073195162e-24,3.657805520759064e-24,1.0000000000000002,3.2896987753409004e-11
75,7.073935649970227e-24,8.228863919352211e-24,1.0,3.2909078028651795e-11
100,1.2583208671445875e-23,1.4637610087190624e-23,1.0000000000000002,3.29225518008485e-11
125,1.9668173710496624e-23,2.287930411220782e-23,1.0000000000000002,3.293737688069044e-11
150,2.8328371522140883e-23,3.295341177064985e-23,0.9999999999999998,3.2954054526133574e-11
200,5.037296681238328e-23,5.859712465929613e-23,1.0000000000000002,3.2991949945477904e-11
250,7.874126814256119e-23,9.159698539031575e-23,1.0000000000000002,3.303567018381539e-11
300,1.1336165835384763e-22,1.3186968420751919e-22,1.0,3.308632690449671e-11
350,1.5431972128542497e-22,1.7951477782179834e-22,0.9999999999999994,3.3143162463566986e-11
400,2.0160765320605097e-22,2.345231884233349e-22,1.0,3.3205395333315057e-11
450,2.5518029062144673e-22,2.968423788861357e-22,0.9999999999999998,3.3274111811943636e-11
500,3.150574504197494e-22,3.6649540150864234e-22,1.0000000000000002,3.334893718726008e-11
