step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,0.8596491228071075,8.221808652251313e-32,0.8596491228071075,9.999999999999998,0.9999999999999998,3.096568968671539e-14,nan,0.29319773575708535,0.29319773585185027,3.2877753208336e-11,nan,nan,8.711830222180946e-05,0.0002613549066653922
1.0,0.8596491228071061,1.2526129964455416e-27,0.8596491228071061,10.000000000000002,1.0000000000000002,3.059522234048851e-14,0.5157894736842646,0.2931977357570956,0.2931977358518394,3.287811043254984e-11,0.5157894736842645,4.5775904052153226e-17,8.711830222185169e-05,0.00026135490666539195
2.0,0.8596491228071059,5.041261469375737e-27,0.8596491228071059,10.000000000000002,1.0000000000000002,3.053208255694513e-14,0.5157894736842641,0.2931977357571061,0.29319773585182884,3.2878443947278087e-11,0.5157894736842636,5.336986317601065e-17,8.711830222176433e-05,0.00026135490666539163
3.0,0.8596491228071041,1.1303517573788378e-26,0.8596491228071041,10.0,1.0,3.0403249721557385e-14,0.5157894736842634,0.2931977357571167,0.2931977358518181,3.287874277039373e-11,0.5157894736842634,4.08461006784e-17,8.711830222173862e-05,0.00026135490666539114
4.0,0.8596491228071046,2.0098738826970067e-26,0.8596491228071046,9.999999999999998,0.9999999999999998,3.010232286456953e-14,0.5157894736842625,0.29319773575712754,0.2931977358518075,3.287902511913782e-11,0.5157894736842623,4.557610185959544e-17,8.711830222170705e-05,0.0002613549066653912
5.0,0.8596491228071037,3.1457541447474893e-26,0.8596491228071037,9.999999999999998,0.9999999999999998,2.959715028192904e-14,0.5157894736842626,0.29319773575713837,0.29319773585179665,3.287929676318417e-11,0.5157894736842628,4.514494316504015e-17,8.711830222180855e-05,0.00026135490666539103
6.0,0.8596491228071035,4.5308872617003327e-26,0.8596491228071035,9.999999999999998,0.9999999999999998,2.922787791184441e-14,0.5157894736842623,0.2931977357571491,0.29319773585178605,3.287965971377813e-11,0.5157894736842622,5.3394204372472106e-17,8.71183022218065e-05,0.0002613549066653909
7.0,0.8596491228071039,6.160878541754967e-26,0.8596491228071039,10.0,1.0,2.8752183676468505e-14,0.5157894736842621,0.2931977357571598,0.29319773585177555,3.28800526318171e-11,0.5157894736842622,4.6357618998487124e-17,8.711830222178936e-05,0.00026135490666539103
8.0,0.859649122807105,8.044372645256514e-26,0.859649122807105,10.000000000000002,1.0000000000000002,2.856937738019212e-14,0.5157894736842623,0.2931977357571709,0.2931977358517651,3.2880419293571967e-11,0.5157894736842623,3.492573060408244e-17,8.711830222178842e-05,0.00026135490666539125
9.0,0.8596491228071044,1.0194946397729402e-25,0.8596491228071044,10.0,1.0,2.8064052323376494e-14,0.5157894736842628,0.2931977357571815,0.2931977358517543,3.288075067750266e-11,0.5157894736842631,4.5811710734321866e-17,8.71183022217709e-05,0.00026135490666539114
10.0,0.8596491228071046,1.2587707381587773e-25,0.8596491228071046,10.000000000000002,1.0000000000000002,2.7834993761220687e-14,0.5157894736842625,0.29319773575719216,0.2931977358517437,3.2881111845350496e-11,0.5157894736842625,4.0807278664863747e-17,8.711830222183637e-05,0.0002613549066653911
11.0,0.8596491228071024,1.524145271671732e-25,0.8596491228071024,10.0,1.0,2.780379718351208e-14,0.5157894736842624,0.29319773575720265,0.29319773585173275,3.2881453220080494e-11,0.5157894736842628,4.524422875712426e-17,8.711830222177674e-05,0.00026135490666539054
12.0,0.8596491228071017,1.8135449833734546e-25,0.8596491228071017,10.000000000000002,1.0000000000000002,2.73167929650095e-14,0.5157894736842613,0.29319773575721336,0.29319773585172215,3.2881794244219624e-11,0.5157894736842613,3.506660368104336e-17,8.711830222175392e-05,0.00026135490666539044
13.0,0.8596491228071014,2.127797240664413e-25,0.8596491228071014,9.999999999999996,0.9999999999999997,2.721105795835407e-14,0.5157894736842611,0.29319773575722397,0.2931977358517115,3.28821347919736e-11,0.5157894736842611,4.495932617283029e-17,8.711830222174141e-05,0.0002613549066653904
14.0,0.8596491228071024,2.4706015525088744e-25,0.8596491228071024,10.0,1.0,2.7353380664478005e-14,0.515789473684261,0.2931977357572352,0.2931977358517005,3.2882456115441394e-11,0.5157894736842609,3.530946212545151e-17,8.711830222180471e-05,0.0002613549066653906
15.0,0.8596491228071033,2.833202993673486e-25,0.8596491228071033,10.0,1.0,2.697032645728457e-14,0.5157894736842614,0.29319773575724595,0.29319773585169,3.288278382441959e-11,0.5157894736842615,4.62411403905002e-17,8.711830222182739e-05,0.00026135490666539087
16.0,0.8596491228071024,3.2244616493211163e-25,0.8596491228071024,9.999999999999998,0.9999999999999998,2.661274154079477e-14,0.515789473684262,0.2931977357572566,0.2931977358516793,3.288313484110279e-11,0.5157894736842618,4.088708930285942e-17,8.711830222171318e-05,0.00026135490666539065
17.0,0.8596491228071027,3.640703577645384e-25,0.8596491228071027,10.0,1.0,2.6072301037460075e-14,0.5157894736842615,0.29319773575726743,0.29319773585166875,3.288349685120589e-11,0.5157894736842614,2.9893056006169456e-17,8.711830222179074e-05,0.00026135490666539065
18.0,0.8596491228071026,4.082415697639997e-25,0.8596491228071026,10.000000000000004,1.0000000000000004,2.5598004346381584e-14,0.5157894736842615,0.29319773575727853,0.29319773585165815,3.2883820069387854e-11,0.5157894736842614,4.921132410668693e-17,8.711830222179051e-05,0.0002613549066653906
19.0,0.8596491228071022,4.550989640761023e-25,0.8596491228071022,10.000000000000002,1.0000000000000002,2.5531985659728337e-14,0.5157894736842614,0.2931977357572892,0.2931977358516472,3.2884210163533304e-11,0.5157894736842615,4.9087734844088176e-17,8.711830222184972e-05,0.00026135490666539054
20.0,0.8596491228071026,5.040589173858491e-25,0.8596491228071026,10.000000000000002,1.0000000000000002,2.5218931236770273e-14,0.5157894736842613,0.29319773575729996,0.2931977358516366,3.2884571482695885e-11,0.5157894736842612,2.8754591740940883e-17,8.711830222175927e-05,0.00026135490666539065
21.0,0.8596491228071028,5.556573827493165e-25,0.8596491228071028,10.0,1.0,2.501418294487245e-14,0.5157894736842615,0.29319773575731056,0.29319773585162606,3.28849435441492e-11,0.5157894736842616,5.341863700487453e-17,8.711830222176247e-05,0.0002613549066653908
22.0,0.8596491228071017,6.095253310307172e-25,0.8596491228071017,10.000000000000002,1.0000000000000002,2.477588497098735e-14,0.5157894736842619,0.293197735757321,0.2931977358516151,3.2885277887254304e-11,0.5157894736842618,4.0899655868040924e-17,8.7118302221822e-05,0.0002613549066653905
23.0,0.8596491228071035,6.658971786226859e-25,0.8596491228071035,10.0,1.0,2.4168612293897596e-14,0.5157894736842612,0.29319773575733205,0.2931977358516047,3.288566879139723e-11,0.5157894736842611,5.66510831880173e-17,8.711830222169835e-05,0.0002613549066653909
24.0,0.8596491228071035,7.246555429079106e-25,0.8596491228071035,10.0,1.0,2.3907228574820045e-14,0.5157894736842621,0.2931977357573427,0.293197735851594,3.288608609568016e-11,0.515789473684262,4.055790453778775e-17,8.711830222176155e-05,0.00026135490666539103
25.0,0.859649122807104,7.861888704116207e-25,0.859649122807104,10.000000000000002,1.0000000000000002,2.3711109477039007e-14,0.5157894736842623,0.2931977357573535,0.2931977358515831,3.288649836158196e-11,0.5157894736842621,4.474750487231499e-17,8.711830222176067e-05,0.00026135490666539114
26.0,0.8596491228071041,8.498272711512463e-25,0.8596491228071041,10.0,1.0,2.365969611301376e-14,0.5157894736842625,0.29319773575736396,0.2931977358515725,3.2886902214651505e-11,0.5157894736842624,3.0103048112463895e-17,8.71183022218655e-05,0.00026135490666539114
27.0,0.8596491228071028,9.169256026166779e-25,0.8596491228071028,10.0,1.0,2.335268338550504e-14,0.5157894736842625,0.29319773575737434,0.2931977358515616,3.288730602842598e-11,0.5157894736842624,4.483746731931842e-17,8.711830222179349e-05,0.0002613549066653907
28.0,0.8596491228071033,9.86426739019555e-25,0.8596491228071033,9.999999999999996,0.9999999999999997,2.263512731833679e-14,0.5157894736842616,0.29319773575738534,0.29319773585155123,3.2887709247816246e-11,0.5157894736842615,4.482996695620092e-17,8.711830222175981e-05,0.0002613549066653908
29.0,0.8596491228071026,1.0585434741800743e-24,0.8596491228071026,9.999999999999998,0.9999999999999998,2.2131670573515448e-14,0.5157894736842619,0.293197735757396,0.29319773585154035,3.2888196008534056e-11,0.5157894736842619,4.099655528004664e-17,8.711830222174561e-05,0.0002613549066653906
30.0,0.8596491228071028,1.1327182487315055e-24,0.8596491228071028,10.0,1.0,2.1650436500372262e-14,0.5157894736842614,0.2931977357574069,0.29319773585152953,3.2888537402387106e-11,0.5157894736842614,5.675426393575864e-17,8.711830222185197e-05,0.0002613549066653908
31.0,0.8596491228071026,1.2099743462706912e-24,0.8596491228071026,10.0,1.0,2.1089224923486493e-14,0.5157894736842619,0.29319773575741775,0.293197735851519,3.288896102355259e-11,0.5157894736842618,4.1522421488687767e-17,8.711830222177534e-05,0.0002613549066653907
32.0,0.8596491228071024,1.2891675980238393e-24,0.8596491228071024,9.999999999999998,0.9999999999999998,2.0791648623029313e-14,0.5157894736842616,0.2931977357574286,0.2931977358515083,3.2889352919035345e-11,0.5157894736842616,4.025929934910713e-17,8.711830222185438e-05,0.0002613549066653906
33.0,0.8596491228071037,1.3708742056621007e-24,0.8596491228071037,9.999999999999998,0.9999999999999998,2.0430638279205882e-14,0.5157894736842614,0.2931977357574396,0.29319773585149783,3.288980721650765e-11,0.5157894736842614,5.646560513691502e-17,8.711830222174171e-05,0.0002613549066653909
34.0,0.8596491228071057,1.4546509342344381e-24,0.8596491228071057,9.999999999999998,0.9999999999999998,1.992739965203467e-14,0.5157894736842621,0.29319773575745084,0.29319773585148756,3.289021174389766e-11,0.5157894736842621,6.01062650014762e-17,8.711830222183832e-05,0.00026135490666539174
35.0,0.8596491228071075,1.541106416492428e-24,0.8596491228071075,9.999999999999996,0.9999999999999997,1.97293811524337e-14,0.5157894736842636,0.2931977357574619,0.293197735851477,3.289061341816287e-11,0.5157894736842633,2.993452701799037e-17,8.711830222178185e-05,0.00026135490666539206
36.0,0.8596491228071089,1.6303419573925978e-24,0.8596491228071089,10.000000000000002,1.0000000000000002,1.933478587573842e-14,0.5157894736842643,0.293197735757473,0.2931977358514665,3.2891000884495794e-11,0.5157894736842643,5.392456613979152e-17,8.711830222174435e-05,0.0002613549066653926
37.0,0.8596491228071097,1.7225487374710937e-24,0.8596491228071097,10.000000000000002,1.0000000000000002,1.8653905244847145e-14,0.5157894736842654,0.2931977357574843,0.29319773585145614,3.2891457607030464e-11,0.5157894736842654,3.60511138064578e-17,8.711830222179132e-05,0.0002613549066653927
38.0,0.8596491228071088,1.816761986441143e-24,0.8596491228071088,10.000000000000002,1.0000000000000002,1.8558947668707363e-14,0.5157894736842656,0.29319773575749497,0.29319773585144526,3.289187355033281e-11,0.5157894736842658,4.602733069159948e-17,8.711830222181554e-05,0.00026135490666539255
39.0,0.8596491228071066,1.9144160822634506e-24,0.8596491228071066,10.0,1.0,1.852504873627491e-14,0.5157894736842653,0.29319773575750535,0.29319773585143416,3.289229575900501e-11,0.5157894736842652,5.0129783174717154e-17,8.71183022217925e-05,0.0002613549066653919
