step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,8.221808652251313e-32,9.564144758740323e-32,0.9999999999999998,3.2877753208336e-11
1,5.610120027588826e-30,6.526057991276108e-30,1.0,3.287780746063252e-11
2,2.1960642604458817e-29,2.5546053641918776e-29,1.0000000000000002,3.287784533242483e-11
3,4.6272780149027493e-29,5.382751976518942e-29,0.9999999999999998,3.287783148379225e-11
5,1.215421637034328e-28,1.4138578226724293e-28,0.9999999999999997,3.2877853369982736e-11
10,4.939660937363201e-28,5.7461361924422355e-28,1.0,3.2877997603438636e-11
15,1.1614925326736571e-27,1.3511239665793976e-27,0.9999999999999997,3.2878243653225345e-11
20,2.018222033594836e-27,2.34772767173248e-27,1.0,3.287833343869856e-11
25,3.167634016357768e-27,3.684798753721853e-27,1.0000000000000002,3.2878291139099276e-11
30,4.527508915191459e-27,5.266694044201622e-27,1.0000000000000004,3.287847313575865e-11
40,8.023982624309441e-27,9.334020603787263e-27,0.9999999999999997,3.287877713766046e-11
50,1.235871642523843e-26,1.437646604568347e-26,1.0,3.2878879003426085e-11
