step,norm2,ztz_re,ztz_im,abs_ztz,sum_a2,sum_b2,sum_ab,f,a_1_2,b_1_2,abs_1_2,phase_1_2,a_1_3,b_1_3,abs_1_3,phase_1_3,a_1_4,b_1_4,abs_1_4,phase_1_4,a_1_5,b_1_5,abs_1_5,phase_1_5,a_2_3,b_2_3,abs_2_3,phase_2_3,a_2_4,b_2_4,abs_2_4,phase_2_4,a_2_5,b_2_5,abs_2_5,phase_2_5,a_3_4,b_3_4,abs_3_4,phase_3_4,a_3_5,b_3_5,abs_3_5,phase_3_5,a_4_5,b_4_5,abs_4_5,phase_4_5
979,0.8596491228070385,-2.55351295663786e-15,9.106798482126292e-15,9.458023420026784e-15,0.429824561403518,0.42982456140352054,4.5449755070592346e-15,0.4546096614936959,-0.10294785598823489,0.22692241937803842,0.24918275515965527,1.9966978938278317,0.10294785598823844,-0.22692241937804455,0.2491827551596623,-1.1448947597619588,-0.07626516641375748,-0.17526386121878698,0.191138161175199,-1.9812282773552377,-0.0762651664137397,-0.17526386121877574,0.1911381611751816,-1.9812282773551757,0.5905809582637332,0.1694390502725782,0.6144065917785898,0.2793976903059907,0.1029478559882403,-0.22692241937803523,0.24918275515965457,-1.1448947597619366,0.1029478559882254,-0.22692241937802587,0.24918275515963992,-1.1448947597619754,-0.1029478559882415,0.22692241937803778,0.2491827551596574,1.996697893827857,-0.10294785598822445,0.22692241937802465,0.24918275515963842,1.9966978938278164,-0.07626516641383421,-0.1752638612188251,0.19113816117526455,-1.981228277355526
980,0.8596491228070386,-2.4424906541753444e-15,9.24554053930482e-15,9.56272871410994e-15,0.42982456140351816,0.42982456140352054,4.614364446098307e-15,0.45625015463571683,-0.107071409513467,0.22523018477904522,0.24938508951178978,2.014560038719058,0.10707140951347076,-0.22523018477905138,0.24938508951179694,-1.1270326148707321,-0.07561728177916772,-0.1766586986115534,0.19216209069116028,-1.975240460180606,-0.07561728177915004,-0.17665869861154188,0.19216209069114273,-1.975240460180545,0.5864170197745769,0.17840363562585235,0.6129541404426749,0.2953298522936474,0.10707140951347272,-0.22523018477904175,0.24938508951178912,-1.1270326148707084,0.10707140951345753,-0.22523018477903256,0.2493850895117743,-1.1270326148707477,-0.10707140951347377,0.22523018477904427,0.24938508951179184,2.0145600387190843,-0.10707140951345642,0.2252301847790313,0.24938508951177268,2.014560038719044,-0.07561728177924427,-0.17665869861159259,0.19216209069122644,-1.975240460180892
981,0.8596491228070375,-2.3869795029440866e-15,9.571825421964806e-15,9.864963915597813e-15,0.42982456140351766,0.42982456140351993,4.78089789979208e-15,0.4578546229557864,-0.11116169420198733,0.22346764473969838,0.24958908330166243,2.032393656425214,0.11116169420199136,-0.22346764473970432,0.24958908330166954,-1.1091989971645755,-0.0749326872141806,-0.17806625818973057,0.19319032045842777,-1.969115642852567,-0.07493268721416313,-0.1780662581897186,0.19319032045840998,-1.9691156428525076,0.5820981919031856,0.18728335487543446,0.6114845542042381,0.3112790927234601,0.11116169420199332,-0.22346764473969455,0.24958908330166168,-1.1091989971645508,0.11116169420197795,-0.22346764473968558,0.24958908330164678,-1.1091989971645901,-0.11116169420199447,0.22346764473969713,0.2495890833016645,2.0323936564252416,-0.11116169420197682,0.2234676447396844,0.24958908330164523,2.032393656425201,-0.0749326872142569,-0.17806625818977057,0.1931903204584942,-1.9691156428528507
982,0.8596491228070382,-2.3869795029440866e-15,9.771424504560111e-15,1.005874783438739e-14,0.42982456140351794,0.42982456140352027,4.891920202254596e-15,0.4594231860815809,-0.1152175040057402,0.22163549249109288,0.2497946451809607,2.050198580059143,0.11521750400574444,-0.22163549249109882,0.24979464518096792,-1.0913940735306462,-0.07421082748706623,-0.17948556717095762,0.19422233583961307,-1.9628554805116203,-0.0742108274870489,-0.17948556717094527,0.19422233583959503,-1.9628554805115621,0.5776265067313721,0.19607551031392276,0.6099983500170743,0.32724571490944304,0.11521750400574647,-0.22163549249108866,0.24979464518095984,-1.0913940735306202,0.11521750400573078,-0.2216354924910799,0.24979464518094482,-1.0913940735306598,-0.11521750400574755,0.22163549249109116,0.24979464518096256,2.050198580059172,-0.11521750400572969,0.2216354924910788,0.24979464518094335,2.050198580059132,-0.07421082748714218,-0.17948556717099856,0.1942223358396799,-1.962855480511901
983,0.8596491228070382,-2.0539125955565396e-15,1.0035787063261148e-14,1.0243806857282385e-14,0.429824561403518,0.4298245614035201,5.016820292524926e-15,0.46095598102659974,-0.11923764955386605,0.21973444198854084,0.2500016841286194,2.0679746571348927,0.11923764955387035,-0.2197344419885467,0.2500016841286266,-1.0736179964548966,-0.07345117572689812,-0.18091563787967224,0.195257633000793,-1.9564616721802073,-0.07345117572688095,-0.18091563787965945,0.1952576330007747,-1.9564616721801504,0.5730040430308807,0.20477745808365547,0.6084960481950057,0.34323002151212556,0.1192376495538725,-0.2197344419885363,0.2500016841286185,-1.073617996454869,0.11923764955385657,-0.21973444198852776,0.25000168412860335,-1.0736179964549089,-0.11923764955387371,0.2197344419885388,0.2500016841286213,2.0679746571349233,-0.1192376495538555,0.2197344419885267,0.25000168412860196,2.0679746571348825,-0.07345117572697364,-0.18091563787971401,0.1952576330008601,-1.956461672180485
984,0.8596491228070388,-1.4432899320127035e-15,1.0891798588506911e-14,1.0987008797686947e-14,0.42982456140351866,0.4298245614035201,5.4262150328554526e-15,0.46245316183640384,-0.123220958494612,0.2177652274586803,0.2502101095129085,2.085721749395623,0.12322095849461623,-0.21776522745868587,0.25021010951291545,-1.0558709041941665,-0.07265323374583119,-0.1823554686027993,0.19629571901361706,-1.9499359555354916,-0.07265323374581414,-0.18235546860278634,0.1962957190135987,-1.9499359555354354,0.5682329246078109,0.21338660893949757,0.6069781721635831,0.3592323144667537,0.12322095849461848,-0.21776522745867524,0.2502101095129073,-1.0558709041941379,0.1232209584946023,-0.2177652274586668,0.25021010951289197,-1.0558709041941774,-0.12322095849461975,0.2177652274586777,0.25021010951291006,2.0857217493956552,-0.12322095849460123,0.21776522745866594,0.2502101095128907,2.085721749395614,-0.07265323374590649,-0.1823554686028421,0.1962957190136847,-1.9499359555357674
985,0.8596491228070386,-2.0539125955565396e-15,1.0188998129720094e-14,1.0393952079821486e-14,0.42982456140351843,0.4298245614035204,5.10702591327572e-15,0.46391489922392604,-0.12716627582306658,0.21572860294192994,0.25041983115157856,2.1034397326320446,0.127166275823071,-0.21572860294193566,0.2504198311515857,-1.038152920957745,-0.07181653233351695,-0.18380404445018242,0.19733611193254955,-1.9432801019617088,-0.07181653233350013,-0.1838040444501689,0.19733611193253084,-1.9432801019616543,0.5633153186395942,0.22190042895660889,0.6054452482142002,0.3752528949079762,0.1271662758230734,-0.21572860294192475,0.25041983115157757,-1.0381529209577145,0.12716627582305706,-0.21572860294191668,0.2504198311515623,-1.0381529209577545,-0.1271662758230747,0.2157286029419273,0.2504198311515804,2.103439732632078,-0.12716627582305584,0.21572860294191568,0.2504198311515608,2.1034397326320367,-0.07181653233359216,-0.183804044450226,0.1973361119326175,-1.9432801019619834
986,0.8596491228070395,-2.275957200481571e-15,9.523565295966562e-15,9.791745356419488e-15,0.4298245614035186,0.42982456140352077,4.767020111984266e-15,0.4653413801945659,-0.1310724641947403,0.21362534183078033,0.2506307593700327,2.121128496491974,0.13107246419474491,-0.2136253418307862,0.2506307593700401,-1.0204641570978157,-0.07094063152375027,-0.1852603382187968,0.19837834084882225,-1.9364959118773,-0.07094063152373377,-0.18526033821878277,0.19837834084880324,-1.9364959118772476,0.5582534340065056,0.23031644018347225,0.6038978052608264,0.39129206309095194,0.13107246419474738,-0.21362534183077483,0.2506307593700317,-1.0204641570977837,0.13107246419473076,-0.21362534183076703,0.25063075937001633,-1.020464157097824,-0.13107246419474874,0.2136253418307774,0.25063075937003454,2.121128496492009,-0.13107246419472945,0.21362534183076606,0.25063075937001483,2.1211284964919668,-0.07094063152382563,-0.18526033821884139,0.1983783408488908,-1.9364959118775742
987,0.8596491228070398,-1.9984014443252818e-15,9.580946785853463e-15,9.787142057109276e-15,0.4298245614035189,0.4298245614035209,4.78089789979208e-15,0.46673280766177133,-0.13493840422502398,0.21145623640438918,0.25084280505747997,2.138787944281587,0.13493840422502898,-0.21145623640439515,0.2508428050574877,-1.0028047093082024,-0.07002512083346987,-0.18672331125981334,0.1994219459226371,-1.92958521033098,-0.07002512083345366,-0.18672331125979882,0.1994219459226178,-1.9295852103309294,0.5530495196196343,0.23863222124051284,0.6023363745995167,0.4073501183087997,0.13493840422503145,-0.21145623640438357,0.25084280505747925,-1.0028047093081693,0.13493840422501455,-0.21145623640437605,0.2508428050574638,-1.00280470930821,-0.13493840422503287,0.2114562364043861,0.25084280505748213,2.1387879442816233,-0.13493840422501327,0.21145623640437505,0.2508428050574623,2.138787944281581,-0.07002512083354495,-0.18672331125985875,0.19942194592270596,-1.9295852103312527
988,0.8596491228070378,-2.0539125955565396e-15,9.381790673977212e-15,9.603986318217638e-15,0.4298245614035179,0.42982456140351993,4.704570066849101e-15,0.4680894000538126,-0.1387629947745819,0.20922209735995775,0.2510558797210499,2.156417992758951,0.13876299477458695,-0.20922209735996383,0.2510558797210578,-0.9851746608308392,-0.06906961947427279,-0.18819191434757837,0.20046647839508508,-1.9225498428600925,-0.06906961947425704,-0.18819191434756327,0.20046647839506548,-1.9225498428600447,0.5477058627472257,0.24684540786472914,0.6007614896708904,0.42342735880632876,0.13876299477458962,-0.20922209735995176,0.2510558797210492,-0.9851746608308037,0.1387629947745725,-0.20922209735994457,0.2510558797210337,-0.9851746608308447,-0.13876299477459106,0.20922209735995423,0.25105587972105203,2.156417992758989,-0.13876299477457119,0.20922209735994352,0.2510558797210321,2.1564179927589464,-0.06906961947434777,-0.18819191434762453,0.20046647839515425,-1.9225498428603642
989,0.8596491228070389,-2.220446049250313e-15,8.857931662707176e-15,9.131995072207478e-15,0.4298245614035183,0.4298245614035206,4.454769886308441e-15,0.46941139091246226,-0.1425451532207453,0.20692375334134336,0.2512698955378357,2.174018571920404,0.14254515322075084,-0.20692375334134996,0.2512698955378443,-0.967574081669386,-0.0680737765366378,-0.18966508854960623,0.2015115005812077,-1.9153916716038824,-0.0680737765366226,-0.18966508854959035,0.2015115005811876,-1.915391671603838,0.5422247873412598,0.25495369340081525,0.5991736858257306,0.4395240816899811,0.1425451532207534,-0.2069237533413372,0.25126989553783524,-0.9675740816693488,0.14254515322073605,-0.20692375334133026,0.25126989553781964,-0.96757408166939,-0.14254515322075498,0.20692375334133958,0.2512698955378381,2.174018571920444,-0.14254515322073477,0.2069237533413292,0.25126989553781803,2.1740185719204015,-0.06807377653671275,-0.1896650885496531,0.20151150058127712,-1.9153916716041537
990,0.859649122807038,-2.6645352591003757e-15,7.891169457535268e-15,8.32888369197977e-15,0.42982456140351766,0.4298245614035203,3.95516952522712e-15,0.47069902848427075,-0.14628381571499283,0.2045620504653622,0.2514847654048479,2.1915896247803506,0.14628381571499843,-0.20456205046536868,0.2514847654048564,-0.9500030288094394,-0.06703727114707339,-0.1911417660966899,0.20255658584555564,-1.9081125716637164,-0.06703727114705874,-0.1911417660966733,0.2025565858455351,-1.9081125716636753,0.5366086523660811,0.26295482923931235,0.5975735000938526,0.4556405828339168,0.14628381571500118,-0.20456205046535567,0.25148476540484743,-0.9500030288094005,0.1462838157149836,-0.20456205046534903,0.25148476540483183,-0.9500030288094419,-0.14628381571500282,0.20456205046535805,0.2514847654048503,2.1915896247803928,-0.14628381571498236,0.204562050465348,0.2514847654048302,2.1915896247803497,-0.06703727114714841,-0.19114176609673755,0.20255658584562541,-1.908112571663988
991,0.8596491228070398,-2.3869795029440866e-15,8.891315997419314e-15,9.206148560252535e-15,0.4298245614035187,0.4298245614035211,4.454769886308441e-15,0.47195257530513673,-0.1499779374266191,0.20213785184622945,0.2517004029868667,2.20913110714502,0.14997793742662485,-0.2021378518462359,0.2517004029868753,-0.9324615464447701,-0.06595981259845177,-0.1926208712522572,0.2036013185615494,-1.900714427701888,-0.06595981259843732,-0.1926208712522405,0.20360131856152894,-1.9007144277018473,0.5308598501308829,0.27084662520241354,0.5959614709564035,0.47177715678218685,0.14997793742662763,-0.20213785184622257,0.25170040298686625,-0.9324615464447297,0.1499779374266099,-0.20213785184621627,0.2517004029868506,-0.9324615464447714,-0.14997793742662927,0.20213785184622485,0.2517004029868691,2.209131107145063,-0.14997793742660867,0.2021378518462152,0.251700402986849,2.2091311071450206,-0.06595981259852658,-0.19262087125230598,0.20360131856161978,-1.900714427702158
992,0.8596491228070402,-2.4980018054066022e-15,8.777542001292485e-15,9.12607564094602e-15,0.429824561403519,0.42982456140352143,4.399258735077183e-15,0.4731723077788523,-0.15362649277270435,0.19965203711856663,0.2519167227621765,2.2266429873807394,0.1536264927727101,-0.19965203711857277,0.25191672276218485,-0.9149496662090504,-0.06484114045380043,-0.19410132118012027,0.2046452940558802,-1.8931991307702158,-0.06484114045378629,-0.19410132118010326,0.2046452940558596,-1.8931991307701765,0.5249808046277603,0.2786269498780705,0.5943381381216988,0.48793409664691817,0.15362649277271295,-0.1996520371185592,0.25191672276217586,-0.9149496662090085,0.15362649277269494,-0.19965203711855317,0.2519167227621601,-0.9149496662090506,-0.1536264927727146,0.19965203711856147,0.25191672276217864,2.2266429873807843,-0.15362649277269377,0.19965203711855214,0.25191672276215854,2.2266429873807416,-0.0648411404538746,-0.19410132118016987,0.20464529405595075,-1.8931991307704827
993,0.8596491228070409,-2.1649348980190553e-15,9.580700483077157e-15,9.822258643463614e-15,0.42982456140351943,0.42982456140352154,4.8155923693116165e-15,0.47435851575031684,-0.15722847563451564,0.19710550195940305,0.25213364006617944,2.244125246177256,0.15722847563452147,-0.19710550195940912,0.2521336400661878,-0.8974674074125342,-0.06368102462387054,-0.1955820268097804,0.20568811853913116,-1.8855685753595026,-0.06368102462385675,-0.195582026809763,0.20568811853911032,-1.8855685753594649,0.5189739698770558,0.2862937309031551,0.5927040423047572,0.5041116940024691,0.15722847563452444,-0.1971055019593952,0.2521336400661788,-0.8974674074124905,0.1572284756345063,-0.19710550195938942,0.25213364006616296,-0.8974674074125325,-0.1572284756345262,0.19710550195939747,0.2521336400661816,2.2441252461773025,-0.15722847563450512,0.19710550195938856,0.2521336400661615,2.2441252461772594,-0.06368102462394423,-0.19558202680983078,0.20568811853920185,-1.8855685753597673
994,0.8596491228070415,-2.3314683517128287e-15,9.026030411873659e-15,9.322283500897551e-15,0.4298245614035196,0.4298245614035219,4.5102810375396984e-15,0.47551150207406906,-0.160782899560483,0.19449915760958716,0.25235107113288696,2.261577876306623,0.16078289956048877,-0.19449915760959308,0.25235107113289523,-0.8800147772831671,-0.06247926541881065,-0.1970618936984816,0.20672940902374257,-1.8778246566606616,-0.06247926541879709,-0.19706189369846383,0.20672940902372153,-1.877824656660625,0.5128418282816151,0.29384495519643333,0.5910597250106148,0.5203102387754807,0.16078289956049202,-0.1944991576095789,0.25235107113288635,-0.8800147772831214,0.1607828995604735,-0.19449915760957345,0.25235107113287036,-0.8800147772831641,-0.16078289956049371,0.1944991576095812,0.25235107113288924,2.261577876306671,-0.16078289956047262,0.19449915760957256,0.25235107113286914,2.2615778763066285,-0.062479265418883594,-0.19706189369853255,0.20672940902381318,-1.8778246566609234
995,0.8596491228070412,-1.9984014443252818e-15,9.619289355320328e-15,9.824679945629798e-15,0.42982456140351954,0.4298245614035216,4.8155923693116165e-15,0.4766315821788155,-0.16428879795590245,0.1918339303950064,0.25256893313428613,2.279000882378172,0.16428879795590828,-0.19183393039501187,0.25256893313429407,-0.8625917712116175,-0.06123569357430927,-0.19853982288921812,0.20776879323038097,-1.8699692680283038,-0.061235693574295695,-0.19853982288920038,0.20776879323036004,-1.8699692680282665,0.506586888991571,0.30127866914220724,0.5894057283215509,0.5365300191307816,0.16428879795591156,-0.19183393039499752,0.2525689331342853,-0.8625917712115707,0.16428879795589296,-0.1918339303949925,0.2525689331342694,-0.8625917712116137,-0.1642887979559134,0.19183393039499974,0.2525689331342882,2.2790008823782224,-0.16428879795589205,0.19183393039499147,0.25256893313426804,2.2790008823781793,-0.06123569357438158,-0.19853982288927027,0.2077687932304521,-1.8699692680285622
996,0.859649122807044,-1.7208456881689926e-15,1.0824997524535137e-14,1.0960925202220917e-14,0.4298245614035212,0.42982456140352276,5.4262150328554526e-15,0.47771908362858323,-0.1677452242595384,0.18911076124801426,0.25278714421759324,2.2963942805900537,0.16774522425954433,-0.1891107612480199,0.2527871442176014,-0.8451983729997369,-0.05995017025258963,-0.2000147117639332,0.2088059094837207,-1.8620042986375265,-0.05995017025257647,-0.20001471176391497,0.20880590948369945,-1.8620042986374912,0.5002116862811897,0.30859297872549685,0.5877425946883094,0.5527713213530894,0.16774522425954777,-0.1891107612480052,0.2527871442175927,-0.845198372999688,0.16774522425952904,-0.18911076124800055,0.25278714421757675,-0.8451983729997313,-0.1677452242595497,0.18911076124800735,0.25278714421759557,2.296394280590105,-0.16774522425952804,0.1891107612479995,0.2527871442175753,2.2963942805900617,-0.05995017025266167,-0.20001471176398633,0.20880590948379227,-1.8620042986377838
997,0.8596491228070459,-1.4432899320127035e-15,1.0988884532956718e-14,1.1083260761459356e-14,0.4298245614035222,0.42982456140352365,5.509481759702339e-15,0.4787743456811482,-0.17115125210730014,0.18633060522944148,0.25300562354039996,2.3137580984778388,0.1711512521073065,-0.18633060522944728,0.2530056235404085,-0.8278345551119516,-0.058622587018665955,-0.20148545489115682,0.2098404065985802,-1.8539316313247278,-0.05862258701865305,-0.2014854548911383,0.20984040659855882,-1.8539316313246934,0.49371877793927377,0.31578604961969947,0.5860708667254031,0.5690344297244616,0.1711512521073097,-0.18633060522943193,0.25300562354039935,-0.8278345551119013,0.1711512521072907,-0.18633060522942757,0.2530056235403833,-0.8278345551119449,-0.1711512521073116,0.18633060522943398,0.2530056235404022,2.313758098477892,-0.17115125210728976,0.1863306052294266,0.253005623540382,2.313758098477848,-0.05862258701873752,-0.20148545489121095,0.20984040659865213,-1.8539316313249832
998,0.8596491228070454,-1.1102230246251565e-15,1.2272490599812845e-14,1.2322606083410379e-14,0.42982456140352215,0.42982456140352326,6.147859998861804e-15,0.4797977188443522,-0.17450597548318528,0.18349443105156082,0.2532242913037256,2.331092374660651,0.17450597548319174,-0.18349443105156624,0.253224291303734,-0.8105002789291387,-0.0572528657922863,-0.20295094486737345,0.21087194375731733,-1.845753140603312,-0.05725286579227332,-0.202950944867355,0.21087194375729604,-1.8457531406032768,0.4871107436745734,0.3228561072277072,0.584391087010595,0.5853196263974515,0.17450597548319494,-0.18349443105155058,0.2532242913037248,-0.8105002789290869,0.17450597548317556,-0.18349443105154667,0.2532242913037086,-0.8105002789291318,-0.17450597548319677,0.18349443105155275,0.25322429130372764,2.3310923746607055,-0.17450597548317476,0.18349443105154573,0.2532242913037074,2.3310923746606615,-0.05725286579235692,-0.20295094486742876,0.21087194375738974,-1.8457531406035632
999,0.8596491228070433,-1.3877787807814457e-15,1.1807595767717003e-14,1.188887075201828e-14,0.429824561403521,0.42982456140352227,5.898059818321144e-15,0.48078956443091064,-0.1778085088576905,0.1806032206023671,0.2534430687829965,2.348397158585272,0.1778085088576971,-0.18060322060237258,0.253443068783005,-0.793195495004518,-0.05584095877601104,-0.20441007315141516,0.21190019037931765,-1.8374706908453387,-0.055840958775998505,-0.2044100731513963,0.21190019037929617,-1.837470690845305,0.48039018353757706,0.329801436677493,0.582703797888606,0.601627191263927,0.1778085088577002,-0.18060322060235634,0.2534430687829956,-0.7931954950044644,0.17780850885768074,-0.18060322060235282,0.25344306878297945,-0.7931954950045094,-0.17780850885770214,0.18060322060235845,0.2534430687829985,2.3483971585853283,-0.17780850885767974,0.18060322060235184,0.25344306878297806,2.348397158585284,-0.055840958776081154,-0.2044100731514712,0.21190019037939017,-1.837470690845588
1000,0.8596491228070456,-1.4432899320127035e-15,1.1233650828411315e-14,1.132598767271603e-14,0.42982456140352215,0.42982456140352354,5.620504062164855e-15,0.4817502541123144,-0.18105798731389844,0.177657968471513,0.25366187835696735,2.365672510268668,0.18105798731390518,-0.17765796847151855,0.25366187835697607,-0.775920143321122,-0.05438684835989887,-0.2058617308912115,0.21292482598336956,-1.8290861346203482,-0.05438684835988698,-0.20586173089119214,0.21292482598334783,-1.8290861346203173,0.473559716360024,0.33662038277323125,0.5810095412791283,0.6179574018195183,0.1810579873139083,-0.17765796847150173,0.2536618783569665,-0.7759201433210661,0.18105798731388872,-0.17765796847149862,0.25366187835695037,-0.7759201433211114,-0.18105798731391018,0.17765796847150386,0.25366187835696935,2.3656725102687264,-0.18105798731388745,0.17765796847149762,0.25366187835694876,2.365672510268681,-0.05438684835996864,-0.2058617308912681,0.21292482598344212,-1.829086134620597
1001,0.8596491228070484,-1.2212453270876722e-15,1.0568130870751368e-14,1.0638459956697753e-14,0.4298245614035236,0.4298245614035248,5.2735593669694936e-15,0.4826801694723857,-0.18425356666145884,0.1746596814782339,0.25388064353460815,2.3829185000393585,0.1842535666614659,-0.17465968147823963,0.2538806435346172,-0.7586741535504319,-0.052890547003274876,-0.20730480974225135,0.2139455400436678,-1.8206013111827424,-0.05289054700326332,-0.2073048097422317,0.21394554004364588,-1.8206013111827126,0.46662197821339857,0.3433113499030333,0.5793088584891727,0.6343105330236574,0.18425356666146897,-0.17465968147822225,0.25388064353460754,-0.7586741535503739,0.18425356666144918,-0.17465968147821959,0.25388064353459133,-0.75867415355042,-0.18425356666147089,0.17465968147822444,0.2538806435346104,2.3829185000394184,-0.18425356666144804,0.17465968147821867,0.25388064353458983,2.3829185000393727,-0.052890547003344335,-0.20730480974230892,0.21394554004374075,-1.8206013111829904
1002,0.8596491228070473,-1.3877787807814457e-15,9.333370444264622e-15,9.435980807221876e-15,0.429824561403523,0.4298245614035244,4.6629367034256575e-15,0.4835797015610589,-0.1873944235386957,0.1716093782015874,0.2540992889799881,2.4001352082780243,0.18739442353870295,-0.17160937820159317,0.2540992889799974,-0.7414574453117664,-0.051352097094088556,-0.20873820267713947,0.2149620318401444,-1.8120180450994023,-0.051352097094077426,-0.20873820267711948,0.21496203184012233,-1.8120180450993744,0.4595796208876445,0.3498728019044401,0.577602290029822,0.6506868571551832,0.18739442353870603,-0.17160937820157543,0.2540992889799877,-0.7414574453117068,0.18739442353868604,-0.17160937820157313,0.25409928897997136,-0.7414574453117532,-0.18739442353870797,0.17160937820157754,0.2540992889799905,2.4001352082780856,-0.18739442353868485,0.1716093782015721,0.2540992889799698,2.40013520827804,-0.05135209709415767,-0.2087382026771979,0.21496203184021762,-1.8120180450996497
1003,0.8596491228070484,-1.3877787807814457e-15,8.74839276012798e-15,8.857782218470201e-15,0.42982456140352354,0.42982456140352493,4.343747583845925e-15,0.4844492504489206,-0.19047975550307208,0.16850808851331017,0.2543177405351811,2.417322725157759,0.19047975550307936,-0.16850808851331578,0.2543177405351903,-0.7242699284320315,-0.0497715707863762,-0.2101608047856467,0.21597401030377233,-1.8033381450094608,-0.049771570786365446,-0.21016080478562651,0.2159740103037502,-1.803338145009434,0.45243531039124674,0.35630326188882244,0.5758903754374078,0.6670866436634932,0.1904797555030824,-0.16850808851329765,0.2543177405351805,-0.7242699284319701,0.19047975550306234,-0.16850808851329563,0.25431774053516415,-0.7242699284320165,-0.19047975550308444,0.16850808851329976,0.25431774053518347,2.417322725157822,-0.19047975550306104,0.1685080885132948,0.25431774053516265,2.417322725157776,-0.04977157078644495,-0.21016080478570615,0.215974010303846,-1.8033381450097072
1004,0.8596491228070485,-1.3322676295501878e-15,9.173330550975562e-15,9.26957013211556e-15,0.42982456140352365,0.429824561403525,4.565792188770956e-15,0.48528922478303155,-0.19350878111025327,0.16535685311358628,0.25453592524122026,2.4344811503843298,0.19350878111026037,-0.16535685311359158,0.2545359252412291,-0.7071115032054613,-0.048149069816350795,-0.211571514064691,0.2169811938574529,-1.7945634025083748,-0.04814906981634051,-0.21157151406467048,0.21698119385743062,-1.7945634025083494,0.44519172547377805,0.36260131202586443,0.5741736530991283,0.6835101590152171,0.19350878111026357,-0.16535685311357323,0.2545359252412196,-0.7071115032053984,0.19350878111024322,-0.16535685311357148,0.254535925241203,-0.7071115032054451,-0.19350878111026562,0.1653568531135752,0.2545359252412224,2.434481150384394,-0.19350878111024208,0.1653568531135708,0.25453592524120167,2.434481150384347,-0.04814906981641903,-0.21157151406475122,0.2169811938575268,-1.7945634025086197
1005,0.8596491228070502,-1.1657341758564144e-15,9.614386268319531e-15,9.684800436003356e-15,0.4298245614035245,0.42982456140352565,4.801714581503802e-15,0.48610004134453827,-0.1964807399820227,0.16215672307001552,0.2547537713571458,2.4516105929367984,0.19648073998202997,-0.16215672307002071,0.2547537713571547,-0.6899820606529923,-0.046484725297666514,-0.2129692321977043,0.21798331025305404,-1.7856955911487902,-0.04648472529765676,-0.21296923219768346,0.21798331025303158,-1.7856955911487669,0.43785155617197236,0.3687655932893574,0.5724526600831458,0.6999576665364057,0.196480739982033,-0.1621567230700018,0.254753771357145,-0.6899820606529276,0.19648073998201265,-0.16215672307000048,0.25475377135712846,-0.6899820606529743,-0.19648073998203508,0.16215672307000384,0.25475377135714794,2.451610592936865,-0.19648073998201143,0.16215672306999987,0.2547537713571272,2.451610592936818,-0.04648472529773426,-0.21296923219776534,0.21798331025312812,-1.7856955911490342
1006,0.8596491228070502,-1.27675647831893e-15,9.009210849570231e-15,9.09923003538999e-15,0.42982456140352443,0.42982456140352576,4.5102810375396984e-15,0.48688212460855895,-0.19939489286329928,0.15890875936004317,0.2549712083771709,2.468711170808865,0.19939489286330667,-0.15890875936004845,0.25497120837717996,-0.6728814827809264,-0.04477869749640525,-0.2143528653228703,0.21898009640512797,-1.7767364655509306,-0.04477869749639585,-0.21435286532284922,0.21898009640510543,-1.7767364655509084,0.4304175023802959,0.3747948051655224,0.5707279319731547,0.7164294262502295,0.19939489286330994,-0.15890875936002916,0.2549712083771705,-0.6728814827808592,0.19939489286328937,-0.15890875936002843,0.254971208377154,-0.6728814827809073,-0.199394892863312,0.15890875936003118,0.25497120837717335,2.4687111708089327,-0.1993948928632883,0.15890875936002768,0.25497120837715265,2.4687111708088856,-0.04477869749647282,-0.21435286532293266,0.21898009640520286,-1.7767364655511744
1007,0.8596491228070497,-1.2212453270876722e-15,8.853465826141283e-15,8.937298097500442e-15,0.42982456140352426,0.42982456140352554,4.440892098500626e-15,0.48763590630681025,-0.2022505216685205,0.15561403241711466,0.2551881670460123,2.4857830107512298,0.20225052166852814,-0.1556140324171197,0.25518816704602143,-0.6558096428385608,-0.043031175586349585,-0.21572132478974373,0.21997129822180292,-1.7676877606155648,-0.043031175586340245,-0.21572132478972272,0.2199712982217805,-1.767687760615542,0.42289227244695937,0.3806877053251239,0.5690000027074356,0.7329256947101825,0.20225052166853136,-0.15561403241710015,0.2551881670460121,-0.6558096428384923,0.2022505216685104,-0.15561403241709978,0.2551881670459953,-0.6558096428385413,-0.20225052166853338,0.1556140324171022,0.25518816704601494,2.4857830107512995,-0.20225052166850965,0.15561403241709904,0.25518816704599423,2.4857830107512524,-0.04303117558641603,-0.2157213247898071,0.21997129822187805,-1.7676877606158048
