t,H,Q2_re,Q2_im,generator_norm
0,np.float64(76.23618079528833),np.float64(-16.88190960235588),np.float64(8.249196962329073),np.float64(8.061803505201143)
1,np.float64(76.23618079528823),np.float64(-16.881909602355794),np.float64(8.249196962329135),np.float64(8.181951092326056)
2,np.float64(76.23618079528819),np.float64(-16.881909602355783),np.float64(8.249196962329124),np.float64(8.35696408164211)
3,np.float64(76.23618079528815),np.float64(-16.881909602355687),np.float64(8.249196962329231),np.float64(8.53124620027721)
4,np.float64(76.23618079528825),np.float64(-16.88190960235567),np.float64(8.24919696232929),np.float64(8.584522174016932)
5,np.float64(76.23618079528832),np.float64(-16.8819096023557),np.float64(8.24919696232931),np.float64(8.6619358305996)
6,np.float64(76.23618079528822),np.float64(-16.88190960235568),np.float64(8.249196962329302),np.float64(8.7998036729919)
7,np.float64(76.23618079528838),np.float64(-16.881909602355673),np.float64(8.249196962329309),np.float64(8.659254728631831)
8,np.float64(76.23618079528833),np.float64(-16.881909602355698),np.float64(8.249196962329288),np.float64(8.704312183254594)
9,np.float64(76.23618079528845),np.float64(-16.88190960235568),np.float64(8.249196962329355),np.float64(8.765573387197314)
10,np.float64(76.23618079528846),np.float64(-16.88190960235563),np.float64(8.249196962329359),np.float64(8.805357551161151)
11,np.float64(76.23618079528836),np.float64(-16.881909602355645),np.float64(8.249196962329393),np.float64(8.709911063677334)
12,np.float64(76.23618079528845),np.float64(-16.881909602355627),np.float64(8.249196962329371),np.float64(8.859283925823153)
13,np.float64(76.23618079528842),np.float64(-16.881909602355684),np.float64(8.249196962329346),np.float64(8.856850494448908)
14,np.float64(76.2361807952885),np.float64(-16.881909602355723),np.float64(8.249196962329387),np.float64(8.851682338268432)
15,np.float64(76.23618079528848),np.float64(-16.881909602355783),np.float64(8.249196962329275),np.float64(8.781869039285898)
16,np.float64(76.23618079528822),np.float64(-16.88190960235576),np.float64(8.249196962329261),np.float64(8.798505965371259)
17,np.float64(76.23618079528818),np.float64(-16.88190960235574),np.float64(8.249196962329272),np.float64(8.864617703166804)
18,np.float64(76.23618079528816),np.float64(-16.88190960235576),np.float64(8.249196962329224),np.float64(8.781400971178694)
19,np.float64(76.23618079528805),np.float64(-16.881909602355737),np.float64(8.24919696232921),np.float64(8.872763361833453)
20,np.float64(76.23618079528792),np.float64(-16.881909602355673),np.float64(8.249196962329247),np.float64(8.814863075430935)
21,np.float64(76.23618079528758),np.float64(-16.881909602355634),np.float64(8.249196962329133),np.float64(8.90679663194546)
22,np.float64(76.23618079528775),np.float64(-16.881909602355623),np.float64(8.249196962329219),np.float64(8.822942804727814)
23,np.float64(76.2361807952877),np.float64(-16.881909602355577),np.float64(8.249196962329224),np.float64(8.865209225820958)
24,np.float64(76.23618079528767),np.float64(-16.88190960235548),np.float64(8.249196962329366),np.float64(8.848205593874457)
25,np.float64(76.23618079528777),np.float64(-16.881909602355467),np.float64(8.24919696232939),np.float64(8.848652287861942)
26,np.float64(76.23618079528765),np.float64(-16.881909602355407),np.float64(8.249196962329426),np.float64(8.87885800183731)
27,np.float64(76.23618079528767),np.float64(-16.88190960235544),np.float64(8.249196962329457),np.float64(8.82056721671404)
28,np.float64(76.23618079528762),np.float64(-16.881909602355368),np.float64(8.249196962329512),np.float64(8.916772435042974)
29,np.float64(76.23618079528798),np.float64(-16.881909602355428),np.float64(8.249196962329563),np.float64(8.789416441413964)
30,np.float64(76.23618079528799),np.float64(-16.88190960235543),np.float64(8.249196962329535),np.float64(8.891127897990195)
31,np.float64(76.23618079528792),np.float64(-16.881909602355403),np.float64(8.249196962329577),np.float64(8.850174177545625)
32,np.float64(76.2361807952879),np.float64(-16.8819096023554),np.float64(8.249196962329584),np.float64(8.8642409249411)
33,np.float64(76.23618079528777),np.float64(-16.881909602355357),np.float64(8.24919696232957),np.float64(8.841246009467946)
34,np.float64(76.23618079528758),np.float64(-16.881909602355325),np.float64(8.249196962329561),np.float64(8.83238982839391)
