t,H,Q2_re,Q2_im,generator_norm
22,np.float64(118.6157391401952),np.float64(118.6157391401952),np.float64(-4.891075258629693e-13),np.float64(1.3100135478000496e-14)
23,np.float64(118.6157391401952),np.float64(118.61573914019522),np.float64(-4.891075258629705e-13),np.float64(1.3100135478000428e-14)
24,np.float64(118.61573914019522),np.float64(118.61573914019522),np.float64(-4.891075258629715e-13),np.float64(1.3100135478000357e-14)
25,np.float64(118.61573914019525),np.float64(118.61573914019523),np.float64(-4.891075258629725e-13),np.float64(1.3100135478000285e-14)
26,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258629738e-13),np.float64(1.310013547800022e-14)
27,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258629751e-13),np.float64(1.310013547800015e-14)
28,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258629762e-13),np.float64(1.3100135478000081e-14)
29,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258629773e-13),np.float64(1.3100135478000014e-14)
30,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258629785e-13),np.float64(1.3100135477999944e-14)
31,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258629796e-13),np.float64(1.3100135477999873e-14)
32,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258629805e-13),np.float64(1.3100135477999805e-14)
33,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258629817e-13),np.float64(1.3100135477999734e-14)
34,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258629828e-13),np.float64(1.3100135477999668e-14)
35,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.89107525862984e-13),np.float64(1.3100135477999599e-14)
36,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258629852e-13),np.float64(1.3100135477999528e-14)
37,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258629862e-13),np.float64(1.3100135477999455e-14)
38,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258629874e-13),np.float64(1.310013547799939e-14)
39,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258629886e-13),np.float64(1.310013547799932e-14)
40,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258629894e-13),np.float64(1.310013547799925e-14)
41,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258629905e-13),np.float64(1.3100135477999177e-14)
42,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258629916e-13),np.float64(1.3100135477999108e-14)
43,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258629927e-13),np.float64(1.3100135477999038e-14)
44,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258629937e-13),np.float64(1.3100135477998969e-14)
45,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258629949e-13),np.float64(1.31001354779989e-14)
46,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258629963e-13),np.float64(1.310013547799883e-14)
47,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258629973e-13),np.float64(1.3100135477998762e-14)
48,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258629983e-13),np.float64(1.3100135477998691e-14)
49,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258629995e-13),np.float64(1.3100135477998625e-14)
50,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630007e-13),np.float64(1.3100135477998554e-14)
51,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630017e-13),np.float64(1.3100135477998482e-14)
52,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258630027e-13),np.float64(1.310013547799841e-14)
53,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630037e-13),np.float64(1.3100135477998344e-14)
54,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630049e-13),np.float64(1.3100135477998273e-14)
55,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630061e-13),np.float64(1.3100135477998204e-14)
56,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630072e-13),np.float64(1.3100135477998139e-14)
57,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630086e-13),np.float64(1.310013547799807e-14)
58,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630098e-13),np.float64(1.3100135477998e-14)
59,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630108e-13),np.float64(1.3100135477997934e-14)
60,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.89107525863012e-13),np.float64(1.3100135477997861e-14)
61,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.89107525863013e-13),np.float64(1.310013547799779e-14)
62,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630139e-13),np.float64(1.3100135477997721e-14)
63,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.89107525863015e-13),np.float64(1.3100135477997655e-14)
64,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630163e-13),np.float64(1.3100135477997582e-14)
65,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630173e-13),np.float64(1.3100135477997516e-14)
66,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630184e-13),np.float64(1.3100135477997442e-14)
67,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258630193e-13),np.float64(1.3100135477997374e-14)
68,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630205e-13),np.float64(1.3100135477997303e-14)
69,np.float64(118.61573914019525),np.float64(118.61573914019527),np.float64(-4.891075258630215e-13),np.float64(1.3100135477997235e-14)
70,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630228e-13),np.float64(1.3100135477997166e-14)
71,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630238e-13),np.float64(1.3100135477997098e-14)
72,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630249e-13),np.float64(1.3100135477997024e-14)
73,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.89107525863026e-13),np.float64(1.3100135477996957e-14)
74,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630271e-13),np.float64(1.3100135477996885e-14)
75,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258630281e-13),np.float64(1.3100135477996815e-14)
76,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630292e-13),np.float64(1.3100135477996746e-14)
77,np.float64(118.61573914019525),np.float64(118.61573914019527),np.float64(-4.891075258630302e-13),np.float64(1.3100135477996677e-14)
78,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630315e-13),np.float64(1.3100135477996607e-14)
79,np.float64(118.61573914019523),np.float64(118.61573914019523),np.float64(-4.891075258630325e-13),np.float64(1.3100135477996535e-14)
80,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630336e-13),np.float64(1.3100135477996468e-14)
81,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258630349e-13),np.float64(1.3100135477996399e-14)
82,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630359e-13),np.float64(1.3100135477996331e-14)
83,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630372e-13),np.float64(1.3100135477996262e-14)
84,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630383e-13),np.float64(1.3100135477996188e-14)
85,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630395e-13),np.float64(1.310013547799612e-14)
86,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630405e-13),np.float64(1.310013547799605e-14)
87,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630415e-13),np.float64(1.3100135477995981e-14)
88,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258630428e-13),np.float64(1.3100135477995911e-14)
89,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630437e-13),np.float64(1.3100135477995842e-14)
90,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258630449e-13),np.float64(1.3100135477995777e-14)
91,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.89107525863046e-13),np.float64(1.3100135477995705e-14)
92,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258630471e-13),np.float64(1.3100135477995635e-14)
93,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630482e-13),np.float64(1.3100135477995566e-14)
94,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630493e-13),np.float64(1.3100135477995495e-14)
95,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258630502e-13),np.float64(1.3100135477995425e-14)
96,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630512e-13),np.float64(1.3100135477995354e-14)
97,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258630524e-13),np.float64(1.3100135477995285e-14)
98,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630536e-13),np.float64(1.3100135477995219e-14)
99,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630547e-13),np.float64(1.310013547799515e-14)
100,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258630556e-13),np.float64(1.3100135477995077e-14)
101,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630568e-13),np.float64(1.3100135477995006e-14)
102,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630578e-13),np.float64(1.3100135477994933e-14)
103,np.float64(118.61573914019523),np.float64(118.61573914019523),np.float64(-4.891075258630588e-13),np.float64(1.3100135477994869e-14)
104,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630599e-13),np.float64(1.3100135477994796e-14)
105,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630612e-13),np.float64(1.3100135477994731e-14)
106,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630624e-13),np.float64(1.310013547799466e-14)
107,np.float64(118.61573914019525),np.float64(118.61573914019527),np.float64(-4.891075258630633e-13),np.float64(1.3100135477994591e-14)
108,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630646e-13),np.float64(1.3100135477994523e-14)
109,np.float64(118.6157391401953),np.float64(118.61573914019527),np.float64(-4.891075258630657e-13),np.float64(1.3100135477994449e-14)
110,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630667e-13),np.float64(1.3100135477994381e-14)
111,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630679e-13),np.float64(1.3100135477994312e-14)
112,np.float64(118.61573914019525),np.float64(118.61573914019527),np.float64(-4.89107525863069e-13),np.float64(1.3100135477994245e-14)
113,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630701e-13),np.float64(1.3100135477994171e-14)
114,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630712e-13),np.float64(1.3100135477994107e-14)
115,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630726e-13),np.float64(1.3100135477994034e-14)
116,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630736e-13),np.float64(1.3100135477993966e-14)
117,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258630748e-13),np.float64(1.3100135477993895e-14)
118,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.89107525863076e-13),np.float64(1.3100135477993827e-14)
119,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258630773e-13),np.float64(1.3100135477993758e-14)
120,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630783e-13),np.float64(1.3100135477993687e-14)
121,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258630794e-13),np.float64(1.3100135477993617e-14)
122,np.float64(118.61573914019525),np.float64(118.61573914019523),np.float64(-4.891075258630804e-13),np.float64(1.3100135477993545e-14)
123,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630814e-13),np.float64(1.3100135477993477e-14)
124,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258630825e-13),np.float64(1.3100135477993406e-14)
125,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630835e-13),np.float64(1.3100135477993338e-14)
126,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630847e-13),np.float64(1.3100135477993264e-14)
127,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630857e-13),np.float64(1.31001354779932e-14)
128,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630869e-13),np.float64(1.3100135477993125e-14)
129,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258630879e-13),np.float64(1.3100135477993056e-14)
130,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.89107525863089e-13),np.float64(1.3100135477992985e-14)
131,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.8910752586309e-13),np.float64(1.3100135477992917e-14)
132,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258630911e-13),np.float64(1.3100135477992849e-14)
133,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258630924e-13),np.float64(1.3100135477992778e-14)
134,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258630936e-13),np.float64(1.3100135477992705e-14)
135,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630946e-13),np.float64(1.310013547799264e-14)
136,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258630957e-13),np.float64(1.3100135477992571e-14)
137,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.89107525863097e-13),np.float64(1.31001354779925e-14)
138,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258630981e-13),np.float64(1.3100135477992434e-14)
139,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258630992e-13),np.float64(1.310013547799236e-14)
140,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631001e-13),np.float64(1.3100135477992295e-14)
141,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631013e-13),np.float64(1.3100135477992221e-14)
142,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631022e-13),np.float64(1.3100135477992152e-14)
143,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631035e-13),np.float64(1.3100135477992084e-14)
144,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631047e-13),np.float64(1.3100135477992018e-14)
145,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631057e-13),np.float64(1.3100135477991945e-14)
146,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631069e-13),np.float64(1.310013547799188e-14)
147,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631081e-13),np.float64(1.3100135477991811e-14)
148,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631093e-13),np.float64(1.310013547799174e-14)
149,np.float64(118.61573914019529),np.float64(118.61573914019526),np.float64(-4.891075258631104e-13),np.float64(1.3100135477991667e-14)
150,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258631114e-13),np.float64(1.31001354779916e-14)
151,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631125e-13),np.float64(1.310013547799153e-14)
152,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631137e-13),np.float64(1.310013547799146e-14)
153,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631149e-13),np.float64(1.3100135477991391e-14)
154,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.89107525863116e-13),np.float64(1.3100135477991322e-14)
155,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.89107525863117e-13),np.float64(1.3100135477991256e-14)
156,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.89107525863118e-13),np.float64(1.3100135477991183e-14)
157,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631191e-13),np.float64(1.3100135477991114e-14)
158,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631204e-13),np.float64(1.3100135477991044e-14)
159,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631215e-13),np.float64(1.3100135477990975e-14)
160,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631224e-13),np.float64(1.3100135477990905e-14)
161,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258631235e-13),np.float64(1.3100135477990833e-14)
162,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258631245e-13),np.float64(1.3100135477990763e-14)
163,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631257e-13),np.float64(1.3100135477990695e-14)
164,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631267e-13),np.float64(1.3100135477990624e-14)
165,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258631277e-13),np.float64(1.3100135477990557e-14)
166,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631289e-13),np.float64(1.3100135477990486e-14)
167,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631299e-13),np.float64(1.3100135477990418e-14)
168,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631312e-13),np.float64(1.3100135477990348e-14)
169,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631323e-13),np.float64(1.3100135477990277e-14)
170,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258631334e-13),np.float64(1.310013547799021e-14)
171,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631346e-13),np.float64(1.3100135477990139e-14)
172,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631355e-13),np.float64(1.310013547799007e-14)
173,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631366e-13),np.float64(1.3100135477989998e-14)
174,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631376e-13),np.float64(1.3100135477989932e-14)
175,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631388e-13),np.float64(1.3100135477989862e-14)
176,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.8910752586314e-13),np.float64(1.310013547798979e-14)
177,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631409e-13),np.float64(1.310013547798972e-14)
178,np.float64(118.61573914019527),np.float64(118.61573914019529),np.float64(-4.89107525863142e-13),np.float64(1.310013547798965e-14)
179,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631432e-13),np.float64(1.3100135477989583e-14)
180,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631445e-13),np.float64(1.3100135477989512e-14)
181,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631457e-13),np.float64(1.3100135477989444e-14)
182,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631467e-13),np.float64(1.3100135477989373e-14)
183,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631478e-13),np.float64(1.3100135477989304e-14)
184,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631489e-13),np.float64(1.3100135477989235e-14)
185,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631497e-13),np.float64(1.3100135477989164e-14)
186,np.float64(118.61573914019525),np.float64(118.61573914019526),np.float64(-4.891075258631512e-13),np.float64(1.3100135477989094e-14)
187,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631522e-13),np.float64(1.3100135477989025e-14)
188,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631533e-13),np.float64(1.3100135477988954e-14)
189,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631544e-13),np.float64(1.3100135477988886e-14)
190,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258631554e-13),np.float64(1.310013547798882e-14)
191,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631565e-13),np.float64(1.3100135477988747e-14)
192,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631575e-13),np.float64(1.3100135477988678e-14)
193,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631586e-13),np.float64(1.3100135477988603e-14)
194,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258631598e-13),np.float64(1.3100135477988539e-14)
195,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631611e-13),np.float64(1.3100135477988471e-14)
196,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631623e-13),np.float64(1.31001354779884e-14)
197,np.float64(118.61573914019526),np.float64(118.61573914019525),np.float64(-4.891075258631635e-13),np.float64(1.3100135477988332e-14)
198,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631645e-13),np.float64(1.3100135477988263e-14)
199,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631656e-13),np.float64(1.3100135477988193e-14)
200,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.891075258631666e-13),np.float64(1.3100135477988124e-14)
201,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258631677e-13),np.float64(1.3100135477988051e-14)
202,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631687e-13),np.float64(1.3100135477987982e-14)
203,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258631698e-13),np.float64(1.3100135477987916e-14)
204,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.89107525863171e-13),np.float64(1.3100135477987843e-14)
205,np.float64(118.61573914019526),np.float64(118.61573914019527),np.float64(-4.89107525863172e-13),np.float64(1.3100135477987774e-14)
206,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631731e-13),np.float64(1.3100135477987704e-14)
207,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631741e-13),np.float64(1.3100135477987632e-14)
208,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631751e-13),np.float64(1.3100135477987562e-14)
209,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631762e-13),np.float64(1.3100135477987491e-14)
210,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631773e-13),np.float64(1.3100135477987423e-14)
211,np.float64(118.61573914019526),np.float64(118.61573914019526),np.float64(-4.891075258631783e-13),np.float64(1.3100135477987354e-14)
212,np.float64(118.61573914019529),np.float64(118.61573914019527),np.float64(-4.891075258631794e-13),np.float64(1.3100135477987283e-14)
213,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631804e-13),np.float64(1.3100135477987212e-14)
214,np.float64(118.61573914019527),np.float64(118.61573914019526),np.float64(-4.891075258631817e-13),np.float64(1.3100135477987141e-14)
215,np.float64(118.61573914019523),np.float64(118.61573914019525),np.float64(-4.891075258631829e-13),np.float64(1.3100135477987076e-14)
216,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.89107525863184e-13),np.float64(1.3100135477987004e-14)
217,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631853e-13),np.float64(1.3100135477986934e-14)
218,np.float64(118.61573914019525),np.float64(118.61573914019527),np.float64(-4.891075258631862e-13),np.float64(1.3100135477986865e-14)
219,np.float64(118.61573914019527),np.float64(118.61573914019525),np.float64(-4.891075258631874e-13),np.float64(1.3100135477986795e-14)
220,np.float64(118.61573914019525),np.float64(118.61573914019525),np.float64(-4.891075258631886e-13),np.float64(1.310013547798673e-14)
221,np.float64(118.61573914019527),np.float64(118.61573914019527),np.float64(-4.891075258631897e-13),np.float64(1.3100135477986657e-14)
