step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_phase_reader,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error
0.0,0.8596491228070178,-2.220446049250313e-16,0.8596491228070176,8.711111111111121,0.8711111111111121,5.756295865312227e-16,3.741657386773943,0.26765168951565527,0.42919753763947566,0.04734269360113355,nan,nan
1.0,0.8596435750224207,5.547784594828187e-06,0.8596491228070156,8.710749640601863,0.8710749640601863,6.30099578381304e-16,3.741633242395783,0.26764996234199917,0.42921692585606225,0.04734902765698848,0.3551036871645681,5.622241459693444e-17
2.0,0.8596269301710783,2.2192635938611538e-05,0.8596491228070169,8.70966511617713,0.870966511617713,5.693600740578093e-16,3.74156083365605,0.2676447818985281,0.4292750798514717,0.04736802774502943,0.3551059257246087,4.846020748669906e-17
3.0,0.8595991785003314,4.9944306685367756e-05,0.8596491228070168,8.707857081089156,0.8707857081089155,7.886071608603712e-16,3.741440210735358,0.26763614977919686,0.4293719736577101,0.04739968984104349,0.3551126419855416,4.0035287811157757e-17
4.0,0.8595603002572072,8.882254981124049e-05,0.8596491228070184,8.705324668098692,0.8705324668098692,5.708480384655487e-16,3.7412714417043023,0.267624067549406,0.4295075696619327,0.047444009209372605,0.3551238362313312,4.069709428089476e-17
5.0,0.8595102657015656,0.0001388571054523613,0.859649122807018,8.702066604186161,0.870206660418616,8.929673464221315e-16,3.7410546121106663,0.26760853674829044,0.42968181862969007,0.04750098038163018,0.3551395084391706,3.462654979911729e-17
6.0,0.8594490351229432,0.00020008768407564492,0.8596491228070189,8.698081217065285,0.8698081217065285,8.673490137801999e-16,3.7407898244143833,0.26758955889201447,0.42989465973249635,0.047570597125894266,0.3551596582767278,2.89970946837003e-17
7.0,0.85937655886105,0.00027256394596930633,0.8596491228070193,8.693366443495421,0.869336644349542,8.907843748232487e-16,3.7404771972723423,0.26756713547806715,0.4301460205796004,0.04765285240665095,0.35518428509815647,2.9854224866163015e-17
8.0,0.8592927773300185,0.0003563454770004748,0.859649122807019,8.687919839387556,0.8687919839387556,8.179672884578917e-16,3.7401168646752025,0.26754126799056344,0.43043581725387375,0.04774773833584597,0.35521338793884766,2.8686842947063855e-17
9.0,0.8591976210464092,0.00045150176060870795,0.8596491228070179,8.681738591698625,0.8681738591698626,7.704564300643165e-16,3.7397089749391035,0.2675119579065439,0.4307639543516779,0.047855246115461665,0.3552469655089489,4.965874467505131e-17
10.0,0.8590910106610475,0.0005581121459702354,0.8596491228070178,8.674819532107406,0.8674819532107406,8.967973233728351e-16,3.739253689555319,0.2674792067032791,0.43113032502657234,0.04797536597210326,0.35528501618564307,3.8482584981434937e-17
11.0,0.8589728569947451,0.0006762658122730913,0.8596491228070182,8.667159152464183,0.8667159152464183,9.037444505414587e-16,3.7387511819013652,0.26744301586657243,0.4315348110367006,0.04810808708413103,0.3553275380041945,2.4199755388849263e-17
12.0,0.8588430610779939,0.0008060617290249761,0.8596491228070189,8.658753622004454,0.8658753622004454,1.0622518730085198e-15,3.738201635817435,0.2674033869000669,0.4319772827956828,0.04825339750192646,0.3553745286477687,1.34232038381075e-17
13.0,0.8587015141947079,0.0009476086123098026,0.8596491228070177,8.649598806315376,0.8649598806315376,1.221406323711793e-15,3.737605244052301,0.2673603213355525,0.4324575994268212,0.04841128406191959,0.3554259854360326,3.536622323270226e-17
14.0,0.8585480979301179,0.0011010248769012243,0.8596491228070191,8.639690288040763,0.8639690288040762,1.2884653732886488e-15,3.7369622065831067,0.2673138207442758,0.4329756088204224,0.04858173229504186,0.35548190531254376,4.1436988758943595e-17
15.0,0.8583826842228918,0.0012664385841280046,0.8596491228070198,8.62902338930808,0.8629023389308079,1.3065494455227257e-15,3.7362727288137636,0.2672638867492481,0.4335311476940122,0.048764726330291844,0.35554228483093775,3.692908004249968e-17
16.0,0.8582051354216392,0.0014439873853807628,0.85964912280702,8.617593195857507,0.8617593195857507,1.1796552584320847e-15,3.7355370196568423,0.2672105210385601,0.434124041655231,0.048960248794121926,0.35560712013991297,4.558975166209924e-17
17.0,0.8580153043458857,0.0016338184611345286,0.8596491228070202,8.605394582849359,0.8605394582849358,1.4951718533408116e-15,3.73475528950409,0.2671537253796945,0.43475410526716907,0.04916828070636277,0.35567640696703984,4.663789755590449e-17
18.0,0.8578130343516563,0.0018360884553655366,0.8596491228070219,8.59242224232226,0.859242224232226,1.6646194693688027e-15,3.733927748090767,0.267093501634843,0.4354211421158969,0.04938880137340288,0.3557501406013919,4.071822001493206e-17
19.0,0.8575981594018052,0.002050963405215045,0.8596491228070202,8.578670712269448,0.8578670712269447,1.1082527132374342e-15,3.7330546022592337,0.26702985177722127,0.436124944879955,0.049621788279340835,0.3558283158750141,3.698016365084306e-17
20.0,0.857370504141261,0.002278618665759402,0.8596491228070204,8.564134407295695,0.8564134407295695,1.1630830339425402e-15,3.7321360536271597,0.26696277790839046,0.43686529540154856,0.049867216975808336,0.3559109271432408,3.6640725260871384e-17
21.0,0.8571298839772905,0.0025192388297301527,0.8596491228070207,8.548807650811721,0.8548807650811721,1.300003420050074e-15,3.731172296165897,0.26689228227657563,0.4376419647591803,0.05012506097114422,0.35599796826388475,3.0683030296722076e-17
22.0,0.8568761051650033,0.002773017642017095,0.8596491228070204,8.532684708716411,0.8532684708716411,1.5484513259684963e-15,3.7301635136945537,0.2668183672959851,0.43845471334148833,0.050395291619578245,0.35608943257529396,3.1911865431081214e-17
23.0,0.856608964898228,0.0030401579087937503,0.8596491228070218,8.515759824510935,0.8515759824510936,1.6880148148784297e-15,3.7291098772951345,0.2667410355671321,0.43930329092201775,0.05067787801104466,0.3561853128733122,4.971308201841675e-17
24.0,0.8563282514059469,0.0033208714010762863,0.8596491228070232,8.49802725578147,0.849802725578147,2.1150324916136642e-15,3.728011542654325,0.2666602898981489,0.4401874367346783,0.05097278686221327,0.35628560138714815,4.277631572022711e-17
25.0,0.8560337440544853,0.0036153787525380343,0.8596491228070233,8.479481311979674,0.8479481311979674,2.235509419483404e-15,3.726868647337162,0.266576133327103,0.441106879549642,0.05127998240928304,0.3563902897541721,4.202553041569634e-17
26.0,0.855725213455635,0.0039239093513883105,0.8596491228070233,8.460116393422105,0.8460116393422105,6.380991579128662e-16,3.7256813079978945,0.2664885691453039,0.44206133774943135,0.051599426303037356,0.3564993689936652,4.5718179872416485e-17
27.0,0.8554024215809108,0.004246701226113148,0.859649122807024,8.439927031421195,0.8439927031421195,6.779414303378835e-16,3.7244496175330837,0.2663976009216021,0.443050519404965,0.05193107750661486,0.35661282947953765,3.7491797850938335e-17
28.0,0.8550651218821459,0.004584000924878984,0.8596491228070249,8.418907929452017,0.8418907929452016,9.885453337839375e-16,3.723173642181938,0.266303232527677,0.44407412235132115,0.052274892196393426,0.3567306609120372,3.170642056305095e-17
29.0,0.8547130594186357,0.004936063388389589,0.8596491228070253,8.397054005249464,0.8397054005249464,1.3652774792728413e-15,3.7218534185785845,0.2662054681643091,0.4451318342630127,0.05263082366634359,0.3568528522884718,3.692751903125698e-17
30.0,0.8543459709910464,0.0053031518159762925,0.8596491228070227,8.37436043372182,0.837436043372182,1.9889471762769298e-15,3.7204889507608456,0.2661043123886301,0.44622333272855036,0.05299882223614469,0.35697939187297356,3.767644635116377e-17
31.0,0.8539635852823115,0.005685537524710127,0.8596491228070217,8.350822690556857,0.8350822690556857,2.3914024605901844e-15,3.7190802071398728,0.2659997701423531,0.44734828532410503,0.05337883516331215,0.3571102671653278,5.05883682127095e-17
32.0,0.8535656230057146,0.006083499801306513,0.8596491228070211,8.32643659638738,0.832643659638738,2.3190055946734457e-15,3.71762711743466,0.26589184678096284,0.44850634968607095,0.05377080655952768,0.35724546486889885,3.7194932661882084e-17
33.0,0.8531517970604248,0.006497325746597005,0.8596491228070218,8.301198361373556,0.8301198361373556,1.5594022539402772e-15,3.7161295695753576,0.26578054810387314,0.44969717358237166,0.054174677311318364,0.3573849708576708,3.682312816435591e-17
34.0,0.8527218126946807,0.006927310112342044,0.8596491228070228,8.275104630050068,0.8275104630050067,3.2224071634074327e-16,3.7145874065789175,0.26566588038553585,0.450920394982342,0.05459038500517759,0.3575287701424486,3.70624575113222e-17
35.0,0.8522753676768833,0.007373755130139936,0.8596491228070232,8.248152526276966,0.8248152526276966,4.492042727641396e-16,3.7130004234003904,0.2655478504074934,0.4521756421250489,0.05501786385717701,0.35767684683624346,4.2991462149497216e-17
36.0,0.8518121524748081,0.0078369703322132,0.8596491228070213,8.220339698124416,0.8220339698124416,6.398112948028274e-16,3.71136836376297,0.2654264654913639,0.4534625335859244,0.05545704464707313,0.35782918411887865,4.1127503864880145e-17
37.0,0.8513318504432041,0.008317272363819184,0.8596491228070233,8.19166436251301,0.8191664362513009,5.645305455786293e-16,3.7096909169695484,0.26530173353275094,0.45478067834160746,0.05590785465687266,0.3579857642008526,4.9259926332539576e-17
