label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match
C_mediated_only_reset,single_C_memory_time_gradient,23,A,-9.538385079471473e-20,-9.53844318386572e-20,9.53844318386572e-20,5.810439424757446e-25,2.9233264189246596e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,23,B,9.538361815016745e-20,9.53844318386572e-20,-9.53844318386572e-20,-8.136884897562837e-25,2.9233264189246596e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,24,A,-9.538467797532728e-20,-9.53844318386572e-20,9.53844318386572e-20,-2.4613667007728303e-25,2.923326417360355e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,24,B,9.538491061987456e-20,9.53844318386572e-20,-9.53844318386572e-20,4.787812173578221e-25,2.923326417360355e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,25,A,-9.538385079471473e-20,-9.538446411887624e-20,9.538446411887624e-20,6.133241615081934e-25,2.9233264157960503e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,25,B,9.538620308958167e-20,9.538446411887624e-20,-9.538446411887624e-20,1.738970705439479e-24,2.9233264157960503e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,26,A,-9.538550515593983e-20,-9.53844318386572e-20,9.53844318386572e-20,-1.0733172826303107e-24,2.923326414231745e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,26,B,9.538232568046033e-20,9.53844318386572e-20,-9.53844318386572e-20,-2.1061581968703894e-24,2.923326414231745e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,27,A,-9.538467797532728e-20,-9.538449639909526e-20,9.538449639909526e-20,-1.8157623202442252e-25,2.9233264126674404e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,27,B,9.538620308958167e-20,9.538449639909526e-20,-9.538449639909526e-20,1.7066904864190673e-24,2.9233264126674404e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,28,A,-9.538302361410217e-20,-9.538449639909526e-20,9.538449639909526e-20,1.4727849930816328e-24,2.9233264111031346e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,28,B,9.538297191531389e-20,9.538449639909526e-20,-9.538449639909526e-20,-1.524483781366197e-24,2.9233264111031346e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,29,A,-9.538550515593983e-20,-9.538436727821915e-20,9.538436727821915e-20,-1.1378777206831712e-24,2.923326409538829e-07,-1.564303623362794e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,29,B,9.538555685472812e-20,9.538436727821915e-20,-9.538436727821915e-20,1.1895765089677355e-24,2.923326409538829e-07,-1.564303623362794e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,30,A,-9.538302361410217e-20,-9.538449639909526e-20,9.538449639909526e-20,1.4727849930816328e-24,2.9233264079745253e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,30,B,9.538297191531389e-20,9.538449639909526e-20,-9.538449639909526e-20,-1.524483781366197e-24,2.9233264079745253e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,31,A,-9.538633233655239e-20,-9.53844318386572e-20,9.53844318386572e-20,-1.9004978951833384e-24,2.9233264064102195e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,31,B,9.538491061987456e-20,9.53844318386572e-20,-9.53844318386572e-20,4.787812173578221e-25,2.9233264064102195e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,32,A,-9.538467797532728e-20,-9.538449639909526e-20,9.538449639909526e-20,-1.8157623202442252e-25,2.923326404845915e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,32,B,9.5384264385021e-20,9.538449639909526e-20,-9.538449639909526e-20,-2.320140742520913e-25,2.923326404845915e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,33,A,-9.538385079471473e-20,-9.53844318386572e-20,9.53844318386572e-20,5.810439424757446e-25,2.923326403281609e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,33,B,9.538555685472812e-20,9.53844318386572e-20,-9.53844318386572e-20,1.125016070914875e-24,2.923326403281609e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,34,A,-9.538385079471473e-20,-9.538446411887624e-20,9.538446411887624e-20,6.133241615081934e-25,2.9233264017173044e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,34,B,9.5384264385021e-20,9.538446411887624e-20,-9.538446411887624e-20,-1.997338552316796e-25,2.9233264017173044e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,35,A,-9.538385079471473e-20,-9.53844318386572e-20,9.53844318386572e-20,5.810439424757446e-25,2.923326400152999e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,35,B,9.5384264385021e-20,9.53844318386572e-20,-9.53844318386572e-20,-1.674536361992308e-25,2.923326400152999e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,36,A,-9.538467797532728e-20,-9.538446411887624e-20,9.538446411887624e-20,-2.1385645104483424e-25,2.9233263985886945e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,36,B,9.5384264385021e-20,9.538446411887624e-20,-9.538446411887624e-20,-1.997338552316796e-25,2.9233263985886945e-07,-1.5643052115495702e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,37,A,-9.538633233655239e-20,-9.53844318386572e-20,9.53844318386572e-20,-1.9004978951833384e-24,2.9233263970243893e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,37,B,9.538297191531389e-20,9.53844318386572e-20,-9.53844318386572e-20,-1.4599233433133365e-24,2.9233263970243893e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,38,A,-9.538302361410217e-20,-9.53844318386572e-20,9.53844318386572e-20,1.4082245550287723e-24,2.9233263954600846e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,38,B,9.538684932443523e-20,9.53844318386572e-20,-9.53844318386572e-20,2.4174857780289807e-24,2.9233263954600846e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,39,A,-9.538550515593983e-20,-9.538449639909526e-20,9.538449639909526e-20,-1.0087568445774502e-24,2.92332639389578e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,39,B,9.5384264385021e-20,9.538449639909526e-20,-9.538449639909526e-20,-2.320140742520913e-25,2.92332639389578e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,40,A,-9.538302361410217e-20,-9.53844318386572e-20,9.53844318386572e-20,1.4082245550287723e-24,2.923326392331474e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,40,B,9.5384264385021e-20,9.53844318386572e-20,-9.53844318386572e-20,-1.674536361992308e-25,2.923326392331474e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,41,A,-9.538550515593983e-20,-9.538449639909526e-20,9.538449639909526e-20,-1.0087568445774502e-24,2.9233263907671695e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,41,B,9.5384264385021e-20,9.538449639909526e-20,-9.538449639909526e-20,-2.320140742520913e-25,2.9233263907671695e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,42,A,-9.538385079471473e-20,-9.53844318386572e-20,9.53844318386572e-20,5.810439424757446e-25,2.923326389202864e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,42,B,9.538297191531389e-20,9.53844318386572e-20,-9.53844318386572e-20,-1.4599233433133365e-24,2.923326389202864e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,43,A,-9.538219643348962e-20,-9.538449639909526e-20,9.538449639909526e-20,2.2999656056346605e-24,2.923326387638559e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,43,B,9.538684932443523e-20,9.538449639909526e-20,-9.538449639909526e-20,2.35292533997612e-24,2.923326387638559e-07,-1.5643057409451622e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,44,A,-9.538881387839005e-20,-9.53844318386572e-20,9.53844318386572e-20,-4.3820397328424214e-24,2.9233263860742534e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,44,B,9.538167944560678e-20,9.53844318386572e-20,-9.53844318386572e-20,-2.7523930504274423e-24,2.9233263860742534e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,45,A,-9.538054207226452e-20,-9.53844318386572e-20,9.53844318386572e-20,3.889766392687855e-24,2.9233263845099487e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,45,B,9.538684932443523e-20,9.53844318386572e-20,-9.53844318386572e-20,2.4174857780289807e-24,2.9233263845099487e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,46,A,-9.538715951716494e-20,-9.53844318386572e-20,9.53844318386572e-20,-2.727678507736366e-24,2.923326382945644e-07,-1.5643046821539781e-16,True
C_mediated_only_reset,single_C_memory_time_gradient,46,B,9.5384264385021e-20,9.53844318386572e-20,-9.53844318386572e-20,-1.674536361992308e-25,2.923326382945644e-07,-1.5643046821539781e-16,True
R2_only_control,reaction_control_without_C_memory,1,A,-1.8943201400821952e-07,0.0,-0.0,-1.8943201400821952e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,1,B,1.8943201400821984e-07,-0.0,0.0,1.8943201400821984e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,2,A,-1.7048925756087726e-07,0.0,-0.0,-1.7048925756087726e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,2,B,1.7048925756087654e-07,-0.0,0.0,1.7048925756087654e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,3,A,-1.5344089645251824e-07,0.0,-0.0,-1.5344089645251824e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,3,B,1.534408964525185e-07,-0.0,0.0,1.534408964525185e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,4,A,-1.3809747917994015e-07,0.0,-0.0,-1.3809747917994015e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,4,B,1.3809747917994168e-07,-0.0,0.0,1.3809747917994168e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,5,A,-1.2428850058724373e-07,0.0,-0.0,-1.2428850058724373e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,5,B,1.2428850058724262e-07,-0.0,0.0,1.2428850058724262e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,6,A,-1.1186050711137693e-07,0.0,-0.0,-1.1186050711137693e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,6,B,1.118605071113751e-07,-0.0,0.0,1.118605071113751e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,7,A,-1.006753915151569e-07,0.0,-0.0,-1.006753915151569e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,7,B,1.0067539151516026e-07,-0.0,0.0,1.0067539151516026e-07,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,8,A,-9.060885815770756e-08,0.0,-0.0,-9.060885815770756e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,8,B,9.060885815770401e-08,-0.0,0.0,9.060885815770401e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,9,A,-8.154904174756026e-08,0.0,-0.0,-8.154904174756026e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,9,B,8.154904174756481e-08,-0.0,0.0,8.154904174756481e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,10,A,-7.339526422921366e-08,0.0,-0.0,-7.339526422921366e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,10,B,7.339526422920572e-08,-0.0,0.0,7.339526422920572e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,11,A,-6.605691598879553e-08,0.0,-0.0,-6.605691598879553e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,11,B,6.605691598880501e-08,-0.0,0.0,6.605691598880501e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,12,A,-5.945244894636821e-08,0.0,-0.0,-5.945244894636821e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,12,B,5.9452448946360695e-08,-0.0,0.0,5.9452448946360695e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,13,A,-5.3508470345190506e-08,0.0,-0.0,-5.3508470345190506e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,13,B,5.3508470345195376e-08,-0.0,0.0,5.3508470345195376e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,14,A,-4.815892716795859e-08,0.0,-0.0,-4.815892716795859e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,14,B,4.8158927167963247e-08,-0.0,0.0,4.8158927167963247e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,15,A,-4.3344372116404026e-08,0.0,-0.0,-4.3344372116404026e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,15,B,4.334437211639111e-08,-0.0,0.0,4.334437211639111e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,16,A,-3.9011302997726555e-08,0.0,-0.0,-3.9011302997726555e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,16,B,3.9011302997742755e-08,-0.0,0.0,3.9011302997742755e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,17,A,-3.5111568176462716e-08,0.0,-0.0,-3.5111568176462716e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,17,B,3.511156817644789e-08,-0.0,0.0,3.511156817644789e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,18,A,-3.160183148486899e-08,0.0,-0.0,-3.160183148486899e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,18,B,3.1601831484892286e-08,-0.0,0.0,3.1601831484892286e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,19,A,-2.8443090645917515e-08,0.0,-0.0,-2.8443090645917515e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,19,B,2.8443090645890198e-08,-0.0,0.0,2.8443090645890198e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,20,A,-2.5600243856548885e-08,0.0,-0.0,-2.5600243856548885e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,20,B,2.5600243856574084e-08,-0.0,0.0,2.5600243856574084e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,21,A,-2.3041699715955653e-08,0.0,-0.0,-2.3041699715955653e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,21,B,2.3041699715923677e-08,-0.0,0.0,2.3041699715923677e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,22,A,-2.073902616289415e-08,0.0,-0.0,-2.073902616289415e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,22,B,2.073902616292422e-08,-0.0,0.0,2.073902616292422e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,23,A,-1.8666634521990208e-08,0.0,-0.0,-1.8666634521990208e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,23,B,1.8666634521974538e-08,-0.0,0.0,1.8666634521974538e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,24,A,-1.680149514701317e-08,0.0,-0.0,-1.680149514701317e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,24,B,1.6801495147007453e-08,-0.0,0.0,1.6801495147007453e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,25,A,-1.5122881501861477e-08,0.0,-0.0,-1.5122881501861477e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,25,B,1.5122881501872065e-08,-0.0,0.0,1.5122881501872065e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,26,A,-1.3612139835112922e-08,0.0,-0.0,-1.3612139835112922e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,26,B,1.3612139835102969e-08,-0.0,0.0,1.3612139835102969e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,27,A,-1.2252481888185799e-08,0.0,-0.0,-1.2252481888185799e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,27,B,1.225248188818347e-08,-0.0,0.0,1.225248188818347e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,28,A,-1.102879833455011e-08,0.0,-0.0,-1.102879833455011e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,28,B,1.1028798334569591e-08,-0.0,0.0,1.1028798334569591e-08,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,29,A,-9.92749087575423e-09,0.0,-0.0,-9.92749087575423e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,29,B,9.92749087575296e-09,-0.0,0.0,9.92749087575296e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,30,A,-8.936321129114047e-09,0.0,-0.0,-8.936321129114047e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,30,B,8.936321129095413e-09,-0.0,0.0,8.936321129095413e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,31,A,-8.044274627547286e-09,0.0,-0.0,-8.044274627547286e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,31,B,8.044274627541356e-09,-0.0,0.0,8.044274627541356e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,32,A,-7.241438420202331e-09,0.0,-0.0,-7.241438420202331e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,32,B,7.241438420238753e-09,-0.0,0.0,7.241438420238753e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,33,A,-6.518890914109041e-09,0.0,-0.0,-6.518890914109041e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,33,B,6.518890914093795e-09,-0.0,0.0,6.518890914093795e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,34,A,-5.868602731797976e-09,0.0,-0.0,-5.868602731797976e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,34,B,5.868602731783153e-09,-0.0,0.0,5.868602731783153e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,35,A,-5.283347484361838e-09,0.0,-0.0,-5.283347484361838e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,35,B,5.283347484360991e-09,-0.0,0.0,5.283347484360991e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,36,A,-4.756621467405932e-09,0.0,-0.0,-4.756621467405932e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,36,B,4.75662146743219e-09,-0.0,0.0,4.75662146743219e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,37,A,-4.282571388117794e-09,0.0,-0.0,-4.282571388117794e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,37,B,4.2825713880978885e-09,-0.0,0.0,4.2825713880978885e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,38,A,-3.855929319872449e-09,0.0,-0.0,-3.855929319872449e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,38,B,3.855929319887272e-09,-0.0,0.0,3.855929319887272e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,39,A,-3.471954162104912e-09,0.0,-0.0,-3.471954162104912e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,39,B,3.4719541620871245e-09,-0.0,0.0,3.4719541620871245e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,40,A,-3.12637895411548e-09,0.0,-0.0,-3.12637895411548e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,40,B,3.1263789541336914e-09,-0.0,0.0,3.1263789541336914e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,41,A,-2.8153634583686325e-09,0.0,-0.0,-2.8153634583686325e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,41,B,2.815363458337716e-09,-0.0,0.0,2.815363458337716e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,42,A,-2.5354514852248726e-09,0.0,-0.0,-2.5354514852248726e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,42,B,2.5354514852528247e-09,-0.0,0.0,2.5354514852528247e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,43,A,-2.283532485986787e-09,0.0,-0.0,-2.283532485986787e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,43,B,2.283532485982975e-09,-0.0,0.0,2.283532485982975e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,44,A,-2.0568069863924864e-09,0.0,-0.0,-2.0568069863924864e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,44,B,2.0568069863772398e-09,-0.0,0.0,2.0568069863772398e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,45,A,-1.8527554771960962e-09,0.0,-0.0,-1.8527554771960962e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,45,B,1.8527554772248953e-09,-0.0,0.0,1.8527554772248953e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,46,A,-1.6691104162865067e-09,0.0,-0.0,-1.6691104162865067e-09,0.0,0.0,False
R2_only_control,reaction_control_without_C_memory,46,B,1.669110416269566e-09,-0.0,0.0,1.669110416269566e-09,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,1,A,-1.183949010058143e-07,0.0,-0.0,-1.183949010058143e-07,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,1,B,1.1839490100581419e-07,-0.0,0.0,1.1839490100581419e-07,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,2,A,-1.0655558471517987e-07,0.0,-0.0,-1.0655558471517987e-07,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,2,B,1.0655558471517989e-07,-0.0,0.0,1.0655558471517989e-07,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,3,A,-9.590024680915517e-08,0.0,-0.0,-9.590024680915517e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,3,B,9.590024680915555e-08,-0.0,0.0,9.590024680915555e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,4,A,-8.63104847737549e-08,0.0,-0.0,-8.63104847737549e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,4,B,8.631048477375506e-08,-0.0,0.0,8.631048477375506e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,5,A,-7.767973681395619e-08,0.0,-0.0,-7.767973681395619e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,5,B,7.767973681395497e-08,-0.0,0.0,7.767973681395497e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,6,A,-6.991209773504048e-08,0.0,-0.0,-6.991209773504048e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,6,B,6.991209773504257e-08,-0.0,0.0,6.991209773504257e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,7,A,-6.29212532404936e-08,0.0,-0.0,-6.29212532404936e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,7,B,6.292125324049346e-08,-0.0,0.0,6.292125324049346e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,8,A,-5.662952080430263e-08,0.0,-0.0,-5.662952080430263e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,8,B,5.662952080429961e-08,-0.0,0.0,5.662952080429961e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,9,A,-5.0966986459818093e-08,0.0,-0.0,-5.0966986459818093e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,9,B,5.096698645982e-08,-0.0,0.0,5.096698645982e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,10,A,-4.5870727913153256e-08,0.0,-0.0,-4.5870727913153256e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,10,B,4.5870727913156855e-08,-0.0,0.0,4.5870727913156855e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,11,A,-4.128411534829826e-08,0.0,-0.0,-4.128411534829826e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,11,B,4.128411534829498e-08,-0.0,0.0,4.128411534829498e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,12,A,-3.715618215444197e-08,0.0,-0.0,-3.715618215444197e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,12,B,3.7156182154440964e-08,-0.0,0.0,3.7156182154440964e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,13,A,-3.344105858317799e-08,0.0,-0.0,-3.344105858317799e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,13,B,3.3441058583182224e-08,-0.0,0.0,3.3441058583182224e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,14,A,-3.009746204202918e-08,0.0,-0.0,-3.009746204202918e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,14,B,3.009746204201833e-08,-0.0,0.0,3.009746204201833e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,15,A,-2.7088238360809805e-08,0.0,-0.0,-2.7088238360809805e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,15,B,2.7088238360819704e-08,-0.0,0.0,2.7088238360819704e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,16,A,-2.4379948933108257e-08,0.0,-0.0,-2.4379948933108257e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,16,B,2.4379948933103704e-08,-0.0,0.0,2.4379948933103704e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,17,A,-2.1942499145142334e-08,0.0,-0.0,-2.1942499145142334e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,17,B,2.194249914514424e-08,-0.0,0.0,2.194249914514424e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,18,A,-1.9748803963407757e-08,0.0,-0.0,-1.9748803963407757e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,18,B,1.974880396341358e-08,-0.0,0.0,1.974880396341358e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,19,A,-1.77744869646935e-08,0.0,-0.0,-1.77744869646935e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,19,B,1.77744869646809e-08,-0.0,0.0,1.77744869646809e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,20,A,-1.599760946433885e-08,0.0,-0.0,-1.599760946433885e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,20,B,1.5997609464350602e-08,-0.0,0.0,1.5997609464350602e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,21,A,-1.4398426732859925e-08,0.0,-0.0,-1.4398426732859925e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,21,B,1.4398426732846796e-08,-0.0,0.0,1.4398426732846796e-08,0.0,0.0,False
R3_only_control,reaction_control_without_C_memory,22,A,-1.2959168591610828e-08,0.0,-0.0,-1.2959168591610828e-08,0.0,0.0,False
