t,H,Q2_re,Q2_im,generator_norm
0,np.float64(117.303061543301),np.float64(45.955549577344215),np.float64(6.634971247381288),np.float64(10.148347712963409)
1,np.float64(117.30306154330114),np.float64(45.95554957734436),np.float64(6.634971247381243),np.float64(10.142268270290051)
2,np.float64(117.30306154330091),np.float64(45.95554957734433),np.float64(6.634971247381294),np.float64(10.234140037720145)
3,np.float64(117.30306154330069),np.float64(45.95554957734427),np.float64(6.634971247381107),np.float64(10.543764589624859)
4,np.float64(117.30306154330057),np.float64(45.95554957734423),np.float64(6.634971247381101),np.float64(10.234373108323629)
5,np.float64(117.30306154330059),np.float64(45.95554957734421),np.float64(6.634971247381105),np.float64(10.492866494728455)
6,np.float64(117.3030615433006),np.float64(45.955549577344144),np.float64(6.6349712473814),np.float64(10.684932593189473)
7,np.float64(117.30306154330057),np.float64(45.95554957734416),np.float64(6.634971247381269),np.float64(10.443808832686589)
8,np.float64(117.30306154330046),np.float64(45.955549577344186),np.float64(6.6349712473811895),np.float64(10.3906011683503)
9,np.float64(117.30306154330073),np.float64(45.95554957734425),np.float64(6.6349712473812055),np.float64(10.739563978301451)
10,np.float64(117.30306154330093),np.float64(45.95554957734436),np.float64(6.634971247381129),np.float64(10.59016397023621)
11,np.float64(117.30306154330103),np.float64(45.95554957734443),np.float64(6.634971247380993),np.float64(10.401691921564396)
12,np.float64(117.30306154330088),np.float64(45.955549577344385),np.float64(6.63497124738096),np.float64(10.448942111124168)
13,np.float64(117.30306154330113),np.float64(45.95554957734447),np.float64(6.634971247380811),np.float64(10.692183954479708)
14,np.float64(117.30306154330096),np.float64(45.955549577344414),np.float64(6.634971247380845),np.float64(10.56029972746488)
15,np.float64(117.30306154330098),np.float64(45.955549577344385),np.float64(6.634971247380941),np.float64(10.100600493858671)
16,np.float64(117.3030615433011),np.float64(45.95554957734443),np.float64(6.634971247380707),np.float64(10.642575208281155)
17,np.float64(117.30306154330079),np.float64(45.95554957734438),np.float64(6.6349712473807365),np.float64(10.59043403507266)
18,np.float64(117.30306154330071),np.float64(45.95554957734435),np.float64(6.6349712473806735),np.float64(10.571161772839933)
19,np.float64(117.30306154330093),np.float64(45.95554957734443),np.float64(6.634971247380659),np.float64(10.323637145384836)
20,np.float64(117.303061543301),np.float64(45.955549577344385),np.float64(6.634971247380637),np.float64(10.72345510287912)
21,np.float64(117.30306154330086),np.float64(45.955549577344364),np.float64(6.634971247380511),np.float64(10.434149134771967)
22,np.float64(117.30306154330086),np.float64(45.95554957734437),np.float64(6.634971247380539),np.float64(10.255979520582382)
23,np.float64(117.30306154330123),np.float64(45.95554957734442),np.float64(6.63497124738028),np.float64(10.282438560486721)
24,np.float64(117.30306154330128),np.float64(45.955549577344314),np.float64(6.634971247380301),np.float64(10.506601532827043)
25,np.float64(117.30306154330117),np.float64(45.95554957734422),np.float64(6.634971247380339),np.float64(10.288675418786777)
26,np.float64(117.30306154330094),np.float64(45.95554957734406),np.float64(6.634971247380193),np.float64(10.097099915228611)
27,np.float64(117.30306154330096),np.float64(45.95554957734393),np.float64(6.6349712473801805),np.float64(10.666165919966847)
28,np.float64(117.30306154330104),np.float64(45.95554957734393),np.float64(6.6349712473801725),np.float64(10.269560249572837)
29,np.float64(117.303061543301),np.float64(45.955549577343945),np.float64(6.634971247380108),np.float64(10.50485954243262)
30,np.float64(117.30306154330108),np.float64(45.9555495773439),np.float64(6.634971247380097),np.float64(10.174513838917274)
31,np.float64(117.30306154330108),np.float64(45.9555495773439),np.float64(6.634971247380039),np.float64(10.375592185474355)
32,np.float64(117.30306154330108),np.float64(45.955549577343916),np.float64(6.634971247380153),np.float64(10.102495111281492)
33,np.float64(117.30306154330123),np.float64(45.955549577344065),np.float64(6.634971247380074),np.float64(9.942378267812108)
34,np.float64(117.30306154330165),np.float64(45.95554957734423),np.float64(6.634971247379918),np.float64(10.311943644145535)
35,np.float64(117.30306154330177),np.float64(45.955549577344215),np.float64(6.634971247379832),np.float64(10.285321496812768)
36,np.float64(117.3030615433016),np.float64(45.955549577344186),np.float64(6.634971247379958),np.float64(10.262684859171861)
37,np.float64(117.30306154330162),np.float64(45.955549577344186),np.float64(6.63497124738025),np.float64(9.949647453636052)
38,np.float64(117.30306154330178),np.float64(45.95554957734426),np.float64(6.634971247380321),np.float64(10.579537008833366)
39,np.float64(117.303061543302),np.float64(45.95554957734431),np.float64(6.63497124738032),np.float64(10.434175889516855)
40,np.float64(117.3030615433021),np.float64(45.955549577344286),np.float64(6.634971247380402),np.float64(10.46232341531075)
41,np.float64(117.30306154330243),np.float64(45.95554957734433),np.float64(6.634971247380541),np.float64(10.307712985556442)
42,np.float64(117.30306154330233),np.float64(45.95554957734437),np.float64(6.634971247380528),np.float64(10.479662201908148)
43,np.float64(117.30306154330222),np.float64(45.95554957734434),np.float64(6.634971247380534),np.float64(10.324611638643455)
44,np.float64(117.30306154330236),np.float64(45.95554957734437),np.float64(6.634971247380506),np.float64(10.36899539441591)
45,np.float64(117.30306154330245),np.float64(45.95554957734446),np.float64(6.6349712473802684),np.float64(10.239603580229499)
46,np.float64(117.30306154330245),np.float64(45.9555495773444),np.float64(6.634971247380195),np.float64(10.260539651629765)
47,np.float64(117.30306154330228),np.float64(45.955549577344264),np.float64(6.634971247380387),np.float64(10.248385691474653)
48,np.float64(117.30306154330285),np.float64(45.955549577344414),np.float64(6.634971247380281),np.float64(10.266112916009925)
49,np.float64(117.30306154330287),np.float64(45.95554957734444),np.float64(6.634971247380335),np.float64(10.339183011310507)
50,np.float64(117.30306154330282),np.float64(45.955549577344435),np.float64(6.634971247380234),np.float64(10.27315075018897)
51,np.float64(117.30306154330293),np.float64(45.955549577344385),np.float64(6.634971247380494),np.float64(10.195105788515617)
52,np.float64(117.30306154330282),np.float64(45.95554957734437),np.float64(6.6349712473803635),np.float64(10.310808139725527)
53,np.float64(117.30306154330276),np.float64(45.95554957734447),np.float64(6.634971247380212),np.float64(10.338828319843632)
54,np.float64(117.3030615433029),np.float64(45.95554957734447),np.float64(6.634971247380365),np.float64(10.316113661530075)
55,np.float64(117.30306154330307),np.float64(45.95554957734457),np.float64(6.6349712473803475),np.float64(10.311989317069665)
56,np.float64(117.30306154330333),np.float64(45.9555495773447),np.float64(6.6349712473803955),np.float64(10.208378816945258)
57,np.float64(117.30306154330364),np.float64(45.95554957734482),np.float64(6.63497124738031),np.float64(10.326603775494881)
58,np.float64(117.3030615433038),np.float64(45.95554957734483),np.float64(6.634971247380431),np.float64(10.247030855292772)
59,np.float64(117.30306154330387),np.float64(45.95554957734489),np.float64(6.634971247380505),np.float64(10.185882632717448)
60,np.float64(117.3030615433039),np.float64(45.95554957734488),np.float64(6.634971247380282),np.float64(10.43012896769944)
61,np.float64(117.30306154330378),np.float64(45.95554957734489),np.float64(6.634971247380332),np.float64(10.156725956197008)
62,np.float64(117.30306154330329),np.float64(45.95554957734475),np.float64(6.634971247380353),np.float64(9.988374411206644)
63,np.float64(117.30306154330303),np.float64(45.95554957734463),np.float64(6.634971247380532),np.float64(10.282649108564128)
64,np.float64(117.30306154330331),np.float64(45.95554957734474),np.float64(6.634971247380542),np.float64(10.484396114164248)
65,np.float64(117.30306154330327),np.float64(45.95554957734464),np.float64(6.634971247380751),np.float64(10.241415408234348)
66,np.float64(117.30306154330319),np.float64(45.955549577344556),np.float64(6.6349712473808315),np.float64(10.122092986589083)
67,np.float64(117.30306154330304),np.float64(45.955549577344456),np.float64(6.634971247380752),np.float64(10.17720243264445)
68,np.float64(117.30306154330283),np.float64(45.95554957734434),np.float64(6.634971247380935),np.float64(10.06168746842442)
69,np.float64(117.30306154330302),np.float64(45.95554957734445),np.float64(6.63497124738087),np.float64(9.900079982395507)
70,np.float64(117.30306154330302),np.float64(45.955549577344435),np.float64(6.634971247380788),np.float64(10.230884631717663)
71,np.float64(117.30306154330293),np.float64(45.955549577344414),np.float64(6.634971247380914),np.float64(10.345920002252566)
72,np.float64(117.30306154330309),np.float64(45.95554957734444),np.float64(6.634971247381051),np.float64(9.968562814433296)
73,np.float64(117.30306154330312),np.float64(45.955549577344456),np.float64(6.634971247381051),np.float64(10.312988974066412)
74,np.float64(117.30306154330319),np.float64(45.95554957734443),np.float64(6.634971247381234),np.float64(9.99372402660625)
75,np.float64(117.30306154330319),np.float64(45.9555495773445),np.float64(6.63497124738118),np.float64(10.270275091569966)
76,np.float64(117.30306154330312),np.float64(45.955549577344456),np.float64(6.634971247380985),np.float64(9.87908570487286)
77,np.float64(117.3030615433029),np.float64(45.955549577344414),np.float64(6.634971247381067),np.float64(10.38223018755631)
78,np.float64(117.30306154330327),np.float64(45.955549577344506),np.float64(6.634971247381078),np.float64(10.113276717429443)
79,np.float64(117.30306154330367),np.float64(45.955549577344556),np.float64(6.634971247381275),np.float64(10.240640157442618)
80,np.float64(117.30306154330384),np.float64(45.955549577344556),np.float64(6.634971247381294),np.float64(10.370021060064571)
81,np.float64(117.30306154330391),np.float64(45.95554957734453),np.float64(6.634971247381289),np.float64(10.478118326157505)
82,np.float64(117.30306154330397),np.float64(45.95554957734461),np.float64(6.634971247381151),np.float64(10.25931214374161)
83,np.float64(117.30306154330401),np.float64(45.9555495773446),np.float64(6.6349712473811815),np.float64(10.390707484060385)
84,np.float64(117.30306154330387),np.float64(45.95554957734453),np.float64(6.63497124738141),np.float64(10.319266086345047)
85,np.float64(117.3030615433037),np.float64(45.95554957734444),np.float64(6.634971247381341),np.float64(10.519202467389082)
86,np.float64(117.30306154330339),np.float64(45.95554957734431),np.float64(6.634971247381422),np.float64(10.40913485205648)
87,np.float64(117.30306154330341),np.float64(45.95554957734437),np.float64(6.63497124738103),np.float64(10.167287453375511)
88,np.float64(117.30306154330324),np.float64(45.9555495773443),np.float64(6.634971247381059),np.float64(10.54757330003692)
89,np.float64(117.30306154330304),np.float64(45.955549577344186),np.float64(6.634971247381234),np.float64(10.413840098338953)
90,np.float64(117.30306154330333),np.float64(45.95554957734427),np.float64(6.634971247381217),np.float64(10.548218879380542)
91,np.float64(117.30306154330336),np.float64(45.95554957734424),np.float64(6.634971247381137),np.float64(10.429753762786325)
92,np.float64(117.30306154330339),np.float64(45.95554957734426),np.float64(6.634971247381134),np.float64(10.254503644140494)
93,np.float64(117.30306154330347),np.float64(45.95554957734432),np.float64(6.6349712473810705),np.float64(10.424815844289974)
94,np.float64(117.3030615433033),np.float64(45.955549577344286),np.float64(6.634971247381109),np.float64(10.147685737849288)
95,np.float64(117.30306154330296),np.float64(45.955549577344186),np.float64(6.634971247381124),np.float64(10.225112690926919)
96,np.float64(117.30306154330296),np.float64(45.955549577344186),np.float64(6.634971247381097),np.float64(10.1934265489544)
97,np.float64(117.30306154330302),np.float64(45.95554957734424),np.float64(6.63497124738108),np.float64(10.376018351369286)
98,np.float64(117.30306154330322),np.float64(45.95554957734435),np.float64(6.634971247381176),np.float64(10.249200732179844)
99,np.float64(117.30306154330364),np.float64(45.955549577344414),np.float64(6.634971247381074),np.float64(10.162260757288529)
100,np.float64(117.30306154330395),np.float64(45.95554957734451),np.float64(6.634971247381298),np.float64(10.366176899247098)
101,np.float64(117.30306154330373),np.float64(45.9555495773444),np.float64(6.634971247381497),np.float64(10.485331549233875)
