t,H,Q2_re,Q2_im,generator_norm
46,np.float64(76.2361807952881),np.float64(27.540232112090614),np.float64(0.14194554216115496),np.float64(8.616705618929508)
47,np.float64(76.23618079528791),np.float64(27.540232112090532),np.float64(0.1419455421611744),np.float64(8.712786129691873)
48,np.float64(76.23618079528788),np.float64(27.54023211209056),np.float64(0.14194554216117528),np.float64(8.616262776942728)
49,np.float64(76.23618079528771),np.float64(27.540232112090486),np.float64(0.14194554216109412),np.float64(8.740617055540518)
50,np.float64(76.23618079528765),np.float64(27.540232112090496),np.float64(0.14194554216105693),np.float64(8.53697897797791)
51,np.float64(76.23618079528764),np.float64(27.54023211209051),np.float64(0.14194554216112598),np.float64(8.682040810459917)
52,np.float64(76.23618079528767),np.float64(27.540232112090504),np.float64(0.1419455421611),np.float64(8.544185518596947)
53,np.float64(76.23618079528758),np.float64(27.540232112090482),np.float64(0.14194554216108346),np.float64(8.662217855057673)
54,np.float64(76.23618079528757),np.float64(27.540232112090486),np.float64(0.14194554216104333),np.float64(8.567290116188431)
55,np.float64(76.23618079528771),np.float64(27.540232112090518),np.float64(0.1419455421610365),np.float64(8.700151599600336)
56,np.float64(76.23618079528784),np.float64(27.540232112090553),np.float64(0.14194554216105337),np.float64(8.468845831232569)
57,np.float64(76.2361807952879),np.float64(27.540232112090607),np.float64(0.14194554216086397),np.float64(8.752407613827181)
58,np.float64(76.23618079528785),np.float64(27.540232112090614),np.float64(0.1419455421607862),np.float64(8.676862082755264)
59,np.float64(76.2361807952878),np.float64(27.540232112090557),np.float64(0.1419455421609508),np.float64(8.760287039326485)
60,np.float64(76.2361807952878),np.float64(27.540232112090568),np.float64(0.14194554216095578),np.float64(8.431174483441161)
61,np.float64(76.23618079528752),np.float64(27.540232112090507),np.float64(0.1419455421610485),np.float64(8.649498471756631)
62,np.float64(76.23618079528737),np.float64(27.540232112090454),np.float64(0.14194554216108335),np.float64(8.597933746468954)
63,np.float64(76.23618079528745),np.float64(27.540232112090457),np.float64(0.14194554216095656),np.float64(8.735308486923635)
64,np.float64(76.23618079528744),np.float64(27.540232112090436),np.float64(0.14194554216097732),np.float64(8.459136224589267)
65,np.float64(76.2361807952874),np.float64(27.540232112090422),np.float64(0.14194554216096789),np.float64(8.643133320876439)
66,np.float64(76.23618079528727),np.float64(27.540232112090443),np.float64(0.14194554216091515),np.float64(8.666699336449698)
67,np.float64(76.23618079528724),np.float64(27.54023211209043),np.float64(0.14194554216087707),np.float64(8.660101248565823)
68,np.float64(76.23618079528724),np.float64(27.540232112090425),np.float64(0.1419455421608814),np.float64(8.525740836359974)
69,np.float64(76.23618079528735),np.float64(27.540232112090383),np.float64(0.14194554216089839),np.float64(8.651042896464356)
70,np.float64(76.23618079528727),np.float64(27.540232112090422),np.float64(0.14194554216096456),np.float64(8.679342946926782)
71,np.float64(76.2361807952873),np.float64(27.540232112090454),np.float64(0.1419455421609257),np.float64(8.507790406738565)
72,np.float64(76.23618079528748),np.float64(27.54023211209045),np.float64(0.14194554216089783),np.float64(8.595483526261829)
73,np.float64(76.23618079528737),np.float64(27.54023211209038),np.float64(0.1419455421608793),np.float64(8.755468565758283)
74,np.float64(76.23618079528723),np.float64(27.540232112090372),np.float64(0.14194554216083377),np.float64(8.719321497645717)
75,np.float64(76.23618079528723),np.float64(27.540232112090408),np.float64(0.14194554216080324),np.float64(8.508626531227112)
76,np.float64(76.23618079528723),np.float64(27.540232112090383),np.float64(0.14194554216091704),np.float64(8.683598509445783)
77,np.float64(76.23618079528734),np.float64(27.540232112090465),np.float64(0.1419455421608793),np.float64(8.844536812106208)
78,np.float64(76.23618079528725),np.float64(27.540232112090422),np.float64(0.14194554216083732),np.float64(8.650355109902359)
79,np.float64(76.23618079528707),np.float64(27.540232112090408),np.float64(0.14194554216081834),np.float64(8.607046174415709)
80,np.float64(76.2361807952872),np.float64(27.54023211209044),np.float64(0.14194554216091082),np.float64(8.729501793116107)
81,np.float64(76.23618079528723),np.float64(27.540232112090465),np.float64(0.1419455421608814),np.float64(8.76684110397446)
82,np.float64(76.2361807952872),np.float64(27.5402321120904),np.float64(0.14194554216099498),np.float64(8.64097749151306)
83,np.float64(76.2361807952872),np.float64(27.54023211209039),np.float64(0.14194554216094535),np.float64(8.652864904121373)
84,np.float64(76.23618079528708),np.float64(27.54023211209038),np.float64(0.14194554216097033),np.float64(8.690136067816242)
85,np.float64(76.2361807952871),np.float64(27.540232112090376),np.float64(0.14194554216103547),np.float64(8.575995467816604)
86,np.float64(76.23618079528691),np.float64(27.540232112090287),np.float64(0.1419455421609932),np.float64(8.618329450575418)
87,np.float64(76.23618079528708),np.float64(27.54023211209031),np.float64(0.1419455421609389),np.float64(8.709954128997806)
88,np.float64(76.23618079528728),np.float64(27.540232112090287),np.float64(0.14194554216089472),np.float64(8.592123232152016)
89,np.float64(76.2361807952874),np.float64(27.540232112090333),np.float64(0.1419455421609205),np.float64(8.577493192905786)
90,np.float64(76.2361807952874),np.float64(27.540232112090354),np.float64(0.14194554216094724),np.float64(8.649247718533058)
91,np.float64(76.23618079528735),np.float64(27.540232112090393),np.float64(0.14194554216112532),np.float64(8.586426998303233)
92,np.float64(76.2361807952874),np.float64(27.54023211209044),np.float64(0.14194554216109584),np.float64(8.49619466652588)
93,np.float64(76.23618079528745),np.float64(27.54023211209046),np.float64(0.1419455421609611),np.float64(8.725629779800185)
94,np.float64(76.23618079528758),np.float64(27.54023211209047),np.float64(0.14194554216095423),np.float64(8.627693594481288)
95,np.float64(76.23618079528771),np.float64(27.540232112090525),np.float64(0.14194554216094946),np.float64(8.723088781669313)
96,np.float64(76.2361807952877),np.float64(27.54023211209048),np.float64(0.14194554216091826),np.float64(8.59499389729019)
97,np.float64(76.2361807952876),np.float64(27.540232112090457),np.float64(0.1419455421608692),np.float64(8.76815037991055)
98,np.float64(76.23618079528744),np.float64(27.540232112090436),np.float64(0.14194554216074629),np.float64(8.561107825144546)
99,np.float64(76.23618079528741),np.float64(27.54023211209043),np.float64(0.14194554216070865),np.float64(8.665201650344088)
100,np.float64(76.2361807952874),np.float64(27.54023211209047),np.float64(0.1419455421606468),np.float64(8.56194943787936)
101,np.float64(76.23618079528737),np.float64(27.54023211209045),np.float64(0.1419455421606446),np.float64(8.681020086303683)
102,np.float64(76.23618079528734),np.float64(27.540232112090447),np.float64(0.1419455421605471),np.float64(8.563959751217581)
103,np.float64(76.2361807952874),np.float64(27.540232112090504),np.float64(0.1419455421605549),np.float64(8.628084124083847)
104,np.float64(76.23618079528771),np.float64(27.540232112090607),np.float64(0.14194554216061617),np.float64(8.541512017195902)
105,np.float64(76.23618079528765),np.float64(27.54023211209056),np.float64(0.14194554216056382),np.float64(8.599272733834889)
106,np.float64(76.23618079528767),np.float64(27.540232112090553),np.float64(0.14194554216050514),np.float64(8.536180000196195)
107,np.float64(76.23618079528775),np.float64(27.540232112090546),np.float64(0.14194554216039837),np.float64(8.594624900176816)
108,np.float64(76.23618079528771),np.float64(27.540232112090475),np.float64(0.14194554216039768),np.float64(8.451628976286468)
109,np.float64(76.23618079528781),np.float64(27.54023211209052),np.float64(0.1419455421604373),np.float64(8.724850650819308)
110,np.float64(76.23618079528782),np.float64(27.54023211209052),np.float64(0.14194554216040123),np.float64(8.481663044661559)
111,np.float64(76.23618079528767),np.float64(27.540232112090482),np.float64(0.14194554216034416),np.float64(8.740503634171459)
112,np.float64(76.23618079528765),np.float64(27.540232112090504),np.float64(0.14194554216013078),np.float64(8.6474830633973)
113,np.float64(76.23618079528757),np.float64(27.540232112090454),np.float64(0.14194554216020636),np.float64(8.730320433801921)
114,np.float64(76.23618079528752),np.float64(27.54023211209048),np.float64(0.1419455421601412),np.float64(8.530112490272485)
115,np.float64(76.2361807952876),np.float64(27.54023211209051),np.float64(0.14194554216011762),np.float64(8.667993411908203)
116,np.float64(76.23618079528755),np.float64(27.540232112090518),np.float64(0.1419455421601541),np.float64(8.486370387708176)
117,np.float64(76.23618079528752),np.float64(27.540232112090504),np.float64(0.1419455421600863),np.float64(8.626013892731656)
118,np.float64(76.23618079528747),np.float64(27.540232112090493),np.float64(0.14194554216009014),np.float64(8.520076344536541)
119,np.float64(76.23618079528757),np.float64(27.540232112090468),np.float64(0.14194554216013322),np.float64(8.604994473921504)
120,np.float64(76.2361807952876),np.float64(27.540232112090457),np.float64(0.1419455421602196),np.float64(8.458870120795105)
121,np.float64(76.23618079528755),np.float64(27.540232112090436),np.float64(0.14194554216023247),np.float64(8.616019614791744)
122,np.float64(76.23618079528751),np.float64(27.540232112090447),np.float64(0.1419455421601139),np.float64(8.54056024335333)
123,np.float64(76.23618079528737),np.float64(27.540232112090383),np.float64(0.1419455421601885),np.float64(8.548993651999137)
124,np.float64(76.2361807952874),np.float64(27.54023211209037),np.float64(0.1419455421600957),np.float64(8.557324072740435)
125,np.float64(76.23618079528757),np.float64(27.540232112090415),np.float64(0.14194554216010813),np.float64(8.764749743300102)
126,np.float64(76.23618079528768),np.float64(27.540232112090397),np.float64(0.14194554216002375),np.float64(8.640806953461743)
127,np.float64(76.23618079528791),np.float64(27.54023211209043),np.float64(0.14194554216003397),np.float64(8.513720159244844)
128,np.float64(76.23618079528796),np.float64(27.540232112090422),np.float64(0.1419455421599869),np.float64(8.680560349281063)
129,np.float64(76.23618079528791),np.float64(27.540232112090465),np.float64(0.14194554215991695),np.float64(8.63407678564134)
130,np.float64(76.23618079528775),np.float64(27.540232112090365),np.float64(0.14194554215989763),np.float64(8.662999859067115)
131,np.float64(76.2361807952878),np.float64(27.540232112090404),np.float64(0.14194554215991984),np.float64(8.43731875188547)
132,np.float64(76.23618079528792),np.float64(27.54023211209045),np.float64(0.14194554215992167),np.float64(8.612060495162172)
133,np.float64(76.23618079528791),np.float64(27.540232112090447),np.float64(0.14194554215985944),np.float64(8.602792997170448)
134,np.float64(76.23618079528796),np.float64(27.540232112090447),np.float64(0.1419455421598163),np.float64(8.631679262064825)
135,np.float64(76.23618079528795),np.float64(27.5402321120904),np.float64(0.14194554215972222),np.float64(8.281838462709182)
136,np.float64(76.23618079528796),np.float64(27.54023211209041),np.float64(0.14194554215973154),np.float64(8.612901961734126)
137,np.float64(76.23618079528804),np.float64(27.540232112090404),np.float64(0.14194554215974153),np.float64(8.658930153270457)
138,np.float64(76.23618079528822),np.float64(27.54023211209044),np.float64(0.14194554215967536),np.float64(8.571227669894851)
139,np.float64(76.23618079528822),np.float64(27.54023211209044),np.float64(0.14194554215961852),np.float64(8.51482728359073)
140,np.float64(76.23618079528826),np.float64(27.5402321120905),np.float64(0.14194554215970845),np.float64(8.677459848752518)
141,np.float64(76.23618079528846),np.float64(27.540232112090546),np.float64(0.1419455421597553),np.float64(8.595654464657912)
142,np.float64(76.2361807952883),np.float64(27.5402321120905),np.float64(0.14194554215977195),np.float64(8.565147533937875)
143,np.float64(76.2361807952884),np.float64(27.540232112090546),np.float64(0.14194554215986405),np.float64(8.724671222737435)
144,np.float64(76.23618079528853),np.float64(27.540232112090553),np.float64(0.14194554215985344),np.float64(8.57488189125831)
145,np.float64(76.2361807952886),np.float64(27.54023211209057),np.float64(0.14194554215985344),np.float64(8.69230826233)
146,np.float64(76.23618079528843),np.float64(27.54023211209057),np.float64(0.14194554215994315),np.float64(8.60392340275385)
147,np.float64(76.23618079528842),np.float64(27.54023211209057),np.float64(0.14194554215981178),np.float64(8.654860840406986)
148,np.float64(76.23618079528843),np.float64(27.54023211209059),np.float64(0.14194554215963984),np.float64(8.553414059503169)
149,np.float64(76.23618079528848),np.float64(27.54023211209059),np.float64(0.14194554215953148),np.float64(8.53049955517582)
150,np.float64(76.23618079528858),np.float64(27.54023211209058),np.float64(0.14194554215948385),np.float64(8.633200624904692)
151,np.float64(76.23618079528865),np.float64(27.54023211209061),np.float64(0.1419455421595306),np.float64(8.552623775128442)
152,np.float64(76.23618079528859),np.float64(27.54023211209065),np.float64(0.14194554215960964),np.float64(8.418815273749065)
153,np.float64(76.23618079528848),np.float64(27.540232112090546),np.float64(0.14194554215960298),np.float64(8.646646773136947)
154,np.float64(76.23618079528829),np.float64(27.540232112090536),np.float64(0.14194554215967142),np.float64(8.632219859431851)
155,np.float64(76.23618079528838),np.float64(27.54023211209052),np.float64(0.1419455421596334),np.float64(8.565077122496124)
156,np.float64(76.2361807952882),np.float64(27.540232112090532),np.float64(0.14194554215965094),np.float64(8.660889770479093)
157,np.float64(76.23618079528828),np.float64(27.540232112090546),np.float64(0.14194554215966093),np.float64(8.76476763826852)
158,np.float64(76.23618079528815),np.float64(27.540232112090543),np.float64(0.14194554215967906),np.float64(8.525086372169095)
159,np.float64(76.23618079528833),np.float64(27.54023211209057),np.float64(0.14194554215972155),np.float64(8.75462067487235)
160,np.float64(76.23618079528826),np.float64(27.540232112090568),np.float64(0.14194554215971547),np.float64(8.563870550160994)
161,np.float64(76.23618079528849),np.float64(27.54023211209065),np.float64(0.1419455421596858),np.float64(8.688897822064888)
162,np.float64(76.2361807952885),np.float64(27.54023211209068),np.float64(0.14194554215966898),np.float64(8.597877712071417)
163,np.float64(76.23618079528839),np.float64(27.540232112090592),np.float64(0.14194554215966249),np.float64(8.66764096448708)
164,np.float64(76.2361807952882),np.float64(27.540232112090507),np.float64(0.1419455421596289),np.float64(8.6139858579369)
165,np.float64(76.23618079528833),np.float64(27.540232112090557),np.float64(0.14194554215977373),np.float64(8.612606897211018)
166,np.float64(76.23618079528848),np.float64(27.540232112090557),np.float64(0.14194554215972927),np.float64(8.69046078054568)
167,np.float64(76.23618079528856),np.float64(27.540232112090553),np.float64(0.141945542159728),np.float64(8.586380567602824)
168,np.float64(76.23618079528849),np.float64(27.540232112090536),np.float64(0.1419455421597086),np.float64(8.674506717122052)
169,np.float64(76.23618079528842),np.float64(27.54023211209053),np.float64(0.14194554215975042),np.float64(8.592804148932217)
170,np.float64(76.23618079528833),np.float64(27.540232112090564),np.float64(0.14194554215969735),np.float64(8.682301622349444)
171,np.float64(76.2361807952883),np.float64(27.540232112090557),np.float64(0.141945542159714),np.float64(8.59024554896281)
172,np.float64(76.2361807952884),np.float64(27.540232112090603),np.float64(0.14194554215971866),np.float64(8.454229750348166)
173,np.float64(76.23618079528826),np.float64(27.540232112090617),np.float64(0.14194554215974597),np.float64(8.692344542033645)
174,np.float64(76.23618079528846),np.float64(27.540232112090624),np.float64(0.14194554215985905),np.float64(8.738531252592644)
175,np.float64(76.23618079528858),np.float64(27.54023211209062),np.float64(0.14194554215988786),np.float64(8.702526564190231)
176,np.float64(76.23618079528823),np.float64(27.54023211209049),np.float64(0.14194554215987853),np.float64(8.564504305200803)
177,np.float64(76.23618079528859),np.float64(27.540232112090607),np.float64(0.14194554215990562),np.float64(8.713995478658006)
178,np.float64(76.23618079528865),np.float64(27.540232112090614),np.float64(0.14194554216001012),np.float64(8.607898883054967)
179,np.float64(76.23618079528869),np.float64(27.54023211209058),np.float64(0.14194554215993227),np.float64(8.687951003124786)
180,np.float64(76.23618079528879),np.float64(27.540232112090607),np.float64(0.14194554215989658),np.float64(8.60253594862781)
181,np.float64(76.236180795289),np.float64(27.54023211209068),np.float64(0.14194554216004973),np.float64(8.517632724057684)
182,np.float64(76.236180795289),np.float64(27.540232112090774),np.float64(0.14194554216014044),np.float64(8.579494776784491)
183,np.float64(76.23618079528896),np.float64(27.540232112090745),np.float64(0.14194554216010813),np.float64(8.589896948964679)
184,np.float64(76.23618079528909),np.float64(27.540232112090763),np.float64(0.14194554216018795),np.float64(8.667954778182903)
185,np.float64(76.23618079528902),np.float64(27.54023211209078),np.float64(0.14194554216029287),np.float64(8.433249376498656)
186,np.float64(76.2361807952893),np.float64(27.540232112090816),np.float64(0.14194554216025668),np.float64(8.718465180243237)
187,np.float64(76.23618079528931),np.float64(27.54023211209082),np.float64(0.14194554216028066),np.float64(8.62060785201521)
188,np.float64(76.23618079528944),np.float64(27.54023211209089),np.float64(0.14194554216027244),np.float64(8.71396988974335)
189,np.float64(76.23618079528964),np.float64(27.54023211209095),np.float64(0.14194554216024102),np.float64(8.515632157671002)
190,np.float64(76.23618079528956),np.float64(27.54023211209095),np.float64(0.14194554216011113),np.float64(8.701832351400256)
191,np.float64(76.23618079528953),np.float64(27.54023211209096),np.float64(0.14194554216007604),np.float64(8.68870479033606)
192,np.float64(76.23618079528946),np.float64(27.540232112090965),np.float64(0.14194554216002708),np.float64(8.5807816613768)
193,np.float64(76.23618079528947),np.float64(27.54023211209098),np.float64(0.1419455421600092),np.float64(8.505203548665712)
194,np.float64(76.23618079528961),np.float64(27.540232112091005),np.float64(0.14194554216010813),np.float64(8.529511265758432)
195,np.float64(76.2361807952897),np.float64(27.54023211209101),np.float64(0.14194554216006616),np.float64(8.537129294541742)
196,np.float64(76.23618079528985),np.float64(27.540232112091026),np.float64(0.14194554215998845),np.float64(8.487080329556521)
197,np.float64(76.23618079528984),np.float64(27.540232112091065),np.float64(0.14194554216011135),np.float64(8.536696681639507)
198,np.float64(76.23618079528981),np.float64(27.540232112091015),np.float64(0.14194554216016853),np.float64(8.570829670997517)
199,np.float64(76.23618079528957),np.float64(27.54023211209088),np.float64(0.14194554216026467),np.float64(8.597440203519485)
200,np.float64(76.23618079528941),np.float64(27.540232112090827),np.float64(0.14194554216029642),np.float64(8.428259851125732)
201,np.float64(76.23618079528933),np.float64(27.5402321120908),np.float64(0.14194554216014765),np.float64(8.671789911637562)
202,np.float64(76.23618079528936),np.float64(27.540232112090816),np.float64(0.14194554216018118),np.float64(8.632431097762426)
203,np.float64(76.23618079528951),np.float64(27.540232112090855),np.float64(0.1419455421601512),np.float64(8.499391803943013)
204,np.float64(76.23618079528944),np.float64(27.540232112090855),np.float64(0.14194554216010724),np.float64(8.727761850196984)
205,np.float64(76.23618079528951),np.float64(27.54023211209089),np.float64(0.14194554216003397),np.float64(8.70452111991294)
206,np.float64(76.23618079528934),np.float64(27.54023211209084),np.float64(0.14194554216002442),np.float64(8.66885865336239)
207,np.float64(76.23618079528947),np.float64(27.540232112090848),np.float64(0.14194554216002464),np.float64(8.588243759297171)
208,np.float64(76.2361807952894),np.float64(27.54023211209081),np.float64(0.14194554216006872),np.float64(8.720927520160632)
209,np.float64(76.23618079528923),np.float64(27.540232112090777),np.float64(0.1419455421600615),np.float64(8.697643752976973)
210,np.float64(76.23618079528917),np.float64(27.540232112090745),np.float64(0.14194554216001287),np.float64(8.752056929722656)
211,np.float64(76.2361807952891),np.float64(27.54023211209073),np.float64(0.1419455421599507),np.float64(8.609143573785651)
212,np.float64(76.23618079528941),np.float64(27.5402321120908),np.float64(0.14194554216000288),np.float64(8.711654280548649)
213,np.float64(76.23618079528929),np.float64(27.540232112090795),np.float64(0.14194554215988386),np.float64(8.716072899553563)
214,np.float64(76.23618079528926),np.float64(27.540232112090763),np.float64(0.1419455421598445),np.float64(8.781379816759038)
215,np.float64(76.2361807952892),np.float64(27.540232112090735),np.float64(0.14194554215988364),np.float64(8.65867740227846)
216,np.float64(76.23618079528927),np.float64(27.54023211209074),np.float64(0.14194554215984934),np.float64(8.675584840649341)
217,np.float64(76.23618079528941),np.float64(27.540232112090806),np.float64(0.1419455421599929),np.float64(8.647815949277838)
218,np.float64(76.23618079528939),np.float64(27.540232112090827),np.float64(0.14194554215995042),np.float64(8.666367228446445)
219,np.float64(76.23618079528929),np.float64(27.54023211209079),np.float64(0.14194554215994382),np.float64(8.707389673214628)
220,np.float64(76.23618079528916),np.float64(27.540232112090717),np.float64(0.141945542159837),np.float64(8.44749546317011)
221,np.float64(76.23618079528902),np.float64(27.54023211209069),np.float64(0.14194554215987676),np.float64(8.677627599409234)
222,np.float64(76.23618079528894),np.float64(27.540232112090678),np.float64(0.14194554215990718),np.float64(8.609241844233365)
223,np.float64(76.23618079528882),np.float64(27.540232112090642),np.float64(0.1419455421599195),np.float64(8.640285973444438)
224,np.float64(76.23618079528867),np.float64(27.540232112090564),np.float64(0.14194554216002864),np.float64(8.314343330701897)
225,np.float64(76.23618079528855),np.float64(27.540232112090543),np.float64(0.14194554215995026),np.float64(8.687344826934105)
226,np.float64(76.2361807952884),np.float64(27.540232112090493),np.float64(0.1419455421597915),np.float64(8.652711182891252)
227,np.float64(76.23618079528825),np.float64(27.540232112090408),np.float64(0.14194554215987143),np.float64(8.698133802100832)
228,np.float64(76.23618079528836),np.float64(27.540232112090404),np.float64(0.1419455421599416),np.float64(8.412133346837376)
229,np.float64(76.23618079528819),np.float64(27.540232112090322),np.float64(0.1419455421598701),np.float64(8.61489823089111)
230,np.float64(76.23618079528813),np.float64(27.54023211209033),np.float64(0.1419455421598559),np.float64(8.537051072462052)
231,np.float64(76.23618079528815),np.float64(27.540232112090347),np.float64(0.1419455421598408),np.float64(8.609411974505623)
232,np.float64(76.23618079528805),np.float64(27.540232112090337),np.float64(0.14194554215978283),np.float64(8.495696939256026)
233,np.float64(76.23618079528791),np.float64(27.540232112090315),np.float64(0.14194554215982846),np.float64(8.572931054928747)
234,np.float64(76.23618079528781),np.float64(27.540232112090287),np.float64(0.14194554215996624),np.float64(8.501987674461464)
235,np.float64(76.23618079528775),np.float64(27.540232112090266),np.float64(0.14194554215989608),np.float64(8.577255058785537)
236,np.float64(76.23618079528788),np.float64(27.540232112090283),np.float64(0.14194554215988897),np.float64(8.443353883982148)
237,np.float64(76.23618079528792),np.float64(27.540232112090276),np.float64(0.141945542159867),np.float64(8.80263918505251)
238,np.float64(76.2361807952881),np.float64(27.54023211209029),np.float64(0.1419455421599003),np.float64(8.518605732493999)
239,np.float64(76.23618079528805),np.float64(27.54023211209024),np.float64(0.14194554215966193),np.float64(8.782848031652447)
240,np.float64(76.23618079528794),np.float64(27.540232112090205),np.float64(0.14194554215976174),np.float64(8.53339666066676)
241,np.float64(76.23618079528806),np.float64(27.540232112090216),np.float64(0.14194554215973282),np.float64(8.875179843097975)
242,np.float64(76.23618079528802),np.float64(27.5402321120902),np.float64(0.14194554215972754),np.float64(8.576110641785219)
243,np.float64(76.23618079528832),np.float64(27.540232112090294),np.float64(0.14194554215958702),np.float64(8.79003938027954)
244,np.float64(76.23618079528832),np.float64(27.540232112090255),np.float64(0.1419455421595459),np.float64(8.548102528603325)
245,np.float64(76.2361807952882),np.float64(27.540232112090255),np.float64(0.14194554215961333),np.float64(8.838071582944002)
246,np.float64(76.23618079528832),np.float64(27.540232112090294),np.float64(0.14194554215961874),np.float64(8.549470520357485)
247,np.float64(76.23618079528822),np.float64(27.540232112090287),np.float64(0.14194554215971866),np.float64(8.83536769410934)
248,np.float64(76.23618079528838),np.float64(27.540232112090287),np.float64(0.14194554215959698),np.float64(8.61774450060096)
