edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,58.42628521436848,0.13444605525508024,0.2187637569587733,0.25677484910397536
1,0,2,49.48925579989488,0.16679853584991838,0.1952218521436312,0.25677484907222964
2,0,3,52.39986506568646,0.15667041149271962,0.2034396846401252,0.2567748490872338
3,0,4,324.45065309362747,0.20891588854400045,-0.14928990130983155,0.2567748490783871
4,0,5,147.39157599359632,-0.21630024468897935,0.13837459040724015,0.2567748490855049
5,0,6,318.44828591385897,0.1921593449722172,-0.17031767162886335,0.25677484909786025
6,1,2,133.9744290595067,-0.17828834567823054,0.18478795665545777,0.2567748490985431
7,1,3,350.8894593219851,0.25353555575767495,-0.040657657361303806,0.2567748491099981
8,1,4,344.26971769915303,0.2471582696174695,-0.06961402793176591,0.2567748490899886
9,1,5,234.19231712356668,-0.15023034337598562,-0.2082406469960661,0.25677484910365883
10,1,6,90.20561010122303,-0.0009214533749607456,0.25677319576516094,0.25677484911839765
11,2,3,209.9285510723394,-0.222533470986773,-0.12811002075354866,0.25677484909331677
12,2,4,246.63001404509953,-0.10185412857232877,-0.23570969350263718,0.25677484907664855
13,2,5,303.8472815710757,0.14301875594686295,-0.21325796252522822,0.25677484910520343
14,2,6,339.4931038753084,0.2405030349869539,-0.08995339509015715,0.256774849091927
15,3,4,113.24924724596528,-0.10135719457063232,0.2359238059515102,0.2567748490523845
16,3,5,329.62698724775765,0.2215329950128803,-0.12983241216790095,0.25677484909685483
17,3,6,87.7372567977556,0.010137998496117143,0.25657463651943485,0.25677484907713877
18,4,5,62.347409767889474,0.1191715856938532,0.2274455018056453,0.2567748490962641
19,4,6,200.00417714285516,-0.24128302757574793,-0.08783976163201511,0.2567748490792826
20,5,6,34.564141643955125,0.21145192879308136,0.14567568404184947,0.2567748490630948
