step,H_total,abs_ZtZ,phase_pair_max_rat_err_q_le_256,phase_pair_median_rat_err_q_le_256,phase_pair_frac_err_lt_1e10,phase_pair_smallest_global_q_tol_1e10
482,0.8596491228070198,2.3748345626025245e-14,0.0002723050441918451,9.116915708113488e-06,0.0,
483,0.8596491228070213,2.3611018283214078e-14,0.00029315925131861986,1.4072505031111071e-05,0.0,
484,0.8596491228070231,2.3713552836312923e-14,0.00021967341001166707,1.5392044995177212e-05,0.0,
485,0.8596491228070247,2.3816988129960854e-14,0.0002467055636437565,1.1709304604798354e-05,0.0,
486,0.8596491228070235,2.3710504460758747e-14,7.6342057720169e-05,1.1213079589067476e-05,0.0,
487,0.8596491228070223,2.3929258556460744e-14,0.00029764503697676803,1.3003870814043417e-05,0.0,
488,0.859649122807024,2.3627605573491438e-14,0.0011474117683807762,1.2025751568223164e-05,0.0,
489,0.8596491228070247,2.3333120245852682e-14,9.867062691856776e-05,1.0417961215924976e-05,0.0,
490,0.8596491228070238,2.294075902875447e-14,0.00042817017275820213,1.5007379389364583e-05,0.0,
491,0.8596491228070235,2.294811603653274e-14,0.0005075933187179693,1.5088461986306756e-05,0.0,
492,0.859649122807023,2.3186631165415323e-14,0.0003803307757934138,1.2043348482780603e-05,0.0,
493,0.8596491228070227,2.2812695314449354e-14,0.00013341781005732356,1.2506221532648798e-05,0.0,
494,0.8596491228070193,2.338007594391897e-14,0.0001078893976673434,1.260899706817531e-05,0.0,
495,0.8596491228070168,2.3472951737985598e-14,0.00043972558854898924,1.2454386706134413e-05,0.0,
496,0.8596491228070173,2.3666120575494342e-14,0.0003367155433041391,1.3045914808662573e-05,0.0,
497,0.8596491228070173,2.3667683978288565e-14,0.0004732614519627476,1.3228795698511098e-05,0.0,
498,0.8596491228070164,2.4039949900431933e-14,0.0005551997960770438,1.0469761047279813e-05,0.0,
499,0.8596491228070196,2.33529160575424e-14,0.0003926154998888376,1.5914794335492033e-05,0.0,
500,0.8596491228070164,2.2760365488287867e-14,0.0005214249168091212,1.1237502360011975e-05,0.0,
501,0.8596491228070172,2.3316075196074437e-14,8.837496170166492e-05,1.5431901547457993e-05,0.0,
502,0.8596491228070164,2.3879697829406272e-14,0.0002528843602751518,1.722060782521906e-05,0.0,
503,0.8596491228070161,2.313596300983854e-14,0.0001603243151438727,1.1442409638851014e-05,0.0,
504,0.8596491228070149,2.3180202547072138e-14,9.823962770819095e-05,1.2263909812293416e-05,0.0,
505,0.8596491228070149,2.3128176648784457e-14,9.127744357828593e-05,1.325209078245626e-05,0.0,
506,0.8596491228070138,2.3493038536628113e-14,9.878571394145164e-05,1.375572611794773e-05,0.0,
507,0.8596491228070148,2.3577730787291524e-14,0.0002107542670686524,9.334904796487464e-06,0.0,
508,0.8596491228070123,2.381550130929734e-14,0.0001121813441147812,1.1611155403601359e-05,0.0,
509,0.8596491228070147,2.3662755349591548e-14,0.00029289635075580023,1.1831169152431986e-05,0.0,
510,0.8596491228070153,2.450052845494307e-14,0.0003568233771861218,1.3154667255377284e-05,0.0,
511,0.8596491228070151,2.4788670469503076e-14,8.297362735987246e-05,1.4687436911631213e-05,0.0,
512,0.8596491228070147,2.431505479527137e-14,0.00024076569882724996,1.0080472817836084e-05,0.0,
513,0.8596491228070154,2.4424899091871047e-14,0.0016132660801029312,1.2100703058681717e-05,0.0,
514,0.8596491228070167,2.4479715308024335e-14,0.0005337515737919851,1.0762156425397906e-05,0.0,
515,0.8596491228070158,2.3889480713338157e-14,0.0007008319694602472,1.2861875459513339e-05,0.0,
516,0.8596491228070151,2.353134612127343e-14,5.5409620610853694e-05,1.585662413994271e-05,0.0,
517,0.859649122807016,2.320568097135988e-14,0.00014451212980451378,1.547090695463993e-05,0.0,
518,0.8596491228070151,2.336376772377782e-14,0.0005177211543454878,1.220933431056448e-05,0.0,
519,0.8596491228070144,2.2241601893512718e-14,0.0013268323273663795,1.3404213101032326e-05,0.0,
520,0.8596491228070143,2.2829104112681844e-14,0.0003451010970674795,1.1952574621110212e-05,0.0,
521,0.8596491228070142,2.2875439272691163e-14,8.232675042679771e-05,1.0265839008039013e-05,0.0,
522,0.8596491228070143,2.2951689516640154e-14,0.00041284454367768175,1.1815181297059052e-05,0.0,
523,0.8596491228070119,2.2961984074642757e-14,0.0017253259111786679,1.2424057071080963e-05,0.0,
524,0.8596491228070119,2.2967753006250943e-14,0.00032348052344438605,1.3587832515538079e-05,0.0,
525,0.8596491228070124,2.2759020936960246e-14,0.00019695138142244994,9.494738898996324e-06,0.0,
526,0.8596491228070127,2.264293020049827e-14,0.00011647693542782278,1.338989528137935e-05,0.0,
527,0.8596491228070113,2.1567175186027822e-14,0.00015029524474569067,1.5830575957997972e-05,0.0,
528,0.8596491228070106,2.1270633802669578e-14,5.764810250585839e-05,1.4196917072120674e-05,0.0,
529,0.8596491228070119,2.0626869526871804e-14,0.0006472669024911171,8.907412127612258e-06,0.0,
530,0.8596491228070093,2.071477755731191e-14,0.0010518215666569086,2.131309354559338e-05,0.0,
531,0.8596491228070093,2.0499670159610877e-14,0.00016105934147053746,1.3190376428606765e-05,0.0,
532,0.8596491228070124,2.045103895174363e-14,0.0004243635303677884,1.2737435779786033e-05,0.0,
533,0.8596491228070113,2.070593389800874e-14,0.0017558929609332637,1.3501635657158818e-05,0.0,
534,0.85964912280701,2.1151127253250903e-14,0.0018169843540406104,1.3496071687935096e-05,0.0,
535,0.8596491228070116,2.0854614242960172e-14,0.00024314686885770764,1.0715452275933401e-05,0.0,
536,0.8596491228070116,2.001767250643801e-14,5.3969385253371804e-05,1.0637551633191356e-05,0.0,
537,0.8596491228070109,1.9954417493930497e-14,0.00046206279938992845,1.518565970176633e-05,0.0,
538,0.8596491228070087,1.9961911993740673e-14,0.0015772365076374855,1.587183253071861e-05,0.0,
539,0.8596491228070088,1.9890947356476778e-14,8.437001311661918e-05,8.379002232439259e-06,0.0,
540,0.8596491228070061,1.993466811111339e-14,0.0015698689345994366,1.5043671339282083e-05,0.0,
541,0.8596491228070069,1.98217583559657e-14,9.239217695730662e-05,1.059356316623905e-05,0.0,
542,0.8596491228070077,1.977776044815557e-14,6.976800754065343e-05,1.4343736868344115e-05,0.0,
543,0.8596491228070073,1.9084949976713805e-14,0.0003156748786554142,1.2491807080461381e-05,0.0,
544,0.8596491228070067,1.946857537622864e-14,0.000589763153786671,1.4545114111780277e-05,0.0,
545,0.8596491228070078,1.944213928196336e-14,9.428928840887751e-05,1.1276527874665154e-05,0.0,
546,0.8596491228070077,1.9226648971580205e-14,0.00043952642113709306,1.3877252047295174e-05,0.0,
547,0.8596491228070076,1.9023488744124825e-14,0.00015716068741167266,1.3225100035929582e-05,0.0,
548,0.8596491228070062,1.870923669697206e-14,0.0004466656292138049,1.2375231612071769e-05,0.0,
549,0.8596491228070089,1.8647334880345027e-14,0.0002245679157784619,1.3068079953160172e-05,0.0,
550,0.859649122807008,1.872864858749333e-14,0.0008397976959995668,1.555662629765253e-05,0.0,
551,0.859649122807009,1.8143477634365622e-14,0.0009628900791892048,1.4873561363037968e-05,0.0,
552,0.8596491228070111,1.7302351713517768e-14,0.00030632594432070115,1.3191452368489093e-05,0.0,
553,0.8596491228070122,1.7934781814252504e-14,0.00023712264628780733,8.63688867142054e-06,0.0,
554,0.8596491228070107,1.8313122343995725e-14,0.0009471204221397356,9.781299557864997e-06,0.0,
555,0.8596491228070118,1.9522908858290723e-14,0.00062273168562893,1.264037115253358e-05,0.0,
556,0.8596491228070117,1.9576555978558406e-14,0.00030908940100315974,1.031851614188839e-05,0.0,
557,0.8596491228070108,1.917585919925725e-14,0.0009384410091735224,1.693280352782489e-05,0.0,
558,0.8596491228070106,1.915964921277654e-14,0.000766159353199005,1.9875198138785688e-05,0.0,
559,0.8596491228070082,1.8732701626907123e-14,0.00010591722324704289,1.1422058219495712e-05,0.0,
560,0.8596491228070102,1.868383439646436e-14,0.0009431233084922774,1.3186163311806887e-05,0.0,
561,0.85964912280701,1.8603235804179943e-14,6.304210040158909e-05,1.0225699600574512e-05,0.0,
562,0.8596491228070089,1.8955243453908006e-14,0.0005812441510776312,1.6263074574363046e-05,0.0,
563,0.859649122807008,1.989795329131653e-14,0.0006170648819408542,1.74963182412724e-05,0.0,
564,0.8596491228070079,1.9287828839834594e-14,0.0005747990626616684,1.1858472931225439e-05,0.0,
565,0.859649122807008,1.8965940288342355e-14,0.0002321274797241757,1.1607995283546835e-05,0.0,
566,0.8596491228070067,1.872373568245828e-14,0.00025816018458368895,1.2742707859558777e-05,0.0,
567,0.8596491228070062,1.8892350885430287e-14,0.00043324281252771213,1.2017262856295341e-05,0.0,
568,0.8596491228070071,1.8638836120695827e-14,0.00012797142062936917,1.0329436560325977e-05,0.0,
569,0.8596491228070084,1.900948690896612e-14,0.0001878229721986313,1.269612940058007e-05,0.0,
570,0.8596491228070073,1.8135893579941804e-14,0.00010885271654942352,1.5198914960046217e-05,0.0,
571,0.8596491228070073,1.7939719857999522e-14,0.00032892392482347654,1.4072783788343646e-05,0.0,
572,0.8596491228070073,1.8614518398775227e-14,0.00042248965688297625,1.127255055058396e-05,0.0,
573,0.8596491228070072,1.8140862513772292e-14,0.0003133469793313859,1.2656726503690319e-05,0.0,
574,0.859649122807007,1.844855028032906e-14,0.0002709847674933208,1.1619926277184334e-05,0.0,
575,0.8596491228070076,1.8558796893742712e-14,0.00011430186626010252,1.0740447134338638e-05,0.0,
576,0.8596491228070092,1.859882772713572e-14,0.0006286994631053977,1.3032270449131467e-05,0.0,
577,0.8596491228070072,1.8409167022920842e-14,0.0006072436217184896,1.108492462170707e-05,0.0,
578,0.8596491228070079,1.7870681692628187e-14,0.0005559545620114625,1.489012155542202e-05,0.0,
579,0.8596491228070064,1.8599679251900003e-14,0.0002040659387083088,1.199713092675525e-05,0.0,
580,0.8596491228070062,1.793768206097625e-14,0.0006757011662269028,1.554310287960048e-05,0.0,
581,0.8596491228070067,1.6906953409993498e-14,0.0005827519712835461,1.8202554061989146e-05,0.0,
582,0.8596491228070062,1.7226362386099988e-14,0.00011614881363236629,1.1239219346981244e-05,0.0,
583,0.8596491228070076,1.7704418477227122e-14,0.00012196470384662206,1.4545749663474883e-05,0.0,
584,0.8596491228070061,1.7697557755576094e-14,8.795737644390345e-05,1.0045209417552936e-05,0.0,
585,0.8596491228070031,1.745616327487776e-14,0.00021361523790658365,1.733903135486825e-05,0.0,
586,0.8596491228070021,1.7724912391657078e-14,0.0008458603869624289,1.6028241777987784e-05,0.0,
587,0.8596491228070025,1.783262961238205e-14,0.00023894792987427804,1.5192768283503466e-05,0.0,
588,0.859649122807,1.695212623977089e-14,0.0002568064433595141,1.0527784514990923e-05,0.0,
589,0.8596491228070005,1.6366212564518135e-14,7.535233283095799e-05,1.2796106154927545e-05,0.0,
590,0.8596491228070005,1.437727995204282e-14,0.00015069442465315275,1.3432401610641298e-05,0.0,
591,0.8596491228069998,1.5072825282326245e-14,0.00047075785020387473,1.4817705931258196e-05,0.0,
592,0.8596491228069993,1.4861310998857436e-14,0.0002087911928112529,1.4682702713431084e-05,0.0,
593,0.8596491228069998,1.455608380296099e-14,0.0003082004229740254,1.1338210699429752e-05,0.0,
594,0.8596491228070009,1.457457981235937e-14,0.00012543347041538144,1.1846677878180056e-05,0.0,
595,0.8596491228069991,1.4638039198537203e-14,0.00018362940150723484,1.4411502888223016e-05,0.0,
596,0.8596491228070001,1.466008939736719e-14,0.000610052993111676,1.2369280343871303e-05,0.0,
597,0.8596491228069996,1.3827075513330824e-14,0.00019262973821931872,1.178035383747611e-05,0.0,
598,0.8596491228069985,1.3019683786435751e-14,0.0014929439605890617,9.717298554090537e-06,0.0,
599,0.8596491228069993,1.3045230394796846e-14,0.00015226667649231862,1.3561045660852311e-05,0.0,
600,0.8596491228070012,1.3269329774985684e-14,0.00016557817246432016,1.2644093741187579e-05,0.0,
601,0.8596491228069997,1.426310974595885e-14,0.0018317903096397086,1.4603210383767884e-05,0.0,
602,0.8596491228069971,1.4526405298071828e-14,0.0008096668937908613,1.6845881291416287e-05,0.0,
603,0.8596491228069966,1.451492221722848e-14,0.00013478420607321295,1.218865712826478e-05,0.0,
604,0.8596491228069991,1.486181839436881e-14,0.0002160250273830211,1.2108960389632661e-05,0.0,
605,0.8596491228070028,1.4660170241851247e-14,0.0011892330380039477,1.14068948265586e-05,0.0,
606,0.8596491228070019,1.4807045786081503e-14,0.00016658639545130693,1.2672624993659287e-05,0.0,
607,0.8596491228070011,1.448081033665667e-14,0.0003707945782068789,2.191271350487911e-05,0.0,
608,0.8596491228069996,1.4232578645307162e-14,0.0002624116730930437,1.2382550590106511e-05,0.0,
609,0.8596491228070002,1.3904461389219792e-14,0.00010874377096567467,1.0091710657911257e-05,0.0,
610,0.8596491228070019,1.3162357325758952e-14,0.0001644439467680947,1.3021906434595998e-05,0.0,
611,0.8596491228070027,1.2627548460077182e-14,0.0012375175808611704,1.4760295532767476e-05,0.0,
612,0.8596491228070031,1.2595848400160532e-14,9.009425382267011e-05,6.392478262118306e-06,0.0,
613,0.8596491228070027,1.2519195278078352e-14,0.0005635827336903931,1.0835185839358497e-05,0.0,
614,0.8596491228070029,1.2255228079387062e-14,0.00016192844823792463,9.985723436689575e-06,0.0,
615,0.8596491228070049,1.2076671778414109e-14,0.0002075569188772497,1.6883464303008022e-05,0.0,
616,0.8596491228070049,1.3057432447225713e-14,0.0005782588320082382,1.8893886905929635e-05,0.0,
617,0.859649122807007,1.238082018290999e-14,0.00042605822517596814,1.1351342766752204e-05,0.0,
618,0.8596491228070071,1.267152909864417e-14,0.0014601242012689379,1.178801859097467e-05,0.0,
619,0.8596491228070069,1.2856844248938862e-14,0.0007142501325733686,1.612378317322749e-05,0.0,
620,0.8596491228070056,1.2264834811767923e-14,0.0003001267262324192,9.486817786064083e-06,0.0,
621,0.8596491228070071,1.216957450400298e-14,0.00015778993245360584,1.4773246856253364e-05,0.0,
622,0.859649122807008,1.2455843506174885e-14,3.8804811609473994e-05,1.3058387580699993e-05,0.0,
623,0.8596491228070073,1.2052256694156e-14,0.00012909233683544574,1.3079332479404293e-05,0.0,
624,0.8596491228070058,1.135596790486854e-14,5.28882145541254e-05,8.039061116404955e-06,0.0,
625,0.8596491228070082,1.2055531766767112e-14,0.0008162434520113671,1.153122454031208e-05,0.0,
626,0.859649122807009,1.3144449587759943e-14,0.0007147136620136996,1.5248332845052559e-05,0.0,
627,0.8596491228070104,1.2579195264269123e-14,0.0002406055605631563,1.310629854739398e-05,0.0,
628,0.85964912280701,1.2793883760071603e-14,0.00018524040985007373,1.4463842795464643e-05,0.0,
629,0.8596491228070067,1.2238551993582985e-14,0.00015053218609939467,1.1313897749443136e-05,0.0,
630,0.8596491228070073,1.1844210334247248e-14,0.00014203799192846756,1.71908587938141e-05,0.0,
631,0.8596491228070051,1.2006411163558204e-14,0.0001786504543384495,1.216766568817862e-05,0.0,
632,0.8596491228070059,1.233215458843991e-14,0.0009167385245564506,1.2980173859811206e-05,0.0,
633,0.8596491228070027,1.3022547364883734e-14,0.0011843383139038175,1.4233928150364505e-05,0.0,
634,0.8596491228070049,1.2419984979706538e-14,0.0009695347990995142,1.1204995755687008e-05,0.0,
635,0.8596491228070036,1.2233770479928346e-14,0.000338669728337182,1.5148463884916141e-05,0.0,
636,0.8596491228070036,1.2714831124954064e-14,0.00016345384596355705,9.196615356962812e-06,0.0,
637,0.8596491228070032,1.2695363749635189e-14,0.00019866923352540589,1.4842595422476235e-05,0.0,
638,0.8596491228070029,1.2348154134711349e-14,0.00014792558884996199,1.4951584583672295e-05,0.0,
639,0.8596491228070035,1.2419285324663922e-14,0.00036576522572107084,1.2403789326709269e-05,0.0,
640,0.8596491228070047,1.2628005871468021e-14,0.0010215367272517761,1.3888249070337366e-05,0.0,
641,0.8596491228070036,1.2729352913182836e-14,0.001519299056074739,1.1902293496068861e-05,0.0,
642,0.8596491228070031,1.276226428084901e-14,0.0003915337286783721,1.3288144365353194e-05,0.0,
643,0.8596491228070002,1.2809896008709738e-14,0.0011295305112982406,1.7031371534581563e-05,0.0,
644,0.8596491228069991,1.2782973642357865e-14,0.0017538495975847738,1.1185655741985379e-05,0.0,
645,0.8596491228069989,1.2943999821036311e-14,0.0012454921273779198,1.1123400369877912e-05,0.0,
646,0.8596491228069987,1.1969775662351065e-14,0.0012617113445333086,1.0068456278683469e-05,0.0,
647,0.859649122806998,1.2263734930892332e-14,0.001807208934225073,1.14277866326562e-05,0.0,
648,0.8596491228069967,1.1672388397800384e-14,0.0010244236204580513,1.965976379306872e-05,0.0,
649,0.8596491228069973,1.1699232682045064e-14,0.0005744451119179268,1.378106772853549e-05,0.0,
650,0.8596491228069982,1.1197723640882611e-14,0.001218396968098457,1.1193470905168645e-05,0.0,
651,0.8596491228069972,1.1466505085851e-14,0.00018842860377171755,1.3209052873497384e-05,0.0,
652,0.8596491228069971,1.1383331271730774e-14,0.00020403122984136157,1.3272891955184996e-05,0.0,
653,0.8596491228069965,1.1248088553378999e-14,0.00023486267838701558,1.1213460065218062e-05,0.0,
654,0.8596491228069967,1.1803699524573308e-14,0.00012010876358892197,1.3004807275618369e-05,0.0,
655,0.859649122806996,1.1732338619585037e-14,0.0003883277618713654,1.1509874926563315e-05,0.0,
656,0.859649122806996,1.1389645219949106e-14,0.00019646200566997285,1.2367316037265041e-05,0.0,
657,0.8596491228069969,1.1512697889640262e-14,0.00015322595122241323,1.7016141941050833e-05,0.0,
658,0.8596491228069971,1.1270472711928799e-14,0.0014813297517696816,1.4034134792118014e-05,0.0,
659,0.8596491228069973,1.1431768158229891e-14,0.0016131241830736993,1.6154555925726455e-05,0.0,
660,0.8596491228069993,1.0971103434113092e-14,0.0001267168975152555,1.1571671907351089e-05,0.0,
661,0.8596491228069989,1.2082094075169487e-14,0.00016330162454629427,1.0907780920776933e-05,0.0,
662,0.8596491228069981,1.239274544561815e-14,7.604183492337935e-05,1.3466974285974986e-05,0.0,
663,0.8596491228069977,1.2841580669674685e-14,0.0011627891592959753,1.518781728538851e-05,0.0,
664,0.8596491228069966,1.3098080086863678e-14,0.0017828957818702231,1.5815959214598996e-05,0.0,
665,0.8596491228069949,1.3227764951016738e-14,0.00015731483781800115,1.415083120223648e-05,0.0,
666,0.8596491228069965,1.3868815101017216e-14,0.0012967521727594773,1.1962537040055565e-05,0.0,
667,0.859649122806997,1.3819594351827048e-14,0.0001752189033744217,1.5676920532739502e-05,0.0,
668,0.8596491228069957,1.3965794060854495e-14,9.560833854839468e-05,1.153009981014197e-05,0.0,
669,0.8596491228069951,1.399680766719388e-14,0.00022923679891861948,1.3375892393086009e-05,0.0,
670,0.8596491228069962,1.4048568082479781e-14,0.0008416790741539448,1.0410390960752247e-05,0.0,
671,0.8596491228069962,1.4555936820926523e-14,0.001668582863272496,1.4629443441216416e-05,0.0,
672,0.8596491228069922,1.4230190965404593e-14,0.0006443141005095768,1.444553615567723e-05,0.0,
673,0.859649122806994,1.40775076636674e-14,0.0008603000928556483,1.4761777848698934e-05,0.0,
674,0.8596491228069958,1.4264250710098715e-14,0.0012237569179963852,1.1957346666979785e-05,0.0,
675,0.8596491228069976,1.4451646459271232e-14,0.0011183992984527538,1.1671194105777882e-05,0.0,
676,0.8596491228070005,1.4198160361385923e-14,0.00027795990081791455,1.0263380023134427e-05,0.0,
677,0.8596491228070007,1.4313948837376504e-14,0.0001808765848254068,1.6010295024238008e-05,0.0,
678,0.8596491228070026,1.46120553245378e-14,0.0001206941431100006,8.91695932503378e-06,0.0,
679,0.8596491228070045,1.522019915802375e-14,0.0004541498645462827,1.3432673238000792e-05,0.0,
680,0.8596491228070051,1.609254159811115e-14,0.0012037162299205913,1.2338327317951148e-05,0.0,
681,0.8596491228070033,1.6772800813416944e-14,0.001269202416577178,1.0903061548106496e-05,0.0,
682,0.8596491228070028,1.6789389098549575e-14,0.0005236768831573766,1.1176016630476404e-05,0.0,
683,0.8596491228070045,1.6763027488372604e-14,0.0012991184411571283,1.0658400486085462e-05,0.0,
684,0.8596491228070039,1.565261218227687e-14,0.0018926137188157183,1.4395582394910456e-05,0.0,
685,0.8596491228070061,1.577317834391113e-14,0.0004125904984658142,1.2947541595642598e-05,0.0,
686,0.8596491228070033,1.5587054781419984e-14,0.0008312558437606719,1.0696313487545961e-05,0.0,
687,0.8596491228070035,1.5633887682837914e-14,9.845088240478805e-05,1.4141063044703639e-05,0.0,
688,0.8596491228070043,1.586351844817439e-14,0.000712588861721597,1.4321681439444234e-05,0.0,
689,0.8596491228070033,1.629679358150099e-14,0.00012078740501669794,1.2563261943543402e-05,0.0,
690,0.8596491228070025,1.7544426823300223e-14,0.0001366320264158949,1.3728898032951131e-05,0.0,
691,0.8596491228070047,1.8305677892722712e-14,0.0008444225809595141,1.4404638716658535e-05,0.0,
692,0.8596491228070069,1.8479642744977787e-14,0.00014825490884867731,1.2601695582849237e-05,0.0,
693,0.8596491228070062,1.899547060868907e-14,0.00011823786506798273,1.520879819602583e-05,0.0,
694,0.8596491228070077,1.8559608319887628e-14,0.00033330379576590463,1.6769060700361216e-05,0.0,
695,0.8596491228070084,1.8388821967535643e-14,0.00108387365405035,8.155464504222554e-06,0.0,
696,0.8596491228070071,1.8191952766077692e-14,0.00025997927160514855,1.556253393020235e-05,0.0,
697,0.8596491228070091,1.807585296077933e-14,0.00010640996478372688,1.2449681299125936e-05,0.0,
698,0.8596491228070103,1.8535578415917386e-14,0.0018624390585669324,1.3868621635382272e-05,0.0,
699,0.8596491228070114,1.8595227681995217e-14,0.0011286609474242893,1.168059311833225e-05,0.0,
700,0.8596491228070108,1.8640486681583162e-14,0.0007407125100499234,1.5899977291344847e-05,0.0,
701,0.8596491228070092,1.791018683953617e-14,5.338459529119488e-05,1.2974788001784282e-05,0.0,
702,0.859649122807008,1.7316160181032328e-14,0.0017115886674816997,1.1143463721996483e-05,0.0,
703,0.8596491228070088,1.7440592662219466e-14,0.0013234815023807896,1.2103269294183594e-05,0.0,
704,0.8596491228070078,1.713843947340593e-14,0.000975306554548968,1.1927744853035271e-05,0.0,
705,0.8596491228070063,1.724216788468467e-14,0.00028892536640645616,1.3541787335147326e-05,0.0,
706,0.8596491228070062,1.6876365412710014e-14,8.048770168742059e-05,1.1343358554516403e-05,0.0,
707,0.8596491228070074,1.7561069041125067e-14,0.0003798775898968265,1.5072891693224122e-05,0.0,
708,0.8596491228070073,1.6754373159675967e-14,0.00028592973116137177,1.6760846300700738e-05,0.0,
709,0.8596491228070087,1.6816042990492374e-14,0.0003343080643262164,1.637459410375186e-05,0.0,
710,0.8596491228070082,1.6656291215384653e-14,0.0007422080690329597,1.5174337649706549e-05,0.0,
711,0.8596491228070087,1.7195387086415306e-14,0.0009393112881825316,1.6307057935260882e-05,0.0,
712,0.859649122807011,1.787834654112978e-14,0.0006900242981132676,1.0266252454593783e-05,0.0,
713,0.8596491228070107,1.7698558592420975e-14,0.00038780240680391653,1.576498313704544e-05,0.0,
714,0.8596491228070087,1.7563250645576147e-14,7.601757883024529e-05,1.2952929041465389e-05,0.0,
715,0.8596491228070112,1.7488758719644955e-14,5.648589809326143e-05,9.366218886752709e-06,0.0,
716,0.8596491228070118,1.700454893524211e-14,8.811574204187211e-05,1.3549772825027784e-05,0.0,
717,0.8596491228070129,1.7702954148281548e-14,0.00016727668484423086,1.3447919403608566e-05,0.0,
718,0.8596491228070141,1.734334333721342e-14,0.0001493447846802609,8.663514046547416e-06,0.0,
719,0.8596491228070167,1.7568525996992293e-14,0.00024469274983468514,1.205875075144247e-05,0.0,
720,0.8596491228070136,1.756470701507081e-14,0.00014937564037076356,1.3545348002345914e-05,0.0,
721,0.8596491228070149,1.803449361350833e-14,0.00014098124246926524,1.3331165723717842e-05,0.0,
722,0.859649122807016,1.806163533467028e-14,7.263717329837605e-05,1.526573556806521e-05,0.0,
723,0.8596491228070178,1.8183233362184485e-14,6.636042833757516e-05,1.185251471552684e-05,0.0,
724,0.8596491228070168,1.8024323850558688e-14,0.00017030815549912148,1.4106487293275016e-05,0.0,
725,0.8596491228070164,1.8011656674426277e-14,0.00034029016577974414,1.3779641191383196e-05,0.0,
726,0.8596491228070153,1.895430530276034e-14,0.00010899473241315905,8.82698178300556e-06,0.0,
727,0.8596491228070131,1.921615280889497e-14,0.0005382211110863677,1.5129179928741188e-05,0.0,
728,0.859649122807015,1.913797298195733e-14,0.00036588805936765834,1.1005620652315695e-05,0.0,
729,0.8596491228070129,2.0188297347291515e-14,0.00031856973556793067,1.7160026280604868e-05,0.0,
730,0.8596491228070122,2.0331205124462294e-14,0.0005159956616553885,1.8564437953894064e-05,0.0,
731,0.8596491228070147,2.0353268466487433e-14,0.00019345541365867192,8.943129482907874e-06,0.0,
732,0.8596491228070148,2.045389976701129e-14,0.0006212528578017906,1.0956334497491671e-05,0.0,
733,0.8596491228070136,1.998334686808519e-14,0.00037506689019833894,8.022066115498383e-06,0.0,
734,0.8596491228070128,2.0368781304148693e-14,0.0005750383606195619,1.318945908279634e-05,0.0,
735,0.8596491228070109,2.1162467891215512e-14,3.242632606292872e-05,8.765237251864844e-06,0.0,
736,0.8596491228070102,2.185375299221109e-14,6.35520332380457e-05,1.4087395580064666e-05,0.0,
737,0.85964912280701,2.185641570451774e-14,9.076531512941521e-05,1.2789612761909819e-05,0.0,
738,0.8596491228070091,2.128959334938632e-14,0.0004717493714803678,1.9511161735930038e-05,0.0,
739,0.8596491228070076,2.0833451314666668e-14,0.000856282526277119,1.2844358190600147e-05,0.0,
740,0.8596491228070071,2.0525782262896944e-14,0.0001051408928640224,1.4437514273712981e-05,0.0,
741,0.8596491228070029,2.046976555395019e-14,0.0001843538649387022,1.3510870544186648e-05,0.0,
742,0.8596491228070051,2.0750467091822603e-14,0.00022127265966842558,1.1823571732164431e-05,0.0,
743,0.8596491228070037,2.0461284999270525e-14,0.00019336913871292882,1.37012959278357e-05,0.0,
744,0.8596491228070062,2.001702408402549e-14,0.000271157117325449,1.0971185916031079e-05,0.0,
745,0.8596491228070042,2.0066837486331014e-14,0.00020171068026907102,1.1626109220286285e-05,0.0,
746,0.8596491228070027,1.9264842937991093e-14,6.198558638825791e-05,1.0765991469929848e-05,0.0,
747,0.859649122807002,1.981822397919401e-14,0.00016990184784515527,1.195683161213379e-05,0.0,
748,0.859649122807002,1.98671134325684e-14,0.0007365535442381832,1.3846092306313285e-05,0.0,
749,0.8596491228069993,1.9687844351354257e-14,0.00018849114486402252,1.2076485366330214e-05,0.0,
750,0.8596491228069993,1.974445855074615e-14,0.00027405395713708813,1.276866000987642e-05,0.0,
751,0.8596491228069995,1.9678972087146263e-14,0.0008947747669236783,1.1445960791556242e-05,0.0,
752,0.8596491228069969,2.0367124517561564e-14,0.0005697103448063321,1.5336789552782004e-05,0.0,
753,0.859649122806996,2.0284540836631876e-14,0.0018638296237221224,1.4873738671039582e-05,0.0,
754,0.8596491228069962,2.0228921343634716e-14,0.0011505191768798328,1.2084278180835017e-05,0.0,
755,0.8596491228069968,2.0828226975692433e-14,0.0006355325333936568,1.396840574674485e-05,0.0,
756,0.8596491228069956,2.095898013708652e-14,0.0005527313532645572,9.144565712659869e-06,0.0,
757,0.8596491228069976,2.093107837667689e-14,0.0017877346792869353,1.2430519620227828e-05,0.0,
758,0.8596491228069971,2.0826558885248496e-14,0.0004227008483529659,1.3150575127740538e-05,0.0,
759,0.859649122806998,2.0768423931316925e-14,0.0011940114416236604,1.9464909878141867e-05,0.0,
760,0.8596491228069982,2.0738049706043005e-14,0.0019204024030390655,1.512073189191901e-05,0.0,
761,0.8596491228069977,2.232586389522775e-14,0.0017032493995255617,1.1135708471984862e-05,0.0,
762,0.8596491228070001,2.1994089140104314e-14,0.0009263882620968425,1.3968481516746234e-05,0.0,
