step,edge_index,theta,relative_theta_over_pi_mod_pi,amplitude
0,0,-1.9914643464782091,0.0,0.2676516895156553
0,1,1.1501283071115853,5.654319433712919e-16,0.2676516895156552
0,2,2.7209246339064803,-0.5,0.28613169175965053
0,3,2.7209246339064803,-0.5,0.28613169175965064
0,4,2.720924633906482,-0.49999999999999944,0.4291975376394763
0,5,1.1501283071115853,5.654319433712919e-16,0.2676516895156553
0,6,1.1501283071115866,8.481479150569378e-16,0.2676516895156554
0,7,-1.991464346478208,3.5339496460705744e-16,0.2676516895156553
0,8,-1.991464346478209,7.067899292141149e-17,0.2676516895156554
0,9,2.7209246339064816,-0.4999999999999997,0.28613169175965053
1,0,-1.8282037442762786,0.0,0.26765168951565543
1,1,1.313388909313515,0.0,0.26765168951565593
1,2,2.8841852361084115,-0.5,0.28613169175965075
1,3,2.884185236108411,-0.5,0.28613169175965114
1,4,2.884185236108412,-0.4999999999999997,0.4291975376394768
1,5,1.313388909313516,5.654319433712919e-16,0.2676516895156553
1,6,1.3133889093135174,8.481479150569378e-16,0.2676516895156554
1,7,-1.8282037442762773,4.240739575284689e-16,0.2676516895156553
1,8,-1.828203744276278,2.1203697876423444e-16,0.2676516895156553
1,9,2.8841852361084124,-0.49999999999999944,0.2861316917596505
2,0,-1.664943142074348,0.0,0.26765168951565554
2,1,1.4766495115154454,0.0,0.2676516895156559
2,2,3.0474458383103418,-0.5,0.2861316917596509
2,3,3.047445838310342,-0.5,0.2861316917596516
2,4,3.047445838310342,-0.5,0.42919753763947727
2,5,1.4766495115154465,5.654319433712919e-16,0.26765168951565543
2,6,1.476649511515448,8.481479150569378e-16,0.2676516895156555
2,7,-1.6649431420743463,4.947529504498804e-16,0.26765168951565543
2,8,-1.664943142074347,2.8271597168564594e-16,0.2676516895156555
2,9,3.047445838310343,-0.49999999999999944,0.2861316917596506
3,0,-1.5016825398724172,0.0,0.2676516895156557
3,1,1.6399101137173757,0.0,0.2676516895156561
3,2,-3.072478866667314,0.49999999999999983,0.2861316917596508
3,3,-3.0724788666673137,-0.5,0.2861316917596513
3,4,-3.072478866667314,0.49999999999999983,0.4291975376394771
3,5,1.639910113717377,2.8271597168564594e-16,0.26765168951565554
3,6,1.6399101137173788,8.481479150569378e-16,0.2676516895156555
3,7,-1.5016825398724158,4.240739575284689e-16,0.2676516895156555
3,8,-1.5016825398724165,2.1203697876423444e-16,0.2676516895156556
3,9,-3.072478866667313,-0.4999999999999997,0.2861316917596505
4,0,-1.3384219376704867,0.0,0.26765168951565566
4,1,1.8031707159193067,0.0,0.2676516895156562
4,2,-2.9092182644653835,0.5,0.28613169175965053
4,3,-2.9092182644653835,0.5,0.2861316917596511
4,4,-2.909218264465384,0.4999999999999997,0.4291975376394769
4,5,1.8031707159193073,2.8271597168564594e-16,0.26765168951565566
4,6,1.8031707159193093,8.481479150569378e-16,0.2676516895156556
4,7,-1.3384219376704853,4.240739575284689e-16,0.26765168951565554
4,8,-1.338421937670486,2.1203697876423444e-16,0.26765168951565577
4,9,-2.909218264465382,-0.49999999999999967,0.28613169175965036
5,0,-1.1751613354685562,0.0,0.2676516895156557
5,1,1.9664313181212367,0.0,0.26765168951565627
5,2,-2.7459576622634523,-0.49999999999999983,0.2861316917596504
5,3,-2.7459576622634527,-0.5,0.28613169175965103
5,4,-2.7459576622634536,0.4999999999999997,0.4291975376394768
5,5,1.9664313181212378,2.8271597168564594e-16,0.26765168951565577
5,6,1.9664313181212396,8.481479150569378e-16,0.26765168951565566
5,7,-1.1751613354685544,5.654319433712919e-16,0.26765168951565566
5,8,-1.1751613354685553,2.8271597168564594e-16,0.2676516895156559
5,9,-2.7459576622634514,-0.49999999999999956,0.2861316917596506
6,0,-1.0119007332666259,0.0,0.2676516895156555
6,1,2.129691920323166,-5.654319433712919e-16,0.2676516895156567
6,2,-2.5826970600615207,-0.49999999999999944,0.2861316917596506
6,3,-2.5826970600615224,-0.5,0.286131691759651
6,4,-2.5826970600615233,0.4999999999999997,0.4291975376394769
6,5,2.129691920323168,2.8271597168564594e-16,0.26765168951565577
6,6,2.1296919203231703,1.1308638867425838e-15,0.2676516895156559
6,7,-1.011900733266624,5.654319433712919e-16,0.2676516895156557
6,8,-1.0119007332666246,4.240739575284689e-16,0.267651689515656
6,9,-2.582697060061521,-0.49999999999999956,0.28613169175965075
7,0,-0.8486401310646953,0.0,0.2676516895156558
7,1,2.2929525225250953,-8.481479150569378e-16,0.26765168951565715
7,2,-2.4194364578595895,-0.4999999999999993,0.2861316917596506
7,3,-2.4194364578595913,-0.49999999999999983,0.286131691759651
7,4,-2.419436457859593,0.49999999999999956,0.4291975376394768
7,5,2.292952522525099,2.8271597168564594e-16,0.26765168951565593
7,6,2.2929525225251006,8.481479150569378e-16,0.26765168951565604
7,7,-0.8486401310646937,4.947529504498804e-16,0.2676516895156559
7,8,-0.8486401310646943,2.8271597168564594e-16,0.2676516895156562
7,9,-2.4194364578595904,-0.49999999999999956,0.28613169175965086
8,0,-0.6853795288627649,0.0,0.26765168951565577
8,1,2.4562131247270247,-1.1308638867425838e-15,0.2676516895156567
8,2,-2.2561758556576583,-0.499999999999999,0.28613169175965036
8,3,-2.2561758556576605,-0.4999999999999997,0.28613169175965064
8,4,-2.2561758556576623,0.4999999999999997,0.42919753763947605
8,5,2.4562131247270296,5.654319433712919e-16,0.26765168951565566
8,6,2.456213124727031,8.481479150569378e-16,0.2676516895156559
8,7,-0.6853795288627629,6.361109362927033e-16,0.26765168951565566
8,8,-0.6853795288627642,2.1203697876423444e-16,0.26765168951565593
8,9,-2.256175855657659,-0.4999999999999993,0.2861316917596507
9,0,-0.5221189266608345,0.0,0.2676516895156557
9,1,2.619473726928954,-1.4135798584282298e-15,0.2676516895156565
9,2,-2.0929152534557263,-0.49999999999999845,0.28613169175965036
9,3,-2.09291525345573,-0.49999999999999956,0.28613169175965064
9,4,-2.0929152534557316,0.49999999999999983,0.4291975376394757
9,5,2.6194737269289594,2.8271597168564594e-16,0.2676516895156555
9,6,2.6194737269289616,1.1308638867425838e-15,0.2676516895156557
9,7,-0.522118926660833,4.240739575284689e-16,0.2676516895156555
9,8,-0.5221189266608341,1.4135798584282297e-16,0.2676516895156559
9,9,-2.092915253455728,-0.499999999999999,0.28613169175965075
10,0,-0.3588583244589045,0.0,0.2676516895156555
10,1,2.782734329130884,-1.6962958301138756e-15,0.26765168951565593
10,2,-1.9296546512537962,-0.49999999999999845,0.28613169175965025
10,3,-1.9296546512537989,-0.4999999999999993,0.2861316917596505
10,4,-1.9296546512538009,-0.49999999999999994,0.4291975376394754
10,5,2.7827343291308897,2.8271597168564594e-16,0.26765168951565543
10,6,2.782734329130892,1.1308638867425838e-15,0.2676516895156559
10,7,-0.35885832445890303,4.240739575284689e-16,0.26765168951565543
10,8,-0.35885832445890425,7.067899292141149e-17,0.2676516895156559
10,9,-1.9296546512537978,-0.49999999999999895,0.28613169175965103
11,0,-0.19559772225697453,0.0,0.26765168951565577
11,1,2.9459949313328138,-1.6962958301138756e-15,0.26765168951565554
11,2,-1.766394049051865,-0.4999999999999981,0.28613169175965014
11,3,-1.7663940490518681,-0.49999999999999906,0.28613169175965036
11,4,-1.7663940490518697,-0.49999999999999956,0.4291975376394753
11,5,2.9459949313328195,2.8271597168564594e-16,0.2676516895156556
11,6,2.9459949313328218,1.1308638867425838e-15,0.267651689515656
11,7,-0.19559772225697303,4.947529504498804e-16,0.2676516895156555
11,8,-0.19559772225697422,7.067899292141149e-17,0.267651689515656
11,9,-1.7663940490518673,-0.4999999999999988,0.2861316917596513
12,0,-0.032337120055044896,0.0,0.2676516895156559
12,1,3.109255533534744,-1.1308638867425838e-15,0.2676516895156551
12,2,-1.6031334468499343,-0.4999999999999977,0.2861316917596502
12,3,-1.6031334468499372,-0.49999999999999867,0.28613169175965064
12,4,-1.6031334468499387,-0.49999999999999917,0.4291975376394754
12,5,3.10925553353475,5.654319433712919e-16,0.2676516895156555
12,6,3.1092555335347516,1.1308638867425838e-15,0.267651689515656
12,7,-0.03233712005504266,7.067899292141149e-16,0.2676516895156554
12,8,-0.03233712005504449,1.4135798584282297e-16,0.267651689515656
12,9,-1.6031334468499372,-0.49999999999999867,0.28613169175965164
13,0,0.13092348214688526,0.0,0.2676516895156559
13,1,-3.010669171442912,-1.2722218725854067e-15,0.2676516895156549
13,2,-1.439872844648004,-0.49999999999999767,0.28613169175965053
13,3,-1.4398728446480065,-0.49999999999999845,0.2861316917596509
13,4,-1.439872844648008,-0.49999999999999895,0.42919753763947543
13,5,-3.010669171442906,5.654319433712919e-16,0.2676516895156552
13,6,-3.0106691714429044,1.1308638867425838e-15,0.26765168951565593
13,7,0.13092348214688773,7.774689221355263e-16,0.26765168951565516
13,8,0.13092348214688565,1.4135798584282297e-16,0.2676516895156559
13,9,-1.439872844648007,-0.4999999999999986,0.28613169175965164
14,0,0.29418408434881566,0.0,0.26765168951565554
14,1,-2.847408569240981,-1.1308638867425838e-15,0.267651689515654
14,2,-1.2766122424460735,-0.49999999999999767,0.2861316917596506
14,3,-1.2766122424460764,-0.4999999999999986,0.286131691759651
14,4,-1.2766122424460775,-0.49999999999999895,0.4291975376394754
14,5,-2.8474085692409754,7.067899292141149e-16,0.26765168951565493
14,6,-2.847408569240974,1.1308638867425838e-15,0.26765168951565566
14,7,0.2941840843488187,9.895059008997609e-16,0.26765168951565477
14,8,0.294184084348816,1.4135798584282297e-16,0.2676516895156555
14,9,-1.276612242446077,-0.4999999999999988,0.28613169175965186
15,0,0.45744468655074655,0.0,0.2676516895156553
15,1,-2.68414796703905,-1.1308638867425838e-15,0.2676516895156538
15,2,-1.113351640244143,-0.4999999999999977,0.2861316917596508
15,3,-1.1133516402441463,-0.4999999999999989,0.28613169175965114
15,4,-1.1133516402441472,-0.49999999999999917,0.42919753763947543
15,5,-2.6841479670390442,7.067899292141149e-16,0.2676516895156549
15,6,-2.6841479670390433,9.895059008997609e-16,0.2676516895156554
15,7,0.4574446865507497,9.895059008997609e-16,0.2676516895156546
15,8,0.4574446865507463,-7.067899292141149e-17,0.2676516895156554
15,9,-1.113351640244147,-0.499999999999999,0.2861316917596517
16,0,0.6207052887526772,0.0,0.26765168951565516
16,1,-2.520887364837118,-5.654319433712919e-16,0.26765168951565405
16,2,-0.9500910380422135,-0.49999999999999817,0.28613169175965075
16,3,-0.9500910380422161,-0.49999999999999895,0.2861316917596511
16,4,-0.9500910380422166,-0.49999999999999917,0.42919753763947527
16,5,-2.520887364837113,8.481479150569378e-16,0.26765168951565477
16,6,-2.520887364837113,8.481479150569378e-16,0.2676516895156554
16,7,0.6207052887526809,1.2015428796639952e-15,0.26765168951565455
16,8,0.620705288752677,0.0,0.26765168951565527
16,9,-0.9500910380422173,-0.4999999999999993,0.2861316917596517
17,0,0.7839658909546077,0.0,0.267651689515655
17,1,-2.357626762635187,-4.240739575284689e-16,0.2676516895156542
17,2,-0.786830435840283,-0.49999999999999817,0.28613169175965075
17,3,-0.7868304358402862,-0.49999999999999917,0.2861316917596511
17,4,-0.786830435840286,-0.49999999999999906,0.4291975376394751
17,5,-2.357626762635182,1.1308638867425838e-15,0.26765168951565493
17,6,-2.3576267626351823,9.895059008997609e-16,0.2676516895156555
17,7,0.7839658909546126,1.5549378442710527e-15,0.2676516895156547
17,8,0.7839658909546079,7.067899292141149e-17,0.2676516895156553
17,9,-0.7868304358402873,-0.4999999999999995,0.28613169175965136
18,0,0.9472264931565386,0.0,0.2676516895156551
18,1,-2.1943661604332556,-2.8271597168564594e-16,0.26765168951565466
18,2,-0.6235698336383532,-0.49999999999999845,0.2861316917596508
18,3,-0.6235698336383557,-0.4999999999999993,0.28613169175965114
18,4,-0.6235698336383553,-0.49999999999999917,0.42919753763947516
18,5,-2.194366160433251,1.1308638867425838e-15,0.2676516895156552
18,6,-2.1943661604332516,8.481479150569378e-16,0.2676516895156555
18,7,0.9472264931565437,1.6256168371924641e-15,0.26765168951565477
18,8,0.9472264931565387,0.0,0.26765168951565543
18,9,-0.6235698336383572,-0.4999999999999997,0.2861316917596513
19,0,1.1104870953584693,0.0,0.26765168951565516
19,1,-2.031105558231324,0.0,0.2676516895156547
19,2,-0.46030923143642344,-0.4999999999999988,0.28613169175965136
19,3,-0.46030923143642594,-0.49999999999999956,0.2861316917596517
19,4,-0.46030923143642455,-0.49999999999999917,0.42919753763947555
19,5,-2.0311055582313204,1.1308638867425838e-15,0.2676516895156552
19,6,-2.0311055582313213,8.481479150569378e-16,0.26765168951565554
19,7,1.1104870953584745,1.6256168371924641e-15,0.2676516895156548
19,8,1.1104870953584693,0.0,0.2676516895156555
19,9,-0.46030923143642716,-0.5,0.28613169175965103
20,0,1.2737476975604,0.0,0.2676516895156552
20,1,-1.867844956029393,0.0,0.26765168951565466
