step,max_abs_phase_increment_over_pi,mean_abs_phase_increment_over_pi,max_rat_err_q_le_256,median_rat_err_q_le_256,smallest_global_q_tol_1e10,best_denominators,dtheta_edge_0_over_pi,dtheta_edge_1_over_pi,dtheta_edge_2_over_pi,dtheta_edge_3_over_pi,dtheta_edge_4_over_pi,dtheta_edge_5_over_pi,dtheta_edge_6_over_pi,dtheta_edge_7_over_pi,dtheta_edge_8_over_pi,dtheta_edge_9_over_pi
21,0.05196746370519398,0.05196746370519365,1.9411757142026587e-05,1.9411757141672703e-05,,77,0.05196746370519384,0.05196746370519398,0.051967463705193555,0.05196746370519327,0.051967463705193694,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.051967463705193555,0.051967463705193555
22,0.05196746370519384,0.05196746370519363,1.941175714188781e-05,1.9411757141672703e-05,,77,0.05196746370519384,0.05196746370519384,0.051967463705193416,0.05196746370519327,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.051967463705193555,0.051967463705193694
23,0.05196746370519384,0.05196746370519363,1.941175714188781e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.051967463705193555,0.051967463705193694,0.051967463705193416,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.051967463705193555,0.051967463705193694
24,0.05196746370519384,0.05196746370519363,1.941175714188781e-05,1.9411757141672703e-05,,77,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.051967463705193694,0.051967463705193694,0.051967463705193416,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.05196746370519384
25,0.05196746370519384,0.05196746370519363,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519327,0.05196746370519384
26,0.05196746370519398,0.05196746370519363,1.9411757142026587e-05,1.9411757141603314e-05,,77,0.051967463705193694,0.051967463705193416,0.05196746370519398,0.051967463705193555,0.051967463705193694,0.051967463705193416,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384
27,0.05196746370519384,0.051967463705193596,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.051967463705193694,0.05196746370519384,0.051967463705193416,0.05196746370519327,0.051967463705193555,0.051967463705193416,0.05196746370519384
28,0.05196746370519384,0.0519674637051936,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.05196746370519327,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384
29,0.05196746370519384,0.05196746370519358,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193416,0.051967463705193555,0.05196746370519384,0.051967463705193416,0.05196746370519384
30,0.05196746370519384,0.05196746370519365,1.941175714188781e-05,1.9411757141742092e-05,,77,0.051967463705193694,0.051967463705193694,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.051967463705193555,0.051967463705193694
31,0.05196746370519384,0.05196746370519363,1.941175714188781e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.051967463705193694,0.051967463705193416,0.05196746370519384
32,0.05196746370519384,0.0519674637051936,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.051967463705193416,0.05196746370519384,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.05196746370519384
33,0.05196746370519384,0.05196746370519364,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.051967463705193555,0.05196746370519384
34,0.05196746370519384,0.05196746370519367,1.941175714188781e-05,1.9411757141742092e-05,,77,0.051967463705193694,0.05196746370519384,0.051967463705193555,0.05196746370519327,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.05196746370519384,0.051967463705193694,0.05196746370519384
35,0.05196746370519384,0.05196746370519367,1.941175714188781e-05,1.9411757141672703e-05,,77,0.05196746370519384,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.051967463705193416,0.05196746370519384
36,0.05196746370519384,0.0519674637051936,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193416,0.051967463705193416,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.051967463705193555,0.051967463705193694
37,0.05196746370519398,0.051967463705193714,1.9411757142026587e-05,1.9411757141742092e-05,,77,0.05196746370519384,0.051967463705193555,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.05196746370519398,0.051967463705193555,0.05196746370519384
38,0.05196746370519398,0.05196746370519367,1.9411757142026587e-05,1.9411757141603314e-05,,77,0.05196746370519384,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.05196746370519398,0.051967463705193555,0.051967463705193694
39,0.05196746370519398,0.05196746370519364,1.9411757142026587e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.05196746370519327,0.051967463705193694,0.051967463705193416,0.051967463705193555,0.051967463705193555,0.05196746370519398,0.05196746370519398,0.051967463705193555,0.051967463705193694
40,0.05196746370519398,0.05196746370519365,1.9411757142026587e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193694,0.05196746370519384,0.05196746370519398,0.051967463705193416,0.051967463705193694
41,0.05196746370519384,0.0519674637051936,1.941175714188781e-05,1.9411757141672703e-05,,77,0.051967463705193555,0.05196746370519313,0.051967463705193694,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.051967463705193416,0.05196746370519384
42,0.05196746370519384,0.05196746370519358,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.05196746370519327,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.05196746370519384,0.05196746370519327,0.05196746370519384
43,0.05196746370519384,0.05196746370519358,1.941175714188781e-05,1.9411757141603314e-05,,77,0.051967463705193555,0.05196746370519327,0.051967463705193555,0.05196746370519384,0.051967463705193555,0.051967463705193416,0.05196746370519384,0.05196746370519384,0.05196746370519327,0.051967463705193694
44,0.05196746370519398,0.05196746370519364,1.9411757142026587e-05,1.9411757141672703e-05,,77,0.051967463705193555,0.05196746370519327,0.05196746370519384,0.051967463705193555,0.05196746370519384,0.051967463705193555,0.05196746370519384,0.05196746370519398,0.05196746370519327,0.051967463705193694
45,0.05196746370519398,0.05196746370519363,1.9411757142026587e-05,1.9411757141742092e-05,,77,0.051967463705193555,0.05196746370519299,0.05196746370519384,0.051967463705193694,0.051967463705193694,0.051967463705193416,0.05196746370519384,0.05196746370519398,0.051967463705193416,0.05196746370519384
46,0.051967463705194124,0.05196746370519364,1.9411757142172303e-05,1.9411757141742092e-05,,77,0.051967463705193694,0.05196746370519313,0.05196746370519384,0.051967463705193694,0.051967463705193555,0.051967463705193555,0.05196746370519384,0.051967463705194124,0.05196746370519327,0.051967463705193694
47,0.051967463705194124,0.05196746370519364,1.9411757142172303e-05,1.9411757141742092e-05,,77,0.051967463705193694,0.05196746370519327,0.051967463705193694,0.051967463705193416,0.051967463705193694,0.051967463705193416,0.05196746370519398,0.051967463705194124,0.051967463705193416,0.051967463705193694
48,0.05196746370519426,0.05196746370519364,1.941175714231108e-05,1.9411757141742092e-05,,77,0.051967463705193694,0.05196746370519327,0.05196746370519384,0.051967463705193416,0.051967463705193694,0.051967463705193416,0.05196746370519384,0.05196746370519426,0.05196746370519327,0.051967463705193694
49,0.0519674637051944,0.051967463705193694,1.941175714244986e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.051967463705193416,0.051967463705193694,0.051967463705193416,0.051967463705193555,0.051967463705193555,0.051967463705194124,0.0519674637051944,0.051967463705193416,0.051967463705193694
50,0.05196746370519455,0.05196746370519363,1.9411757142595576e-05,1.9411757141603314e-05,,77,0.051967463705193694,0.05196746370519313,0.051967463705193555,0.051967463705193555,0.051967463705193555,0.051967463705193416,0.05196746370519398,0.05196746370519455,0.051967463705193416,0.051967463705193555
51,0.05196746370519455,0.05196746370519363,1.9411757142595576e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.05196746370519299,0.05196746370519327,0.051967463705193555,0.05196746370519384,0.05196746370519327,0.051967463705194124,0.05196746370519455,0.05196746370519327,0.051967463705193694
52,0.05196746370519455,0.05196746370519358,1.9411757142595576e-05,1.9411757141603314e-05,,77,0.051967463705193694,0.05196746370519299,0.051967463705193694,0.051967463705193416,0.051967463705193555,0.05196746370519313,0.05196746370519398,0.05196746370519455,0.05196746370519327,0.051967463705193555
53,0.0519674637051944,0.05196746370519363,1.941175714244986e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.05196746370519313,0.051967463705193555,0.051967463705193416,0.051967463705193694,0.05196746370519327,0.051967463705194124,0.0519674637051944,0.05196746370519313,0.05196746370519384
54,0.05196746370519455,0.0519674637051936,1.9411757142595576e-05,1.9411757141672703e-05,,77,0.051967463705193694,0.05196746370519285,0.051967463705193555,0.051967463705193416,0.051967463705193694,0.05196746370519313,0.051967463705194124,0.05196746370519455,0.05196746370519327,0.051967463705193694
55,0.051967463705194686,0.05196746370519363,1.9411757142734354e-05,1.9411757141742092e-05,,77,0.05196746370519384,0.05196746370519285,0.051967463705193694,0.051967463705193416,0.051967463705193694,0.05196746370519299,0.051967463705194124,0.051967463705194686,0.05196746370519313,0.05196746370519384
56,0.051967463705194686,0.051967463705193596,1.9411757142734354e-05,1.9411757141742092e-05,,77,0.05196746370519384,0.05196746370519285,0.051967463705193694,0.05196746370519313,0.05196746370519384,0.05196746370519299,0.051967463705194124,0.051967463705194686,0.05196746370519313,0.051967463705193694
57,0.051967463705194825,0.0519674637051936,1.9411757142873132e-05,1.941175714181495e-05,,77,0.05196746370519384,0.05196746370519271,0.05196746370519384,0.05196746370519299,0.051967463705193694,0.05196746370519313,0.05196746370519426,0.051967463705194825,0.05196746370519299,0.05196746370519384
58,0.05196746370519497,0.051967463705193596,1.941175714301885e-05,1.941175714181495e-05,,77,0.05196746370519384,0.05196746370519271,0.05196746370519384,0.05196746370519299,0.051967463705193694,0.05196746370519285,0.051967463705194124,0.05196746370519497,0.05196746370519313,0.05196746370519384
59,0.05196746370519525,0.05196746370519365,1.9411757143296404e-05,1.9411757141742092e-05,,77,0.05196746370519384,0.05196746370519285,0.051967463705193694,0.05196746370519327,0.051967463705193694,0.05196746370519271,0.0519674637051944,0.05196746370519525,0.05196746370519299,0.05196746370519384
60,0.05196746370519511,0.0519674637051936,1.9411757143157626e-05,1.9411757141530456e-05,,77,0.05196746370519384,0.05196746370519299,0.05196746370519327,0.05196746370519327,0.051967463705193694,0.05196746370519271,0.0519674637051944,0.05196746370519511,0.05196746370519299,0.05196746370519384
61,0.05196746370519525,0.05196746370519362,1.9411757143296404e-05,1.9411757141672703e-05,,77,0.05196746370519398,0.05196746370519271,0.051967463705193555,0.05196746370519313,0.051967463705193694,0.051967463705192424,0.0519674637051944,0.05196746370519525,0.05196746370519299,0.05196746370519398
62,0.05196746370519553,0.05196746370519364,1.94117571435809e-05,1.9411757141742092e-05,,77,0.05196746370519398,0.05196746370519271,0.051967463705193694,0.05196746370519299,0.051967463705193694,0.051967463705192424,0.0519674637051944,0.05196746370519553,0.05196746370519299,0.05196746370519398
63,0.05196746370519553,0.05196746370519366,1.94117571435809e-05,1.9411757141742092e-05,,77,0.051967463705194124,0.05196746370519271,0.051967463705193694,0.05196746370519299,0.051967463705193694,0.05196746370519214,0.051967463705194686,0.05196746370519553,0.05196746370519285,0.051967463705194124
64,0.051967463705195956,0.05196746370519369,1.941175714400417e-05,1.941175714181495e-05,,77,0.051967463705194124,0.05196746370519256,0.05196746370519384,0.05196746370519299,0.051967463705193694,0.05196746370519214,0.051967463705194686,0.051967463705195956,0.05196746370519271,0.051967463705194124
65,0.0519674637051961,0.0519674637051936,1.9411757144149888e-05,1.9411757141603314e-05,,77,0.05196746370519426,0.051967463705192424,0.051967463705193555,0.05196746370519299,0.051967463705193555,0.05196746370519186,0.051967463705194686,0.0519674637051961,0.05196746370519256,0.051967463705194124
66,0.05196746370519624,0.05196746370519364,1.9411757144288666e-05,1.941175714174556e-05,,77,0.05196746370519426,0.051967463705192285,0.05196746370519384,0.05196746370519299,0.051967463705193555,0.051967463705191716,0.051967463705194825,0.05196746370519624,0.05196746370519256,0.051967463705194124
67,0.051967463705196525,0.05196746370519366,1.941175714457316e-05,1.9411757141603314e-05,,77,0.0519674637051944,0.051967463705192424,0.051967463705193555,0.05196746370519313,0.051967463705193555,0.05196746370519143,0.05196746370519497,0.051967463705196525,0.051967463705192424,0.05196746370519426
68,0.05196746370519666,0.05196746370519366,1.941175714471194e-05,1.9411757141603314e-05,,77,0.0519674637051944,0.05196746370519214,0.051967463705193555,0.05196746370519299,0.051967463705193555,0.05196746370519129,0.05196746370519511,0.05196746370519666,0.051967463705192424,0.0519674637051944
69,0.05196746370519681,0.0519674637051936,1.9411757144857655e-05,1.9411757141672703e-05,,77,0.0519674637051944,0.051967463705192,0.051967463705193694,0.05196746370519299,0.051967463705193555,0.05196746370519101,0.05196746370519511,0.05196746370519681,0.051967463705192,0.0519674637051944
70,0.05196746370519723,0.05196746370519364,1.9411757145280928e-05,1.941175714174556e-05,,77,0.0519674637051944,0.05196746370519186,0.05196746370519384,0.05196746370519299,0.051967463705193555,0.05196746370519073,0.05196746370519525,0.05196746370519723,0.05196746370519214,0.0519674637051944
71,0.05196746370519751,0.05196746370519363,1.9411757145558484e-05,1.941175714174556e-05,,77,0.05196746370519455,0.051967463705191716,0.05196746370519384,0.05196746370519299,0.051967463705193555,0.051967463705190585,0.05196746370519525,0.05196746370519751,0.05196746370519186,0.0519674637051944
72,0.051967463705197794,0.0519674637051936,1.9411757145842978e-05,1.9411757141672703e-05,,77,0.051967463705194686,0.051967463705191716,0.051967463705193694,0.05196746370519299,0.051967463705193555,0.05196746370519016,0.05196746370519553,0.051967463705197794,0.05196746370519158,0.0519674637051944
73,0.05196746370519822,0.05196746370519365,1.941175714626625e-05,1.941175714181495e-05,,77,0.051967463705194825,0.05196746370519143,0.05196746370519398,0.05196746370519285,0.051967463705193555,0.05196746370518988,0.05196746370519568,0.05196746370519822,0.05196746370519158,0.05196746370519455
74,0.05196746370519864,0.05196746370519363,1.9411757146689523e-05,1.941175714174556e-05,,77,0.05196746370519497,0.05196746370519129,0.05196746370519384,0.05196746370519285,0.051967463705193555,0.0519674637051896,0.05196746370519582,0.05196746370519864,0.05196746370519129,0.0519674637051944
75,0.05196746370519907,0.05196746370519367,1.9411757147119735e-05,1.941175714188434e-05,,77,0.05196746370519511,0.051967463705191154,0.05196746370519398,0.05196746370519285,0.051967463705193694,0.051967463705189315,0.051967463705195956,0.05196746370519907,0.05196746370519101,0.05196746370519455
76,0.051967463705199494,0.0519674637051936,1.9411757147543007e-05,1.941175714181495e-05,,77,0.05196746370519525,0.05196746370519087,0.05196746370519398,0.05196746370519271,0.051967463705193555,0.05196746370518889,0.0519674637051961,0.051967463705199494,0.051967463705190585,0.051967463705194686
77,0.05196746370520006,0.05196746370519366,1.9411757148105058e-05,1.9411757141957198e-05,,77,0.051967463705195394,0.051967463705190446,0.051967463705194124,0.05196746370519299,0.051967463705193694,0.05196746370518847,0.051967463705196525,0.05196746370520006,0.051967463705190446,0.0519674637051944
78,0.051967463705200626,0.0519674637051936,1.9411757148674047e-05,1.9411757141603314e-05,,77,0.05196746370519568,0.05196746370519016,0.051967463705193555,0.05196746370519299,0.051967463705193555,0.051967463705188045,0.05196746370519681,0.051967463705200626,0.05196746370519016,0.05196746370519455
79,0.05196746370520147,0.051967463705193694,1.9411757149520592e-05,1.941175714181495e-05,,77,0.051967463705195956,0.05196746370519002,0.05196746370519398,0.05196746370519256,0.051967463705193555,0.05196746370518776,0.05196746370519723,0.05196746370520147,0.05196746370519016,0.05196746370519426
80,0.051967463705202034,0.05196746370519362,1.9411757150082642e-05,1.9411757141603314e-05,,77,0.0519674637051961,0.05196746370518974,0.05196746370519384,0.051967463705192424,0.05196746370519327,0.05196746370518734,0.051967463705197656,0.051967463705202034,0.0519674637051896,0.051967463705194124
81,0.05196746370520246,0.051967463705193596,1.9411757150505915e-05,1.9411757141464536e-05,,77,0.05196746370519638,0.051967463705189315,0.051967463705193416,0.05196746370519271,0.051967463705193416,0.05196746370518677,0.05196746370519794,0.05196746370520246,0.051967463705189315,0.05196746370519426
82,0.05196746370520345,0.05196746370519367,1.9411757151498177e-05,1.9411757141672703e-05,,77,0.05196746370519681,0.051967463705189176,0.051967463705193694,0.05196746370519256,0.051967463705193555,0.05196746370518592,0.05196746370519836,0.05196746370520345,0.051967463705188746,0.0519674637051944
83,0.051967463705204296,0.05196746370519366,1.9411757152344722e-05,1.9411757141742092e-05,,77,0.05196746370519723,0.05196746370518847,0.051967463705193694,0.05196746370519271,0.051967463705193694,0.051967463705185075,0.05196746370519864,0.051967463705204296,0.05196746370518832,0.0519674637051944
84,0.05196746370520515,0.05196746370519364,1.9411757153198206e-05,1.9411757141603314e-05,,77,0.05196746370519751,0.051967463705188184,0.051967463705193694,0.051967463705192285,0.051967463705193416,0.051967463705184506,0.05196746370519921,0.05196746370520515,0.0519674637051879,0.05196746370519455
85,0.051967463705206274,0.05196746370519367,1.9411757154322307e-05,1.9411757141676173e-05,,77,0.05196746370519808,0.05196746370518776,0.05196746370519384,0.05196746370519214,0.051967463705193416,0.05196746370518352,0.05196746370519977,0.051967463705206274,0.05196746370518734,0.05196746370519455
86,0.05196746370520698,0.05196746370519367,1.9411757155030074e-05,1.9411757141603314e-05,,77,0.05196746370519836,0.051967463705187476,0.051967463705193555,0.051967463705192424,0.051967463705193555,0.05196746370518253,0.05196746370520048,0.05196746370520698,0.05196746370518663,0.051967463705194686
87,0.0519674637052084,0.05196746370519364,1.9411757156445608e-05,1.941175714174556e-05,,77,0.05196746370519879,0.05196746370518663,0.05196746370519384,0.051967463705192285,0.051967463705193555,0.0519674637051814,0.051967463705200764,0.0519674637052084,0.05196746370518606,0.051967463705194686
88,0.051967463705209244,0.051967463705193576,1.9411757157292153e-05,1.9411757141742092e-05,,77,0.05196746370519935,0.05196746370518606,0.051967463705193694,0.05196746370519214,0.051967463705193694,0.05196746370518027,0.05196746370520147,0.051967463705209244,0.051967463705185075,0.051967463705194686
89,0.05196746370521066,0.05196746370519358,1.9411757158707688e-05,1.941175714188781e-05,,77,0.05196746370519977,0.05196746370518535,0.05196746370519384,0.05196746370519214,0.05196746370519384,0.05196746370517885,0.05196746370520218,0.05196746370521066,0.05196746370518422,0.05196746370519497
90,0.051967463705212213,0.05196746370519356,1.9411757160262e-05,1.941175714188781e-05,,77,0.05196746370520034,0.051967463705184506,0.05196746370519384,0.05196746370519214,0.05196746370519384,0.05196746370517772,0.0519674637052026,0.051967463705212213,0.051967463705183375,0.05196746370519497
91,0.05196746370521377,0.05196746370519354,1.9411757161816312e-05,1.941175714181495e-05,,77,0.0519674637052009,0.051967463705183944,0.051967463705193694,0.05196746370519214,0.05196746370519384,0.05196746370517603,0.05196746370520359,0.05196746370521377,0.05196746370518253,0.05196746370519497
92,0.05196746370521547,0.0519674637051936,1.941175716351634e-05,1.9411757142030056e-05,,77,0.05196746370520176,0.05196746370518295,0.051967463705194124,0.05196746370519214,0.05196746370519384,0.05196746370517447,0.05196746370520458,0.05196746370521547,0.05196746370518154,0.05196746370519525
93,0.051967463705217445,0.05196746370519362,1.9411757165493926e-05,1.9411757142030056e-05,,77,0.05196746370520246,0.051967463705182106,0.051967463705194124,0.05196746370519214,0.05196746370519384,0.051967463705172634,0.05196746370520557,0.051967463705217445,0.05196746370518055,0.05196746370519525
94,0.05196746370521942,0.05196746370519356,1.941175716747151e-05,1.9411757142026587e-05,,77,0.05196746370520331,0.05196746370518111,0.05196746370519398,0.051967463705192,0.05196746370519398,0.05196746370517037,0.051967463705206704,0.05196746370521942,0.05196746370517942,0.051967463705195394
95,0.051967463705221824,0.05196746370519356,1.9411757169872368e-05,1.941175714188781e-05,,77,0.051967463705204296,0.05196746370518027,0.05196746370519384,0.051967463705191716,0.05196746370519384,0.05196746370516825,0.051967463705207974,0.051967463705221824,0.05196746370517815,0.051967463705195394
96,0.05196746370522437,0.05196746370519356,1.9411757172418942e-05,1.9411757141957198e-05,,77,0.05196746370520543,0.05196746370517885,0.05196746370519398,0.05196746370519158,0.05196746370519384,0.05196746370516613,0.051967463705209244,0.05196746370522437,0.051967463705176874,0.051967463705195394
97,0.0519674637052272,0.0519674637051936,1.941175717525001e-05,1.941175714188781e-05,,77,0.05196746370520656,0.05196746370517772,0.051967463705194124,0.05196746370519129,0.051967463705193555,0.051967463705163586,0.05196746370521108,0.0519674637052272,0.05196746370517546,0.051967463705195394
98,0.05196746370523031,0.05196746370519365,1.9411757178358635e-05,1.941175714181495e-05,,77,0.051967463705207974,0.051967463705176735,0.05196746370519384,0.05196746370519101,0.051967463705193694,0.051967463705161046,0.0519674637052125,0.05196746370523031,0.051967463705173904,0.05196746370519553
99,0.05196746370523356,0.05196746370519367,1.9411757181606037e-05,1.941175714174556e-05,,77,0.05196746370520939,0.05196746370517518,0.05196746370519384,0.05196746370519101,0.051967463705193555,0.05196746370515779,0.05196746370521434,0.05196746370523356,0.05196746370517235,0.05196746370519568
