step,within_A_plus,within_A_minus,within_B_plus,within_B_minus,complement_error_A,complement_error_B,A_B_center_distance,Aplus_a2n,Aplus_b2n,Aplus_abn,Bplus_a2n,Bplus_b2n,Bplus_abn
245,0.5439216009825323,1.7733309265466346e-10,7.903429521949334e-08,7.92521684389591e-08,0.271960800431573,0.8158824014011251,0.4302021545293185,0.635980400369747,0.36401959963025293,0.09636964508107686,0.9079413950923516,0.0920586049076483,0.2891086615272819
246,0.5395742407785099,1.8519660804905413e-10,8.548342023129152e-08,8.571114040734074e-08,0.2697871204531541,0.8093613612451108,0.3865711421674255,0.5978851634906989,0.4021148365093012,0.13489356006187622,0.7936557865306733,0.20634421346932674,0.40468046535141833
247,0.6366518993540589,2.300450940850851e-10,1.0997246857602505e-07,1.102552973364368e-07,0.318325949711042,0.9549778490720564,0.3476936689200888,0.5494461853007689,0.45055381469923095,0.1591629747679025,0.6483389367840471,0.3516610632159529,0.47748880597744403
248,0.6664531462628179,2.5351770682746633e-10,1.2551687478268292e-07,1.258285230454348e-07,0.3332265731284223,0.9996797193901739,0.33344004834241314,0.49578211955640983,0.5042178804435902,0.16661328657201177,0.4873467933979805,0.5126532066020195,0.499839870721285
249,0.6258288179550928,2.506236329580247e-10,1.2851031039318173e-07,1.2881834643430068e-07,0.31291440893389716,0.9387432268791183,0.352571542388246,0.44256376655024016,0.5574362334497599,0.15645720457960943,0.327691744757204,0.672308255242796,0.469371777139577
250,0.5190717768846389,2.188369485622843e-10,1.1621419526708365e-07,1.1648307618461473e-07,0.2595358883585836,0.7786076652246856,0.39352658901130405,0.39541482712558557,0.6045851728744145,0.1297679443953197,0.18624488390322191,0.813755116096778,0.3893041575979828
251,0.5627294654515194,2.497573259319097e-10,1.3736600323888126e-07,1.3767333317815655e-07,0.2813647328012321,0.8440941982684802,0.4362075809471264,0.3593176337938602,0.6406823662061397,0.08936581906073354,0.0779532036245561,0.922046796375444,0.2680979329819574
252,0.6476533736540888,3.0261214367666156e-10,1.7237343577503061e-07,1.7274572092218499e-07,0.3238266868622591,0.9714800605231683,0.46473082502986923,0.3380866566594883,0.6619133433405117,0.0395202103492291,0.014260115712531846,0.9857398842874681,0.11856122811596365
253,0.6641383201134964,3.2668256988444e-10,1.9272309797341292e-07,1.9312490157769036e-07,0.332069160043343,0.9962074801529136,0.47051150563244964,0.3339654199435213,0.6660345800564788,-0.014501586230933875,0.0018962015248122125,0.9981037984751877,-0.04350409112430792
254,0.6104423041453295,3.1610766781930977e-10,1.9313761412398378e-07,1.935262755881073e-07,0.30522115200691746,0.9156634561367621,0.45196376206879163,0.34738942382671084,0.6526105761732891,-0.06699096818075449,0.04216797780425882,0.9578320221957413,-0.2009722355254921
255,0.49223950229527,2.6834129362995895e-10,1.6980297617985585e-07,1.701326908243317e-07,0.24611975103138709,0.7383592533000438,0.4143504648377277,0.37694012418421075,0.6230598758157891,-0.1124012666384735,0.1308198353011945,0.8691801646988055,-0.33720321171796386
256,0.5837355012206782,3.350016930525612e-10,2.195480640621028e-07,2.1996081994712924e-07,0.29186775069831417,0.8756032519369571,0.3701833106663933,0.4194948332749074,0.5805051667250926,-0.14593387512255965,0.2584837392953345,0.7415162607046655,-0.4378012058174042
257,0.6561813157677715,3.9643532900868195e-10,2.6908088607280334e-07,2.6956914589426617e-07,0.3280906579179612,0.9842719736913284,0.3384949812107369,0.47055670104859276,0.5294432989514073,-0.1640453288715327,0.41166917101579353,0.5883308289842064,-0.49213581931301054
258,0.6592870021018475,4.193139724328887e-10,2.947667631092443e-07,2.952829751823316e-07,0.32964350102141293,0.9889305031142832,0.3369826157938325,0.5247299072177861,0.4752700927822138,-0.16482175058740986,0.5741887005278559,0.4258112994721442,-0.49446540497177277
259,0.5927243754917344,3.9685410513357056e-10,2.889358368673989e-07,2.894240635487044e-07,0.29636218764928357,0.889086563116696,0.3665942855695316,0.5762898494989434,0.4237101505010566,-0.14818109407448818,0.7288685475553367,0.2711314524446634,-0.44454379754958345
260,0.4791523011826188,3.377245150204544e-10,2.546621866716947e-07,2.550796096567609e-07,0.23957615074667507,0.7187284519622024,0.41049656977770627,0.6197880749728948,0.38021192502710516,-0.11588181424172694,0.8593633714613058,0.14063662853869413,-0.34764632495085857
261,0.6025121213662095,4.4705703028391497e-10,3.4914072799541174e-07,3.4969280079955034e-07,0.30125606078406764,0.9037681821698172,0.44929498084937547,0.650628030132246,0.34937196986775393,-0.07133704729047927,0.9518835175587264,0.048116482441273575,-0.2140123514159941
262,0.6622031555880251,5.172417147369934e-10,4.1837844787923073e-07,4.190167562367897e-07,0.3311015778232424,0.9933047334132907,0.4698289627313741,0.6655507888372644,0.3344492111627357,-0.019253937077370765,0.996652197939099,0.003347802060900992,-0.05776326066008229
263,0.6519177204885581,5.360392407727232e-10,4.490697542020028e-07,4.4973071025578015e-07,0.32595886019075276,0.977876580661185,0.4662193762503093,0.6629794302349235,0.3370205697650766,0.034863779168210964,0.9889386235076977,0.011061376492302316,0.10458978172932079
264,0.5727427007005171,4.957477761635687e-10,4.3015334189044907e-07,4.3076377637119023e-07,0.28637135021119103,0.8591140508728486,0.43945440060135854,0.6431856754662141,0.356814324533786,0.08529736290670796,0.9295579141617727,0.07044208583822734,0.2558905984610151
265,0.5068695456153355,4.6183901147855977e-10,4.1504899039868093e-07,4.156224115980933e-07,0.2534347729954529,0.7603043186499154,0.3974841647799801,0.6082611742930525,0.39173882570694757,0.12671738601392404,0.8247849608344002,0.17521503916559977,0.3801509295207616
266,0.6189876138018802,5.936968139330645e-10,5.526207184081144e-07,5.533567966065078e-07,0.309493807014674,0.9284814208355004,0.3555787958180706,0.5618964758503514,0.43810352414964865,0.1547469032154419,0.6856913421514474,0.3143086578485526,0.46423994383253997
267,0.6656958943690527,6.721104783835585e-10,6.479816138105221e-07,6.488138893923079e-07,0.3328479472033903,0.9985438415657657,0.3338181347256891,0.5089910401718543,0.4910089598281458,0.16642397355558808,0.5269753655268241,0.4730246344731759,0.49927179937812743
268,0.6420586201964459,6.823632769936694e-10,6.814010877209675e-07,6.822447050636171e-07,0.3210293100099723,0.9630879301709525,0.34519846520167213,0.4551355014327396,0.5448644985672603,0.16051465523633834,0.3654088651204458,0.6345911348795543,0.48154462556582756
269,0.55057359422694,6.159209808842547e-10,6.370665515120777e-07,6.378259088668514e-07,0.27528679691673347,0.825860391079303,0.38267293001933544,0.40602089329507957,0.5939791067049204,0.13764339897064953,0.21806488712494237,0.7819351128750576,0.41293170395058487
270,0.5326509425951005,6.272099506432482e-10,6.719679997990724e-07,6.727529017758194e-07,0.26632547152269437,0.7989764141623095,0.4266607948758314,0.3668372648180401,0.6331627351819599,0.10022706089678333,0.1005135468180329,0.8994864531819671,0.30068351089373796
271,0.633099054959188,7.846817640100312e-10,8.70799535951372e-07,8.717791551149379e-07,0.3165495276049084,0.9496485825766178,0.45968911660276673,0.34172523651714015,0.65827476348286,0.052219508054694504,0.025176704996900112,0.9748232950030999,0.1566615412970214
272,0.6666461925633776,8.696783388925655e-10,9.997287540837799e-07,1.0008120567639792e-06,0.33332309628247936,0.9999692888189167,0.47139730136265556,0.33333845185443556,0.6666615481455646,-0.0013061954723722615,1.53284204753626e-05,0.9999846715795245,-0.003915122541552112
273,0.6297473553184006,8.646871274553547e-10,1.0296586330504898e-06,1.0307323617120279e-06,0.3148736775223133,0.9446210327704667,0.458538247992866,0.3425631608764965,0.6574368391235034,-0.05469387043829168,0.02768824324224134,0.9723117567577586,-0.16407804370850987
274,0.5263017248130776,7.605782670339067e-10,9.382143380531893e-07,9.391534511737909e-07,0.2631508621330477,0.789452586833583,0.424689084347935,0.36842456821610187,0.6315754317838982,-0.1023019233807549,0.1052711771189084,0.8947288228810917,-0.30690251935345114
275,0.5563980272358673,8.462451017710038e-10,1.0813988955415965e-06,1.0824724331615077e-06,0.2781990138856818,0.8345970411668655,0.3805639338123848,0.40818984187097046,0.5918101581290295,-0.13909950625579717,0.224565778635623,0.775434221364377,-0.4172960456315402
276,0.644792550106013,1.032084084862106e-09,1.3663436773114768e-06,1.367647699979102e-06,0.32239627518775277,0.9671888252848176,0.3439239251535437,0.4576568975944206,0.5423431024055795,-0.16119813725559212,0.372965958458634,0.627034041541366,-0.483593168156531
277,0.6650504207679562,1.1202498928497562e-09,1.5365044357951163e-06,1.5379140337890007e-06,0.33252521035690974,0.9975756310507823,0.3341391321272348,0.5115984424138399,0.48840155758616016,-0.16626260526420225,0.5347900032818922,0.4652099967181078,-0.49878818717896034
278,0.6150309453073453,1.0901872737889562e-09,1.5492289276997084e-06,1.5505923437464375e-06,0.3075154724513167,0.9225464176148281,0.35728850360714204,0.5643143542181178,0.43568564578188224,-0.15375773677046414,0.692937694573964,0.30706230542603596,-0.4612754556766095
279,0.5000197921183499,9.326336369852584e-10,1.3732382678766086e-06,1.3743911621011407e-06,0.2500098956864437,0.7500296875950266,0.39964381043174907,0.6102340262436484,0.3897659737563515,-0.1250049488336767,0.830697320440553,0.169302679559447,-0.3750190425166248
280,0.5780201041414075,1.1343804229291266e-09,1.7307342686789795e-06,1.732207522142648e-06,0.28901005238710853,0.8670301565592424,0.44117562092567497,0.6445050253874265,0.3554949746125735,-0.08304261202546595,0.933511629754286,0.06648837024571391,-0.2491338332378765
281,0.6540234391816037,1.3504231621830343e-09,2.135107407041925e-06,2.136849261868967e-06,0.3270117197328529,0.9810351588457723,0.46695483667844523,0.6635058595238964,0.3364941404761035,-0.03230497910409203,0.9905161167973571,0.009483883202642982,-0.09692233569876936
282,0.6609146735844151,1.4356461019993105e-09,2.3523969039651593e-06,2.354234610313366e-06,0.33045733672704153,0.9913720101264878,0.46937604871185085,0.6652286685713479,0.3347713314286522,0.021846392262995465,0.9956870834504963,0.00431291654950365,0.0655310254361259
283,0.5979655953970437,1.3663560005650055e-09,2.320494787960703e-06,2.322222935641216e-06,0.2989827974133057,0.8969483925040445,0.44777694818314323,0.6494913994981935,0.3505086005018065,0.0736892071330358,0.9484781620460767,0.051521837953923316,0.221059580568407
284,0.4718281726774308,1.1339977290525383e-09,1.9963144849421965e-06,1.9977146511473975e-06,0.23591408584391163,0.7077422581046735,0.408374615211918,0.6179570442679704,0.38204295573202973,0.11774512082572552,0.8538780378180928,0.14612196218190726,0.353228444978686
285,0.5974345937896286,1.5101092598612809e-09,2.7558666225724338e-06,2.75790801124165e-06,0.29871729726869933,0.8961518910294476,0.3646820874104116,0.5739579078070581,0.4260420921929418,0.14935864769797572,0.7218832731726057,0.27811672682739436,0.44807121429160535
286,0.6607564673610418,1.756270906483337e-09,3.3231354257257095e-06,3.3254820290817833e-06,0.33037823383151643,0.9911347009675893,0.33626398170040445,0.522143475986988,0.47785652401301193,0.16518911658760027,0.5664419434593218,0.43355805654067836,0.4955658060622288
287,0.6542547463396027,1.8283690117470996e-09,3.58750337170477e-06,3.5899120380822325e-06,0.32712737306167905,0.9813821189524554,0.33942349934585053,0.4679890941890245,0.5320109058109755,0.1635636869083487,0.403979714183283,0.5960202858167171,0.49069349363764037
288,0.5786164819386489,1.699811069677537e-09,3.4592027239321865e-06,3.461389794234826e-06,0.2893082405912507,0.8679247218537648,0.3721813990064277,0.4172173754716966,0.5827826245283033,0.14465412140639053,0.2516641134258506,0.7483358865741494,0.4339692240511378
289,0.49922608776044397,1.5414032272786926e-09,3.25385993055205e-06,3.256140794494211e-06,0.24961304453904345,0.7488391324163355,0.41642862470879605,0.37519347941738496,0.6248065205826151,0.11045863561100307,0.12559041799952866,0.8744095820004714,0.33138718274452095
290,0.614567347918378,1.9938982132039484e-09,4.367281780409682e-06,4.370164621847472e-06,0.30728367440830207,0.9218510221139977,0.4533546694062973,0.3463581638770594,0.6536418361229406,0.0645907419881969,0.039080854193160014,0.9609191458068399,0.19378736028505142
291,0.6649659196960488,2.2664176715925244e-09,5.152052937697216e-06,5.155265837324119e-06,0.33248296002459665,0.9974488790969531,0.47080269732908164,0.33375852028667313,0.6662414797133269,0.01189740210177545,0.0012768387390171808,0.9987231612609828,0.03571006013957394
292,0.6450960747533055,2.3091400735975043e-09,5.449352723729817e-06,5.452542323841625e-06,0.3225480372428563,0.9676441109140701,0.4638442894074897,0.33872598079004196,0.6612740192099581,-0.042053162514092114,0.01617301840617979,0.9838269815938203,-0.12614060349506523
293,0.5570575034706404,2.0935002065236574e-09,5.130528170527171e-06,5.133288889624943e-06,0.27852875128374927,0.8355862532199902,0.4343914014727878,0.36073562286614713,0.6392643771338529,-0.09155987661507964,0.08219517989682176,0.9178048201031782,-0.27466185075625804
294,0.5255650323188032,2.0729536975849783e-09,5.277085767918521e-06,5.2805488036655746e-06,0.2627825169677689,0.7883475492959171,0.3913758736050529,0.39746163905131304,0.6025383609486871,-0.13139125645140673,0.1923666291174128,0.8076333708825871,-0.394159496999128
295,0.6293529327050624,2.604169324627037e-09,6.8897466833917065e-06,6.8939497679387785e-06,0.31467646692129847,0.9440293988970764,0.3510074020295361,0.44502311014815904,0.554976889851841,-0.15733823220254345,0.335045453799518,0.664954546200482,-0.47200635338364566
296,0.6666357193138022,2.892496131501332e-09,7.956791738483737e-06,7.961310769077912e-06,0.33331785992128915,0.999953577606304,0.3333490735625213,0.49839411052376165,0.5016058894762384,-0.16665892967511423,0.4951547571944096,0.5048452428055904,-0.4999765230076692
297,0.6334736377787527,2.880654270676075e-09,8.243647824257572e-06,8.247942577477296e-06,0.31673681881337734,0.9502104539829053,0.3491333198206294,0.5519348087649253,0.44806519123507477,-0.15836841020036288,0.6557758580318667,0.3442241419681334,-0.47511459878556944
298,0.5333709984678494,2.5404323089617264e-09,7.567726740376202e-06,7.571185322907681e-06,0.26668549881360043,0.8000564937338127,0.38870371351685445,0.5999874411120714,0.4000125588879286,-0.1333427512768144,0.7999360978543226,0.20006390214567746,-0.40004791852284216
299,0.5498967271486364,2.7414171488437944e-09,8.505632152766562e-06,8.511160123680916e-06,0.2749483645959211,0.824845091321386,0.4320840215322064,0.6374741798436195,0.3625258201563804,-0.0942264695269976,0.9124023341100143,0.08759766588998566,-0.28270888686822104
300,0.6417348786509289,3.345976690161123e-09,1.0822424996004276e-05,1.0828850304428483e-05,0.3208674401332625,0.9626023166629278,0.4626664558396395,0.6604337185391814,0.3395662814608185,-0.04515306878877764,0.9812905987855705,0.01870940121442955,-0.1354967135919506
301,0.6657594887889577,3.627154184643322e-09,1.224134498576876e-05,1.2247961059193985e-05,0.3328797449340064,0.998639229579004,0.47108545977536254,0.6664398720725966,0.3335601279274034,0.008691756358733293,0.9993218309288533,0.0006781690711466986,0.026032844784997802
302,0.6194318239757715,3.5226896677453823e-09,1.2417963573874147e-05,1.2423884547280162e-05,0.30971591223036266,0.9291477299079479,0.4550227095009407,0.6548579569497351,0.3451420430502648,0.061618104387284545,0.9645909938327082,0.035409006167291895,0.18481127744520703
303,0.5076474308361211,3.009950677590467e-09,1.1096116793063437e-05,1.1100350171378004e-05,0.2538237153569039,0.7614711378991323,0.41899189749848653,0.6269118597149558,0.3730881402850443,0.10803313127299911,0.8807683112227797,0.11923168877722035,0.3240609401891059
304,0.5721282440007829,3.531936743073061e-09,1.3632216604331227e-05,1.3641627317428906e-05,0.28606412339150855,0.8581923655681224,0.3747075059430054,0.5855547061596199,0.41444529384038004,0.1430320586696333,0.7567113671689067,0.24328863283109337,0.4290679127060314
305,0.6516658961971364,4.181972879102602e-09,1.692954271370617e-05,1.693999194574136e-05,0.32583294946667896,0.9774988398793527,0.34068074395231984,0.535156798002663,0.46484320199733703,0.16291647266371004,0.6055290699150808,0.3944709300849192,0.48873675440147346
306,0.662340574431297,4.410421416967125e-09,1.8760684626695223e-05,1.8770897263653552e-05,0.33117028854371455,0.9935108525723753,0.33547509298353256,0.48104379346259507,0.5189562065374048,0.16558514333828392,0.4431964015188759,0.5568035984811242,0.49676287184433365
307,0.6030242619008925,4.1576976861357196e-09,1.8623172027054657e-05,1.8631570437743772e-05,0.3015121322227856,0.9045363789182113,0.3623455721599384,0.4289339331986963,0.5710660668013037,0.1507560663794583,0.2868663422979988,0.7131336577020012,0.4522986220747651
308,0.4799850443278466,3.4181205366135003e-09,1.616258439418594e-05,1.6167418993240368e-05,0.23999252334499804,0.7199775481731625,0.405709130639175,0.38433378119772676,0.6156662188022732,0.1199962630988014,0.15305735569083692,0.8469426443091631,0.36004277670295104
309,0.5921746755219367,4.342967541148823e-09,2.173488968557069e-05,2.175208503160664e-05,0.2960873399382694,0.8882620094852064,0.44582031287711077,0.35195633399975423,0.6480436660002457,0.07655618983699436,0.055907964305334554,0.9440920356946654,0.22974390793605518
310,0.6591080562044445,4.961100572020705e-09,2.6376507040723474e-05,2.6394727461007128e-05,0.32955403088105817,0.9886620718088054,0.4687300025853106,0.3352229879450805,0.6647770120549195,0.025026255071633714,0.005682852953357654,0.9943171470466424,0.07517018972877203
311,0.6563920333413877,5.0500511133977355e-09,2.8640343753355557e-05,2.8657094109499348e-05,0.3281960201270401,0.984588027569868,0.4677983656683251,0.33590199266239057,0.6640980073376094,-0.029148259176673033,0.007688349616484394,0.9923116503835157,-0.08734550961881063
312,0.5843136151017999,4.572612982700619e-09,2.7798645344662143e-05,2.7810877466616368e-05,0.29215681167963936,0.8764703901073303,0.44328054329836675,0.35392159621639285,0.646078403783607,-0.08024261231569854,0.06171187048929383,0.9382881295107062,-0.2406314911317881
313,0.4914302210564455,3.8886101005886076e-09,2.5481011146188948e-05,2.5510322714139555e-05,0.2457151127561485,0.7371453336914302,0.4023507376156185,0.3873776272806544,0.6126223727193456,-0.12285755116189823,0.1620445430888114,0.8379554569111887,-0.3684916660503148
314,0.6099594593101271,4.8450433665081505e-09,3.448461608468456e-05,3.451818819305563e-05,0.3049797337495339,0.914939175369456,0.35950211819888506,0.4327347131125016,0.5672652868874984,-0.15248986095393818,0.29808459388936276,0.7019154061106372,-0.45741684200985283
315,0.6640329344996554,5.247294598831331e-09,4.0933272271503895e-05,4.096724574997879e-05,0.3320164736505892,0.9960493685572438,0.33465760925812155,0.4851998701850417,0.5148001298149584,-0.1660082300152372,0.4554577169402795,0.5445422830597205,-0.49801203131138455
316,0.647936583154337,5.035830641375583e-09,4.354973229869774e-05,4.357887728478893e-05,0.32396830055981174,0.9719048196313893,0.3424078143555551,0.5392289893328662,0.46077101066713383,-0.16198414239604358,0.6175360129392409,0.3824639870607591,-0.4859889748284776
317,0.5633713423598053,4.243299489559149e-09,4.1288541606898654e-05,4.1306556518350135e-05,0.2816856827059787,0.8450569367835097,0.37792118597938185,0.589112694011736,0.4108873059882639,-0.14084283233759295,0.7671949769253876,0.23280502307461232,-0.4226190269257569
318,0.5183186700265917,3.7093446092484328e-09,4.139321599344603e-05,4.145588368137387e-05,0.2591593386553566,0.7774780011719401,0.4221546011093534,0.6295796627402285,0.37042033725977164,-0.1048183488636581,0.888622866876157,0.11137713312384301,-0.314598576768436
319,0.6254146697689931,4.137350406718809e-09,5.446088505381419e-05,5.453001575336791e-05,0.31270734394472444,0.9381219639685331,0.45700481124850695,0.6563536613117876,0.3436463386882123,-0.05771747891821558,0.9689912616355664,0.031008738364433634,-0.17334126207662057
320,0.6664217196788762,3.913463084842528e-09,6.327657626399412e-05,6.334349587500121e-05,0.3332108755257186,0.9996324938937909,0.47131371792151744,0.6666054219546754,0.33339457804532446,-0.004517475805596443,0.9998102974844055,0.00018970251559455748,-0.01377180168261025
321,0.6370065143597031,3.1111898057822884e-09,6.595131090880724e-05,6.60044964822526e-05,0.3185032801554107,0.9555096367732797,0.4610861019393687,0.6592516183698364,0.34074838163016374,0.04915989815119859,0.9778254055948418,0.02217459440515824,0.1472510679264432
322,0.5402774237761588,1.944313987589652e-09,6.099733696246501e-05,6.102311836392316e-05,0.27013874189035925,0.8104159537110113,0.429148726983945,0.6350693432893956,0.3649306567106043,0.09764243566911539,0.9053608336776903,0.09463916632230973,0.2927158841937402
323,0.5432275409597425,1.466395116445085e-09,6.681124196306065e-05,6.694965605980041e-05,0.2716137783316479,0.8148412850623499,0.3854060262389763,0.5966139914504497,0.4033860085495504,0.13580687922763257,0.7900737017177996,0.2099262982822005,0.407255743782017
324,0.6384812761678678,1.5414013398995507e-09,8.56292636594036e-05,8.577702566059386e-05,0.31924066021644293,0.957721800838768,0.3469361737977701,0.5479492254584394,0.4520507745415607,0.15962030709671762,0.6441446339972217,0.35585536600277823,0.47877167469765713
325,0.6662652831399289,2.984165248243187e-09,9.743652454108354e-05,9.757350692318756e-05,0.33313268087493825,0.9993977072845075,0.33352242154882705,0.4942175596266993,0.5057824403733007,0.16656630121382643,0.482990543871859,0.5170094561281409,0.49971058513638544
326,0.6236435648213274,4.376857765109321e-09,9.945556629720187e-05,9.95555589663466e-05,0.31182184022589654,0.9354650185993969,0.35342372246319287,0.44109693912680253,0.5589030608731974,0.15591086280346067,0.32363563221652236,0.6763643677834776,0.4678627987769338
327,0.5151200530173918,5.2160820385172e-09,8.959253058585248e-05,8.962497065467812e-05,0.2575601016964325,0.7726796473944982,0.39465654662002264,0.3942007389115041,0.6057992610884959,0.12877997583441117,0.18291276033128753,0.8170872396687124,0.3865949676502752
328,0.5660616952619322,8.375804994020797e-09,0.00010720282549170346,0.00010751478588205687,0.28303086817058076,0.8490924443931317,0.43713459234831403,0.3584845858327846,0.6415154141672154,0.08804062198937922,0.07568525954138607,0.924314740458614,0.26449382804069727
329,0.649109364759515,1.3469887510941803e-08,0.00013406014863089066,0.0001343833315243792,0.3245547388435524,0.9736637422093177,0.46516252797806734,0.3377226863625737,0.6622773136374264,0.03799782052511521,0.013277052811853608,0.9867229471881465,0.11445852399225581
330,0.6635642096108874,1.857743653355115e-08,0.00014945223949269781,0.00014973907973454825,0.3317822036569383,0.9953457678546691,0.47034429187390775,0.33410899752482787,0.6658910024751722,-0.01606029255033329,0.0022769221399436346,0.9977230778600563,-0.04766251383126234
331,0.607898755318926,2.2361076601473684e-08,0.0001493214961817979,0.00014951128377382883,0.3039495212090099,0.9118473340133693,0.45126273486036245,0.3480253862058249,0.6519746137941752,-0.06842127353980183,0.04384319174049684,0.9561568082595031,-0.20474603656607132
332,0.4879952952338009,2.313828795230677e-08,0.00013075994249489575,0.00013078318916986964,0.2439978318507671,0.7319919168641266,0.4133424261307303,0.3780012759983932,0.6219987240016068,-0.1135520178138655,0.13358219555971618,0.8664178044402838,-0.3402028229628023
333,0.5867339088159289,3.534850273601009e-08,0.00017106853847892456,0.0001717795057087912,0.2933670121805232,0.8801005508472581,0.3692512265260793,0.4208690458465825,0.5791309541534174,-0.14668345561005272,0.26201325233887296,0.737986747661127,-0.43972976940547615
334,0.6572583212934867,4.97566966517482e-08,0.00020900401988183104,0.00020971956312587636,0.3286293065052922,0.9858866798061081,0.33809279986080737,0.47209875925262423,0.5279012407473757,-0.1643145107928837,0.4155708940671705,0.5844291059328294,-0.4928201305817548
335,0.6583287845842256,6.207566116689378e-08,0.0002283275502770188,0.0002289342300737518,0.32916464004463764,0.987491813199276,0.3373286771799498,0.5262768525672098,0.47372314743279015,-0.1645820681255248,0.5780383358176271,0.4219616641823729,-0.4938724174396344
336,0.5898321828928361,6.878430108825384e-08,0.00022315405977013647,0.00022350996812636748,0.2949164441711898,0.8847463382087182,0.36743321411373986,0.5776781984164139,0.4223218015835861,-0.1474578537417576,0.7322606353131209,0.267739364686879,-0.4427809094622762
337,0.48348424686786035,6.932766283274105e-08,0.0001988562227283608,0.0002003242388853299,0.24174211869953713,0.7252263790049649,0.41138019223521,0.6208710931542439,0.3791289068457561,-0.11475142392545547,0.8619564805719198,0.13804351942808019,-0.3449455474621274
338,0.6051651911018789,1.0618860704636468e-07,0.0002715569727589351,0.0002731853933189976,0.302582759220303,0.9077468684560175,0.44989303328618824,0.6512912380493466,0.3487087619506533,-0.06991894621934813,0.9534371792053917,0.0465628207946083,-0.2107003437308902
339,0.6628969664462415,1.4177155694544696e-07,0.0003244887086229012,0.0003260804971063416,0.33144885957806436,0.9943433711987676,0.46998871706944695,0.6657240603670574,0.3342759396329425,-0.01769797919342984,0.997051293823425,0.0029487061765748205,-0.0542208886186657
340,0.6505789305016564,1.690115236513412e-07,0.00034741280892167103,0.00034869645308030495,0.3252900826686987,0.9758650144259077,0.4659396798243059,0.662644406362585,0.337355593637415,0.03639315572285987,0.9882024248373384,0.01179757516266149,0.10797344943810577
341,0.5695127638927129,1.792050242643839e-07,0.0003318637555269621,0.0003325063641841375,0.28475724162887117,0.8542644701872519,0.43885817375057806,0.6423777099339504,0.3576222900660497,0.08663850809381783,0.9278328062873595,0.07216719371264041,0.25876425456837726
342,0.5109138517478533,1.942515835129388e-07,0.0003231877328772059,0.0003266317995423429,0.25545697176323046,0.7663704318966547,0.3967962832252216,0.607065605637323,0.3929343943626771,0.1277285171818949,0.8223218710139335,0.17767812898606658,0.38224132788811216
343,0.6212850521995983,2.848196605231834e-07,0.000428892825245053,0.0004326264883903752,0.31064298284532277,0.9319249960649112,0.3550871797929298,0.5604396194524576,0.4395603805475424,0.1553210876513599,0.6828107808709619,0.3171892191290381,0.46538157039540323
344,0.6660036273706105,3.6748203913195e-07,0.0005016720566811683,0.0005052122554812244,0.33300277879192786,0.9990001168285274,0.3337482500799362,0.5074268514355375,0.4925731485644626,0.1665004321802859,0.5240245643082855,0.4759754356917146,0.4994222342392788
345,0.6403440726395013,4.245982757611344e-07,0.0005263848311867214,0.0005290815058542897,0.3201735656982442,0.9605077706666802,0.34551090852462096,0.4536293181204429,0.5463706818795572,0.16008519391305734,0.3627165446778029,0.6372834553221971,0.48078368651856274
346,0.5470179072700818,4.352980829125386e-07,0.000490969726584245,0.0004920417315947001,0.27351103524410403,0.8205156099286581,0.3831065420360466,0.40473197317644427,0.5952680268235556,0.13675328839783055,0.21589957243104768,0.7841004275689525,0.41144451761397594
347,0.5363919248275688,5.116569461449672e-07,0.0005214461829782802,0.0005295161086525946,0.2681962174131124,0.8045862137230393,0.4269926647042193,0.36590196163326877,0.6340980383667313,0.09897027206021915,0.099050987708979,0.9009490122910211,0.29872975529574886
348,0.6350316866071384,7.253733881051883e-07,0.0006739864959209307,0.0006825344064848027,0.3175170932559298,0.9525404781374521,0.45983876316407596,0.3412425895347162,0.6587574104652838,0.050728805797289785,0.024480876490779246,0.9755191235092209,0.15453498291218082
349,0.6665661061654198,9.10946494844106e-07,0.0007722709132675486,0.0007801155151972456,0.33328550926862766,0.99983564747758,0.47140114365126096,0.33335970928284353,0.6666402907171565,-0.0028732559424109617,3.577761488860018e-05,0.9999642223851114,-0.005931260283447591
350,0.627662890010136,1.025467771142985e-06,0.0007940558052732805,0.0007996430641562524,0.3138352115779177,0.941473876329859,0.45849899917849574,0.3430863421410995,0.6569136578589004,-0.05617156755195118,0.02827440544875438,0.9717255945512456,-0.16575359746430463
351,0.5224330725932234,1.0197102344178255e-06,0.0007223501222718975,0.0007238499410688326,0.26122154903546935,0.7836226350583092,0.42471856313507694,0.3693946386164146,0.6306053613835854,-0.1035338614599204,0.10620195383596308,0.8937980461640369,-0.3080945596099808
352,0.559820782516015,1.3046226933211003e-06,0.0008354325315909905,0.0008542959148820362,0.27991135422510016,0.8397252091851224,0.3807107354375001,0.40950448161303643,0.5904955183869635,-0.13995513297572784,0.2255904441552795,0.7744095558447205,-0.4179693731313999
353,0.6463520000633284,1.7975005689452317e-06,0.0010537192153784458,0.0010732274288032806,0.32317935832442535,0.9695091482983316,0.344089960241038,0.45917725814406224,0.5408227418559376,-0.16158654679929257,0.373850637051374,0.6261493629486261,-0.4838234723750072
354,0.6645814526910936,2.2045120709468513e-06,0.0011834916701622955,0.0012007655315389165,0.33229693019189654,0.9968381606808165,0.3340826665761433,0.5131637586778511,0.4868362413221489,-0.16614217424085095,0.5353628026381355,0.4646371973618645,-0.4987464932163045
