step,H_total,H_parallel,H_perp,A_perp,f,ztz_re,ztz_im,abs_ztz,sigma_est,sigma_exact
27,0.8596491228070214,0.8596491228070214,7.594712142696626e-30,2.7558505298177233e-15,8.83466514558583e-30,-1.1102230246251565e-15,-2.237634284873086e-15,2.4979196058414928e-15,3.7416573867739413,3.7416573867739413
28,0.8596491228070205,0.8596491228070205,6.881046764741783e-30,2.6231749397899073e-15,8.004482971230209e-30,-1.3322676295501878e-15,-1.44284723077248e-15,1.9638597628382458e-15,3.741657386773945,3.741657386773945
29,0.8596491228070183,0.8596491228070183,7.853248113267326e-30,2.8023647359448637e-15,9.135411070535453e-30,-1.1102230246251565e-15,-1.6969811997455494e-15,2.0278906175377594e-15,3.7416573867739427,3.7416573867739427
30,0.8596491228070202,0.8596491228070202,9.727222147743698e-30,3.1188494910373117e-15,1.1315340049416102e-29,-7.216449660063518e-16,-1.8081273155512183e-15,1.9468168496817472e-15,3.7416573867739413,3.7416573867739413
31,0.85964912280702,0.85964912280702,1.1058930481914557e-29,3.3254970278011913e-15,1.2864470152431182e-29,-8.326672684688674e-16,-1.9203118235208782e-15,2.093067671990919e-15,3.7416573867739418,3.7416573867739418
32,0.85964912280702,0.85964912280702,1.2328262760011574e-29,3.511162593787359e-15,1.434104035348281e-29,3.3306690738754696e-16,-1.881535058927956e-15,1.910787204994772e-15,3.7416573867739458,3.7416573867739458
33,0.8596491228070194,0.8596491228070194,1.3289109209266366e-29,3.6454230494232585e-15,1.5458759692411862e-29,-3.3306690738754696e-16,-2.155118538910157e-15,2.1807038958902593e-15,3.7416573867739413,3.7416573867739413
34,0.8596491228070196,0.8596491228070196,1.4823305002965238e-29,3.850104544420221e-15,1.7243436432020747e-29,-5.551115123125783e-17,-1.7060895785005237e-15,1.706992424640225e-15,3.741657386773944,3.741657386773944
35,0.8596491228070207,0.8596491228070207,1.832503082785011e-29,4.28077455933504e-15,2.1316872595662297e-29,2.7755575615628914e-16,-1.3391061068926878e-15,1.3675680470429178e-15,3.7416573867739435,3.7416573867739435
36,0.8596491228070212,0.8596491228070212,2.237805409931583e-29,4.730544799419601e-15,2.603161395226524e-29,3.3306690738754696e-16,-1.3655271267221994e-15,1.4055596389377757e-15,3.74165738677394,3.74165738677394
37,0.8596491228070244,0.8596491228070244,2.6096940562492514e-29,5.108516473741914e-15,3.035766555228697e-29,4.996003610813204e-16,-1.6944728395864032e-15,1.7665895745442952e-15,3.741657386773945,3.741657386773945
38,0.8596491228070229,0.8596491228070229,3.139936875566192e-29,5.603513964974293e-15,3.6525796307606496e-29,4.440892098500626e-16,-1.2974276571469158e-15,1.3713255455343154e-15,3.741657386773938,3.741657386773938
39,0.8596491228070232,0.8596491228070232,3.712018717365622e-29,6.092633845362466e-15,4.318062589588552e-29,3.3306690738754696e-16,-1.0339606877502241e-15,1.0862818550494255e-15,3.7416573867739413,3.7416573867739413
40,0.8596491228070234,0.8596491228070234,4.1237807339162903e-29,6.421667021822519e-15,4.797051057820958e-29,-6.661338147750939e-16,-7.418910408129843e-16,9.970639776992209e-16,3.7416573867739404,3.7416573867739404
41,0.8596491228070222,0.8596491228070222,4.360002060126461e-29,6.603031167673268e-15,5.071839131167489e-29,-9.43689570931383e-16,-6.353093434776402e-16,1.1376150351479397e-15,3.741657386773943,3.741657386773943
42,0.8596491228070229,0.8596491228070229,4.817193754799686e-29,6.9406006619021715e-15,5.603674367828172e-29,-1.27675647831893e-15,-6.625548551210074e-16,1.4384317992083517e-15,3.7416573867739413,3.7416573867739413
43,0.8596491228070229,0.8596491228070229,5.466636591346506e-29,7.393670665742765e-15,6.359148687892835e-29,-1.3877787807814457e-15,-8.144253339077016e-16,1.6091048967975665e-15,3.741657386773946,3.741657386773946
44,0.8596491228070251,0.8596491228070251,6.31574058522795e-29,7.947163384018194e-15,7.346881905265102e-29,-1.609823385706477e-15,-8.622309881604597e-16,1.826191011398213e-15,3.7416573867739427,3.7416573867739427
45,0.8596491228070265,0.8596491228070265,7.3097996963737e-29,8.549736660490603e-15,8.503236381495848e-29,-1.3322676295501878e-15,-2.940639008719929e-16,1.3643352280665225e-15,3.7416573867739435,3.7416573867739435
46,0.8596491228070271,0.8596491228070271,8.611612782982808e-29,9.279877576230631e-15,1.001759038020438e-28,-1.4988010832439613e-15,-6.604505543649981e-16,1.6378643478305232e-15,3.7416573867739413,3.7416573867739413
47,0.8596491228070262,0.8596491228070262,1.006043812077807e-28,1.0030173538268453e-14,1.170295863029274e-28,-1.5543122344752192e-15,-2.5662553681129653e-16,1.5753549404445446e-15,3.741657386773943,3.741657386773943
48,0.8596491228070253,0.8596491228070253,1.1823236739548021e-28,1.0873470807220674e-14,1.3753561105188391e-28,-1.942890293094024e-15,-5.613659948203131e-17,1.943701110973698e-15,3.7416573867739413,3.7416573867739413
49,0.8596491228070278,0.8596491228070278,1.391107143291921e-28,1.1794520521377378e-14,1.6182266768905828e-28,-2.1094237467877974e-15,5.0194185179790466e-17,2.110020852915471e-15,3.7416573867739418,3.7416573867739418
50,0.859649122807029,0.859649122807029,1.621993162073653e-28,1.2735749534572564e-14,1.886808372208102e-28,-1.4432899320127035e-15,-3.84442268086972e-16,1.4936136332201477e-15,3.741657386773944,3.741657386773944
51,0.8596491228070293,0.8596491228070293,1.893219468729277e-28,1.3759431197288923e-14,2.2023165248483124e-28,-1.6653345369377348e-16,-5.139617926557585e-16,5.402685586901176e-16,3.74165738677394,3.74165738677394
52,0.85964912280703,0.85964912280703,2.263050499642611e-28,1.504343876792341e-14,2.6325281322372844e-28,4.996003610813204e-16,-4.214281258815045e-16,6.536070578540159e-16,3.741657386773941,3.741657386773941
53,0.8596491228070291,0.8596491228070291,2.5999649803939363e-28,1.6124406905042853e-14,3.0244490588255587e-28,6.106226635438361e-16,-2.554838190922435e-16,6.619154168406467e-16,3.7416573867739413,3.7416573867739413
54,0.85964912280703,0.85964912280703,3.097615648373876e-28,1.760004445555146e-14,3.603348815455273e-28,4.996003610813204e-16,-3.9380858899085983e-16,6.361491378250526e-16,3.7416573867739404,3.7416573867739404
55,0.859649122807032,0.859649122807032,3.6306764643113196e-28,1.9054334058978075e-14,4.223439968688607e-28,8.326672684688674e-16,1.6183325976707177e-16,8.482480674580058e-16,3.741657386773943,3.741657386773943
56,0.859649122807032,0.859649122807032,4.300190861256057e-28,2.0736901555574924e-14,5.0022628386039005e-28,7.216449660063518e-16,4.667944737231171e-16,8.594582815126924e-16,3.7416573867739427,3.7416573867739427
57,0.8596491228070327,0.8596491228070327,5.056439332690341e-28,2.2486527817096043e-14,5.881980448231519e-28,6.661338147750939e-16,7.190166590866126e-16,9.801628513828164e-16,3.7416573867739435,3.7416573867739435
58,0.8596491228070323,0.8596491228070323,5.940864776427554e-28,2.4373889259672028e-14,6.910801882782954e-28,7.771561172376096e-16,4.368398842162564e-16,8.915159645244215e-16,3.741657386773941,3.741657386773941
59,0.8596491228070315,0.8596491228070315,6.975198979709313e-28,2.6410601999404164e-14,8.114006976396416e-28,4.996003610813204e-16,5.718158601467863e-16,7.593246332814409e-16,3.7416573867739435,3.7416573867739435
60,0.8596491228070329,0.8596491228070329,8.14911466983031e-28,2.8546654216966144e-14,9.479582371026927e-28,5.551115123125783e-17,4.891157626490708e-16,4.922557436768023e-16,3.7416573867739427,3.7416573867739427
61,0.859649122807033,0.859649122807033,9.61931614481957e-28,3.101502240015243e-14,1.1189816739891952e-27,1.1102230246251565e-16,6.591729071265275e-16,6.684570839879819e-16,3.741657386773943,3.741657386773943
62,0.8596491228070336,0.8596491228070336,1.1313896643532205e-27,3.363613628752893e-14,1.3161063442475992e-27,4.440892098500626e-16,7.063589315106782e-16,8.343609329481816e-16,3.74165738677394,3.74165738677394
63,0.8596491228070331,0.8596491228070331,1.3408873162858086e-27,3.661812824661862e-14,1.559807694454892e-27,-5.551115123125783e-17,5.378865784801318e-16,5.40743431971284e-16,3.7416573867739404,3.7416573867739404
64,0.8596491228070331,0.8596491228070331,1.5890358784933209e-27,3.9862712884264674e-14,1.848470307635054e-27,1.1102230246251565e-16,1.0122789340724656e-15,1.0183489539499538e-15,3.7416573867739435,3.7416573867739435
65,0.8596491228070324,0.8596491228070324,1.873515038727008e-27,4.3284119937074013e-14,2.1793950450497473e-27,5.551115123125783e-17,5.0954307572175e-16,5.125579322642472e-16,3.7416573867739413,3.7416573867739413
66,0.8596491228070311,0.8596491228070311,2.214940408519953e-27,4.7063153406034676e-14,2.5765633323599048e-27,-1.1102230246251565e-16,7.74467775106936e-16,7.823849987845919e-16,3.7416573867739418,3.7416573867739418
67,0.8596491228070333,0.8596491228070333,2.6128182448859403e-27,5.111573382908574e-14,3.0394008154795075e-27,-2.220446049250313e-16,7.621259247758881e-16,7.938134111942276e-16,3.741657386773941,3.741657386773941
68,0.859649122807034,0.859649122807034,3.0785452194629718e-27,5.5484639491150806e-14,3.5811648471303275e-27,5.551115123125783e-17,3.453259482267077e-16,3.497592006362297e-16,3.741657386773943,3.741657386773943
69,0.8596491228070332,0.8596491228070332,3.619373024985903e-27,6.016122526167418e-14,4.2102910698814836e-27,0.0,2.0068655296287327e-16,2.0068655296287327e-16,3.74165738677394,3.74165738677394
70,0.8596491228070343,0.8596491228070343,4.26786229750607e-27,6.53288779752574e-14,4.9646561419967605e-27,1.1102230246251565e-16,4.721828883575339e-17,1.2064625333865507e-16,3.741657386773943,3.741657386773943
71,0.8596491228070335,0.8596491228070335,5.045183223093308e-27,7.102945320846352e-14,5.868886606455371e-27,3.885780586188048e-16,-1.1432456632042344e-17,3.887462008876779e-16,3.7416573867739418,3.7416573867739418
72,0.8596491228070335,0.8596491228070335,5.948279507407682e-27,7.712508999934899e-14,6.919427182086359e-27,6.661338147750939e-16,6.821247192916543e-17,6.696172044634952e-16,3.74165738677394,3.74165738677394
73,0.8596491228070342,0.8596491228070342,7.030890181094435e-27,8.385040358337242e-14,8.17879061882398e-27,7.771561172376096e-16,6.858542480570072e-18,7.77186380583702e-16,3.7416573867739435,3.7416573867739435
74,0.8596491228070343,0.8596491228070343,8.300971694088068e-27,9.110966849949607e-14,9.656232378836952e-27,9.992007221626409e-16,4.0989423534964516e-16,1.0800071144873137e-15,3.7416573867739435,3.7416573867739435
75,0.859649122807036,0.859649122807036,9.812955400700582e-27,9.906036240949546e-14,1.1415070568161657e-26,1.1657341758564144e-15,9.949356258563207e-16,1.532590313279365e-15,3.7416573867739413,3.7416573867739413
76,0.8596491228070348,0.8596491228070348,1.1602303412886792e-26,1.077139889377735e-13,1.3496557031317017e-26,1.2212453270876722e-15,1.5286106377410931e-15,1.9565506972089187e-15,3.7416573867739413,3.7416573867739413
77,0.8596491228070348,0.8596491228070348,1.3730836083756232e-26,1.1717865028987247e-13,1.5972605240287543e-26,1.4432899320127035e-15,1.4674061241263947e-15,2.0582435621113655e-15,3.7416573867739413,3.7416573867739413
78,0.8596491228070343,0.8596491228070343,1.6217782475511588e-26,1.2734905761532586e-13,1.8865583696002907e-26,1.7763568394002505e-15,1.3561995068509122e-15,2.2348871835658067e-15,3.741657386773942,3.741657386773942
79,0.859649122807034,0.859649122807034,1.91975854262169e-26,1.3855535148891544e-13,2.233188508763964e-26,1.7208456881689926e-15,1.4005842717916033e-15,2.2187713232507377e-15,3.741657386773942,3.741657386773942
80,0.8596491228070359,0.8596491228070359,2.2727631184265512e-26,1.5075686115154266e-13,2.6438264847002175e-26,1.4432899320127035e-15,1.400114520034233e-15,2.0108223434853525e-15,3.7416573867739404,3.7416573867739404
81,0.8596491228070346,0.8596491228070346,2.6860851141580487e-26,1.6389280381267656e-13,3.1246296225919534e-26,1.27675647831893e-15,1.1635817292942891e-15,1.7274343824518617e-15,3.7416573867739413,3.7416573867739413
82,0.8596491228070351,0.8596491228070351,3.180189471034891e-26,1.7833085742615861e-13,3.6994040785507164e-26,9.992007221626409e-16,9.737537706071866e-16,1.3952055364504745e-15,3.741657386773943,3.741657386773943
83,0.8596491228070351,0.8596491228070351,3.76946049758852e-26,1.9415098499849337e-13,4.384882619643699e-26,1.1657341758564144e-15,1.5894088640426502e-15,1.971080086109385e-15,3.7416573867739413,3.7416573867739413
84,0.8596491228070338,0.8596491228070338,4.461582967260656e-26,2.11224595330673e-13,5.190004676201074e-26,1.27675647831893e-15,2.1878538355055012e-15,2.5331426155006532e-15,3.7416573867739404,3.7416573867739404
85,0.8596491228070346,0.8596491228070346,5.289221116538707e-26,2.299830671275324e-13,6.152767421279598e-26,1.27675647831893e-15,2.2853370796102155e-15,2.6177992039823653e-15,3.7416573867739435,3.7416573867739435
86,0.8596491228070348,0.8596491228070348,6.265271333743079e-26,2.5030524033154157e-13,7.288172775986701e-26,1.6653345369377348e-15,1.723146489052797e-15,2.3963666127395034e-15,3.7416573867739413,3.7416573867739413
87,0.859649122807036,0.859649122807036,7.43171477408338e-26,2.7261171607404146e-13,8.645055961688644e-26,1.609823385706477e-15,1.8119812284023935e-15,2.4238001784904035e-15,3.741657386773945,3.741657386773945
88,0.8596491228070346,0.8596491228070346,8.811219701315374e-26,2.9683698727273486e-13,1.0249786183162578e-25,2.0539125955565396e-15,1.6732602717405264e-15,2.6492181652651752e-15,3.7416573867739427,3.7416573867739427
89,0.8596491228070362,0.8596491228070362,1.0443673869660407e-25,3.231667351331261e-13,1.214876348103327e-25,2.7200464103316335e-15,1.4445093540693005e-15,3.0798148886502438e-15,3.7416573867739404,3.7416573867739404
90,0.8596491228070355,0.8596491228070355,1.2381127158461522e-25,3.518682588478467e-13,1.4402535674128408e-25,1.887379141862766e-15,1.4190690051867496e-15,2.361346409703655e-15,3.741657386773942,3.741657386773942
91,0.8596491228070333,0.8596491228070333,1.4680666933498426e-25,3.8315358452581944e-13,1.7077510514477447e-25,1.7763568394002505e-15,1.6221873936536064e-15,2.405605030135398e-15,3.741657386773943,3.741657386773943
92,0.8596491228070342,0.8596491228070342,1.7413820465864937e-25,4.1729869956501105e-13,2.025689319498535e-25,2.609024107869118e-15,2.337358811034024e-15,3.502892091823645e-15,3.7416573867739413,3.7416573867739413
93,0.8596491228070349,0.8596491228070349,2.066200038691035e-25,4.5455473143407437e-13,2.4035388205180943e-25,2.55351295663786e-15,2.6249912312031855e-15,3.662104228938745e-15,3.741657386773943,3.741657386773943
94,0.8596491228070371,0.8596491228070371,2.451488388337614e-25,4.951250739295692e-13,2.8517313905151185e-25,2.831068712794149e-15,2.9481244909639453e-15,4.087344868099992e-15,3.7416573867739444,3.7416573867739444
95,0.8596491228070375,0.8596491228070375,2.9113236949804505e-25,5.395668350612786e-13,3.386641849262894e-25,2.9976021664879227e-15,2.9255925030967557e-15,4.188640619903912e-15,3.7416573867739435,3.7416573867739435
96,0.8596491228070358,0.8596491228070358,3.455150153197005e-25,5.878052528854268e-13,4.0192563006576553e-25,2.886579864025407e-15,3.125665284350862e-15,4.254659420117325e-15,3.7416573867739404,3.7416573867739404
97,0.8596491228070366,0.8596491228070366,4.1013546263602292e-25,6.404181935548231e-13,4.770963544949548e-25,2.609024107869118e-15,3.3888926531382875e-15,4.276868037470517e-15,3.7416573867739427,3.7416573867739427
98,0.8596491228070371,0.8596491228070371,4.869020740010993e-25,6.977836871130617e-13,5.663962901645312e-25,2.7200464103316335e-15,3.1585514371410842e-15,4.1683449539864156e-15,3.7416573867739387,3.7416573867739387
99,0.8596491228070381,0.8596491228070381,5.781706780815918e-25,7.603753534153982e-13,6.725658908295907e-25,2.6645352591003757e-15,3.20084907271614e-15,4.164754846722299e-15,3.7416573867739427,3.7416573867739427
100,0.8596491228070375,0.8596491228070375,6.863891445539727e-25,8.284860557390044e-13,7.984526783586843e-25,1.942890293094024e-15,3.0077675546711267e-15,3.580710593434118e-15,3.741657386773941,3.741657386773941
101,0.8596491228070366,0.8596491228070366,8.153330370626389e-25,9.029579375932407e-13,9.484486349503956e-25,2.0539125955565396e-15,2.9196828143075857e-15,3.569748546655473e-15,3.7416573867739373,3.7416573867739373
102,0.8596491228070373,0.8596491228070373,9.679752088400913e-25,9.838573112195138e-13,1.1260119776302844e-24,2.3869795029440866e-15,3.224636003659831e-15,4.011975635964711e-15,3.741657386773942,3.741657386773942
103,0.8596491228070386,0.8596491228070386,1.1494049388643923e-24,1.0721030448909248e-12,1.3370628880667092e-24,2.3869795029440866e-15,3.2211106489296702e-15,4.0091426714602366e-15,3.7416573867739418,3.7416573867739418
104,0.8596491228070391,0.8596491228070391,1.364825207624917e-24,1.1682573379289842e-12,1.5876538129513942e-24,2.3869795029440866e-15,3.607667364676032e-15,4.325844999722448e-15,3.7416573867739435,3.7416573867739435
105,0.8596491228070372,0.8596491228070372,1.6206163150693742e-24,1.2730342945378079e-12,1.8852067338561675e-24,2.55351295663786e-15,3.921022378886863e-15,4.679192763228399e-15,3.741657386773941,3.741657386773941
106,0.859649122807037,0.859649122807037,1.9254103197694575e-24,1.3875915536531121e-12,2.2397630250378897e-24,1.7763568394002505e-15,4.460117045987868e-15,4.800842393246793e-15,3.7416573867739396,3.7416573867739396
107,0.8596491228070375,0.8596491228070375,2.287521869844825e-24,1.5124555761558172e-12,2.6609948281867753e-24,1.6653345369377348e-15,4.656537251150725e-15,4.94536937864827e-15,3.741657386773938,3.741657386773938
108,0.8596491228070361,0.8596491228070361,2.7174104639851957e-24,1.6484569948849729e-12,3.1610693152480165e-24,1.6653345369377348e-15,4.701986964104342e-15,4.988188100956577e-15,3.7416573867739396,3.7416573867739396
109,0.8596491228070378,0.8596491228070378,3.227819776993512e-24,1.7966134189061129e-12,3.754810760992365e-24,9.43689570931383e-16,4.7917100010700156e-15,4.883752117034511e-15,3.741657386773939,3.741657386773939
110,0.8596491228070371,0.8596491228070371,3.834903221735052e-24,1.9582908930327617e-12,4.46100987018149e-24,1.1657341758564144e-15,4.925183163330319e-15,5.061261242132447e-15,3.7416573867739418,3.7416573867739418
111,0.8596491228070338,0.8596491228070338,4.5563970319054344e-24,2.1345718614994985e-12,5.300298588134793e-24,1.8318679906315083e-15,5.552958074506393e-15,5.847314230681131e-15,3.7416573867739413,3.7416573867739413
112,0.8596491228070335,0.8596491228070335,5.413448499924874e-24,2.326681864786175e-12,6.297276826443104e-24,1.8318679906315083e-15,5.261911998353652e-15,5.5716656588060315e-15,3.741657386773943,3.741657386773943
113,0.8596491228070331,0.8596491228070331,6.431902423992731e-24,2.536119560271702e-12,7.48200894219549e-24,1.5543122344752192e-15,5.780179335591052e-15,5.985512482138281e-15,3.741657386773941,3.741657386773941
114,0.8596491228070324,0.8596491228070324,7.64265374833996e-24,2.7645349967652716e-12,8.890433952150412e-24,1.7208456881689926e-15,6.044067063502834e-15,6.284270566311542e-15,3.741657386773942,3.741657386773942
115,0.8596491228070329,0.8596491228070329,9.080479316721423e-24,3.0133833670347065e-12,1.0563006552104325e-23,1.8318679906315083e-15,5.807266874474028e-15,6.0893422375872145e-15,3.7416573867739396,3.7416573867739396
116,0.8596491228070325,0.8596491228070325,1.0789683829362175e-23,3.2847654146623888e-12,1.2551264862727209e-23,1.7763568394002505e-15,5.6993932806343916e-15,5.969801285488865e-15,3.741657386773942,3.741657386773942
117,0.8596491228070324,0.8596491228070324,1.2820986987437474e-23,3.5806405833925126e-12,1.491420935273313e-23,1.2212453270876722e-15,5.89530345071051e-15,6.0204686632265366e-15,3.7416573867739387,3.7416573867739387
118,0.8596491228070332,0.8596491228070332,1.5233692372092143e-23,3.903036301662097e-12,1.772082582059666e-23,3.3306690738754696e-16,5.9016386565747096e-15,5.911029723962962e-15,3.7416573867739404,3.7416573867739404
119,0.8596491228070346,0.8596491228070346,1.8103860916867006e-23,4.254863207773783e-12,2.105959331145712e-23,2.220446049250313e-16,5.959303524510907e-15,5.963438798530964e-15,3.74165738677394,3.74165738677394
120,0.8596491228070358,0.8596491228070358,2.1514592384943604e-23,4.638382518178466e-12,2.5027178896770602e-23,3.885780586188048e-16,6.119550054479882e-15,6.131874572830456e-15,3.741657386773943,3.741657386773943
121,0.8596491228070359,0.8596491228070359,2.5568313592813718e-23,5.05651199868187e-12,2.974273213857859e-23,3.3306690738754696e-16,6.053540024082051e-15,6.062695802030646e-15,3.7416573867739404,3.7416573867739404
122,0.8596491228070375,0.8596491228070375,3.038616487617793e-23,5.5123647263382284e-12,3.534717138657351e-23,5.551115123125783e-16,6.544037358822133e-15,6.5675393980365066e-15,3.7416573867739373,3.7416573867739373
123,0.8596491228070353,0.8596491228070353,3.6108813236249677e-23,6.0090609279861426e-12,4.200412968298345e-23,6.106226635438361e-16,6.442723361532501e-15,6.47159519364971e-15,3.741657386773941,3.741657386773941
124,0.859649122807036,0.859649122807036,4.291352771994882e-23,6.5508417565950114e-12,4.991981795993939e-23,6.661338147750939e-16,6.229645572922742e-15,6.265159074071682e-15,3.7416573867739396,3.7416573867739396
125,0.8596491228070371,0.8596491228070371,5.100014745312677e-23,7.141438752319225e-12,5.93267021393502e-23,7.216449660063518e-16,5.982896241644917e-15,6.026260772257635e-15,3.7416573867739364,3.7416573867739364
126,0.8596491228070373,0.8596491228070373,6.061026841844844e-23,7.785259688568419e-12,7.05058224459486e-23,4.996003610813204e-16,6.277682804150438e-15,6.297531414000147e-15,3.7416573867739427,3.7416573867739427
127,0.8596491228070381,0.8596491228070381,7.203412670559295e-23,8.487292071420244e-12,8.379480045344286e-23,2.220446049250313e-16,6.45797631584327e-15,6.4617924682373494e-15,3.7416573867739444,3.7416573867739444
128,0.8596491228070378,0.8596491228070378,8.561445766689849e-23,9.252808096296956e-12,9.959232830638978e-23,2.7755575615628914e-16,6.270313130639215e-15,6.276453134855867e-15,3.741657386773938,3.741657386773938
129,0.8596491228070369,0.8596491228070369,1.0175439997051473e-22,1.0087338596999445e-11,1.1836736323100426e-22,2.7755575615628914e-16,6.173563626263293e-15,6.179799757702241e-15,3.7416573867739404,3.7416573867739404
