edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,360.0,0.20051505814361018,-1.1437783948498077e-18,0.20051505814361018
1,0,2,45.58471546180046,0.17170664859948478,0.17524751158653726,0.24534641527958068
2,0,3,112.63624158297175,-0.08338297810276299,0.1999581465372588,0.21664713569281666
3,0,4,130.29316726124537,-0.20563608127910665,0.24253637224950236,0.31797812784494556
4,0,5,65.30225575772165,0.11979859778549752,0.2604878456855694,0.28671522767596497
5,0,6,4.652006114135783,0.2540076468663918,0.020669036671818256,0.2548471968524327
6,1,2,343.10612422396184,0.23210086449013143,-0.07049053638167711,0.24256901495542024
7,1,3,75.66481116221236,0.07541766067878423,0.29511787974630826,0.3046020132701304
8,1,4,97.87184199604597,-0.021117365595420396,0.15273597378569898,0.15418891275949892
9,1,5,140.72957600125287,-0.23680961289163766,0.19362237529865897,0.3058895502860175
10,1,6,46.130007644429405,0.20374079146172164,0.21194005946209196,0.2939879230686931
11,2,3,358.59769696666575,0.28377587558223716,-0.006946746356930856,0.2838608899574101
12,2,4,59.1002080589282,0.13437443763284335,0.22452517471754824,0.2616639898249059
13,2,5,108.51663424521605,-0.06955819785527674,0.2076871392610726,0.21902577634452525
14,2,6,111.85385601273869,-0.104987641957867,0.26177395622310723,0.2820425661501656
15,3,4,10.738882076334942,0.23950221272312255,0.04542276838424113,0.24377148682108057
16,3,5,72.22015149235507,0.07002016043860869,0.21835108358878966,0.22930333310322185
17,3,6,144.8956545090772,-0.2058313495693909,0.14468401841627737,0.2515949316871039
18,4,5,6.114041103577887,0.281866555827625,0.030192710968909086,0.28347902054610624
19,4,6,86.74583741278826,0.014187094086816156,0.2495223798724026,0.2499253722530303
20,5,6,7.892285192678285,0.19539588412906747,0.027086603588969065,0.19726438002986224
