t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
0,19.607695154586743,3.5262794416288425,-2.892304845413268,3.982417355864357,0.9659258262890682,-0.25881904510252074,0.9659258262890684,0.25881904510252063,0.9999999999999999,1.0,1.891001648248148e-16,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,19.60769515458672,3.526279441628838,-2.8923048454132676,3.633181716668956,1.0114348549724184,0.23800667389230884,0.5579798094299597,0.6977016313316073,1.039060942712388,0.8933806770320702,0.3010496494194771,1,1,0,0,0.49291066712104126,0.6344146349484103,0.6137281075158727,0.33675071729109374,0.5346298601963368,1.2759771837818954e-15
2,19.607695154586704,3.5262794416288346,-2.892304845413259,3.9042336335668253,0.7807839747237153,0.6580557097070836,0.023988795023797492,0.8318540131113891,1.0211076986603602,0.8321998326220794,0.42621881251009935,1,1,0,0,0.9621068205449852,1.2801671826406054,1.0794906357422136,0.5076559588279201,1.071186188747617,1.842817855578701e-15
3,19.607695154586736,3.5262794416288425,-2.8923048454132645,4.1813554389509795,0.3386250112219012,0.8463864912185439,-0.46329479085031566,0.6819022169803023,0.9116123028690821,0.8243983847337942,0.5505892326478345,1,1,1,1,0.6423774822846924,1.2358189959212833,1.4574805815385983,0.6536873289013823,1.6498831380664352,1.994640064394331e-15
4,19.60769515458671,3.52627944162884,-2.8923048454132783,4.426575150165694,-0.168956820435805,0.7643493665460279,-0.7510845985782035,0.2767416923507212,0.7828003329783981,0.8004461496606267,0.6512490594739838,1,1,1,1,0.04425102954583382,0.6148206227885495,1.715702651935467,0.7588392538456687,2.2950673185810793,3.212994488673861e-15
5,19.607695154586725,3.5262794416288497,-2.8923048454132725,4.60829894402454,-0.5707946821014913,0.45350165753955,-0.7114821441296484,-0.24362103159093723,0.7290201111810715,0.7520359356099642,0.7042332608381032,1,1,1,1,0.6376129909551422,0.06810086035373253,1.8205811853257192,0.8174042646167939,2.980077204686769,3.279500363290499e-15
6,19.6076951545867,3.5262794416288443,-2.8923048454132574,4.735277963932184,-0.700437604003699,0.03978457326638268,-0.28938102865646625,-0.6559486808805076,0.7015665680264638,0.7169449432802721,0.7306861178102966,1,1,2,1,0.8421367956673107,0.893515173692986,1.7346214395086446,0.9006380781668448,-2.5842131845685996,3.803315415804705e-15
7,19.607695154586704,3.5262794416288488,-2.8923048454132543,4.739357623521284,-0.5153303447010076,-0.30848952487168163,0.3226862023986822,-0.7055700737830736,0.600608983553539,0.7758579214242355,0.7243838979972504,1,1,2,0,0.2459904526240333,1.4036537138557665,1.47876365000706,0.976819386876366,-1.7503186932469652,4.8266114618798945e-15
8,19.6076951545867,3.5262794416288483,-2.892304845413251,4.742451603784533,-0.152909894521715,-0.4458514457137322,0.7612008425726586,-0.33812642094538875,0.4713437678464277,0.8329202838655471,0.7191027289272519,1,1,2,0,0.4550074034130267,0.6798206796904283,1.169709145485047,0.995868917524685,-0.8935954774947188,5.6596914684456e-15
9,19.60769515458671,3.526279441628847,-2.892304845413255,4.750889265008939,0.21649614844683693,-0.3855834534652146,0.7417153978878441,0.23521447757339903,0.4422049093785326,0.7781179742969893,0.7662732364576073,1,1,0,0,0.7973851160134879,0.04529096602653482,1.0106272606602795,1.005836219407955,-0.13993829658410983,5.9090209919368986e-15
10,19.6076951545867,3.5262794416288448,-2.89230484541325,4.909625701331019,0.426448410317325,-0.15140098558975162,0.286958628077437,0.6491148011358912,0.45252680042150184,0.7097149281801619,0.796948484391267,1,1,0,0,0.0793473848092141,0.8927514070622751,1.1330598313100313,1.0572866657874227,0.6234708230129898,8.880979658033757e-15
11,19.607695154586686,3.5262794416288394,-2.892304845413238,4.915194158954031,0.39532784649375863,0.11701662333405494,-0.31268487740226214,0.6901827470090649,0.4122826655947311,0.7577097444437723,0.7626609622037476,1,1,0,1,0.549581454488413,1.4072112075461192,1.390933261041211,1.086184084485652,1.4910919504149758,9.799259360017494e-15
