t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
0,108.81778016906239,-22.69453444330077,6.561455524124716,9.783412102714923,0.9914448613738107,-0.13052619222005177,0.9914448613738106,0.13052619222005177,1.0000000000000002,1.0000000000000002,3.6749447442824487e-16,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,108.81778016906256,-22.69453444330076,6.561455524124703,10.667232667326319,0.16075436287126835,0.7487282972912728,0.0021155566699082584,0.7762969788083491,0.7657911127369107,0.7762998614498099,0.6274104016429383,1,1,1,1,0.44300601143080076,0.13362487703246018,1.3554210730599832,0.6658533037567855,1.4659986747454763,1.8623501598427445e-15
2,108.81778016906244,-22.69453444330074,6.561455524124713,10.853028254528358,-0.8201111960094156,0.05290547861166561,-0.8681159145088684,-0.13172595637519657,0.8218158939124526,0.8780529418016485,0.5136749375382043,1,1,3,2,0.06647883016892742,0.019689330802385108,1.926564013691475,0.5346152893808144,-3.087173650565686,2.1840326343498934e-15
3,108.81778016906235,-22.694534443300725,6.561455524124703,10.915886794634782,0.05517761666569655,-0.8130922601209334,0.2414773442034937,-0.7937357668584777,0.8149623260307646,0.8296552147452508,0.5613464945171313,1,1,5,3,0.3249415199044501,0.16443227817972605,1.3023632027005752,0.5875636054124712,-1.3861276562783509,2.2937982725988003e-15
4,108.8177801690623,-22.694534443300725,6.56145552412468,10.950085712213802,0.774663104766577,0.18587127088593622,0.806281640922631,0.33556879919125304,0.7966498950149593,0.8733249701454493,0.5230167756569759,1,1,0,0,0.3663862395149673,0.26348778590057975,0.6258294182098763,0.5480617353456064,0.3292417120241034,2.6458548195746337e-15
5,108.81778016906244,-22.69453444330068,6.561455524124668,10.972404360047411,-0.31291450087740375,0.7697648805448897,-0.468397779937695,0.6865752699354344,0.8309352900073766,0.8311330107374366,0.5446739939740715,1,1,2,1,0.006596185799708554,0.46779583478899944,1.671132310065377,0.5686363327135954,2.0632361384231026,3.2896834264706852e-15
6,108.81778016906262,-22.69453444330069,6.561455524124647,10.956774617073608,-0.6685810396345606,-0.41349939807063096,-0.6665827313694787,-0.5384008091536663,0.7861185398930647,0.8568593636398666,0.5369134103342571,1,1,4,2,0.3624058062141966,0.548520525434073,1.8326637536358792,0.5651773588475673,-2.5123060256187837,3.3689717097534854e-15
7,108.81778016906273,-22.694534443300704,6.561455524124646,10.924633942144764,0.5452133593987185,-0.6458922978628268,0.6649506070953423,-0.5075177313279586,0.8452422538570576,0.8365007815230912,0.5303649970420169,1,1,5,0,0.3083739079386252,0.7828214810772751,0.8800367528654063,0.552277911917649,-0.762611634679653,3.762192334257378e-15
8,108.81778016906276,-22.694534443300682,6.561455524124662,10.89113951753041,0.5106736571431583,0.5888789339513398,0.4705804213640643,0.6976434323671747,0.7794651903399115,0.8415178498975723,0.5535103513869806,1,1,1,1,0.05989462914737498,0.7243254166911046,1.002733123118448,0.5838220590229241,0.9280218961457315,3.8719428917533876e-15
9,108.8177801690627,-22.694534443300654,6.561455524124684,10.862693743486277,-0.7065754699009359,0.46414128108554614,-0.7988912714085746,0.3020514440823233,0.8453851332224032,0.8540856739256465,0.5163147286514442,1,1,3,2,0.4503028059566585,0.49237516350885535,1.878018637623323,0.5363878603061707,2.672021303635353,4.3971763043854474e-15
10,108.81778016906298,-22.694534443300697,6.561455524124701,10.853414116100607,-0.3315473027344892,-0.7025626687277662,-0.25076273356415635,-0.7993817792365043,0.7768641563622278,0.8377906525617765,0.5620626840038194,1,1,4,3,0.21357320297791293,0.4348736337354495,1.6070444208525576,0.5926357576046204,-1.9319423612115378,5.333451049575459e-15
11,108.81778016906304,-22.694534443300753,6.561455524124726,10.860272447281568,0.7891335252311278,-0.2554272710998422,0.8705735896334821,-0.09308792202768472,0.8294424702565086,0.8755362563565022,0.507406733038938,1,1,0,0,0.18213845729346767,0.2374220677096166,0.559245210408893,0.5274589179834497,-0.20064559017239678,6.014867510103515e-15
12,108.81778016906296,-22.69453444330074,6.561455524124719,10.882960587049146,0.13750461575452236,0.7693998874583592,0.013124729124281753,0.8401845876724052,0.7815904977510504,0.8402870937226368,0.5622384905457771,1,1,1,1,0.47764882609281845,0.14651966824005047,1.36384044515852,0.5915961707391181,1.4858833809782015,6.934227195676443e-15
13,108.81778016906318,-22.694534443300793,6.561455524124729,10.917372698391315,-0.8037764210560789,0.03109705873738746,-0.8811213109729117,-0.12227550698278078,0.8043777483917837,0.8895650983815173,0.5069719793247396,1,1,3,2,0.0922302874219243,0.006992252911821595,1.9275744121424356,0.5298490616639586,-3.0758252873171212,7.661899107137338e-15
14,108.81778016906318,-22.694534443300775,6.561455524124723,10.95034777937327,0.08180017332905765,-0.7908001007936911,0.2403828341806173,-0.8081911000482301,0.7950195392391157,0.8431825194854756,0.5559786245302023,1,1,5,3,0.28962589800795513,0.1582005426191042,1.2887838349588008,0.5830960498038836,-1.3651102588986028,7.993573331391014e-15
15,108.81778016906298,-22.69453444330079,6.561455524124719,10.972848109783644,0.7524239214791714,0.20040119108371296,0.8184958248758323,0.3456092073230219,0.778654220435403,0.8884712373091301,0.5182281754221006,1,1,0,0,0.3911978309623958,0.2686386960070992,0.6332678030719388,0.5458909045669776,0.3497315708241266,8.594381923286217e-15
16,108.81778016906298,-22.694534443300814,6.561455524124719,10.972235499649708,-0.3213731582388461,0.7468811646271467,-0.4877850944410463,0.6930028900516824,0.8130880523726896,0.8474593229051437,0.5441255080150372,1,1,2,1,0.013641055835420968,0.4824199763407533,1.6818232017779966,0.5685442824126176,2.0876254695695193,9.089010585067779e-15
17,108.81778016906273,-22.694534443300736,6.561455524124717,10.95430909668227,-0.6392246211740885,-0.4118637070704959,-0.6755374670921961,-0.5538437090908934,0.7604208239632896,0.873552358788469,0.5389128769585217,1,1,4,2,0.3439276350174225,0.5558320792169393,1.8257677712143814,0.5707250401887215,-2.492151855820077,8.584620554359267e-15
18,108.81778016906242,-22.694534443300675,6.561455524124707,10.915872348515,0.5391371940706698,-0.6265581275530604,0.6886276265557516,-0.5104085173166915,0.8265857494738172,0.8571609315672473,0.5296259418811677,1,1,5,0,0.31784453629493825,0.768742836053038,0.8665662058562786,0.5516437574938642,-0.7427509498620236,9.175477416126734e-15
19,108.81778016906222,-22.694534443300597,6.561455524124688,10.888400480417465,0.4869541700317036,0.5729700627541533,0.4771947805677772,0.714680276129378,0.7519435195038013,0.8593501938613228,0.5573534001714239,1,1,1,1,0.049924275809683394,0.7196200121552927,1.015386002159246,0.5910216827578112,0.9434224441768959,9.945756138637935e-15
20,108.81778016906233,-22.694534443300658,6.561455524124697,10.860561671751197,-0.6909701226736469,0.45172088908286123,-0.8204901838942609,0.30143955040988113,0.8255249675578838,0.8741109451426342,0.5172912456765117,1,1,3,2,0.4481063748491305,0.4829815857425528,1.880415803875454,0.5381466131073439,2.686033580153759,1.0068041528428505e-14
21,108.81778016906244,-22.694534443300682,6.561455524124682,10.859114656198107,-0.31732248018409037,-0.6808450694653247,-0.2524046301884737,-0.8172167672680535,0.75116147734387,0.8553077469803649,0.5659206232319065,1,1,4,3,0.21836015603846715,0.4304639271010444,1.6000635674464267,0.5993988313612196,-1.919242035582032,1.1303087172897664e-14
22,108.81778016906225,-22.69453444330065,6.561455524124671,10.868480765799351,0.7696536928749103,-0.2486376332559718,0.8886572660258879,-0.08820156151492564,0.8088185702783522,0.893023656973474,0.5102637003723146,1,1,0,0,0.18156867280864297,0.22982831109847535,0.5601417709785363,0.5322184966828825,-0.18878763558539977,1.2649860108393278e-14
23,108.81778016906247,-22.694534443300668,6.561455524124677,10.89517016305805,0.13025468190731856,0.7475752794289439,0.006604273454620772,0.8563247033091023,0.7588379804490812,0.8563501701554601,0.5661509213914059,1,1,1,1,0.4819939949406784,0.13861188822537773,1.372337411119034,0.5979285542619033,1.499691464464455,1.5212330915431614e-14
24,108.81778016906266,-22.69453444330067,6.56145552412468,10.929793128562443,-0.7826059556108194,0.027475629869381638,-0.8953028477317546,-0.13297196095015337,0.7830881125353921,0.9051236001538787,0.510875148885191,1,1,3,2,0.09580623526354515,0.016544236500370957,1.9252564917053174,0.5366206566188065,-3.0619581282383774,1.6756170385749355e-14
25,108.81778016906271,-22.694534443300668,6.561455524124686,10.959535345172187,0.08457040814115771,-0.7709091526562586,0.25588865306352915,-0.8190835745098972,0.7755340582994099,0.8581240614261888,0.5597126029461222,1,1,5,3,0.28343383221678664,0.17190179304779818,1.2785617924920816,0.5886354204230146,-1.3480469093484142,1.7199841493793055e-14
26,108.81778016906259,-22.69453444330066,6.56145552412472,10.97593413426031,0.7305033589955222,0.19984453567180008,0.8275877209189486,0.36204134005495225,0.7573460212753601,0.9033135489544066,0.5221477933100457,1,1,0,0,0.39793689170286317,0.2814820576392698,0.6468094706796319,0.5530731900772883,0.3664375533411343,1.8018546741884647e-14
27,108.81778016906267,-22.69453444330066,6.561455524124726,10.967364241125969,-0.31867037429868084,0.7295666536769161,-0.5081046177757819,0.6962032498278435,0.7961270687603799,0.8618986411846372,0.5478467035495052,1,1,2,1,0.01911867227024322,0.49956209262606066,1.688689165253791,0.573588680044673,2.105607639629353,1.8338906489851164e-14
28,108.81778016906262,-22.694534443300682,6.561455524124719,10.944672035680664,-0.6194130011677914,-0.4036947375489613,-0.6797337953324984,-0.572961255820359,0.7393523565529599,0.889000918553162,0.5423758185761189,1,1,4,2,0.3387021009161675,0.5694697169358083,1.8195530873206789,0.5772754795082425,-2.475793349673385,1.936912909377224e-14
29,108.81778016906297,-22.694534443300753,6.561455524124717,10.903410893729689,0.5285296089524232,-0.6133195680655543,0.7076568268757866,-0.5087978177655796,0.8096322869744755,0.8715809795922138,0.5341235857824008,1,1,5,0,0.318578410770618,0.7542569151244081,0.8599102760217558,0.5575201914276565,-0.7283764932975267,1.9349260525127957e-14
30,108.8177801690629,-22.694534443300746,6.561455524124715,10.879864237227547,0.47279783164488726,0.5576828666679536,0.47792286500942566,0.7335965965730115,0.7311278748502847,0.875542249924196,0.5602966903008841,1,1,1,1,0.04871104450247277,0.7083140148269518,1.0261662703238021,0.5968146995809425,0.9568600245543953,2.0389481718593342e-14
