t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
16,15.000000000000078,-3.4641016151377872,-7.049916206369744e-15,4.936207365348831,0.8100039668494405,-0.5182469687886908,-0.00795636994263857,0.01824126397870164,0.9616061288128814,0.019900943048127156,0.2755691389548233,1,1,0,-1,0.30737753944666846,nan,0.4156274070872677,0.27889711808585244,-0.3156417019283554,8.008460803186288e-15
17,15.00000000000005,-3.464101615137785,-1.021405182655144e-14,4.846027434112094,0.9109959074673092,0.17183958634060514,-0.04390149526630821,-0.07862618324396459,0.9270611559416652,0.0900523069006629,0.2581614758887579,1,1,0,-1,0.44823707065452467,nan,0.5096367766127264,0.2736060560116942,0.4418294051978192,9.857505120005108e-15
18,15.000000000000037,-3.4641016151377824,-1.0685896612017132e-14,4.932790256737467,0.5017637337621828,0.7563019002478262,-0.04409085302721237,-0.13360683365545684,0.9076119263415611,0.14069395623161698,0.2895417801448237,1,1,1,-1,0.8475673889388466,nan,1.1496245393983635,0.3211238487091319,1.2050774436242377,1.1961895852193192e-14
19,15.000000000000023,-3.4641016151377793,-1.3766765505351941e-14,4.859631969389636,-0.19288114732950531,0.9240925029844724,-0.02372069283902989,-0.09719397931790023,0.9440074634595076,0.10004669352063576,0.3048263625653606,1,1,1,-1,0.05602871619112948,nan,1.668101787642367,0.322540936996116,1.9962692753983133,1.3376344625993744e-14
20,15.0,-3.4641016151377686,-4.801714581503802e-15,4.935330606642773,-0.7785551320848034,0.5745950522498273,0.0020389855188678307,-0.02246776575289658,0.9676298712656444,0.022560096628188125,0.2620914471092235,1,1,1,-1,0.6732024042622489,nan,1.9467740086618175,0.265248897078507,2.758721778807858,1.5012271329776986e-14
21,15.000000000000052,-3.46410161513778,2.220446049250313e-16,4.862510881393206,-0.932007563322268,-0.10918790358577946,0.04006251385187082,0.06535992212521372,0.9383816368511102,0.07666110119444765,0.2379070788965221,1,1,2,-1,0.6687763145774408,nan,1.950286253099451,0.2500267490419178,-2.7676797596609597,1.6895841232146697e-14
22,15.00000000000006,-3.4641016151377815,-1.7243151351209463e-15,4.941593934157791,-0.5575405165652055,-0.723609418280873,0.04843135591426305,0.12941492759752415,0.9134889259518035,0.13818038833628468,0.269212171157004,1,1,2,-1,0.12890609682087995,nan,1.674252914417795,0.3009393345221119,-2.0049111094602985,2.1144942705030088e-14
23,15.00000000000005,-3.464101615137782,-7.882583474838611e-15,4.8544557906233194,0.13206378989188156,-0.9357325737780604,0.02719674082185375,0.10228159694993713,0.9450059757641326,0.10583566405498893,0.2930969389067094,1,1,2,-1,0.9256062461596848,nan,1.15487901329216,0.31257190240385874,-1.2129727487168482,2.2700834915289536e-14
24,15.000000000000018,-3.4641016151377744,-4.242970991913397e-15,4.939445945549125,0.7412421131209028,-0.6273301721859244,0.0032894187858379387,0.026636307103593306,0.9710731255671545,0.02683864996726845,0.2563137772904678,1,1,0,-1,0.44055605104589324,nan,0.5101262133190474,0.2596898416643928,-0.45047309082387654,2.3787903369732525e-14
25,15.000000000000034,-3.464101615137778,-1.2212453270876722e-15,4.871252530937714,0.9401536106843954,0.04310529188222345,-0.03375372284243741,-0.060441933894423705,0.9411412635046651,0.06922818196819823,0.23950716132087604,1,1,0,-1,0.30761650198865853,nan,0.39088428515371587,0.24972316481195259,0.3067155886989781,2.8656721631897097e-14
26,15.00000000000005,-3.46410161513778,-6.25888230132432e-15,4.945033274107164,0.6047977151654715,0.6774249456112027,-0.04367670311474055,-0.12795940361486324,0.90812159604632,0.1352082222664164,0.28049316173149486,1,1,1,-1,0.9906163407937076,nan,1.0417242656353811,0.3104088965667823,1.0695065839094373,3.738746587049381e-14
27,15.000000000000075,-3.4641016151377904,-5.662137425588298e-15,4.8723966481237175,-0.0701605629460891,0.9297278004931806,-0.02169859901812307,-0.10530621339964728,0.9323713249573903,0.10751849971014915,0.31569859022448027,1,1,1,-1,0.18647859617339124,nan,1.5952923090292568,0.3354737745550879,1.8636919723502647,4.056996070683041e-14
28,15.000000000000053,-3.464101615137783,1.0103029524088925e-14,4.936845320242169,-0.6953674921498781,0.6624594694964165,0.0018185059982120944,-0.026448284855484755,0.9604105881675215,0.02651072869353835,0.2851345721571737,1,1,1,-1,0.5478298320929231,nan,1.9163320136573274,0.2892076212930111,2.6314180583968647,4.046340676627538e-14
29,15.000000000000057,-3.464101615137786,1.5210055437364645e-14,4.887356647434274,-0.9347642497290185,0.013306116597742515,0.0366876520116588,0.061723727109027265,0.9348589494198403,0.07180391561995933,0.25919448406785134,1,1,2,-1,0.7996319319463776,nan,1.9668206568498812,0.2698870796932595,-2.8939807732238783,5.113012178731347e-14
30,15.000000000000089,-3.4641016151378023,1.849909114781667e-14,4.948252777188924,-0.6364489062701784,-0.6344847484292546,0.04745363690851599,0.13687216097225016,0.8986868788859893,0.14486488913832374,0.2916587203713692,1,1,2,-1,0.0015454435956838708,nan,1.7335979393220737,0.3247677760826026,-2.1301832981231392,6.841004346530719e-14
31,15.00000000000006,-3.464101615137787,6.217248937900877e-15,4.885513711900524,0.022208188222981734,-0.9184053225995666,0.02136239293878056,0.12353635110496997,0.9186737942291384,0.12536978055496978,0.3325981188398833,1,1,2,-1,0.8095747013330774,nan,1.2504649556285394,0.35765182545851265,-1.3355571201607284,7.407032029203238e-14
32,15.000000000000062,-3.4641016151377966,7.41073868937292e-15,4.931291061781906,0.6562134536830792,-0.6885966190595438,-0.0075428588233455995,0.042122987263495414,0.9511999792761295,0.04279299913805434,0.3087999051441175,1,1,0,-1,0.5476742261533376,nan,0.6288168182373746,0.3152204321746876,-0.5656542780261918,7.386891532925969e-14
33,15.000000000000119,-3.464101615137797,4.440892098500626e-15,4.905103220552551,0.9262056030693961,-0.06281917622712743,-0.043089647584906576,-0.055966777406731144,0.9283334896786816,0.07063283869621861,0.28436136464181067,1,1,0,-1,0.19407887773925303,nan,0.3495079409791049,0.29485906116771826,0.19216603465947865,9.443113522134739e-14
34,15.000000000000087,-3.464101615137794,5.995204332975845e-15,4.9410565106786954,0.66238697572838,0.5913439163337993,-0.04997516742367478,-0.1398106174544739,0.8879437668003448,0.14847399136557746,0.3154569485045272,1,1,0,-1,0.9905927668385459,nan,0.9587020962896544,0.3489059514274803,0.9576141220196493,1.2916062157663923e-13
35,15.000000000000083,-3.464101615137787,1.021405182655144e-14,4.901262930464557,0.023981419047246794,0.9016365654097039,-0.020590643955368165,-0.1333143117488526,0.9019554337900111,0.13489507157626998,0.3614542622565108,1,1,1,-1,0.28839077424625303,nan,1.527524499145853,0.389469641243254,1.7521318763297293,1.4145192558371367e-13
36,15.000000000000078,-3.4641016151377935,1.0574874309554616e-14,4.932134500933859,-0.6155463988817667,0.7075510163594936,0.012274664535108615,-0.051782896507454726,0.9378303737497861,0.05321781431204423,0.34063260133873013,1,1,1,-1,0.454173235918351,nan,1.8796410438583646,0.34948397676882315,2.525913199424271,1.366397224843196e-13
37,15.000000000000098,-3.464101615137791,9.880984919163893e-15,4.913312275979866,-0.9138365916440783,0.10674537013590399,0.04770564498387794,0.0512770802437989,0.9200499390104414,0.07003690114258904,0.3120279566422353,1,1,2,-1,0.9016813237917907,nan,1.9689198267762003,0.3227940324597879,-2.9993047301870397,1.7311377168335422e-13
38,15.000000000000064,-3.464101615137792,1.6153745008296028e-14,4.937998367118242,-0.6853556857936958,-0.5505820632348842,0.05391555970894862,0.14195670938050803,0.8791205971911528,0.1518505677199503,0.33347500563795107,1,1,2,-1,0.10861647870770774,nan,1.7747690988593308,0.3676146631185257,-2.235167375726436,2.35424797514316e-13
39,15.000000000000071,-3.464101615137788,1.3988810110276972e-14,4.907167727249469,-0.06678638010929283,-0.8856483680188194,0.022195352959792886,0.14318402852628154,0.8881629649689865,0.14489409828569552,0.38190146329899616,1,1,2,-1,0.7101310294399141,nan,1.3282050875761515,0.413249272574546,-1.4414902976101485,2.575403101949382e-13
40,15.000000000000057,-3.4641016151377815,1.582067810090848e-14,4.935025884298072,0.5761908127312673,-0.7249391546057316,-0.012703345432216656,0.06220196007731202,0.9260305775493545,0.06348589467456324,0.36867677606126253,1,1,0,-1,0.6374270266533348,nan,0.7345946852378571,0.3801715540494377,-0.6647637201741176,2.4388830721425007e-13
41,15.000000000000055,-3.46410161513778,1.27675647831893e-14,4.916762071027055,0.9000220825456231,-0.14903902848726486,-0.04724268573724433,-0.04332897464264038,0.9122786751219104,0.06410359895708354,0.34251650811124695,1,1,0,-1,0.09769373266241921,nan,0.3645648175769426,0.3530637354856148,0.09385402658004469,3.0615779850967774e-13
42,15.000000000000071,-3.464101615137781,2.831068712794149e-15,4.935090234344342,0.7090589807882994,0.5081077002177052,-0.05227620187221537,-0.13711095621409702,0.8723176447012105,0.14673859613656062,0.3547998369429464,1,1,0,-1,0.8835759344084959,nan,0.886614674334879,0.3867327218846665,0.8552700542733055,4.170011754698029e-13
43,15.00000000000006,-3.4641016151377872,1.2989609388114332e-14,4.913341215846572,0.11322666599419129,0.8686448331654735,-0.019699108616441946,-0.1428562104893149,0.8759932214790439,0.14420801557351043,0.40244250431141587,1,1,1,-1,0.3914172149282149,nan,1.4625154207472022,0.4339263094392161,1.647568051180377,4.664911242156817e-13
44,15.00000000000004,-3.4641016151377793,1.9984014443252818e-14,4.936707041484676,-0.5322118668563306,0.7410000166666663,0.015057892532095413,-0.06131238813270057,0.912321487153898,0.06313437309455965,0.39646196948331297,1,1,1,-1,0.36106003485407134,nan,1.8399887809379967,0.40932677372986936,2.4281646799106937,4.2960054707151757e-13
45,15.000000000000048,-3.4641016151377784,1.8096635301390052e-14,4.91872580326751,-0.8815610093267164,0.1910918352207951,0.04590857795078124,0.04378510977363194,0.9020343134566392,0.06344078630780009,0.3696584714552888,1,1,2,-1,0.9988610127380291,nan,1.9628295690684374,0.38119111811114814,-3.0952248387925287,5.298187504173878e-13
46,15.000000000000025,-3.4641016151377757,2.098321516541546e-14,4.934911513946558,-0.7290296210864431,-0.4655527635423674,0.05108434499682811,0.1376001588773835,0.8649991699784331,0.14677674893128045,0.36971495825152967,1,1,2,-1,0.21708420326941535,nan,1.8094544229186678,0.40160822574254723,-2.3363619353252743,7.202103543726848e-13
47,15.000000000000018,-3.464101615137764,5.88418203051333e-15,4.915861544863607,-0.15579213566651154,-0.8516365507855569,0.01831429567320078,0.14805487522222016,0.8657690247227913,0.14918330839297203,0.4140495491841869,1,1,2,-1,0.6044660651653357,nan,1.3979414838200535,0.44737728115312925,-1.5453695144340003,8.212491606807487e-13
48,15.000000000000048,-3.464101615137774,4.496403249731884e-15,4.934429437518845,0.49195444110059544,-0.7563227696077721,-0.017103303898967304,0.06682118455770648,0.9022434837369403,0.06897531232227587,0.41404243610269637,1,1,0,-1,0.7323014479505283,nan,0.8283961651144481,0.4288129311625998,-0.762098926346493,7.525967270804901e-13
49,15.00000000000006,-3.464101615137774,1.2212453270876722e-15,4.922806752324402,0.8649413192525709,-0.23100828992430794,-0.04668858227977954,-0.04043272701158554,0.8952587982053742,0.061762683951469784,0.38804429227800535,1,1,0,-1,0.0008114000946624067,nan,0.40024959479334843,0.40024811746818567,-0.001133829202729784,9.206273383548624e-13
50,15.00000000000005,-3.464101615137774,2.886579864025407e-15,4.933190301066671,0.7478299292863356,0.4248487818875644,-0.050847634923079005,-0.13739595533467325,0.8600849322059729,0.14650300515551976,0.3794889346084013,1,1,0,-1,0.7784393447471762,nan,0.8177620509623166,0.4113366748681357,0.7566372069817812,1.2534255440404839e-12
51,15.000000000000053,-3.464101615137774,4.884981308350689e-15,4.916815820284954,0.19757718548492537,0.8354238134845864,-0.016957131156026956,-0.15203804672441795,0.8584693892977627,0.15298075679254236,0.4200994383974874,1,1,1,-1,0.49403175093462304,nan,1.3982700976633646,0.45479401976639955,1.5457872095787166,1.4679566995101977e-12
52,15.000000000000053,-3.464101615137773,2.7755575615628914e-15,4.9325545004362965,-0.4528445823070359,0.7723310209524881,0.01955583493519536,-0.07186737743354332,0.8953007436891507,0.07448053852643642,0.42335371069998,1,1,1,-1,0.2685115981203894,nan,1.8013951904662493,0.43957002332336637,2.3310226670934107,1.3280505046166673e-12
53,15.000000000000053,-3.4641016151377726,1.3322676295501878e-15,4.928406844393293,-0.8502024102412313,0.2709117929285268,0.04834991506907657,0.037662149533046294,0.8923213198886083,0.0612874521793528,0.39545607078804035,1,1,1,-1,1.0005246326473731,nan,1.957384726023783,0.4080056641205669,3.092864002846867,1.59699343452234e-12
54,15.00000000000006,-3.464101615137776,6.5503158452884236e-15,4.928298307173945,-0.7661390372509549,-0.38556353125360304,0.052696937311158154,0.13826503442862714,0.8576877409830271,0.1479668440817928,0.3816941310026104,1,1,2,-1,0.3191497066549607,nan,1.8407903192324273,0.4140391956301828,-2.433095785289078,2.16503390947715e-12
55,15.00000000000006,-3.4641016151377806,8.992806499463768e-15,4.919433729884691,-0.23828360368647022,-0.8193556857017432,0.018072646353251925,0.15844593736425505,0.8533011282528488,0.15947330689945308,0.42058911496096135,1,1,2,-1,0.5023861140076384,nan,1.4615241534987946,0.4573826704589266,-1.6468427811140731,2.59094386872639e-12
56,15.000000000000048,-3.464101615137777,6.328271240363392e-15,4.933345342196454,0.4150079236363422,-0.7880525877229454,-0.019792992056352376,0.08056293860881417,0.8906505811471627,0.08295872233725872,0.428410946066235,1,1,0,-1,0.8242771727569198,nan,0.9081392478247702,0.4463644354662026,-0.8597064164754463,2.324657668484102e-12
57,15.000000000000021,-3.4641016151377686,8.992806499463768e-15,4.9305980612820814,0.8359940440440083,-0.3102427440743891,-0.04860900830639592,-0.03095670325787382,0.8917043242733895,0.05762944703124717,0.4009377486346618,1,1,0,-1,0.09355335756362892,nan,0.42353382340474655,0.41332454885471914,-0.09668997052602994,2.742173861317695e-12
58,15.00000000000001,-3.46410161513777,9.2148511043888e-15,4.923112415061396,0.7843024190990375,0.34528226183849225,-0.053489110906683415,-0.13528344397454986,0.8569423113284274,0.14547403616866705,0.38510689021814554,1,1,0,-1,0.6765083474661671,nan,0.7461832504254597,0.4166772766415461,0.6596565473675783,3.705323596285197e-12
59,14.999999999999975,-3.464101615137772,1.3211653993039363e-14,4.924047389836489,0.28032277693410357,0.8012490932243004,-0.01860465376051003,-0.16092469252161146,0.8488704074597081,0.16199657343513058,0.422596545850393,1,1,1,-1,0.5983469995814894,nan,1.331036399193217,0.46027405689559575,1.4427491449106737,4.532148404903297e-12
60,14.999999999999982,-3.464101615137776,1.9872992140790302e-14,4.934001512190007,-0.3744915668788075,0.8017816298903859,0.019972424516184528,-0.08558853378589905,0.8849280850402638,0.08788796764446583,0.43571638976158894,1,1,1,-1,0.1751624278314874,nan,1.761072624099753,0.4550331168994162,2.2322742004389085,4.0452168532617095e-12
61,14.999999999999975,-3.464101615137775,2.020605904817785e-14,4.930585252101207,-0.8181534726329817,0.3494024261176959,0.04738700932857279,0.026651322249913525,0.8896387807185223,0.054367468497024764,0.4089326542212251,1,1,1,-1,0.9053808827707854,nan,1.9502044887135928,0.4214186577568856,2.9966524261052427,4.67429485821302e-12
62,14.999999999999979,-3.4641016151377726,1.7430501486614958e-14,4.92105584003834,-0.8002070704071341,-0.30341851453196944,0.05328662094602135,0.13172706874458417,0.855800298253252,0.14209674384687837,0.3905675753015659,1,1,2,-1,0.4229722541670826,nan,1.8690853160435477,0.42115175510460745,-2.531175078759094,6.290025048822206e-12
63,14.999999999999996,-3.46410161513778,1.6764367671839864e-14,4.92823280619921,-0.32104085320540376,-0.780838942461983,0.01933869476027271,0.16268288184576526,0.8442610280547135,0.16382827949006307,0.42587076274450264,1,1,2,-1,0.3953180060636896,nan,1.5228191871619317,0.4642455130342572,-1.7505139770336102,7.835017667012693e-12
64,15.00000000000003,-3.4641016151377766,9.325873406851315e-15,4.934313518101378,0.3335860160816272,-0.8128801550868476,-0.01950892935370993,0.09060367325009665,0.8786659073044937,0.09268022405528767,0.4441242084950516,1,1,0,-1,0.9195783765552026,nan,0.9874213046737975,0.46490946323171056,-0.9586853322974482,7.025073517789117e-12
65,14.999999999999996,-3.464101615137767,3.774758283725532e-15,4.92952912992473,0.7981137663731299,-0.3868157695319649,-0.04575658548614919,-0.021979892335373036,0.8869115083439324,0.05076200136347925,0.4185549274961455,1,1,0,-1,0.18950306285471452,nan,0.4686304375987066,0.4312793756697712,-0.19280595864601652,7.973782846007075e-12
66,14.99999999999995,-3.464101615137758,6.217248937900877e-15,4.921099837951035,0.8134516740708134,0.26124198613589883,-0.0525325349876823,-0.1276602499197005,0.8543716997705613,0.13804639307780722,0.39764413802071064,1,1,0,-1,0.5725473699899415,nan,0.6795795831508497,0.42714240810106,0.5618166082118665,1.0692740003807384e-11
67,14.999999999999927,-3.4641016151377437,1.099120794378905e-14,4.931289944085783,0.3602842023870684,0.7586606225881828,-0.01937117127378586,-0.16360286917459888,0.8398634691160076,0.16474568607001297,0.4294105872037324,1,1,1,-1,0.7051621211675054,nan,1.2622164062415493,0.4681929990027332,1.3403185115043599,1.3542737637422652e-11
68,14.99999999999994,-3.464101615137748,1.1546319456101628e-14,4.933750302846347,-0.29239590503235663,0.8218738548108784,0.01984421024989305,-0.094890813837582,0.8723370899493978,0.09694358788079077,0.45170449329886125,1,1,1,-1,0.0800041381247465,nan,1.7169292225063018,0.4738516116403072,2.1339529008859914,1.2242992644157806e-11
69,14.999999999999908,-3.4641016151377353,2.0539125955565396e-15,4.929606543313156,-0.7763992505134567,0.4227207540938298,0.04517497799535483,0.018298746341110547,0.8840184568998055,0.048740360631996764,0.42676334945921435,1,1,1,-1,0.810414632164314,nan,1.9376817849503545,0.43986500853474425,2.9012910609067313,1.3618408250421419e-11
70,14.99999999999994,-3.4641016151377384,3.885780586188048e-15,4.921063846885559,-0.8243480217654365,-0.21949804612807003,0.05260892842350623,0.12472133534747443,0.8530703682830795,0.1353628857579757,0.4030125003215708,1,1,2,-1,0.5251673880468131,nan,1.891880198205808,0.43186418388176734,-2.627646737853386,1.8162626028183293e-11
71,14.999999999999924,-3.464101615137735,2.55351295663786e-15,4.933998055799105,-0.39769454302962104,-0.735467471036475,0.0201378844862984,0.16591485648904042,0.8361060641499541,0.16713250430530374,0.4307277843999791,1,1,2,-1,0.2896943929190945,nan,1.5788692811310971,0.47034621471559535,-1.8515298600471888,2.331804456318178e-11
72,14.999999999999922,-3.464101615137731,-5.440092820663267e-15,4.933271496870061,0.2518883604456277,-0.8294763476178737,-0.01988870151365499,0.10100981646604344,0.8668787443382575,0.10294922763383435,0.45673041075225884,1,1,0,-1,1.0141751716369907,nan,1.0629720290491844,0.48044308058171925,-1.0566336966237024,2.133486856486374e-11
73,14.99999999999993,-3.4641016151377366,-5.995204332975845e-15,4.929338628254794,0.7542227413731448,-0.45711597286465105,-0.04523491520147924,-0.012893523801638052,0.8819336461732358,0.047036586922399294,0.4331604794121755,1,1,0,-1,0.2830754667885409,nan,0.5229249475319386,0.4465752796133517,-0.28773097536835385,2.3207666819031807e-11
74,14.999999999999932,-3.4641016151377375,-3.4416913763379853e-15,4.921153732908298,0.8335554834340462,0.17813763591656373,-0.05345604390707964,-0.1211174607663742,0.8523777104622743,0.13238953105396897,0.40758208121072964,1,1,0,-1,0.47234048879967006,nan,0.6189924072925093,0.4357261391933727,0.46634868421977854,3.0757389260756905e-11
75,14.99999999999994,-3.464101615137741,-4.107825191113079e-15,4.936819282756025,0.43401141116522046,0.7111035975738499,-0.021472688442466657,-0.16805789926788095,0.8330871692110604,0.1694241241833065,0.43101749303205256,1,1,1,-1,0.8097835133192555,nan,1.1926583564621305,0.47141805742064236,1.239908066277393,3.996212178339108e-11
76,14.999999999999954,-3.4641016151377473,-5.329070518200751e-15,4.9325063299177465,-0.21120719893381903,0.8355275245694207,0.019650075358510516,-0.10744196882521481,0.8618089841690987,0.10922409132894434,0.4605800451924332,1,1,1,-1,0.01420310031062888,nan,1.67058649996513,0.48589060504948733,2.0357212605240607,3.7130315526475457e-11
77,14.999999999999984,-3.4641016151377606,-6.494804694057166e-15,4.928422870653947,-0.7306893053379564,0.4902090547510639,0.045419564089089176,0.006878724316595933,0.8798930493504292,0.045937497213786115,0.43913981337258506,1,1,1,-1,0.7180791051514785,nan,1.9222171054388595,0.4529201365075025,2.806306628316586,3.9453246745380596e-11
78,14.999999999999982,-3.4641016151377606,-2.55351295663786e-15,4.922202007387382,-0.8409122686730519,-0.1367473939158656,0.05457621427315591,0.1167396851036609,0.8519585044752122,0.12886705258711914,0.41228010198594,1,1,2,-1,0.624191386443532,nan,1.9106655917301891,0.4396158359017223,-2.7228576095496093,5.193800510535136e-11
79,14.999999999999975,-3.4641016151377637,-2.3869795029440866e-15,4.939117058790788,-0.46897102699288934,-0.6854340192540267,0.023476145701780693,0.16963099015583505,0.8305140690617437,0.1712477802433078,0.43132533315945465,1,1,2,-1,0.18535803047429145,nan,1.6310774319533707,0.4723568114276586,-1.951604141857858,6.816334237420933e-11
80,14.999999999999979,-3.464101615137765,-8.881784197001252e-16,4.931393200925118,0.17050697263902304,-0.8397870522520299,-0.018652915340759635,0.11396150370734914,0.8569217705535775,0.11547794411899485,0.4641185931208455,1,1,2,-1,0.9857112065534626,nan,1.1357001085392264,0.4910655472993239,-1.1551545758581143,6.456878837589856e-11
81,14.999999999999977,-3.464101615137763,-8.881784197001252e-16,4.92714825350916,0.7058550035829494,-0.5218702395162957,-0.04516579635460344,-0.00015967173444581678,0.8778267670650521,0.04516607859232734,0.4452560928863306,1,1,0,-1,0.37484745557945454,nan,0.5836205737058032,0.4594651663825188,-0.38284351410730827,6.706018230077162e-11
82,14.999999999999993,-3.464101615137772,-1.7763568394002505e-15,4.924241666345267,0.8463524001344522,0.09536197844008323,-0.05539635781440612,-0.11150913690498082,0.8517078678428155,0.12451122066864283,0.4175614596083047,1,1,0,-1,0.37400025170045037,nan,0.5656144480368099,0.4439497526427839,0.371256798613167,8.767122493800846e-11
83,14.99999999999999,-3.4641016151377744,-2.858824288409778e-15,4.9405029946309345,0.5025791605745135,0.658369529369851,-0.02546147088943948,-0.1702874061675824,0.828273052710555,0.17218039144785607,0.4320584428441193,1,1,1,-1,0.9138021563303895,nan,1.122121418218036,0.47343056981491627,1.1404630819715746,1.1602844026749525e-10
