t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
10,15.000000000000025,-3.4641016151377633,-4.04121180963557e-14,4.891468079294917,0.8428638227987786,0.41019737440871146,-0.015114222316077647,-0.04989874478447451,0.9373800241923077,0.05213755313865373,0.2836796891550186,1,1,0,-1,0.7147270459120003,nan,0.7397763368765022,0.2907653723703691,0.709901844108048,2.2862890613035217e-14
11,15.000000000000039,-3.4641016151377664,-4.785061236134425e-14,4.925335509528424,0.756136479783936,-0.6185927337161099,0.008664007831949233,0.003387211739734039,0.9769336447612053,0.009302592922506592,0.2297478515847483,1,1,0,-1,0.42387911442517145,nan,0.47525417402042036,0.2314612696515236,-0.4239217952857087,2.7680754444764182e-14
12,15.000000000000039,-3.4641016151377757,-4.141131881851834e-14,4.8816893838384665,-0.18342752415363445,-0.9325846676115823,0.06079037360862852,0.06287397561063815,0.9504524285209321,0.08745631099333975,0.303915315102324,1,1,2,-1,0.5911899490313806,nan,1.3934017867459214,0.318367230702742,-1.5400160749927665,2.3181301005169385e-14
13,15.00000000000006,-3.4641016151377886,-3.4861002973229915e-14,4.835475324289612,-0.9098594599133716,-0.1598205734644878,-0.002781187948181968,0.0981176346624229,0.9237893983459488,0.09815704375210067,0.26374186573039304,1,1,2,-1,0.6115178732598245,nan,1.9310398036282332,0.2814641026623361,-2.690822178087121,1.9839621251265034e-14
14,15.00000000000006,-3.4641016151377944,-4.474198789239381e-14,4.926195247391344,-0.5400911588306939,0.8223676648409226,-0.04024440893622039,-0.043702045187782604,0.983863321820157,0.05940943699632852,0.24916692438569263,1,1,1,-1,0.3193073888566995,nan,1.8497506695850763,0.2571820996370112,2.3966097262395984,2.115265874762693e-14
15,15.000000000000078,-3.464101615137804,-5.1209037010835345e-14,4.92655667581493,0.46505798338171744,0.7956925035121045,-0.02500952523586568,-0.07399358245211518,0.9216319699600434,0.07810586787573243,0.3259407540957239,1,1,1,-1,0.7907211116151562,nan,1.2072502222505828,0.3385968840567185,1.2788992942082227,2.309473341241484e-14
16,15.000000000000092,-3.4641016151378072,-5.617728504603292e-14,4.872366595084556,0.9414703514307892,-0.1113372608872667,0.009700003798130352,-0.06728925769592861,0.9480308055570204,0.06798480914846221,0.24519943056508528,1,1,0,-1,0.14408718440339197,nan,0.30167720675763,0.25507547963005267,0.1639457991010839,2.3080305738084308e-14
17,15.000000000000085,-3.464101615137816,-6.017408793468348e-14,4.87292988573733,0.324407211292329,-0.920000471331005,0.05287039647275754,0.05621926505945077,0.9755208383154802,0.07717437778830066,0.27369702970230575,1,1,0,-1,0.9699931966850439,nan,0.9791713523845308,0.28561634489785176,-0.9970889339970218,2.137036214189743e-14
18,15.000000000000101,-3.464101615137822,-5.889733145636455e-14,4.9361768025719615,-0.6903387661356597,-0.6035235216413956,0.007025669562444846,0.08351560088858537,0.916955971246241,0.0838105937491326,0.3050570553985803,1,1,2,-1,0.06699732441197437,nan,1.7528386121124202,0.31864968265299876,-2.171109536816564,2.204656691898354e-14
19,15.000000000000071,-3.4641016151378143,-7.210898544940392e-14,4.902173793800204,-0.8987664592648383,0.3759748152042806,-0.01564329063366382,0.025468180031432197,0.9742372452166604,0.02988880619835319,0.21826283323243745,1,1,1,-1,0.9127952094818621,nan,1.9840514488425387,0.2213347067287185,3.019384887182984,2.6460226702524578e-14
20,15.000000000000068,-3.464101615137813,-7.16093850883226e-14,4.855828819868695,-0.0708477813490444,0.9580657146647802,-0.05263100328533438,-0.05461689049942299,0.9606816963688951,0.07584871280810795,0.29918913945239695,1,1,1,-1,0.18798497140054993,nan,1.6037861889728673,0.31093988866827876,1.8761142869735508,2.703121764819405e-14
21,15.000000000000071,-3.464101615137818,-7.693845560652335e-14,4.8989365984213515,0.8464113844601082,0.3661418567567608,0.005908413036538815,-0.09154696492507888,0.9222104374886273,0.0917374303738881,0.27298703913066635,1,1,0,-1,0.6700740191127665,nan,0.7112968852936072,0.2886641754241908,0.6769206679711703,2.6175686758085288e-14
22,15.000000000000075,-3.4641016151378254,-8.376632720796806e-14,4.927820154115824,0.7482195772709654,-0.6425696575481711,0.03549868589134042,0.006112759636576093,0.9862698923789147,0.036021140048402206,0.2323781157467899,1,1,0,-1,0.4477803847689228,nan,0.495450533400706,0.23636807767800172,-0.4453151469863782,2.7515987927132084e-14
23,15.000000000000107,-3.464101615137838,-8.715250743307479e-14,4.904612501533036,-0.22477469769052782,-0.9124231282320767,0.030624935144432514,0.048933219289542806,0.9397018833942373,0.05772648094799459,0.3236580475173485,1,1,2,-1,0.5438584982586754,nan,1.4166620253375195,0.3325845504989185,-1.574464875210232,3.311314386614258e-14
24,15.000000000000107,-3.4641016151378388,-7.949196856316121e-14,4.8750103069283925,-0.9232235423736193,-0.1338668324867521,-0.025689339777977133,0.0821062148347943,0.9328783618633943,0.08603123091485879,0.2693081126008974,1,1,2,-1,0.6414023582133996,nan,1.935497496372472,0.28347553664951547,-2.713172489826961,3.1307859506561504e-14
25,15.000000000000114,-3.4641016151378414,-8.504308368628699e-14,4.920283880795964,-0.5385598593986071,0.8172679337733564,-0.04506985704938504,-0.007319383003648108,0.9787612567575499,0.04566032612680395,0.27478791414997095,1,1,1,-1,0.3208599121068345,nan,1.8530598849722986,0.2807357097873825,2.4133202436362815,3.0663239781564475e-14
26,15.0000000000001,-3.4641016151378423,-8.922723671034305e-14,4.947108555586601,0.47660762245846156,0.7937585655995485,-0.004161688126941621,-0.04048631812554085,0.9258550028207225,0.04069965114627427,0.341186216696866,1,1,1,-1,0.8025453449858211,nan,1.210325459747527,0.3485532664406492,1.2819360937894826,3.497650513787844e-14
27,15.00000000000004,-3.46410161513783,-8.1601392309949e-14,4.891564713861613,0.9327540632565781,-0.09526410929656949,0.04298444208661828,-0.08995024716229466,0.9376062036066769,0.09969307511585616,0.2740975223190024,1,1,0,-1,0.16002021718451953,nan,0.3495387223829894,0.2920562546801834,0.19659027569670262,3.107910011199645e-14
28,15.000000000000046,-3.464101615137834,-8.193445921733655e-14,4.888987872348174,0.34568688138774745,-0.9082151784909057,0.06152440143470986,-0.007163071946929701,0.9717788999586554,0.06193998362621853,0.31609519271752506,1,1,0,-1,0.9453063291584645,nan,0.9448856376299398,0.3254918840222725,-0.9464571701216065,3.1526096980167e-14
29,15.000000000000075,-3.4641016151378485,-8.887335312124378e-14,4.9525654723639105,-0.6597084468550429,-0.6276662068035326,-0.03408135490539456,0.0591203766102667,0.9105932692563832,0.06824044022958257,0.34419668599074654,1,1,2,-1,0.02488446217243201,nan,1.7215455632466095,0.3554936597909943,-2.1110586089592673,3.861214651400861e-14
