t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
11,15.0,12.990381056766596,7.499999999999973,1.868036156890313e-14,-5.684688830775997e-15,-3.349057142720824e-14,0.9659258262890784,0.258819045102512,3.3969604967142114e-14,1.0000000000000075,9.075263779912591e-14,0,1,-1,0,nan,1.1102230246251565e-14,9.592547518518906e-14,0.0,5.9211894646675e-17,2.1171684400431858e-13
12,15.00000000000001,12.9903810567666,7.499999999999987,1.82237171635528e-14,-9.053521821122956e-15,-3.3421182488169165e-14,0.9659258262890781,0.2588190451025112,3.462573748345376e-14,1.0000000000000069,1.0627236657028225e-13,0,1,-1,0,nan,1.1546319456101628e-14,1.1090467956366405e-13,0.0,2.960594732333749e-16,2.4636899911814834e-13
13,15.000000000000002,12.990381056766582,7.499999999999998,1.6199418321737552e-14,-1.2422354811469916e-14,-3.465110143263672e-14,0.9659258262890776,0.25881904510251036,3.681051112871062e-14,1.0000000000000062,1.2222854827121973e-13,0,1,-1,0,nan,1.2434497875801753e-14,1.2679099673546242e-13,1.5389853104779782e-08,9.769962616701374e-16,2.7837800395825283e-13
14,15.000000000000002,12.990381056766584,7.499999999999997,1.3577563099071702e-14,-1.424034501429361e-14,-3.639102907904146e-14,0.9659258262890779,0.25881904510250936,3.907805552426781e-14,1.0000000000000062,1.357212440893294e-13,0,1,-1,0,nan,1.3322676295501878e-14,1.403564267715669e-13,1.5389853104779782e-08,8.881784197001249e-16,3.124446702862295e-13
15,14.999999999999984,12.99038105676657,7.499999999999988,1.371329934929498e-14,-1.5749554438393432e-14,-3.797830105956024e-14,0.9659258262890775,0.25881904510250825,4.1114472103853075e-14,1.0000000000000056,1.473046458421886e-13,0,1,-1,0,nan,1.4210854715202004e-14,1.5204458451329327e-13,2.1764538983709256e-08,8.881784197001256e-16,3.466347770163627e-13
16,14.999999999999984,12.990381056766564,7.499999999999988,1.490380855310503e-14,-1.6719264861464467e-14,-3.9496184101039944e-14,0.9659258262890775,0.2588190451025077,4.2889187169390855e-14,1.0000000000000056,1.5864581107440633e-13,0,1,-1,0,nan,1.509903313490213e-14,1.6344117126275145e-13,2.1764538983709256e-08,8.881784197001256e-16,3.8063355442603797e-13
17,15.000000000000002,12.99038105676659,7.499999999999986,1.3752313082034567e-14,-1.8769708010069053e-14,-4.086661564706162e-14,0.9659258262890786,0.2588190451025065,4.4970904073944437e-14,1.0000000000000062,1.7250753522886004e-13,0,1,-1,0,nan,1.6431300764452317e-14,1.7735577104368234e-13,1.5389853104779782e-08,4.4408920985006247e-16,4.139231523336859e-13
18,15.000000000000002,12.990381056766596,7.499999999999977,1.6952733568771975e-14,-2.0350041096683924e-14,-4.2249190257415137e-14,0.9659258262890786,0.2588190451025053,4.68947571701143e-14,1.000000000000006,1.8465157508905202e-13,0,1,-1,0,nan,1.7763568394002505e-14,1.8957460834097458e-13,0.0,1.480297366166875e-16,4.3769987161468743e-13
19,15.000000000000004,12.990381056766601,7.499999999999975,1.710733240444338e-14,-2.3597443443712507e-14,-4.4070649907190784e-14,0.9659258262890789,0.25881904510250375,4.9990614322304395e-14,1.0000000000000058,1.973943078866441e-13,0,1,-1,0,nan,1.9095836023552692e-14,2.0264195580033502e-13,0.0,-5.921189464667499e-17,4.625759964563518e-13
20,14.999999999999998,12.990381056766594,7.4999999999999725,1.4715041886513693e-14,-2.649616637206975e-14,-4.5260670211710874e-14,0.9659258262890784,0.25881904510250237,5.244592548930424e-14,1.0000000000000049,2.1017432115709005e-13,0,1,-1,0,nan,2.042810365310288e-14,2.1559684352623462e-13,1.5389853104779782e-08,-2.96059473233375e-17,4.900549618574538e-13
21,14.99999999999999,12.990381056766585,7.499999999999972,1.568814930411102e-14,-2.939141985347504e-14,-4.4879031046995976e-14,0.9659258262890773,0.2588190451025015,5.3646835775472124e-14,1.0000000000000036,2.211107936933056e-13,0,1,-1,0,nan,2.0872192862952943e-14,2.2650991109024108e-13,1.5389853104779782e-08,8.881784197001253e-17,5.148053037291158e-13
22,14.999999999999979,12.99038105676658,7.499999999999952,1.7991368789917355e-14,-3.2231162183649076e-14,-4.494841998603505e-14,0.9659258262890766,0.2588190451025,5.5310110060907356e-14,1.0000000000000027,2.332154421466622e-13,0,1,-1,0,nan,2.220446049250313e-14,2.3865772886145653e-13,0.0,-2.9605947323337516e-16,5.430272769306635e-13
23,14.999999999999998,12.990381056766601,7.499999999999957,1.4650233130841532e-14,-3.615857613326057e-14,-4.43239195346834e-14,0.9659258262890764,0.2588190451024987,5.720185723297705e-14,1.000000000000002,2.458192665995861e-13,0,1,-1,0,nan,2.353672812205332e-14,2.513427159948562e-13,0.0,-6.217248937900875e-16,5.675860426108757e-13
24,15.000000000000005,12.990381056766612,7.499999999999957,1.2857513890732463e-14,-4.112855889193412e-14,-4.5869558151778733e-14,0.9659258262890762,0.25881904510249665,6.160823582579446e-14,1.0000000000000013,2.568141789487201e-13,0,1,-1,0,nan,2.531308496145357e-14,2.629403269656979e-13,2.1764538983709256e-08,-6.809367884367625e-16,5.89489659339818e-13
25,15.000000000000014,12.990381056766614,7.49999999999997,1.1562392269417797e-14,-4.3102674207595726e-14,-4.820276122696754e-14,0.9659258262890767,0.2588190451024958,6.466333361148482e-14,1.0000000000000016,2.673358184999563e-13,0,1,-1,0,nan,2.6201263381153694e-14,2.738177300891089e-13,1.5389853104779782e-08,-3.8487731520338737e-16,6.146088146701021e-13
26,14.999999999999988,12.990381056766589,7.499999999999963,1.0471312186411133e-14,-4.570128997460898e-14,-4.984901380566953e-14,0.9659258262890759,0.2588190451024946,6.762789426517083e-14,1.0000000000000004,2.7629914260241024e-13,0,1,-1,0,nan,2.708944180085382e-14,2.831609764203452e-13,0.0,-2.368475785867001e-16,6.448532996694209e-13
27,14.999999999999977,12.990381056766578,7.499999999999956,1.032543225926256e-14,-4.783326512658448e-14,-5.102689104585778e-14,0.9659258262890756,0.25881904510249343,6.994115285349509e-14,1.0,2.8453571343401764e-13,0,1,-1,0,nan,2.842170943040401e-14,2.916623423123466e-13,1.5389853104779782e-08,-2.664535259100377e-16,6.74824485431317e-13
28,14.999999999999991,12.990381056766592,7.499999999999958,1.0727765159175999e-14,-5.048912676830497e-14,-5.072851860798977e-14,0.9659258262890754,0.2588190451024926,7.15718835995472e-14,0.9999999999999996,2.92989464313723e-13,0,1,-1,0,nan,2.886579864025407e-14,3.0023458534981735e-13,1.5389853104779782e-08,-3.8487731520338766e-16,6.981634971601271e-13
29,14.99999999999999,12.990381056766589,7.4999999999999645,1.480212246621064e-14,-5.247365042482244e-14,-5.3018353596279155e-14,0.9659258262890758,0.25881904510249165,7.459510578427083e-14,0.9999999999999997,3.0157716924608354e-13,0,1,-1,0,nan,3.019806626980426e-14,3.09225649287523e-13,2.1764538983709256e-08,-1.4802973661668758e-16,7.219382088456375e-13
30,14.999999999999979,12.990381056766577,7.499999999999966,1.439744249957522e-14,-5.504277589274409e-14,-5.7218119131619e-14,0.9659258262890763,0.2588190451024901,7.939534202293605e-14,0.9999999999999998,3.134621082509412e-13,0,1,-1,0,nan,3.1530333899354446e-14,3.217943525897531e-13,2.1764538983709256e-08,8.881784197001257e-17,7.523039584239768e-13
31,14.999999999999964,12.990381056766566,7.499999999999953,1.5022429346184373e-14,-5.827109628153693e-14,-6.121665674374555e-14,0.9659258262890767,0.2588190451024879,8.451626899439962e-14,0.9999999999999996,3.2447482849096324e-13,0,1,-1,0,nan,3.375077994860476e-14,3.335886230991191e-13,0.0,-8.88178419700126e-17,7.792610148233898e-13
32,14.999999999999957,12.990381056766552,7.499999999999964,1.8189686590260025e-14,-6.116981920989417e-14,-6.500008864485096e-14,0.9659258262890769,0.25881904510248654,8.925669894192604e-14,0.9999999999999993,3.3501979536421106e-13,0,1,-1,0,nan,3.5083047578154947e-14,3.448565616829299e-13,1.5389853104779782e-08,4.440892098500632e-16,8.111359440983049e-13
33,14.99999999999994,12.990381056766541,7.499999999999947,1.9645866197261368e-14,-6.374241412476778e-14,-7.017823822064173e-14,0.9659258262890779,0.2588190451024842,9.480548759542632e-14,0.9999999999999998,3.4820925517139163e-13,0,1,-1,0,nan,3.774758283725532e-14,3.588848092034526e-13,0.0,1.7763568394002535e-16,8.468549114714235e-13
34,14.999999999999941,12.99038105676654,7.499999999999951,2.172832492607343e-14,-6.705226651693152e-14,-7.432075788127435e-14,0.9659258262890784,0.2588190451024823,1.0009785960301359e-13,0.9999999999999998,3.6263745140703927e-13,0,1,-1,0,nan,3.9968028886505635e-14,3.740607173635862e-13,1.5389853104779782e-08,2.6645352591003805e-16,8.793032378242045e-13
35,14.99999999999995,12.990381056766545,7.499999999999958,2.1696988708839695e-14,-7.127631818093505e-14,-8.186160083134553e-14,0.9659258262890806,0.25881904510247955,1.0854324126402547e-13,1.000000000000001,3.7901926341972635e-13,0,1,-1,0,nan,4.3076653355456074e-14,3.9185574582024e-13,0.0,3.8487731520338816e-16,9.134864365900568e-13
36,14.999999999999929,12.99038105676652,7.499999999999954,2.301921901103148e-14,-7.539975588333192e-14,-8.845008059310544e-14,0.9659258262890812,0.25881904510247694,1.162262446446279e-13,1.000000000000001,3.9759761219158636e-13,0,1,-1,0,nan,4.574118861455645e-14,4.1162015877140817e-13,1.5389853104779782e-08,7.105427357601019e-16,9.540010877020683e-13
37,14.999999999999934,12.990381056766518,7.499999999999974,2.072902638991728e-14,-8.163782150294452e-14,-9.701614511747891e-14,0.965925826289083,0.2588190451024737,1.2679458313824907e-13,1.000000000000002,4.1553385160286004e-13,0,1,-1,0,nan,4.929390229335695e-14,4.314794495721458e-13,1.5389853104779782e-08,1.3322676295501906e-15,9.930938429839412e-13
38,14.999999999999945,12.990381056766534,7.4999999999999725,2.1480792931975347e-14,-8.693740172205366e-14,-1.0526302052227265e-13,0.965925826289085,0.25881904510247,1.3652258167663742e-13,1.0000000000000029,4.308564424602858e-13,0,1,-1,0,nan,5.3290705182007514e-14,4.4865491093395966e-13,0.0,1.0362081563168144e-15,1.0352191100326044e-12
39,14.99999999999994,12.99038105676653,7.499999999999963,2.3136436953849943e-14,-9.113369781044156e-14,-1.1300682611903312e-13,0.9659258262890869,0.25881904510246667,1.4517538918874047e-13,1.0000000000000038,4.4625437469221237e-13,0,1,-1,0,nan,5.684341886080802e-14,4.656669937899966e-13,2.1764538983709256e-08,7.401486830834391e-16,1.0777732942649351e-12
40,14.99999999999993,12.99038105676652,7.499999999999963,2.3907856522074054e-14,-9.639337938960324e-14,-1.2077665256793324e-13,0.9659258262890881,0.25881904510246345,1.5452729013240102e-13,1.0000000000000042,4.643214616266432e-13,0,1,-1,0,nan,6.039613253960852e-14,4.854393796167831e-13,0.0,1.0066022089934772e-15,1.1318338556342695e-12
41,14.999999999999932,12.990381056766518,7.499999999999975,2.4358269545675746e-14,-1.0025660857060359e-13,-1.2970180485183391e-13,0.9659258262890905,0.25881904510246073,1.639327476250625e-13,1.0000000000000058,4.830641812859623e-13,0,1,-1,0,nan,6.394884621840902e-14,5.058929412621781e-13,0.0,1.3322676295501904e-15,1.190365030196338e-12
42,14.999999999999924,12.990381056766502,7.49999999999998,2.3377898153118006e-14,-1.0535322614302345e-13,-1.3768153284132723e-13,0.9659258262890916,0.2588190451024577,1.7336524087682775e-13,1.0000000000000062,5.012755826121044e-13,0,1,-1,0,nan,6.705747068735946e-14,5.258605374895021e-13,0.0,1.7763568394002544e-15,1.252338275911831e-12
43,14.99999999999994,12.99038105676651,7.499999999999995,2.683348799841198e-14,-1.1077770645240292e-13,-1.4506798540203647e-13,0.9659258262890938,0.25881904510245474,1.825278626277649e-13,1.0000000000000075,5.18120717424883e-13,0,1,-1,0,nan,7.016609515630989e-14,5.444610394734438e-13,1.5389853104779782e-08,2.0132044179869544e-15,1.3152632190171656e-12
44,14.999999999999922,12.990381056766495,7.499999999999987,2.85633148745492e-14,-1.174806779635773e-13,-1.5268862563200258e-13,0.9659258262890945,0.2588190451024507,1.9265390235386251e-13,1.000000000000007,5.366873441565614e-13,0,1,-1,0,nan,7.460698725481052e-14,5.649819604865003e-13,0.0,2.0724163126336304e-15,1.3782986590256366e-12
45,14.999999999999927,12.990381056766498,7.499999999999995,2.8276663381831156e-14,-1.2465896370716933e-13,-1.5894230376289897e-13,0.9659258262890952,0.2588190451024472,2.0199631966450034e-13,1.0000000000000069,5.572480756581865e-13,0,1,-1,0,nan,7.815970093361102e-14,5.871991833089136e-13,0.0,2.1908401019269804e-15,1.4338513130854964e-12
46,14.999999999999934,12.990381056766509,7.499999999999988,2.572697626856877e-14,-1.32014191245311e-13,-1.6624895904371328e-13,0.9659258262890966,0.25881904510244286,2.122886315215014e-13,1.000000000000007,5.785648927956282e-13,0,1,-1,0,nan,8.260059303211165e-14,6.104064259754263e-13,0.0,1.894780628693604e-15,1.4829960057412247e-12
47,14.99999999999994,12.990381056766516,7.4999999999999885,2.529308005701828e-14,-1.3915951724285947e-13,-1.719839548552926e-13,0.9659258262890975,0.25881904510243925,2.2123257438029562e-13,1.000000000000007,5.995946310102746e-13,0,1,-1,0,nan,8.615330671091215e-14,6.329417768024707e-13,0.0,1.805962786723591e-15,1.5331593957811508e-12
48,14.99999999999993,12.990381056766505,7.499999999999995,2.542076183033123e-14,-1.4665699210603123e-13,-1.7829140941394428e-13,0.9659258262890977,0.25881904510243564,2.3085948107972347e-13,1.0000000000000064,6.190227376983648e-13,0,1,-1,0,nan,8.970602038971265e-14,6.541790321745107e-13,0.0,2.19084010192698e-15,1.5778816521371145e-12
49,14.999999999999934,12.990381056766505,7.499999999999989,2.5301200837619125e-14,-1.526868909085266e-13,-1.8412181501670233e-13,0.9659258262890987,0.2588190451024321,2.39194752075285e-13,1.0000000000000064,6.387466974254813e-13,0,1,-1,0,nan,9.325873406851315e-14,6.753181710165832e-13,0.0,1.924386576016942e-15,1.6274379883850265e-12
50,14.999999999999932,12.990381056766509,7.499999999999988,2.7866199827310893e-14,-1.5780779460961014e-13,-1.8797984002727475e-13,0.965925826289099,0.2588190451024296,2.4543781350115694e-13,1.000000000000006,6.585452706469665e-13,0,1,-1,0,nan,9.592326932761353e-14,6.959038734694501e-13,0.0,1.8059627867235914e-15,1.6708813249517975e-12
51,14.999999999999904,12.990381056766491,7.49999999999996,2.9073940947664203e-14,-1.6291655524636184e-13,-1.9334187029151906e-13,0.9659258262890991,0.25881904510242604,2.528297505855738e-13,1.000000000000005,6.810539413310415e-13,0,1,-1,0,nan,9.947598300641403e-14,7.193889521066974e-13,0.0,1.3618735768735294e-15,1.7139697005946349e-12
52,14.99999999999989,12.99038105676648,7.499999999999951,3.320068077053005e-14,-1.6880767617077908e-13,-1.9824072938767756e-13,0.9659258262890992,0.25881904510242276,2.6037553326366325e-13,1.0000000000000044,7.054816650716447e-13,0,1,-1,0,nan,1.0258460747536446e-13,7.447478476816653e-13,0.0,1.302661682226855e-15,1.755676979343362e-12
53,14.99999999999988,12.990381056766475,7.4999999999999405,3.168061167136494e-14,-1.7531635865264406e-13,-2.0420297397460985e-13,0.9659258262890996,0.2588190451024191,2.6913691718398225e-13,1.0000000000000038,7.347980263799215e-13,0,1,-1,0,nan,1.0613732115416497e-13,7.750991511185355e-13,0.0,1.095420050963492e-15,1.8027432787689821e-12
54,14.999999999999881,12.990381056766473,7.499999999999943,2.8279104346987494e-14,-1.8127860323957634e-13,-2.1016868800849409e-13,0.9659258262891004,0.2588190451024159,2.7754785067030057e-13,1.0000000000000038,7.635260662436582e-13,0,1,-1,0,nan,1.0969003483296547e-13,8.047941680594934e-13,1.5389853104779782e-08,1.1546319456101674e-15,1.857067696656393e-12
55,14.999999999999895,12.99038105676649,7.499999999999943,2.850612293222797e-14,-1.875270772000448e-13,-2.145280481036238e-13,0.9659258262891013,0.25881904510241277,2.849362878019265e-13,1.0000000000000038,7.875962401865734e-13,0,1,-1,0,nan,1.127986593019159e-13,8.297628968450322e-13,0.0,9.473903143468034e-16,1.9069880522001205e-12
56,14.999999999999869,12.99038105676646,7.499999999999944,3.2047429444962896e-14,-1.9573578868836705e-13,-2.1637032443511117e-13,0.9659258262890994,0.2588190451024097,2.917680864481452e-13,1.0000000000000013,8.111986643259878e-13,0,1,-1,0,nan,1.1546319456101628e-13,8.541440654258249e-13,0.0,1.4210854715202064e-15,1.9583430459828523e-12
57,14.99999999999988,12.990381056766472,7.49999999999995,3.226627228774952e-14,-2.0391847932454965e-13,-2.186497510825447e-13,0.9659258262890991,0.2588190451024066,2.9898237382577513e-13,1.0000000000000002,8.375676378410841e-13,0,1,-1,0,nan,1.1812772982011666e-13,8.812663170229126e-13,0.0,1.4506914188435432e-15,2.0116264397614827e-12
58,14.999999999999892,12.990381056766486,7.499999999999945,3.451304658531018e-14,-2.1005419625907962e-13,-2.193818043894069e-13,0.9659258262890984,0.25881904510240406,3.037287300589128e-13,0.9999999999999989,8.634212523531372e-13,0,1,-1,0,nan,1.2034817586936697e-13,9.071865011337622e-13,1.5389853104779782e-08,1.065814103640154e-15,2.0621458804815503e-12
59,14.999999999999876,12.990381056766472,7.499999999999932,3.4287502580532263e-14,-2.1803739369552488e-13,-2.2127785714864956e-13,0.9659258262890968,0.2588190451024006,3.1065124354142776e-13,0.9999999999999964,8.911771610881361e-13,0,1,-1,0,nan,1.234568003383174e-13,9.355607180829014e-13,0.0,8.585724723767912e-16,2.1154764548109844e-12
60,14.999999999999867,12.990381056766465,7.499999999999931,3.407556438149555e-14,-2.2413494671358336e-13,-2.2237767183241886e-13,0.9659258262890957,0.2588190451023983,3.15734545572555e-13,0.9999999999999948,9.200282784416585e-13,0,1,-1,0,nan,1.2523315717771766e-13,9.644695208671867e-13,1.5389853104779782e-08,9.473903143468044e-16,2.1653379523049175e-12
61,14.999999999999858,12.99038105676646,7.499999999999925,3.2115715763069806e-14,-2.2896094742375084e-13,-2.238400437226673e-13,0.9659258262890951,0.25881904510239623,3.2019912651184295e-13,0.9999999999999936,9.501166377369185e-13,0,1,-1,0,nan,1.270095140171179e-13,9.944063767352084e-13,0.0,9.177843670234668e-16,2.216329005596257e-12
62,14.999999999999888,12.990381056766491,7.499999999999933,3.2090579942391566e-14,-2.3471329047008993e-13,-2.2372555197325283e-13,0.9659258262890948,0.25881904510239423,3.2425830957592043e-13,0.9999999999999929,9.78639455309292e-13,0,1,-1,0,nan,1.2922996006636822e-13,1.0227613003578666e-12,0.0,5.921189464667522e-16,2.2592443990226858e-12
63,14.999999999999895,12.990381056766488,7.499999999999951,3.54254985132423e-14,-2.4012562771513757e-13,-2.2080601236318387e-13,0.965925826289093,0.25881904510239345,3.2621405883456243e-13,0.9999999999999909,1.006194894364514e-12,0,1,-1,0,nan,1.2922996006636822e-13,1.0496924907464948e-12,0.0,1.125025998286829e-15,2.2986307628209706e-12
64,14.999999999999895,12.99038105676649,7.499999999999954,3.677409943233246e-14,-2.4624573213838374e-13,-2.1973915742545813e-13,0.9659258262890914,0.25881904510239173,3.300337223715463e-13,0.9999999999999889,1.0370002840855512e-12,0,1,-1,0,nan,1.305622276959184e-13,1.0802218148858664e-12,0.0,1.3026616822268546e-15,2.3402731121300155e-12
65,14.99999999999991,12.990381056766495,7.499999999999961,3.6174739437723654e-14,-2.532436066404742e-13,-2.1875730393805526e-13,0.9659258262890902,0.2588190451023897,3.346447105969582e-13,0.9999999999999872,1.0679484647932428e-12,0,1,-1,0,nan,1.3233858453531866e-13,1.1111140978522191e-12,0.0,1.3322676295501914e-15,2.3826866879738355e-12
66,14.999999999999904,12.990381056766488,7.4999999999999645,3.360359794868507e-14,-2.607289384393141e-13,-2.1839821617852806e-13,0.9659258262890881,0.25881904510238724,3.4011374592870356e-13,0.9999999999999846,1.098010514103145e-12,0,1,-1,0,nan,1.341149413747189e-13,1.14139340592691e-12,0.0,1.5099033134902174e-15,2.4186425534571324e-12
67,14.999999999999904,12.990381056766497,7.499999999999951,3.2652135427999134e-14,-2.6638587169447447e-13,-2.1703992769683822e-13,0.9659258262890866,0.2588190451023852,3.436098992361451e-13,0.9999999999999826,1.1269186286839822e-12,0,1,-1,0,nan,1.3589129821411916e-13,1.170090356662609e-12,1.5389853104779782e-08,1.036208156316816e-15,2.4575108495196696e-12
68,14.999999999999917,12.990381056766504,7.499999999999963,3.376285389903934e-14,-2.713367724949123e-13,-2.1428345209351107e-13,0.965925826289085,0.2588190451023843,3.4574707800510455e-13,0.9999999999999807,1.1551988377326426e-12,0,1,-1,0,nan,1.3589129821411916e-13,1.1978667353603683e-12,0.0,1.3026616822268536e-15,2.499797952828287e-12
69,14.999999999999924,12.99038105676651,7.499999999999967,3.507616070875833e-14,-2.750664279682624e-13,-2.1026930197010074e-13,0.9659258262890832,0.25881904510238385,3.4622928695622025e-13,0.9999999999999789,1.185093291545422e-12,0,1,-1,0,nan,1.3589129821411916e-13,1.2268426447036847e-12,0.0,1.2138438402568406e-15,2.5406466516032636e-12
70,14.999999999999924,12.990381056766516,7.499999999999955,3.72261825236126e-14,-2.793390518895933e-13,-2.051796232915848e-13,0.9659258262890807,0.25881904510238296,3.465962834836137e-13,0.9999999999999764,1.216084314612952e-12,0,1,-1,0,nan,1.3633538742396922e-13,1.256892528302987e-12,0.0,8.289665250534522e-16,2.583340409459688e-12
71,14.999999999999925,12.990381056766516,7.499999999999958,3.4699114381746416e-14,-2.8309125876813113e-13,-2.0051495186468316e-13,0.9659258262890785,0.2588190451023827,3.469105168659797e-13,0.9999999999999741,1.2498294389063512e-12,0,1,-1,0,nan,1.3589129821411916e-13,1.2896380756799377e-12,2.1764538983709256e-08,8.585724723767899e-16,2.6274262769561873e-12
72,14.999999999999945,12.990381056766543,7.4999999999999565,3.6191681291572055e-14,-2.844165875037774e-13,-1.9464985179240557e-13,0.9659258262890767,0.2588190451023831,3.446467177416598e-13,0.9999999999999725,1.2805683154517572e-12,0,1,-1,0,nan,1.3500311979441904e-13,1.3189467385195137e-12,0.0,3.5527136788005065e-16,2.662374040491223e-12
73,14.99999999999996,12.990381056766562,7.49999999999995,3.746298952513613e-14,-2.8617039293798996e-13,-1.900406915167352e-13,0.9659258262890754,0.258819045102383,3.435243197015933e-13,0.9999999999999712,1.3140191981011522e-12,0,1,-1,0,nan,1.3500311979441904e-13,1.351209141127724e-12,0.0,-1.1842378929335015e-16,2.6968274888204227e-12
74,14.999999999999941,12.990381056766548,7.499999999999935,3.7405916478419746e-14,-2.871678589366766e-13,-1.8470468210463054e-13,0.965925826289073,0.2588190451023834,3.4143989046045517e-13,0.9999999999999689,1.3479119304308753e-12,0,1,-1,0,nan,1.3367085216486885e-13,1.3837659572539006e-12,0.0,-3.8487731520338825e-16,2.7313487576786128e-12
75,14.999999999999936,12.990381056766546,7.499999999999931,3.490863223993162e-14,-2.8952361341705313e-13,-1.7838855392859898e-13,0.9659258262890701,0.2588190451023838,3.400682268292701e-13,0.9999999999999662,1.3821230045978011e-12,0,1,-1,0,nan,1.3278267374516872e-13,1.4168248718080829e-12,0.0,-3.8487731520338835e-16,2.764311582270552e-12
76,14.999999999999924,12.990381056766537,7.499999999999919,3.423262473472418e-14,-2.924049891106506e-13,-1.7160751986100564e-13,0.9659258262890669,0.25881904510238385,3.390425025415621e-13,0.9999999999999631,1.4132635856643596e-12,0,1,-1,0,nan,1.318944953254686e-13,1.4470220061174465e-12,0.0,-5.62512999143414e-16,2.8000679158584157e-12
77,14.999999999999929,12.99038105676654,7.499999999999921,3.25606035031942e-14,-2.93423271791049e-13,-1.6604773112049998e-13,0.9659258262890648,0.2588190451023846,3.3714843235410374e-13,0.9999999999999614,1.4436738121672125e-12,0,1,-1,0,nan,1.305622276959184e-13,1.4763777985523153e-12,0.0,-5.625129991434139e-16,2.8369816922060818e-12
