t,H,Q2_re,Q2_im,gen_norm,cA_re,cA_im,cB_re,cB_im,a_A,a_B,eta_perp,valid_A,valid_B,n_A,n_B,r_A,r_B,eps_abs,eps_u1,phi_star,dense_sparse_drift
64,19.607695154586494,3.526279441628682,-2.8923048454132823,4.93708164081525,-0.37215692282238977,0.31901736101745654,-0.893184898829622,-0.17345458947950637,0.4901763476904739,0.909871286561339,0.6729692334250278,1,1,1,1,0.6003308390040352,0.06998898956933086,1.8177840623522112,0.8299998927496218,3.0399915662828687,3.4837753129599914e-14
65,19.60769515458647,3.5262794416286782,-2.8923048454132827,4.9553270170778045,0.18140755959348523,0.40415476995210453,-0.6453168395343147,0.6434528184038995,0.44300088120984865,0.9112987177092252,0.6770597951271027,1,1,1,1,0.6837021035641766,1.0457511951165,1.5791260134006115,0.9091852525220582,2.0050103751767816,3.781364921206918e-14
66,19.60769515458648,3.5262794416286853,-2.892304845413272,4.942817987834631,0.5072207192297296,0.12497133972168023,0.2607089633863851,0.7693639288649425,0.522389408169572,0.8123361487884827,0.7388272747246302,1,1,0,0,0.5033723738257461,0.982277974232594,1.1050353204523204,0.8889650270517203,0.8712714759902551,4.118437755779111e-14
67,19.6076951545865,3.5262794416287044,-2.8923048454132774,4.928803534078491,0.30681895603957776,-0.3573616792735142,0.9210372294288404,0.05992313168052428,0.47100450273686595,0.9229844850832304,0.6653522994005212,1,1,0,0,0.5995502499293024,0.19683046475499522,0.8556136189239816,0.836489408270277,-0.22356593496001348,4.034155396873034e-14
68,19.607695154586487,3.526279441628704,-2.8923048454132627,4.94901891161004,-0.23532590744802812,-0.3755123550215948,0.5395651523464535,-0.707909667062207,0.4431566444160599,0.8900936188664519,0.6941508572140211,1,1,2,0,0.2255920052333913,1.1813354321668188,1.2922129025197837,0.9207848778658013,-1.280140067742412,4.126577028758641e-14
69,19.60769515458653,3.5262794416287124,-2.8923048454132703,4.947744235810884,-0.5229194944064812,-0.05791677690912042,-0.3994044677840592,-0.7126764538094416,0.5261170503584452,0.8169649054275641,0.7344789864819994,1,1,2,1,0.6750911594433529,0.7981821836519547,1.7146070139397522,0.8747661552723175,-2.435907237666719,4.3163595301506953e-14
70,19.607695154586516,3.5262794416287115,-2.892304845413265,4.925490591559993,-0.23374186974725505,0.39635562908885635,-0.9339808812416979,0.063940420012762,0.46014459290897447,0.936167006381034,0.6560539416235948,1,1,1,1,0.27103266581337193,0.3301528301459431,1.7911442948097964,0.8419327739341278,2.7811871143662397,4.2042657466938733e-14
71,19.60769515458654,3.5262794416287178,-2.8923048454132685,4.945512164741222,0.2921628147026742,0.34605040381821534,-0.42717549584618464,0.7574551561292752,0.4528907067690162,0.8696075079012706,0.7086871150262817,1,1,1,1,0.9629622633798847,1.319096778321173,1.4684096599440004,0.9286339496976184,1.7085572289201316,4.396179094083026e-14
72,19.607695154586565,3.5262794416287147,-2.892304845413273,4.959275999718916,0.5298930828634769,-0.020608753624394377,0.5243085958580948,0.6416513609947709,0.5302936922050937,0.8286229376243025,0.7256102654744443,1,1,0,0,0.2229266930821887,0.6239015225174933,0.9605049568733806,0.8615525569676715,0.542058352511044,4.8435547180561653e-14
73,19.60769515458655,3.526279441628704,-2.892304845413269,4.9305863340722205,0.15760307146886943,-0.41760495244682194,0.9249474231171209,-0.1779593739856625,0.44635481900001256,0.941911500259112,0.6527493693106486,1,1,0,0,0.9481259959990189,0.45187615795380687,0.9367005328264243,0.8543018882368407,-0.48684415389117647,4.5861488234774917e-14
74,19.607695154586573,3.5262794416287155,-2.892304845413258,4.941736408401414,-0.33668965590834565,-0.31756884665985097,0.31292612346944515,-0.7927506148551458,0.46282815035880015,0.8522771240053473,0.7206796038650457,1,1,2,0,0.029216843500870837,1.4566366715216053,1.416816801806316,0.9292098878994468,-1.5772806683786387,4.4751281667314544e-14
75,19.6076951545866,3.5262794416287306,-2.892304845413247,4.966354253484633,-0.5164134538243019,0.08871357965715201,-0.6348701962527636,-0.5567247870972254,0.5239780095636937,0.844394845234428,0.7155104123410486,1,1,2,1,0.9555254808025166,0.45811203799096045,1.7831184303199445,0.8493628747069761,-2.745342296640907,5.0191163957981814e-14
76,19.607695154586583,3.5262794416287226,-2.89230484541325,4.943490162457204,-0.0869366675134936,0.4325892484182834,-0.9023270436124341,0.2898120019207022,0.4412385318684748,0.9477262738215295,0.6479508258038011,1,1,1,1,0.06347307349287457,0.5725749713493897,1.7403035071887811,0.861108965597568,2.5276318186429374,4.9240465607483354e-14
77,19.60769515458656,3.5262794416287164,-2.892304845413247,4.937775562045882,0.37209623565305183,0.29409683211352433,-0.2143057007784292,0.8130128087604007,0.4742874183935117,0.8407834207419943,0.7277542476006174,1,1,0,0,0.9306459112526619,1.5667289331456002,1.3616764256545106,0.9247481859727497,1.443062718611673,4.703281185962585e-14
78,19.6076951545866,3.5262794416287244,-2.892304845413239,4.965926704211748,0.5031712141777162,-0.15069485932525586,0.7194573621546465,0.47699307092826637,0.5252525215590457,0.8632156657939546,0.7016809224259989,1,1,0,0,0.029189656099218197,0.3236535432022203,0.8632912891887007,0.8352524040157565,0.271269975819672,5.5055645259703785e-14
79,19.607695154586583,3.5262794416287075,-2.8923048454132303,4.954211619983138,0.025999182519289787,-0.4377128336428364,0.868995780465106,-0.37952042975678146,0.43848430100439484,0.9482559902626141,0.6474151962842121,1,1,2,0,0.8447262643452849,0.6735671231279978,1.0328394315473426,0.8692650433251994,-0.722784065081382,5.912678788666223e-14
80,19.607695154586605,3.52627944162871,-2.892304845413231,4.935928593203073,-0.40563723344581026,-0.27255098069660044,0.11642929905822039,-0.8257770143677127,0.4886978639571176,0.8339445180209785,0.7307783574673917,1,1,2,1,0.19377558375376402,1.4490672767311317,1.5106037902363258,0.9146708804417107,-1.8155653624059738,5.804135825993698e-14
81,19.60769515458664,3.5262794416287133,-2.892304845413243,4.962162385826433,-0.4726472017134079,0.19822420275208752,-0.7859432104059985,-0.39368328796436375,0.5125311813384777,0.8790297271456294,0.6920350083421447,1,1,1,1,0.9118863449096022,0.20257237016853047,1.8148355101262104,0.8297570749756835,-2.9763009303054404,6.185858748610295e-14
82,19.607695154586633,3.5262794416287333,-2.892304845413241,4.961257826091602,0.033181844843326536,0.4350212683888234,-0.8207762470022177,0.4695199668993623,0.4362849284330451,0.9455805872373987,0.6496494537980326,1,1,1,1,0.33792834829454543,0.7814091701415649,1.6805959334060605,0.8770143788239102,2.3047162479677716,6.574353133395643e-14
