t,H,Q2_re,Q2_im,generator_norm,antisym_residual
31,np.float64(1500.3084572710181),np.float64(-78.36618235330015),np.float64(114.1248321396244),np.float64(720.6726359817367),np.float64(5.684341886080802e-14)
32,np.float64(1500.3084572710186),np.float64(-78.3661823533007),np.float64(114.12483213962389),np.float64(721.9865114128539),np.float64(2.842170943040401e-14)
33,np.float64(1500.3084572710138),np.float64(-78.36618235330009),np.float64(114.12483213962446),np.float64(723.3072343088467),np.float64(2.842170943040401e-14)
34,np.float64(1500.3084572710181),np.float64(-78.36618235329968),np.float64(114.12483213962452),np.float64(724.7061178529723),np.float64(2.842170943040401e-14)
35,np.float64(1500.3084572710222),np.float64(-78.36618235330545),np.float64(114.12483213962213),np.float64(726.0441855143052),np.float64(1.4210854715202004e-14)
36,np.float64(1500.308457271025),np.float64(-78.36618235330212),np.float64(114.12483213962382),np.float64(727.4399798941516),np.float64(2.842170943040401e-14)
37,np.float64(1500.3084572710231),np.float64(-78.36618235330127),np.float64(114.12483213962147),np.float64(728.6192967879894),np.float64(2.842170943040401e-14)
38,np.float64(1500.3084572710263),np.float64(-78.36618235330008),np.float64(114.12483213962102),np.float64(729.6358191271174),np.float64(2.842170943040401e-14)
39,np.float64(1500.3084572710368),np.float64(-78.36618235330428),np.float64(114.12483213961798),np.float64(730.5750386991166),np.float64(2.842170943040401e-14)
40,np.float64(1500.308457271038),np.float64(-78.36618235330036),np.float64(114.12483213962089),np.float64(731.2999604730555),np.float64(2.842170943040401e-14)
41,np.float64(1500.3084572710386),np.float64(-78.36618235330235),np.float64(114.1248321396211),np.float64(731.9446583672358),np.float64(2.842170943040401e-14)
42,np.float64(1500.3084572710418),np.float64(-78.36618235330371),np.float64(114.12483213961946),np.float64(732.5124359701617),np.float64(2.842170943040401e-14)
43,np.float64(1500.3084572710395),np.float64(-78.3661823532999),np.float64(114.12483213961968),np.float64(732.9816601780803),np.float64(2.842170943040401e-14)
44,np.float64(1500.3084572710397),np.float64(-78.36618235329968),np.float64(114.1248321396186),np.float64(733.3904246751359),np.float64(2.842170943040401e-14)
45,np.float64(1500.3084572710418),np.float64(-78.36618235330002),np.float64(114.12483213961656),np.float64(733.7756129788953),np.float64(2.842170943040401e-14)
46,np.float64(1500.3084572710447),np.float64(-78.36618235330349),np.float64(114.1248321396136),np.float64(734.1569931400578),np.float64(1.4210854715202004e-14)
47,np.float64(1500.3084572710459),np.float64(-78.36618235330207),np.float64(114.12483213961411),np.float64(734.5269512188418),np.float64(2.842170943040401e-14)
48,np.float64(1500.308457271051),np.float64(-78.36618235330815),np.float64(114.12483213961471),np.float64(734.8710099694795),np.float64(2.842170943040401e-14)
49,np.float64(1500.3084572710547),np.float64(-78.36618235331088),np.float64(114.12483213961593),np.float64(735.1804545413855),np.float64(2.842170943040401e-14)
50,np.float64(1500.3084572710573),np.float64(-78.36618235331065),np.float64(114.12483213961599),np.float64(735.4573865761015),np.float64(2.842170943040401e-14)
51,np.float64(1500.3084572710577),np.float64(-78.36618235331012),np.float64(114.12483213961556),np.float64(735.7112862282587),np.float64(2.842170943040401e-14)
52,np.float64(1500.3084572710627),np.float64(-78.36618235330974),np.float64(114.12483213961718),np.float64(735.9519643922988),np.float64(2.842170943040401e-14)
53,np.float64(1500.3084572710632),np.float64(-78.36618235330398),np.float64(114.12483213961985),np.float64(736.185046140551),np.float64(2.842170943040401e-14)
54,np.float64(1500.30845727106),np.float64(-78.36618235330431),np.float64(114.12483213961929),np.float64(736.4112165751558),np.float64(2.842170943040401e-14)
55,np.float64(1500.3084572710627),np.float64(-78.36618235330337),np.float64(114.12483213962105),np.float64(736.6280952466102),np.float64(2.842170943040401e-14)
56,np.float64(1500.3084572710643),np.float64(-78.36618235329867),np.float64(114.124832139624),np.float64(736.8326406259275),np.float64(2.842170943040401e-14)
57,np.float64(1500.3084572710663),np.float64(-78.36618235330312),np.float64(114.12483213962122),np.float64(737.0226130230276),np.float64(2.842170943040401e-14)
58,np.float64(1500.308457271069),np.float64(-78.36618235330711),np.float64(114.1248321396211),np.float64(737.1970396261394),np.float64(2.842170943040401e-14)
59,np.float64(1500.3084572710673),np.float64(-78.36618235330542),np.float64(114.12483213962241),np.float64(737.3562131002321),np.float64(2.842170943040401e-14)
60,np.float64(1500.3084572710673),np.float64(-78.36618235330891),np.float64(114.12483213962372),np.float64(737.501607986311),np.float64(2.842170943040401e-14)
61,np.float64(1500.30845727107),np.float64(-78.36618235331032),np.float64(114.1248321396236),np.float64(737.6358330100255),np.float64(2.842170943040401e-14)
62,np.float64(1500.308457271075),np.float64(-78.36618235330857),np.float64(114.1248321396265),np.float64(737.7625707605474),np.float64(2.842170943040401e-14)
63,np.float64(1500.308457271076),np.float64(-78.36618235330775),np.float64(114.12483213962508),np.float64(737.886393750084),np.float64(2.842170943040401e-14)
64,np.float64(1500.3084572710713),np.float64(-78.36618235330383),np.float64(114.12483213962241),np.float64(738.0123622263965),np.float64(2.842170943040401e-14)
65,np.float64(1500.3084572710727),np.float64(-78.36618235330428),np.float64(114.12483213962312),np.float64(738.1453758723657),np.float64(2.842170943040401e-14)
66,np.float64(1500.308457271071),np.float64(-78.36618235330656),np.float64(114.12483213962216),np.float64(738.2893417089928),np.float64(2.842170943040401e-14)
67,np.float64(1500.30845727107),np.float64(-78.36618235330326),np.float64(114.12483213962443),np.float64(738.4463261959525),np.float64(2.842170943040401e-14)
68,np.float64(1500.308457271071),np.float64(-78.36618235330246),np.float64(114.12483213962403),np.float64(738.6159826694288),np.float64(2.842170943040401e-14)
69,np.float64(1500.308457271076),np.float64(-78.36618235330513),np.float64(114.12483213962156),np.float64(738.7956191615604),np.float64(2.842170943040401e-14)
70,np.float64(1500.3084572710754),np.float64(-78.36618235330123),np.float64(114.12483213962662),np.float64(738.9810756143984),np.float64(2.842170943040401e-14)
71,np.float64(1500.3084572710795),np.float64(-78.3661823533075),np.float64(114.12483213962156),np.float64(739.1679032631454),np.float64(2.842170943040401e-14)
72,np.float64(1500.308457271079),np.float64(-78.36618235331406),np.float64(114.12483213961741),np.float64(739.3515943269191),np.float64(2.842170943040401e-14)
73,np.float64(1500.3084572710784),np.float64(-78.36618235331474),np.float64(114.12483213961497),np.float64(739.5261804588414),np.float64(2.842170943040401e-14)
74,np.float64(1500.3084572710793),np.float64(-78.3661823533156),np.float64(114.12483213961525),np.float64(739.6832090368364),np.float64(2.842170943040401e-14)
75,np.float64(1500.308457271076),np.float64(-78.36618235331721),np.float64(114.12483213961363),np.float64(739.8151237009098),np.float64(2.842170943040401e-14)
76,np.float64(1500.3084572710754),np.float64(-78.36618235331783),np.float64(114.12483213961707),np.float64(739.9229201583565),np.float64(2.842170943040401e-14)
77,np.float64(1500.3084572710804),np.float64(-78.36618235331875),np.float64(114.1248321396175),np.float64(740.0193773865982),np.float64(2.842170943040401e-14)
78,np.float64(1500.3084572710836),np.float64(-78.36618235331571),np.float64(114.12483213961706),np.float64(740.1207980764184),np.float64(2.842170943040401e-14)
79,np.float64(1500.3084572710854),np.float64(-78.36618235331301),np.float64(114.12483213961735),np.float64(740.2350943206596),np.float64(2.842170943040401e-14)
80,np.float64(1500.308457271079),np.float64(-78.36618235331156),np.float64(114.12483213962031),np.float64(740.3589552086319),np.float64(2.842170943040401e-14)
81,np.float64(1500.308457271079),np.float64(-78.3661823533138),np.float64(114.12483213962321),np.float64(740.4838142709882),np.float64(2.842170943040401e-14)
82,np.float64(1500.3084572710793),np.float64(-78.36618235331548),np.float64(114.12483213962378),np.float64(740.6003230614396),np.float64(2.842170943040401e-14)
83,np.float64(1500.308457271079),np.float64(-78.36618235331207),np.float64(114.124832139626),np.float64(740.6987592454175),np.float64(2.842170943040401e-14)
84,np.float64(1500.3084572710818),np.float64(-78.36618235331522),np.float64(114.12483213962207),np.float64(740.7751681081472),np.float64(2.842170943040401e-14)
85,np.float64(1500.3084572710839),np.float64(-78.36618235331656),np.float64(114.12483213962301),np.float64(740.8398275416513),np.float64(1.4210854715202004e-14)
86,np.float64(1500.308457271082),np.float64(-78.36618235331298),np.float64(114.12483213962562),np.float64(740.9094789677206),np.float64(2.842170943040401e-14)
87,np.float64(1500.308457271087),np.float64(-78.36618235331524),np.float64(114.12483213962491),np.float64(740.9923751196409),np.float64(2.842170943040401e-14)
88,np.float64(1500.308457271091),np.float64(-78.36618235331554),np.float64(114.12483213962474),np.float64(741.0866157757458),np.float64(2.842170943040401e-14)
89,np.float64(1500.3084572710854),np.float64(-78.36618235331468),np.float64(114.1248321396238),np.float64(741.1830035351735),np.float64(2.842170943040401e-14)
90,np.float64(1500.3084572710882),np.float64(-78.36618235331443),np.float64(114.12483213962417),np.float64(741.2660748634668),np.float64(2.842170943040401e-14)
91,np.float64(1500.3084572710918),np.float64(-78.36618235331304),np.float64(114.12483213962594),np.float64(741.3274469447883),np.float64(2.842170943040401e-14)
92,np.float64(1500.3084572710954),np.float64(-78.36618235331088),np.float64(114.12483213962796),np.float64(741.3781142362636),np.float64(2.842170943040401e-14)
93,np.float64(1500.308457271098),np.float64(-78.36618235331574),np.float64(114.12483213962588),np.float64(741.4328405505479),np.float64(2.842170943040401e-14)
94,np.float64(1500.3084572710964),np.float64(-78.36618235331352),np.float64(114.12483213962719),np.float64(741.4949044021256),np.float64(2.842170943040401e-14)
95,np.float64(1500.3084572711005),np.float64(-78.36618235331264),np.float64(114.12483213962606),np.float64(741.5612756678473),np.float64(2.842170943040401e-14)
96,np.float64(1500.3084572711043),np.float64(-78.36618235331005),np.float64(114.12483213962713),np.float64(741.62495130013),np.float64(2.842170943040401e-14)
97,np.float64(1500.3084572711064),np.float64(-78.36618235331049),np.float64(114.12483213962827),np.float64(741.6773623102774),np.float64(2.842170943040401e-14)
98,np.float64(1500.3084572711073),np.float64(-78.36618235330741),np.float64(114.12483213962668),np.float64(741.7217253521982),np.float64(2.842170943040401e-14)
99,np.float64(1500.30845727111),np.float64(-78.36618235330963),np.float64(114.12483213962645),np.float64(741.7684649454878),np.float64(2.842170943040401e-14)
100,np.float64(1500.308457271116),np.float64(-78.36618235330923),np.float64(114.1248321396273),np.float64(741.8193986272887),np.float64(2.842170943040401e-14)
101,np.float64(1500.3084572711132),np.float64(-78.36618235330957),np.float64(114.12483213962754),np.float64(741.8699918402675),np.float64(2.842170943040401e-14)
102,np.float64(1500.3084572711136),np.float64(-78.36618235331039),np.float64(114.1248321396267),np.float64(741.9146564417324),np.float64(2.842170943040401e-14)
103,np.float64(1500.3084572711105),np.float64(-78.36618235330934),np.float64(114.12483213962705),np.float64(741.9517346977207),np.float64(2.842170943040401e-14)
104,np.float64(1500.3084572711145),np.float64(-78.36618235331201),np.float64(114.12483213962798),np.float64(741.9884142953389),np.float64(2.842170943040401e-14)
105,np.float64(1500.3084572711145),np.float64(-78.36618235330552),np.float64(114.12483213963327),np.float64(742.0302382651729),np.float64(2.842170943040401e-14)
106,np.float64(1500.3084572711177),np.float64(-78.36618235330269),np.float64(114.12483213963597),np.float64(742.0751593850117),np.float64(2.842170943040401e-14)
107,np.float64(1500.3084572711196),np.float64(-78.36618235330144),np.float64(114.12483213963748),np.float64(742.1168584906192),np.float64(2.842170943040401e-14)
108,np.float64(1500.308457271113),np.float64(-78.36618235330387),np.float64(114.1248321396339),np.float64(742.1484744870429),np.float64(2.842170943040401e-14)
109,np.float64(1500.3084572711155),np.float64(-78.3661823533024),np.float64(114.12483213963277),np.float64(742.1747581131975),np.float64(2.842170943040401e-14)
110,np.float64(1500.3084572711145),np.float64(-78.36618235330269),np.float64(114.12483213963273),np.float64(742.2063234344854),np.float64(2.842170943040401e-14)
111,np.float64(1500.308457271116),np.float64(-78.3661823533021),np.float64(114.12483213963384),np.float64(742.243005494552),np.float64(2.842170943040401e-14)
112,np.float64(1500.3084572711161),np.float64(-78.36618235330127),np.float64(114.12483213963333),np.float64(742.2800658989573),np.float64(2.842170943040401e-14)
113,np.float64(1500.3084572711207),np.float64(-78.36618235330215),np.float64(114.12483213963321),np.float64(742.3109596412307),np.float64(2.842170943040401e-14)
114,np.float64(1500.3084572711264),np.float64(-78.36618235330627),np.float64(114.12483213962972),np.float64(742.332494987049),np.float64(1.4210854715202004e-14)
115,np.float64(1500.3084572711218),np.float64(-78.36618235330616),np.float64(114.12483213962935),np.float64(742.3546419837187),np.float64(2.842170943040401e-14)
116,np.float64(1500.308457271119),np.float64(-78.36618235330438),np.float64(114.12483213963077),np.float64(742.3830635884565),np.float64(2.842170943040401e-14)
117,np.float64(1500.308457271121),np.float64(-78.36618235330764),np.float64(114.1248321396293),np.float64(742.4133208506213),np.float64(2.842170943040401e-14)
118,np.float64(1500.3084572711243),np.float64(-78.36618235330661),np.float64(114.12483213962977),np.float64(742.4402809957329),np.float64(2.842170943040401e-14)
119,np.float64(1500.3084572711168),np.float64(-78.36618235331062),np.float64(114.12483213962577),np.float64(742.4599665030164),np.float64(2.842170943040401e-14)
120,np.float64(1500.308457271119),np.float64(-78.36618235331105),np.float64(114.12483213962632),np.float64(742.4772116787253),np.float64(2.842170943040401e-14)
121,np.float64(1500.3084572711205),np.float64(-78.36618235331143),np.float64(114.12483213962611),np.float64(742.4988601646372),np.float64(2.842170943040401e-14)
122,np.float64(1500.3084572711218),np.float64(-78.36618235331144),np.float64(114.1248321396257),np.float64(742.5231297685002),np.float64(2.842170943040401e-14)
123,np.float64(1500.3084572711205),np.float64(-78.36618235331301),np.float64(114.124832139625),np.float64(742.545398147642),np.float64(2.842170943040401e-14)
124,np.float64(1500.3084572711232),np.float64(-78.36618235331366),np.float64(114.12483213962429),np.float64(742.5624924377541),np.float64(2.842170943040401e-14)
125,np.float64(1500.3084572711177),np.float64(-78.36618235331207),np.float64(114.12483213962452),np.float64(742.5773782228825),np.float64(2.842170943040401e-14)
126,np.float64(1500.3084572711152),np.float64(-78.36618235330849),np.float64(114.1248321396273),np.float64(742.5950069970437),np.float64(2.842170943040401e-14)
127,np.float64(1500.3084572711148),np.float64(-78.36618235331213),np.float64(114.12483213962473),np.float64(742.6146501684095),np.float64(2.842170943040401e-14)
128,np.float64(1500.3084572711182),np.float64(-78.36618235331102),np.float64(114.1248321396244),np.float64(742.6328738832473),np.float64(2.842170943040401e-14)
129,np.float64(1500.3084572711216),np.float64(-78.36618235331272),np.float64(114.12483213962358),np.float64(742.6472897476133),np.float64(2.842170943040401e-14)
130,np.float64(1500.308457271121),np.float64(-78.36618235331079),np.float64(114.12483213962172),np.float64(742.6605440195975),np.float64(2.842170943040401e-14)
131,np.float64(1500.3084572711218),np.float64(-78.3661823533102),np.float64(114.12483213962179),np.float64(742.6759981169521),np.float64(2.842170943040401e-14)
132,np.float64(1500.308457271123),np.float64(-78.36618235330644),np.float64(114.12483213962736),np.float64(742.6925729131489),np.float64(2.842170943040401e-14)
133,np.float64(1500.3084572711268),np.float64(-78.36618235330678),np.float64(114.1248321396269),np.float64(742.7076318221768),np.float64(2.842170943040401e-14)
134,np.float64(1500.3084572711246),np.float64(-78.36618235330837),np.float64(114.12483213962486),np.float64(742.7197302402358),np.float64(2.842170943040401e-14)
135,np.float64(1500.3084572711277),np.float64(-78.36618235330559),np.float64(114.1248321396248),np.float64(742.7316270905802),np.float64(2.842170943040401e-14)
136,np.float64(1500.3084572711296),np.float64(-78.36618235330437),np.float64(114.12483213962696),np.float64(742.7456057193262),np.float64(2.842170943040401e-14)
137,np.float64(1500.3084572711334),np.float64(-78.36618235330491),np.float64(114.1248321396279),np.float64(742.7600869298597),np.float64(2.842170943040401e-14)
138,np.float64(1500.3084572711327),np.float64(-78.36618235331038),np.float64(114.12483213962523),np.float64(742.7727862363425),np.float64(2.842170943040401e-14)
139,np.float64(1500.30845727113),np.float64(-78.36618235330971),np.float64(114.12483213962324),np.float64(742.7830548331185),np.float64(2.842170943040401e-14)
140,np.float64(1500.3084572711261),np.float64(-78.3661823533048),np.float64(114.12483213962412),np.float64(742.793794669137),np.float64(1.4210854715202004e-14)
141,np.float64(1500.308457271128),np.float64(-78.36618235330332),np.float64(114.12483213962633),np.float64(742.8063840452165),np.float64(2.842170943040401e-14)
142,np.float64(1500.3084572711264),np.float64(-78.36618235330519),np.float64(114.1248321396244),np.float64(742.8189807802701),np.float64(1.4210854715202004e-14)
143,np.float64(1500.3084572711286),np.float64(-78.36618235329968),np.float64(114.12483213963009),np.float64(742.8298156584275),np.float64(2.842170943040401e-14)
144,np.float64(1500.3084572711332),np.float64(-78.36618235329462),np.float64(114.12483213963054),np.float64(742.8388861732305),np.float64(2.842170943040401e-14)
145,np.float64(1500.3084572711336),np.float64(-78.36618235329385),np.float64(114.12483213963105),np.float64(742.8487198679426),np.float64(2.842170943040401e-14)
146,np.float64(1500.3084572711318),np.float64(-78.36618235329348),np.float64(114.12483213962994),np.float64(742.8598457950259),np.float64(2.842170943040401e-14)
147,np.float64(1500.3084572711327),np.float64(-78.36618235329479),np.float64(114.1248321396305),np.float64(742.8704520818591),np.float64(2.842170943040401e-14)
148,np.float64(1500.3084572711382),np.float64(-78.36618235329506),np.float64(114.12483213962912),np.float64(742.8795960553223),np.float64(2.842170943040401e-14)
149,np.float64(1500.3084572711382),np.float64(-78.36618235329507),np.float64(114.12483213962854),np.float64(742.8880917390961),np.float64(2.842170943040401e-14)
150,np.float64(1500.3084572711382),np.float64(-78.36618235329493),np.float64(114.1248321396285),np.float64(742.8974541586362),np.float64(2.842170943040401e-14)
151,np.float64(1500.308457271139),np.float64(-78.36618235329581),np.float64(114.12483213963216),np.float64(742.9071716312241),np.float64(2.842170943040401e-14)
152,np.float64(1500.3084572711414),np.float64(-78.36618235329914),np.float64(114.124832139629),np.float64(742.9157706098065),np.float64(2.842170943040401e-14)
153,np.float64(1500.308457271141),np.float64(-78.3661823532994),np.float64(114.12483213962668),np.float64(742.9234096498725),np.float64(2.842170943040401e-14)
154,np.float64(1500.3084572711405),np.float64(-78.36618235329843),np.float64(114.12483213962676),np.float64(742.9317913259507),np.float64(2.842170943040401e-14)
155,np.float64(1500.3084572711396),np.float64(-78.36618235329635),np.float64(114.12483213962804),np.float64(742.9411679874356),np.float64(2.842170943040401e-14)
156,np.float64(1500.30845727114),np.float64(-78.36618235329922),np.float64(114.12483213962936),np.float64(742.949831919794),np.float64(2.842170943040401e-14)
157,np.float64(1500.308457271139),np.float64(-78.36618235329591),np.float64(114.12483213963145),np.float64(742.9566314957664),np.float64(2.842170943040401e-14)
158,np.float64(1500.3084572711377),np.float64(-78.36618235329556),np.float64(114.12483213963168),np.float64(742.9630651934223),np.float64(2.842170943040401e-14)
159,np.float64(1500.308457271137),np.float64(-78.36618235329689),np.float64(114.12483213963185),np.float64(742.9715577340501),np.float64(2.842170943040401e-14)
160,np.float64(1500.3084572711396),np.float64(-78.36618235329874),np.float64(114.12483213963134),np.float64(742.9811637770696),np.float64(2.842170943040401e-14)
161,np.float64(1500.308457271138),np.float64(-78.36618235329979),np.float64(114.12483213963199),np.float64(742.9891945107486),np.float64(2.842170943040401e-14)
162,np.float64(1500.3084572711396),np.float64(-78.36618235329415),np.float64(114.12483213963674),np.float64(742.9946031041038),np.float64(2.842170943040401e-14)
163,np.float64(1500.3084572711389),np.float64(-78.36618235329473),np.float64(114.1248321396362),np.float64(743.0001563253455),np.float64(2.842170943040401e-14)
164,np.float64(1500.3084572711423),np.float64(-78.36618235329291),np.float64(114.1248321396385),np.float64(743.00864548813),np.float64(2.842170943040401e-14)
165,np.float64(1500.3084572711427),np.float64(-78.36618235329308),np.float64(114.12483213963813),np.float64(743.0182080883158),np.float64(2.842170943040401e-14)
166,np.float64(1500.3084572711393),np.float64(-78.3661823532951),np.float64(114.12483213963623),np.float64(743.0256862942715),np.float64(2.842170943040401e-14)
167,np.float64(1500.3084572711377),np.float64(-78.36618235329533),np.float64(114.12483213963404),np.float64(743.0301443884302),np.float64(2.842170943040401e-14)
168,np.float64(1500.3084572711386),np.float64(-78.3661823532932),np.float64(114.12483213963395),np.float64(743.0351062769414),np.float64(2.842170943040401e-14)
169,np.float64(1500.3084572711464),np.float64(-78.36618235329482),np.float64(114.1248321396344),np.float64(743.0431798594642),np.float64(2.842170943040401e-14)
170,np.float64(1500.3084572711468),np.float64(-78.36618235329223),np.float64(114.1248321396368),np.float64(743.0520723982308),np.float64(2.842170943040401e-14)
171,np.float64(1500.3084572711462),np.float64(-78.36618235329483),np.float64(114.12483213963509),np.float64(743.0587226740785),np.float64(2.842170943040401e-14)
172,np.float64(1500.3084572711496),np.float64(-78.3661823532949),np.float64(114.12483213963468),np.float64(743.0625969778459),np.float64(2.842170943040401e-14)
173,np.float64(1500.308457271155),np.float64(-78.36618235329809),np.float64(114.12483213963202),np.float64(743.0671945278038),np.float64(2.842170943040401e-14)
174,np.float64(1500.308457271156),np.float64(-78.36618235329934),np.float64(114.12483213963208),np.float64(743.074404853253),np.float64(2.842170943040401e-14)
175,np.float64(1500.3084572711573),np.float64(-78.3661823532986),np.float64(114.12483213963107),np.float64(743.0820643391788),np.float64(2.842170943040401e-14)
176,np.float64(1500.3084572711557),np.float64(-78.36618235329784),np.float64(114.12483213963242),np.float64(743.0876694340775),np.float64(2.842170943040401e-14)
177,np.float64(1500.308457271155),np.float64(-78.36618235329672),np.float64(114.12483213963188),np.float64(743.0912908261174),np.float64(2.842170943040401e-14)
178,np.float64(1500.308457271156),np.float64(-78.3661823532966),np.float64(114.12483213963174),np.float64(743.0956617905794),np.float64(2.842170943040401e-14)
179,np.float64(1500.3084572711543),np.float64(-78.36618235329792),np.float64(114.12483213963209),np.float64(743.1017707426712),np.float64(2.842170943040401e-14)
180,np.float64(1500.3084572711587),np.float64(-78.366182353299),np.float64(114.12483213963233),np.float64(743.1079878025758),np.float64(2.842170943040401e-14)
181,np.float64(1500.3084572711623),np.float64(-78.36618235329931),np.float64(114.12483213963515),np.float64(743.1126918765926),np.float64(2.842170943040401e-14)
182,np.float64(1500.3084572711646),np.float64(-78.36618235330278),np.float64(114.12483213963344),np.float64(743.1163469176574),np.float64(1.4210854715202004e-14)
183,np.float64(1500.3084572711623),np.float64(-78.36618235330295),np.float64(114.12483213963372),np.float64(743.1205122696341),np.float64(2.842170943040401e-14)
184,np.float64(1500.308457271162),np.float64(-78.36618235330428),np.float64(114.12483213963375),np.float64(743.125503096034),np.float64(2.842170943040401e-14)
185,np.float64(1500.3084572711648),np.float64(-78.3661823533038),np.float64(114.12483213963344),np.float64(743.1304070258558),np.float64(2.842170943040401e-14)
186,np.float64(1500.308457271165),np.float64(-78.3661823533028),np.float64(114.12483213963151),np.float64(743.1346101707665),np.float64(2.842170943040401e-14)
187,np.float64(1500.3084572711666),np.float64(-78.36618235330394),np.float64(114.12483213963156),np.float64(743.1384463566692),np.float64(1.4210854715202004e-14)
188,np.float64(1500.3084572711668),np.float64(-78.36618235330388),np.float64(114.12483213962915),np.float64(743.1423241949213),np.float64(2.842170943040401e-14)
189,np.float64(1500.3084572711664),np.float64(-78.36618235330567),np.float64(114.12483213962855),np.float64(743.1462934493921),np.float64(2.842170943040401e-14)
190,np.float64(1500.3084572711646),np.float64(-78.3661823533051),np.float64(114.12483213962616),np.float64(743.1502383540543),np.float64(2.842170943040401e-14)
