step,selfcons_residual,mu,mu_over_mu_parent,Hperp_frac,H_total,abs_ZT_Z
40000,0.013777862847713634,-0.5367413552096306,1.497767479005913,0.7957740272925733,1.0750828070434848,3.5824551465019234e-13
40200,0.0131726333161714,-0.5367533318152056,1.4978008995168628,0.7961758001633542,1.0750828070434622,3.675457188136151e-13
40400,0.013289807630738277,-0.5367679054011184,1.4978415668565803,0.7991987750883008,1.0750828070434546,3.7092835918174163e-13
40600,0.013466551396667945,-0.5367783441008981,1.4978706958679773,0.7993185928577002,1.0750828070434626,3.5604137578455905e-13
40800,0.013013821467427406,-0.5367912041452361,1.4979065815995332,0.8024603994734147,1.075082807043437,3.7033067051308865e-13
41000,0.013026436298794648,-0.5368026384043408,1.4979384887020275,0.8086104454459151,1.0750828070434477,3.738315242198549e-13
41200,0.012954505354890403,-0.5368149219110573,1.4979727656153108,0.808793306432238,1.0750828070434622,3.7473961406031745e-13
41400,0.012884425435110293,-0.5368248997361037,1.4980006085637265,0.8188537864606085,1.0750828070434584,3.933711692562281e-13
41600,0.012832286687183574,-0.5368360818620858,1.4980318120930978,0.8265992223428754,1.0750828070434362,4.085508632829629e-13
41800,0.012860355292493615,-0.5368453536821958,1.4980576849469356,0.8231643507798935,1.0750828070434435,4.1623133810643183e-13
42000,0.012413128303162786,-0.5368555962835835,1.4980862667491575,0.8202469729610188,1.0750828070434628,4.1890577439397066e-13
42200,0.012761493853739092,-0.53686427305513,1.4981104791302586,0.8209342651766887,1.075082807043495,4.280542184071939e-13
42400,0.012622610503045027,-0.5368727364084616,1.4981340959715181,0.8336798882622793,1.0750828070435094,4.3568643425295895e-13
42600,0.012291328604504107,-0.5368807552024787,1.4981564722776908,0.8445251511530028,1.0750828070434588,4.461410546362686e-13
42800,0.012442655101000786,-0.5368891842019351,1.498179993255055,0.8378070183405308,1.0750828070434921,4.3826622173268697e-13
43000,0.012571025250532228,-0.5368956013818024,1.498197900284612,0.8298090171390108,1.0750828070434606,4.2516294234497376e-13
43200,0.011869860911985938,-0.5369035409162527,1.4982200554183327,0.8308727770080973,1.0750828070434753,4.4491807155809747e-13
43400,0.01260348924663864,-0.5369105669285021,1.498239661384134,0.8364271992118703,1.0750828070434388,4.3526434140356375e-13
43600,0.011891419486488,-0.5369167925787639,1.4982570339536354,0.8445781434400046,1.0750828070434615,4.285272637004996e-13
43800,0.012093550785206205,-0.5369245111422811,1.4982785724717849,0.8442305270512428,1.0750828070434857,4.202824664085849e-13
44000,0.01212524413216045,-0.5369307200366041,1.4982958982841288,0.8340845588875969,1.075082807043482,4.1506694761684527e-13
44200,0.011702143120118892,-0.5369379001698511,1.498315934321911,0.8300427354008327,1.0750828070434768,4.1171754935470495e-13
44400,0.011969905661996679,-0.5369448688647835,1.4983353803447292,0.8329518778501757,1.0750828070435048,4.201406656194886e-13
44600,0.011714153247131282,-0.5369519295886568,1.498355083172717,0.8352301393997813,1.07508280704352,4.123887893479125e-13
44800,0.011559080781742857,-0.5369592634825512,1.4983755482769294,0.8359065378137484,1.0750828070435452,4.0550203478954007e-13
45000,0.011704445124690157,-0.5369668587680494,1.4983967427898965,0.8301222735215824,1.0750828070435432,4.041701377660585e-13
45200,0.011424507798781406,-0.5369740135881939,1.4984167081919035,0.8203505135437275,1.0750828070435243,4.169683639652454e-13
45400,0.011257967355545156,-0.5369825685868724,1.4984405807679206,0.8182837885378008,1.0750828070435146,4.257748683276951e-13
45600,0.01164939059122193,-0.536989699683777,1.4984604799706362,0.8202002409064459,1.0750828070434868,4.163755645256504e-13
45800,0.01074966640308071,-0.536998131717127,1.4984840094140282,0.8207404313178829,1.075082807043502,4.23456253209284e-13
46000,0.011576500842787668,-0.5370062389082059,1.4985066323906746,0.8171578247590565,1.0750828070435277,4.197498806826716e-13
46200,0.010679482961170625,-0.5370139711637413,1.4985282091161642,0.8054510968279956,1.0750828070435205,4.158131673333015e-13
46400,0.011261912872305463,-0.5370224460150715,1.4985518580423904,0.7992425933427081,1.0750828070434866,4.04328275661758e-13
46600,0.01067428396127395,-0.5370298273375413,1.4985724554952233,0.8043340639637971,1.0750828070434784,4.054703877012628e-13
46800,0.010945165522616915,-0.537038317107335,1.4985961460511636,0.8044196538241257,1.075082807043462,4.084638350574427e-13
47000,0.010703675383894684,-0.5370452439878225,1.4986154753914958,0.7973665736624012,1.0750828070434546,4.0481105978358327e-13
47200,0.01066049362348475,-0.537053238806845,1.49863778479586,0.7903520615720041,1.0750828070434788,4.045953848260671e-13
47400,0.010655535367374375,-0.5370599672586437,1.4986565604243642,0.7886497180896432,1.0750828070434844,3.8982940594776305e-13
47600,0.01044761633853141,-0.5370672117820112,1.4986767761416653,0.7926624756723895,1.0750828070434875,3.810630706191327e-13
47800,0.01055724842389963,-0.5370737156729445,1.498694925136954,0.7895287628449832,1.0750828070435174,3.765158412561418e-13
48000,0.01039326889184479,-0.5370799581968577,1.4987123447920883,0.7814667392033747,1.0750828070435257,3.5678622685320504e-13
48200,0.010212544441633904,-0.53708635824316,1.498730204010728,0.7820841129583675,1.0750828070435285,3.6035676962287537e-13
48400,0.010524207584999223,-0.5370920210451823,1.498746005961941,0.7862453074772667,1.0750828070435086,3.4779486211027646e-13
48600,0.009926210838194538,-0.5370975259741744,1.4987613673711908,0.7851848974149958,1.0750828070435374,3.380110557583932e-13
48800,0.010352468947584351,-0.5371035007454986,1.4987780398673514,0.7794913920379339,1.075082807043596,3.175591265811989e-13
49000,0.010047254048309156,-0.5371079927533194,1.4987905747375716,0.775916704883328,1.0750828070436054,3.0254751212623744e-13
49200,0.009887417934778769,-0.5371140057399509,1.498807353872887,0.7816279718196698,1.0750828070435992,3.1270952138123054e-13
49400,0.010227964546057296,-0.537118369940551,1.4988195320992657,0.788110966233331,1.0750828070435556,3.2102298615314315e-13
49600,0.009555205855870256,-0.5371238532086391,1.498834833064137,0.7829334752050103,1.075082807043597,3.048562156467185e-13
49800,0.010168153971931913,-0.5371286590597748,1.4988482437087056,0.7749363027372405,1.0750828070435938,3.2287506254359274e-13
50000,0.009436132864117971,-0.5371336043505412,1.498862043457155,0.7774912216688143,1.0750828070436238,3.3027140211665913e-13
50200,0.009992440433252238,-0.5371389369834104,1.49887692407705,0.785997079854552,1.0750828070436085,3.301881787339254e-13
50400,0.009382070588602133,-0.5371435252878767,1.4988897276613962,0.790725227773699,1.0750828070436014,3.27744175554078e-13
50600,0.009730244890724504,-0.5371493706760696,1.498906039116164,0.7868476164145833,1.0750828070436256,3.3926985313417946e-13
50800,0.009470900876276393,-0.5371537853335322,1.498918358141546,0.7804910027955484,1.075082807043641,3.222175922742704e-13
51000,0.009322343680361458,-0.5371599132686514,1.4989354580386303,0.7838042183863436,1.075082807043664,3.113560557070933e-13
51200,0.0095931375673606,-0.5371645160739323,1.498948302087249,0.792671180192344,1.075082807043667,3.2095530308659577e-13
51400,0.009021768597714247,-0.5371704559127839,1.498964877104948,0.7948689308184901,1.0750828070436529,3.2567155988045563e-13
51600,0.009500909230830254,-0.5371755070063908,1.4989789720943958,0.7929171889082383,1.0750828070436524,3.250324106111794e-13
51800,0.008923966371693782,-0.537181108863989,1.498994603981246,0.7939474615392794,1.0750828070436387,3.223158782744368e-13
52000,0.009345182219042342,-0.5371863581053776,1.4990092518986557,0.7973209705829691,1.0750828070436156,3.342972657842041e-13
52200,0.008772415791921145,-0.5371917563230022,1.4990243155316778,0.8007421026261136,1.0750828070435885,3.372216600210849e-13
52400,0.009256935748956576,-0.5371970390458326,1.4990390568784722,0.8016915516904909,1.0750828070436067,3.299538086739472e-13
52600,0.008674922359649378,-0.5372019904658435,1.499052873730472,0.8033842985428005,1.0750828070435996,3.315852803581372e-13
52800,0.008999715809082097,-0.5372073785601915,1.499067909114666,0.808818837703547,1.0750828070436595,3.3268190916074295e-13
53000,0.008758238748886883,-0.5372118573603085,1.499080407129017,0.8117633397719068,1.075082807043648,3.32368916956012e-13
53200,0.0087091515951805,-0.5372169396650233,1.4990945892125218,0.8100148457194398,1.0750828070436498,3.2735219503826253e-13
53400,0.008713320375838128,-0.5372212848264808,1.4991067143105024,0.809792115406699,1.0750828070436225,3.36387645851214e-13
53600,0.008592443383166878,-0.5372258676871997,1.4991195027041653,0.8140229164576421,1.075082807043594,3.54132568208396e-13
53800,0.008603176284037587,-0.537229957017077,1.499130913908541,0.8200573524338629,1.0750828070435814,3.398126423810544e-13
54000,0.008413568711464144,-0.537234231560319,1.4991428419476112,0.8223547904991552,1.0750828070435905,3.294891865303712e-13
54200,0.008590760228689133,-0.537238086426438,1.4991535988849198,0.8188803586472313,1.0750828070436227,3.149217543926506e-13
54400,0.00824863823564552,-0.5372418952970025,1.4991642274724282,0.8165088838565194,1.075082807043621,3.22644604223962e-13
54600,0.008428828504420416,-0.5372457945214142,1.4991751081907863,0.8196633510333914,1.0750828070436267,2.9785594202474044e-13
54800,0.008280820197780947,-0.537249184071302,1.4991845666711905,0.8239727870108942,1.0750828070436196,2.81854069656119e-13
55000,0.008184880182785646,-0.5372529746576753,1.4991951442369793,0.8249889814702094,1.0750828070436071,2.7458636986566764e-13
55200,0.008237737113448251,-0.5372563279893056,1.4992045016509616,0.822868317198273,1.0750828070436214,2.4639269678303014e-13
55400,0.008085635943935052,-0.5372599293745374,1.4992145512542339,0.8206493584552964,1.0750828070435976,2.4072812931018953e-13
55600,0.008133240840529871,-0.5372632571629588,1.499223837390333,0.8206807049866466,1.075082807043568,2.2938399992635514e-13
55800,0.007920726711999056,-0.5372668760647643,1.4992339358733016,0.820766437245505,1.0750828070435423,2.4814566121851147e-13
56000,0.00813549392416566,-0.5372702234009245,1.499243276557028,0.8191610846073242,1.075082807043514,2.316779030852895e-13
56200,0.007748471127774909,-0.5372737303967093,1.499253062768179,0.8189673184389396,1.0750828070435239,1.9747736083582504e-13
56400,0.008010436362012714,-0.5372773262118175,1.4992630968281173,0.8197576807711714,1.0750828070435396,2.033937616312066e-13
56600,0.007739735876186898,-0.537280698753871,1.499272507848454,0.8173160790448075,1.0750828070435325,2.1286209809949402e-13
56800,0.007836826841901897,-0.5372843734860543,1.499282762125127,0.8122381179070695,1.0750828070435254,2.069248836722688e-13
57000,0.007638505505635434,-0.5372878074991687,1.4992923446793969,0.8093001225958282,1.0750828070435423,2.1355252220327814e-13
57200,0.007782894850841153,-0.5372914828682684,1.4993026007333743,0.8103772774433733,1.0750828070435718,2.068115889648979e-13
57400,0.007527053962110476,-0.5372948173509255,1.4993119055496227,0.8120491744269279,1.0750828070435707,2.02052504950426e-13
57600,0.007612769851695581,-0.5372985982497984,1.4993224560826088,0.8092434731965196,1.075082807043593,2.040653190245575e-13
57800,0.007543420243522155,-0.5373017965889844,1.499331380992853,0.8035583976068587,1.0750828070436076,1.9156016457762588e-13
58000,0.007435478616580721,-0.5373054465622785,1.4993415661802736,0.8009087329909451,1.0750828070436276,1.9686176870692844e-13
58200,0.007438807984985255,-0.5373086412479808,1.4993504808955347,0.8008596886919889,1.075082807043652,1.8344499445905527e-13
58400,0.007382003700249245,-0.5373120956856818,1.4993601204442608,0.799952132640336,1.0750828070436875,1.9107723723535115e-13
58600,0.0073379364689866045,-0.5373150989050358,1.4993685008759847,0.7987495111881984,1.0750828070437204,1.9663012734851337e-13
58800,0.007206923625643301,-0.5373184616981896,1.499377884692185,0.7980932723052113,1.0750828070437293,1.9202801243020778e-13
59000,0.007348662373343109,-0.537321273980725,1.4993857323180153,0.7966561665081613,1.0750828070437777,1.9551359543369577e-13
59200,0.00705393388347151,-0.5373243455342845,1.4993943034351591,0.7936323342451432,1.0750828070437786,1.987331248893856e-13
59400,0.007224783934412755,-0.5373271151420099,1.4994020319776693,0.7904999494850385,1.075082807043783,1.905605447489588e-13
59600,0.007021613766867483,-0.5373299120511288,1.4994098367042463,0.7907980302960124,1.0750828070438165,1.8276026208910126e-13
59800,0.00712246852867666,-0.5373324939000185,1.4994170413089691,0.7939373399263374,1.075082807043834,1.9851262800814537e-13
60000,0.006868453110615252,-0.5373351621697497,1.4994244870695572,0.7943512550686296,1.0750828070438148,2.0246614975384146e-13
60200,0.007105052596780467,-0.5373376326608786,1.4994313809323725,0.790845294561416,1.0750828070438347,1.9698227906453817e-13
60400,0.00677715951272212,-0.5373400412290865,1.4994381020003462,0.7883380169700182,1.0750828070438583,2.1979083405232584e-13
60600,0.006945381597146056,-0.5373425382654129,1.4994450699370765,0.7890445790019934,1.0750828070439165,2.361266899811107e-13
60800,0.006776491235713813,-0.5373448045514085,1.499451393968995,0.7909510004233296,1.0750828070439555,2.585210184833487e-13
61000,0.006848008330537318,-0.537347189254413,1.4994580484415312,0.7920099694085145,1.0750828070439864,2.5129769679805063e-13
