edge_index,i,j,theta_deg,a_Re,b_Im,abs_z
0,0,1,0.0,0.17886554599226948,0.0,0.17886554599226948
1,0,2,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
2,0,3,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
3,0,4,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
4,0,5,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
5,0,6,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
6,0,7,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
7,0,8,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
8,0,9,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
9,0,10,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
10,0,11,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
11,0,12,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
12,0,13,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
13,0,14,0.0,0.17886554599226948,0.0,0.17886554599226948
14,1,2,0.0,0.17886554599226948,0.0,0.17886554599226948
15,1,3,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
16,1,4,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
17,1,5,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
18,1,6,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
19,1,7,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
20,1,8,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
21,1,9,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
22,1,10,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
23,1,11,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
24,1,12,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
25,1,13,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
26,1,14,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
27,2,3,0.0,0.17886554599226948,0.0,0.17886554599226948
28,2,4,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
29,2,5,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
30,2,6,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
31,2,7,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
32,2,8,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
33,2,9,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
34,2,10,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
35,2,11,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
36,2,12,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
37,2,13,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
38,2,14,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
39,3,4,0.0,0.17886554599226948,0.0,0.17886554599226948
40,3,5,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
41,3,6,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
42,3,7,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
43,3,8,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
44,3,9,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
45,3,10,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
46,3,11,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
47,3,12,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
48,3,13,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
49,3,14,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
50,4,5,0.0,0.17886554599226948,0.0,0.17886554599226948
51,4,6,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
52,4,7,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
53,4,8,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
54,4,9,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
55,4,10,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
56,4,11,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
57,4,12,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
58,4,13,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
59,4,14,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
60,5,6,0.0,0.17886554599226948,0.0,0.17886554599226948
61,5,7,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
62,5,8,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
63,5,9,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
64,5,10,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
65,5,11,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
66,5,12,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
67,5,13,154.28571428571428,-0.16115228847940308,0.07760685189442947,0.17886554599226945
68,5,14,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
69,6,7,0.0,0.17886554599226948,0.0,0.17886554599226948
70,6,8,25.714285714285715,0.1611522884794031,0.07760685189442944,0.17886554599226948
71,6,9,51.42857142857143,0.11152084383007431,0.13984271498558962,0.1788655459922695
72,6,10,77.14285714285714,0.03980132834680592,0.17438101331550526,0.1788655459922695
73,6,11,102.85714285714286,-0.0398013283468059,0.17438101331550526,0.1788655459922695
74,6,12,128.57142857142858,-0.11152084383007434,0.13984271498558956,0.17886554599226948
