step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,4.19010133525748e-34,1.2473313619473032e-34,1.0000000000000004,3.317425804434375e-17
25,1.1254916370973442e-28,3.3504225894208973e-29,1.0000000000000002,9.217709023698999e-16
50,5.28756003277108e-28,1.5740286282716022e-28,1.0,1.7239829177826322e-15
75,9.718521540655361e-28,2.893060510832399e-28,0.9999999999999998,1.9143262063786504e-15
100,1.6963917963273123e-27,5.049908153543653e-28,1.0,2.4388743452932024e-15
125,2.2730269718603027e-27,6.766466015264378e-28,1.0000000000000002,3.008292497451332e-15
150,3.047405443428482e-27,9.071676501407323e-28,1.0,3.8759375477980266e-15
200,7.094201939468714e-27,2.1118392752528008e-27,1.0000000000000002,5.245846449031584e-15
300,3.3331655405168864e-26,9.922342159757691e-27,0.9999999999999999,8.309524991606913e-15
500,1.516896232875811e-25,4.515576337413707e-26,1.0,1.2958450923377076e-14
750,4.204728031157721e-25,1.2516855135673408e-25,1.0000000000000002,2.13726857780197e-14
1000,8.224996431483319e-25,2.4484601158843766e-25,0.9999999999999999,2.7609852590594885e-14
1500,2.302758604937129e-24,6.854972701405321e-25,1.0000000000000002,3.9536701431388234e-14
2000,6.401743005947661e-24,1.9057044647709384e-24,1.0,5.694035191368161e-14
3000,3.683163206497833e-23,1.0964233585416601e-23,1.0000000000000002,1.1480580072278078e-13
4000,1.2705841292469256e-22,3.782341536863815e-23,0.9999999999999998,2.164487110048967e-13
5000,2.8560633473244666e-22,8.502079304971758e-23,0.9999999999999996,3.4100497266654213e-13
7500,1.996454767305903e-21,5.943151357730665e-22,1.0000000000000002,1.053015588751078e-12
10000,1.0365519521814704e-20,3.0856622663556828e-21,0.9999999999999999,2.552404406144966e-12
15000,1.3639861889906868e-19,4.0603856915587713e-20,1.0000000000000002,9.666320556861501e-12
20000,1.0007154753338122e-18,2.978982360788162e-19,0.9999999999999999,2.6890522467360123e-11
25000,5.5152012172631456e-18,1.64179405109493e-18,1.0000000000000002,6.473282357771413e-11
30000,2.6137406506789216e-17,7.780720380522231e-18,0.9999999999999998,1.4383535441728326e-10
35000,1.1830344524519667e-16,3.52171906292473e-17,0.9999999999999998,3.1294242263996247e-10
40000,5.23276660891193e-16,1.5577174341981743e-16,1.0000000000000002,6.733775147517289e-10
