A_A,A_B,E_abs_error,E_expected,E_read,R_abs_error,R_expected,R_read,amp_read,c_gain,case,chi,delta_chi,delta_phi,delta_tau,gauge,h_chi,h_tau,m,nh_chi_c,nh_tau_c,off_target_mode_purity,omega,p_abs_error,p_expected,p_read,particle,q,r_gain,raw_abs,stage,t_read,target_mode_purity,tau
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,1917.7022343210708,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.014999999999999847,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,A,1.0,1.0,958.8511171605354,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.0,-1.000000000000001,B,-1.0,1.0,1917.7022343210708,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,A,1.0,1.0,958.8511171605354,collision_cell,-0.014499999999999846,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,1917.7022343210708,collision_cell,-0.014499999999999846,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,A,1.0,1.0,958.8511171605354,collision_cell,-0.015499999999999847,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-15,-1.0,-1.000000000000001,B,-1.0,1.0,1917.7022343210708,collision_cell,-0.015499999999999847,1.0,-0.014999999999999847
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.2315482794965646e-14,1.0,0.9999999999999777,A,1.0,1.0,1000.0000000000001,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,1.7763568394002505e-15,4.0,4.000000000000002,2.0000000000000004,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,2.5202062658991053e-14,-1.0,-0.9999999999999748,B,-1.0,1.0,2000.0000000000002,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,A,1.0,1.0,1000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,2000.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,A,1.0,1.0,1250.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1250.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,2500.0,collision_cell,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,2000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,1917.7022343210708,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.014999999999999847,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,1917.7022343210708,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.6645352591003757e-15,-2.2,-2.200000000000003,A,-2.2,1.0,958.8511171605354,collision_map,-0.014499999999999846,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,collision_map,-0.014499999999999846,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.7763568394002505e-15,-2.2,-2.200000000000002,A,-2.2,1.0,958.8511171605354,collision_map,-0.015499999999999847,1.0,-0.014999999999999847
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,collision_map,-0.015499999999999847,1.0,-0.014999999999999847
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0000000000001,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,1.7763568394002505e-15,4.0,4.000000000000002,2.0000000000000004,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,4.571343303894082e-14,-0.19999999999999996,-0.19999999999995424,B,-0.19999999999999996,1.0,2000.0000000000002,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2000.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,A_1.00_B_2.00,-0.014999999999999847,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1250.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1250.0,A_1.00_B_2.00,0.014999999999999847,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2500.0,collision_map,-0.014999999999999847,1.0,-0.014999999999999847
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,2000.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.19999999999999976,B,-0.19999999999999996,1.0,1917.7022343210708,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.017199999999999847,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014799999999999846,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,1917.7022343210708,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.6645352591003757e-15,-2.2,-2.200000000000003,A,-2.2,1.0,958.8511171605354,post_collision,-0.013499999999999845,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,post_collision,-0.013499999999999845,1.0,-0.013999999999999846
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.7763568394002505e-15,-2.2,-2.200000000000002,A,-2.2,1.0,958.8511171605354,post_collision,-0.014499999999999846,1.0,-0.013999999999999846
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,post_collision,-0.014499999999999846,1.0,-0.013999999999999846
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0000000000001,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,1.7763568394002505e-15,4.0,4.000000000000002,2.0000000000000004,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,4.571343303894082e-14,-0.19999999999999996,-0.19999999999995424,B,-0.19999999999999996,1.0,2000.0000000000002,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2000.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,A_1.00_B_2.00,-0.017199999999999847,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1250.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1250.0,A_1.00_B_2.00,0.014799999999999846,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2500.0,post_collision,-0.013999999999999846,1.0,-0.013999999999999846
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,2000.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,1917.7022343210708,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,4.440892098500626e-16,1.0,0.9999999999999996,0.9999999999999998,1000.0,A_1.00_B_2.00,-0.4879999999999979,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,958.8511171605353,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,-0.028000000000000105,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.942890293094024e-16,-0.19999999999999996,-0.20000000000000015,B,-0.19999999999999996,1.0,1917.7022343210708,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,2.6645352591003757e-15,-2.2,-2.200000000000003,A,-2.2,1.0,958.8511171605354,final,0.20050000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,final,0.20050000000000032,1.0,0.20000000000000032
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.7763568394002505e-15,-2.2,-2.200000000000002,A,-2.2,1.0,958.8511171605354,final,0.19950000000000032,1.0,0.20000000000000032
1.0,2.0,1.1102230246251565e-15,1.0,1.000000000000001,8.881784197001252e-16,4.0,3.999999999999999,1.9999999999999998,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.0,-0.0005,g_tau_minus,0.0005,0.0005,2,999,999,0.0,1.0,1.1102230246251565e-16,-0.19999999999999996,-0.20000000000000007,B,-0.19999999999999996,1.0,1917.7022343210708,final,0.19950000000000032,1.0,0.20000000000000032
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,4.440892098500626e-16,1.0,1.0000000000000004,1.0000000000000002,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0000000000001,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,2.2315482794965646e-14,1.0,0.9999999999999777,1.7763568394002505e-15,4.0,4.000000000000002,2.0000000000000004,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.37,0.0,g_phi_shift,0.0005,0.0005,2,999,999,0.0,1.0,4.571343303894082e-14,-0.19999999999999996,-0.19999999999995424,B,-0.19999999999999996,1.0,2000.0000000000002,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,1,799,799,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1000.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1000.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.0,0.0,g_width_shift,0.0005,0.0005,2,799,799,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2000.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,1.0,1.0,1.0,1250.0,A_1.00_B_2.00,-0.4879999999999979,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,1,999,999,0.0,1.0,2.220446049250313e-15,-2.2,-2.2000000000000024,A,-2.2,1.0,1250.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,2.0,8.881784197001252e-16,1.0,1.0000000000000009,0.0,4.0,4.0,2.0,1250.0,A_1.00_B_2.00,-0.028000000000000105,0.0,0.0,0.0,g_gain_shift,0.0005,0.0005,2,999,999,0.0,1.0,2.220446049250313e-16,-0.19999999999999996,-0.20000000000000018,B,-0.19999999999999996,1.0,2500.0,final,0.20000000000000032,1.0,0.20000000000000032
1.0,3.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,1.0,1.0,1.0,1000.0,A_1.00_B_3.00,-0.2,0.0,0.0,0.0,g0,0.0005,0.0005,1,999,999,0.0,1.0,6.661338147750939e-16,1.0,1.0000000000000007,A,1.0,1.0,1000.0,initial,-0.2,1.0,-0.2
1.0,3.0,6.661338147750939e-16,1.0,1.0000000000000007,0.0,9.0,9.0,3.0,1000.0,A_1.00_B_3.00,0.2,0.0,0.0,0.0,g0,0.0005,0.0005,2,999,999,0.0,1.0,6.661338147750939e-16,-1.0,-1.0000000000000007,B,-1.0,1.0,3000.0,initial,-0.2,1.0,-0.2
1.0,3.0,1.1102230246251565e-15,1.0,1.000000000000001,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_3.00,-0.2,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,1,999,999,0.0,1.0,8.881784197001252e-16,1.0,1.0000000000000009,A,1.0,1.0,958.8511171605354,initial,-0.2,1.0,-0.2
1.0,3.0,6.661338147750939e-16,1.0,1.0000000000000007,3.552713678800501e-15,9.0,8.999999999999996,2.9999999999999996,1000.0,A_1.00_B_3.00,0.2,0.0005,0.0,0.0,g_chi_plus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,2876.553351481606,initial,-0.2,1.0,-0.2
1.0,3.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_3.00,-0.2,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,A,1.0,1.0,958.8511171605354,initial,-0.2,1.0,-0.2
1.0,3.0,8.881784197001252e-16,1.0,1.0000000000000009,3.552713678800501e-15,9.0,8.999999999999996,2.9999999999999996,1000.0,A_1.00_B_3.00,0.2,-0.0005,0.0,0.0,g_chi_minus,0.0005,0.0005,2,999,999,0.0,1.0,8.881784197001252e-16,-1.0,-1.0000000000000009,B,-1.0,1.0,2876.553351481606,initial,-0.2,1.0,-0.2
1.0,3.0,8.881784197001252e-16,1.0,1.0000000000000009,2.220446049250313e-16,1.0,0.9999999999999998,0.9999999999999999,1000.0,A_1.00_B_3.00,-0.2,0.0,0.0,0.0005,g_tau_plus,0.0005,0.0005,1,999,999,0.0,1.0,1.1102230246251565e-15,1.0,1.000000000000001,A,1.0,1.0,958.8511171605354,initial,-0.1995,1.0,-0.2
