R,R_input_text,condition_id,step,phi,phi_over_pi,s0,stability_gain,p_a,p_b,q,S,dS_from_prev,abs_dS_from_prev,cumulative_abs_dS,S_zero_crossing_event,cumulative_S_zero_crossings,S_zero_crossing_cycle_estimate,dS_turn_event,cumulative_dS_turns,dS_turn_cycle_estimate,dp_a_from_prev,dp_b_from_prev,abs_dp_total_from_prev,cumulative_abs_dp_total,phase_a,phase_b,relative_phase,relative_phase_over_pi,unwrapped_relative_phase,unwrapped_relative_phase_over_pi,relative_phase_cycles,prefix_S_mean,prefix_S_amp,prefix_S_drift,prefix_gray_error_no_phase,prefix_gray_depth_no_phase,best_prefix_step_so_far,best_prefix_gray_error_no_phase_so_far,a_real,a_imag,b_real,b_imag
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,0,0.0,0.0,0.01,0.0,0.51,0.48999999999999994,1.0,0.020000000000000073,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000073,0.0,0.0,0.04000000000000008,1.3979400086720368,0,0.04000000000000008,0.714142842854285,0.0,0.7,0.0
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,1,0.0,0.0,0.01,0.0,0.5038376078178716,0.4961623921821284,1.0,0.007675215635743193,-0.01232478436425688,0.01232478436425688,0.01232478436425688,0,0,0.0,0,0,0.0,-0.00616239218212844,0.00616239218212844,0.01232478436425688,0.01232478436425688,-0.009199680215681653,0.009270564831565029,0.018470245047246703,0.005879261598775822,0.018470245047246703,0.005879261598775822,0.002939630799387911,0.013837607817871633,0.00616239218212844,0.01232478436425688,0.04000000000000008,1.3979400086720368,0,0.04000000000000008,0.7097851556423691,-0.006529980674501168,0.7043576872119158,0.006529980674501168
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,2,0.0,0.0,0.01,0.0,0.49294544675275764,0.5070545532472424,1.0,-0.014109106494484713,-0.021784322130227907,0.021784322130227907,0.03410910649448479,1,1,0.5,0,0,0.0,-0.010892161065113926,0.010892161065113981,0.021784322130227907,0.03410910649448479,-0.007138496330050373,0.007038477460656986,0.014176973790707148,0.004512670913750576,0.014176973790707148,0.004512670913750576,0.002256335456875288,0.004522036380419518,0.017054553247242393,0.023216945429370833,0.03068442856254796,1.5130819601898267,2,0.03068442856254796,0.7020828495279958,-0.005011900977403061,0.7120599933262892,0.005011900977403061
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,3,0.0,0.0,0.01,0.0,0.49074787044348694,0.5092521295565131,1.0,-0.018504259113026167,-0.0043951526185414536,0.0043951526185414536,0.03850425911302624,0,1,0.5,0,0,0.0,-0.002197576309270699,0.0021975763092707545,0.0043951526185414536,0.03850425911302624,0.003830285469488019,-0.0037600523310358774,-0.007590337800523983,-0.002416079561381313,-0.007590337800523983,-0.002416079561381313,-0.0012080397806906566,-0.0012345374929419034,0.01925212955651312,0.030144290621627073,0.03212669855805586,1.4931339016407312,2,0.03068442856254796,0.7005288507078801,0.0026832385998451502,0.713613992146405,-0.0026832385998451502
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,4,0.0,0.0,0.01,0.0,0.4999533443036354,0.5000466556963646,1.0,-9.331139272922284e-05,0.018410947720296944,0.018410947720296944,0.056915206833323184,0,1,0.5,1,1,0.5,0.009205473860148472,-0.009205473860148472,0.018410947720296944,0.056915206833323184,0.01000102456872444,-0.010000091371619894,-0.02000111594034415,-0.006366552938519748,-0.02000111594034415,-0.006366552938519748,-0.003183276469259874,-0.0010062922728993674,0.01925212955651312,0.024739833484618334,0.026493996201004583,1.5768525302965861,4,0.026493996201004583,0.7070384292180454,0.007071344462999174,0.7071044136362397,-0.007071344462999174
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,5,0.0,0.0,0.01,0.0,0.5092163203034896,0.49078367969651043,1.0,0.01843264060697919,0.018525951999708412,0.018525951999708412,0.0754411588330316,1,2,1.0,0,1,0.5,0.009262975999854206,-0.009262975999854206,0.018525951999708412,0.0754411588330316,0.003845572873175788,-0.003917122800162851,-0.007762695673338538,-0.002470942776259794,-0.007762695673338538,-0.002470942776259794,-0.001235471388129897,0.002233529873747059,0.01925212955651312,0.0045770130133449185,0.007558413330578858,2.121569362447934,5,0.007558413330578858,0.713588669914493,0.0027441707589684894,0.700554172939792,-0.0027441707589684894
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,6,0.0,0.0,0.01,0.0,0.5071203802661007,0.4928796197338994,1.0,0.014240760532201358,-0.004191880074777832,0.004191880074777832,0.07963303890780943,0,2,1.0,1,2,1.0,-0.002095940037388888,0.0020959400373889436,0.004191880074777832,0.07963303890780943,-0.0069723468018585985,0.007072357149268351,0.014044703951126891,0.004470568116168236,0.014044703951126891,0.004470568116168236,0.002235284058084118,0.00394884853924053,0.01925212955651312,0.0010030787220632288,0.005699797704790639,2.244140557880525,6,0.005699797704790639,0.7121065423854532,-0.0049651342313606905,0.7020363004688318,0.0049651342313606905
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,7,0.0,0.0,0.01,0.0,0.4962487250915918,0.5037512749084084,1.0000000000000002,-0.007502549816816638,-0.021743310349017997,0.021743310349017997,0.10137634925682742,1,3,1.5,0,2,1.0,-0.010871655174508943,0.010871655174509054,0.021743310349017997,0.10137634925682742,-0.009305302097826299,0.009235746555881759,0.018541048653708092,0.005901799086689948,0.018541048653708092,0.005901799086689948,0.002950899543344974,0.002517423744733384,0.01925212955651312,0.0075039224753505746,0.010769216663570839,1.9678158854727823,6,0.005699797704790639,0.7044187368505005,-0.006555018347578823,0.7097241060037845,0.006555018347578823
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,8,0.0,0.0,0.01,0.0,0.4900004353508008,0.5099995646491993,1.0,-0.019999129298398477,-0.01249657948158184,0.01249657948158184,0.11387292873840926,0,3,1.5,0,2,1.0,-0.006248289740791002,0.0062482897407908355,0.012496579481581838,0.11387292873840926,-9.426238688096985e-05,9.239570059153059e-05,0.00018665808747231338,5.9415114578596115e-05,0.00018665808747231338,5.9415114578596115e-05,2.9707557289298058e-05,1.5584517718732666e-05,0.019999564649199275,0.0022502196191891448,0.002266239487708603,2.644694197431784,8,0.002266239487708603,0.7000003078548981,-6.598370003124687e-05,0.714142534999387,6.598370003124687e-05
0.6918803908935756,0.69188039089357556,phi0_s0.01_g0,9,0.0,0.0,0.01,0.0,0.49607639341379267,0.5039236065862075,1.0000000000000002,-0.007847213172414822,0.012151916125983655,0.012151916125983655,0.12602484486439292,0,3,1.5,1,3,1.5,0.006075958062991882,-0.006075958062991771,0.012151916125983653,0.12602484486439292,0.00923501120885797,-0.009162822201012924,-0.01839783340987111,-0.0058562122587244156,-0.01839783340987111,-0.0058562122587244156,-0.0029281061293622078,-0.0007706952512946229,0.019999564649199275,0.000471194043209489,0.0012423246453048373,2.905764899134614,9,0.0012423246453048373,0.7042968738586041,0.006504374434960436,0.709845968995681,-0.006504374434960436
