R,R_input_text,condition_id,step,phi,phi_over_pi,s0,stability_gain,p_a,p_b,q,S,dS_from_prev,abs_dS_from_prev,cumulative_abs_dS,S_zero_crossing_event,cumulative_S_zero_crossings,S_zero_crossing_cycle_estimate,dS_turn_event,cumulative_dS_turns,dS_turn_cycle_estimate,dp_a_from_prev,dp_b_from_prev,abs_dp_total_from_prev,cumulative_abs_dp_total,phase_a,phase_b,relative_phase,relative_phase_over_pi,unwrapped_relative_phase,unwrapped_relative_phase_over_pi,relative_phase_cycles,prefix_S_mean,prefix_S_amp,prefix_S_drift,prefix_gray_error_no_phase,prefix_gray_depth_no_phase,best_prefix_step_so_far,best_prefix_gray_error_no_phase_so_far,a_real,a_imag,b_real,b_imag
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,0,0.0,0.0,0.01,0.0,0.51,0.48999999999999994,1.0,0.020000000000000073,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000000000000073,0.0,0.0,0.04000000000000008,1.3979400086720368,0,0.04000000000000008,0.714142842854285,0.0,0.7,0.0
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,1,0.0,0.0,0.01,0.0,0.50394357758462,0.4960564224153799,1.0,0.007887155169240156,-0.012112844830759917,0.012112844830759917,0.012112844830759917,0,0,0.0,0,0,0.0,-0.006056422415379958,0.006056422415379958,0.012112844830759917,0.012112844830759917,-0.009154128744923277,0.009226617813220341,0.018380746558143812,0.005850773344895859,0.018380746558143812,0.005850773344895859,0.0029253866724479297,0.013943577584620115,0.006056422415379958,0.012112844830759917,0.04000000000000008,1.3979400086720368,0,0.04000000000000008,0.7098600913302906,-0.006498332183839606,0.7042827515239943,0.006498332183839606
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,2,0.0,0.0,0.01,0.0,0.49311036083318366,0.5068896391668165,1.0000000000000002,-0.013779278333632846,-0.021666433502873002,0.021666433502873002,0.03377927833363292,1,1,0.5,0,0,0.0,-0.010833216751436392,0.010833216751436614,0.021666433502873006,0.03377927833363292,-0.007298844063848281,0.007198952982235943,0.014497797046084226,0.004614792127654767,0.014497797046084226,0.004614792127654767,0.0023073960638273837,0.004702625611869128,0.01688963916681646,0.02294606158219642,0.030759048027249086,1.5120271097974718,2,0.030759048027249086,0.702199467224192,-0.005125335427521028,0.7119433756300931,0.005125335427521028
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,3,0.0,0.0,0.01,0.0,0.4906224570985045,0.5093775429014956,1.0,-0.018755085802991123,-0.004975807469358277,0.004975807469358277,0.038755085802991196,0,1,0.5,0,0,0.0,-0.0024879037346791644,0.002487903734679109,0.004975807469358273,0.038755085802991196,0.003506210322131533,-0.0034410560416879917,-0.006947266363819704,-0.0022113835655559275,-0.006947266363819704,-0.0022113835655559275,-0.0011056917827779638,-0.0011618022418459347,0.019377542901495598,0.0302107596529321,0.031995018993282436,1.4949176276835037,2,0.030759048027249086,0.7004401656463841,0.002455900602713334,0.7137026772079009,-0.002455900602713334
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,4,0.0,0.0,0.01,0.0,0.49949342556978626,0.5005065744302138,1.0,-0.0010131488604275818,0.01774193694256354,0.01774193694256354,0.05649702274555474,0,1,0.5,1,1,0.5,0.00887096847128177,-0.00887096847128177,0.01774193694256354,0.05649702274555474,0.009992889972315629,-0.009982770474411692,-0.01997566044672716,-0.006358450203243772,-0.01997566044672716,-0.006358450203243772,-0.003179225101621886,-0.0011320715655622642,0.019377542901495598,0.025126081916970633,0.0268806105810373,1.5705608707014118,4,0.0268806105810373,0.7067132012991169,0.0070623423409040265,0.7074296415551682,-0.0070623423409040265
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,5,0.0,0.0,0.01,0.0,0.5089779997879088,0.49102200021209114,1.0,0.01795599957581767,0.018969148436245253,0.018969148436245253,0.07546617118179999,1,2,1.0,0,1,0.5,0.009484574218122543,-0.00948457421812271,0.018969148436245253,0.07546617118179999,0.004365251857161792,-0.00444435136076058,-0.008809603217922568,-0.002804183797621289,-0.008809603217922568,-0.002804183797621289,-0.0014020918988106445,0.002049273624667725,0.019377542901495598,0.005306703974402805,0.007978434697574933,2.098082305251667,5,0.007978434697574933,0.7134201434344525,0.0031142783873871482,0.7007226994198326,-0.0031142783873871482
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,6,0.0,0.0,0.01,0.0,0.5075876621738782,0.4924123378261219,1.0,0.015175324347756258,-0.0027806752280614133,0.0027806752280614133,0.0782468464098614,0,2,1.0,1,2,1.0,-0.0013903376140306234,0.00139033761403079,0.0027806752280614133,0.0782468464098614,-0.006465131128665414,0.006563998856289475,0.013029129984954757,0.0041473008825847636,0.013029129984954757,0.0041473008825847636,0.0020736504412923818,0.003924423727966087,0.019377542901495598,0.0013618532968303213,0.005908734123300811,2.228505551631634,6,0.005908734123300811,0.7124369771149706,-0.004606062652750653,0.7017058657393145,0.004606062652750653
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,7,0.0,0.0,0.01,0.0,0.49700650710580613,0.502993492894194,1.0000000000000002,-0.005986985788387909,-0.02116231013614417,0.02116231013614417,0.09940915654600557,1,3,1.5,0,2,1.0,-0.010581155068072057,0.010581155068072112,0.02116231013614417,0.09940915654600557,-0.009570751782948908,0.009513620603887787,0.0190843723868368,0.0060747444023431,0.0190843723868368,0.0060747444023431,0.00303737220117155,0.002685497538421837,0.019377542901495598,0.007694599560535544,0.011002554197461784,1.9585064834693469,6,0.005908734123300811,0.7049545964477424,-0.006747151473535773,0.7091882464065427,0.006747151473535773
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,8,0.0,0.0,0.01,0.0,0.49005132353066944,0.5099486764693305,1.0,-0.019897352938661073,-0.013910367150273164,0.013910367150273164,0.11331952369627873,0,3,1.5,0,2,1.0,-0.006955183575136692,0.00695518357513647,0.013910367150273162,0.11331952369627873,-0.0010221186635777752,0.0010019795647990294,0.0020240982283770137,0.0006442904766994996,0.0020240982283770137,0.0006442904766994996,0.0003221452383497498,0.00017629192985706913,0.019948676469330573,0.0024085695090654076,0.0026361849695919043,2.579024120460892,8,0.0026361849695919043,0.7000362930314492,-0.0007155204094636546,0.7141065498228357,0.0007155204094636546
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,9,0.0,0.0,0.01,0.0,0.49514681738997607,0.504853182610024,1.0,-0.009706365220047919,0.010190987718613154,0.010190987718613154,0.12351051141489189,0,3,1.5,1,3,1.5,0.005095493859306632,-0.005095493859306521,0.010190987718613154,0.12351051141489189,0.00878667276445042,-0.008701793879790082,-0.017488466644240308,-0.005566751827057152,-0.017488466644240308,-0.005566751827057152,-0.002783375913528576,-0.0008119737851334296,0.019948676469330573,0.0006401955608576697,0.0015034928766605269,2.8228986251852493,9,0.0015034928766605269,0.7036395314773066,0.006182809423916025,0.7105033113769783,-0.006182809423916025
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,10,0.0,0.0,0.01,0.0,0.5061208960383392,0.4938791039616612,1.0000000000000004,0.012241792076678021,0.02194815729672594,0.02194815729672594,0.14545866871161783,1,4,2.0,0,3,1.5,0.01097407864836314,-0.010974078648362806,0.021948157296725945,0.14545866871161783,0.007860394740743142,-0.00795721835233302,-0.015817613093076055,-0.005034902623356276,-0.015817613093076055,-0.005034902623356276,-0.002517451311678138,0.00037473220230397497,0.019948676469330573,0.002762473574421439,0.003188529307394841,2.4964095868368754,9,0.0015034928766605269,0.7113997649670247,0.005591998140290212,0.7027430778872604,-0.005591998140290212
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,11,0.0,0.0,0.01,0.0,0.5096808282929407,0.4903191717070595,1.0000000000000002,0.01936165658588118,0.007119864509203157,0.007119864509203157,0.152578533220821,0,4,2.0,0,3,1.5,0.0035599322546014944,-0.003559932254601661,0.007119864509203155,0.152578533220821,-0.0024825150878641116,0.002531055252656024,0.005013570340520079,0.001595869004465375,0.005013570340520079,0.001595869004465375,0.0007979345022326875,0.001956975900935409,0.019948676469330573,0.00018459544746463248,0.002192894879069469,2.6589821866235672,9,0.0015034928766605269,0.7139171430894613,-0.0017723137200588712,0.7002256997648239,0.0017723137200588712
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,12,0.0,0.0,0.01,0.0,0.5015145234529805,0.4984854765470197,1.0000000000000002,0.0030290469059608407,-0.016332609679920337,0.016332609679920337,0.16891114290074133,0,4,2.0,1,4,2.0,-0.00816630483996017,0.00816630483996017,0.01633260967992034,0.16891114290074133,-0.009870362839815724,0.009900307027078184,0.019770669866893797,0.006293199675108265,0.019770669866893797,0.006293199675108265,0.0031465998375541323,0.0020394429013219804,0.019948676469330573,1.825705764209708e-05,0.002109023489633505,2.67591858319963,9,0.0015034928766605269,0.7081424047868741,-0.006989849472157916,0.7060004380674111,0.006989849472157916
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,13,0.0,0.0,0.01,0.0,0.49151369985517057,0.5084863001448297,1.0000000000000002,-0.016972600289659075,-0.020001647195619917,0.020001647195619917,0.18891279009636125,1,5,2.5,0,4,2.0,-0.01000082359780996,0.01000082359780996,0.02000164719561992,0.18891279009636125,-0.005335631794696531,0.005245827053169889,0.010581458847866543,0.0033681829615228643,0.010581458847866543,0.0033681829615228643,0.0016840914807614322,0.0006814398162519051,0.019948676469330573,0.006485967823428364,0.007218731170349697,2.1415391312587766,9,0.0015034928766605269,0.7010704009590115,-0.0037406890195952336,0.7130724418952736,0.0037406890195952336
0.6971788792310031,0.69717887923100308,phi0_s0.01_g0,14,0.0,0.0,0.01,0.0,0.4917921999415182,0.5082078000584821,1.0000000000000002,-0.01641560011696391,0.0005570001726951657,0.0005570001726951657,0.18946979026905642,0,5,2.5,1,5,2.5,0.0002785000863476106,-0.0002785000863475551,0.0005570001726951657,0.18946979026905642,0.005760235918434802,-0.005666440701756621,-0.01142667662019159,-0.003637224134432167,-0.01142667662019159,-0.003637224134432167,-0.0018186120672160834,-0.0004583628459624826,0.019948676469330573,0.008217724826116067,0.008727411202747977,2.0591145612307984,9,0.0015034928766605269,0.7012673401068176,0.004039509998415902,0.7128755027474677,-0.004039509998415902
