step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9
36,0.3570357027346308,0.3556366308252484,0.2979379317493181,0.2389497307954817,0.229678360306827,0.22698955898688017,0.1625579825790294,0.07399830463842305,1.9445111520465494e-09
37,0.3570357027346315,0.3556366308252481,0.2979379317493186,0.23894973079548149,0.22967836030682715,0.22698955898688,0.16255798257902848,0.07399830463842014,1.1993078549902555e-09
38,0.35703570273463225,0.3556366308252478,0.29793793174931893,0.23894973079548146,0.2296783603068271,0.2269895589868801,0.16255798257902743,0.07399830463841692,1.2868598406751766e-09
39,0.35703570273463336,0.35563663082524744,0.29793793174931954,0.23894973079548137,0.22967836030682723,0.22698955898688014,0.1625579825790262,0.07399830463841418,2.68013569042723e-09
40,0.3570357027346348,0.3556366308252473,0.2979379317493203,0.23894973079548182,0.2296783603068272,0.22698955898688053,0.16255798257902496,0.0739983046384109,2.5733908123970855e-09
41,0.357035702734636,0.3556366308252465,0.29793793174932076,0.2389497307954819,0.22967836030682665,0.22698955898688083,0.1625579825790234,0.07399830463840676,2.4579077780962023e-09
42,0.357035702734637,0.3556366308252452,0.2979379317493209,0.23894973079548196,0.22967836030682587,0.2269895589868809,0.1625579825790215,0.07399830463840198,3.703113983620408e-09
43,0.3570357027346381,0.3556366308252438,0.2979379317493208,0.23894973079548162,0.22967836030682504,0.22698955898688117,0.16255798257901913,0.0739983046383962,1.6430768715149815e-09
44,0.3570357027346393,0.3556366308252422,0.297937931749321,0.23894973079548135,0.22967836030682426,0.22698955898688125,0.16255798257901616,0.07399830463838902,3.5055001896193048e-09
45,0.3570357027346411,0.3556366308252409,0.2979379317493217,0.23894973079548124,0.2296783603068238,0.2269895589868816,0.1625579825790127,0.07399830463838006,3.0836622588643375e-09
46,0.3570357027346428,0.3556366308252389,0.2979379317493221,0.23894973079548068,0.22967836030682315,0.22698955898688206,0.16255798257900844,0.0739983046383688,2.463666605973651e-09
47,0.35703570273464497,0.35563663082523683,0.2979379317493228,0.23894973079548032,0.2296783603068226,0.22698955898688256,0.16255798257900342,0.07399830463835584,1.4213304021603174e-09
48,0.35703570273464774,0.35563663082523517,0.29793793174932404,0.23894973079548007,0.22967836030682195,0.22698955898688392,0.16255798257899776,0.07399830463834016,1.519629346570145e-09
49,0.35703570273465074,0.3556366308252326,0.2979379317493249,0.23894973079548018,0.2296783603068209,0.2269895589868855,0.16255798257899137,0.07399830463832313,2.7368588534290773e-09
50,0.35703570273465435,0.35563663082522984,0.297937931749326,0.23894973079548054,0.2296783603068196,0.22698955898688775,0.16255798257898396,0.0739983046383034,2.5037100116064283e-09
51,0.35703570273465834,0.35563663082522634,0.297937931749327,0.238949730795481,0.2296783603068181,0.22698955898689038,0.16255798257897525,0.07399830463828092,2.7641360375606937e-09
52,0.35703570273466256,0.35563663082522196,0.2979379317493278,0.23894973079548149,0.2296783603068158,0.2269895589868937,0.16255798257896495,0.07399830463825413,2.9824247100231187e-09
53,0.3570357027346678,0.35563663082521724,0.2979379317493293,0.23894973079548235,0.22967836030681368,0.22698955898689752,0.1625579825789528,0.07399830463822185,2.1295371712360896e-09
54,0.35703570273467333,0.35563663082521174,0.29793793174933075,0.23894973079548276,0.22967836030681119,0.22698955898690182,0.16255798257893778,0.07399830463818348,2.0724251257160036e-09
55,0.35703570273467966,0.3556366308252055,0.2979379317493327,0.23894973079548332,0.2296783603068087,0.2269895589869068,0.16255798257892004,0.07399830463813822,2.4592393799180165e-09
56,0.3570357027346868,0.3556366308251983,0.297937931749335,0.2389497307954842,0.2296783603068056,0.22698955898691317,0.1625579825788992,0.07399830463808484,2.0529313962937233e-09
57,0.35703570273469504,0.3556366308251899,0.29793793174933747,0.23894973079548573,0.22967836030680203,0.2269895589869211,0.16255798257887474,0.07399830463802286,1.366969901661882e-09
58,0.3570357027347051,0.35563663082518066,0.2979379317493408,0.23894973079548834,0.22967836030679778,0.22698955898693135,0.16255798257884646,0.07399830463795132,3.207437305483903e-09
59,0.35703570273471635,0.35563663082516966,0.29793793174934424,0.23894973079549198,0.22967836030679234,0.22698955898694387,0.1625579825788135,0.0739983046378686,2.5024311272025172e-09
60,0.35703570273472884,0.3556366308251564,0.2979379317493481,0.2389497307954963,0.22967836030678587,0.22698955898695897,0.16255798257877443,0.07399830463777221,3.5599699692955607e-09
61,0.3570357027347438,0.35563663082514163,0.29793793174935307,0.23894973079550227,0.2296783603067789,0.22698955898697734,0.16255798257872867,0.07399830463765882,1.1161496925363107e-09
62,0.35703570273476004,0.3556366308251237,0.29793793174935834,0.23894973079550902,0.22967836030677033,0.2269895589869991,0.16255798257867435,0.07399830463752603,2.9315726672691076e-09
63,0.35703570273477864,0.35563663082510344,0.2979379317493653,0.23894973079551746,0.22967836030676078,0.22698955898702497,0.16255798257860996,0.07399830463736994,2.887992104865604e-09
64,0.35703570273479995,0.35563663082507996,0.29793793174937383,0.23894973079552786,0.22967836030674996,0.22698955898705597,0.16255798257853388,0.07399830463718689,2.8253050690561015e-09
65,0.3570357027348236,0.35563663082505215,0.2979379317493837,0.23894973079554072,0.22967836030673686,0.22698955898709303,0.16255798257844398,0.07399830463697243,2.8532186324665844e-09
66,0.35703570273485147,0.3556366308250205,0.2979379317493963,0.23894973079555734,0.22967836030672223,0.22698955898713802,0.1625579825783387,0.07399830463672318,2.2783900118480777e-09
67,0.35703570273488167,0.35563663082498215,0.29793793174941,0.23894973079557746,0.22967836030670394,0.22698955898719117,0.16255798257821427,0.0739983046364326,2.391456136139949e-09
68,0.3570357027349168,0.3556366308249382,0.29793793174942673,0.23894973079560342,0.22967836030668248,0.22698955898725562,0.16255798257806867,0.07399830463609555,1.662937851340512e-09
69,0.35703570273495644,0.35563663082488634,0.29793793174944666,0.23894973079563547,0.22967836030665725,0.22698955898733242,0.1625579825778973,0.07399830463570321,2.0292113445327227e-09
70,0.35703570273500107,0.3556366308248259,0.2979379317494707,0.23894973079567522,0.2296783603066273,0.2269895589874244,0.1625579825776955,0.07399830463524548,2.2222865369887657e-09
71,0.35703570273505075,0.3556366308247552,0.2979379317494994,0.23894973079572357,0.22967836030659206,0.2269895589875336,0.1625579825774571,0.07399830463471033,1.6015477230701699e-09
72,0.35703570273510726,0.35563663082467317,0.2979379317495349,0.23894973079578288,0.22967836030655145,0.22698955898766382,0.16255798257717613,0.07399830463408574,2.6512265753566798e-09
73,0.3570357027351713,0.35563663082457775,0.2979379317495784,0.23894973079585557,0.22967836030650435,0.22698955898781886,0.16255798257684503,0.07399830463335634,2.1220460136921165e-09
74,0.35703570273524315,0.3556366308244662,0.2979379317496309,0.23894973079594425,0.22967836030644886,0.22698955898800383,0.16255798257645487,0.0739983046325065,1.6181477601657095e-09
75,0.3570357027353236,0.35563663082433544,0.2979379317496942,0.23894973079605275,0.22967836030638344,0.22698955898822412,0.16255798257599538,0.07399830463151637,2.2352351269273163e-09
76,0.3570357027354141,0.3556366308241826,0.29793793174977085,0.23894973079618592,0.22967836030630637,0.22698955898848683,0.16255798257545473,0.07399830463036335,3.5266383565659947e-09
77,0.3570357027355151,0.3556366308240035,0.29793793174986355,0.23894973079634851,0.22967836030621538,0.2269895589887999,0.1625579825748182,0.07399830462902111,1.6758855764639086e-09
78,0.3570357027356277,0.3556366308237936,0.2979379317499753,0.23894973079654663,0.22967836030610791,0.22698955898917247,0.16255798257406842,0.07399830462745828,2.2580709463291583e-09
79,0.3570357027357533,0.3556366308235482,0.2979379317501111,0.2389497307967882,0.22967836030598146,0.22698955898961584,0.16255798257318524,0.07399830462563824,2.393888393403411e-09
80,0.35703570273589236,0.3556366308232605,0.2979379317502758,0.23894973079708137,0.22967836030583288,0.22698955899014273,0.16255798257214432,0.07399830462351661,3.1374296545239437e-09
81,0.3570357027360448,0.3556366308229223,0.29793793175047456,0.23894973079743623,0.2296783603056572,0.22698955899076806,0.1625579825709167,0.0739983046210441,1.8847037035424298e-09
82,0.3570357027362122,0.35563663082252595,0.2979379317507151,0.23894973079786663,0.22967836030545027,0.22698955899151108,0.1625579825694698,0.07399830461816369,1.4822429923404667e-09
83,0.3570357027363957,0.35563663082206093,0.2979379317510069,0.23894973079838813,0.22967836030520689,0.2269895589923934,0.16255798256776424,0.07399830461480854,2.310439297706244e-09
84,0.3570357027365965,0.3556366308215159,0.2979379317513608,0.23894973079902082,0.22967836030491995,0.22698955899344223,0.1625579825657547,0.07399830461090211,2.3044166238119428e-09
85,0.3570357027368136,0.3556366308208754,0.2979379317517887,0.23894973079978635,0.22967836030458097,0.22698955899468778,0.16255798256338608,0.07399830460635319,2.9635826141804997e-09
86,0.35703570273704743,0.35563663082012326,0.2979379317523067,0.23894973080071283,0.2296783603041809,0.22698955899616738,0.1625579825605942,0.0739983046010572,2.4215621058410887e-09
87,0.3570357027372971,0.3556366308192393,0.2979379317529334,0.2389497308018331,0.22967836030370847,0.22698955899792433,0.16255798255730314,0.07399830459489055,3.4059917947511104e-09
88,0.35703570273756036,0.3556366308182001,0.29793793175369115,0.23894973080318613,0.22967836030315064,0.22698955900000994,0.16255798255342263,0.07399830458771003,2.9173470846259628e-09
89,0.3570357027378352,0.35563663081697816,0.2979379317546081,0.23894973080481943,0.2296783603024923,0.2269895590024856,0.16255798254884676,0.07399830457934765,2.6439395307833765e-09
90,0.35703570273811774,0.3556366308155411,0.2979379317557172,0.2389497308067903,0.22967836030171523,0.22698955900542406,0.16255798254345064,0.07399830456960924,1.50639230492104e-09
91,0.35703570273840274,0.3556366308138514,0.2979379317570589,0.23894973080916804,0.229678360300798,0.22698955900891246,0.16255798253708703,0.07399830455826814,3.3344582066293298e-09
92,0.35703570273868074,0.35563663081186137,0.29793793175867994,0.23894973081203363,0.22967836029971395,0.22698955901305204,0.16255798252958092,0.07399830454506026,1.8473579856165012e-09
93,0.3570357027389431,0.35563663080952,0.2979379317606399,0.23894973081548745,0.2296783602984342,0.2269895590179657,0.16255798252072723,0.07399830452967898,3.511258995028462e-09
94,0.35703570273917457,0.35563663080676244,0.2979379317630076,0.23894973081964796,0.22967836029692176,0.22698955902379742,0.16255798251028278,0.07399830451176546,3.3596174033080595e-09
95,0.35703570273935636,0.35563663080351376,0.29793793176586714,0.2389497308246574,0.2296783602951341,0.22698955903071805,0.16255798249796038,0.07399830449090233,2.7460237282165133e-09
96,0.3570357027394648,0.35563663079968616,0.2979379317693203,0.23894973083068755,0.2296783602930214,0.22698955903893192,0.16255798248342135,0.07399830446660337,2.4417671747884447e-09
97,0.3570357027394676,0.35563663079517405,0.2979379317734881,0.23894973083794238,0.22967836029052302,0.22698955904867946,0.16255798246626427,0.07399830443830002,5.230415159428188e-10
98,0.3570357027393247,0.35563663078985414,0.2979379317785179,0.23894973084666793,0.22967836028756927,0.22698955906024762,0.16255798244601546,0.07399830440532999,2.785712535244596e-09
99,0.35703570273898566,0.35563663078358004,0.29793793178458666,0.23894973085715915,0.22967836028407665,0.22698955907397625,0.16255798242211553,0.07399830436692086,3.0642419836342018e-09
100,0.35703570273838575,0.3556366307761788,0.2979379317919067,0.23894973086976917,0.2296783602799459,0.2269895590902695,0.1625579823939028,0.07399830432217172,1.9909549812777867e-09
101,0.3570357027374429,0.3556366307674439,0.29793793180073247,0.238949730884921,0.22967836027505903,0.22698955910960653,0.16255798236059515,0.07399830427003225,1.7843148194833517e-09
102,0.35703570273605706,0.35563663075713414,0.29793793181137257,0.23894973090312266,0.22967836026927826,0.2269895591325573,0.16255798232126845,0.07399830420927704,2.9928201043940728e-09
103,0.35703570273410057,0.35563663074496077,0.2979379318241954,0.23894973092498145,0.2296783602624377,0.22698955915979765,0.16255798227482968,0.0739983041384757,3.1020298894536902e-09
104,0.35703570273141666,0.3556366307305842,0.2979379318396459,0.2389497309512265,0.22967836025434285,0.22698955919213143,0.16255798221998677,0.0739983040559594,3.0033638051908167e-09
105,0.3570357027278088,0.3556366307136002,0.2979379318582565,0.2389497309827294,0.22967836024476168,0.22698955923051178,0.16255798215521056,0.07399830395977862,2.2861075418418205e-09
106,0.3570357027230358,0.3556366306935313,0.297937931880669,0.23894973102053438,0.22967836023342036,0.22698955927607245,0.1625579820786932,0.07399830384765776,3.8055431315440275e-09
107,0.3570357027167978,0.3556366306698104,0.29793793190765305,0.2389497310658914,0.22967836021999347,0.22698955933015852,0.16255798198829513,0.0739983037169386,2.61175190825043e-09
108,0.35703570270872653,0.35563663064176615,0.2979379319401327,0.2389497311202975,0.229678360204095,0.2269895593943693,0.16255798188148593,0.07399830356451675,1.0245277275417644e-09
109,0.35703570269837,0.355636630608603,0.2979379319792195,0.23894973118554433,0.2296783601852686,0.22698955947060442,0.16255798175527086,0.07399830338676584,3.0973934568312774e-09
110,0.35703570268517176,0.35563663056937594,0.29793793202624513,0.2389497312637764,0.2296783601629709,0.22698955956112082,0.16255798160610632,0.07399830317944837,3.5206838622101945e-09
111,0.3570357026684509,0.3556366305229653,0.29793793208280994,0.23894973135756017,0.2296783601365589,0.22698955966860113,0.16255798142979852,0.0739983029376122,1.949315123305241e-09
112,0.3570357026473757,0.35563663046804445,0.29793793215083525,0.2389497314699681,0.22967836010527057,0.22698955979623378,0.16255798122138362,0.07399830265546908,4.04631313459465e-09
113,0.35703570262092527,0.35563663040303495,0.2979379322326228,0.23894973160467273,0.22967836006819875,0.22698955994780556,0.16255798097498345,0.07399830232625014,3.5530605694239026e-09
114,0.35703570258785844,0.35563663032606757,0.2979379323309386,0.23894973176607082,0.22967836002427097,0.22698956012782023,0.16255798068364016,0.0739983019420402,2.473246138072072e-09
115,0.35703570254666117,0.35563663023492437,0.2979379324490995,0.2389497319594217,0.22967835997221314,0.22698956034163084,0.162557980339115,0.07399830149358048,3.0122230373432506e-09
116,0.3570357024954867,0.35563663012696867,0.2979379325910813,0.2389497321910132,0.22967835991051225,0.22698956059559883,0.16255797993164903,0.07399830097003754,2.946304172803244e-09
117,0.35703570243209115,0.35563662999907286,0.29793793276165426,0.23894973246836795,0.22967835983737406,0.22698956089728906,0.1625579794496853,0.07399830035873353,1.1729116799493849e-09
118,0.3570357023537469,0.3556366298475223,0.2979379329665374,0.23894973280048085,0.22967835975066886,0.22698956125569475,0.16255797887953374,0.07399829964483043,2.2078527486806833e-09
119,0.35703570225714276,0.3556366296679062,0.29793793321258805,0.2389497331981097,0.2296783596478687,0.22698956168151055,0.16255797820497703,0.07399829881095611,1.5050299629614813e-09
120,0.3570357021382576,0.35563662945498226,0.29793793350802367,0.23894973367411385,0.2296783595259708,0.2269895621874513,0.16255797740679853,0.0739982978367651,1.929575932852093e-09
121,0.3570357019922205,0.3556366292025265,0.2979379338626961,0.23894973424387084,0.229678359381412,0.22698956278864094,0.16255797646222978,0.07399829669842842,4.237106018567839e-09
122,0.357035701813128,0.3556366289031412,0.29793793428841076,0.23894973492576213,0.22967835920996088,0.22698956350306387,0.16255797534428668,0.07399829536802682,2.348194349206179e-09
123,0.3570357015938341,0.35563662854803685,0.2979379347993149,0.23894973574176176,0.2296783590065931,0.22698956435211184,0.16255797402098776,0.0739982938128394,3.2514055015595083e-09
124,0.35703570132569273,0.3556366281267674,0.2979379354123588,0.23894973671813496,0.2296783587653424,0.2269895653612304,0.16255797245442363,0.07399829199451322,2.4397375892150915e-09
125,0.3570357009982491,0.35563662762691484,0.2979379361478482,0.23894973788627297,0.229678358479122,0.22698956656068706,0.16255797059965238,0.07399828986807773,2.0413806681611834e-09
126,0.35703570059886847,0.3556366270337168,0.29793793703010735,0.2389497392836928,0.22967835813951476,0.22698956798649003,0.16255796840339082,0.07399828738079363,3.1240075635768875e-09
127,0.3570357001122916,0.3556366263296218,0.2979379380882707,0.23894974095523053,0.22967835773652215,0.22698956968148004,0.16255796580245901,0.07399828447079335,3.194456825214863e-09
128,0.35703569952009595,0.3556366254937584,0.2979379393572292,0.23894974295446197,0.22967835725826583,0.226989571696628,0.16255796272193276,0.0739982810654829,2.184550402747193e-09
129,0.3570356988000535,0.35563662450130573,0.2979379408787656,0.2389497453454061,0.22967835669063405,0.22698957409258427,0.1625579590729526,0.07399827707966049,2.2010403202894403e-09
130,0.35703569792535744,0.3556366233227433,0.29793794270291113,0.23894974820455528,0.22967835601686085,0.2269895769415202,0.16255795475012041,0.07399827241330159,9.309809861064416e-10
131,0.357035696863689,0.3556366219229536,0.2979379448895648,0.23894975162329773,0.22967835521702243,0.22698958032932107,0.16255794962840722,0.0739982669489481,2.1873931794891754e-09
132,0.35703569557610493,0.3556366202601602,0.29793794751043684,0.23894975571081614,0.22967835426744515,0.22698958435820019,0.16255794355948291,0.07399826054863642,2.8177334569170206e-09
133,0.3570356940156948,0.3556366182846581,0.2979379506513683,0.23894976059754364,0.2296783531399941,0.22698958914980863,0.16255793636735547,0.07399825305027462,2.8521552052667606e-09
134,0.35703569212597486,0.35563661593730334,0.2979379544151075,0.23894976643929125,0.22967835180123333,0.22698959484894027,0.16255792784319087,0.07399824426337223,3.3426699529933793e-09
135,0.35703568983895617,0.35563661314771206,0.2979379589246288,0.23894977342217763,0.22967835021142155,0.2269896016279439,0.1625579177391612,0.07399823396400852,1.5254877058726845e-09
136,0.3570356870728319,0.3556366098321195,0.2979379643271045,0.23894978176851414,0.2296783483233247,0.2269896096919777,0.16255790576113482,0.07399822188889676,1.178931407897342e-09
137,0.35703568372919814,0.3556366058908228,0.29793797079865075,0.23894979174383033,0.22967834608079749,0.22698961928526595,0.16255789155999148,0.07399820772838347,2.50827559076867e-09
138,0.357035679689724,0.3556366012051394,0.297937978550004,0.2389498036652608,0.22967834341710094,0.22698963069855205,0.162557874721303,0.07399819111818891,1.8825316126690625e-09
139,0.3570356748121595,0.3556365956337815,0.29793798783331044,0.23894981791155986,0.2296783402529025,0.22698964427797313,0.16255785475307225,0.07399817162966016,2.4771776729684188e-09
140,0.357035668925545,0.3556365890085329,0.29793799895023865,0.23894983493505498,0.22967833649389494,0.22698966043562832,0.16255783107116029,0.07399814875826685,2.512447000599277e-09
141,0.3570356618244794,0.3556365811291067,0.2979380122616887,0.2389498552759202,0.22967833202797527,0.22698967966216904,0.16255780298197234,0.07399812191002142,2.4605773769013137e-09
142,0.35703565326223696,0.35563657175700425,0.29793802819938875,0.23894987957921032,0.22967832672188226,0.22698970254178347,0.1625577696618746,0.07399809038544101,2.202335820375967e-09
143,0.35703564294252904,0.3556365606082053,0.29793804727976597,0.2389499086151977,0.22967832041721095,0.22698972977004564,0.16255773013273292,0.07399805336060669,1.075977005775513e-09
144,0.3570356305096294,0.3556365473444528,0.29793807012052975,0.23894994330364888,0.2296783129256776,0.22698976217516367,0.1625576832328369,0.07399800986479027,3.350458802305142e-09
145,0.35703561553654706,0.3556365315628676,0.29793809746049577,0.23894998474280585,0.22967830402350115,0.22698980074327946,0.1625576275823415,0.07399795875402349,4.0083511783168165e-09
146,0.3570355975108539,0.35563651278356295,0.29793813018328336,0.2389500342439745,0.22967829344473747,0.22698984664857716,0.16255756154218134,0.07399789867986373,3.0278081708587487e-09
147,0.35703557581771705,0.35563649043489176,0.2979381693456526,0.2389500933728214,0.22967828087338374,0.22698990128912389,0.16255748316523888,0.07399782805248362,1.8813941570454595e-09
148,0.3570355497195706,0.35563646383584874,0.2979382162113742,0.2389501639986607,0.22967826593402343,0.2269899663295061,0.16255739013828846,0.07399774499704638,2.710445717738085e-09
149,0.3570355183317748,0.35563643217509744,0.29793827229172704,0.23895024835329223,0.22967824818076213,0.22699004375155088,0.1625572797129872,0.07399764730214015,1.3397158747915345e-09
150,0.35703548059347034,0.3556363944859661,0.29793833939391623,0.23895034910123614,0.2296782270841568,0.22699013591463738,0.16255714862384155,0.07399753235882713,2.369763960610275e-09
151,0.3570354352326752,0.35563634961663326,0.2979384196789634,0.23895046942357162,0.22967820201579683,0.22699024562738337,0.16255699299069296,0.07399739708859308,2.4877440601361095e-09
152,0.3570353807244961,0.3556362961945819,0.29793851573092756,0.23895061311801968,0.22967817223015305,0.2269903762328069,0.16255680820281088,0.07399723785818452,2.471217701039542e-09
153,0.3570353152410947,0.35563623258421867,0.29793863063968756,0.23895078471842104,0.2296781368432644,0.2269905317094376,0.1625565887811323,0.07399705037894974,2.041772199703804e-09
154,0.35703523659177067,0.3556361568363263,0.2979387680999367,0.23895098963736613,0.22967809480777437,0.22699071679126545,0.1625563282145418,0.07399682958788871,3.767165208080159e-09
155,0.35703514215123194,0.35563606662780145,0.2979389325296111,0.2389512343364866,0.22967804488382315,0.22699093710991478,0.16255601876533324,0.07399656950711411,2.9959585132473794e-09
156,0.3570350287736905,0.3556359591897781,0.297939129211562,0.23895152652977195,0.2296779856052399,0.22699119936296544,0.16255565123808569,0.07399626307786401,3.310379871698929e-09
157,0.3570348926899963,0.35563583122191345,0.29793936446309277,0.23895187542634488,0.2296779152405299,0.22699151151295696,0.16255521470514023,0.07399590196453998,6.602537964922706e-10
158,0.3570347293844241,0.3556356787901499,0.29793964583888016,0.23895229202037443,0.22967783174818118,0.22699188302227324,0.16255469618061383,0.07399547632348923,3.1335864529526074e-09
159,0.3570345334470843,0.3556354972047779,0.2979399823739474,0.23895278943733353,0.22967773272597777,0.2269923251298116,0.1625540802334479,0.0739949745303896,2.3623186123388064e-09
160,0.35703429839708023,0.3556352808749803,0.29794038487469504,0.2389533833476037,0.2296776153542596,0.22699285117604015,0.16255334852828135,0.0739943828591227,3.0881680095913746e-09
