abs_delta_theta_over_pi,count
0.002574879931636311,1
0.0027659056235095473,1
0.004486862874461021,1
0.005340785555145858,1
0.005350247594468442,1
0.008840205385488164,1
0.009555225768957341,1
0.00963850998333762,1
0.010390247415774797,1
0.011508747516295617,1
0.012281615981663675,1
0.012965127347411107,1
0.014042088643418361,1
0.015731032970920655,1
0.015913546713294282,1
0.017731911616086393,1
0.017823641079715735,1
0.0186794523368039,1
0.01873713627894162,1
0.019389021653694424,1
0.020400409587755373,1
0.02041575768960873,1
0.02125433226844021,1
0.021836841750621016,1
0.022788046013128737,1
0.02316631521126478,1
0.023173888674184177,1
0.023211862269607864,1
0.024087383873410063,1
0.025403467395610446,1
0.02571560121680381,1
0.025741195142901373,1
0.026323704625082038,1
0.026745856259078743,1
0.02701263455046397,1
0.027370421599424013,1
0.027462151063053355,1
0.027577341664429784,1
0.029955635356712713,1
0.031644579684215,1
0.03272154098022226,1
0.0328123986575218,1
0.03292758925889823,1
0.034837256698705486,1
0.03529642091185857,1
0.036105848632578603,1
0.03613144255867588,1
0.0369122149119062,1
0.037120933269780894,1
0.038680728564214915,1
0.041446634187724464,1
0.04191102495312573,1
0.042237251338376386,1
0.04500315696188608,1
0.04519406267913989,1
0.045686668327633365,1
0.04640165620415847,1
0.04675944325311851,1
0.04757803689352211,1
0.04819151340873918,1
0.04980068056359264,1
0.05015189937503103,1
0.05054431027360833,1
0.050751230338613965,1
0.05154953493646363,1
0.05246145747588255,1
0.05736018090101881,1
0.05796828430929719,1
0.05970026092503487,1
0.06038974032195158,1
0.06184704377547984,1
0.06285170489165735,1
0.06413356782024493,1
0.06458308433283418,1
0.06542658482329367,1
0.06554342815173042,1
0.06819249044680328,1
0.06918970221728721,1
0.06928144655254996,1
0.06993333192730261,1
0.07056765706463962,1
0.07140226954443718,1
0.07377207780358255,1
0.07520414795920322,1
0.07689775563410962,1
0.07812165193803812,1
0.08368388552610086,1
0.08410603716009755,1
0.08671289547549892,1
0.08692161383337374,1
0.08859290003455858,1
0.08867046820624445,1
0.08875529042133828,1
0.09159571888329836,1
0.09459316961289765,1
0.09656012381671136,1
0.09694596647776679,1
0.09731351332371836,1
0.0975106735917324,1
0.09814812580351592,1
0.10038068485043591,1
0.10261335685091344,1
0.10610191712919327,1
0.1104297417851796,1
0.11232508122898405,1
0.11300360426668823,1
0.1143837648964271,1
0.11557848419832455,1
0.11568310275670841,1
0.1183443898218341,1
0.11973401249089553,1
0.12196359121232166,1
0.12302911454052216,1
0.12359254712004385,1
0.1238338287452798,1
0.12452330814219659,1
0.13081441103777822,1
0.13341936195629697,1
0.1334723387286174,1
0.13425793653512844,1
0.13599424188793327,1
0.1384711487698371,1
0.13874479940958961,1
0.13876014751144283,1
0.13965461642326638,1
0.13978723229203754,1
0.145137479886506,1
0.1473113541553253,1
0.14830002517854682,1
0.1512959798083333,1
0.15357586025942732,1
0.15402627330738608,1
0.15467369422473717,1
0.15664622740280174,1
0.158391752702208,1
0.15916055709919819,1
0.16058164116021034,1
0.16286647869287418,1
0.16374200029667643,1
0.1638746161654476,1
0.165857476241091,1
0.16871578286815553,1
0.17271482155093576,1
0.1753833636817433,1
0.17541270201004835,1
0.17989956488450937,1
0.18099739884981922,1
0.18156564137639225,1
0.18160361497181587,1
0.18422356906723153,1
0.1869538625662843,1
0.18841311695813268,1
0.19120415135972987,1
0.19581311159780357,1
0.19857901722131327,1
0.20069473293979648,1
0.20115389715294957,1
0.20477750364600017,1
0.2089360629758164,1
0.21024995870875396,1
0.21154414456872436,1
0.2144160136293378,1
0.21473682158321486,1
0.2195697014591165,1
0.2267962136657001,1
0.22832508462951082,1
0.22840990684460466,1
0.2306503682965092,1
0.23214792524542419,1
0.23341627392001874,1
0.23599115385165506,1
0.23725974578552816,1
0.2383049611819957,1
0.24638140126742986,1
0.2471470431235463,1
0.24721197135530867,1
0.2515369468991186,1
0.25249729071801474,1
0.2539565451098632,1
0.254406958157822,1
0.2553377191799748,1
0.2587207188716044,1
0.26324716354331024,1
0.2637084285776062,1
0.26400560204460694,1
0.2662381610915269,1
0.2703209317977305,1
0.2720970024842337,1
0.27579338686048427,1
0.277168407379471,1
0.27812576519310345,1
0.2785495814495826,1
0.2799594417810681,1
0.28028024973494525,1
0.28198429982225176,1
0.28412418626721486,1
0.28649647459073496,1
0.2873345474167202,1
0.28945002336113484,1
0.29619379644823957,1
0.2973638707303397,1
0.29769135339715463,1
0.2988428587433124,1
0.29895970207174916,1
0.299005249130092,1
0.3013376274627114,1
0.30153458200338545,1
0.3034921120045532,1
0.303529232588714,1
0.30515818849643594,1
0.30691223228034353,1
0.3088726182466353,1
0.3119248294191603,1
0.31350910914119895,1
0.31415750141963783,1
0.31479669847977354,1
0.31503798010500966,1
0.3170803750508491,1
0.31940565871784743,1
0.322171564341357,1
0.3241097269894185,1
0.32474644427299343,1
0.32674109485832187,1
0.33252861009586027,1
0.3328981307948934,1
0.3339248668308075,1
0.33427608564224576,1
0.3345732591092465,1
0.3351366916887682,1
0.3356184745057141,1
0.3376404306359641,1
0.33824984237461747,1
0.34409300960131306,1
0.3489947581183433,1
0.34982532820622214,1
0.3506300424109798,1
0.35191763174955454,1
0.35331388848450207,1
0.3570641316553746,1
0.3602155756219969,1
0.3602685523943174,1
0.36085229290557186,1
0.36102194190132453,1
0.36133407572251786,1
0.3627904555536332,1
0.3643862868950428,1
0.3655563611771429,1
0.36688105561444184,1
0.36941051580795203,1
0.37104580010058863,1
0.3717243231382927,1
0.374299203069929,1
0.3770651086934385,1
0.3780921934740333,1
0.37893026630001864,1
0.3806843100839262,1
0.3814699078904372,1
0.38344244106850167,1
0.3838099879144533,1
0.3840767662058385,1
0.3859567707648983,1
0.3867375431181283,1
0.3875981491646507,1
0.3922845230100523,1
0.3929786554067329,1
0.39551199653385555,1
0.3971277905339031,1
0.3974655182811939,1
0.39850795116364196,1
0.3997026704655394,1
0.4017183123131473,1
0.40217957734744336,1
0.4024685760890491,1
0.40346578785953296,1
0.403793270526348,1
0.4038581987581104,1
0.40702074405015126,1
0.4077936125155193,1
0.40798281841724915,1
0.409525589131257,1
0.4108226224649173,1
0.4110197827329315,1
0.4145381862700737,1
0.4168230238027374,1
0.4183821228023433,1
0.4193023600318149,1
0.41991583654703185,1
0.420264434398913,1
0.4211976994756194,1
0.4224907164786681,1
0.42259533503705204,1
0.4228689856768045,1
0.4252566221021778,1
0.4271217797087576,1
