step,H_parallel,H_perp,H_total,PR,PR_over_M,abs_ZT_Z,sigma1_of_step_generator,amp_min,amp_max,amp_std,K_spectral_norm,K_antisym_error,measured_phase_advance,angle_times_sigma1_next
0.0,2.925247931121616,1.236587394487611e-31,2.925247931121616,77.99999999999999,0.9999999999999998,4.368573600852975e-14,nan,0.19365737423271043,0.19365737428692018,8.852713684850408e-12,nan,nan,3.8006358190011866e-05,0.0004180699400899277
1.0,2.9252479311216186,4.404691610917769e-28,2.9252479311216186,77.99999999999999,0.9999999999999998,4.1739902986101867e-14,0.8250699292907122,0.1936573742327098,0.1936573742869205,8.852753036069812e-12,0.825069929290712,1.0367537838369134e-16,3.8006358189996084e-05,0.00041806994008992775
2.0,2.9252479311216173,1.7487287350681927e-27,2.9252479311216173,78.0,1.0,3.929112203942643e-14,0.8250699292907123,0.1936573742327095,0.19365737428692054,8.852762156736626e-12,0.8250699292907129,9.510400509910387e-17,3.8006358189987357e-05,0.000418069940089928
3.0,2.9252479311216195,3.9217822087109756e-27,2.9252479311216195,77.99999999999996,0.9999999999999994,3.8192940084297437e-14,0.8250699292907129,0.1936573742327092,0.193657374286921,8.85279156265286e-12,0.8250699292907125,1.0119311076291296e-16,3.800635818997e-05,0.00041806994008992856
4.0,2.925247931121623,6.94799091442932e-27,2.925247931121623,78.0,1.0,3.545125554621642e-14,0.825069929290714,0.19365737423270862,0.19365737428692129,8.85281741954473e-12,0.8250699292907132,9.776801649949281e-17,3.8006358189998436e-05,0.00041806994008992835
5.0,2.925247931121624,1.0832541336103451e-26,2.925247931121624,77.99999999999999,0.9999999999999998,3.4314735998484983e-14,0.8250699292907135,0.1936573742327082,0.19365737428692145,8.852835008243973e-12,0.825069929290714,9.650246473640681e-17,3.800635818994811e-05,0.00041806994008992856
6.0,2.9252479311216257,1.561185814232343e-26,2.9252479311216257,77.99999999999999,0.9999999999999998,3.3348572058728753e-14,0.825069929290714,0.1936573742327077,0.1936573742869216,8.852857680334903e-12,0.8250699292907144,1.0597849516912081e-16,3.800635818997883e-05,0.0004180699400899285
7.0,2.925247931121627,2.125466416949405e-26,2.925247931121627,78.0,1.0,3.173415489583309e-14,0.8250699292907139,0.19365737423270743,0.19365737428692179,8.852882949004994e-12,0.8250699292907147,1.033946164159614e-16,3.8006358189991775e-05,0.00041806994008992905
8.0,2.9252479311216275,2.768208551196802e-26,2.9252479311216275,78.0,1.0,3.046766949870332e-14,0.8250699292907149,0.19365737423270696,0.19365737428692217,8.852933150655564e-12,0.825069929290715,1.0371157055497321e-16,3.8006358190001234e-05,0.00041806994008992894
9.0,2.925247931121627,3.503530193059658e-26,2.925247931121627,78.00000000000003,1.0000000000000004,3.0778339326165685e-14,0.8250699292907147,0.19365737423270654,0.1936573742869224,8.852966185915577e-12,0.8250699292907153,1.0262015891762594e-16,3.800635818998122e-05,0.00041806994008992943
10.0,2.9252479311216284,4.320813845080683e-26,2.9252479311216284,78.00000000000003,1.0000000000000004,3.081712068989518e-14,0.8250699292907157,0.19365737423270585,0.1936573742869227,8.85303743987085e-12,0.8250699292907149,1.0064703746159354e-16,3.8006358190040753e-05,0.0004180699400899295
11.0,2.925247931121631,5.221401202004433e-26,2.925247931121631,77.99999999999999,0.9999999999999998,3.148800757104202e-14,0.8250699292907158,0.19365737423270563,0.19365737428692306,8.853061464333664e-12,0.8250699292907153,9.670716118242673e-17,3.800635818997607e-05,0.0004180699400899298
