step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,1.236587394487611e-31,4.227290895009612e-32,0.9999999999999998,8.852713684850408e-12
25,2.6200076736907873e-21,8.956532011582959e-22,1.0000000000000002,1.1519477830348488e-11
50,9.196541553619665e-21,3.1438502889884312e-21,1.0000000000000002,1.7444773563908355e-11
75,1.47622681168865e-20,5.046501515249633e-21,1.0,2.1789022757850574e-11
100,1.3835916364472382e-20,4.729826903652164e-21,1.0,2.086398169791169e-11
125,7.569350310573759e-21,2.5875927404454598e-21,0.9999999999999997,1.527638526825303e-11
150,2.1646468150244265e-21,7.39987469778099e-22,1.0,9.706393744114273e-12
200,6.352587646537728e-21,2.171640762122205e-21,1.0,1.3244674530286675e-11
300,7.848832209790044e-21,2.683134009355552e-21,1.0,1.2995072209404254e-11
500,7.527285936699401e-21,2.5732129767927862e-21,1.0000000000000004,7.864273388281136e-12
750,3.776762536268192e-20,1.2910914306054477e-20,0.9999999999999997,2.3339487684528138e-11
1000,5.3907384293456183e-20,1.8428312937143808e-20,0.9999999999999994,8.417929309606642e-12
1500,2.6730433703838217e-19,9.13783526498498e-20,1.0000000000000004,1.1067529985276335e-11
2000,8.255060120386117e-19,2.822003575340165e-19,1.0000000000000002,1.5323852554720908e-11
3000,3.218897411039905e-18,1.1003844757195947e-18,1.0,3.097698170581683e-11
4000,6.0317163178815304e-18,2.061950460234136e-18,0.9999999999999998,2.0613903751928533e-10
5000,6.751712736030278e-18,2.308082219011843e-18,1.0000000000000004,1.2927163525782516e-09
7500,5.614254389535202e-16,1.919240529939448e-16,0.9999999999993789,7.631229853169068e-08
10000,4.861196390657735e-12,1.6618066246402195e-12,0.9999999926214284,8.317447595457929e-06
15000,0.004280209354299663,0.0014631954128600422,0.8368136545156042,0.0439300961416784
20000,2.66132920638202,0.909779023536671,0.16779521777364417,0.16165981805658555
25000,2.674071692886722,0.9141350599485272,0.1545063478165184,0.17492746649673369
30000,2.670480992123189,0.912907573987626,0.15387655045565893,0.17746382552576856
35000,2.6705720699440882,0.9129387090625828,0.15384760751543666,0.1779937567237118
40000,2.670714397857079,0.9129873640538886,0.15384622511414048,0.1781068757043019
