step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.7104252823535035e-33,2.1570224126314034e-33,0.6994177892738399,0.07431413249660504
5,3.738221517220145e-08,1.4120537783661445e-08,0.6994177645384676,0.0743141342830059
10,1.4952886594610383e-07,5.648215312050663e-08,0.6994176848338468,0.07431414003909087
25,9.345556150054021e-07,3.530135336236037e-07,0.6994171158794739,0.0743141811237562
50,3.7382252051174935e-06,1.4120551714107664e-06,0.6994150680345669,0.07431432897398259
75,8.411016814695908e-06,3.177127951990503e-06,0.6994116455679389,0.07431457601656781
100,1.4952943739819753e-05,5.648236897745442e-06,0.6994068484369208,0.07431492221216356
125,2.3364024542625428e-05,8.825389020227601e-06,0.6994006767270395,0.07431536751283609
150,3.364428305872249e-05,1.2708593322959846e-05,0.6993931306517567,0.0743159118621051
200,5.981245493628042e-05,2.2593204441489293e-05,0.6993739168968691,0.07431729743804247
250,9.345775537034696e-05,3.530218206181944e-05,0.6993492114289186,0.07431907831880465
300,0.00013458056404191875,5.08356696024139e-05,0.6993190205366303,0.07432125374906424
350,0.0001831813433329034,6.919384172069038e-05,0.6992833525352857,0.07432382284052291
400,0.00023926063690483034,9.03769037761537e-05,0.6992422177624685,0.07432678457302769
450,0.00030281906784323403,0.00011438509112946388,0.699195628575085,0.07433013779561946
500,0.00037385733637322675,0.00014121866827953038,0.6991435993475861,0.07433388122751083
