step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,5.7104252823535035e-33,2.1570224126314034e-33,0.6994177892738399,0.07431413249660504
25,0.009363412408133443,0.003536880253992355,0.6930823476307086,0.07476867696228871
50,0.03741002339606897,0.014131041898359035,0.6792118629198493,0.07579377942823454
75,0.08301587831095891,0.031357928922452996,0.668561125498915,0.07666486875940375
100,0.14404503314682454,0.05441072241783695,0.6651943121947651,0.07698519436277958
125,0.2189255029591573,0.08269563005032127,0.6645632938370014,0.07673916551341986
150,0.304649327135348,0.11507644249452274,0.666019448935149,0.07606385873811142
200,0.49243603195662655,0.1860098863389625,0.6722245017409166,0.07484604481996386
300,0.9021604866646391,0.3407767886464721,0.666429406194842,0.07467746761832238
500,1.6877491092046406,0.6375204079288205,0.6774737369217421,0.07540073404548349
750,2.2194344701084954,0.8383561046118103,0.6734819507333768,0.07594716875499928
1000,2.5051332048789137,0.9462742619624651,0.676527538605616,0.07493476755954037
1500,2.567174881537325,0.9697095194874953,0.6695972794830871,0.07701704462741224
2000,2.6223186161043284,0.990539188994735,0.6364605125083608,0.08090145049813607
3000,2.4933056413810615,0.9418065877892803,0.49782233510560153,0.09762923454108258
4000,2.557670807353654,0.9661195064827875,0.32796463155850547,0.11025629080024882
5000,2.5777971987885446,0.9737219310419982,0.3110063625088398,0.12401097681868135
7500,2.5372734686593126,0.9584147359013994,0.20121003507407714,0.15364841459038425
10000,2.5212622773432916,0.9523667627967195,0.17432753743430807,0.1703869900162081
15000,2.525144686858013,0.9538332812985204,0.16707213256386666,0.18020268527668357
20000,2.524092916917733,0.9534359919147114,0.16668788294065218,0.18224415409475642
25000,2.523716300576898,0.9532937310744787,0.16666775614621868,0.18269695325851018
30000,2.5235985418059994,0.9532492495701126,0.16666672007613265,0.18279931782451228
35000,2.5235734034738755,0.9532397539644721,0.1666666693024949,0.18282210945140692
40000,2.5235700139462223,0.9532384736240309,0.16666666680420839,0.18282717928615358
