t,H,Q2_re,Q2_im,generator_norm,antisym_residual
0,np.float64(208.61487102709663),np.float64(-29.485369452188138),np.float64(50.734575451676676),np.float64(24.76545398078709),np.float64(4.440892098500626e-16)
1,np.float64(208.614871027097),np.float64(-29.485369452188138),np.float64(50.73457545167693),np.float64(31.148704976223996),np.float64(8.881784197001252e-16)
2,np.float64(208.61487102709748),np.float64(-29.48536945218831),np.float64(50.73457545167681),np.float64(51.95674776822154),np.float64(1.7763568394002505e-15)
3,np.float64(208.61487102709708),np.float64(-29.48536945218841),np.float64(50.734575451676676),np.float64(71.35147792691947),np.float64(3.552713678800501e-15)
4,np.float64(208.61487102709685),np.float64(-29.485369452188714),np.float64(50.734575451676456),np.float64(81.66054144772777),np.float64(7.105427357601002e-15)
5,np.float64(208.61487102709705),np.float64(-29.485369452188383),np.float64(50.734575451676605),np.float64(82.95107216354697),np.float64(7.105427357601002e-15)
6,np.float64(208.61487102709722),np.float64(-29.48536945218764),np.float64(50.734575451677046),np.float64(83.9522840011645),np.float64(8.881784197001252e-16)
7,np.float64(208.61487102709714),np.float64(-29.485369452187683),np.float64(50.73457545167708),np.float64(85.71895948256243),np.float64(7.105427357601002e-15)
8,np.float64(208.61487102709714),np.float64(-29.48536945218687),np.float64(50.73457545167778),np.float64(89.75885164094115),np.float64(8.881784197001252e-16)
9,np.float64(208.61487102709683),np.float64(-29.485369452186724),np.float64(50.734575451677706),np.float64(96.30337722739917),np.float64(7.105427357601002e-15)
10,np.float64(208.6148710270967),np.float64(-29.485369452186077),np.float64(50.73457545167818),np.float64(96.45574005593195),np.float64(7.105427357601002e-15)
11,np.float64(208.6148710270965),np.float64(-29.48536945218475),np.float64(50.73457545167884),np.float64(96.52659104184313),np.float64(7.105427357601002e-15)
12,np.float64(208.6148710270972),np.float64(-29.485369452185864),np.float64(50.734575451678324),np.float64(96.61703610158598),np.float64(3.552713678800501e-15)
13,np.float64(208.61487102709714),np.float64(-29.485369452186895),np.float64(50.73457545167767),np.float64(96.73990844823206),np.float64(3.552713678800501e-15)
14,np.float64(208.61487102709822),np.float64(-29.485369452188603),np.float64(50.73457545167682),np.float64(96.90164840838928),np.float64(3.552713678800501e-15)
15,np.float64(208.61487102709805),np.float64(-29.485369452188635),np.float64(50.734575451676825),np.float64(97.07542891334077),np.float64(7.105427357601002e-15)
16,np.float64(208.6148710270981),np.float64(-29.485369452187907),np.float64(50.7345754516773),np.float64(97.21458959717418),np.float64(7.105427357601002e-15)
17,np.float64(208.6148710270986),np.float64(-29.485369452187967),np.float64(50.73457545167723),np.float64(97.3022786648938),np.float64(3.552713678800501e-15)
18,np.float64(208.61487102709862),np.float64(-29.485369452187733),np.float64(50.73457545167741),np.float64(97.36203365631593),np.float64(4.440892098500626e-16)
19,np.float64(208.61487102709876),np.float64(-29.4853694521878),np.float64(50.734575451677465),np.float64(97.42391598408362),np.float64(7.105427357601002e-15)
20,np.float64(208.6148710270985),np.float64(-29.485369452187523),np.float64(50.73457545167773),np.float64(97.4973045333284),np.float64(7.105427357601002e-15)
21,np.float64(208.61487102709776),np.float64(-29.48536945218904),np.float64(50.734575451676825),np.float64(97.56718919852074),np.float64(7.105427357601002e-15)
22,np.float64(208.61487102709756),np.float64(-29.48536945218911),np.float64(50.73457545167685),np.float64(97.62072482690246),np.float64(1.7763568394002505e-15)
23,np.float64(208.61487102709773),np.float64(-29.485369452189225),np.float64(50.73457545167696),np.float64(97.66005800951872),np.float64(7.105427357601002e-15)
24,np.float64(208.61487102709825),np.float64(-29.48536945219055),np.float64(50.73457545167632),np.float64(97.68757396841681),np.float64(7.105427357601002e-15)
25,np.float64(208.6148710270985),np.float64(-29.485369452190593),np.float64(50.7345754516764),np.float64(97.70970744515783),np.float64(2.220446049250313e-16)
26,np.float64(208.61487102709867),np.float64(-29.485369452190568),np.float64(50.73457545167642),np.float64(97.73278342757096),np.float64(1.7763568394002505e-15)
27,np.float64(208.6148710270985),np.float64(-29.485369452190568),np.float64(50.734575451676484),np.float64(97.75735641846627),np.float64(7.105427357601002e-15)
28,np.float64(208.61487102709765),np.float64(-29.48536945219012),np.float64(50.734575451676434),np.float64(97.77866609155544),np.float64(7.105427357601002e-15)
29,np.float64(208.61487102709782),np.float64(-29.485369452190923),np.float64(50.73457545167595),np.float64(97.79272453017079),np.float64(7.105427357601002e-15)
30,np.float64(208.61487102709805),np.float64(-29.485369452191435),np.float64(50.734575451675624),np.float64(97.80314622985466),np.float64(7.105427357601002e-15)
31,np.float64(208.61487102709742),np.float64(-29.48536945218959),np.float64(50.734575451676484),np.float64(97.8137620466502),np.float64(7.105427357601002e-15)
32,np.float64(208.61487102709737),np.float64(-29.485369452189524),np.float64(50.73457545167638),np.float64(97.82334416192937),np.float64(7.105427357601002e-15)
33,np.float64(208.614871027097),np.float64(-29.485369452189364),np.float64(50.73457545167638),np.float64(97.83120640008244),np.float64(1.7763568394002505e-15)
34,np.float64(208.61487102709683),np.float64(-29.485369452189552),np.float64(50.73457545167612),np.float64(97.83780816764134),np.float64(8.881784197001252e-16)
35,np.float64(208.61487102709708),np.float64(-29.4853694521913),np.float64(50.73457545167511),np.float64(97.84299337893103),np.float64(7.105427357601002e-15)
36,np.float64(208.61487102709702),np.float64(-29.485369452193773),np.float64(50.73457545167372),np.float64(97.84702603950669),np.float64(7.105427357601002e-15)
37,np.float64(208.61487102709756),np.float64(-29.485369452193453),np.float64(50.73457545167406),np.float64(97.85033301283553),np.float64(7.105427357601002e-15)
38,np.float64(208.6148710270973),np.float64(-29.485369452192188),np.float64(50.734575451674985),np.float64(97.8529364485335),np.float64(7.105427357601002e-15)
39,np.float64(208.61487102709793),np.float64(-29.485369452193382),np.float64(50.734575451674544),np.float64(97.85509131088993),np.float64(7.105427357601002e-15)
40,np.float64(208.61487102709782),np.float64(-29.48536945219358),np.float64(50.73457545167415),np.float64(97.85715168785293),np.float64(7.105427357601002e-15)
41,np.float64(208.61487102709776),np.float64(-29.485369452192852),np.float64(50.73457545167471),np.float64(97.85904811385338),np.float64(7.105427357601002e-15)
42,np.float64(208.6148710270979),np.float64(-29.485369452191676),np.float64(50.73457545167524),np.float64(97.86051442170904),np.float64(7.105427357601002e-15)
43,np.float64(208.61487102709776),np.float64(-29.48536945219263),np.float64(50.73457545167465),np.float64(97.86160027505008),np.float64(8.881784197001252e-16)
44,np.float64(208.614871027098),np.float64(-29.485369452192586),np.float64(50.73457545167476),np.float64(97.86254532645945),np.float64(7.105427357601002e-15)
45,np.float64(208.61487102709833),np.float64(-29.485369452192735),np.float64(50.73457545167473),np.float64(97.8634415470675),np.float64(7.105427357601002e-15)
46,np.float64(208.6148710270985),np.float64(-29.48536945219388),np.float64(50.734575451674125),np.float64(97.86414531280568),np.float64(7.105427357601002e-15)
47,np.float64(208.61487102709862),np.float64(-29.48536945219434),np.float64(50.73457545167389),np.float64(97.86463309397311),np.float64(7.105427357601002e-15)
48,np.float64(208.61487102709816),np.float64(-29.485369452194274),np.float64(50.734575451673734),np.float64(97.86494798637254),np.float64(7.105427357601002e-15)
49,np.float64(208.61487102709776),np.float64(-29.485369452194178),np.float64(50.73457545167348),np.float64(97.86527052463164),np.float64(8.881784197001252e-16)
50,np.float64(208.61487102709805),np.float64(-29.485369452193474),np.float64(50.73457545167386),np.float64(97.86569177560025),np.float64(8.881784197001252e-16)
51,np.float64(208.61487102709805),np.float64(-29.485369452193943),np.float64(50.734575451673805),np.float64(97.86601162092543),np.float64(7.105427357601002e-15)
52,np.float64(208.61487102709742),np.float64(-29.485369452194607),np.float64(50.73457545167308),np.float64(97.86622036521868),np.float64(7.105427357601002e-15)
53,np.float64(208.6148710270974),np.float64(-29.485369452196355),np.float64(50.73457545167197),np.float64(97.86646795820211),np.float64(8.881784197001252e-16)
54,np.float64(208.61487102709714),np.float64(-29.485369452195986),np.float64(50.734575451672086),np.float64(97.86674152101419),np.float64(7.105427357601002e-15)
55,np.float64(208.61487102709665),np.float64(-29.48536945219422),np.float64(50.734575451672654),np.float64(97.86692621826793),np.float64(8.881784197001252e-16)
56,np.float64(208.61487102709685),np.float64(-29.485369452192465),np.float64(50.734575451673976),np.float64(97.86703403244034),np.float64(2.7755575615628914e-17)
57,np.float64(208.61487102709674),np.float64(-29.485369452190785),np.float64(50.7345754516749),np.float64(97.86713220720257),np.float64(7.105427357601002e-15)
58,np.float64(208.61487102709648),np.float64(-29.485369452190046),np.float64(50.734575451675354),np.float64(97.86722746244727),np.float64(8.881784197001252e-16)
59,np.float64(208.61487102709606),np.float64(-29.485369452190668),np.float64(50.73457545167487),np.float64(97.8672834597536),np.float64(7.105427357601002e-15)
60,np.float64(208.61487102709594),np.float64(-29.48536945218979),np.float64(50.73457545167554),np.float64(97.86730963792239),np.float64(7.105427357601002e-15)
61,np.float64(208.61487102709583),np.float64(-29.48536945219114),np.float64(50.734575451674914),np.float64(97.86733206549785),np.float64(8.881784197001252e-16)
62,np.float64(208.614871027096),np.float64(-29.48536945219106),np.float64(50.73457545167497),np.float64(97.86737076379424),np.float64(7.105427357601002e-15)
63,np.float64(208.61487102709623),np.float64(-29.48536945219188),np.float64(50.7345754516746),np.float64(97.86741774739065),np.float64(7.105427357601002e-15)
64,np.float64(208.61487102709614),np.float64(-29.48536945219189),np.float64(50.734575451674516),np.float64(97.8674461373442),np.float64(7.105427357601002e-15)
65,np.float64(208.61487102709577),np.float64(-29.485369452189534),np.float64(50.7345754516758),np.float64(97.86747917127391),np.float64(1.3877787807814457e-17)
66,np.float64(208.61487102709606),np.float64(-29.485369452190778),np.float64(50.73457545167504),np.float64(97.86752871005753),np.float64(7.105427357601002e-15)
67,np.float64(208.6148710270952),np.float64(-29.485369452189822),np.float64(50.73457545167541),np.float64(97.86756893269067),np.float64(7.105427357601002e-15)
68,np.float64(208.61487102709526),np.float64(-29.485369452188657),np.float64(50.734575451676065),np.float64(97.8675919449472),np.float64(7.105427357601002e-15)
69,np.float64(208.6148710270952),np.float64(-29.485369452190795),np.float64(50.734575451674814),np.float64(97.86761123240004),np.float64(8.881784197001252e-16)
70,np.float64(208.61487102709458),np.float64(-29.4853694521917),np.float64(50.73457545167393),np.float64(97.86762855582626),np.float64(7.105427357601002e-15)
71,np.float64(208.61487102709384),np.float64(-29.485369452190472),np.float64(50.73457545167447),np.float64(97.86763851490969),np.float64(7.105427357601002e-15)
72,np.float64(208.6148710270943),np.float64(-29.485369452191225),np.float64(50.73457545167414),np.float64(97.86764360088937),np.float64(7.105427357601002e-15)
73,np.float64(208.61487102709464),np.float64(-29.48536945219114),np.float64(50.73457545167428),np.float64(97.86764786324147),np.float64(7.105427357601002e-15)
74,np.float64(208.61487102709452),np.float64(-29.485369452190355),np.float64(50.7345754516748),np.float64(97.86765251905399),np.float64(7.105427357601002e-15)
75,np.float64(208.61487102709467),np.float64(-29.485369452191776),np.float64(50.73457545167399),np.float64(97.86765710192999),np.float64(7.105427357601002e-15)
76,np.float64(208.61487102709532),np.float64(-29.48536945219349),np.float64(50.73457545167306),np.float64(97.86766043987129),np.float64(7.105427357601002e-15)
77,np.float64(208.61487102709464),np.float64(-29.48536945219399),np.float64(50.734575451672754),np.float64(97.86766543611053),np.float64(7.105427357601002e-15)
78,np.float64(208.61487102709447),np.float64(-29.48536945219235),np.float64(50.73457545167381),np.float64(97.86767328560104),np.float64(8.881784197001252e-16)
79,np.float64(208.6148710270939),np.float64(-29.485369452190167),np.float64(50.73457545167501),np.float64(97.86767990549737),np.float64(7.105427357601002e-15)
80,np.float64(208.61487102709435),np.float64(-29.485369452192465),np.float64(50.73457545167346),np.float64(97.86768387420686),np.float64(7.105427357601002e-15)
81,np.float64(208.61487102709395),np.float64(-29.485369452190692),np.float64(50.73457545167405),np.float64(97.86768724937782),np.float64(8.881784197001252e-16)
82,np.float64(208.61487102709347),np.float64(-29.485369452192312),np.float64(50.73457545167282),np.float64(97.86769042280498),np.float64(7.105427357601002e-15)
83,np.float64(208.6148710270939),np.float64(-29.48536945219176),np.float64(50.73457545167345),np.float64(97.86769235189566),np.float64(7.105427357601002e-15)
84,np.float64(208.614871027094),np.float64(-29.48536945219426),np.float64(50.734575451672015),np.float64(97.86769334868856),np.float64(7.105427357601002e-15)
85,np.float64(208.61487102709404),np.float64(-29.48536945219517),np.float64(50.73457545167155),np.float64(97.86769414760198),np.float64(8.881784197001252e-16)
86,np.float64(208.6148710270939),np.float64(-29.485369452195123),np.float64(50.73457545167161),np.float64(97.86769488641639),np.float64(8.881784197001252e-16)
87,np.float64(208.61487102709341),np.float64(-29.48536945219486),np.float64(50.73457545167176),np.float64(97.86769557373489),np.float64(7.105427357601002e-15)
88,np.float64(208.61487102709305),np.float64(-29.485369452193442),np.float64(50.73457545167249),np.float64(97.86769609398668),np.float64(2.7755575615628914e-17)
89,np.float64(208.61487102709305),np.float64(-29.485369452191684),np.float64(50.73457545167354),np.float64(97.86769686909835),np.float64(7.105427357601002e-15)
90,np.float64(208.6148710270931),np.float64(-29.48536945219135),np.float64(50.734575451673805),np.float64(97.86769820632989),np.float64(1.3877787807814457e-17)
91,np.float64(208.61487102709262),np.float64(-29.48536945219091),np.float64(50.73457545167414),np.float64(97.86769938467974),np.float64(7.105427357601002e-15)
92,np.float64(208.6148710270927),np.float64(-29.48536945219213),np.float64(50.73457545167299),np.float64(97.86770012206608),np.float64(7.105427357601002e-15)
93,np.float64(208.6148710270931),np.float64(-29.485369452192987),np.float64(50.734575451672484),np.float64(97.86770087131924),np.float64(7.105427357601002e-15)
94,np.float64(208.61487102709327),np.float64(-29.48536945219199),np.float64(50.734575451673194),np.float64(97.86770171761172),np.float64(7.105427357601002e-15)
95,np.float64(208.614871027093),np.float64(-29.485369452192284),np.float64(50.73457545167304),np.float64(97.86770234042251),np.float64(7.105427357601002e-15)
96,np.float64(208.61487102709282),np.float64(-29.485369452190177),np.float64(50.73457545167439),np.float64(97.86770272540107),np.float64(7.105427357601002e-15)
97,np.float64(208.61487102709356),np.float64(-29.48536945219069),np.float64(50.73457545167442),np.float64(97.8677030394121),np.float64(2.7755575615628914e-17)
98,np.float64(208.61487102709376),np.float64(-29.48536945218996),np.float64(50.73457545167494),np.float64(97.86770334549206),np.float64(8.881784197001252e-16)
99,np.float64(208.61487102709367),np.float64(-29.485369452191463),np.float64(50.734575451674054),np.float64(97.86770363874625),np.float64(7.105427357601002e-15)
100,np.float64(208.61487102709384),np.float64(-29.485369452189282),np.float64(50.73457545167534),np.float64(97.8677039067532),np.float64(7.105427357601002e-15)
101,np.float64(208.61487102709424),np.float64(-29.485369452190042),np.float64(50.7345754516748),np.float64(97.86770413761413),np.float64(7.105427357601002e-15)
102,np.float64(208.61487102709444),np.float64(-29.48536945219024),np.float64(50.734575451674715),np.float64(97.86770439500465),np.float64(8.881784197001252e-16)
103,np.float64(208.61487102709535),np.float64(-29.48536945218886),np.float64(50.73457545167578),np.float64(97.8677046892743),np.float64(7.105427357601002e-15)
104,np.float64(208.61487102709555),np.float64(-29.485369452190582),np.float64(50.73457545167506),np.float64(97.86770494323639),np.float64(7.105427357601002e-15)
105,np.float64(208.6148710270953),np.float64(-29.48536945218957),np.float64(50.7345754516757),np.float64(97.86770516188994),np.float64(8.881784197001252e-16)
106,np.float64(208.6148710270952),np.float64(-29.485369452188415),np.float64(50.73457545167624),np.float64(97.8677053837599),np.float64(7.105427357601002e-15)
107,np.float64(208.61487102709503),np.float64(-29.485369452186234),np.float64(50.73457545167767),np.float64(97.86770559829745),np.float64(7.105427357601002e-15)
108,np.float64(208.61487102709486),np.float64(-29.485369452185466),np.float64(50.73457545167825),np.float64(97.86770579462632),np.float64(7.105427357601002e-15)
109,np.float64(208.61487102709475),np.float64(-29.485369452184802),np.float64(50.734575451678694),np.float64(97.8677059877559),np.float64(8.881784197001252e-16)
110,np.float64(208.61487102709478),np.float64(-29.485369452184592),np.float64(50.73457545167902),np.float64(97.86770618984896),np.float64(2.7755575615628914e-17)
111,np.float64(208.61487102709492),np.float64(-29.485369452184433),np.float64(50.73457545167919),np.float64(97.86770640426707),np.float64(7.105427357601002e-15)
112,np.float64(208.61487102709495),np.float64(-29.485369452182656),np.float64(50.734575451680016),np.float64(97.86770662875871),np.float64(7.105427357601002e-15)
113,np.float64(208.61487102709447),np.float64(-29.48536945218075),np.float64(50.734575451680875),np.float64(97.86770685354304),np.float64(7.105427357601002e-15)
114,np.float64(208.61487102709424),np.float64(-29.485369452182027),np.float64(50.73457545168009),np.float64(97.86770707222304),np.float64(7.105427357601002e-15)
115,np.float64(208.614871027094),np.float64(-29.48536945218096),np.float64(50.73457545168056),np.float64(97.86770728150962),np.float64(7.105427357601002e-15)
116,np.float64(208.61487102709398),np.float64(-29.485369452181146),np.float64(50.734575451680314),np.float64(97.86770747157492),np.float64(7.105427357601002e-15)
117,np.float64(208.6148710270943),np.float64(-29.485369452181274),np.float64(50.73457545168033),np.float64(97.86770763738865),np.float64(7.105427357601002e-15)
118,np.float64(208.61487102709447),np.float64(-29.48536945218137),np.float64(50.734575451680456),np.float64(97.867707784634),np.float64(7.105427357601002e-15)
119,np.float64(208.61487102709458),np.float64(-29.48536945218075),np.float64(50.73457545168094),np.float64(97.86770791944618),np.float64(7.105427357601002e-15)
120,np.float64(208.6148710270943),np.float64(-29.48536945217947),np.float64(50.73457545168175),np.float64(97.86770804696708),np.float64(8.881784197001252e-16)
