step,time,seed,epsilon,baseline_norm,perturbed_norm,total_difference,transverse_difference,normalized_transverse_amplification,local_transverse_growth_rate,renormalization_factor,active_subspace_dimension,projection_closure_error,norm_error,conservation_error
39800,39800,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2146033999e-10,1.9951602994e-10,1.9951602994e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,1.1102230246e-15
39850,39850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.9216723328e-10,2.4198953363e-10,2.4198953363e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,7.7715611724e-16
39900,39900,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4311259866e-10,2.9159619229e-10,2.9159619229e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,6.6613381478e-16
39950,39950,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.0043268456e-10,3.4342115792e-10,3.4342115792e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,6.6613381478e-16
40000,40000,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.6829945014e-10,3.8229436266e-10,3.8229436266e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,7.7715611724e-16
40050,40050,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.1689830232e-10,4.3061222767e-10,4.3061222767e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,8.8817841970e-16
40100,40100,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6887120677e-10,4.7930912115e-10,4.7930912115e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,8.8817841970e-16
40150,40150,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.3173224292e-10,5.1390907243e-10,5.1390907243e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,8.8817841970e-16
40167,40167,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.4944768158e-10,5.2723104443e-10,5.2723104443e+00,3.3249373619e-03,5.2723104443e+00,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
40200,40200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0872676102e-10,9.7921147646e-11,9.7921147646e-01,nan,nan,4,0.0000000000e+00,1.1102230246e-16,9.9920072216e-16
40250,40250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4104994691e-10,1.0581341036e-10,1.0581341036e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,9.9920072216e-16
40300,40300,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.8500518303e-10,1.4394541208e-10,1.4394541208e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,9.9920072216e-16
40350,40350,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3927420393e-10,1.6490180427e-10,1.6490180427e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
40400,40400,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.9330347789e-10,1.9615793522e-10,1.9615793522e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.2212453271e-15
40450,40450,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4357862957e-10,2.4694194637e-10,2.4694194637e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.4432899320e-15
40500,40500,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9652283567e-10,2.7082075974e-10,2.7082075974e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
40550,40550,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.4852960745e-10,3.0055514082e-10,3.0055514082e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.6653345369e-15
40600,40600,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9584938059e-10,3.5043579920e-10,3.5043579920e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.3322676296e-15
40650,40650,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4438116396e-10,3.7420414810e-10,3.7420414810e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.5543122345e-15
40667,40667,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6132781476e-10,3.7976305174e-10,3.7976305174e+00,2.6687546484e-03,3.7976305174e+00,4,0.0000000000e+00,1.1102230246e-16,1.6653345369e-15
40700,40700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.2306578088e-10,1.0936636400e-10,1.0936636400e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.5543122345e-15
40750,40750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.6663146722e-10,1.3758527689e-10,1.3758527689e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
40800,40800,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2777827992e-10,2.0854635411e-10,2.0854635411e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
40850,40850,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.0150099192e-10,2.5792454559e-10,2.5792454559e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
40900,40900,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.5766890229e-10,3.0639584198e-10,3.0639584198e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.4432899320e-15
40950,40950,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.2205261782e-10,3.7579753445e-10,3.7579753445e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.4432899320e-15
41000,41000,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9291713219e-10,4.2348428428e-10,4.2348428428e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.5543122345e-15
41050,41050,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4571556332e-10,4.6923972610e-10,4.6923972610e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.6653345369e-15
41100,41100,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.0465471144e-10,5.3337150857e-10,5.3337150857e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.8873791419e-15
41150,41150,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.7043150377e-10,5.7793985119e-10,5.7793985119e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,1.8873791419e-15
41167,41167,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.8869203903e-10,5.8983858462e-10,5.8983858462e+00,3.5493574562e-03,5.8983858462e+00,4,0.0000000000e+00,3.3306690739e-16,1.9984014443e-15
41200,41200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.1429315765e-10,1.0455306573e-10,1.0455306573e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.9984014443e-15
41250,41250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4624554804e-10,1.2138545581e-10,1.2138545581e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.9984014443e-15
41300,41300,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.8990629136e-10,1.5189235082e-10,1.5189235082e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.2204460493e-15
41350,41350,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4628728551e-10,1.7341207502e-10,1.7341207502e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.4424906542e-15
41400,41400,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.9636308678e-10,2.1043558218e-10,2.1043558218e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.4424906542e-15
41450,41450,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4395493194e-10,2.4832099238e-10,2.4832099238e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.5535129566e-15
41500,41500,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9857665884e-10,2.6916817248e-10,2.6916817248e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.3314683517e-15
41550,41550,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.4732762505e-10,3.0593422707e-10,3.0593422707e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-15
41600,41600,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9147199940e-10,3.4409590540e-10,3.4409590540e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.1094237468e-15
41650,41650,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4153906333e-10,3.6280405409e-10,3.6280405409e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.3314683517e-15
41667,41667,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.5838270511e-10,3.7142980115e-10,3.7142980115e+00,2.6243793995e-03,3.7142980115e+00,4,0.0000000000e+00,0.0000000000e+00,2.3314683517e-15
41700,41700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.1361553812e-10,9.8847371550e-11,9.8847371550e-01,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.3314683517e-15
41750,41750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5604771384e-10,1.1350001447e-10,1.1350001447e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-15
41800,41800,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.1491215613e-10,1.9018182114e-10,1.9018182114e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.3314683517e-15
41850,41850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.8314780011e-10,2.3539744629e-10,2.3539744629e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,2.3314683517e-15
41900,41900,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4312352653e-10,2.7559496948e-10,2.7559496948e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.2204460493e-15
41950,41950,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.0809262504e-10,3.5397889346e-10,3.5397889346e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.9984014443e-15
42000,42000,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.7411621275e-10,4.0079555276e-10,4.0079555276e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.8873791419e-15
42050,42050,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.3019482920e-10,4.3773751806e-10,4.3773751806e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.7763568394e-15
42100,42100,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.9059075512e-10,5.0981679361e-10,5.0981679361e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.6653345369e-15
42150,42150,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.5177221517e-10,5.5550298971e-10,5.5550298971e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
42167,42167,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.6989581076e-10,5.6380417986e-10,5.6380417986e+00,3.4590736128e-03,5.6380417986e+00,4,0.0000000000e+00,0.0000000000e+00,1.6653345369e-15
42200,42200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.2064393983e-10,1.1081865653e-10,1.1081865653e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.5543122345e-15
42250,42250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5498554103e-10,1.3642118675e-10,1.3642118675e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
42300,42300,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.0255813631e-10,1.7164779563e-10,1.7164779563e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
42350,42350,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.6468762386e-10,2.0093827091e-10,2.0093827091e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-15
42400,42400,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1308398575e-10,2.4471511747e-10,2.4471511747e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.1102230246e-15
42450,42450,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.6258560872e-10,2.8187469017e-10,2.8187469017e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
42500,42500,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.2241245397e-10,3.0795099077e-10,3.0795099077e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.2212453271e-15
42550,42550,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.6940464920e-10,3.5174710827e-10,3.5174710827e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.2212453271e-15
42600,42600,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.1455451781e-10,3.8813559969e-10,3.8813559969e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.4432899320e-15
42650,42650,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6963105597e-10,4.1033792473e-10,4.1033792473e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,1.4432899320e-15
42667,42667,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.8667715718e-10,4.2207041272e-10,4.2207041272e+00,2.8800039378e-03,4.2207041272e+00,4,0.0000000000e+00,0.0000000000e+00,1.2212453271e-15
42700,42700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0702613740e-10,9.3667303680e-11,9.3667303680e-01,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.3322676296e-15
42750,42750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4414874129e-10,9.7761135618e-11,9.7761135618e-01,nan,nan,4,0.0000000000e+00,3.3306690739e-16,1.2212453271e-15
42800,42800,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.9503913547e-10,1.6018713301e-10,1.6018713301e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,1.4432899320e-15
42850,42850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.5423969330e-10,1.9275447881e-10,1.9275447881e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,1.4432899320e-15
42900,42900,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.1332813577e-10,2.2448422081e-10,2.2448422081e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,1.1102230246e-15
42950,42950,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.7186614218e-10,2.9595737822e-10,2.9595737822e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,9.9920072216e-16
43000,43000,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.2962689301e-10,3.3266219111e-10,3.3266219111e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,9.9920072216e-16
43050,43050,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.8531910253e-10,3.6163857714e-10,3.6163857714e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,9.9920072216e-16
43100,43100,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4042062017e-10,4.2826887588e-10,4.2826887588e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,9.9920072216e-16
43150,43150,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.9368399682e-10,4.6531757445e-10,4.6531757445e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,8.8817841970e-16
43167,43167,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1117523873e-10,4.7056985969e-10,4.7056985969e+00,3.0975484834e-03,4.7056985969e+00,4,0.0000000000e+00,4.4408920985e-16,8.8817841970e-16
43200,43200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.2535235612e-10,1.1427812564e-10,1.1427812564e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,8.8817841970e-16
43250,43250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.6406150097e-10,1.4573197101e-10,1.4573197101e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-15
43300,43300,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.1836885085e-10,1.9505914732e-10,1.9505914732e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,9.9920072216e-16
43350,43350,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.8766787496e-10,2.3522131750e-10,2.3522131750e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,9.9920072216e-16
43400,43400,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.3776204638e-10,2.8418653058e-10,2.8418653058e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,6.6613381478e-16
43450,43450,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9337783910e-10,3.3242556932e-10,3.3242556932e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,7.7715611724e-16
43500,43500,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.5990912285e-10,3.6883902948e-10,3.6883902948e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
43550,43550,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.0787343449e-10,4.1683228162e-10,4.1683228162e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,1.1102230246e-15
43600,43600,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.5827444786e-10,4.6241537482e-10,4.6241537482e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,1.2212453271e-15
43650,43650,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.1984207600e-10,4.9447953337e-10,4.9447953337e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-15
43667,43667,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.3741315054e-10,5.0775332518e-10,5.0775332518e+00,3.2496511266e-03,5.0775332518e+00,4,0.0000000000e+00,0.0000000000e+00,8.8817841970e-16
43700,43700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.0784951940e-10,9.6660504855e-11,9.6660504855e-01,nan,nan,4,0.0000000000e+00,2.2204460493e-16,8.8817841970e-16
43750,43750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4068554871e-10,1.0295233115e-10,1.0295233115e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,7.7715611724e-16
43800,43800,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.8536548659e-10,1.4455182572e-10,1.4455182572e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,6.6613381478e-16
43850,43850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.3985369942e-10,1.6666436181e-10,1.6666436181e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,5.5511151231e-16
43900,43900,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.9488698330e-10,1.9718966067e-10,1.9718966067e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,5.5511151231e-16
43950,43950,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4632336043e-10,2.5183098518e-10,2.5183098518e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,4.4408920985e-16
44000,44000,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9953494343e-10,2.7747585194e-10,2.7747585194e+00,nan,nan,4,0.0000000000e+00,6.6613381478e-16,4.4408920985e-16
44050,44050,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.5230674544e-10,3.0620487798e-10,3.0620487798e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,3.3306690739e-16
44100,44100,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.0079520952e-10,3.5930413502e-10,3.5930413502e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-15,3.3306690739e-16
44150,44150,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4960519395e-10,3.8512877180e-10,3.8512877180e+00,nan,nan,4,0.0000000000e+00,9.9920072216e-16,1.1102230246e-16
44167,44167,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.6661465888e-10,3.9027702876e-10,3.9027702876e+00,2.7233732623e-03,3.9027702876e+00,4,0.0000000000e+00,9.9920072216e-16,1.1102230246e-16
44200,44200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.2440020171e-10,1.1117302699e-10,1.1117302699e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-16
44250,44250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.6743688684e-10,1.4118039653e-10,1.4118039653e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.2204460493e-16
44300,44300,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.2793014286e-10,2.0873999002e-10,2.0873999002e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
44350,44350,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.0165853761e-10,2.5737891156e-10,2.5737891156e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-16
44400,44400,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.5662549500e-10,3.0676567638e-10,3.0676567638e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,2.2204460493e-16
44450,44450,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.1980384468e-10,3.7256768152e-10,3.7256768152e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
44500,44500,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.9062321501e-10,4.1893687058e-10,4.1893687058e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,2.2204460493e-16
44550,44550,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.4242836372e-10,4.6587456443e-10,4.6587456443e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
44600,44600,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.0009635934e-10,5.2683906857e-10,5.2683906857e+00,nan,nan,4,0.0000000000e+00,5.5511151231e-16,2.2204460493e-16
44650,44650,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.6582153042e-10,5.6973435474e-10,5.6973435474e+00,nan,nan,4,0.0000000000e+00,7.7715611724e-16,4.4408920985e-16
44667,44667,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.8400291727e-10,5.8217723098e-10,5.8217723098e+00,3.5232094720e-03,5.8217723098e+00,4,0.0000000000e+00,8.8817841970e-16,4.4408920985e-16
44700,44700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.1293984101e-10,1.0306443847e-10,1.0306443847e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
44750,44750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.4471693282e-10,1.1786344573e-10,1.1786344573e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,6.6613381478e-16
44800,44800,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.8805093801e-10,1.4889128763e-10,1.4889128763e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,6.6613381478e-16
44850,44850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.4359835565e-10,1.6953823461e-10,1.6953823461e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,4.4408920985e-16
44900,44900,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.9439591760e-10,2.0511002406e-10,2.0511002406e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,4.4408920985e-16
44950,44950,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4218804524e-10,2.4488593259e-10,2.4488593259e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,6.6613381478e-16
45000,45000,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.9608688360e-10,2.6563795413e-10,2.6563795413e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
45050,45050,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.4547147025e-10,3.0071698554e-10,3.0071698554e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,4.4408920985e-16
45100,45100,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.8997178416e-10,3.4075964892e-10,3.4075964892e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,2.2204460493e-16
45150,45150,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.3935342007e-10,3.5985219073e-10,3.5985219073e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
45167,45167,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.5619499798e-10,3.6772039850e-10,3.6772039850e+00,2.6043053534e-03,3.6772039850e+00,4,0.0000000000e+00,4.4408920985e-16,2.2204460493e-16
45200,45200,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.1581125861e-10,1.0106349639e-10,1.0106349639e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45250,45250,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5900383121e-10,1.1906351328e-10,1.1906351328e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,1.1102230246e-16
45300,45300,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.1909884671e-10,1.9623121041e-10,1.9623121041e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45350,45350,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.8916387906e-10,2.4337975491e-10,2.4337975491e+00,nan,nan,4,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
45400,45400,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.4868566334e-10,2.8575690227e-10,2.8575690227e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45450,45450,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.1428935047e-10,3.6353070307e-10,3.6353070307e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45500,45500,0,1e-10,1.0000000000e+00,1.0000000000e+00,4.8195913892e-10,4.1153736120e-10,4.1153736120e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
45550,45550,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.3761729617e-10,4.5066431022e-10,4.5066431022e+00,nan,nan,4,0.0000000000e+00,4.4408920985e-16,0.0000000000e+00
45600,45600,0,1e-10,1.0000000000e+00,1.0000000000e+00,5.9839453433e-10,5.2217559469e-10,5.2217559469e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
45650,45650,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.6114387706e-10,5.6861115976e-10,5.6861115976e+00,nan,nan,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
45667,45667,0,1e-10,1.0000000000e+00,1.0000000000e+00,6.7936612850e-10,5.7776677886e-10,5.7776677886e+00,3.5080002089e-03,5.7776677886e+00,4,0.0000000000e+00,8.8817841970e-16,0.0000000000e+00
45700,45700,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.1930365671e-10,1.0959405701e-10,1.0959405701e+00,nan,nan,4,0.0000000000e+00,1.1102230246e-16,0.0000000000e+00
45750,45750,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.5292557360e-10,1.3343479048e-10,1.3343479048e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45800,45800,0,1e-10,1.0000000000e+00,1.0000000000e+00,1.9935025020e-10,1.6673557229e-10,1.6673557229e+00,nan,nan,4,0.0000000000e+00,3.3306690739e-16,0.0000000000e+00
45850,45850,0,1e-10,1.0000000000e+00,1.0000000000e+00,2.6002207628e-10,1.9392977230e-10,1.9392977230e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,0.0000000000e+00
45900,45900,0,1e-10,1.0000000000e+00,1.0000000000e+00,3.0852495094e-10,2.3629008771e-10,2.3629008771e+00,nan,nan,4,0.0000000000e+00,2.2204460493e-16,4.4408920985e-16
