t,H,Q2_re,Q2_im,generator_norm
0,np.float64(118.61573914019516),np.float64(46.85212504951227),np.float64(15.052833232057004),np.float64(10.521119257693202)
1,np.float64(118.61573914019527),np.float64(46.85212504951233),np.float64(15.052833232057022),np.float64(9.841736994935703)
2,np.float64(118.61573914019527),np.float64(46.852125049512395),np.float64(15.05283323205703),np.float64(9.9604387089182)
3,np.float64(118.61573914019526),np.float64(46.85212504951236),np.float64(15.052833232057225),np.float64(10.643684698305522)
4,np.float64(118.61573914019534),np.float64(46.852125049512395),np.float64(15.052833232057239),np.float64(10.5264454759014)
5,np.float64(118.61573914019567),np.float64(46.852125049512615),np.float64(15.052833232057282),np.float64(10.019160516761923)
6,np.float64(118.61573914019549),np.float64(46.85212504951261),np.float64(15.052833232057372),np.float64(10.563685835062659)
7,np.float64(118.61573914019536),np.float64(46.852125049512544),np.float64(15.052833232057369),np.float64(10.35052254938545)
8,np.float64(118.61573914019561),np.float64(46.85212504951265),np.float64(15.05283323205728),np.float64(10.123633749506002)
9,np.float64(118.61573914019567),np.float64(46.85212504951269),np.float64(15.052833232057125),np.float64(10.204156465436652)
10,np.float64(118.61573914019553),np.float64(46.85212504951265),np.float64(15.052833232057123),np.float64(10.659497969597076)
11,np.float64(118.6157391401957),np.float64(46.852125049512765),np.float64(15.052833232057031),np.float64(10.321443363260505)
12,np.float64(118.61573914019553),np.float64(46.852125049512665),np.float64(15.052833232057084),np.float64(10.386862794999447)
13,np.float64(118.61573914019522),np.float64(46.852125049512495),np.float64(15.05283323205702),np.float64(10.281345547957546)
14,np.float64(118.61573914019523),np.float64(46.8521250495124),np.float64(15.052833232056994),np.float64(10.598605675546848)
15,np.float64(118.61573914019509),np.float64(46.85212504951231),np.float64(15.052833232057065),np.float64(10.480959326508877)
16,np.float64(118.61573914019505),np.float64(46.852125049512395),np.float64(15.052833232056976),np.float64(9.993903607672422)
17,np.float64(118.61573914019488),np.float64(46.85212504951242),np.float64(15.052833232056866),np.float64(10.514808782313366)
18,np.float64(118.6157391401949),np.float64(46.85212504951248),np.float64(15.052833232056834),np.float64(10.494568920050392)
19,np.float64(118.61573914019485),np.float64(46.85212504951252),np.float64(15.052833232056813),np.float64(10.429367110797996)
20,np.float64(118.61573914019505),np.float64(46.85212504951247),np.float64(15.052833232057012),np.float64(10.067907149629058)
21,np.float64(118.61573914019488),np.float64(46.85212504951244),np.float64(15.05283323205708),np.float64(10.587347985600099)
22,np.float64(118.61573914019493),np.float64(46.85212504951241),np.float64(15.052833232057017),np.float64(10.432962560712042)
23,np.float64(118.6157391401952),np.float64(46.85212504951248),np.float64(15.052833232057072),np.float64(10.371513094005572)
24,np.float64(118.61573914019536),np.float64(46.85212504951258),np.float64(15.052833232057068),np.float64(10.118890861154561)
25,np.float64(118.61573914019488),np.float64(46.85212504951251),np.float64(15.052833232056665),np.float64(10.739968807085933)
26,np.float64(118.61573914019473),np.float64(46.85212504951242),np.float64(15.052833232056699),np.float64(10.456677910508732)
27,np.float64(118.61573914019485),np.float64(46.85212504951245),np.float64(15.05283323205662),np.float64(10.27981486407658)
28,np.float64(118.6157391401947),np.float64(46.85212504951238),np.float64(15.052833232056626),np.float64(10.428083462517003)
29,np.float64(118.61573914019446),np.float64(46.85212504951229),np.float64(15.052833232056814),np.float64(10.571511927969821)
30,np.float64(118.6157391401943),np.float64(46.85212504951235),np.float64(15.052833232056798),np.float64(10.393258716602917)
31,np.float64(118.61573914019455),np.float64(46.85212504951234),np.float64(15.052833232056885),np.float64(10.211815281009335)
32,np.float64(118.61573914019456),np.float64(46.85212504951237),np.float64(15.052833232056887),np.float64(10.504450460217917)
33,np.float64(118.61573914019426),np.float64(46.852125049512225),np.float64(15.052833232056834),np.float64(10.454071128685419)
34,np.float64(118.61573914019414),np.float64(46.85212504951214),np.float64(15.052833232056946),np.float64(10.427519109803187)
35,np.float64(118.615739140194),np.float64(46.85212504951204),np.float64(15.052833232057043),np.float64(10.383516882691191)
36,np.float64(118.61573914019391),np.float64(46.85212504951196),np.float64(15.052833232057067),np.float64(10.553923830089966)
37,np.float64(118.61573914019382),np.float64(46.85212504951191),np.float64(15.052833232057115),np.float64(10.287803299660876)
38,np.float64(118.615739140194),np.float64(46.85212504951194),np.float64(15.052833232057202),np.float64(10.21223180895001)
39,np.float64(118.61573914019397),np.float64(46.85212504951197),np.float64(15.052833232057132),np.float64(10.558553036445659)
40,np.float64(118.61573914019392),np.float64(46.85212504951197),np.float64(15.052833232057072),np.float64(10.426416754305464)
