step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6
17,0.36574349177975773,0.32341174700441006,0.2874975243835878,0.20958740243446358,0.20721028505877193,3.1360059007845384e-09
18,0.3634886876236345,0.32471829837434185,0.2896431610967592,0.20878383077901025,0.20693267201710863,3.9219354990343514e-09
19,0.3613767157184358,0.3258522955812602,0.2918838134154978,0.2099768876513748,0.20415865995578963,1.8663903280821067e-09
20,0.35945824897020306,0.3267363377234007,0.2941465133745501,0.21073541839694765,0.20151703172859176,8.386350578435668e-10
21,0.3577912718219029,0.3273085011060541,0.29636695701490295,0.21102355571140405,0.19925007315783008,2.9902978658383192e-09
22,0.3564369576040081,0.32752708299024247,0.2984962046432226,0.21082333138492673,0.19756494153077395,2.476101547282015e-09
23,0.3554507103159611,0.32737242654504406,0.30050542992352336,0.2101325682836183,0.1966060981750788,2.734896939057406e-09
24,0.35487079018469314,0.3268463244231956,0.30238706293889195,0.20896256364531535,0.19643469122817817,2.0893267113839988e-09
25,0.3547083086811268,0.3259696168161588,0.3041509027312862,0.2073375394715788,0.19702398570405172,2.829147693779945e-09
26,0.3549421825178696,0.3247785411787083,0.30581513225318196,0.20529706466084546,0.19827423666328794,2.2456795497807176e-09
27,0.3555206911974399,0.32332031695429536,0.3073943590623866,0.20290126899448135,0.20004189598475344,1.9224765937937994e-09
28,0.35636866398111405,0.3216484278024239,0.30888857536921194,0.20217272201284447,0.20023732881805698,2.7939396823762254e-09
29,0.3573975892129562,0.3198180803153668,0.31027692414364216,0.2045290841215842,0.19742492949364748,3.380600007674629e-09
30,0.3585157647034677,0.31788232194805044,0.31151826496304513,0.20700634347911692,0.19461833957000177,2.726144330179785e-09
31,0.35963648203537274,0.3158892394523119,0.31255800416117735,0.20953786977913227,0.19200307983136133,2.196344940837578e-09
32,0.3606833490546916,0.313880491877118,0.3133388494942,0.2120910636989373,0.18978557952103425,1.392381347918835e-09
33,0.36159279433712954,0.31381254560581134,0.31189115523574806,0.21465780950941352,0.18817479616618576,2.713864943002805e-09
34,0.36231448627132157,0.3139499467913995,0.3099505428300318,0.21724283464684607,0.1873562880542409,2.9527867183143775e-09
35,0.3628107856043333,0.313747542212,0.3080834739770502,0.21985290935061313,0.18746234649561133,2.122239365937953e-09
36,0.36305635618817333,0.31322950516816156,0.3063115406845538,0.222488755320773,0.1885456787767404,1.3400586024321854e-09
37,0.3630386963974528,0.31244531945974907,0.3046542328293279,0.22514018113984058,0.1905658420071299,1.4549730887282105e-09
38,0.36275975311282593,0.3114638012399071,0.30313006108612733,0.22778390224117143,0.19339436926031614,1.4514464808909246e-09
39,0.36223809679082736,0.31036468796314104,0.30175776745722194,0.2303832411619629,0.1968373025041648,2.088958097189892e-09
40,0.36151050078642954,0.3092289905547281,0.30055731177147393,0.23288935616608453,0.2006674321963813,2.9414661387247443e-09
41,0.3606313676275311,0.3081293205390103,0.29954989721031927,0.23524418282276713,0.20465680034120262,2.3213468751379682e-09
42,0.359668598900014,0.3071216021873014,0.29875628641317176,0.2373852908320562,0.20860253236023743,1.904482410242351e-09
43,0.35869550280368984,0.3062397510509887,0.29819323997756203,0.23925229297916512,0.2123428863959708,3.483782525726988e-09
44,0.35778003241816947,0.305494604803046,0.2978688126489682,0.24079375970682337,0.21576340991083678,3.7237529972896242e-09
45,0.3569742658151452,0.30487744984533643,0.29777794094911514,0.24197330439441664,0.21879486170452855,1.660746194329568e-09
46,0.35630755842510176,0.304367266875439,0.2978998620625647,0.24277373037845007,0.2214054321805681,2.3068927243087286e-09
47,0.35578574119841067,0.30393996258472916,0.29819838271829074,0.24319864904410227,0.22359002325906063,2.222117751903242e-09
48,0.3553965691889777,0.3035776944724488,0.2986250998615706,0.24327155950084792,0.22535900766169895,2.9314416042421354e-09
49,0.35511940979720436,0.3032767058023692,0.29912472832980247,0.24303288928270209,0.2267281241859568,2.922499930526723e-09
50,0.3549358530101411,0.3030524267856953,0.29964111358271256,0.24253578955754293,0.22771033851593334,3.4822793436579007e-09
51,0.35483789670660865,0.30294080140798996,0.30012253405944095,0.24184145573087032,0.2283100441529615,2.5633070718550765e-09
52,0.35483140077918024,0.3029950810502089,0.30052542754329803,0.2410144871202195,0.22852007715746803,2.54511205513878e-09
53,0.35493410480246423,0.3032779880151621,0.30081635946724655,0.2401185288415389,0.22832234234162932,3.6473312129269867e-09
54,0.3551691031339642,0.3038502726713274,0.30097255484797214,0.23921232040472298,0.22769270601517655,1.5782987507606902e-09
55,0.35555581853094376,0.30475798523556835,0.30098150850612204,0.23834631053879446,0.22660974663372088,4.392550150375733e-09
56,0.356100982927889,0.3060216218601044,0.30084013671326887,0.2375600781518555,0.22506535658080576,3.1833863717736174e-09
57,0.35679193179138097,0.3076299725911122,0.300553780716376,0.23688081548908457,0.22307419370193177,4.067654277813548e-09
58,0.3575938097969778,0.3095398578791733,0.3001352293399911,0.23632303476251879,0.22067948677029672,2.675437082340155e-09
59,0.35845129968732503,0.3116808538811582,0.299603835265874,0.23588947316734424,0.2179544009349368,3.0153970452483044e-09
60,0.3592944772378167,0.31396284428206606,0.2989847498090237,0.23557295091171818,0.21499983352349145,3.032183117794022e-09
61,0.36004759359461586,0.3162843392854016,0.298308270544849,0.23535874796612102,0.21194016197163704,2.2135880641617525e-09
62,0.3606391150613637,0.31854045520801155,0.2976092660502961,0.23522696127560216,0.2089180405947652,3.3219335859209912e-09
63,0.36101118796372544,0.32063037183536464,0.2969266035953731,0.23515432150065124,0.20608835366901285,2.6139470578680398e-09
64,0.3611267616847548,0.32246446629801856,0.2963024603007163,0.23511510503412725,0.2036104642034081,3.776264773460744e-09
65,0.36097290794502174,0.32397115173019647,0.29578135836606373,0.2350810604191817,0.20163750521102608,3.654844996405864e-09
66,0.36055956442089454,0.3251029759502301,0.29540875426482244,0.23502060976189051,0.20030216349310462,3.278724476092882e-09
67,0.35991409369351873,0.325841040479679,0.2952290588708578,0.2348978562651284,0.19970032971897697,2.3525502336296413e-09
68,0.359073409682305,0.3261965345981797,0.295283085483941,0.2346719963700412,0.19987630676902418,2.902363992909078e-09
69,0.35807629133683166,0.32620839117557937,0.2956050971997687,0.23429756086880207,0.20081430297658429,2.7615298912035116e-09
70,0.35695822574531266,0.3259369124179045,0.2962197987212656,0.23372559237844376,0.20243942876898427,1.3656478616569165e-09
71,0.3557497554613793,0.3254544712379538,0.29713972064577415,0.23290557407754595,0.2046279435502909,5.298242462322708e-09
72,0.354477718537499,0.32483541939606575,0.29836342835438917,0.23178777635515743,0.20722325109127096,2.087630580980528e-09
73,0.35316791021581606,0.32414750397982206,0.2998748547530175,0.2303256971432084,0.21005299007205097,3.773675423344433e-09
74,0.35184778605173084,0.3234463664067457,0.30164385888491674,0.22847837236713625,0.21294360536786675,1.2976275290242947e-09
75,0.35054839459335285,0.3227735749253759,0.30362792298527475,0.22621244698699838,0.21573075089950217,2.220661179201369e-09
76,0.3493052324637229,0.32215766653538735,0.3057747685040957,0.2235039823630441,0.21826551940235875,2.812499178128345e-09
77,0.34815797003213056,0.3216170934560852,0.3080256049229138,0.22041736566102027,0.22034003029321647,3.2383560195606637e-09
78,0.3471491053231575,0.32116377091234316,0.3103187051075376,0.2220748750817162,0.21672004010210263,2.7566467044343413e-09
79,0.34632169478153596,0.32080602039896117,0.312593008991506,0.22314555789062368,0.2126571863862718,3.3248458248174512e-09
80,0.345716393437088,0.3205500308159508,0.31479148737705925,0.22355577127977797,0.20817970763795715,2.73522118683987e-09
81,0.3453680749113018,0.3203994490496322,0.31686404943650837,0.22325164929068908,0.20333232876171772,1.338950605365813e-09
82,0.3453023253647274,0.3203532375853718,0.31876984682100706,0.22220149772968328,0.19817780324003786,2.000307272863147e-09
83,0.3455321963452202,0.32047890258318534,0.32040236413338363,0.22039956341259412,0.19279854026113016,3.279061105379989e-09
84,0.3460557352999068,0.3219730594248653,0.32052617875076517,0.21787060917714088,0.18729814190918384,2.7478676178942104e-09
85,0.3468548113904893,0.3232462867174192,0.3206895497117247,0.21467449567289465,0.18180241023775284,1.792060753253826e-09
86,0.3478954813119419,0.3243044041204325,0.32084197116494434,0.2109100051643427,0.17645894747124166,2.604513973538111e-09
87,0.3491297121409683,0.3251642745988975,0.32091974422388164,0.2067172671365395,0.17143389628916772,1.2382578244841567e-09
88,0.350497998858844,0.3258524999287382,0.3208517425969359,0.20227809476979294,0.1669038884098945,3.6806272873758812e-09
89,0.351932474555768,0.3264036277915404,0.3205682118348275,0.19781312533451648,0.1630414638070946,3.0797830250029365e-09
90,0.35336039434265076,0.326857863432956,0.3200108980754056,0.1935739205328448,0.15999389355918903,2.702132718611848e-09
91,0.35470806562362267,0.32725828863584316,0.31914214942648944,0.18982755696226053,0.15785878838136305,3.082925181070386e-09
92,0.3559051978739924,0.3276476491944118,0.3179508969253946,0.1868316872375447,0.15666370881106415,3.745038672888395e-09
93,0.3568893625869011,0.32806488997322164,0.3164545055326087,0.1848008637566723,0.1563580323812022,1.0316956639834576e-09
94,0.35761006868982576,0.3285417686185684,0.3146967998690443,0.1838703971997898,0.15682129408518522,2.893130217591189e-09
95,0.3580320217862812,0.3290999993143181,0.3127434363006296,0.18406944263633113,0.15788506626856272,2.1375099527499326e-09
96,0.3581373542683055,0.3297493930662172,0.310675894972043,0.18531496402750763,0.15936034643461164,3.083781524397768e-09
97,0.3579268013729328,0.33048733695640725,0.30858488800542905,0.18743006787304017,0.16106249550174295,2.9167422120313204e-09
98,0.3574198624832673,0.33129971955627113,0.3065634000253232,0.1901789825343496,0.16282946695510192,2.705692082185443e-09
99,0.3566539634037471,0.3321631353373651,0.30469932122042925,0.19330522328794625,0.16453289503172802,3.2160300206942914e-09
100,0.35568260618376774,0.33304796714287704,0.3030678501538122,0.19656207346412125,0.16608357502790116,2.049562721550427e-09
101,0.3545725047755618,0.33392181089003364,0.30172437469870583,0.19973110808430447,0.16743305368276398,1.5156970572011177e-09
102,0.3533997480934869,0.33475269598547597,0.30069903915938306,0.20262985142289017,0.16857238398163102,1.7361384920512442e-09
103,0.35224507311798464,0.33551166129252,0.2999943335191113,0.2051119816508842,0.16952837210030317,3.37016590805805e-09
104,0.3511883596351848,0.33617443595392055,0.29958664471586965,0.2070636253039908,0.17035724501265825,2.7097601493825705e-09
105,0.35030252289986097,0.33672219490440974,0.29943189868413544,0.20839851844851853,0.17113570486783072,2.652514063445937e-09
106,0.3496471748216693,0.33714155294795084,0.2994744661723538,0.20905388395031926,0.17194976864981454,3.357380511250746e-09
107,0.3492628019118809,0.3374240814211224,0.2996576598511054,0.20898803394891702,0.17288246695162765,1.927566495314649e-09
108,0.34916664188969765,0.3375656544123472,0.29993359881956133,0.20818001952565526,0.17400212519455158,2.0507248045227577e-09
109,0.34935156464301076,0.3375658645309163,0.30027016711136895,0.20663113342791045,0.17535323017814944,3.3490688813883233e-09
110,0.34978869482930813,0.337427625813659,0.3006534589464643,0.2043677146422637,0.17695153148612006,1.7483807734875707e-09
111,0.3504332961978982,0.3371569534116595,0.3010854231510014,0.20144449770785416,0.17878406339380298,4.534138325565961e-09
112,0.351232212231527,0.33676282365468363,0.3015778674545147,0.19794773375343658,0.1808135636454387,3.416447632289196e-09
113,0.3521306983145611,0.33625699909768897,0.30214488472446394,0.19399752619041866,0.18298581458207946,3.010711591825529e-09
114,0.35307702776587463,0.3356537417522927,0.30279581738307976,0.18974917507469055,0.1852380655805128,2.066144222401146e-09
115,0.35402437707712336,0.3349693967840126,0.3035302900892833,0.18750690730916267,0.1853934753888098,2.188554122393357e-09
116,0.3549305364809565,0.33422186964328227,0.3043360260687264,0.18973451749262374,0.18115540000715738,4.0273807665991e-09
117,0.3557565404262348,0.3334300265794886,0.3051894306353264,0.19187280983926322,0.17728916779360485,2.363671128237597e-09
118,0.356465340967425,0.3326130336608497,0.30605840963733066,0.19388551194538184,0.17406582678517643,1.9796756010861214e-09
119,0.35702135923084416,0.33178963469764194,0.306906605562807,0.19574850832868584,0.171748872288295,2.7131706958639504e-09
120,0.3573913676230892,0.3309773673995789,0.30769814189066375,0.19744892399366182,0.1705567509200347,2.693655081265104e-09
121,0.35754679717032933,0.3301917302584668,0.30840200995402767,0.19898344012847224,0.17061956753750923,3.047509472994075e-09
122,0.35746724844342287,0.3294453343623077,0.3089953562865161,0.200356277309829,0.1719464280370094,1.932849777434485e-09
123,0.35714469750010325,0.32874709975716054,0.30946510138718103,0.20157718807878972,0.17442003878517914,2.3887889450522825e-09
124,0.3565876467731495,0.3281015814730893,0.30980755528743464,0.20265968692979688,0.17782235129664942,1.7655484808887547e-09
125,0.3558243286140218,0.327508529270075,0.3100260327382161,0.2036196207604254,0.18187892921117155,2.7933578310965772e-09
126,0.3549040719225609,0.3269627860615031,0.3101269300138771,0.20447406207006624,0.18630381645043828,3.1667421741515936e-09
127,0.35389608005938167,0.32645460234451534,0.3101152464403112,0.20524041694659828,0.19083270705937194,2.272745445342618e-09
128,0.35288509162983506,0.32597038807974477,0.3099909624148176,0.20593560566304334,0.19524162418640725,3.474505590789103e-09
129,0.3519637134576316,0.3254938539723829,0.3097477947489218,0.2065752018832288,0.19935415061331055,2.61776308697538e-09
130,0.3512217852345082,0.3250074321876078,0.3093753796232789,0.20717248710122502,0.2030416678126574,2.365153001278739e-09
131,0.35073415863493457,0.32449382709937075,0.30886472489306444,0.20773745526940432,0.2062201573856567,1.6929386734431724e-09
132,0.35054957309900997,0.32393753193310143,0.30821511389108114,0.2088457213985225,0.20827585880122135,3.889892909498613e-09
133,0.3506839764741162,0.3233261505249773,0.3074395315820046,0.2109098661361778,0.20878840908746882,2.922069161663685e-09
134,0.35112059831344394,0.3226513783717723,0.30656623950992695,0.2124349039725798,0.20927023761873584,2.3834544487869333e-09
135,0.35181650069924797,0.32190952356413255,0.3056362214033165,0.2134694678710669,0.20971070176138445,3.65579572839115e-09
136,0.35271291116685843,0.32110149219277306,0.3046982189272691,0.21408397045715047,0.21009359447824194,3.829695059327915e-09
137,0.3537459211346746,0.3202322305734226,0.3038035384453039,0.21436577770687146,0.2103977934136772,2.972564870872197e-09
138,0.3548550274992225,0.3193097056675046,0.30300190721270076,0.2144138785707681,0.21059835634245552,4.2626003317152584e-09
139,0.3559884065032181,0.3183435983852592,0.30233852163691455,0.21433294775133716,0.21066802941002416,2.4592250672748884e-09
140,0.3571049208351612,0.31734395316047354,0.3018518287315991,0.21422694687698995,0.2105790818944923,2.2693020910177337e-09
141,0.3581735046698063,0.3163200429206213,0.3015715604388344,0.21419274000337085,0.2103053286442111,2.646305887823422e-09
142,0.35917087330410363,0.31527965929083895,0.30151681337152353,0.21431447015798719,0.20982416738447343,2.5323351896534e-09
143,0.3600785767166865,0.3142289359380865,0.3016942778393911,0.21465948741229443,0.2091184550155671,2.4357052386426797e-09
144,0.36088030820867933,0.313172689355028,0.3020969397032662,0.21527635485986946,0.20817807279844938,2.1990124817564756e-09
145,0.36156013079374844,0.31211515049829525,0.3027036623547623,0.21619496382242584,0.207001071671674,2.5146378638439276e-09
146,0.36210195899592,0.3110608867492476,0.3034799984995261,0.21742827180141552,0.2055943317736993,3.8831433058728245e-09
147,0.3624903060959193,0.31001568593593776,0.3043804003682636,0.21897486101539265,0.20397370792690875,3.0726997348994613e-09
148,0.3627120357309967,0.3089871902043347,0.30535173613032357,0.22082151689444804,0.20216366674402325,1.1951129608064124e-09
149,0.3627586749831774,0.30798511894648517,0.3063377466793327,0.22294529779961375,0.20019645495779842,2.923623090418177e-09
150,0.3626287642260672,0.30728386524303386,0.3070209962411894,0.22531494956259038,0.1981108725225079,2.600786938833298e-09
151,0.36232973363485915,0.30814173219921104,0.30610738757552325,0.22789183935902313,0.1959507516335592,2.666407395308898e-09
152,0.36187889446869026,0.30887279580876825,0.3052567395912638,0.23063074030433045,0.1937632541761575,3.479104346915843e-09
153,0.36130329276126966,0.30945058178676677,0.3044799906905058,0.23348078112391596,0.19159708820603297,2.639998395756666e-09
154,0.36063836354057166,0.30986148758081067,0.30378516635729425,0.23638674233341495,0.18950071070793606,3.043788368670792e-09
155,0.3599255125328469,0.31010423398455766,0.303176182834383,0.2392907137122505,0.18752054147878788,2.9652063223909756e-09
156,0.3592089126763032,0.3101883125287412,0.3026520557028523,0.24213399552091489,0.18569918056857962,1.9330808845961756e-09
157,0.3585319175541515,0.31013185720192843,0.30220665255252305,0.24485906144777758,0.1840736172742062,3.912443120860169e-09
158,0.357933552559337,0.3099593435655823,0.30182905232466195,0.24741140294571387,0.18267345142437177,2.661205201356542e-09
159,0.35744553807324236,0.309699415314143,0.3015044901003131,0.24974111866500853,0.18151921294137618,2.4482661761004628e-09
160,0.3570902198103782,0.30938301013615666,0.30121578604531946,0.25180417080717393,0.1806209438647992,3.591194542382212e-09
161,0.3568796326262831,0.30904184456739003,0.3009450903441973,0.25356328244134796,0.17997726799349964,2.9196017334468754e-09
162,0.3568157280643692,0.308707238539837,0.300675730622398,0.2549884887291642,0.17957518629946695,3.735758049010729e-09
163,0.35689159503231543,0.30840921132142896,0.30039393189260194,0.25605738295437724,0.17939078347609227,1.6742312368239572e-09
164,0.35709334645819374,0.30817575107828715,0.3000901965523267,0.2567551217853098,0.17939091795558004,2.7835338831084684e-09
165,0.3574022699693923,0.30803214407089863,0.29976018387305015,0.25707427837995145,0.1795358233981082,2.244146732380618e-09
166,0.3577968598069484,0.3080002485493392,0.29940500809775006,0.2570146548274697,0.1797824140694533,3.119170659591262e-09
167,0.35825444590060973,0.30809762174627253,0.29903096707525145,0.25658317394012137,0.180087992953042,1.664755125831748e-09
168,0.35875228161148565,0.30833646621090244,0.2986487990212567,0.25579394378654186,0.1804140235705296,3.5146238274627007e-09
169,0.3592681051187306,0.30872245413915544,0.2982726231156354,0.25466851370441995,0.18072963728334004,1.3929580241675758e-09
170,0.35978031544973593,0.3092535935255776,0.29791873667645624,0.2532362317460497,0.1810145883613611,2.2240872507477108e-09
171,0.3602679774160395,0.309919376697823,0.2976044162472465,0.25153451278430317,0.18126142005359405,3.193788097950686e-09
172,0.360710878784559,0.3107004623760858,0.29734681407057084,0.24960877960950806,0.1814766547398,2.515982428475213e-09
173,0.3610898122662209,0.31156907876988155,0.29716197639045594,0.24751186427509025,0.18168086861305027,2.329102671317179e-09
174,0.3613871633298552,0.3124902236374593,0.2970639587167753,0.24530273507491718,0.18190756327069457,3.4189612104126843e-09
175,0.36158778041568546,0.31342361772447114,0.29706399180943804,0.24304451012103143,0.18220081479872913,3.944119017718261e-09
176,0.36168001491896334,0.3143262691437745,0.29716966488983,0.24080180541314358,0.18261177718072083,2.73601475822081e-09
177,0.36165676424560467,0.3151554352989237,0.2973841313025141,0.2386375388697987,0.18319424681224147,2.253767069365008e-09
178,0.3615163399680232,0.31587171921931373,0.2977053904157686,0.2366093819983787,0.1839996502478391,3.0247071447590204e-09
179,0.36126301098772773,0.3164420018431123,0.29812574058736624,0.23476612700007346,0.1850719688566497,3.5082344529895968e-09
180,0.36090712727259183,0.3168418935640034,0.2986315187521104,0.23314431459128243,0.18644321258574692,3.0196683164592622e-09
181,0.36046479744892956,0.3170574008936784,0.29920323723608794,0.23176552346935123,0.18813004677007128,2.008548150949714e-09
182,0.359957155884735,0.317085565349214,0.2998161992112664,0.23063472060231188,0.19013203098097464,2.8085275330353417e-09
183,0.35940929667710614,0.316933952028435,0.30044162637294464,0.2297399815497634,0.19243166667394404,3.1077999800217857e-09
184,0.3588489659207041,0.31661903581323636,0.30104827294598824,0.2290537070043868,0.19499614083564668,3.218278108566952e-09
185,0.3583050951032586,0.3161637212633449,0.30160443593754327,0.22853521953381323,0.19778038650209825,2.6896501471708373e-09
186,0.3578062434701574,0.3155943904121819,0.30208020961133597,0.22813438833203964,0.20073092600215434,2.6900894793100994e-09
187,0.35737901302914893,0.31493795604459046,0.302449780239985,0.2277957698580473,0.2037899378477704,3.2379497333396774e-09
188,0.35704651392792036,0.3142193821312083,0.3026935241743452,0.22746271318317454,0.20689906717172504,3.4386718242371164e-09
189,0.35682698294714227,0.31346002149258484,0.3027996670111791,0.22708096311157946,0.21000263681635278,2.8657028308928064e-09
190,0.3567326766531273,0.31267694149766223,0.30276529048550904,0.22660146629705072,0.21305007108561977,3.5037398865578747e-09
191,0.35676915673640486,0.3118832040494208,0.30259653762851946,0.225982291150088,0.21599749141320723,2.085643863469011e-09
192,0.35693505126710445,0.3110888815964576,0.30230795959952955,0.22518975824809875,0.21880856878734448,4.3401907171863e-09
193,0.35722231786126923,0.3103024642805081,0.3019210567380161,0.22419900635507542,0.2214548111099873,3.2354245445916005e-09
194,0.3576169684384779,0.30953226682676727,0.3014621751014205,0.22391551358172657,0.2229942720813918,3.17610707145976e-09
195,0.3581001582897693,0.3087874801939123,0.30096001065066846,0.2261775973550801,0.2215691385195684,2.6861505096320786e-09
196,0.35864950810555646,0.3080786174448416,0.3004430308086073,0.22823550454583905,0.21992692235523004,2.1439481069168347e-09
197,0.3592405214498855,0.3074172492240512,0.29993713539330596,0.23009121746991232,0.21808124053013067,2.3631102527778286e-09
198,0.35984797807027125,0.30681508023227333,0.2994638392184665,0.23175435119932486,0.2160566527737481,2.2209719301667622e-09
199,0.36044721552492365,0.306282553417464,0.29903916834946,0.23324216381174256,0.2138891453956955,2.702630219907116e-09
200,0.361015246374698,0.3058272578800224,0.29867333404254837,0.23457926912166419,0.2116261347216271,1.514241447886188e-09
201,0.3615316866900035,0.30545244489607354,0.29837110843401127,0.23579684140087254,0.20932564858985614,1.7564754490934619e-09
202,0.3619794900529707,0.3051559240023751,0.298132707777232,0.236931171562837,0.2070544013907991,2.4453999798318645e-09
203,0.36234549090582474,0.304929532472575,0.2979549230472301,0.23802155300680872,0.20488460813845036,2.450303634029541e-09
204,0.3626207660826079,0.3047592699081818,0.29783223883173743,0.23910761546157777,0.20288957239072394,3.7464761456083936e-09
205,0.3628008271861991,0.3046260872931332,0.2977577421142109,0.2402263563086318,0.2011383122734986,3.4662488170782097e-09
206,0.36288565987326843,0.3045072312394147,0.2977237173306208,0.24140921284977732,0.19968973013267924,3.463327439457194e-09
207,0.3628796272510434,0.30437797551793155,0.29772192163038264,0.2426795535636984,0.19858703772217545,2.6396182751288875e-09
208,0.36279125136078444,0.30421352562605314,0.2977436099119308,0.2440509296022548,0.19785325310877583,1.982843606984059e-09
209,0.3626328792065794,0.30399086138772374,0.29777942135094265,0.24552632300902202,0.1974885203041602,4.103926661285617e-09
210,0.3624202309116953,0.30369029325853075,0.2978192485652116,0.24709847623333916,0.19746974199051281,3.4215495470471665e-09
211,0.36217182147069604,0.30329655543885914,0.29785219535339036,0.24875122212811615,0.19775260987109547,1.4640383538260827e-09
212,0.36190824701389096,0.30279934196446456,0.29786669900848095,0.2504615906220287,0.19827568607910007,2.0482336325082394e-09
213,0.3616513317782278,0.3021932981190395,0.29785085673136785,0.2522023742664104,0.19896586708309608,3.765265590212286e-09
214,0.3614231419695488,0.301477584741822,0.29779295811989726,0.2539448008596394,0.19974442992034877,1.8447249829647943e-09
215,0.3612448872519614,0.3006552080511352,0.2976821905809099,0.25566098352281796,0.20053291653186364,3.589884964053576e-09
216,0.3611357513891641,0.29973232884382395,0.2975094546876954,0.2573258838949231,0.2012582902176244,2.697334681751974e-09
217,0.36111172164361366,0.29871772468992774,0.29726820522916164,0.25891861626907986,0.2018570195147813,4.822493253707211e-09
218,0.3611845177836742,0.2976224901092431,0.2969552246331411,0.260423023609204,0.20227795293444356,3.0906335115270294e-09
219,0.3613607442405214,0.29657124167583326,0.296459952892042,0.26182755614574404,0.20248401803733387,1.5409301413615732e-09
220,0.3616413875667895,0.29612133060714824,0.2952456956084317,0.26312456744627505,0.20245290405033156,1.5366654448878377e-09
221,0.3620217459105396,0.29561506037150276,0.2939975269832497,0.26430920272741315,0.20217696599692295,1.768502953199246e-09
222,0.36249181200828945,0.2950664012812662,0.292735255985365,0.2653780864959982,0.20166261526013476,3.0958967838539533e-09
223,0.3630370553822339,0.2944934230998573,0.29148017039819113,0.2663280253096738,0.20092943299103075,2.0511756510626022e-09
224,0.36363948805553364,0.29391781799693667,0.2902541893775177,0.26715493691409753,0.20000916265146654,1.8847720679887494e-09
225,0.3642788695683224,0.2933642433138265,0.289078726189512,0.2678532110851709,0.1989446207865838,2.9770518661304094e-09
226,0.3649339153705728,0.2928594083799365,0.28797335187834594,0.2684157024063361,0.1977884354470959,3.1577779794648372e-09
227,0.36558340819207863,0.29243076434356013,0.2869543894926467,0.26883452767207555,0.19660141140049214,2.0638089802718944e-09
228,0.36620715839126194,0.29210467133015233,0.2860335905225195,0.2691027334493665,0.19545026581784633,1.806246894145582e-09
229,0.36678680104073363,0.2919040931161042,0.28521704836689127,0.2692166506781354,0.19440451052928226,3.071491519188723e-09
230,0.36730644469624035,0.29184619629728914,0.28450448621671454,0.26917838670374034,0.19353239752518434,2.9465040715453788e-09
231,0.367753196377871,0.29194051767837437,0.2838890201884964,0.2689976187280359,0.19289608602487818,3.3754044142894718e-09
232,0.3681175819645678,0.29218832087474556,0.2833574487757616,0.26869193432744753,0.1925464835301787,4.822334348623688e-09
233,0.36839386709696026,0.29258330442748604,0.2828910649922314,0.26828549172589466,0.1925184680801066,2.8101221612739763e-09
234,0.36858026783166326,0.29311324662884736,0.282466935171565,0.26780643272133264,0.19282730398055212,2.754503627426508e-09
235,0.3686790285141039,0.2937618916889718,0.2820595423818661,0.267283842452657,0.19346694128367126,1.384012656084611e-09
236,0.36869634007301527,0.2945105176947049,0.28164265462906213,0.26674497630945665,0.19441055001833737,2.695241898000067e-09
237,0.36864207615891215,0.29533896885656624,0.28119125053792826,0.2662131628691972,0.19561319359541773,1.7835654132229024e-09
