t,H,Q2_re,Q2_im,generator_norm
0,np.float64(208.61487102709663),np.float64(-29.485369452188138),np.float64(50.734575451676676),np.float64(13.275520360390905)
1,np.float64(208.61487102709646),np.float64(-29.485369452188227),np.float64(50.73457545167669),np.float64(14.048818357295602)
2,np.float64(208.61487102709708),np.float64(-29.485369452188237),np.float64(50.73457545167683),np.float64(13.920774704373729)
3,np.float64(208.61487102709674),np.float64(-29.485369452188355),np.float64(50.734575451676804),np.float64(13.86528430083053)
4,np.float64(208.61487102709714),np.float64(-29.48536945218836),np.float64(50.73457545167693),np.float64(14.182460489213748)
5,np.float64(208.61487102709725),np.float64(-29.485369452188486),np.float64(50.734575451676875),np.float64(14.435664974527887)
6,np.float64(208.61487102709765),np.float64(-29.48536945218799),np.float64(50.73457545167717),np.float64(14.539257541089842)
7,np.float64(208.61487102709737),np.float64(-29.485369452188106),np.float64(50.73457545167703),np.float64(14.396571651110097)
8,np.float64(208.61487102709742),np.float64(-29.485369452188063),np.float64(50.734575451677074),np.float64(14.443140950974765)
9,np.float64(208.61487102709725),np.float64(-29.485369452188063),np.float64(50.734575451677),np.float64(14.530937845290456)
10,np.float64(208.6148710270974),np.float64(-29.48536945218776),np.float64(50.73457545167703),np.float64(14.629616323772398)
11,np.float64(208.61487102709765),np.float64(-29.48536945218786),np.float64(50.73457545167703),np.float64(14.601318059174595)
12,np.float64(208.6148710270977),np.float64(-29.485369452187975),np.float64(50.73457545167698),np.float64(14.62402699091462)
13,np.float64(208.6148710270982),np.float64(-29.485369452188056),np.float64(50.73457545167703),np.float64(14.635800130965904)
14,np.float64(208.61487102709867),np.float64(-29.485369452188145),np.float64(50.73457545167705),np.float64(14.657219664973352)
15,np.float64(208.61487102709935),np.float64(-29.485369452188156),np.float64(50.73457545167733),np.float64(14.677872506222572)
16,np.float64(208.61487102709933),np.float64(-29.48536945218845),np.float64(50.73457545167723),np.float64(14.691913058191034)
17,np.float64(208.61487102709867),np.float64(-29.485369452188518),np.float64(50.73457545167689),np.float64(14.655422824988612)
18,np.float64(208.61487102709933),np.float64(-29.485369452188365),np.float64(50.73457545167701),np.float64(14.667039549473563)
19,np.float64(208.6148710270993),np.float64(-29.485369452188344),np.float64(50.73457545167703),np.float64(14.682110501410275)
20,np.float64(208.61487102709947),np.float64(-29.485369452188372),np.float64(50.73457545167717),np.float64(14.680961411886459)
21,np.float64(208.61487102710024),np.float64(-29.485369452188394),np.float64(50.73457545167744),np.float64(14.685534678177538)
22,np.float64(208.61487102710015),np.float64(-29.485369452188312),np.float64(50.734575451677486),np.float64(14.70826599571553)
23,np.float64(208.61487102709998),np.float64(-29.485369452188493),np.float64(50.734575451677486),np.float64(14.670646726128194)
24,np.float64(208.61487102710004),np.float64(-29.48536945218828),np.float64(50.734575451677586),np.float64(14.690318542340576)
25,np.float64(208.61487102710026),np.float64(-29.485369452188326),np.float64(50.7345754516777),np.float64(14.704991333343251)
26,np.float64(208.61487102710024),np.float64(-29.485369452188266),np.float64(50.734575451677614),np.float64(14.709064428652862)
27,np.float64(208.61487102710012),np.float64(-29.485369452188355),np.float64(50.73457545167749),np.float64(14.664301146299652)
28,np.float64(208.61487102709998),np.float64(-29.485369452188262),np.float64(50.7345754516774),np.float64(14.691114247153573)
29,np.float64(208.61487102710012),np.float64(-29.485369452188355),np.float64(50.73457545167745),np.float64(14.711954660898366)
30,np.float64(208.61487102710055),np.float64(-29.48536945218843),np.float64(50.734575451677514),np.float64(14.703443968265573)
31,np.float64(208.6148710271004),np.float64(-29.48536945218827),np.float64(50.73457545167757),np.float64(14.703040278187752)
32,np.float64(208.6148710271006),np.float64(-29.48536945218835),np.float64(50.73457545167761),np.float64(14.7154293958252)
33,np.float64(208.61487102709972),np.float64(-29.485369452188184),np.float64(50.7345754516775),np.float64(14.67591981755964)
34,np.float64(208.61487102709975),np.float64(-29.48536945218804),np.float64(50.73457545167757),np.float64(14.662204479643874)
35,np.float64(208.61487102709964),np.float64(-29.48536945218819),np.float64(50.7345754516775),np.float64(14.7237908193074)
36,np.float64(208.614871027099),np.float64(-29.485369452188152),np.float64(50.734575451677216),np.float64(14.71679382856691)
37,np.float64(208.61487102709876),np.float64(-29.485369452188287),np.float64(50.73457545167735),np.float64(14.694642900945173)
38,np.float64(208.61487102709793),np.float64(-29.48536945218786),np.float64(50.73457545167743),np.float64(14.679139030074971)
39,np.float64(208.6148710270977),np.float64(-29.48536945218795),np.float64(50.73457545167733),np.float64(14.697713378674019)
40,np.float64(208.61487102709788),np.float64(-29.485369452187793),np.float64(50.73457545167736),np.float64(14.67713015171903)
41,np.float64(208.61487102709748),np.float64(-29.485369452187502),np.float64(50.73457545167737),np.float64(14.70458428102653)
42,np.float64(208.61487102709697),np.float64(-29.485369452187257),np.float64(50.734575451677316),np.float64(14.711315724107244)
43,np.float64(208.6148710270976),np.float64(-29.485369452187484),np.float64(50.734575451677394),np.float64(14.693479293823886)
44,np.float64(208.61487102709793),np.float64(-29.485369452188046),np.float64(50.734575451677316),np.float64(14.641856430436233)
45,np.float64(208.61487102709765),np.float64(-29.485369452188024),np.float64(50.73457545167734),np.float64(14.703060155220621)
46,np.float64(208.61487102709685),np.float64(-29.485369452187857),np.float64(50.73457545167706),np.float64(14.71074360335262)
47,np.float64(208.61487102709603),np.float64(-29.48536945218784),np.float64(50.73457545167689),np.float64(14.660661493458106)
48,np.float64(208.61487102709611),np.float64(-29.485369452187914),np.float64(50.73457545167675),np.float64(14.684032679323527)
49,np.float64(208.6148710270964),np.float64(-29.485369452187854),np.float64(50.73457545167691),np.float64(14.7035514543129)
50,np.float64(208.61487102709697),np.float64(-29.485369452187925),np.float64(50.734575451677095),np.float64(14.629268722727037)
51,np.float64(208.61487102709697),np.float64(-29.48536945218795),np.float64(50.73457545167711),np.float64(14.679678704208555)
52,np.float64(208.61487102709668),np.float64(-29.48536945218794),np.float64(50.73457545167709),np.float64(14.734448398074603)
53,np.float64(208.61487102709688),np.float64(-29.485369452188),np.float64(50.7345754516771),np.float64(14.638902320809294)
54,np.float64(208.61487102709614),np.float64(-29.485369452188063),np.float64(50.73457545167699),np.float64(14.652250120964338)
55,np.float64(208.61487102709685),np.float64(-29.485369452188316),np.float64(50.73457545167722),np.float64(14.719899911323012)
56,np.float64(208.61487102709654),np.float64(-29.4853694521885),np.float64(50.73457545167706),np.float64(14.646424243568235)
57,np.float64(208.61487102709688),np.float64(-29.485369452188586),np.float64(50.73457545167711),np.float64(14.637274287408433)
58,np.float64(208.6148710270964),np.float64(-29.485369452188696),np.float64(50.73457545167697),np.float64(14.743815121908113)
59,np.float64(208.6148710270968),np.float64(-29.485369452188827),np.float64(50.73457545167701),np.float64(14.65486615856181)
60,np.float64(208.6148710270968),np.float64(-29.48536945218869),np.float64(50.73457545167703),np.float64(14.626454690290794)
61,np.float64(208.61487102709668),np.float64(-29.485369452188657),np.float64(50.734575451677046),np.float64(14.728258077869613)
62,np.float64(208.61487102709623),np.float64(-29.48536945218841),np.float64(50.734575451677074),np.float64(14.677350813656961)
63,np.float64(208.61487102709657),np.float64(-29.485369452188586),np.float64(50.73457545167723),np.float64(14.601056687090443)
64,np.float64(208.61487102709594),np.float64(-29.485369452188674),np.float64(50.73457545167685),np.float64(14.73029167977103)
65,np.float64(208.614871027096),np.float64(-29.4853694521886),np.float64(50.73457545167663),np.float64(14.686548419603216)
66,np.float64(208.61487102709572),np.float64(-29.485369452188813),np.float64(50.734575451676506),np.float64(14.602889533363149)
67,np.float64(208.61487102709566),np.float64(-29.485369452189083),np.float64(50.73457545167639),np.float64(14.725326382151177)
68,np.float64(208.61487102709532),np.float64(-29.48536945218886),np.float64(50.734575451676506),np.float64(14.705442886481148)
69,np.float64(208.6148710270949),np.float64(-29.485369452188557),np.float64(50.73457545167654),np.float64(14.58985331192251)
70,np.float64(208.61487102709472),np.float64(-29.485369452188728),np.float64(50.73457545167632),np.float64(14.69481064333576)
71,np.float64(208.61487102709447),np.float64(-29.485369452188962),np.float64(50.73457545167611),np.float64(14.725871290348655)
72,np.float64(208.61487102709341),np.float64(-29.485369452188845),np.float64(50.73457545167603),np.float64(14.5896966801364)
73,np.float64(208.6148710270929),np.float64(-29.485369452188785),np.float64(50.73457545167605),np.float64(14.706432951156417)
74,np.float64(208.61487102709327),np.float64(-29.485369452188806),np.float64(50.734575451676015),np.float64(14.727801293652824)
75,np.float64(208.61487102709353),np.float64(-29.485369452188962),np.float64(50.734575451676065),np.float64(14.6087610970622)
76,np.float64(208.61487102709341),np.float64(-29.4853694521889),np.float64(50.734575451676065),np.float64(14.650712533830042)
77,np.float64(208.6148710270935),np.float64(-29.485369452188888),np.float64(50.73457545167605),np.float64(14.763741366396857)
78,np.float64(208.61487102709393),np.float64(-29.485369452189065),np.float64(50.73457545167612),np.float64(14.60806638886712)
79,np.float64(208.61487102709378),np.float64(-29.48536945218905),np.float64(50.73457545167604),np.float64(14.670263308406714)
80,np.float64(208.6148710270939),np.float64(-29.485369452189076),np.float64(50.734575451675994),np.float64(14.744423506763312)
81,np.float64(208.6148710270939),np.float64(-29.4853694521891),np.float64(50.73457545167592),np.float64(14.646782326933529)
82,np.float64(208.6148710270939),np.float64(-29.485369452189225),np.float64(50.73457545167576),np.float64(14.618725783037146)
83,np.float64(208.61487102709438),np.float64(-29.485369452189417),np.float64(50.73457545167574),np.float64(14.774037732091061)
84,np.float64(208.614871027094),np.float64(-29.485369452189236),np.float64(50.734575451675575),np.float64(14.658402387380454)
85,np.float64(208.61487102709367),np.float64(-29.48536945218918),np.float64(50.73457545167556),np.float64(14.627885497276104)
86,np.float64(208.61487102709415),np.float64(-29.485369452189165),np.float64(50.73457545167574),np.float64(14.74550815080124)
87,np.float64(208.61487102709413),np.float64(-29.48536945218941),np.float64(50.73457545167564),np.float64(14.678947640694778)
88,np.float64(208.6148710270939),np.float64(-29.485369452189357),np.float64(50.734575451675646),np.float64(14.61762645516443)
89,np.float64(208.61487102709373),np.float64(-29.485369452189467),np.float64(50.734575451675454),np.float64(14.742603352856056)
90,np.float64(208.61487102709367),np.float64(-29.485369452189577),np.float64(50.73457545167537),np.float64(14.709600400635926)
91,np.float64(208.61487102709341),np.float64(-29.485369452189435),np.float64(50.73457545167544),np.float64(14.602441015661025)
92,np.float64(208.6148710270935),np.float64(-29.48536945218934),np.float64(50.73457545167538),np.float64(14.73089969279929)
93,np.float64(208.61487102709376),np.float64(-29.485369452189484),np.float64(50.734575451675305),np.float64(14.69260838485624)
94,np.float64(208.61487102709407),np.float64(-29.485369452189467),np.float64(50.73457545167531),np.float64(14.633276489681588)
95,np.float64(208.61487102709393),np.float64(-29.48536945218963),np.float64(50.73457545167518),np.float64(14.703813743404421)
96,np.float64(208.61487102709444),np.float64(-29.485369452189996),np.float64(50.734575451675084),np.float64(14.728030550476866)
97,np.float64(208.61487102709444),np.float64(-29.485369452189754),np.float64(50.73457545167519),np.float64(14.610564479255604)
98,np.float64(208.61487102709452),np.float64(-29.48536945218968),np.float64(50.73457545167533),np.float64(14.706945853275576)
99,np.float64(208.61487102709447),np.float64(-29.48536945218971),np.float64(50.73457545167524),np.float64(14.68859467173356)
100,np.float64(208.61487102709438),np.float64(-29.48536945218974),np.float64(50.734575451675155),np.float64(14.640014462950134)
101,np.float64(208.61487102709464),np.float64(-29.48536945218966),np.float64(50.73457545167537),np.float64(14.685362449211603)
102,np.float64(208.6148710270948),np.float64(-29.485369452189758),np.float64(50.734575451675155),np.float64(14.717538906825618)
103,np.float64(208.61487102709452),np.float64(-29.48536945218974),np.float64(50.73457545167517),np.float64(14.629816373054744)
104,np.float64(208.61487102709452),np.float64(-29.485369452190003),np.float64(50.73457545167492),np.float64(14.685561174485464)
105,np.float64(208.61487102709486),np.float64(-29.485369452190067),np.float64(50.73457545167495),np.float64(14.679642537483183)
106,np.float64(208.61487102709486),np.float64(-29.485369452189925),np.float64(50.73457545167499),np.float64(14.63862639641669)
107,np.float64(208.6148710270945),np.float64(-29.48536945219006),np.float64(50.73457545167495),np.float64(14.67981529474823)
108,np.float64(208.61487102709424),np.float64(-29.48536945218997),np.float64(50.73457545167489),np.float64(14.702352579087474)
