step,treat_Hperp,treat_Hperp_frac,treat_PR_M,treat_amp_std
0,7.256039327210768e-32,5.240531886942956e-32,1.0000000000000004,5.551115123125783e-17
25,1.864007568164196e-29,1.3462428548085868e-29,0.9999999999999998,8.797122701341792e-16
50,8.370627960095548e-29,6.045521635214256e-29,1.0,1.8539632300730723e-15
75,1.4504012310352717e-28,1.0475238015315155e-28,1.0000000000000002,2.281334334154574e-15
100,2.925448196365495e-28,2.112847500586454e-28,1.0000000000000002,2.996010816028688e-15
125,4.888365677564865e-28,3.5305260973779775e-28,1.0000000000000004,3.5175769874872934e-15
150,7.07619386211721e-28,5.110642032155784e-28,0.9999999999999994,3.762298245491473e-15
200,1.1344715603128417e-27,8.19349802082087e-28,0.9999999999999997,4.799815703276467e-15
300,2.506182908365684e-27,1.810041381191298e-27,0.9999999999999997,5.975493373995154e-15
500,7.404145756414926e-27,5.347498846451988e-27,1.0,8.625885495096596e-15
750,1.9958082957291152e-26,1.441433341571397e-26,1.0,1.4491230823672863e-14
1000,3.2809224444474346e-26,2.3695817943319218e-26,0.9999999999999998,1.6248018732694353e-14
1500,6.457614043255755e-26,4.663884907617249e-26,1.0,2.283060054891929e-14
2000,1.6902118360731298e-25,1.2207223008583417e-25,0.9999999999999998,3.762454445645819e-14
3000,8.304083266344708e-25,5.997461037169749e-25,1.0000000000000002,8.763888650806922e-14
4000,2.2395865233820087e-24,1.617497378403167e-24,1.0000000000000009,1.391198437209282e-13
5000,1.6786450400709163e-24,1.212368409631061e-24,1.0000000000000002,1.1823898977906871e-13
7500,4.215394387944825e-24,3.0444858013964484e-24,1.0000000000000004,1.9004463172115922e-13
10000,1.055287421590552e-23,7.621606131594027e-24,1.0000000000000002,2.9979313872988097e-13
15000,9.664628229458466e-23,6.980087914077097e-23,1.0000000000000002,8.943448822168491e-13
20000,4.9996154556134715e-22,3.61087406449724e-22,0.9999999999999997,2.0421684919896402e-12
25000,2.450862765228312e-21,1.7700874943629465e-21,1.0,4.5093466899068796e-12
30000,9.84074925263555e-21,7.107287863842583e-21,0.9999999999999998,9.05857848293909e-12
35000,3.495281560914157e-20,2.5243984559338066e-20,1.0000000000000004,1.7071335126153836e-11
40000,1.1649390377586046e-19,8.413543392497784e-20,1.0,3.116194513141611e-11
